retention,draw,donor_id,stable_key,baseline_centered,thinned_centered,signed_displacement,baseline_tail,thinned_tail
1.0,0,H20.33.004,8889414605549612084,-0.017409826605673903,-0.017409826605673903,0.0,False,False
1.0,0,H20.33.004,8890245570984144402,0.021704644148743103,0.021704644148743103,0.0,True,True
1.0,0,H20.33.004,8892470865978382341,0.019999516030587174,0.019999516030587174,0.0,True,True
1.0,0,H20.33.004,8895993941754496917,-0.015549610305127404,-0.015549610305127404,0.0,False,False
1.0,0,H20.33.004,8896250414018813379,-0.049688708592515105,-0.049688708592515105,0.0,False,False
1.0,0,H20.33.004,8912181477073594152,-0.007499699109911016,-0.007499699109911016,0.0,False,False
1.0,0,H20.33.004,8918843000902489746,-0.011904326964030636,-0.011904326964030636,0.0,False,False
1.0,0,H20.33.004,8940993522005669636,0.01762785956298525,0.01762785956298525,0.0,True,True
1.0,0,H20.33.004,8954850036113911423,0.012833457129914301,0.012833457129914301,0.0,False,False
1.0,0,H20.33.004,8958189629744899338,-0.02512580063322448,-0.02512580063322448,0.0,False,False
1.0,0,H20.33.004,8987490208224354957,0.02203437334512949,0.02203437334512949,0.0,True,True
1.0,0,H20.33.004,8988750762658511949,0.0008709814704461299,0.0008709814704461299,0.0,False,False
1.0,0,H20.33.004,9015917250490540481,0.029111318869209077,0.029111318869209077,0.0,True,True
1.0,0,H20.33.004,9060892578542971274,-0.007894134276181962,-0.007894134276181962,0.0,False,False
1.0,0,H20.33.004,9064152315772444692,0.006087419570505483,0.006087419570505483,0.0,False,False
1.0,0,H20.33.004,9089919154346791437,-0.018756524969095727,-0.018756524969095727,0.0,False,False
1.0,0,H20.33.004,9095036829095563708,-0.018433054090328627,-0.018433054090328627,0.0,False,False
1.0,0,H20.33.004,9108106729941051019,-0.015047036316635202,-0.015047036316635202,0.0,False,False
1.0,0,H20.33.004,9124472468105600602,-0.0016013401022189795,-0.0016013401022189795,0.0,False,False
1.0,0,H20.33.004,9133270056331616374,-0.002000276071927584,-0.002000276071927584,0.0,False,False
1.0,0,H20.33.004,9149865406179619412,-0.004278083842139081,-0.004278083842139081,0.0,False,False
1.0,0,H20.33.004,9150568498196300626,-0.0016730827596743887,-0.0016730827596743887,0.0,False,False
1.0,0,H20.33.004,9157752106612982920,0.02111161555713395,0.02111161555713395,0.0,True,True
1.0,0,H20.33.004,9163197568179956754,-0.0004586293462591518,-0.0004586293462591518,0.0,False,False
1.0,0,H20.33.004,9211904037395744784,-0.013162839890864407,-0.013162839890864407,0.0,False,False
1.0,0,H20.33.012,14234138805615416,-0.014757520446476748,-0.014757520446476748,0.0,False,False
1.0,0,H20.33.012,40062680962374029,-0.01593714647177833,-0.01593714647177833,0.0,False,False
1.0,0,H20.33.012,57230512695752963,0.026345434442264958,0.026345434442264958,0.0,True,True
1.0,0,H20.33.012,75945947494854648,0.005517655855583695,0.005517655855583695,0.0,False,False
1.0,0,H20.33.012,121660500219004517,0.0011882310113872892,0.0011882310113872892,0.0,False,False
1.0,0,H20.33.012,125981443154225404,-0.0021015396912843235,-0.0021015396912843235,0.0,False,False
1.0,0,H20.33.012,199409952466141698,0.002032698132394186,0.002032698132394186,0.0,False,False
1.0,0,H20.33.012,204528185427106456,-0.010516737345904876,-0.010516737345904876,0.0,False,False
1.0,0,H20.33.012,218965784900647931,-0.004160023546250633,-0.004160023546250633,0.0,False,False
1.0,0,H20.33.012,227292194501412552,0.013036946778308068,0.013036946778308068,0.0,False,False
1.0,0,H20.33.012,272851519321801273,0.006004973632714521,0.006004973632714521,0.0,False,False
1.0,0,H20.33.012,281679643103729539,-0.007189050075794173,-0.007189050075794173,0.0,False,False
1.0,0,H20.33.012,304292778298876817,-0.011130543578330033,-0.011130543578330033,0.0,False,False
1.0,0,H20.33.012,316932763521264268,-0.005703165108789809,-0.005703165108789809,0.0,False,False
1.0,0,H20.33.012,358649115555376230,0.0139524088277331,0.0139524088277331,0.0,False,False
1.0,0,H20.33.012,358683256786757470,0.010927981251502964,0.010927981251502964,0.0,False,False
1.0,0,H20.33.012,363226749222032983,-0.009714888446285094,-0.009714888446285094,0.0,False,False
1.0,0,H20.33.012,388196890261903682,-0.0074689312610168096,-0.0074689312610168096,0.0,False,False
1.0,0,H20.33.012,392688790425177349,-0.0017499181866240622,-0.0017499181866240622,0.0,False,False
1.0,0,H20.33.012,394539902207631918,0.0029112485664074686,0.0029112485664074686,0.0,False,False
1.0,0,H20.33.012,401006653696535689,-0.0006435448458684606,-0.0006435448458684606,0.0,False,False
1.0,0,H20.33.012,420604616726656510,0.005157603564764424,0.005157603564764424,0.0,False,False
1.0,0,H20.33.012,440519768225928835,0.007968055384347913,0.007968055384347913,0.0,False,False
1.0,0,H20.33.012,442337355940499054,-0.0010732546266121008,-0.0010732546266121008,0.0,False,False
1.0,0,H20.33.012,459716187915725205,-0.001416293652335538,-0.001416293652335538,0.0,False,False
1.0,0,H20.33.012,500930759188975386,0.003844789419710116,0.003844789419710116,0.0,False,False
1.0,0,H20.33.012,504285837212494154,0.01277504788987267,0.01277504788987267,0.0,False,False
1.0,0,H20.33.012,576166312648319289,0.003932269449719515,0.003932269449719515,0.0,False,False
1.0,0,H20.33.012,580097149040525043,-0.004811668967697707,-0.004811668967697707,0.0,False,False
1.0,0,H20.33.012,584002336528974393,0.010434420333091016,0.010434420333091016,0.0,False,False
1.0,0,H20.33.012,584628143655175872,-0.0003499083601261185,-0.0003499083601261185,0.0,False,False
1.0,0,H20.33.012,617139752305882025,-0.003751369628686901,-0.003751369628686901,0.0,False,False
1.0,0,H20.33.012,634268707097810623,-0.01031326947180142,-0.01031326947180142,0.0,False,False
1.0,0,H20.33.012,651652815652041910,0.05231857784963647,0.05231857784963647,0.0,True,True
1.0,0,H20.33.012,671431401997334583,-0.001860379760370903,-0.001860379760370903,0.0,False,False
1.0,0,H20.33.012,691772819042669855,0.006868342978328457,0.006868342978328457,0.0,False,False
1.0,0,H20.33.012,699091833891210593,-0.012082572689206542,-0.012082572689206542,0.0,False,False
1.0,0,H20.33.012,750617277668229875,-0.01326895809306702,-0.01326895809306702,0.0,False,False
1.0,0,H20.33.012,789782501700594591,-0.014454035593287968,-0.014454035593287968,0.0,False,False
1.0,0,H20.33.012,794161419433894271,0.01605135330096177,0.01605135330096177,0.0,True,True
1.0,0,H20.33.012,807469873987428498,-0.0026459802439573665,-0.0026459802439573665,0.0,False,False
1.0,0,H20.33.012,808468593079077910,0.004730058846665512,0.004730058846665512,0.0,False,False
1.0,0,H20.33.012,819113782014650789,-0.0033136746628027658,-0.0033136746628027658,0.0,False,False
1.0,0,H20.33.012,865740857119501397,-0.0038435754445595325,-0.0038435754445595325,0.0,False,False
1.0,0,H20.33.012,881223522853928150,-0.025490001600503714,-0.025490001600503714,0.0,False,False
1.0,0,H20.33.012,904326235836606519,-0.004349487535292437,-0.004349487535292437,0.0,False,False
1.0,0,H20.33.012,953469319015463657,0.00305484826505708,0.00305484826505708,0.0,False,False
1.0,0,H20.33.012,984235825189478466,0.0256925449008908,0.0256925449008908,0.0,True,True
1.0,0,H20.33.012,1008715289240133052,-0.005931258612871166,-0.005931258612871166,0.0,False,False
1.0,0,H20.33.012,1041613320074524749,0.020733699751200655,0.020733699751200655,0.0,True,True
1.0,0,H20.33.012,1046688405791471138,-0.00934774991819036,-0.00934774991819036,0.0,False,False
1.0,0,H20.33.012,1050574037496695505,-0.005812279152864932,-0.005812279152864932,0.0,False,False
1.0,0,H20.33.012,1084288342509668963,-0.0006159461080555454,-0.0006159461080555454,0.0,False,False
1.0,0,H20.33.012,1097761101004045086,0.005346708993492503,0.005346708993492503,0.0,False,False
1.0,0,H20.33.012,1117619714115529010,0.00032988309306107317,0.00032988309306107317,0.0,False,False
1.0,0,H20.33.012,1164689976815556811,-0.0052761769703917145,-0.0052761769703917145,0.0,False,False
1.0,0,H20.33.012,1169389029502151987,0.005868366182585451,0.005868366182585451,0.0,False,False
1.0,0,H20.33.012,1185296613136655582,0.00486962334205255,0.00486962334205255,0.0,False,False
1.0,0,H20.33.012,1200219233790960006,0.0044622515512574784,0.0044622515512574784,0.0,False,False
1.0,0,H20.33.012,1216304071096841056,-0.007152853499400524,-0.007152853499400524,0.0,False,False
1.0,0,H20.33.012,1250546426290278288,-0.009224469299447341,-0.009224469299447341,0.0,False,False
1.0,0,H20.33.012,1269187722090791222,0.0016378205325860888,0.0016378205325860888,0.0,False,False
1.0,0,H20.33.012,1291428524635129902,0.0009569542846179268,0.0009569542846179268,0.0,False,False
1.0,0,H20.33.012,1296890158074917504,-0.002143204122362615,-0.002143204122362615,0.0,False,False
1.0,0,H20.33.012,1297898140683824050,0.00475069954919262,0.00475069954919262,0.0,False,False
1.0,0,H20.33.012,1332057126029951362,0.0034188732113043597,0.0034188732113043597,0.0,False,False
1.0,0,H20.33.012,1450881482206923302,0.023916916925643055,0.023916916925643055,0.0,True,True
1.0,0,H20.33.012,1463484353370729573,-0.0017503085959698099,-0.0017503085959698099,0.0,False,False
1.0,0,H20.33.012,1498978884217284139,0.008870002209596974,0.008870002209596974,0.0,False,False
1.0,0,H20.33.012,1502038176271575571,0.0001907851277221208,0.0001907851277221208,0.0,False,False
1.0,0,H20.33.012,1508723824043155629,-0.021318401241324232,-0.021318401241324232,0.0,False,False
1.0,0,H20.33.012,1509811691696849351,-0.0037442353074865755,-0.0037442353074865755,0.0,False,False
1.0,0,H20.33.012,1533101446711134052,-0.026051988034646253,-0.026051988034646253,0.0,False,False
1.0,0,H20.33.012,1552084808029693957,0.008664543028021759,0.008664543028021759,0.0,False,False
1.0,0,H20.33.012,1553515899532411825,0.006110578034748325,0.006110578034748325,0.0,False,False
1.0,0,H20.33.012,1563847033474228168,0.00419521369193034,0.00419521369193034,0.0,False,False
1.0,0,H20.33.012,1572929840919061075,-0.0046963396668308925,-0.0046963396668308925,0.0,False,False
1.0,0,H20.33.012,1573991781633070873,0.010599322183921681,0.010599322183921681,0.0,False,False
1.0,0,H20.33.012,1583950839516444031,0.004305506630674309,0.004305506630674309,0.0,False,False
1.0,0,H20.33.012,1612901365048306039,0.014562403974123155,0.014562403974123155,0.0,False,False
1.0,0,H20.33.012,1617886738358584951,0.03475440877620887,0.03475440877620887,0.0,True,True
1.0,0,H20.33.012,1649929915089625907,-0.0007600046390803207,-0.0007600046390803207,0.0,False,False
1.0,0,H20.33.012,1654637883413044024,-0.01031583625457565,-0.01031583625457565,0.0,False,False
1.0,0,H20.33.012,1660421299277439837,-0.023191794655282073,-0.023191794655282073,0.0,False,False
1.0,0,H20.33.012,1687456731120311236,0.007299050659141525,0.007299050659141525,0.0,False,False
1.0,0,H20.33.012,1692381791293951033,-0.0008214447732822648,-0.0008214447732822648,0.0,False,False
1.0,0,H20.33.012,1706208404198909539,-0.008336681723264995,-0.008336681723264995,0.0,False,False
1.0,0,H20.33.012,1721601805187195129,0.004138280903924267,0.004138280903924267,0.0,False,False
1.0,0,H20.33.012,1746425803426789886,0.02836248088814202,0.02836248088814202,0.0,True,True
1.0,0,H20.33.012,1777230019707427752,-0.010392929264793318,-0.010392929264793318,0.0,False,False
1.0,0,H20.33.012,1790952894563626932,-0.0020669083678399513,-0.0020669083678399513,0.0,False,False
1.0,0,H20.33.012,1797962569337789690,7.535534661148955e-05,7.535534661148955e-05,0.0,False,False
1.0,0,H20.33.012,1813036141053614635,0.0023434278100033,0.0023434278100033,0.0,False,False
1.0,0,H20.33.012,1814482904508787028,-0.005821898455624635,-0.005821898455624635,0.0,False,False
1.0,0,H20.33.012,1818801495182277847,-0.004227409484935627,-0.004227409484935627,0.0,False,False
1.0,0,H20.33.012,1891605173260368752,0.00959074163379562,0.00959074163379562,0.0,False,False
1.0,0,H20.33.012,1909305412693955900,-0.006516024416840652,-0.006516024416840652,0.0,False,False
1.0,0,H20.33.012,1927764225358617317,-0.0021835605039170784,-0.0021835605039170784,0.0,False,False
1.0,0,H20.33.012,1929318865553275989,-0.0030121644549126426,-0.0030121644549126426,0.0,False,False
1.0,0,H20.33.012,1931494442711615063,-0.014612900399970364,-0.014612900399970364,0.0,False,False
1.0,0,H20.33.012,1957669218654066928,0.0037244288999593944,0.0037244288999593944,0.0,False,False
1.0,0,H20.33.012,1960685625664669686,0.005757461335381815,0.005757461335381815,0.0,False,False
1.0,0,H20.33.012,1961501128214713675,-0.0004710592007912571,-0.0004710592007912571,0.0,False,False
1.0,0,H20.33.012,1967149613285479048,0.002671031858683862,0.002671031858683862,0.0,False,False
1.0,0,H20.33.012,1977442744197664897,-0.007805279921602668,-0.007805279921602668,0.0,False,False
1.0,0,H20.33.012,1984620322288535817,-0.023237583494630346,-0.023237583494630346,0.0,False,False
1.0,0,H20.33.012,2036806285679097291,-0.006375390376377062,-0.006375390376377062,0.0,False,False
1.0,0,H20.33.012,2051479036516543017,0.003971548088373402,0.003971548088373402,0.0,False,False
1.0,0,H20.33.012,2053365893108111104,0.0014695314261015538,0.0014695314261015538,0.0,False,False
1.0,0,H20.33.012,2057597317727880096,-0.006523292857975851,-0.006523292857975851,0.0,False,False
1.0,0,H20.33.012,2069539566340547903,0.006434959651861157,0.006434959651861157,0.0,False,False
1.0,0,H20.33.012,2078466885303643676,-0.000291060164051833,-0.000291060164051833,0.0,False,False
1.0,0,H20.33.012,2081173548877110656,0.004056695243762718,0.004056695243762718,0.0,False,False
1.0,0,H20.33.012,2102903780428176513,0.0039264782124249055,0.0039264782124249055,0.0,False,False
1.0,0,H20.33.012,2104128906068816286,-0.01176071505707757,-0.01176071505707757,0.0,False,False
1.0,0,H20.33.012,2109559614911457423,0.040396174163519226,0.040396174163519226,0.0,True,True
1.0,0,H20.33.012,2115135171102362769,0.002168401393544091,0.002168401393544091,0.0,False,False
1.0,0,H20.33.012,2128206745585246658,-0.014980142464095129,-0.014980142464095129,0.0,False,False
1.0,0,H20.33.012,2148803675436779337,-0.0017265665362188936,-0.0017265665362188936,0.0,False,False
1.0,0,H20.33.012,2175421983841516999,0.011263313220931066,0.011263313220931066,0.0,False,False
1.0,0,H20.33.012,2177429011365871871,0.003674647620545737,0.003674647620545737,0.0,False,False
1.0,0,H20.33.012,2183737450027315242,0.005108494342396759,0.005108494342396759,0.0,False,False
1.0,0,H20.33.012,2199001467960061387,-0.005127452954743351,-0.005127452954743351,0.0,False,False
1.0,0,H20.33.012,2227582239496989037,0.046160404589415276,0.046160404589415276,0.0,True,True
1.0,0,H20.33.012,2235380510334212281,0.007653947120800833,0.007653947120800833,0.0,False,False
1.0,0,H20.33.012,2248592479725463006,-0.005883018594494226,-0.005883018594494226,0.0,False,False
1.0,0,H20.33.012,2255178533000346367,-0.023474651054772526,-0.023474651054772526,0.0,False,False
1.0,0,H20.33.012,2280911100030997552,-0.012353795078162227,-0.012353795078162227,0.0,False,False
1.0,0,H20.33.012,2296585169407599667,0.006562561540171927,0.006562561540171927,0.0,False,False
1.0,0,H20.33.012,2302150666959051705,-0.004967215026497325,-0.004967215026497325,0.0,False,False
1.0,0,H20.33.012,2310242056071728313,-0.018937171272845815,-0.018937171272845815,0.0,False,False
1.0,0,H20.33.012,2358191162235311543,-0.006529298343218834,-0.006529298343218834,0.0,False,False
1.0,0,H20.33.012,2379414496505007461,0.03860418400975311,0.03860418400975311,0.0,True,True
1.0,0,H20.33.012,2386926004761548400,0.004999098605219865,0.004999098605219865,0.0,False,False
1.0,0,H20.33.012,2393895758008368398,0.02714103444818302,0.02714103444818302,0.0,True,True
1.0,0,H20.33.012,2395781103287556046,0.003403376047653375,0.003403376047653375,0.0,False,False
1.0,0,H20.33.012,2416857662012074980,0.008871450585578016,0.008871450585578016,0.0,False,False
1.0,0,H20.33.012,2450891109644213718,-0.002248439925987343,-0.002248439925987343,0.0,False,False
1.0,0,H20.33.012,2467979268886813130,0.0012438379793362807,0.0012438379793362807,0.0,False,False
1.0,0,H20.33.012,2505219667278753577,-0.00749074977637591,-0.00749074977637591,0.0,False,False
1.0,0,H20.33.012,2521986086727062186,-0.007969614089249774,-0.007969614089249774,0.0,False,False
1.0,0,H20.33.012,2531621675412796038,-0.011046358652184552,-0.011046358652184552,0.0,False,False
1.0,0,H20.33.012,2533858827924295934,0.012030389681930324,0.012030389681930324,0.0,False,False
1.0,0,H20.33.012,2544056632021504706,-0.003979139134944103,-0.003979139134944103,0.0,False,False
1.0,0,H20.33.012,2548127147881798317,-0.014825618234813941,-0.014825618234813941,0.0,False,False
1.0,0,H20.33.012,2571864189263894379,-0.011212402473820157,-0.011212402473820157,0.0,False,False
1.0,0,H20.33.012,2582019295083014731,-0.0017197352888861503,-0.0017197352888861503,0.0,False,False
1.0,0,H20.33.012,2585778896704354284,-0.0031854417215638328,-0.0031854417215638328,0.0,False,False
1.0,0,H20.33.012,2599942240508337730,-0.012871675521070738,-0.012871675521070738,0.0,False,False
1.0,0,H20.33.012,2605788828818385901,-0.01036047813147354,-0.01036047813147354,0.0,False,False
1.0,0,H20.33.012,2673517062851379878,-0.01347595080651159,-0.01347595080651159,0.0,False,False
1.0,0,H20.33.012,2692451819062247857,-0.009706349331120835,-0.009706349331120835,0.0,False,False
1.0,0,H20.33.012,2733224446224929786,-0.003478838092332479,-0.003478838092332479,0.0,False,False
1.0,0,H20.33.012,2747978373324833053,0.002434515799750345,0.002434515799750345,0.0,False,False
1.0,0,H20.33.012,2752648131064459733,-0.0057844170018433875,-0.0057844170018433875,0.0,False,False
1.0,0,H20.33.012,2755192955715801882,-0.017994623084565984,-0.017994623084565984,0.0,False,False
1.0,0,H20.33.012,2757871536083869365,0.005621319108143078,0.005621319108143078,0.0,False,False
1.0,0,H20.33.012,2761396771885639392,-0.010900157797979471,-0.010900157797979471,0.0,False,False
1.0,0,H20.33.012,2765328647926481496,0.01726202724115199,0.01726202724115199,0.0,True,True
1.0,0,H20.33.012,2768834275159093171,-0.015776217432658335,-0.015776217432658335,0.0,False,False
1.0,0,H20.33.012,2771921953212450110,0.01672561844999099,0.01672561844999099,0.0,True,True
1.0,0,H20.33.012,2801928696745735117,-0.010282526001140747,-0.010282526001140747,0.0,False,False
1.0,0,H20.33.012,2808132879401486052,0.04341962895775344,0.04341962895775344,0.0,True,True
1.0,0,H20.33.012,2809182861814698450,-0.017038330747982736,-0.017038330747982736,0.0,False,False
1.0,0,H20.33.012,2820742594814326096,-0.013169376784996054,-0.013169376784996054,0.0,False,False
1.0,0,H20.33.012,2828946110652921686,-0.008605182605516508,-0.008605182605516508,0.0,False,False
1.0,0,H20.33.012,2834160025535328051,-0.005442542235738672,-0.005442542235738672,0.0,False,False
1.0,0,H20.33.012,2840091763487906602,-0.01821011125446849,-0.01821011125446849,0.0,False,False
1.0,0,H20.33.012,2867725918085442490,0.007976673468671456,0.007976673468671456,0.0,False,False
1.0,0,H20.33.012,2878985110529111325,-0.006834756826527105,-0.006834756826527105,0.0,False,False
1.0,0,H20.33.012,2899312205094994320,-0.012441461940820669,-0.012441461940820669,0.0,False,False
1.0,0,H20.33.012,2904046224064029660,-0.00040279373051066696,-0.00040279373051066696,0.0,False,False
1.0,0,H20.33.012,2922125936965343293,0.004285369034274883,0.004285369034274883,0.0,False,False
1.0,0,H20.33.012,2928642477171052134,-0.018366601235276586,-0.018366601235276586,0.0,False,False
1.0,0,H20.33.012,2931905778885730069,-0.011870433651036794,-0.011870433651036794,0.0,False,False
1.0,0,H20.33.012,2939513512360112491,0.0025045017131713728,0.0025045017131713728,0.0,False,False
1.0,0,H20.33.012,2975061563199327217,-0.015114801889315552,-0.015114801889315552,0.0,False,False
1.0,0,H20.33.012,2980119509174389851,0.0012261255718164022,0.0012261255718164022,0.0,False,False
1.0,0,H20.33.012,2980178684384855191,-0.010082345350305926,-0.010082345350305926,0.0,False,False
1.0,0,H20.33.012,2988331597545537583,0.04194609806402282,0.04194609806402282,0.0,True,True
1.0,0,H20.33.012,3036305743754865764,0.0061260737999219135,0.0061260737999219135,0.0,False,False
1.0,0,H20.33.012,3053229033073565102,-0.006260288906711982,-0.006260288906711982,0.0,False,False
1.0,0,H20.33.012,3098063382936313588,-0.014696173515772931,-0.014696173515772931,0.0,False,False
1.0,0,H20.33.012,3102894166405264315,0.006087102804268372,0.006087102804268372,0.0,False,False
1.0,0,H20.33.012,3133064883587689511,-0.002938294050557326,-0.002938294050557326,0.0,False,False
1.0,0,H20.33.012,3149226786425019845,0.006350794724669055,0.006350794724669055,0.0,False,False
1.0,0,H20.33.012,3155211358396969756,-0.009248264319896712,-0.009248264319896712,0.0,False,False
1.0,0,H20.33.012,3159483308342540990,0.0031481092912839454,0.0031481092912839454,0.0,False,False
1.0,0,H20.33.012,3240214717395082460,-0.006690923141402671,-0.006690923141402671,0.0,False,False
1.0,0,H20.33.012,3240748665764459193,0.010128357449881688,0.010128357449881688,0.0,False,False
1.0,0,H20.33.012,3246517578229728152,0.006695995274133876,0.006695995274133876,0.0,False,False
1.0,0,H20.33.012,3258283929006762573,0.0007168821446944225,0.0007168821446944225,0.0,False,False
1.0,0,H20.33.012,3310006660988074667,0.034587005250446744,0.034587005250446744,0.0,True,True
1.0,0,H20.33.012,3323967223255948345,0.0073822734867992216,0.0073822734867992216,0.0,False,False
1.0,0,H20.33.012,3327026104303363551,-0.01679949289676833,-0.01679949289676833,0.0,False,False
1.0,0,H20.33.012,3335831985002182953,0.0109389250568783,0.0109389250568783,0.0,False,False
1.0,0,H20.33.012,3342074693258866310,0.018061410032022326,0.018061410032022326,0.0,True,True
1.0,0,H20.33.012,3366848609188871707,-0.01619782725541172,-0.01619782725541172,0.0,False,False
1.0,0,H20.33.012,3369877195840300401,0.011164751373562796,0.011164751373562796,0.0,False,False
1.0,0,H20.33.012,3384571181030321873,-0.00569283913635913,-0.00569283913635913,0.0,False,False
1.0,0,H20.33.012,3397191928263844878,0.01290234784417334,0.01290234784417334,0.0,False,False
1.0,0,H20.33.012,3410183192521882366,-0.0017763554525390057,-0.0017763554525390057,0.0,False,False
1.0,0,H20.33.012,3412626139135053023,0.012189841441219398,0.012189841441219398,0.0,False,False
1.0,0,H20.33.012,3521398767820847071,0.00990829238180448,0.00990829238180448,0.0,False,False
1.0,0,H20.33.012,3560790856694812223,0.0035369020573998754,0.0035369020573998754,0.0,False,False
1.0,0,H20.33.012,3575921661926075152,-0.013515804054149302,-0.013515804054149302,0.0,False,False
1.0,0,H20.33.012,3576926060490621577,-0.014415689821621839,-0.014415689821621839,0.0,False,False
1.0,0,H20.33.012,3596731228134321418,0.00517989321467893,0.00517989321467893,0.0,False,False
1.0,0,H20.33.012,3612435827178445036,-0.007057800991392744,-0.007057800991392744,0.0,False,False
1.0,0,H20.33.012,3615028622797302192,0.0057843174784221576,0.0057843174784221576,0.0,False,False
1.0,0,H20.33.012,3652260458128670740,-0.0014938631070059985,-0.0014938631070059985,0.0,False,False
1.0,0,H20.33.012,3674084919364878587,-0.0018677813583665359,-0.0018677813583665359,0.0,False,False
1.0,0,H20.33.012,3701006811229098431,-0.004527411035645429,-0.004527411035645429,0.0,False,False
1.0,0,H20.33.012,3725428170977597672,-0.001747800590964725,-0.001747800590964725,0.0,False,False
1.0,0,H20.33.012,3745275377495647798,-0.0014208064048581394,-0.0014208064048581394,0.0,False,False
1.0,0,H20.33.012,3771032410246112840,-0.00025845346831495763,-0.00025845346831495763,0.0,False,False
1.0,0,H20.33.012,3773494893963303878,0.015218950280342872,0.015218950280342872,0.0,True,True
1.0,0,H20.33.012,3791543710290879094,-0.0005818009689041231,-0.0005818009689041231,0.0,False,False
1.0,0,H20.33.012,3829067672919367690,-0.005240266767248434,-0.005240266767248434,0.0,False,False
1.0,0,H20.33.012,3831560675598100335,-0.006628821530101533,-0.006628821530101533,0.0,False,False
1.0,0,H20.33.012,3837709092816202777,0.001637980866718053,0.001637980866718053,0.0,False,False
1.0,0,H20.33.012,3852872458837600654,0.005186799492123054,0.005186799492123054,0.0,False,False
1.0,0,H20.33.012,3854785643310983330,-0.0008112176970448267,-0.0008112176970448267,0.0,False,False
1.0,0,H20.33.012,3856202318406166520,-0.003327881775496383,-0.003327881775496383,0.0,False,False
1.0,0,H20.33.012,3917039833870199915,-0.009060931659095346,-0.009060931659095346,0.0,False,False
1.0,0,H20.33.012,3917464992513283331,-0.009642182339034279,-0.009642182339034279,0.0,False,False
1.0,0,H20.33.012,3926203227674153709,-0.011427893831976756,-0.011427893831976756,0.0,False,False
1.0,0,H20.33.012,3963399075806970899,-0.0035281311688223514,-0.0035281311688223514,0.0,False,False
1.0,0,H20.33.012,4054339542031115199,-0.0008009606517135259,-0.0008009606517135259,0.0,False,False
1.0,0,H20.33.012,4072497801618404434,-0.003460374275701449,-0.003460374275701449,0.0,False,False
1.0,0,H20.33.012,4087235839955426248,-0.013375515395839949,-0.013375515395839949,0.0,False,False
1.0,0,H20.33.012,4125764365087726524,-0.008719563045274058,-0.008719563045274058,0.0,False,False
1.0,0,H20.33.012,4137931551109596965,-0.008135931649375563,-0.008135931649375563,0.0,False,False
1.0,0,H20.33.012,4274703423907435016,0.005046760602274003,0.005046760602274003,0.0,False,False
1.0,0,H20.33.012,4282395396914320643,-0.012665373888021747,-0.012665373888021747,0.0,False,False
1.0,0,H20.33.012,4289599238592691021,-0.00712382125951005,-0.00712382125951005,0.0,False,False
1.0,0,H20.33.012,4303676646972337610,-0.00312499627770461,-0.00312499627770461,0.0,False,False
1.0,0,H20.33.012,4310965965157026630,0.020948008122972487,0.020948008122972487,0.0,True,True
1.0,0,H20.33.012,4332278165332130395,0.022047681244361603,0.022047681244361603,0.0,True,True
1.0,0,H20.33.012,4334104697176712196,-0.005297885164024996,-0.005297885164024996,0.0,False,False
1.0,0,H20.33.012,4383449809104103762,-0.014612784512009095,-0.014612784512009095,0.0,False,False
1.0,0,H20.33.012,4393224107181297129,0.007054272166361412,0.007054272166361412,0.0,False,False
1.0,0,H20.33.012,4414714950246259258,-0.0016826195057556724,-0.0016826195057556724,0.0,False,False
1.0,0,H20.33.012,4414909328555000711,-0.0017036871720859477,-0.0017036871720859477,0.0,False,False
1.0,0,H20.33.012,4428927356539810085,-0.017034165677749513,-0.017034165677749513,0.0,False,False
1.0,0,H20.33.012,4431300209439459499,0.007750710389783645,0.007750710389783645,0.0,False,False
1.0,0,H20.33.012,4477216114208796514,0.009095295890756049,0.009095295890756049,0.0,False,False
1.0,0,H20.33.012,4483696856624742303,0.008216792709066032,0.008216792709066032,0.0,False,False
1.0,0,H20.33.012,4487335354025947226,-0.009474861058388854,-0.009474861058388854,0.0,False,False
1.0,0,H20.33.012,4495808935313524335,-0.002460367094202164,-0.002460367094202164,0.0,False,False
1.0,0,H20.33.012,4542109558098759574,-0.01115864095543705,-0.01115864095543705,0.0,False,False
1.0,0,H20.33.012,4550842038041413665,-0.01593498311898296,-0.01593498311898296,0.0,False,False
1.0,0,H20.33.012,4630500509835705740,-0.013627163998880285,-0.013627163998880285,0.0,False,False
1.0,0,H20.33.012,4644717314530524121,0.0034366103454955598,0.0034366103454955598,0.0,False,False
1.0,0,H20.33.012,4646207888569690684,0.0324857913202329,0.0324857913202329,0.0,True,True
1.0,0,H20.33.012,4697440587572721762,-0.004925456008939305,-0.004925456008939305,0.0,False,False
1.0,0,H20.33.012,4716424264942698728,0.004576210038213795,0.004576210038213795,0.0,False,False
1.0,0,H20.33.012,4719497586730590015,0.0025962185690498853,0.0025962185690498853,0.0,False,False
1.0,0,H20.33.012,4721604063123123255,-0.00846421487409222,-0.00846421487409222,0.0,False,False
1.0,0,H20.33.012,4767952074483171118,-0.0037013435237847605,-0.0037013435237847605,0.0,False,False
1.0,0,H20.33.012,4788804168660790579,-0.014517702477355836,-0.014517702477355836,0.0,False,False
1.0,0,H20.33.012,4816349600381594725,0.0024744871497405585,0.0024744871497405585,0.0,False,False
