control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,cell_count,donor_count,edge_count_for_regulator
tf_label_shuffle_seed_79027,tf_label_shuffle,79027,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79027,tf_label_shuffle,79027,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79027,tf_label_shuffle,79027,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79027,tf_label_shuffle,79027,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79027,tf_label_shuffle,79027,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79039,tf_label_shuffle,79039,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79040,tf_label_shuffle,79040,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79041,tf_label_shuffle,79041,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79044,tf_label_shuffle,79044,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79045,tf_label_shuffle,79045,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,SPI1_up_0p25,SPI1,up,0.25,32,6,14
tf_label_shuffle_seed_79046,tf_label_shuffle,79046,SPI1_down_0p25,SPI1,down,0.25,32,6,14
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,STAT1_up_0p10,STAT1,up,0.1,32,6,16
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,STAT1_down_0p10,STAT1,down,0.1,32,6,16
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,STAT1_up_0p25,STAT1,up,0.25,32,6,16
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,STAT1_down_0p25,STAT1,down,0.25,32,6,16
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,ELF1_up_0p10,ELF1,up,0.1,32,6,23
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,ELF1_down_0p10,ELF1,down,0.1,32,6,23
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,ELF1_up_0p25,ELF1,up,0.25,32,6,23
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,ELF1_down_0p25,ELF1,down,0.25,32,6,23
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,SPI1_up_0p10,SPI1,up,0.1,32,6,14
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,SPI1_down_0p10,SPI1,down,0.1,32,6,14
tf_label_shuffle_seed_79047,tf_label_shuffle,79047,SPI1_up_0p25,SPI1,up,0.25,32,6,14
