donor_id,tail_stable_key,rest_stable_key,rank_distance_squared
H21.33.028,6128756993099743185,6297384563148945990,0.0002116397809528289
H21.33.028,6157250581572031142,7931287952189688075,0.0001485548462457341
H21.33.028,6200834172612810476,5866422956006369516,0.00011243363363118889
H21.33.028,6440007762369980432,5467146478720665016,0.0001383798567768484
H21.33.028,6838985577039687795,7580542180975863363,4.069995787554365e-05
H21.33.028,6857412590145293986,6324505810752382822,1.0174989468885676e-05
H21.33.028,7055641482556894269,2992167462457261647,2.0349978937771785e-05
H21.33.028,7437333587250505095,6225268478422920035,0.00019179855148849926
H21.33.028,7563577905535520310,5594586868614304400,0.00014295860203784717
H21.33.028,792282677920854658,7070425901448492150,6.511993260086985e-05
H21.33.028,7925693602019727193,8645907421803253608,5.087494734442996e-05
H21.33.028,7942974934437784098,3144601287504708136,1.0174989468885901e-05
H21.33.028,7970256505551390544,273723738469319194,0.00015058984413951135
H21.33.028,8031851142498788939,7322822893724987692,1.0174989468885835e-05
H21.33.028,8223328772869994051,995521091734871372,7.529492206975584e-05
H21.33.028,8547872025455886848,6037157309535504750,0.0001856935578071677
H21.33.028,8600899914329931823,3308378116143608179,0.00010174989468885866
H21.33.028,8738080800194810950,1278224980661050867,2.6963722092547054e-05
H21.33.028,8901556154172310548,859765353032586532,0.0006023593765580454
H21.33.039,2009093239991291141,1490273547611414209,9.645061728395061e-05
H21.33.039,28500387296593342,7284128422426004844,0.0024112654320987636
H21.33.039,2857035928675779013,327642627671286091,0.00038580246913579974
H21.33.039,3410000167062024313,4602902381162361390,0.0004822530864197497
H21.33.039,3808420962559045348,2287462553993784843,9.645061728395071e-05
H21.33.039,4200423337115656830,559976836819994928,0.001073013117283953
H21.33.039,625453125632720832,1673292542429146483,9.645061728395067e-05
H21.33.039,8887509599195747770,1822140298352209421,0.0020857445987654323
H21.33.040,134286471641070266,430280224576376121,0.00017360441340997712
H21.33.040,1398936892736848107,163082355111402828,0.00036890937849619755
H21.33.040,1439231106135683396,2919059292980339752,0.0003857875853555031
H21.33.040,1725388218291742932,7849940836899667242,0.00017360441340997712
H21.33.040,190059678540050237,4128814803242697399,9.644689633887574e-05
H21.33.040,2492633246407259208,7876497230748858364,0.00012538096524054008
H21.33.040,2503754844994348032,3609773074929726347,0.0001760155858184482
H21.33.040,3997594637438161832,3009399226518058850,1.928937926777516e-05
H21.33.040,4057901658816293592,3465766611673580234,0.0011284286871648462
H21.33.040,4424873768661765494,8095891568070102283,1.9289379267775583e-05
H21.33.040,523995765041060050,4702414435805109860,0.00012538096524053802
H21.33.040,5296392174257781736,8605634685707922987,0.000250761930481076
H21.33.040,6394675922626608187,7583418153312825151,0.0008680220670498815
H21.33.040,7343953469280858490,3632868382707083455,0.00024111724084718665
H21.33.040,7731949596883424615,4510183487211224119,4.822344816943775e-05
H21.33.040,8066967940086182874,1865949079579930030,3.134524131013364e-05
H21.33.040,8290721086850995108,4890188310086789963,0.0005521584815400671
H21.33.040,8543232332865097301,7667078777211928381,0.00016395972377608917
H21.33.040,990749668878071691,5539182909129390720,0.00036890937849620037
H21.33.047,111459479248322232,7554394345831385987,7.668050110707514e-05
H21.33.047,1294805912579569878,8003930537376242972,0.00023962656595960928
H21.33.047,151610993197168004,1443923707840854482,0.0013898340825657287
H21.33.047,160465510721670150,5500829757361928864,0.0003258921297050679
H21.33.047,1719972067952982759,6881255556752404386,4.792531319192144e-05
H21.33.047,1793891605468181237,6271267516046489068,0.0004912344602171958
H21.33.047,1798166630804314794,5719141005574380195,1.917012527676874e-05
H21.33.047,197316025831890049,7187839885667405747,0.0004313278187272955
H21.33.047,2528346888465933919,4650433432444593859,0.0002779668165131465
H21.33.047,2850498207996436244,3944829934607921344,0.000270778019534356
H21.33.047,2889129143957790305,8550931586471244612,0.00032589212970506965
H21.33.047,2990415846114750732,3033536734315138442,4.792531319192196e-05
H21.33.047,3109456950916176680,25832870224083324,4.792531319192144e-05
H21.33.047,3254026321826165029,7278583477937598301,9.585062638384357e-05
H21.33.047,3691233086017958880,867778974567318989,0.00012460581429899725
H21.33.047,3944999639980779519,5180415862104210214,4.7925313191920755e-05
H21.33.047,3984141056343003000,7823334520428502701,0.00024921162859799283
H21.33.047,4042816789374544361,2926534610312835284,0.0004792531319192185
H21.33.047,413508017807771206,7626130490757433877,0.0004984232571959855
H21.33.047,4532877322709193788,8819012044937763219,0.00023962656595960652
H21.33.047,4616908914521171266,2844034433595429389,0.0006997095726020601
H21.33.047,4699317631623128311,1953768085428562872,9.585062638384288e-05
H21.33.047,488562558819589595,1211104314830148333,7.668050110707514e-05
H21.33.047,5090820197848086374,4237273151869871843,0.00023962656595960928
H21.33.047,5219289574981994530,8823427274262012987,0.0013131535814586552
H21.33.047,5275746996752505191,6927476104101047362,0.0011981328297980464
H21.33.047,5438787268652987986,4208639266061404915,0.0005559336330262929
H21.33.047,5778015128098537138,7780116511236423618,7.66805011070747e-05
H21.33.047,5997080583484422348,5918158335598778907,0.00032828839536466374
H21.33.047,6106095696620370620,5939313631018512527,1.917012527676775e-05
H21.33.047,6144322864501640351,476964916454031744,1.9170125276769127e-05
H21.33.047,6146816129015013099,9142467978882573313,0.0007859751363475149
H21.33.047,6409402850866261733,2472702901606755703,0.001111867266052586
H21.33.047,6448168466224176250,8167165544915880869,0.00019170125276768717
H21.33.047,6936643104230045593,6922149486601744144,1.9170125276769127e-05
H21.33.047,697932425842972951,5935074902211939257,0.00012460581429899587
H21.33.047,7340634330097106196,6867357521356871904,7.668050110707375e-05
H21.33.047,7348415532564023436,2709141233009287685,3.834025055353735e-05
H21.33.047,7413848090180165689,3480945718527865550,0.00029953320744951416
H21.33.047,7695633793256182552,807375299967490249,0.0006517842594101339
H21.33.047,7987817949032364695,1013379956431963856,0.0012460581429899601
H21.33.047,8142703629004262662,2073699379376469641,0.00015575726787374605
H21.33.047,8186616117784109020,4873431271778873501,4.7925313191920755e-05
H21.33.047,8214820388772088980,5987684054642811155,0.0007092946352404413
H21.33.047,8622797426169734588,5280127165737101238,0.00014617220523536253
H21.33.047,9087620243225159630,6442339069355441704,5.9906641489901114e-05
H21.33.047,9100171509463989018,1571069240644437208,0.00017253112749091905
H21.33.047,959483663882624724,875604137514013685,0.0011430187196273328
