source,target,source_idx,target_idx,support,string_score,wgcna_tom
SUPT20H,SUPT20H,2068,2068,identity_self_loop,,
FOXO1,FOXO1,2069,2069,identity_self_loop,,
ELF1,ELF1,2070,2070,identity_self_loop,,
NAA16,NAA16,2071,2071,identity_self_loop,,
VWA8,VWA8,2072,2072,identity_self_loop,,
AKAP11,AKAP11,2073,2073,identity_self_loop,,
EPSTI1,EPSTI1,2074,2074,identity_self_loop,,
TSC22D1,TSC22D1,2075,2075,identity_self_loop,,
GTF2F2,GTF2F2,2076,2076,identity_self_loop,,
TPT1,TPT1,2077,2077,identity_self_loop,,
TPT1-AS1,TPT1-AS1,2078,2078,identity_self_loop,,
ZC3H13,ZC3H13,2079,2079,identity_self_loop,,
LCP1,LCP1,2080,2080,identity_self_loop,,
RUBCNL,RUBCNL,2081,2081,identity_self_loop,,
LRCH1,LRCH1,2082,2082,identity_self_loop,,
ITM2B,ITM2B,2083,2083,identity_self_loop,,
RB1,RB1,2084,2084,identity_self_loop,,
LPAR6,LPAR6,2085,2085,identity_self_loop,,
RCBTB2,RCBTB2,2086,2086,identity_self_loop,,
FNDC3A,FNDC3A,2087,2087,identity_self_loop,,
PHF11,PHF11,2088,2088,identity_self_loop,,
KPNA3,KPNA3,2089,2089,identity_self_loop,,
DLEU2,DLEU2,2090,2090,identity_self_loop,,
TRIM13,TRIM13,2091,2091,identity_self_loop,,
DLEU1,DLEU1,2092,2092,identity_self_loop,,
DLEU7,DLEU7,2093,2093,identity_self_loop,,
RNASEH2B,RNASEH2B,2094,2094,identity_self_loop,,
INTS6,INTS6,2095,2095,identity_self_loop,,
WDFY2,WDFY2,2096,2096,identity_self_loop,,
VPS36,VPS36,2097,2097,identity_self_loop,,
TDRD3,TDRD3,2098,2098,identity_self_loop,,
PCDH9,PCDH9,2099,2099,identity_self_loop,,
PIBF1,PIBF1,2100,2100,identity_self_loop,,
KLF12,KLF12,2101,2101,identity_self_loop,,
TBC1D4,TBC1D4,2102,2102,identity_self_loop,,
LMO7,LMO7,2103,2103,identity_self_loop,,
KCTD12,KCTD12,2104,2104,identity_self_loop,,
RBM26,RBM26,2105,2105,identity_self_loop,,
ABCC4,ABCC4,2106,2106,identity_self_loop,,
DNAJC3,DNAJC3,2107,2107,identity_self_loop,,
UGGT2,UGGT2,2108,2108,identity_self_loop,,
HS6ST3,HS6ST3,2109,2109,identity_self_loop,,
MBNL2,MBNL2,2110,2110,identity_self_loop,,
RAP2A,RAP2A,2111,2111,identity_self_loop,,
FARP1,FARP1,2112,2112,identity_self_loop,,
STK24,STK24,2113,2113,identity_self_loop,,
UBAC2,UBAC2,2114,2114,identity_self_loop,,
TM9SF2,TM9SF2,2115,2115,identity_self_loop,,
CLYBL,CLYBL,2116,2116,identity_self_loop,,
PCCA,PCCA,2117,2117,identity_self_loop,,
FGF14,FGF14,2118,2118,identity_self_loop,,
TPP2,TPP2,2119,2119,identity_self_loop,,
ARGLU1,ARGLU1,2120,2120,identity_self_loop,,
FAM155A,FAM155A,2121,2121,identity_self_loop,,
TNFSF13B,TNFSF13B,2122,2122,identity_self_loop,,
AL163541.1,AL163541.1,2123,2123,identity_self_loop,,
IRS2,IRS2,2124,2124,identity_self_loop,,
RAB20,RAB20,2125,2125,identity_self_loop,,
ANKRD10,ANKRD10,2126,2126,identity_self_loop,,
ARHGEF7,ARHGEF7,2127,2127,identity_self_loop,,
TUBGCP3,TUBGCP3,2128,2128,identity_self_loop,,
ATP11A,ATP11A,2129,2129,identity_self_loop,,
MCF2L,MCF2L,2130,2130,identity_self_loop,,
CUL4A,CUL4A,2131,2131,identity_self_loop,,
LAMP1,LAMP1,2132,2132,identity_self_loop,,
GAS6,GAS6,2133,2133,identity_self_loop,,
RASA3,RASA3,2134,2134,identity_self_loop,,
UPF3A,UPF3A,2135,2135,identity_self_loop,,
HNRNPC,HNRNPC,2136,2136,identity_self_loop,,
CHD8,CHD8,2137,2137,identity_self_loop,,
SLC7A7,SLC7A7,2138,2138,identity_self_loop,,
ACIN1,ACIN1,2139,2139,identity_self_loop,,
PABPN1,PABPN1,2140,2140,identity_self_loop,,
SCFD1,SCFD1,2141,2141,identity_self_loop,,
STRN3,STRN3,2142,2142,identity_self_loop,,
HECTD1,HECTD1,2143,2143,identity_self_loop,,
HEATR5A,HEATR5A,2144,2144,identity_self_loop,,
NUBPL,NUBPL,2145,2145,identity_self_loop,,
ARHGAP5,ARHGAP5,2146,2146,identity_self_loop,,
NPAS3,NPAS3,2147,2147,identity_self_loop,,
SNX6,SNX6,2148,2148,identity_self_loop,,
BAZ1A,BAZ1A,2149,2149,identity_self_loop,,
PPP2R3C,PPP2R3C,2150,2150,identity_self_loop,,
PRORP,PRORP,2151,2151,identity_self_loop,,
NFKBIA,NFKBIA,2152,2152,identity_self_loop,,
RALGAPA1,RALGAPA1,2153,2153,identity_self_loop,,
MIA2,MIA2,2154,2154,identity_self_loop,,
AL049828.1,AL049828.1,2155,2155,identity_self_loop,,
LRFN5,LRFN5,2156,2156,identity_self_loop,,
MIS18BP1,MIS18BP1,2157,2157,identity_self_loop,,
MDGA2,MDGA2,2158,2158,identity_self_loop,,
RPS29,RPS29,2159,2159,identity_self_loop,,
NEMF,NEMF,2160,2160,identity_self_loop,,
SOS2,SOS2,2161,2161,identity_self_loop,,
MAP4K5,MAP4K5,2162,2162,identity_self_loop,,
NIN,NIN,2163,2163,identity_self_loop,,
PYGL,PYGL,2164,2164,identity_self_loop,,
GNG2,GNG2,2165,2165,identity_self_loop,,
SAMD4A,SAMD4A,2166,2166,identity_self_loop,,
LGALS3,LGALS3,2167,2167,identity_self_loop,,
FBXO34,FBXO34,2168,2168,identity_self_loop,,
KTN1,KTN1,2169,2169,identity_self_loop,,
PELI2,PELI2,2170,2170,identity_self_loop,,
TMEM260,TMEM260,2171,2171,identity_self_loop,,
EXOC5,EXOC5,2172,2172,identity_self_loop,,
ARMH4,ARMH4,2173,2173,identity_self_loop,,
PSMA3-AS1,PSMA3-AS1,2174,2174,identity_self_loop,,
ARID4A,ARID4A,2175,2175,identity_self_loop,,
DAAM1,DAAM1,2176,2176,identity_self_loop,,
RTN1,RTN1,2177,2177,identity_self_loop,,
PCNX4,PCNX4,2178,2178,identity_self_loop,,
MNAT1,MNAT1,2179,2179,identity_self_loop,,
PRKCH,PRKCH,2180,2180,identity_self_loop,,
HIF1A,HIF1A,2181,2181,identity_self_loop,,
HIF1A-AS3,HIF1A-AS3,2182,2182,identity_self_loop,,
PPP2R5E,PPP2R5E,2183,2183,identity_self_loop,,
SGPP1,SGPP1,2184,2184,identity_self_loop,,
ZBTB1,ZBTB1,2185,2185,identity_self_loop,,
MAX,MAX,2186,2186,identity_self_loop,,
FUT8,FUT8,2187,2187,identity_self_loop,,
GPHN,GPHN,2188,2188,identity_self_loop,,
RAD51B,RAD51B,2189,2189,identity_self_loop,,
ZFP36L1,ZFP36L1,2190,2190,identity_self_loop,,
DCAF5,DCAF5,2191,2191,identity_self_loop,,
SUSD6,SUSD6,2192,2192,identity_self_loop,,
SRSF5,SRSF5,2193,2193,identity_self_loop,,
PCNX1,PCNX1,2194,2194,identity_self_loop,,
SIPA1L1,SIPA1L1,2195,2195,identity_self_loop,,
RBM25,RBM25,2196,2196,identity_self_loop,,
PSEN1,PSEN1,2197,2197,identity_self_loop,,
NUMB,NUMB,2198,2198,identity_self_loop,,
NPC2,NPC2,2199,2199,identity_self_loop,,
YLPM1,YLPM1,2200,2200,identity_self_loop,,
FOS,FOS,2201,2201,identity_self_loop,,
JDP2,JDP2,2202,2202,identity_self_loop,,
TTLL5,TTLL5,2203,2203,identity_self_loop,,
GPATCH2L,GPATCH2L,2204,2204,identity_self_loop,,
VASH1,VASH1,2205,2205,identity_self_loop,,
TMED8,TMED8,2206,2206,identity_self_loop,,
SPTLC2,SPTLC2,2207,2207,identity_self_loop,,
NRXN3,NRXN3,2208,2208,identity_self_loop,,
CEP128,CEP128,2209,2209,identity_self_loop,,
AC007262.2,AC007262.2,2210,2210,identity_self_loop,,
SEL1L,SEL1L,2211,2211,identity_self_loop,,
LINC02328,LINC02328,2212,2212,identity_self_loop,,
ZC3H14,ZC3H14,2213,2213,identity_self_loop,,
KCNK13,KCNK13,2214,2214,identity_self_loop,,
CALM1,CALM1,2215,2215,identity_self_loop,,
TTC7B,TTC7B,2216,2216,identity_self_loop,,
RPS6KA5,RPS6KA5,2217,2217,identity_self_loop,,
DGLUCY,DGLUCY,2218,2218,identity_self_loop,,
PPP4R3A,PPP4R3A,2219,2219,identity_self_loop,,
TRIP11,TRIP11,2220,2220,identity_self_loop,,
ATXN3,ATXN3,2221,2221,identity_self_loop,,
RIN3,RIN3,2222,2222,identity_self_loop,,
ITPK1,ITPK1,2223,2223,identity_self_loop,,
BTBD7,BTBD7,2224,2224,identity_self_loop,,
IFI27,IFI27,2225,2225,identity_self_loop,,
DICER1,DICER1,2226,2226,identity_self_loop,,
PAPOLA,PAPOLA,2227,2227,identity_self_loop,,
SETD3,SETD3,2228,2228,identity_self_loop,,
EML1,EML1,2229,2229,identity_self_loop,,
EVL,EVL,2230,2230,identity_self_loop,,
YY1,YY1,2231,2231,identity_self_loop,,
MEG3,MEG3,2232,2232,identity_self_loop,,
PPP2R5C,PPP2R5C,2233,2233,identity_self_loop,,
DYNC1H1,DYNC1H1,2234,2234,identity_self_loop,,
HSP90AA1,HSP90AA1,2235,2235,identity_self_loop,,
WDR20,WDR20,2236,2236,identity_self_loop,,
RCOR1,RCOR1,2237,2237,identity_self_loop,,
TRAF3,TRAF3,2238,2238,identity_self_loop,,
CDC42BPB,CDC42BPB,2239,2239,identity_self_loop,,
MARK3,MARK3,2240,2240,identity_self_loop,,
KLC1,KLC1,2241,2241,identity_self_loop,,
PACS2,PACS2,2242,2242,identity_self_loop,,
CYFIP1,CYFIP1,2243,2243,identity_self_loop,,
SNHG14,SNHG14,2244,2244,identity_self_loop,,
UBE3A,UBE3A,2245,2245,identity_self_loop,,
HERC2,HERC2,2246,2246,identity_self_loop,,
TJP1,TJP1,2247,2247,identity_self_loop,,
MTMR10,MTMR10,2248,2248,identity_self_loop,,
FMN1,FMN1,2249,2249,identity_self_loop,,
KATNBL1,KATNBL1,2250,2250,identity_self_loop,,
SLC12A6,SLC12A6,2251,2251,identity_self_loop,,
AQR,AQR,2252,2252,identity_self_loop,,
DPH6,DPH6,2253,2253,identity_self_loop,,
C15orf41,C15orf41,2254,2254,identity_self_loop,,
SPRED1,SPRED1,2255,2255,identity_self_loop,,
EIF2AK4,EIF2AK4,2256,2256,identity_self_loop,,
PLCB2,PLCB2,2257,2257,identity_self_loop,,
IVD,IVD,2258,2258,identity_self_loop,,
INO80,INO80,2259,2259,identity_self_loop,,
OIP5-AS1,OIP5-AS1,2260,2260,identity_self_loop,,
MGA,MGA,2261,2261,identity_self_loop,,
VPS39,VPS39,2262,2262,identity_self_loop,,
TMEM87A,TMEM87A,2263,2263,identity_self_loop,,
GANC,GANC,2264,2264,identity_self_loop,,
ZNF106,ZNF106,2265,2265,identity_self_loop,,
SNAP23,SNAP23,2266,2266,identity_self_loop,,
TTBK2,TTBK2,2267,2267,identity_self_loop,,
UBR1,UBR1,2268,2268,identity_self_loop,,
PDIA3,PDIA3,2269,2269,identity_self_loop,,
FRMD5,FRMD5,2270,2270,identity_self_loop,,
CASC4,CASC4,2271,2271,identity_self_loop,,
CTDSPL2,CTDSPL2,2272,2272,identity_self_loop,,
SPG11,SPG11,2273,2273,identity_self_loop,,
B2M,B2M,2274,2274,identity_self_loop,,
SECISBP2L,SECISBP2L,2275,2275,identity_self_loop,,
GALK2,GALK2,2276,2276,identity_self_loop,,
GABPB1-AS1,GABPB1-AS1,2277,2277,identity_self_loop,,
USP8,USP8,2278,2278,identity_self_loop,,
TRPM7,TRPM7,2279,2279,identity_self_loop,,
SPPL2A,SPPL2A,2280,2280,identity_self_loop,,
GLDN,GLDN,2281,2281,identity_self_loop,,
AC066613.2,AC066613.2,2282,2282,identity_self_loop,,
DMXL2,DMXL2,2283,2283,identity_self_loop,,
TMOD2,TMOD2,2284,2284,identity_self_loop,,
TMOD3,TMOD3,2285,2285,identity_self_loop,,
MYO5A,MYO5A,2286,2286,identity_self_loop,,
FAM214A,FAM214A,2287,2287,identity_self_loop,,
RFX7,RFX7,2288,2288,identity_self_loop,,
ZNF280D,ZNF280D,2289,2289,identity_self_loop,,
ADAM10,ADAM10,2290,2290,identity_self_loop,,
MINDY2,MINDY2,2291,2291,identity_self_loop,,
RNF111,RNF111,2292,2292,identity_self_loop,,
SLTM,SLTM,2293,2293,identity_self_loop,,
MYO1E,MYO1E,2294,2294,identity_self_loop,,
ICE2,ICE2,2295,2295,identity_self_loop,,
RORA,RORA,2296,2296,identity_self_loop,,
VPS13C,VPS13C,2297,2297,identity_self_loop,,
TLN2,TLN2,2298,2298,identity_self_loop,,
RAB8B,RAB8B,2299,2299,identity_self_loop,,
USP3,USP3,2300,2300,identity_self_loop,,
HERC1,HERC1,2301,2301,identity_self_loop,,
SNX1,SNX1,2302,2302,identity_self_loop,,
CSNK1G1,CSNK1G1,2303,2303,identity_self_loop,,
TRIP4,TRIP4,2304,2304,identity_self_loop,,
ZNF609,ZNF609,2305,2305,identity_self_loop,,
DPP8,DPP8,2306,2306,identity_self_loop,,
DENND4A,DENND4A,2307,2307,identity_self_loop,,
RAB11A,RAB11A,2308,2308,identity_self_loop,,
MAP2K1,MAP2K1,2309,2309,identity_self_loop,,
SMAD3,SMAD3,2310,2310,identity_self_loop,,
MAP2K5,MAP2K5,2311,2311,identity_self_loop,,
PIAS1,PIAS1,2312,2312,identity_self_loop,,
ANP32A,ANP32A,2313,2313,identity_self_loop,,
GLCE,GLCE,2314,2314,identity_self_loop,,
RPLP1,RPLP1,2315,2315,identity_self_loop,,
TLE3,TLE3,2316,2316,identity_self_loop,,
MYO9A,MYO9A,2317,2317,identity_self_loop,,
PKM,PKM,2318,2318,identity_self_loop,,
HEXA,HEXA,2319,2319,identity_self_loop,,
ARIH1,ARIH1,2320,2320,identity_self_loop,,
ADPGK,ADPGK,2321,2321,identity_self_loop,,
NPTN,NPTN,2322,2322,identity_self_loop,,
SCAMP2,SCAMP2,2323,2323,identity_self_loop,,
PTPN9,PTPN9,2324,2324,identity_self_loop,,
ETFA,ETFA,2325,2325,identity_self_loop,,
SCAPER,SCAPER,2326,2326,identity_self_loop,,
PEAK1,PEAK1,2327,2327,identity_self_loop,,
TBC1D2B,TBC1D2B,2328,2328,identity_self_loop,,
IREB2,IREB2,2329,2329,identity_self_loop,,
MORF4L1,MORF4L1,2330,2330,identity_self_loop,,
CTSH,CTSH,2331,2331,identity_self_loop,,
ZFAND6,ZFAND6,2332,2332,identity_self_loop,,
BTBD1,BTBD1,2333,2333,identity_self_loop,,
TM6SF1,TM6SF1,2334,2334,identity_self_loop,,
SEC11A,SEC11A,2335,2335,identity_self_loop,,
ZNF592,ZNF592,2336,2336,identity_self_loop,,
PDE8A,PDE8A,2337,2337,identity_self_loop,,
ABHD2,ABHD2,2338,2338,identity_self_loop,,
AP3S2,AP3S2,2339,2339,identity_self_loop,,
ZNF710,ZNF710,2340,2340,identity_self_loop,,
IQGAP1,IQGAP1,2341,2341,identity_self_loop,,
LINC01578,LINC01578,2342,2342,identity_self_loop,,
CHD2,CHD2,2343,2343,identity_self_loop,,
IGF1R,IGF1R,2344,2344,identity_self_loop,,
LRRC28,LRRC28,2345,2345,identity_self_loop,,
LRRK1,LRRK1,2346,2346,identity_self_loop,,
CHSY1,CHSY1,2347,2347,identity_self_loop,,
LUC7L,LUC7L,2348,2348,identity_self_loop,,
MAPK8IP3,MAPK8IP3,2349,2349,identity_self_loop,,
RPS2,RPS2,2350,2350,identity_self_loop,,
SRRM2,SRRM2,2351,2351,identity_self_loop,,
CREBBP,CREBBP,2352,2352,identity_self_loop,,
MGRN1,MGRN1,2353,2353,identity_self_loop,,
GLYR1,GLYR1,2354,2354,identity_self_loop,,
RBFOX1,RBFOX1,2355,2355,identity_self_loop,,
USP7,USP7,2356,2356,identity_self_loop,,
ATF7IP2,ATF7IP2,2357,2357,identity_self_loop,,
CIITA,CIITA,2358,2358,identity_self_loop,,
CLEC16A,CLEC16A,2359,2359,identity_self_loop,,
LITAF,LITAF,2360,2360,identity_self_loop,,
TXNDC11,TXNDC11,2361,2361,identity_self_loop,,
ZC3H7A,ZC3H7A,2362,2362,identity_self_loop,,
GSPT1,GSPT1,2363,2363,identity_self_loop,,
SNX29,SNX29,2364,2364,identity_self_loop,,
CPPED1,CPPED1,2365,2365,identity_self_loop,,
MRTFB,MRTFB,2366,2366,identity_self_loop,,
PARN,PARN,2367,2367,identity_self_loop,,
PDXDC1,PDXDC1,2368,2368,identity_self_loop,,
XYLT1,XYLT1,2369,2369,identity_self_loop,,
SMG1,SMG1,2370,2370,identity_self_loop,,
ITPRIPL2,ITPRIPL2,2371,2371,identity_self_loop,,
SYT17,SYT17,2372,2372,identity_self_loop,,
VPS35L,VPS35L,2373,2373,identity_self_loop,,
METTL9,METTL9,2374,2374,identity_self_loop,,
MOSMO,MOSMO,2375,2375,identity_self_loop,,
CDR2,CDR2,2376,2376,identity_self_loop,,
GGA2,GGA2,2377,2377,identity_self_loop,,
PRKCB,PRKCB,2378,2378,identity_self_loop,,
RBBP6,RBBP6,2379,2379,identity_self_loop,,
TNRC6A,TNRC6A,2380,2380,identity_self_loop,,
ARHGAP17,ARHGAP17,2381,2381,identity_self_loop,,
HS3ST4,HS3ST4,2382,2382,identity_self_loop,,
IL4R,IL4R,2383,2383,identity_self_loop,,
XPO6,XPO6,2384,2384,identity_self_loop,,
CORO1A,CORO1A,2385,2385,identity_self_loop,,
FUS,FUS,2386,2386,identity_self_loop,,
ITGAM,ITGAM,2387,2387,identity_self_loop,,
ITGAX,ITGAX,2388,2388,identity_self_loop,,
ITFG1,ITFG1,2389,2389,identity_self_loop,,
PHKB,PHKB,2390,2390,identity_self_loop,,
LONP2,LONP2,2391,2391,identity_self_loop,,
N4BP1,N4BP1,2392,2392,identity_self_loop,,
TENT4B,TENT4B,2393,2393,identity_self_loop,,
ADCY7,ADCY7,2394,2394,identity_self_loop,,
CYLD,CYLD,2395,2395,identity_self_loop,,
SALL1,SALL1,2396,2396,identity_self_loop,,
AC087564.1,AC087564.1,2397,2397,identity_self_loop,,
RBL2,RBL2,2398,2398,identity_self_loop,,
FTO,FTO,2399,2399,identity_self_loop,,
LPCAT2,LPCAT2,2400,2400,identity_self_loop,,
HERPUD1,HERPUD1,2401,2401,identity_self_loop,,
NLRC5,NLRC5,2402,2402,identity_self_loop,,
ADGRG1,ADGRG1,2403,2403,identity_self_loop,,
CNOT1,CNOT1,2404,2404,identity_self_loop,,
CKLF,CKLF,2405,2405,identity_self_loop,,
CBFB,CBFB,2406,2406,identity_self_loop,,
NFATC3,NFATC3,2407,2407,identity_self_loop,,
SLC7A6,SLC7A6,2408,2408,identity_self_loop,,
TANGO6,TANGO6,2409,2409,identity_self_loop,,
NFAT5,NFAT5,2410,2410,identity_self_loop,,
NQO1,NQO1,2411,2411,identity_self_loop,,
WWP2,WWP2,2412,2412,identity_self_loop,,
AP1G1,AP1G1,2413,2413,identity_self_loop,,
IST1,IST1,2414,2414,identity_self_loop,,
AC009120.2,AC009120.2,2415,2415,identity_self_loop,,
GLG1,GLG1,2416,2416,identity_self_loop,,
WDR59,WDR59,2417,2417,identity_self_loop,,
CFDP1,CFDP1,2418,2418,identity_self_loop,,
WWOX,WWOX,2419,2419,identity_self_loop,,
MAF,MAF,2420,2420,identity_self_loop,,
PLCG2,PLCG2,2421,2421,identity_self_loop,,
MBTPS1,MBTPS1,2422,2422,identity_self_loop,,
COTL1,COTL1,2423,2423,identity_self_loop,,
USP10,USP10,2424,2424,identity_self_loop,,
GSE1,GSE1,2425,2425,identity_self_loop,,
IRF8,IRF8,2426,2426,identity_self_loop,,
BANP,BANP,2427,2427,identity_self_loop,,
CYBA,CYBA,2428,2428,identity_self_loop,,
ANKRD11,ANKRD11,2429,2429,identity_self_loop,,
SPG7,SPG7,2430,2430,identity_self_loop,,
RPL13,RPL13,2431,2431,identity_self_loop,,
TCF25,TCF25,2432,2432,identity_self_loop,,
VPS53,VPS53,2433,2433,identity_self_loop,,
NXN,NXN,2434,2434,identity_self_loop,,
YWHAE,YWHAE,2435,2435,identity_self_loop,,
CRK,CRK,2436,2436,identity_self_loop,,
PITPNA,PITPNA,2437,2437,identity_self_loop,,
SLC43A2,SLC43A2,2438,2438,identity_self_loop,,
SMG6,SMG6,2439,2439,identity_self_loop,,
PAFAH1B1,PAFAH1B1,2440,2440,identity_self_loop,,
RAP1GAP2,RAP1GAP2,2441,2441,identity_self_loop,,
ZZEF1,ZZEF1,2442,2442,identity_self_loop,,
ANKFY1,ANKFY1,2443,2443,identity_self_loop,,
UBE2G1,UBE2G1,2444,2444,identity_self_loop,,
SPNS2,SPNS2,2445,2445,identity_self_loop,,
ARRB2,ARRB2,2446,2446,identity_self_loop,,
MINK1,MINK1,2447,2447,identity_self_loop,,
RABEP1,RABEP1,2448,2448,identity_self_loop,,
NLRP1,NLRP1,2449,2449,identity_self_loop,,
XAF1,XAF1,2450,2450,identity_self_loop,,
EIF4A1,EIF4A1,2451,2451,identity_self_loop,,
CD68,CD68,2452,2452,identity_self_loop,,
RPL26,RPL26,2453,2453,identity_self_loop,,
PIK3R5,PIK3R5,2454,2454,identity_self_loop,,
STX8,STX8,2455,2455,identity_self_loop,,
GAS7,GAS7,2456,2456,identity_self_loop,,
MAP2K4,MAP2K4,2457,2457,identity_self_loop,,
COX10-AS1,COX10-AS1,2458,2458,identity_self_loop,,
TVP23C,TVP23C,2459,2459,identity_self_loop,,
TTC19,TTC19,2460,2460,identity_self_loop,,
NCOR1,NCOR1,2461,2461,identity_self_loop,,
CCDC144A,CCDC144A,2462,2462,identity_self_loop,,
MPRIP,MPRIP,2463,2463,identity_self_loop,,
EPN2,EPN2,2464,2464,identity_self_loop,,
ULK2,ULK2,2465,2465,identity_self_loop,,
AKAP10,AKAP10,2466,2466,identity_self_loop,,
SPECC1,SPECC1,2467,2467,identity_self_loop,,
USP22,USP22,2468,2468,identity_self_loop,,
WSB1,WSB1,2469,2469,identity_self_loop,,
KSR1,KSR1,2470,2470,identity_self_loop,,
LGALS9,LGALS9,2471,2471,identity_self_loop,,
NLK,NLK,2472,2472,identity_self_loop,,
FAM222B,FAM222B,2473,2473,identity_self_loop,,
FLOT2,FLOT2,2474,2474,identity_self_loop,,
NUFIP2,NUFIP2,2475,2475,identity_self_loop,,
TAOK1,TAOK1,2476,2476,identity_self_loop,,
ABHD15-AS1,ABHD15-AS1,2477,2477,identity_self_loop,,
NSRP1,NSRP1,2478,2478,identity_self_loop,,
GOSR1,GOSR1,2479,2479,identity_self_loop,,
CRLF3,CRLF3,2480,2480,identity_self_loop,,
ADAP2,ADAP2,2481,2481,identity_self_loop,,
NF1,NF1,2482,2482,identity_self_loop,,
SUZ12,SUZ12,2483,2483,identity_self_loop,,
RHOT1,RHOT1,2484,2484,identity_self_loop,,
ZNF207,ZNF207,2485,2485,identity_self_loop,,
CCL2,CCL2,2486,2486,identity_self_loop,,
RFFL,RFFL,2487,2487,identity_self_loop,,
AP2B1,AP2B1,2488,2488,identity_self_loop,,
TAF15,TAF15,2489,2489,identity_self_loop,,
CCL5,CCL5,2490,2490,identity_self_loop,,
CCL3,CCL3,2491,2491,identity_self_loop,,
CCL4,CCL4,2492,2492,identity_self_loop,,
GGNBP2,GGNBP2,2493,2493,identity_self_loop,,
AATF,AATF,2494,2494,identity_self_loop,,
ACACA,ACACA,2495,2495,identity_self_loop,,
SYNRG,SYNRG,2496,2496,identity_self_loop,,
MLLT6,MLLT6,2497,2497,identity_self_loop,,
RPL19,RPL19,2498,2498,identity_self_loop,,
FBXL20,FBXL20,2499,2499,identity_self_loop,,
CDK12,CDK12,2500,2500,identity_self_loop,,
WIPF2,WIPF2,2501,2501,identity_self_loop,,
EIF1,EIF1,2502,2502,identity_self_loop,,
DNAJC7,DNAJC7,2503,2503,identity_self_loop,,
STAT5B,STAT5B,2504,2504,identity_self_loop,,
STAT3,STAT3,2505,2505,identity_self_loop,,
ATP6V0A1,ATP6V0A1,2506,2506,identity_self_loop,,
TMEM106A,TMEM106A,2507,2507,identity_self_loop,,
GPATCH8,GPATCH8,2508,2508,identity_self_loop,,
NMT1,NMT1,2509,2509,identity_self_loop,,
FMNL1,FMNL1,2510,2510,identity_self_loop,,
MAP3K14,MAP3K14,2511,2511,identity_self_loop,,
ARHGAP27,ARHGAP27,2512,2512,identity_self_loop,,
ARL17B,ARL17B,2513,2513,identity_self_loop,,
NSF,NSF,2514,2514,identity_self_loop,,
AC005670.3,AC005670.3,2515,2515,identity_self_loop,,
CDC27,CDC27,2516,2516,identity_self_loop,,
EFCAB13,EFCAB13,2517,2517,identity_self_loop,,
NPEPPS,NPEPPS,2518,2518,identity_self_loop,,
KPNB1,KPNB1,2519,2519,identity_self_loop,,
ZNF652,ZNF652,2520,2520,identity_self_loop,,
SPOP,SPOP,2521,2521,identity_self_loop,,
LUC7L3,LUC7L3,2522,2522,identity_self_loop,,
SPAG9,SPAG9,2523,2523,identity_self_loop,,
MBTD1,MBTD1,2524,2524,identity_self_loop,,
MSI2,MSI2,2525,2525,identity_self_loop,,
CUEDC1,CUEDC1,2526,2526,identity_self_loop,,
YPEL2,YPEL2,2527,2527,identity_self_loop,,
CLTC,CLTC,2528,2528,identity_self_loop,,
VMP1,VMP1,2529,2529,identity_self_loop,,
USP32,USP32,2530,2530,identity_self_loop,,
APPBP2,APPBP2,2531,2531,identity_self_loop,,
BCAS3,BCAS3,2532,2532,identity_self_loop,,
MED13,MED13,2533,2533,identity_self_loop,,
TLK2,TLK2,2534,2534,identity_self_loop,,
TANC2,TANC2,2535,2535,identity_self_loop,,
DCAF7,DCAF7,2536,2536,identity_self_loop,,
MAP3K3,MAP3K3,2537,2537,identity_self_loop,,
STRADA,STRADA,2538,2538,identity_self_loop,,
SNHG25,SNHG25,2539,2539,identity_self_loop,,
PECAM1,PECAM1,2540,2540,identity_self_loop,,
DDX5,DDX5,2541,2541,identity_self_loop,,
SMURF2,SMURF2,2542,2542,identity_self_loop,,
GNA13,GNA13,2543,2543,identity_self_loop,,
PRKCA,PRKCA,2544,2544,identity_self_loop,,
HELZ,HELZ,2545,2545,identity_self_loop,,
PITPNC1,PITPNC1,2546,2546,identity_self_loop,,
BPTF,BPTF,2547,2547,identity_self_loop,,
SLC39A11,SLC39A11,2548,2548,identity_self_loop,,
CD300A,CD300A,2549,2549,identity_self_loop,,
GRB2,GRB2,2550,2550,identity_self_loop,,
AC011933.4,AC011933.4,2551,2551,identity_self_loop,,
MYO15B,MYO15B,2552,2552,identity_self_loop,,
H3F3B,H3F3B,2553,2553,identity_self_loop,,
UNK,UNK,2554,2554,identity_self_loop,,
UBE2O,UBE2O,2555,2555,identity_self_loop,,
RHBDF2,RHBDF2,2556,2556,identity_self_loop,,
MFSD11,MFSD11,2557,2557,identity_self_loop,,
SEC14L1,SEC14L1,2558,2558,identity_self_loop,,
TNRC6C,TNRC6C,2559,2559,identity_self_loop,,
TMC8,TMC8,2560,2560,identity_self_loop,,
PGS1,PGS1,2561,2561,identity_self_loop,,
CYTH1,CYTH1,2562,2562,identity_self_loop,,
TIMP2,TIMP2,2563,2563,identity_self_loop,,
TBC1D16,TBC1D16,2564,2564,identity_self_loop,,
RNF213,RNF213,2565,2565,identity_self_loop,,
RPTOR,RPTOR,2566,2566,identity_self_loop,,
SLC38A10,SLC38A10,2567,2567,identity_self_loop,,
NPLOC4,NPLOC4,2568,2568,identity_self_loop,,
CSNK1D,CSNK1D,2569,2569,identity_self_loop,,
