"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"IL15_CRISPRa_sgRNA_1||D2","IL15_CRISPRa_sgRNA_1","D2","IL15","Perturbed",5,41494
"IL15_CRISPRa_sgRNA_2||D1","IL15_CRISPRa_sgRNA_2","D1","IL15","Perturbed",20,202817
"IL15_CRISPRa_sgRNA_2||D2","IL15_CRISPRa_sgRNA_2","D2","IL15","Perturbed",14,117517
"IL15_CRISPRa_sgRNA_3||D1","IL15_CRISPRa_sgRNA_3","D1","IL15","Perturbed",15,123248
"IL15_CRISPRa_sgRNA_3||D2","IL15_CRISPRa_sgRNA_3","D2","IL15","Perturbed",8,66750
"IL15_CRISPRa_sgRNA_4||D1","IL15_CRISPRa_sgRNA_4","D1","IL15","Perturbed",15,134804
"IL15_CRISPRa_sgRNA_4||D2","IL15_CRISPRa_sgRNA_4","D2","IL15","Perturbed",4,30310
"IL15_CRISPRa_sgRNA_5||D1","IL15_CRISPRa_sgRNA_5","D1","IL15","Perturbed",12,95910
"IL15_CRISPRa_sgRNA_5||D2","IL15_CRISPRa_sgRNA_5","D2","IL15","Perturbed",2,26905
"IL15RA_CRISPRa_sgRNA_1||D1","IL15RA_CRISPRa_sgRNA_1","D1","IL15RA","Perturbed",24,205235
"IL15RA_CRISPRa_sgRNA_1||D2","IL15RA_CRISPRa_sgRNA_1","D2","IL15RA","Perturbed",15,126615
"IL15RA_CRISPRa_sgRNA_2||D1","IL15RA_CRISPRa_sgRNA_2","D1","IL15RA","Perturbed",39,363170
"IL15RA_CRISPRa_sgRNA_2||D2","IL15RA_CRISPRa_sgRNA_2","D2","IL15RA","Perturbed",13,105578
"IL15RA_CRISPRa_sgRNA_3||D1","IL15RA_CRISPRa_sgRNA_3","D1","IL15RA","Perturbed",23,215589
"IL15RA_CRISPRa_sgRNA_3||D2","IL15RA_CRISPRa_sgRNA_3","D2","IL15RA","Perturbed",13,97404
"IL15RA_CRISPRa_sgRNA_4||D1","IL15RA_CRISPRa_sgRNA_4","D1","IL15RA","Perturbed",10,76236
"IL15RA_CRISPRa_sgRNA_5||D1","IL15RA_CRISPRa_sgRNA_5","D1","IL15RA","Perturbed",42,484646
"IL15RA_CRISPRa_sgRNA_5||D2","IL15RA_CRISPRa_sgRNA_5","D2","IL15RA","Perturbed",15,148471
"IL1R1_CRISPRa_sgRNA_1||D1","IL1R1_CRISPRa_sgRNA_1","D1","IL1R1","Perturbed",17,125642
"IL1R1_CRISPRa_sgRNA_1||D2","IL1R1_CRISPRa_sgRNA_1","D2","IL1R1","Perturbed",8,58209
"IL1R1_CRISPRa_sgRNA_2||D1","IL1R1_CRISPRa_sgRNA_2","D1","IL1R1","Perturbed",13,155468
"IL1R1_CRISPRa_sgRNA_2||D2","IL1R1_CRISPRa_sgRNA_2","D2","IL1R1","Perturbed",2,13773
"IL1R1_CRISPRa_sgRNA_3||D1","IL1R1_CRISPRa_sgRNA_3","D1","IL1R1","Perturbed",26,198957
"IL1R1_CRISPRa_sgRNA_3||D2","IL1R1_CRISPRa_sgRNA_3","D2","IL1R1","Perturbed",18,142645
"IL1R1_CRISPRa_sgRNA_4||D1","IL1R1_CRISPRa_sgRNA_4","D1","IL1R1","Perturbed",27,281027
"IL1R1_CRISPRa_sgRNA_4||D2","IL1R1_CRISPRa_sgRNA_4","D2","IL1R1","Perturbed",21,186272
"IL1R1_CRISPRa_sgRNA_5||D1","IL1R1_CRISPRa_sgRNA_5","D1","IL1R1","Perturbed",21,186622
"IL1R1_CRISPRa_sgRNA_5||D2","IL1R1_CRISPRa_sgRNA_5","D2","IL1R1","Perturbed",10,86722
"IL1R2_CRISPRa_sgRNA_1||D1","IL1R2_CRISPRa_sgRNA_1","D1","IL1R2","Perturbed",54,526273
"IL1R2_CRISPRa_sgRNA_1||D2","IL1R2_CRISPRa_sgRNA_1","D2","IL1R2","Perturbed",24,250697
"IL1R2_CRISPRa_sgRNA_2||D1","IL1R2_CRISPRa_sgRNA_2","D1","IL1R2","Perturbed",3,25339
"IL1R2_CRISPRa_sgRNA_2||D2","IL1R2_CRISPRa_sgRNA_2","D2","IL1R2","Perturbed",2,16500
"IL1R2_CRISPRa_sgRNA_3||D1","IL1R2_CRISPRa_sgRNA_3","D1","IL1R2","Perturbed",27,251284
"IL1R2_CRISPRa_sgRNA_3||D2","IL1R2_CRISPRa_sgRNA_3","D2","IL1R2","Perturbed",17,160264
"IL1R2_CRISPRa_sgRNA_4||D1","IL1R2_CRISPRa_sgRNA_4","D1","IL1R2","Perturbed",10,78706
"IL1R2_CRISPRa_sgRNA_4||D2","IL1R2_CRISPRa_sgRNA_4","D2","IL1R2","Perturbed",3,31688
"IL1R2_CRISPRa_sgRNA_5||D1","IL1R2_CRISPRa_sgRNA_5","D1","IL1R2","Perturbed",40,345264
"IL1R2_CRISPRa_sgRNA_5||D2","IL1R2_CRISPRa_sgRNA_5","D2","IL1R2","Perturbed",15,129402
"IL1RN_CRISPRa_sgRNA_1||D1","IL1RN_CRISPRa_sgRNA_1","D1","IL1RN","Perturbed",1,4286
"IL1RN_CRISPRa_sgRNA_2||D1","IL1RN_CRISPRa_sgRNA_2","D1","IL1RN","Perturbed",18,157333
"IL1RN_CRISPRa_sgRNA_2||D2","IL1RN_CRISPRa_sgRNA_2","D2","IL1RN","Perturbed",6,38523
"IL1RN_CRISPRa_sgRNA_3||D1","IL1RN_CRISPRa_sgRNA_3","D1","IL1RN","Perturbed",9,96658
"IL1RN_CRISPRa_sgRNA_3||D2","IL1RN_CRISPRa_sgRNA_3","D2","IL1RN","Perturbed",5,68367
"IL1RN_CRISPRa_sgRNA_4||D1","IL1RN_CRISPRa_sgRNA_4","D1","IL1RN","Perturbed",16,125997
"IL1RN_CRISPRa_sgRNA_4||D2","IL1RN_CRISPRa_sgRNA_4","D2","IL1RN","Perturbed",7,61090
"IL1RN_CRISPRa_sgRNA_5||D1","IL1RN_CRISPRa_sgRNA_5","D1","IL1RN","Perturbed",9,69119
"IL1RN_CRISPRa_sgRNA_5||D2","IL1RN_CRISPRa_sgRNA_5","D2","IL1RN","Perturbed",5,31891
"IL21R_CRISPRa_sgRNA_1||D1","IL21R_CRISPRa_sgRNA_1","D1","IL21R","Perturbed",35,340528
"IL21R_CRISPRa_sgRNA_1||D2","IL21R_CRISPRa_sgRNA_1","D2","IL21R","Perturbed",14,129714
"IL21R_CRISPRa_sgRNA_2||D1","IL21R_CRISPRa_sgRNA_2","D1","IL21R","Perturbed",16,142057
"IL21R_CRISPRa_sgRNA_2||D2","IL21R_CRISPRa_sgRNA_2","D2","IL21R","Perturbed",12,103611
"IL21R_CRISPRa_sgRNA_4||D1","IL21R_CRISPRa_sgRNA_4","D1","IL21R","Perturbed",12,116709
"IL21R_CRISPRa_sgRNA_4||D2","IL21R_CRISPRa_sgRNA_4","D2","IL21R","Perturbed",9,76474
"IL21R_CRISPRa_sgRNA_5||D1","IL21R_CRISPRa_sgRNA_5","D1","IL21R","Perturbed",15,131517
"IL21R_CRISPRa_sgRNA_5||D2","IL21R_CRISPRa_sgRNA_5","D2","IL21R","Perturbed",2,19620
"IL23A_CRISPRa_sgRNA_1||D1","IL23A_CRISPRa_sgRNA_1","D1","IL23A","Perturbed",10,110443
"IL23A_CRISPRa_sgRNA_1||D2","IL23A_CRISPRa_sgRNA_1","D2","IL23A","Perturbed",3,28075
"IL23A_CRISPRa_sgRNA_2||D1","IL23A_CRISPRa_sgRNA_2","D1","IL23A","Perturbed",8,43807
"IL23A_CRISPRa_sgRNA_3||D1","IL23A_CRISPRa_sgRNA_3","D1","IL23A","Perturbed",15,139917
"IL23A_CRISPRa_sgRNA_3||D2","IL23A_CRISPRa_sgRNA_3","D2","IL23A","Perturbed",9,73034
"IL23A_CRISPRa_sgRNA_4||D1","IL23A_CRISPRa_sgRNA_4","D1","IL23A","Perturbed",22,203294
"IL23A_CRISPRa_sgRNA_4||D2","IL23A_CRISPRa_sgRNA_4","D2","IL23A","Perturbed",11,76242
"IL23A_CRISPRa_sgRNA_5||D1","IL23A_CRISPRa_sgRNA_5","D1","IL23A","Perturbed",18,167641
"IL23A_CRISPRa_sgRNA_5||D2","IL23A_CRISPRa_sgRNA_5","D2","IL23A","Perturbed",13,114622
"IL2RA_CRISPRa_sgRNA_1||D1","IL2RA_CRISPRa_sgRNA_1","D1","IL2RA","Perturbed",7,75084
"IL2RA_CRISPRa_sgRNA_1||D2","IL2RA_CRISPRa_sgRNA_1","D2","IL2RA","Perturbed",1,6514
"IL2RA_CRISPRa_sgRNA_2||D1","IL2RA_CRISPRa_sgRNA_2","D1","IL2RA","Perturbed",23,208235
"IL2RA_CRISPRa_sgRNA_2||D2","IL2RA_CRISPRa_sgRNA_2","D2","IL2RA","Perturbed",14,111547
"IL2RA_CRISPRa_sgRNA_3||D1","IL2RA_CRISPRa_sgRNA_3","D1","IL2RA","Perturbed",18,189248
"IL2RA_CRISPRa_sgRNA_3||D2","IL2RA_CRISPRa_sgRNA_3","D2","IL2RA","Perturbed",10,82719
"IL2RA_CRISPRa_sgRNA_4||D1","IL2RA_CRISPRa_sgRNA_4","D1","IL2RA","Perturbed",26,259842
"IL2RA_CRISPRa_sgRNA_4||D2","IL2RA_CRISPRa_sgRNA_4","D2","IL2RA","Perturbed",21,205607
"IL2RA_CRISPRa_sgRNA_5||D1","IL2RA_CRISPRa_sgRNA_5","D1","IL2RA","Perturbed",13,113318
"IL2RA_CRISPRa_sgRNA_5||D2","IL2RA_CRISPRa_sgRNA_5","D2","IL2RA","Perturbed",3,38291
"IL2RG_CRISPRa_sgRNA_1||D1","IL2RG_CRISPRa_sgRNA_1","D1","IL2RG","Perturbed",11,77307
"IL2RG_CRISPRa_sgRNA_1||D2","IL2RG_CRISPRa_sgRNA_1","D2","IL2RG","Perturbed",6,47879
"IL2RG_CRISPRa_sgRNA_2||D1","IL2RG_CRISPRa_sgRNA_2","D1","IL2RG","Perturbed",14,135205
"IL2RG_CRISPRa_sgRNA_2||D2","IL2RG_CRISPRa_sgRNA_2","D2","IL2RG","Perturbed",8,63939
"IL2RG_CRISPRa_sgRNA_3||D1","IL2RG_CRISPRa_sgRNA_3","D1","IL2RG","Perturbed",10,112711
"IL2RG_CRISPRa_sgRNA_3||D2","IL2RG_CRISPRa_sgRNA_3","D2","IL2RG","Perturbed",5,36930
"IL2RG_CRISPRa_sgRNA_4||D1","IL2RG_CRISPRa_sgRNA_4","D1","IL2RG","Perturbed",8,101398
"IL2RG_CRISPRa_sgRNA_4||D2","IL2RG_CRISPRa_sgRNA_4","D2","IL2RG","Perturbed",1,8709
"IL2RG_CRISPRa_sgRNA_5||D1","IL2RG_CRISPRa_sgRNA_5","D1","IL2RG","Perturbed",20,186179
"IL2RG_CRISPRa_sgRNA_5||D2","IL2RG_CRISPRa_sgRNA_5","D2","IL2RG","Perturbed",6,72736
"IL6R_CRISPRa_sgRNA_1||D1","IL6R_CRISPRa_sgRNA_1","D1","IL6R","Perturbed",8,71367
"IL6R_CRISPRa_sgRNA_1||D2","IL6R_CRISPRa_sgRNA_1","D2","IL6R","Perturbed",7,65038
"IL6R_CRISPRa_sgRNA_2||D1","IL6R_CRISPRa_sgRNA_2","D1","IL6R","Perturbed",30,298085
"IL6R_CRISPRa_sgRNA_2||D2","IL6R_CRISPRa_sgRNA_2","D2","IL6R","Perturbed",14,130021
"IL6R_CRISPRa_sgRNA_3||D1","IL6R_CRISPRa_sgRNA_3","D1","IL6R","Perturbed",6,73265
"IL6R_CRISPRa_sgRNA_3||D2","IL6R_CRISPRa_sgRNA_3","D2","IL6R","Perturbed",2,17401
"IL6R_CRISPRa_sgRNA_4||D1","IL6R_CRISPRa_sgRNA_4","D1","IL6R","Perturbed",7,76845
"IL6R_CRISPRa_sgRNA_4||D2","IL6R_CRISPRa_sgRNA_4","D2","IL6R","Perturbed",2,16866
"IL6R_CRISPRa_sgRNA_5||D1","IL6R_CRISPRa_sgRNA_5","D1","IL6R","Perturbed",11,127769
"IL6R_CRISPRa_sgRNA_5||D2","IL6R_CRISPRa_sgRNA_5","D2","IL6R","Perturbed",3,24873
"ILDR1_CRISPRa_sgRNA_1||D1","ILDR1_CRISPRa_sgRNA_1","D1","ILDR1","Perturbed",29,269564
"ILDR1_CRISPRa_sgRNA_1||D2","ILDR1_CRISPRa_sgRNA_1","D2","ILDR1","Perturbed",11,91179
"ILDR1_CRISPRa_sgRNA_2||D1","ILDR1_CRISPRa_sgRNA_2","D1","ILDR1","Perturbed",17,153862
"ILDR1_CRISPRa_sgRNA_2||D2","ILDR1_CRISPRa_sgRNA_2","D2","ILDR1","Perturbed",10,77308
"ILDR1_CRISPRa_sgRNA_3||D1","ILDR1_CRISPRa_sgRNA_3","D1","ILDR1","Perturbed",8,53177
"ILDR1_CRISPRa_sgRNA_3||D2","ILDR1_CRISPRa_sgRNA_3","D2","ILDR1","Perturbed",7,86970
"ILDR1_CRISPRa_sgRNA_4||D1","ILDR1_CRISPRa_sgRNA_4","D1","ILDR1","Perturbed",12,105557
"ILDR1_CRISPRa_sgRNA_4||D2","ILDR1_CRISPRa_sgRNA_4","D2","ILDR1","Perturbed",7,55855
"ILDR1_CRISPRa_sgRNA_5||D2","ILDR1_CRISPRa_sgRNA_5","D2","ILDR1","Perturbed",1,11615
"IRF5_CRISPRa_sgRNA_1||D1","IRF5_CRISPRa_sgRNA_1","D1","IRF5","Perturbed",18,136318
"IRF5_CRISPRa_sgRNA_1||D2","IRF5_CRISPRa_sgRNA_1","D2","IRF5","Perturbed",11,121710
"IRF5_CRISPRa_sgRNA_2||D1","IRF5_CRISPRa_sgRNA_2","D1","IRF5","Perturbed",19,166020
"IRF5_CRISPRa_sgRNA_2||D2","IRF5_CRISPRa_sgRNA_2","D2","IRF5","Perturbed",7,56006
"IRF5_CRISPRa_sgRNA_3||D1","IRF5_CRISPRa_sgRNA_3","D1","IRF5","Perturbed",34,299258
"IRF5_CRISPRa_sgRNA_3||D2","IRF5_CRISPRa_sgRNA_3","D2","IRF5","Perturbed",10,65397
"IRF5_CRISPRa_sgRNA_4||D1","IRF5_CRISPRa_sgRNA_4","D1","IRF5","Perturbed",41,349208
"IRF5_CRISPRa_sgRNA_4||D2","IRF5_CRISPRa_sgRNA_4","D2","IRF5","Perturbed",7,47566
"IRF5_CRISPRa_sgRNA_5||D1","IRF5_CRISPRa_sgRNA_5","D1","IRF5","Perturbed",20,158324
"IRF5_CRISPRa_sgRNA_5||D2","IRF5_CRISPRa_sgRNA_5","D2","IRF5","Perturbed",11,75793
"IRF8_CRISPRa_sgRNA_1||D1","IRF8_CRISPRa_sgRNA_1","D1","IRF8","Perturbed",26,242032
"IRF8_CRISPRa_sgRNA_1||D2","IRF8_CRISPRa_sgRNA_1","D2","IRF8","Perturbed",11,121306
"IRF8_CRISPRa_sgRNA_2||D1","IRF8_CRISPRa_sgRNA_2","D1","IRF8","Perturbed",12,128757
"IRF8_CRISPRa_sgRNA_2||D2","IRF8_CRISPRa_sgRNA_2","D2","IRF8","Perturbed",10,105020
"IRF8_CRISPRa_sgRNA_3||D1","IRF8_CRISPRa_sgRNA_3","D1","IRF8","Perturbed",17,127704
"IRF8_CRISPRa_sgRNA_3||D2","IRF8_CRISPRa_sgRNA_3","D2","IRF8","Perturbed",5,43281
"IRF8_CRISPRa_sgRNA_4||D1","IRF8_CRISPRa_sgRNA_4","D1","IRF8","Perturbed",38,391001
"IRF8_CRISPRa_sgRNA_4||D2","IRF8_CRISPRa_sgRNA_4","D2","IRF8","Perturbed",15,147938
"IRF8_CRISPRa_sgRNA_5||D1","IRF8_CRISPRa_sgRNA_5","D1","IRF8","Perturbed",6,54423
"IRF8_CRISPRa_sgRNA_5||D2","IRF8_CRISPRa_sgRNA_5","D2","IRF8","Perturbed",9,78918
"ITGA5_CRISPRa_sgRNA_1||D1","ITGA5_CRISPRa_sgRNA_1","D1","ITGA5","Perturbed",6,53267
"ITGA5_CRISPRa_sgRNA_2||D1","ITGA5_CRISPRa_sgRNA_2","D1","ITGA5","Perturbed",3,18913
"ITGA5_CRISPRa_sgRNA_3||D1","ITGA5_CRISPRa_sgRNA_3","D1","ITGA5","Perturbed",42,438021
"ITGA5_CRISPRa_sgRNA_3||D2","ITGA5_CRISPRa_sgRNA_3","D2","ITGA5","Perturbed",28,265328
"ITGA5_CRISPRa_sgRNA_4||D1","ITGA5_CRISPRa_sgRNA_4","D1","ITGA5","Perturbed",9,88816
"ITGA5_CRISPRa_sgRNA_5||D1","ITGA5_CRISPRa_sgRNA_5","D1","ITGA5","Perturbed",29,291951
"ITGA5_CRISPRa_sgRNA_5||D2","ITGA5_CRISPRa_sgRNA_5","D2","ITGA5","Perturbed",7,63264
"ITGAL_CRISPRa_sgRNA_1||D1","ITGAL_CRISPRa_sgRNA_1","D1","ITGAL","Perturbed",9,86513
"ITGAL_CRISPRa_sgRNA_1||D2","ITGAL_CRISPRa_sgRNA_1","D2","ITGAL","Perturbed",3,28176
"ITGAL_CRISPRa_sgRNA_2||D1","ITGAL_CRISPRa_sgRNA_2","D1","ITGAL","Perturbed",13,82770
"ITGAL_CRISPRa_sgRNA_2||D2","ITGAL_CRISPRa_sgRNA_2","D2","ITGAL","Perturbed",4,43187
"ITGAL_CRISPRa_sgRNA_3||D2","ITGAL_CRISPRa_sgRNA_3","D2","ITGAL","Perturbed",2,19450
"ITGAL_CRISPRa_sgRNA_4||D1","ITGAL_CRISPRa_sgRNA_4","D1","ITGAL","Perturbed",8,65833
"ITGAL_CRISPRa_sgRNA_4||D2","ITGAL_CRISPRa_sgRNA_4","D2","ITGAL","Perturbed",2,11199
"ITGAM_CRISPRa_sgRNA_1||D1","ITGAM_CRISPRa_sgRNA_1","D1","ITGAM","Perturbed",14,131806
"ITGAM_CRISPRa_sgRNA_1||D2","ITGAM_CRISPRa_sgRNA_1","D2","ITGAM","Perturbed",5,45399
"ITGAM_CRISPRa_sgRNA_2||D1","ITGAM_CRISPRa_sgRNA_2","D1","ITGAM","Perturbed",9,75846
"ITGAM_CRISPRa_sgRNA_2||D2","ITGAM_CRISPRa_sgRNA_2","D2","ITGAM","Perturbed",6,68119
"ITGAM_CRISPRa_sgRNA_3||D1","ITGAM_CRISPRa_sgRNA_3","D1","ITGAM","Perturbed",12,111889
"ITGAM_CRISPRa_sgRNA_3||D2","ITGAM_CRISPRa_sgRNA_3","D2","ITGAM","Perturbed",2,16489
"ITGAM_CRISPRa_sgRNA_4||D1","ITGAM_CRISPRa_sgRNA_4","D1","ITGAM","Perturbed",3,32237
"ITGAM_CRISPRa_sgRNA_5||D1","ITGAM_CRISPRa_sgRNA_5","D1","ITGAM","Perturbed",8,80369
"ITGAM_CRISPRa_sgRNA_5||D2","ITGAM_CRISPRa_sgRNA_5","D2","ITGAM","Perturbed",3,22319
"ITGAX_CRISPRa_sgRNA_1||D1","ITGAX_CRISPRa_sgRNA_1","D1","ITGAX","Perturbed",23,224008
"ITGAX_CRISPRa_sgRNA_1||D2","ITGAX_CRISPRa_sgRNA_1","D2","ITGAX","Perturbed",5,35712
"ITGAX_CRISPRa_sgRNA_2||D1","ITGAX_CRISPRa_sgRNA_2","D1","ITGAX","Perturbed",8,85818
"ITGAX_CRISPRa_sgRNA_2||D2","ITGAX_CRISPRa_sgRNA_2","D2","ITGAX","Perturbed",1,8993
"ITGAX_CRISPRa_sgRNA_3||D1","ITGAX_CRISPRa_sgRNA_3","D1","ITGAX","Perturbed",15,148140
"ITGAX_CRISPRa_sgRNA_3||D2","ITGAX_CRISPRa_sgRNA_3","D2","ITGAX","Perturbed",6,55695
"ITGAX_CRISPRa_sgRNA_4||D1","ITGAX_CRISPRa_sgRNA_4","D1","ITGAX","Perturbed",17,172868
"ITGAX_CRISPRa_sgRNA_4||D2","ITGAX_CRISPRa_sgRNA_4","D2","ITGAX","Perturbed",3,19640
"ITGAX_CRISPRa_sgRNA_5||D1","ITGAX_CRISPRa_sgRNA_5","D1","ITGAX","Perturbed",11,115368
"ITGAX_CRISPRa_sgRNA_5||D2","ITGAX_CRISPRa_sgRNA_5","D2","ITGAX","Perturbed",5,51305
"ITGB2_CRISPRa_sgRNA_1||D1","ITGB2_CRISPRa_sgRNA_1","D1","ITGB2","Perturbed",16,162122
"ITGB2_CRISPRa_sgRNA_1||D2","ITGB2_CRISPRa_sgRNA_1","D2","ITGB2","Perturbed",7,70810
"ITGB2_CRISPRa_sgRNA_2||D1","ITGB2_CRISPRa_sgRNA_2","D1","ITGB2","Perturbed",17,165469
"ITGB2_CRISPRa_sgRNA_2||D2","ITGB2_CRISPRa_sgRNA_2","D2","ITGB2","Perturbed",6,51274
"ITGB2_CRISPRa_sgRNA_3||D1","ITGB2_CRISPRa_sgRNA_3","D1","ITGB2","Perturbed",25,206188
"ITGB2_CRISPRa_sgRNA_3||D2","ITGB2_CRISPRa_sgRNA_3","D2","ITGB2","Perturbed",12,93548
"ITGB2_CRISPRa_sgRNA_4||D1","ITGB2_CRISPRa_sgRNA_4","D1","ITGB2","Perturbed",15,163816
"ITGB2_CRISPRa_sgRNA_4||D2","ITGB2_CRISPRa_sgRNA_4","D2","ITGB2","Perturbed",8,75921
"ITGB2_CRISPRa_sgRNA_5||D1","ITGB2_CRISPRa_sgRNA_5","D1","ITGB2","Perturbed",47,395676
"ITGB2_CRISPRa_sgRNA_5||D2","ITGB2_CRISPRa_sgRNA_5","D2","ITGB2","Perturbed",24,206840
"ITGB3_CRISPRa_sgRNA_1||D1","ITGB3_CRISPRa_sgRNA_1","D1","ITGB3","Perturbed",18,178104
"ITGB3_CRISPRa_sgRNA_1||D2","ITGB3_CRISPRa_sgRNA_1","D2","ITGB3","Perturbed",5,45419
"ITGB3_CRISPRa_sgRNA_2||D1","ITGB3_CRISPRa_sgRNA_2","D1","ITGB3","Perturbed",9,91081
"ITGB3_CRISPRa_sgRNA_2||D2","ITGB3_CRISPRa_sgRNA_2","D2","ITGB3","Perturbed",3,23034
"ITGB3_CRISPRa_sgRNA_3||D1","ITGB3_CRISPRa_sgRNA_3","D1","ITGB3","Perturbed",29,244081
"ITGB3_CRISPRa_sgRNA_3||D2","ITGB3_CRISPRa_sgRNA_3","D2","ITGB3","Perturbed",13,102567
"ITGB3_CRISPRa_sgRNA_4||D1","ITGB3_CRISPRa_sgRNA_4","D1","ITGB3","Perturbed",15,156783
"ITGB3_CRISPRa_sgRNA_4||D2","ITGB3_CRISPRa_sgRNA_4","D2","ITGB3","Perturbed",6,52871
"ITGB3_CRISPRa_sgRNA_5||D1","ITGB3_CRISPRa_sgRNA_5","D1","ITGB3","Perturbed",5,31962
"ITGB3_CRISPRa_sgRNA_5||D2","ITGB3_CRISPRa_sgRNA_5","D2","ITGB3","Perturbed",8,69282
"ITM2B_CRISPRa_sgRNA_1||D1","ITM2B_CRISPRa_sgRNA_1","D1","ITM2B","Perturbed",33,269597
"ITM2B_CRISPRa_sgRNA_1||D2","ITM2B_CRISPRa_sgRNA_1","D2","ITM2B","Perturbed",16,173381
"ITM2B_CRISPRa_sgRNA_2||D1","ITM2B_CRISPRa_sgRNA_2","D1","ITM2B","Perturbed",4,32255
"ITM2B_CRISPRa_sgRNA_2||D2","ITM2B_CRISPRa_sgRNA_2","D2","ITM2B","Perturbed",3,21492
"ITM2B_CRISPRa_sgRNA_3||D1","ITM2B_CRISPRa_sgRNA_3","D1","ITM2B","Perturbed",25,266838
"ITM2B_CRISPRa_sgRNA_3||D2","ITM2B_CRISPRa_sgRNA_3","D2","ITM2B","Perturbed",19,159652
"ITM2B_CRISPRa_sgRNA_4||D1","ITM2B_CRISPRa_sgRNA_4","D1","ITM2B","Perturbed",18,151069
"ITM2B_CRISPRa_sgRNA_4||D2","ITM2B_CRISPRa_sgRNA_4","D2","ITM2B","Perturbed",8,73811
"ITM2B_CRISPRa_sgRNA_5||D1","ITM2B_CRISPRa_sgRNA_5","D1","ITM2B","Perturbed",7,86709
"ITM2C_CRISPRa_sgRNA_1||D1","ITM2C_CRISPRa_sgRNA_1","D1","ITM2C","Perturbed",26,287964
"ITM2C_CRISPRa_sgRNA_1||D2","ITM2C_CRISPRa_sgRNA_1","D2","ITM2C","Perturbed",6,51595
"ITM2C_CRISPRa_sgRNA_2||D1","ITM2C_CRISPRa_sgRNA_2","D1","ITM2C","Perturbed",2,28978
"ITM2C_CRISPRa_sgRNA_2||D2","ITM2C_CRISPRa_sgRNA_2","D2","ITM2C","Perturbed",1,8213
"ITM2C_CRISPRa_sgRNA_3||D1","ITM2C_CRISPRa_sgRNA_3","D1","ITM2C","Perturbed",41,371909
"ITM2C_CRISPRa_sgRNA_3||D2","ITM2C_CRISPRa_sgRNA_3","D2","ITM2C","Perturbed",18,167317
"ITM2C_CRISPRa_sgRNA_4||D1","ITM2C_CRISPRa_sgRNA_4","D1","ITM2C","Perturbed",14,135610
"ITM2C_CRISPRa_sgRNA_4||D2","ITM2C_CRISPRa_sgRNA_4","D2","ITM2C","Perturbed",7,71587
"ITM2C_CRISPRa_sgRNA_5||D1","ITM2C_CRISPRa_sgRNA_5","D1","ITM2C","Perturbed",11,95323
"LAPTM5_CRISPRa_sgRNA_1||D1","LAPTM5_CRISPRa_sgRNA_1","D1","LAPTM5","Perturbed",21,200513
"LAPTM5_CRISPRa_sgRNA_1||D2","LAPTM5_CRISPRa_sgRNA_1","D2","LAPTM5","Perturbed",13,107345
"LAPTM5_CRISPRa_sgRNA_2||D1","LAPTM5_CRISPRa_sgRNA_2","D1","LAPTM5","Perturbed",6,50428
"LAPTM5_CRISPRa_sgRNA_2||D2","LAPTM5_CRISPRa_sgRNA_2","D2","LAPTM5","Perturbed",3,22874
"LAPTM5_CRISPRa_sgRNA_3||D1","LAPTM5_CRISPRa_sgRNA_3","D1","LAPTM5","Perturbed",28,247512
"LAPTM5_CRISPRa_sgRNA_3||D2","LAPTM5_CRISPRa_sgRNA_3","D2","LAPTM5","Perturbed",19,153177
"LAPTM5_CRISPRa_sgRNA_4||D1","LAPTM5_CRISPRa_sgRNA_4","D1","LAPTM5","Perturbed",12,125363
"LAPTM5_CRISPRa_sgRNA_4||D2","LAPTM5_CRISPRa_sgRNA_4","D2","LAPTM5","Perturbed",6,50582
"LAPTM5_CRISPRa_sgRNA_5||D1","LAPTM5_CRISPRa_sgRNA_5","D1","LAPTM5","Perturbed",16,162016
"LAPTM5_CRISPRa_sgRNA_5||D2","LAPTM5_CRISPRa_sgRNA_5","D2","LAPTM5","Perturbed",10,99579
"LDLR_CRISPRa_sgRNA_1||D1","LDLR_CRISPRa_sgRNA_1","D1","LDLR","Perturbed",11,120695
"LDLR_CRISPRa_sgRNA_1||D2","LDLR_CRISPRa_sgRNA_1","D2","LDLR","Perturbed",5,34563
"LDLR_CRISPRa_sgRNA_2||D1","LDLR_CRISPRa_sgRNA_2","D1","LDLR","Perturbed",1,8429
"LDLR_CRISPRa_sgRNA_3||D1","LDLR_CRISPRa_sgRNA_3","D1","LDLR","Perturbed",21,166029
"LDLR_CRISPRa_sgRNA_3||D2","LDLR_CRISPRa_sgRNA_3","D2","LDLR","Perturbed",14,137878
"LDLR_CRISPRa_sgRNA_4||D1","LDLR_CRISPRa_sgRNA_4","D1","LDLR","Perturbed",11,90240
"LDLR_CRISPRa_sgRNA_4||D2","LDLR_CRISPRa_sgRNA_4","D2","LDLR","Perturbed",9,72630
"LDLR_CRISPRa_sgRNA_5||D1","LDLR_CRISPRa_sgRNA_5","D1","LDLR","Perturbed",6,71672
"LDLR_CRISPRa_sgRNA_5||D2","LDLR_CRISPRa_sgRNA_5","D2","LDLR","Perturbed",2,31106
"LDLRAD3_CRISPRa_sgRNA_1||D1","LDLRAD3_CRISPRa_sgRNA_1","D1","LDLRAD3","Perturbed",10,85048
