target_address,partner_address,partner_rank_within_pool,p_target_detected,p_partner_detected,p_both_detected,n_both_detected,jaccard_codetection,e1_detection_association_phi,e2_conditional_quantitative_r,e2_state,e3_production_screening_score,classification
14176,18510,7,0.20177704299220342,0.34481345506782063,0.07891629278911373,359338,0.16874202575145186,0.04896818274847597,0.7340415341073168,MEASURED,0.052292750835207784,UNFROZEN__CONTINUOUS_ONLY
17221,13662,0,0.02432947461098909,0.05768669481994471,0.008214288773219702,37403,0.11130188959976194,0.18960282070619786,0.4585623692893424,MEASURED,0.11948899835486837,UNFROZEN__CONTINUOUS_ONLY
17221,16167,1,0.02432947461098909,0.08199003515389686,0.008824601007553246,40182,0.09051345470272608,0.1615799543870557,0.6247013985247969,MEASURED,0.10671356408217521,UNFROZEN__CONTINUOUS_ONLY
17221,11365,2,0.02432947461098909,0.130317803789558,0.010620838418353554,48361,0.07374228245637844,0.1436389306565937,0.637157215947481,MEASURED,0.10069979926535771,UNFROZEN__CONTINUOUS_ONLY
17221,7611,3,0.02432947461098909,0.24576981587633173,0.01109498887316684,50520,0.04283708341529925,0.07711824946078777,0.6777593251332682,MEASURED,0.07934519727175926,UNFROZEN__CONTINUOUS_ONLY
17221,11768,4,0.02432947461098909,0.051924855388503596,0.005482048936104328,24962,0.0774603962700346,0.12341167198796957,0.6590202964896684,MEASURED,0.07301134296519118,UNFROZEN__CONTINUOUS_ONLY
17221,13517,5,0.02432947461098909,0.7509166213343108,0.02061577188246076,93872,0.02731903453265424,0.03521351535571735,0.7411165057901499,MEASURED,0.06955093475602743,UNFROZEN__CONTINUOUS_ONLY
17221,22449,6,0.02432947461098909,0.05394378319355155,0.0041619385220780835,18951,0.05615793326004048,0.08186980553500373,0.6388536391044737,MEASURED,0.06397687248108451,UNFROZEN__CONTINUOUS_ONLY
17221,7409,7,0.02432947461098909,0.8471869525390548,0.019595656614925922,89227,0.02300173595088811,-0.018326834246918385,0.6284011593513208,MEASURED,0.059079144520961795,UNFROZEN__CONTINUOUS_ONLY
5439,25532,0,0.049352715450211235,0.7983116817802581,0.026657401809238663,121382,0.03246915307409976,-0.14659762037609217,0.4241787280716899,MEASURED,0.037874475681007276,UNFROZEN__CONTINUOUS_ONLY
5439,15643,1,0.049352715450211235,0.3048903820809341,0.018786372489874064,85542,0.05600237254913514,0.03749863347474437,0.49502338187405465,MEASURED,0.03717800556610177,UNFROZEN__CONTINUOUS_ONLY
5439,16270,2,0.049352715450211235,0.04795771605744885,0.0280051838107158,127519,0.4040846074625683,0.5539458463652974,0.32451321190156196,MEASURED,0.03676783650922242,UNFROZEN__CONTINUOUS_ONLY
5439,7479,3,0.049352715450211235,0.8695570152195927,0.03948603759778118,179796,0.04489990195720979,-0.047004353915753486,-0.38606232075491526,MEASURED,0.033457375336945504,UNFROZEN__CONTINUOUS_ONLY
5439,3762,4,0.049352715450211235,0.08521926548626117,0.015556044078642651,70833,0.13070555498147354,0.18767762001734578,0.29543672991405984,MEASURED,0.03332217658465136,UNFROZEN__CONTINUOUS_ONLY
5439,3987,5,0.049352715450211235,0.378052302374903,0.03718841737626353,169334,0.09530198698232512,0.17642870894416304,0.13804714398068027,MEASURED,0.03303990454527391,UNFROZEN__CONTINUOUS_ONLY
5439,2905,6,0.049352715450211235,0.08640738682046213,0.03455500463718705,157343,0.34143541625074864,0.49772610899710656,-0.004154514410380075,MEASURED,0.03219808787346163,UNFROZEN__CONTINUOUS_ONLY
5439,6930,7,0.049352715450211235,0.01595267016543876,0.014372095444136665,65442,0.28217488789237666,0.5005678370887692,0.20196411317274457,MEASURED,0.03137239161891509,UNFROZEN__CONTINUOUS_ONLY
30393,10166,0,0.07250526913144377,0.7577317380150731,0.058020071563995926,264189,0.07513441999329962,0.02772545265640687,0.23108591128827208,MEASURED,0.05876938404484391,UNFROZEN__CONTINUOUS_ONLY
30393,958,1,0.07250526913144377,0.09996800198181274,0.020775212933963512,94598,0.13695108021362504,0.17390084535567743,0.3715151547085873,MEASURED,0.05809635849350678,UNFROZEN__CONTINUOUS_ONLY
30393,7479,2,0.07250526913144377,0.8695570152195927,0.06694657429041595,304835,0.07650025421870035,0.04464424234279523,-0.3438136636423563,MEASURED,0.0564345027466883,UNFROZEN__CONTINUOUS_ONLY
30393,10106,3,0.07250526913144377,0.023690173094564136,0.005546835589263161,25257,0.0611905223374358,0.0970926947575571,0.3364583960100487,MEASURED,0.054369234930087135,UNFROZEN__CONTINUOUS_ONLY
30393,1200,4,0.07250526913144377,0.11439324444311699,0.016943576535108765,77151,0.09969452391474581,0.10479197224673933,0.37383855268713023,MEASURED,0.050373864104072213,UNFROZEN__CONTINUOUS_ONLY
30393,12919,5,0.07250526913144377,0.06189036033897256,0.014359577345051739,65385,0.11962720441734224,0.15799201393214213,0.25249837620385296,MEASURED,0.049472252379970084,UNFROZEN__CONTINUOUS_ONLY
30393,13685,6,0.07250526913144377,0.07946313606492897,0.015521344786442327,70675,0.11375360333752348,0.13915510173745194,0.17291627501614787,MEASURED,0.04938656891192964,UNFROZEN__CONTINUOUS_ONLY
30393,7436,7,0.07250526913144377,0.05577493951232561,0.014783216171978477,67314,0.130252052059025,0.18045781277265832,0.16693323673660024,MEASURED,0.04920342858523419,UNFROZEN__CONTINUOUS_ONLY
415,6638,0,0.04394467702974937,0.677870877784481,0.0319417965492652,145444,0.046300929940571924,0.02247795581999902,0.01819100355037504,MEASURED,0.06639043731561074,UNFROZEN__CONTINUOUS_ONLY
415,7479,1,0.04394467702974937,0.8695570152195927,0.0427642422476181,194723,0.049112671388526395,0.06593757141161267,-0.31356252489109926,MEASURED,0.046608590153399375,UNFROZEN__CONTINUOUS_ONLY
415,3987,2,0.04394467702974937,0.378052302374903,0.028029341545791973,127629,0.07114630454959739,0.11485892048011626,0.32565744264328694,MEASURED,0.045871237634154405,UNFROZEN__CONTINUOUS_ONLY
415,6650,3,0.04394467702974937,0.3381432847975154,0.01613297471541639,73460,0.044084587677679615,0.013131975728551711,0.2720224772415493,MEASURED,0.04527646019984899,UNFROZEN__CONTINUOUS_ONLY
415,25532,4,0.04394467702974937,0.7983116817802581,0.03960682627316205,180346,0.04934510601156291,0.055020423282823416,0.027962882628868438,MEASURED,0.04387177314718255,UNFROZEN__CONTINUOUS_ONLY
415,16270,5,0.04394467702974937,0.04795771605744885,0.011446374110638473,52120,0.14226871098324276,0.21322746364820963,0.027271530370655512,MEASURED,0.04250500624994117,UNFROZEN__CONTINUOUS_ONLY
415,10166,6,0.04394467702974937,0.7577317380150731,0.03821863496937568,174025,0.05005991944387392,0.05602683538833073,0.09957796457633197,MEASURED,0.04238603410948777,UNFROZEN__CONTINUOUS_ONLY
415,14145,7,0.04394467702974937,0.08783774435274509,0.005965203637627824,27162,0.04741166387675271,0.03628461803541105,0.29876595476972817,MEASURED,0.04144080556756103,UNFROZEN__CONTINUOUS_ONLY
26876,4853,0,0.033666219602157245,0.28288597966314016,0.020381661467995284,92806,0.06881731592743505,0.1336557540062679,0.5409200780990616,MEASURED,0.029837544260536055,UNFROZEN__CONTINUOUS_ONLY
26876,8199,1,0.033666219602157245,0.12778299853274702,0.008874673403892953,40410,0.058166147043328814,0.07593874548103849,0.6710502477833166,MEASURED,0.024634132583223927,UNFROZEN__CONTINUOUS_ONLY
26876,8742,2,0.033666219602157245,0.8774879996451009,0.03188250029044186,145174,0.03626012255718611,0.03958156959818581,-0.21022768215743848,MEASURED,0.02365254988446258,UNFROZEN__CONTINUOUS_ONLY
26876,9650,3,0.033666219602157245,0.24210706400723678,0.01608290231907668,73232,0.06193106667704038,0.10266402121158243,0.37700334552493703,MEASURED,0.02317805008796174,UNFROZEN__CONTINUOUS_ONLY
26876,943,4,0.033666219602157245,0.052265918684624504,0.0020035547009085723,9123,0.023872137659258795,0.006077195347695538,0.7545256663662978,MEASURED,0.02312823703049866,UNFROZEN__CONTINUOUS_ONLY
26876,3987,5,0.033666219602157245,0.378052302374903,0.017913839022077317,81569,0.04548914677107865,0.05929793638341093,0.4052530827459127,MEASURED,0.023085085241552644,UNFROZEN__CONTINUOUS_ONLY
26876,7479,6,0.033666219602157245,0.8695570152195927,0.03239266773209599,147497,0.03719743995706697,0.05132770213687338,-0.23654956710007216,MEASURED,0.022964228407464964,UNFROZEN__CONTINUOUS_ONLY
26876,6650,7,0.033666219602157245,0.3381432847975154,0.01855863093283776,84505,0.05253668802203302,0.08408258737698329,0.37026408497016405,MEASURED,0.022422268879920406,UNFROZEN__CONTINUOUS_ONLY
7771,6452,0,0.0034514814950651236,0.038729680874123484,0.0007983033363808682,3635,0.019290676261589,0.05873301222873105,0.709226007371808,MEASURED,0.03439386771854208,UNFROZEN__CONTINUOUS_ONLY
7771,9485,1,0.0034514814950651236,0.01525033892204233,0.0007765613748123109,3536,0.04332218424180052,0.10072539421782899,0.6084908473217989,MEASURED,0.03222359061249458,UNFROZEN__CONTINUOUS_ONLY
7771,3762,2,0.0034514814950651236,0.08521926548626117,0.001241927198688806,5655,0.014205009306730236,0.057880833794945026,0.6324056264685255,MEASURED,0.03120329468793433,UNFROZEN__CONTINUOUS_ONLY
7771,12412,3,0.0034514814950651236,0.4585212786820945,0.0022115308383370957,10070,0.004810172535682214,0.02152265475993102,0.2741768539382632,MEASURED,0.030125225466365226,UNFROZEN__CONTINUOUS_ONLY
7771,7347,4,0.0034514814950651236,0.022940624459882458,0.00047283276017276736,2153,0.018242516162377882,0.04483313973730788,0.5841451268889147,MEASURED,0.029540623982052507,UNFROZEN__CONTINUOUS_ONLY
7771,15643,5,0.0034514814950651236,0.3048903820809341,0.0018063397363776179,8225,0.005892758247891324,0.027927379155353083,0.42480816640577435,MEASURED,0.029186970327060777,UNFROZEN__CONTINUOUS_ONLY
7771,7310,6,0.0034514814950651236,0.7344155705826428,0.0017213484320641665,7838,0.0023383257194050902,-0.031406466119377606,0.14647198271369652,MEASURED,0.028197610101970402,UNFROZEN__CONTINUOUS_ONLY
7771,9521,7,0.0034514814950651236,0.33577604637582364,0.002095134478424617,9540,0.006214574806478531,0.03380173563530241,0.39553718925640236,MEASURED,0.0256545075785122,UNFROZEN__CONTINUOUS_ONLY
14293,8122,0,0.593782853147105,0.7103219633123066,0.48406588736741524,2204149,0.5902962288673372,0.2795968031935391,0.4597298181314955,MEASURED,0.1856330209120672,UNFROZEN__CONTINUOUS_ONLY
14293,3629,1,0.593782853147105,0.5927805267572172,0.4323729462356429,1968770,0.5732941269652687,0.3331562969150406,0.24881080595706834,MEASURED,0.1625319710379706,UNFROZEN__CONTINUOUS_ONLY
14293,7479,2,0.593782853147105,0.8695570152195927,0.552387256399439,2515244,0.6063841841416144,0.218003703567583,0.3867157064723117,MEASURED,0.16031970049333813,UNFROZEN__CONTINUOUS_ONLY
14293,8742,3,0.593782853147105,0.8774879996451009,0.5513082841046276,2510331,0.5992725170233022,0.18798503500540778,0.40532527338516694,MEASURED,0.13713901478111853,UNFROZEN__CONTINUOUS_ONLY
14293,14000,4,0.593782853147105,0.2347060124429905,0.09523989399585849,433666,0.12988752481818963,-0.21198771934049393,-0.21638744786769695,MEASURED,0.12057193910299054,UNFROZEN__CONTINUOUS_ONLY
14293,11428,5,0.593782853147105,0.6920593744420387,0.46892513671630937,2135207,0.5740180269888671,0.2557826382841827,0.1652893464182561,MEASURED,0.10974349549969871,UNFROZEN__CONTINUOUS_ONLY
14293,10447,6,0.593782853147105,0.44446916341983045,0.2549299897856704,1160800,0.32544723762358474,-0.03683017812922583,-0.30318799795941287,MEASURED,0.1090263455192455,UNFROZEN__CONTINUOUS_ONLY
14293,12342,7,0.593782853147105,0.7462153064727137,0.494180950659583,2250207,0.5842644786892908,0.2390493054146716,0.23859123406063973,MEASURED,0.10513025684422687,UNFROZEN__CONTINUOUS_ONLY
583,7479,0,0.14121316192468628,0.8695570152195927,0.12971847234389547,590661,0.1472313958841783,0.0590495065206017,-0.29948808745659333,MEASURED,0.10521772573445802,UNFROZEN__CONTINUOUS_ONLY
583,10166,1,0.14121316192468628,0.7577317380150731,0.11252189843780712,512358,0.1430806299191489,0.03699719800029215,0.18791929944010444,MEASURED,0.09805079391544487,UNFROZEN__CONTINUOUS_ONLY
583,7770,2,0.14121316192468628,0.03555469563779386,0.024773757320617287,112805,0.16299157191756575,0.3063125288046559,0.35188212033393634,MEASURED,0.09161424093071659,UNFROZEN__CONTINUOUS_ONLY
583,958,3,0.14121316192468628,0.09996800198181274,0.03678805782131929,167511,0.17998678392796705,0.21703806121723793,0.5691982014313526,MEASURED,0.08780502304704252,UNFROZEN__CONTINUOUS_ONLY
583,1601,4,0.14121316192468628,0.058103964789442276,0.031569328197545266,143748,0.1881951863256457,0.28679252149329926,0.39213881243528154,MEASURED,0.08436232334913131,UNFROZEN__CONTINUOUS_ONLY
583,13685,5,0.14121316192468628,0.07946313606492897,0.033978732847733575,154719,0.18199880015527403,0.24162433960682883,0.39440430356247963,MEASURED,0.0835762470641415,UNFROZEN__CONTINUOUS_ONLY
583,4496,6,0.14121316192468628,0.39883695878712355,0.08021905355703982,365270,0.17445331402551725,0.14014832365215968,0.6893419254135916,MEASURED,0.08050219170664598,UNFROZEN__CONTINUOUS_ONLY
583,1200,7,0.14121316192468628,0.11439324444311699,0.03830033203708783,174397,0.1762506278531314,0.19980400005118487,0.4179700775773436,MEASURED,0.07720812197440859,UNFROZEN__CONTINUOUS_ONLY
27236,13662,0,0.8815069682986827,0.05768669481994471,0.036476203423063215,166091,0.04040710970115122,-0.19077158514886053,-0.3654871836153941,MEASURED,0.10578689745533644,UNFROZEN__CONTINUOUS_ONLY
27236,12342,1,0.8815069682986827,0.7462153064727137,0.7381303713900382,3361008,0.8297404333204795,0.5711999788670329,0.09721941645564684,MEASURED,0.09727127838781054,UNFROZEN__CONTINUOUS_ONLY
27236,16167,2,0.8815069682986827,0.08199003515389686,0.06888358541197832,313655,0.07699815811263866,-0.038246362176084944,-0.389672767811662,MEASURED,0.09213688732640653,UNFROZEN__CONTINUOUS_ONLY
27236,11365,3,0.8815069682986827,0.130317803789558,0.09430235425912949,429397,0.10277934623357979,-0.18909102304833084,-0.2287025017100041,MEASURED,0.09176840001432553,UNFROZEN__CONTINUOUS_ONLY
27236,5029,4,0.8815069682986827,0.7854088158602998,0.757552751159736,3449446,0.83305866157896,0.4914701509802113,0.1648053325726651,MEASURED,0.08869413596910136,UNFROZEN__CONTINUOUS_ONLY
27236,12479,5,0.8815069682986827,0.8073681970445427,0.7633657610663839,3475915,0.8248060554963776,0.4053572291972298,0.0468401557638104,MEASURED,0.0830797258357428,UNFROZEN__CONTINUOUS_ONLY
27236,7479,6,0.8815069682986827,0.8695570152195927,0.7891196635837736,3593183,0.8203381913388753,0.2076215257903982,0.09059822271037718,MEASURED,0.08025328724643864,UNFROZEN__CONTINUOUS_ONLY
27236,13517,7,0.8815069682986827,0.7509166213343108,0.6929848353112296,3155442,0.73765834347715,0.2221194282963931,-0.14406372855106617,MEASURED,0.07902797169751895,UNFROZEN__CONTINUOUS_ONLY
5523,755,0,0.06741589319821399,0.06824406427977996,0.03099964488129438,141154,0.2961929322793934,0.4175200383601425,0.37347607789554965,MEASURED,0.12502201924753664,UNFROZEN__CONTINUOUS_ONLY
5523,5029,1,0.06741589319821399,0.7854088158602998,0.042270545988970454,192475,0.05215018059853424,-0.10373633607039506,-0.2592640634907818,MEASURED,0.1197388500806353,UNFROZEN__CONTINUOUS_ONLY
5523,12047,2,0.06741589319821399,0.358737534334181,0.028904510402869763,131614,0.07276170974040765,0.0392465281233088,0.6332177204026633,MEASURED,0.11252111157415728,UNFROZEN__CONTINUOUS_ONLY
5523,32423,3,0.06741589319821399,0.10865314697324444,0.020635317686295118,93961,0.13275959268275797,0.1705769767705275,0.4833927631706769,MEASURED,0.10349917454505875,UNFROZEN__CONTINUOUS_ONLY
5523,7479,4,0.06741589319821399,0.8695570152195927,0.06305081008572262,287096,0.07214694559853523,0.05244524901798202,-0.20619634732783873,MEASURED,0.10273141200798618,UNFROZEN__CONTINUOUS_ONLY
5523,3987,5,0.06741589319821399,0.378052302374903,0.04488902485545439,204398,0.11206030701754385,0.1595787252440421,0.24153824421168119,MEASURED,0.09853808604020077,UNFROZEN__CONTINUOUS_ONLY
5523,10424,6,0.06741589319821399,0.08949145112659597,0.027636448927144005,125840,0.21378709292705178,0.30182986729979294,0.029144758532250792,MEASURED,0.09620000862408301,UNFROZEN__CONTINUOUS_ONLY
5523,7389,7,0.06741589319821399,0.2998550316279656,0.04087093466496625,186102,0.1252173281156643,0.1797919128566644,0.6453333170668475,MEASURED,0.09137586491383692,UNFROZEN__CONTINUOUS_ONLY
5872,8589,0,0.04806752394415874,0.1887474587709818,0.018694133865037762,85122,0.08570539663489372,0.1149464957219039,0.5456795412148242,MEASURED,0.0526207267197725,UNFROZEN__CONTINUOUS_ONLY
5872,4607,1,0.04806752394415874,0.052223752456127905,0.008073075830910789,36760,0.08754319408821477,0.1168902485100822,0.7248278190033447,MEASURED,0.051475792693801294,UNFROZEN__CONTINUOUS_ONLY
5872,7479,2,0.04806752394415874,0.8695570152195927,0.0453012436621633,206275,0.05193171373018872,0.04863510428721553,-0.4192921758541649,MEASURED,0.04691597900897058,UNFROZEN__CONTINUOUS_ONLY
5872,10166,3,0.04806752394415874,0.7577317380150731,0.04063396924544632,185023,0.05310482536568173,0.04595370151328143,0.32895507898730175,MEASURED,0.04647490161122866,UNFROZEN__CONTINUOUS_ONLY
5872,8836,4,0.04806752394415874,0.06028650634568797,0.013896188063136021,63275,0.1471152393020309,0.21601872086492627,0.4059616733750198,MEASURED,0.042851039855863214,UNFROZEN__CONTINUOUS_ONLY
5872,14201,5,0.04806752394415874,0.3710597361492175,0.021093436189648762,96047,0.052994079706026785,0.03152322585188593,0.5440111570841175,MEASURED,0.04246067516449259,UNFROZEN__CONTINUOUS_ONLY
5872,1601,6,0.04806752394415874,0.058103964789442276,0.01775571566521508,80849,0.2008206799422742,0.29900579933965393,-0.05656670623143315,MEASURED,0.042025907240305395,UNFROZEN__CONTINUOUS_ONLY
5872,10239,7,0.04806752394415874,0.747412432053625,0.043106184006832686,196280,0.05729357616064152,0.07725106138030344,0.09008825949567219,MEASURED,0.037737814648990904,UNFROZEN__CONTINUOUS_ONLY
24163,13662,0,0.0034901338711870035,0.05768669481994471,0.001081607684092373,4925,0.017998231239813183,0.06402067411073425,0.4626026071513245,MEASURED,0.0428701271210474,UNFROZEN__CONTINUOUS_ONLY
24163,16167,1,0.0034901338711870035,0.08199003515389686,0.0010436141552907527,4752,0.012359743441689166,0.046815800489008554,0.6092274708731904,MEASURED,0.036315323661326414,UNFROZEN__CONTINUOUS_ONLY
24163,11365,2,0.0034901338711870035,0.130317803789558,0.0012693791703662775,5780,0.0095774330491034,0.041027506077781814,0.5965030309178473,MEASURED,0.03427005472347028,UNFROZEN__CONTINUOUS_ONLY
24163,11768,3,0.0034901338711870035,0.051924855388503596,0.0007372501513701719,3357,0.013483552235209062,0.04249362700605964,0.7842923159023489,MEASURED,0.033872846224483784,UNFROZEN__CONTINUOUS_ONLY
24163,15643,4,0.0034901338711870035,0.3048903820809341,0.0014564918093199224,6632,0.004745447390075489,0.014452748574735769,0.5449272999886658,MEASURED,0.032981032325452374,UNFROZEN__CONTINUOUS_ONLY
24163,1899,5,0.0034901338711870035,0.7371899766482548,0.0021383987857883117,9737,0.0028954340043551943,-0.016738255308608833,0.20360292119037057,MEASURED,0.03112209958555578,UNFROZEN__CONTINUOUS_ONLY
24163,8546,6,0.0034901338711870035,0.6153078343315236,0.0024785836188155374,11286,0.0040215895861995974,0.011538893078995166,0.6451228023706099,MEASURED,0.028464798913092667,UNFROZEN__CONTINUOUS_ONLY
24163,578,7,0.0034901338711870035,0.040255571267844056,0.0004418669361205796,2012,0.010203874632315651,0.025998411016741316,0.06316169028616259,MEASURED,0.027932685543559658,UNFROZEN__CONTINUOUS_ONLY
14042,14563,0,0.3975265114671278,0.03691785074341038,0.01805988351140146,82234,0.04337309490455535,0.03667212258800248,0.2662275835765843,MEASURED,0.03125341844403295,UNFROZEN__CONTINUOUS_ONLY
14042,11365,1,0.3975265114671278,0.130317803789558,0.05187017106092207,236186,0.10897686711232019,0.0003968911636075429,0.6444258063094457,MEASURED,0.029965212341934166,UNFROZEN__CONTINUOUS_ONLY
14042,13517,2,0.3975265114671278,0.7509166213343108,0.33258898227195594,1514413,0.4076574005980216,0.16101848376567052,0.4151107191167413,MEASURED,0.029527524515738146,UNFROZEN__CONTINUOUS_ONLY
14042,14511,3,0.3975265114671278,0.039391383199437253,0.019581601205427058,89163,0.046920436856878536,0.041203593347510406,0.6185742346517286,MEASURED,0.02736773601302807,UNFROZEN__CONTINUOUS_ONLY
14042,10239,4,0.3975265114671278,0.747412432053625,0.3456556815588855,1573911,0.43245704997057255,0.22827400697418712,0.08228744441236356,MEASURED,0.02729559402184482,UNFROZEN__CONTINUOUS_ONLY
14042,11018,5,0.3975265114671278,0.04686512758468549,0.01894295853632236,86255,0.044524661619282264,0.0030244842024813342,0.5405069145563961,MEASURED,0.027235246952200712,UNFROZEN__CONTINUOUS_ONLY
14042,5121,6,0.3975265114671278,0.06224811443387336,0.030552726782385145,139119,0.07118165882291543,0.049116392591668015,0.5523388066257409,MEASURED,0.02680387918547579,UNFROZEN__CONTINUOUS_ONLY
14042,1797,7,0.3975265114671278,0.06569718015543087,0.029004655195549178,132070,0.06679729068125448,0.023821589376314532,0.4460266142382745,MEASURED,0.02663366066955976,UNFROZEN__CONTINUOUS_ONLY
6746,1728,0,0.05086037773473796,0.06990589683724736,0.010382116072646263,47274,0.09405440249570256,0.12185239843669621,0.624622744936618,MEASURED,0.10437730327434885,UNFROZEN__CONTINUOUS_ONLY
6746,10166,1,0.05086037773473796,0.7577317380150731,0.03751498603133873,170821,0.04865270228548448,-0.01087282611424622,0.19717431404697688,MEASURED,0.09829515665612021,UNFROZEN__CONTINUOUS_ONLY
6746,1200,2,0.05086037773473796,0.11439324444311699,0.01022069847918273,46539,0.06592598678618783,0.0629557211495393,0.5936077314200934,MEASURED,0.08549107076828094,UNFROZEN__CONTINUOUS_ONLY
6746,5182,3,0.05086037773473796,0.004321599189354257,0.0021614584419973877,9842,0.04076645238253032,0.13472140925001888,0.6518987198739222,MEASURED,0.0836239765009683,UNFROZEN__CONTINUOUS_ONLY
6746,8742,4,0.05086037773473796,0.8774879996451009,0.03771417753783046,171728,0.04234530578830306,-0.0959930058927148,-0.21783319923524205,MEASURED,0.08203879493601328,UNFROZEN__CONTINUOUS_ONLY
6746,12130,5,0.05086037773473796,0.47802799090878545,0.02395678664349574,109085,0.047445609459806824,-0.0032427978398320064,0.4661578548294088,MEASURED,0.08024609552773018,UNFROZEN__CONTINUOUS_ONLY
6746,3833,6,0.05086037773473796,0.14656673563334005,0.011192278660791798,50963,0.06009766474882754,0.048102015297616686,0.8568959585648126,MEASURED,0.07100755503750951,UNFROZEN__CONTINUOUS_ONLY
6746,7436,7,0.05086037773473796,0.05577493951232561,0.012465610915079632,56761,0.1323738960290863,0.19096925559278047,0.31429955242336477,MEASURED,0.07082258842377888,UNFROZEN__CONTINUOUS_ONLY
1140,5182,0,0.03624209300859774,0.004321599189354257,0.003124034376896245,14225,0.08344185173453467,0.24205008654261953,0.6882857610134478,MEASURED,0.1367863065740443,UNFROZEN__CONTINUOUS_ONLY
1140,8742,1,0.03624209300859774,0.8774879996451009,0.017431782399420916,79374,0.01944863914166653,-0.23451081444543698,0.4352628220879247,MEASURED,0.123836683511854,UNFROZEN__CONTINUOUS_ONLY
1140,1728,2,0.03624209300859774,0.06990589683724736,0.015313588264787225,69729,0.16858797986489557,0.2681770849130092,0.5552193486507172,MEASURED,0.121125980058626,UNFROZEN__CONTINUOUS_ONLY
1140,15000,3,0.03624209300859774,0.11154438863031571,0.02374463780637224,108119,0.19142441834731141,0.3348719400677317,0.34791820689958336,MEASURED,0.10861535852096572,UNFROZEN__CONTINUOUS_ONLY
1140,1200,4,0.03624209300859774,0.11439324444311699,0.016214452167355127,73831,0.12062450067230543,0.20288301395414066,0.44497318103992606,MEASURED,0.09182862024328668,UNFROZEN__CONTINUOUS_ONLY
1140,9685,5,0.03624209300859774,0.019659125573444236,0.011264312634473483,51291,0.2523542435424354,0.40669263227861263,0.7402816642543133,MEASURED,0.0899335090555022,UNFROZEN__CONTINUOUS_ONLY
1140,1849,6,0.03624209300859774,0.040891358931894294,0.0031708125366346563,14438,0.04287046219809847,0.04562933427863134,0.8008567589498998,MEASURED,0.08693301565481976,UNFROZEN__CONTINUOUS_ONLY
1140,9521,7,0.03624209300859774,0.33577604637582364,0.020514968242461084,93413,0.058363536737982315,0.09455667587461154,0.403415770489215,MEASURED,0.08459424563683132,UNFROZEN__CONTINUOUS_ONLY
2109,1797,0,0.019411398981026735,0.06569718015543087,0.007758805659147096,35329,0.10030805922687071,0.18968045876082526,0.3221383268962802,MEASURED,0.09280855329654779,UNFROZEN__CONTINUOUS_ONLY
2109,5707,1,0.019411398981026735,0.07026650593720263,0.007405443879714684,33720,0.09001121136084565,0.17132374583112295,0.21158338080707018,MEASURED,0.08037716724021816,UNFROZEN__CONTINUOUS_ONLY
2109,13789,2,0.019411398981026735,0.896640032397719,0.015449310812760643,70347,0.01715442420127936,-0.04656408349490875,-0.24123779604153642,MEASURED,0.06737520588851267,UNFROZEN__CONTINUOUS_ONLY
2109,29420,3,0.019411398981026735,0.11888219085181712,0.0074509043448125764,33927,0.05694551680150391,0.11518319352416102,0.5780274112047129,MEASURED,0.05546209233947296,UNFROZEN__CONTINUOUS_ONLY
2109,2127,4,0.019411398981026735,0.4750963399494049,0.011005824869158413,50114,0.02276273278157833,0.02588692324266472,0.3488704267104938,MEASURED,0.05435137962021632,UNFROZEN__CONTINUOUS_ONLY
2109,10727,5,0.019411398981026735,0.2938621564028869,0.010050057023235569,45762,0.033144057362207574,0.06914797565294004,0.7686048120800474,MEASURED,0.052726629583030205,UNFROZEN__CONTINUOUS_ONLY
2109,6468,6,0.019411398981026735,0.6193336110740815,0.012777465313335706,58181,0.020412344730439236,0.011275409136412926,0.5130555964809885,MEASURED,0.051000165263243365,UNFROZEN__CONTINUOUS_ONLY
2109,13592,7,0.019411398981026735,0.3056480564992323,0.009080453383587279,41347,0.02873752155470499,0.049519818329321515,0.6599166916314116,MEASURED,0.050994948482061285,UNFROZEN__CONTINUOUS_ONLY
13685,10166,0,0.07946313606492897,0.7577317380150731,0.06560911423028953,298745,0.08503152552098514,0.04657716718716842,-0.1421646569262783,MEASURED,0.19271515835588934,UNFROZEN__CONTINUOUS_ONLY
13685,755,1,0.07946313606492897,0.06824406427977996,0.037224434363104374,169498,0.33692525736821494,0.46629555796804323,0.6357330441321664,MEASURED,0.1610616513228524,UNFROZEN__CONTINUOUS_ONLY
13685,17220,2,0.07946313606492897,0.20402678697511556,0.05126337267896325,233423,0.22074725133390452,0.32158903212960943,-0.10400309212492467,MEASURED,0.15346999122717478,UNFROZEN__CONTINUOUS_ONLY
13685,7479,3,0.07946313606492897,0.8695570152195927,0.07295086953571249,332175,0.08327066255546364,0.042301151481420635,-0.08262047659167875,MEASURED,0.14871523191088618,UNFROZEN__CONTINUOUS_ONLY
13685,3987,4,0.07946313606492897,0.378052302374903,0.05249541716784816,239033,0.12961190659904642,0.171214752824711,-0.04548170942254664,MEASURED,0.1471308225566639,UNFROZEN__CONTINUOUS_ONLY
13685,6236,5,0.07946313606492897,0.06650097388614723,0.016665542965959335,75885,0.12889193866995952,0.16889329821832563,0.1268743044869937,MEASURED,0.14663460725523136,UNFROZEN__CONTINUOUS_ONLY
