group,n,L_total__mean,L_total__min,L_total__p01,L_total__p05,L_total__p25,L_total__median,L_total__p75,L_total__p95,L_total__p99,L_total__max,L_ledger__mean,L_ledger__min,L_ledger__p01,L_ledger__p05,L_ledger__p25,L_ledger__median,L_ledger__p75,L_ledger__p95,L_ledger__p99,L_ledger__max,L_core__mean,L_core__min,L_core__p01,L_core__p05,L_core__p25,L_core__median,L_core__p75,L_core__p95,L_core__p99,L_core__max,L_outside_ledger__mean,L_outside_ledger__min,L_outside_ledger__p01,L_outside_ledger__p05,L_outside_ledger__p25,L_outside_ledger__median,L_outside_ledger__p75,L_outside_ledger__p95,L_outside_ledger__p99,L_outside_ledger__max,fraction_outside_ledger__mean,fraction_outside_ledger__min,fraction_outside_ledger__p01,fraction_outside_ledger__p05,fraction_outside_ledger__p25,fraction_outside_ledger__median,fraction_outside_ledger__p75,fraction_outside_ledger__p95,fraction_outside_ledger__p99,fraction_outside_ledger__max,fraction_inside_ledger__mean,fraction_inside_ledger__min,fraction_inside_ledger__p01,fraction_inside_ledger__p05,fraction_inside_ledger__p25,fraction_inside_ledger__median,fraction_inside_ledger__p75,fraction_inside_ledger__p95,fraction_inside_ledger__p99,fraction_inside_ledger__max,fraction_core__mean,fraction_core__min,fraction_core__p01,fraction_core__p05,fraction_core__p25,fraction_core__median,fraction_core__p75,fraction_core__p95,fraction_core__p99,fraction_core__max
H20.33.026,151332,26841.20704147173,84.0,1250.0,2862.0,9268.0,20621.0,36534.0,72780.44999999998,116475.76000000001,415676.0,25763.242235614412,81.0,1201.0,2749.0,8912.0,19787.5,35057.0,69868.0,111808.07,397215.0,14902.824742949277,40.0,661.0,1529.0,5040.75,11402.0,20314.0,40688.899999999965,65074.07000000001,230911.0,1077.9648058573202,3.0,46.0,107.0,355.0,823.0,1475.0,2952.0,4705.690000000002,18461.0,0.03962495751334944,0.011363636363636364,0.02868123020302733,0.032299127019867896,0.03745928338762215,0.039865595747775776,0.04208197087633208,0.0457502024638625,0.049086288705393055,0.07813484562066793,0.9603750424866505,0.921865154379332,0.950913711294607,0.9542497975361375,0.957918029123668,0.9601344042522242,0.9625407166123778,0.9677008729801321,0.9713187697969727,0.9886363636363636,0.5501370614250177,0.29174543163201005,0.5029434891314928,0.5176633969951806,0.5381263616557734,0.5513088044692165,0.5627138253091396,0.5793496707762577,0.5933725629083267,0.7760538641686182
H20.33.027,169013,30233.665173684865,39.0,1248.0,3039.0,11087.0,24312.0,40671.0,81342.4,123621.00000000012,442423.0,29042.389360581732,39.0,1201.0,2922.6000000000004,10663.0,23373.0,39065.0,78086.19999999995,118576.52000000002,423701.0,16878.875204865897,21.0,664.0,1620.0,6031.0,13604.0,22797.0,45552.399999999994,69005.40000000002,247053.0,1191.2758131031342,0.0,46.0,114.0,424.0,942.0,1600.0,3261.0,5014.0,18722.0,0.03894318360299986,0.0,0.027955304493776017,0.031724137931034485,0.0368409193330329,0.0390942106387524,0.04125337733693583,0.04532078501975632,0.04874138401952657,0.088,0.961056816397,0.912,0.9512586159804735,0.9546792149802437,0.9587466226630642,0.9609057893612476,0.9631590806669671,0.9682758620689655,0.9720446955062241,1.0,0.5531775471223894,0.3640416047548291,0.5028380491109378,0.5178309064316191,0.5392657992565055,0.5526207489992143,0.5641410741105184,0.5981330433472714,0.6254526639975363,0.7619047619047619
H20.33.029,118073,31363.716870071905,191.0,1461.0,3356.6000000000004,10209.0,21697.0,43110.0,91450.0,137701.47999999995,354056.0,30108.719072099462,182.0,1400.72,3225.0,9809.0,20829.0,41391.0,87763.79999999993,132148.0,339309.0,17385.641340526625,105.0,780.72,1790.0,5540.0,11906.0,23911.0,51119.399999999994,77027.35999999999,199989.0,1254.9977979724408,5.0,55.0,128.0,391.0,857.0,1731.0,3698.399999999994,5592.279999999999,14747.0,0.03959262239238614,0.014444444444444444,0.027565709771980664,0.030767347896752853,0.03738361050632325,0.03988479957134724,0.04227642276422764,0.046577672465528484,0.05013897171076245,0.08538899430740038,0.9604073776076139,0.9146110056925996,0.9498610282892376,0.9534223275344715,0.9577235772357724,0.9601152004286527,0.9626163894936768,0.9692326521032472,0.9724342902280193,0.9855555555555555,0.5483308900881256,0.3469557964970809,0.5021220484395266,0.5178326025731729,0.5375657013294858,0.5501474926253688,0.5606861230794244,0.5729246168196743,0.5819750369091341,0.7383333333333333
H20.33.030,53561,31443.06351636452,504.0,2591.0,4449.0,11849.0,23524.0,42295.0,85543.0,130867.20000000024,377575.0,30156.823080226284,486.0,2488.2,4265.0,11363.0,22555.0,40546.0,82098.0,125800.80000000025,362501.0,17135.182688896773,259.0,1336.6,2322.0,6276.0,12686.0,23063.0,47112.0,72562.80000000005,209689.0,1286.2404361382348,12.0,101.0,180.0,482.0,966.0,1741.0,3489.0,5340.0,15074.0,0.04095310718413146,0.01575757575757576,0.030354913603968837,0.03457511565619674,0.038940755707285356,0.04098896608091541,0.04319518804944147,0.046723646723646726,0.049531223253719586,0.061918871973025445,0.9590468928158684,0.9380811280269745,0.9504687767462804,0.9532763532763533,0.9568048119505586,0.9590110339190846,0.9610592442927146,0.9654248843438032,0.9696450863960312,0.9842424242424243,0.5381941300672451,0.4393805309734513,0.497081703133353,0.5089837170129141,0.5275318505722306,0.5400663115151063,0.5499596557288865,0.5620097653173728,0.5698384065404204,0.6750783699059562
H20.33.031,122906,30943.15786861504,231.0,1466.0,3444.0,10215.0,22613.5,43586.0,85331.75,128129.59999999992,395133.0,29710.024327534866,224.0,1411.0,3312.0,9811.0,21713.5,41854.75,81973.0,123074.54999999997,380928.0,17067.31513514393,124.0,785.0,1833.0,5492.0,12359.0,24105.0,47475.75,71405.64999999998,220839.0,1233.133541080175,2.0,56.0,130.0,400.0,902.0,1744.0,3406.0,5100.0,14205.0,0.039707654365338456,0.007229612492770388,0.02875405685968029,0.03216914025201817,0.037566222507625625,0.03984620239969962,0.042125096675436555,0.04608941979966459,0.04945054945054945,0.07217618839947666,0.9602923456346617,0.9278238116005233,0.9505494505494505,0.9539105802003354,0.9578749033245635,0.9601537976003004,0.9624337774923744,0.9678308597479818,0.9712459431403196,0.9927703875072296,0.5455555552073684,0.35912901247188717,0.5029710961022626,0.5162608308894561,0.5351540537212223,0.5470462008834946,0.5569936337102365,0.5699712231456063,0.5802277746781711,0.7696645459803354
H20.33.035,142022,27668.140978158313,27.0,1469.0,3001.05,8968.0,20317.0,38339.0,76446.94999999998,119541.33000000022,414118.0,26584.522475391135,24.0,1411.0,2886.05,8617.0,19530.0,36833.0,73422.94999999998,114961.1900000005,397930.0,15274.503562828295,12.0,789.21,1617.0,4830.0,11158.0,21227.0,42412.899999999965,66439.4400000003,229295.0,1083.618502767177,0.0,55.0,114.0,347.0,791.0,1505.0,3007.0,4678.0,16188.0,0.0390759600852842,0.0,0.02887979418644287,0.032685886910084345,0.037024062354804724,0.03907077797759559,0.04126802297081003,0.04510799672746304,0.04840794662783457,0.1111111111111111,0.9609240399147159,0.8888888888888888,0.9515920533721655,0.9548920032725369,0.95873197702919,0.9609292220224044,0.9629759376451953,0.9673141130899156,0.9711202058135572,1.0,0.5472756978275309,0.30127410080054123,0.5051806498876023,0.5174277671991148,0.5357286134914878,0.548020109367584,0.5589871421030488,0.5746614972674998,0.589793856108633,0.742503259452412
H20.33.036,60221,16742.223493465735,231.0,698.0,1301.0,4619.0,11021.0,21929.0,52538.0,86699.40000000015,342589.0,16041.507846100198,226.0,669.0,1248.0,4422.0,10560.0,21014.0,50321.0,83090.20000000022,330016.0,9097.873864598729,125.0,367.0,691.0,2421.0,5853.0,11894.0,28951.0,48039.20000000001,193160.0,700.7156473655369,4.0,28.0,51.0,188.0,459.0,924.0,2219.0,3634.800000000003,12573.0,0.0415726309486276,0.013245033112582781,0.028921603074394547,0.03233038348082596,0.03872491145218418,0.04187906046976512,0.04456665357283148,0.049581589958159,0.0546903886150054,0.08338339541030879,0.9584273690513724,0.9166166045896912,0.9453096113849946,0.950418410041841,0.9554333464271685,0.9581209395302349,0.9612750885478158,0.967669616519174,0.9710783969256055,0.9867549668874173,0.535819387477065,0.27820343461030383,0.47533462895790607,0.500708968450904,0.5246971109040075,0.5386146496815286,0.5497562374533983,0.5626423690205011,0.5717430186120681,0.7762237762237763
H20.33.037,56932,15920.522131665846,326.0,708.0,1763.0,5553.0,10477.0,19793.0,48603.49999999997,86566.15000000008,245152.0,15271.454138270217,314.0,679.0,1692.0,5317.0,10046.0,18977.0,46634.79999999999,83034.97000000003,235432.0,8685.217417269725,175.0,367.0,905.0,2920.75,5639.0,10781.5,26874.449999999997,48152.42000000004,141970.0,649.0679933956299,8.0,29.0,68.0,228.75,428.0,799.0,2003.0,3542.0,9720.0,0.040910382495082345,0.018140589569160998,0.028749026198056242,0.03172226215431517,0.038074647311666106,0.041199329259841495,0.043975113369709794,0.048976589628197294,0.05354996044154665,0.07684040838259,0.9590896175049177,0.92315959161741,0.9464500395584534,0.9510234103718027,0.9560248866302902,0.9588006707401585,0.9619253526883339,0.9682777378456848,0.9712509738019438,0.981859410430839,0.536194354602806,0.2360894435777431,0.4666699460488734,0.49615790639303115,0.5239205520131062,0.5393724763677039,0.5519977060568519,0.5666200858557388,0.5763500238590097,0.658273381294964
H20.33.038,12716,11932.727587291602,506.0,1051.0,2064.75,5078.25,9089.0,15915.25,31492.25,44033.55000000002,98934.0,11472.427178357973,484.0,1010.15,1975.75,4860.0,8733.0,15318.0,30324.0,42334.60000000001,94840.0,6440.995045611828,191.0,515.15,1007.75,2626.0,4828.0,8605.0,17341.5,24351.000000000015,55371.0,460.30040893362695,9.0,43.0,84.0,205.0,359.0,609.0,1154.0,1789.0,4094.0,0.03983070819304204,0.014754098360655738,0.027085951329830403,0.029539264535929234,0.03494228197767835,0.04007688236014917,0.04400299198239348,0.0503983551598104,0.05722234963171878,0.08743485813549508,0.960169291806958,0.9125651418645049,0.9427776503682812,0.9496016448401896,0.9559970080176066,0.9599231176398508,0.9650577180223217,0.9704607354640707,0.9729140486701696,0.9852459016393442,0.5281366320896324,0.29797979797979796,0.41905492895823737,0.47712705158993846,0.5160011865505871,0.5333141249224256,0.5468469795044306,0.5620033604693627,0.5714053271669653,0.6508808792629708
H20.33.039,167476,28551.617766127685,40.0,1469.0,3153.0,9575.0,22265.5,39699.25,76439.0,115022.25,375860.0,27432.852540065443,40.0,1413.75,3032.0,9204.0,21395.0,38145.0,73445.0,110560.0,361765.0,15783.214788984691,22.0,785.0,1682.75,5179.0,12217.5,22004.0,42578.25,64014.75,211046.0,1118.7652260622417,0.0,55.0,120.0,370.0,873.0,1559.0,3006.0,4512.25,14780.0,0.03909877091051695,0.0,0.028830226343611848,0.03256643347552198,0.03708837487924561,0.03914544629505601,0.0412499294953749,0.04506244466847776,0.04848032817452918,0.09803921568627451,0.960901229089483,0.9019607843137255,0.9515196718254708,0.9549375553315222,0.9587500705046251,0.960854553704944,0.9629116251207543,0.967433566524478,0.9711697736563882,1.0,0.5478073890252974,0.324375,0.5051208788452901,0.5174156383617046,0.5357804239583471,0.5490364158915193,0.5603769585717686,0.5745108484487205,0.5870756100051635,0.7436316133246245
H20.33.040,149084,28729.561857744626,45.0,1332.83,3103.0,9722.0,21334.0,39549.0,79431.85,123222.40000000026,353775.0,27577.51810388774,43.0,1281.0,2985.0,9346.0,20477.5,37958.0,76221.90000000008,118236.21000000017,339577.0,15889.34231037536,22.0,706.0,1651.0,5243.0,11684.5,21942.0,44354.100000000035,68622.38000000018,196257.0,1152.043753856886,1.0,49.0,114.0,372.0,853.0,1598.0,3204.0,4974.0,14198.0,0.03961114851671235,0.006896551724137931,0.028341931968265403,0.031511462535182035,0.037426602793487106,0.03991260911989289,0.042230995207716504,0.046075549106237394,0.049542212401548234,0.08875739644970414,0.9603888514832877,0.9112426035502958,0.9504577875984518,0.9539244508937625,0.9577690047922834,0.9600873908801071,0.9625733972065129,0.9684885374648179,0.9716580680317346,0.993103448275862,0.5469339396737952,0.29508196721311475,0.5016255248609064,0.5154794883372169,0.5357211730859097,0.5488390141655808,0.5593807174721113,0.5724754118897989,0.5828555189859986,0.698595146871009
H20.33.041,41569,28586.551637037217,513.0,2052.04,3542.4,10194.0,21456.0,38708.0,79666.99999999997,118118.63999999998,325081.0,27470.364285886117,494.0,1971.0,3402.4,9794.0,20618.0,37201.0,76652.99999999999,113625.64,311793.0,15819.237749284322,242.0,1080.68,1881.4,5507.0,11785.0,21480.0,44443.39999999997,66295.79999999999,184416.0,1116.1873511510983,13.0,77.0,139.0,400.0,841.0,1513.0,3102.5999999999985,4541.639999999999,13288.0,0.039254589066111865,0.020249221183800622,0.02979937491349974,0.03368744739988588,0.037218163249273316,0.03913970160821546,0.04119609856262834,0.04515340267030814,0.0488388025727809,0.0851063829787234,0.960745410933888,0.9148936170212766,0.9511611974272192,0.9548465973296919,0.9588039014373717,0.9608602983917846,0.9627818367507267,0.9663125526001142,0.9702006250865002,0.9797507788161994,0.5473258695481829,0.4091690544412607,0.5028531823957492,0.5156290676296624,0.5350834548695511,0.5495997215454229,0.5605720251842946,0.5730660724655048,0.5822660221410618,0.6703003024122652
H20.33.043,42707,32453.73294776032,549.0,2320.18,3915.0,9854.0,23714.0,45149.0,91989.69999999997,136905.46000000037,319543.0,31160.213243730537,530.0,2228.0,3763.3,9483.0,22770.0,43325.0,88312.49999999999,131435.56000000006,307125.0,17881.996815510338,274.0,1235.0,2088.0,5320.0,12955.0,24937.0,50940.0,76336.94000000024,179761.0,1293.5197040297844,14.0,83.0,149.0,382.0,948.0,1814.0,3658.0,5456.0,12418.0,0.03962598365057243,0.019265868992090852,0.02814977025033174,0.032075875853537925,0.03751584283903676,0.039768316713441214,0.042089486856537954,0.04587172758601413,0.04886197128742749,0.08056373580143038,0.9603740163494275,0.9194362641985696,0.9511380287125725,0.9541282724139859,0.957910513143462,0.9602316832865588,0.9624841571609632,0.9679241241464621,0.9718502297496683,0.9807341310079092,0.5459256906167536,0.39857881136950907,0.505494573746999,0.5163064775144833,0.5338511827116651,0.5465587044534413,0.558665168445571,0.5721861487622588,0.5854655636984366,0.6630761195978587
H20.33.044,47425,26363.303046916182,510.0,1913.48,3553.2000000000003,9625.0,19506.0,35769.0,72426.59999999998,111131.32,284074.0,25330.67274644175,480.0,1840.24,3409.0,9255.0,18743.0,34372.0,69560.0,106743.76000000005,273399.0,14475.547243015288,238.0,1005.0,1889.0,5218.0,10619.0,19674.0,40082.39999999999,61765.560000000114,158353.0,1032.6303004744334,12.0,71.0,135.0,368.0,768.0,1408.0,2833.0,4368.760000000002,10675.0,0.03909034656271872,0.012578616352201259,0.02834245755980357,0.03208908986738705,0.037328273521738335,0.03922708523655289,0.041190619362597714,0.044778641169707416,0.04823921346318379,0.06694781233526621,0.9609096534372813,0.9330521876647337,0.9517607865368163,0.9552213588302926,0.9588093806374023,0.9607729147634471,0.9626717264782617,0.9679109101326129,0.9716575424401964,0.9874213836477987,0.5450974736667317,0.43229207648123374,0.5024798775997731,0.515105114254508,0.5332643915891072,0.5454096945278132,0.5566468017481129,0.5739178743894812,0.5936004054468975,0.7324947589098533
H21.33.001,154771,24493.500352133153,9.0,563.0,1125.0,6293.5,18038.0,34245.0,71632.0,113576.49999999994,346939.0,23539.907017464513,9.0,540.0,1078.0,6055.0,17329.0,32904.5,68832.5,109271.59999999998,333368.0,13483.554884312953,5.0,293.0,585.0,3404.0,9833.0,18879.5,39694.5,62957.899999999965,191760.0,953.5933346686395,0.0,21.0,45.0,236.0,701.0,1340.0,2803.0,4397.899999999965,13571.0,0.03889960252481198,0.0,0.026199833370118247,0.031286083913051516,0.03636363636363636,0.03889976081756904,0.041496560708594525,0.046130661248139984,0.05149679851365744,0.14285714285714285,0.961100397475188,0.8571428571428571,0.9485032014863426,0.95386933875186,0.9585034392914055,0.9611002391824309,0.9636363636363636,0.9687139160869485,0.9738001666298818,1.0,0.5445159679932113,0.22838283828382838,0.46694139344486585,0.5055034774921583,0.5319517540171339,0.5461071231363888,0.5592257986795905,0.579467846197514,0.6030487757128493,0.813141683778234
H21.33.002,130315,29529.208939876455,164.0,1389.0,3501.7000000000007,10617.5,23152.0,39958.0,79323.0,120261.72000000003,392070.0,28361.185289490848,160.0,1332.0,3365.7000000000007,10200.0,22243.0,38377.5,76158.0,115468.18000000001,377514.0,16483.278931819055,80.0,731.0,1865.0,5743.0,12894.0,22413.0,44493.59999999998,67767.44,223550.0,1168.023650385604,2.0,54.0,135.0,410.0,901.0,1588.0,3177.2999999999884,4819.0,14556.0,0.03941300231945599,0.011976047904191617,0.028858260747799087,0.03204942681670736,0.03686937593384863,0.0394663357120695,0.0420266893534435,0.04633027211676687,0.049968840341761134,0.08636149126946673,0.960586997680544,0.9136385087305333,0.9500311596582389,0.9536697278832331,0.9579733106465564,0.9605336642879305,0.9631306240661514,0.9679505731832926,0.9711417392522009,0.9880239520958084,0.551844921169159,0.3384390955506929,0.4998171678063668,0.5139075601672006,0.534559289790742,0.5508514664143803,0.5656726348571763,0.5982483732640484,0.632087458299728,0.707518501304923
H21.33.005,36330,21146.773658133774,505.0,1655.0,2926.45,7594.25,15062.5,27917.0,60588.299999999974,94155.15999999992,233991.0,20295.37932837875,481.0,1584.0,2812.0,7281.0,14449.0,26788.25,58193.09999999999,90467.47999999992,224823.0,11586.025075695017,237.0,833.58,1510.0,4013.0,8154.0,15320.0,33717.64999999999,52589.45999999998,130334.0,851.3943297550234,14.0,64.0,117.0,306.0,610.5,1134.0,2430.5499999999956,3742.709999999999,9432.0,0.040464566541448414,0.02035928143712575,0.029690619871238506,0.03296666535216502,0.03807957771264629,0.04045728171675042,0.04290236819257168,0.04751994019420323,0.051692653110668126,0.08977673325499412,0.9595354334585516,0.9102232667450059,0.9483073468893318,0.9524800598057968,0.9570976318074284,0.9595427182832497,0.9619204222873536,0.967033334647835,0.9703093801287616,0.9796407185628743,0.5390409116846145,0.34229390681003585,0.48494512538924,0.5033720125641338,0.5277025174899179,0.5427411733666923,0.5531463522969123,0.5636049422706866,0.570294338902719,0.6838409912235416
H21.33.009,14624,15851.005128555798,501.0,2160.0699999999997,3458.3,6323.75,10658.5,19558.5,46166.04999999995,75923.37000000004,180825.0,15191.3636487965,476.0,2062.7599999999998,3313.0,6058.0,10219.0,18777.75,44156.7,72649.34000000005,173350.0,8539.569816739606,254.0,1099.69,1774.15,3305.0,5666.0,10541.0,25171.09999999999,41669.04000000002,101511.0,659.6414797592997,11.0,81.0,140.0,262.0,442.0,816.0,1939.8499999999985,3155.0,7475.0,0.04165851647996281,0.01985645933014354,0.030454361389944597,0.03468226099796517,0.039113043158870646,0.041626117619164946,0.04423911920476812,0.048729154665439395,0.05227595927148316,0.0611611300838249,0.9583414835200372,0.9388388699161752,0.9477240407285169,0.9512708453345606,0.9557608807952319,0.958373882380835,0.9608869568411293,0.9653177390020349,0.9695456386100554,0.9801435406698564,0.530876850360489,0.459064807219032,0.48784858889508675,0.5000755950999334,0.518674381904261,0.5313430077639374,0.5439876372693305,0.5590833990405558,0.5682401937352853,0.6455741626794258
H21.33.010,27169,23486.45312672531,553.0,1683.72,3172.0,7778.0,15641.0,31238.0,70187.39999999998,107715.27999999991,246342.0,22526.86572932386,528.0,1611.68,3043.8,7457.0,15021.0,29958.0,67307.39999999994,103376.07999999999,236575.0,12853.841804998343,283.0,866.6800000000001,1648.4,4083.0,8439.0,17102.0,38954.39999999998,60386.91999999995,139262.0,959.5873974014502,14.0,66.0,126.0,313.0,637.0,1290.0,2856.0,4415.0,9767.0,0.040840403002039075,0.020935960591133004,0.03014527798701509,0.0332290808921322,0.03848715861150174,0.040924626731426515,0.04326717121233757,0.04774806276952647,0.05205204303043891,0.10690097016291415,0.9591595969979609,0.8930990298370859,0.9479479569695611,0.9522519372304735,0.9567328287876624,0.9590753732685735,0.9615128413884982,0.9667709191078678,0.969854722012985,0.979064039408867,0.5373745847594497,0.24290682775032033,0.4844510644647254,0.5040999304821784,0.5250221613345153,0.5390386218393999,0.5518289693046975,0.5649709122330002,0.5732707609151243,0.6945996275605214
H21.33.012,35751,27062.556739671618,575.0,2241.0,3694.5,8963.5,18442.0,36475.5,78637.5,124038.5,312825.0,25974.550977595034,550.0,2157.0,3545.5,8607.5,17695.0,34970.5,75460.5,119147.0,301205.0,14848.876590864591,301.0,1177.5,1940.5,4777.0,10015.0,19969.0,43619.0,69233.5,176558.0,1088.0057620765854,22.0,80.0,143.0,355.0,743.0,1481.0,3160.5,4916.0,11620.0,0.0401237551348402,0.01753991454913425,0.028885290440027217,0.032239330703399224,0.037978063530789544,0.04024368011667477,0.04261808441039899,0.04674798510855484,0.05016549689389008,0.07029598308668077,0.9598762448651599,0.9297040169133193,0.94983450310611,0.9532520148914452,0.9573819155896011,0.9597563198833252,0.9620219364692104,0.9677606692966008,0.9711147095599728,0.9824600854508657,0.5414806719895011,0.3321440624849332,0.4993386180383085,0.5115866029720069,0.530152751542236,0.5432388517782993,0.553716879182288,0.5659118077228287,0.5752447573879971,0.7130649876321116
H21.33.014,41808,30125.894756984308,503.0,2152.2799999999997,4122.35,11890.5,24368.5,41196.25,77105.15000000002,113480.69,250706.0,28951.998062571758,475.0,2078.42,3971.35,11442.75,23426.5,39565.5,74097.15000000002,109099.58,240574.0,16742.16030424799,260.0,1161.1399999999999,2238.0,6532.75,13425.0,22877.25,43174.90000000001,64103.190000000024,144751.0,1173.8966944125527,12.0,75.0,148.0,438.0,949.0,1621.0,3042.300000000003,4443.93,10132.0,0.03835758613684868,0.016360803324099723,0.027039489127262374,0.031243106808975286,0.03672999014118269,0.03872859068638827,0.040529041338357295,0.043535008821063696,0.04610943997368798,0.05888062115820123,0.9616424138631513,0.9411193788417987,0.9538905600263121,0.9564649911789364,0.9594709586616427,0.9612714093136118,0.9632700098588174,0.9687568931910246,0.9729605108727376,0.9836391966759003,0.5527300550970139,0.318343578130055,0.5113173121306847,0.5234948909822305,0.5411922085393732,0.5527072455823507,0.5636372319160192,0.5802134317539566,0.6067096181854607,0.6886091008228413
H21.33.017,32073,26102.33105727559,507.0,2530.44,4189.0,9517.0,17401.0,33164.0,76961.59999999999,128686.31999999998,315943.0,25027.43485174446,491.0,2426.16,4014.0,9123.0,16700.0,31776.0,73823.79999999999,123393.59999999989,303250.0,14222.776696910174,275.0,1304.0,2183.0,5048.0,9341.0,18025.0,42627.19999999997,71584.43999999989,175697.0,1074.8962055311322,10.0,98.0,169.0,388.0,716.0,1378.0,3190.0,5183.479999999981,12693.0,0.04123546457575785,0.016835016835016835,0.02946110038964223,0.03251834354006008,0.03897058823529412,0.04153090502358605,0.0440353277770867,0.04794351101666128,0.0512489381887042,0.06146753745678064,0.9587645354242421,0.9385324625432193,0.9487510618112958,0.9520564889833387,0.9559646722229133,0.958469094976414,0.9610294117647059,0.9674816564599399,0.9705388996103578,0.9831649831649831,0.5371072448083157,0.41947960618846697,0.4931449074691178,0.508689679157234,0.5267208208636169,0.5383674182835169,0.5489286546075616,0.5610024076963082,0.5683977090293015,0.6763378465506125
H21.33.018,104792,29178.75140277884,180.0,1291.0,3028.55,9116.75,19388.5,39748.5,86778.34999999999,133646.28999999972,479316.0,27998.08978738835,172.0,1239.91,2907.0,8754.0,18607.0,38125.25,83283.69999999998,128341.13999999984,460822.0,16112.61340560348,85.0,675.9100000000001,1581.5500000000002,4862.75,10507.0,21926.0,48709.79999999999,75145.09,271196.0,1180.661615390488,3.0,50.0,116.0,354.0,777.0,1628.0,3534.0,5394.0899999999965,18494.0,0.04013099392392657,0.014150943396226415,0.02789189015544058,0.030969533382607717,0.03780341161405972,0.04050964876768048,0.043015292880813835,0.04725200688863224,0.051290876140669225,0.08586001700198356,0.9598690060760735,0.9141399829980165,0.9487091238593308,0.9527479931113677,0.9569847071191862,0.9594903512323195,0.9621965883859404,0.9690304666173922,0.9721081098445594,0.9858490566037735,0.5425961031155564,0.2786656755249953,0.48914937635535666,0.5076878340125841,0.5303363036009721,0.5447590076633542,0.5565893486567898,0.5715104151454427,0.5824465648190306,0.6824281150159744
H21.33.025,35492,23387.470415868363,553.0,1775.73,3319.55,8027.75,15246.5,29495.75,71813.04999999997,118162.43999999994,299608.0,22429.854699650627,532.0,1704.91,3187.55,7699.5,14624.0,28269.25,68835.59999999998,113283.58999999947,287762.0,12723.424292798378,316.0,913.6400000000001,1691.0,4195.0,8144.0,15980.25,39866.549999999945,65998.18999999968,165333.0,957.6157162177392,18.0,66.0,131.0,325.0,623.0,1219.25,2947.449999999997,4723.179999999993,11846.0,0.04097853354037859,0.009917020845982595,0.02925076521651864,0.03230795517002413,0.03818591187577251,0.04106757352529972,0.043880524021486796,0.048797309809279536,0.053352680047008647,0.08906352324819908,0.9590214664596215,0.9109364767518009,0.9466473199529913,0.9512026901907205,0.9561194759785132,0.9589324264747003,0.9618140881242275,0.9676920448299758,0.9707492347834813,0.9900829791540174,0.5331327514383709,0.2464383904023994,0.4719070307680941,0.49590401742369755,0.5202248618174189,0.5353242914099237,0.5489189879026543,0.5634857167641221,0.5729149515325358,0.7429670107265736
H21.33.028,101944,22646.816624813622,158.0,1121.0,2640.0,7872.0,14768.0,28660.0,69806.0,115584.7999999997,409268.0,21730.24966648356,154.0,1077.0,2537.0,7560.0,14180.0,27487.0,66970.79999999993,110758.4099999999,392990.0,12362.165335870674,80.0,580.4300000000001,1370.0,4164.75,7929.0,15621.0,38674.84999999999,64245.54999999989,223419.0,916.5669583300636,4.0,43.0,101.0,307.0,586.0,1173.0,2861.8499999999913,4647.139999999985,16278.0,0.04012515293879002,0.011235955056179775,0.027638485636656784,0.030398736675878404,0.03716180512174109,0.040609180636851094,0.04338624338624339,0.04848700855115664,0.052912359224856306,0.0904885805145996,0.95987484706121,0.9095114194854004,0.9470876407751437,0.9515129914488434,0.9566137566137566,0.9593908193631489,0.962838194878259,0.9696012633241216,0.9723615143633433,0.9887640449438202,0.5370372642106799,0.15310865775711796,0.4775027057373088,0.5004580852328706,0.5258054166959165,0.5401008162375246,0.5513439070641798,0.5636243783064149,0.5723668878409982,0.7811735941320294
H21.33.032,174111,31620.16085141088,163.0,1038.0,2782.0,9883.0,22835.0,44031.5,90235.0,137564.19999999972,685696.0,30361.134615274164,150.0,995.0,2673.0,9499.0,21936.0,42279.0,86608.0,131999.19999999995,657632.0,17533.14247233087,75.0,551.0,1499.0,5362.0,12574.0,24486.0,50306.0,76672.69999999998,382331.0,1259.0262361367174,4.0,40.0,103.0,382.0,895.0,1747.5,3656.0,5559.0,28064.0,0.03936372716693749,0.013207547169811321,0.027692363022699295,0.031782655212766964,0.03724428461052302,0.03952352472089314,0.04179787916983376,0.04576467008772079,0.04904973039849396,0.07975460122699386,0.9606362728330626,0.9202453987730062,0.9509502696015061,0.9542353299122792,0.9582021208301663,0.9604764752791068,0.962755715389477,0.9682173447872331,0.9723076369773007,0.9867924528301887,0.5495385627562628,0.36363636363636365,0.5057881309044763,0.5178354248472344,0.5366762992121606,0.5506739890164752,0.5623167931415716,0.5788750082936325,0.593111690194691,0.7170068027210884
