source_local_path,proposed_repo_path,bytes,filesystem_sha256,existing_authority_sha256_if_any,authority_hash_matches,git_present_status,git_filter_alters_bytes,applicable_attributes,exact_byte_preservation_possible,classification,historical_stage,chronology_class,sensitive_class,exact_or_reconstructed,superseded_by,recommended_commit_group,recommended_action,repair_disposition,repair_reason
outputs/full104_v014_20260826/02_expression_interface_preflight_v6/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST_SHA256.txt,,66,80f5b4db282a859d1c7fa631eea587757d8b075d248e59faa25b831034c402a4,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_FREEZE.json,,5251,2a84ddcc1fe95a793d892242afa344eac18b2f93530d328b151421303f574f0e,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST.csv,docs/history/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST.csv,789,c1d5a78a99b6287f646af727f07efe415f78c98b95f99474eb7f1fc7919122a5,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST_SHA256.txt,,66,902b7262bac4ad6aa6b3ee6b3a455eea8cac99ff88db43a17cbb7b4bd71fc866,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/BOOLEAN_AUTHORITY_SELFTEST.csv,,155,61e5b2ba24d1453de60f1b42ebb7c9f8a34da048c2df6f4b107e1a7b9e13fda7,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/H5_ROW_IDENTITY_VALIDATION.csv,docs/history/full104_v014_20260826/02_expression_interface_preflight_v7/H5_ROW_IDENTITY_VALIDATION.csv,7786,41030784c816e70924a714eab0904a1067fbddbcdd5b65e5da0477ad7b543122,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_PREFLIGHT.json,,1164,9ecba3272cc25a1e8e1eef01dffa8be2f9f3de1e88dd8855c412e0760e477aa8,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_OUTPUT_SHA256_MANIFEST.csv,,4222,5f9f2da491d6f09bddce4dd6723e6d90a9a22ca5fa5c063d4e903c871d83b8e5,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_INDEPENDENT_ADJUDICATION.md,docs/history/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_INDEPENDENT_ADJUDICATION.md,1676,79f1fed3a7b6f508ebd3d0c0c9979c41c288bb5c665e58c70a94b8b34fd2f7ff,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_TERMINAL_STATUS.json,docs/history/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_TERMINAL_STATUS.json,440,9568c0face51512a810d470ec97e1448716c56733c2fc22dd6432cf02434ca01,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_DECISION,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_FINAL_SHA256_MANIFEST.csv,,4615,18eef13df692f18140e5354a326ef037b7e9c9cf04890c25ae5f2dcd62591030,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/FULL104_EXPRESSION_INTERFACE_FINAL_SHA256_MANIFEST.sha256,,66,286eb73671c1969e74ce8dee19ba52a59139d2d1c4f260c4e1e209093838b884,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/02_expression_interface_preflight_v7/_nph_authority_validation/NPH_AUTHORITY_PATH_VALIDATION.csv,,2877,0e05dc0e365de69ac5b1dd7aa5f919f79e9751022b74a7d11e1eb0fdc8e67803,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/NPH_READER_FIT_DERIVATIVE_MANIFEST.csv,,2596,e35bf7e6b29040291e17e621e5e351b0b558208e9382a2b8ccd35f323c3065f7,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/NPH_READER_FIT_FRESH_PROCESS_STATUS.json,,410,4f1c513e3862b610c6179f4acae124576a11c41d73e9826ed9fb49a9b802e0fe,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/FULL104_EXPRESSION_INTERFACE_V8_SHA256_MANIFEST.csv,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/FULL104_EXPRESSION_INTERFACE_V8_SHA256_MANIFEST.csv,16078,28d544e8cc34408d27d0682fc853770b0bdddcaa56a4099f9d58630367b1a127,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/FULL104_EXPRESSION_INTERFACE_V8_STATUS.json,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/FULL104_EXPRESSION_INTERFACE_V8_STATUS.json,713,b618c4a1fdb399a723872c4261447ae9d7c20380e128fd1121f9f504fbe148e9,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/governance/DATASET_FIDELITY_REVIEW.md,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/governance/DATASET_FIDELITY_REVIEW.md,1446,52a7fba73ee4ba6ebb6d60e44e80d9b83b97c325992f0c18e2c1bca078776dad,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/governance/RED_TEAM_REVIEW.md,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/governance/RED_TEAM_REVIEW.md,1297,8a66e27baa8d647cd387716b969e28c5a8a3e7fb4134bc6d7da3616324c86c45,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/FULL104_EXPRESSION_INTERFACE_FREEZE.json,,6813,f0c392b5694ed641a239cff23bd3bf19e3d5d928e220051935820e3ccd610877,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST.csv,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST.csv,1460,fb1a3571f82200cdddb094b97317f62913fd75ed4a77b989558bccfa8c679d16,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/FULL104_EXPRESSION_INTERFACE_FREEZE_MANIFEST_SHA256.txt,,66,133a89a824002c96cb70aab5d56b32744de6394a9a445094830748e837bc73b9,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/BOOLEAN_AUTHORITY_SELFTEST.csv,,155,61e5b2ba24d1453de60f1b42ebb7c9f8a34da048c2df6f4b107e1a7b9e13fda7,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/H5_ROW_IDENTITY_VALIDATION.csv,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/H5_ROW_IDENTITY_VALIDATION.csv,7786,41030784c816e70924a714eab0904a1067fbddbcdd5b65e5da0477ad7b543122,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/FULL104_EXPRESSION_INTERFACE_PREFLIGHT.json,,1410,67527f39548c236aec034094ed025301381ff6ec8ec658f229d5ef59b8bdf64c,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/interface_check_v8r1/_nph_authority_validation/NPH_FIT_ONLY_AUTHORITY_VALIDATION.csv,,1219,01671eb370887c707c81e056845ee6a39fa52543d5e4c114ee302962ccdf9bc4,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/code/full104_expression_interface_preflight.py,docs/history/full104_v014_20260826/full104_expression_interface_v8_verified/FULL104_EXPRESSION_INTERFACE_V8/code/full104_expression_interface_preflight.py,25399,62afd36a1bf00f7420242288c924f00d476c227666ff550f1c6cc3ff0b2d92a9,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_PREEXPRESSION_MANIFEST_SHA256.txt,,66,156c5d685dde4df2952a2d651e82eccfdb960c3814c2c1c72a6666a9282c74d6,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_METADATA_SELECTION_LEVEL0_MANIFEST_SHA256.txt,,66,9eb2dd4f76f528d4a3583629b2ce2ac6da050bd460cea9e32cef3c6a3e5c7a4f,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_EXPRESSION_MATERIALIZATION_MANIFEST_SHA256.txt,,66,12cf8de6d88501b6e977f1b219e4037ba5b82583cd84042c7ada53bb3aa3a368,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_MULTIVIEW_FEATURE_MANIFEST_SHA256.txt,,66,f3fed7447358f211c13a64b62914733fcfcccf7158dec67e761bc218d8a7a99f,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_FEATURE_MATRIX_PACKAGE_MANIFEST_SHA256.txt,,66,53d72ce11f2be2f106c3d9d68d7a7145c2d401900d45bb3efde4be1d3a5331cd,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/SHARED_LEVEL0_MANIFEST_SHA256.txt,,66,e32292171081e92541e4aaa835097783676c7a206632cb42395a1270217e5832,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_PREGEOMETRY_AUDIT_MANIFEST_SHA256.txt,,66,e275204e455af0f88bb7cca375d0a588cdc2c7146bbba93d4da5a82fa7a0f916,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_METADATA_SELECTION_LEVEL1_MANIFEST_SHA256.txt,,66,6c360c5e2a057c6fe60e2fb044fc1f6fcfc5ac2d58956588421027ef32ac8d52,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_EXPRESSION_MATERIALIZATION_LEVEL1_MANIFEST_SHA256.txt,,66,06768bfe0ac8a1a3af6634d6a46d9ecb50a5709bcf6aa34e5f7c207c5d13bd3d,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/PHASE2_SHARED_PROCEDURE_AMENDMENT_MANIFEST_SHA256.txt,,66,be26aec3c3d08013fc0ce19cdcf4999f6a63bb741b5b794363f84b237508dbac,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/SHARED_LEVEL0_ANALYTIC_DIAGNOSTIC_MANIFEST_SHA256.txt,,66,51abc43387bfea3c3afe59a491fb030e4698d474ace714b3ee5acdc43c38409d,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/SHARED_LEVEL0_EMPIRICAL_PACKAGE_MANIFEST_SHA256.txt,,66,3fde3020010859deb1ac41f3d29c4448961fa5c3f44a655cf89ac9bc19e8ca54,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/SHARED_LEVEL0_LADDER_ADJUDICATION_MANIFEST_SHA256.txt,,66,571c6e60306b968e603b4a432e019e278307a8a68cf371ae8b26c8b4f06d70f2,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
