gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction
LRPPRC,graph_connected,0.000323860818753,-0.0087241632863879,-0.0050681121647357,-0.0126416711136698,0.0169698074460029,not_computed,not_separately_audited,True,,0.0001790692331269,0.0001581262185936,,,,
PPM1B,graph_connected,0.008151258341968,-0.0183816216886043,0.0034277143422514,-0.0248670596629381,0.008716463111341,not_computed,not_separately_audited,True,,0.0001836091250879,0.0001841540215536,,,,
CAMKMT,graph_connected,0.0221613757312297,0.006861531175673,-0.0895147025585174,-0.0046875476837158,0.0053252931684255,not_computed,not_separately_audited,True,,0.0003611705906223,0.0003641371731646,,,,
SRBD1,graph_connected,-0.0039838654920458,-0.0025546161923557,-0.0074293906800448,-0.0155520476400852,0.0003683285904116,not_computed,not_separately_audited,True,,0.0001696132239885,0.0001500343205407,,,,
PRKCE,graph_connected,0.0015882849693298,-0.0670088455080986,-0.0642983838915824,0.0004901778884232,-0.0006522301700897,not_computed,not_separately_audited,True,,0.0002503952127881,0.0003019916184712,,,,
RHOQ,graph_connected,-0.00093953195028,0.0054609831422567,0.0218390189111232,0.0213776007294654,0.0011436550412327,not_computed,not_separately_audited,True,,0.0002167570200981,0.0002306948008481,,,,
TTC7A,graph_connected,-0.0090473443269729,-0.0046595362946391,-0.018225597217679,0.0200394056737422,-0.0155774438753724,not_computed,not_separately_audited,True,,0.0001940241781994,0.0002068046160275,,,,
CALM2,graph_connected,0.0262949224561452,-0.0076599991880357,0.0323557592928409,0.0013460536720231,-0.0103711755946278,not_computed,not_separately_audited,True,,0.0003192213189322,0.0003346154408063,,,,
FBXO11,graph_connected,-0.0020666262134909,0.0113833872601389,0.0129389250651001,-0.0042333202436566,0.0013750939397141,not_computed,not_separately_audited,True,,0.0001693410449661,0.0001344248885288,,,,
FOXN2,graph_connected,0.0028191248420625,-0.0054910546168684,-0.0062138391658663,0.0260136872529983,-0.0114590916782617,not_computed,not_separately_audited,True,,0.0002448830055072,0.0002053469943348,,,,
PPP1R21,graph_connected,0.0110797779634594,0.022566569969058,0.006166040431708,0.0056853359565138,-0.0172746106982231,not_computed,not_separately_audited,True,,0.0001971758174477,0.0001878182374639,,,,
NRXN1,graph_connected,0.0216070208698511,0.0146517101675271,0.0493733212351799,-0.0155420387163758,0.0156060233712196,not_computed,not_separately_audited,True,,0.0003209517453797,0.0003529419482219,,,,
ASB3,graph_connected,0.0052793314680457,-0.0199585482478141,0.0046936660073697,-0.0062790624797344,0.0001201254563056,not_computed,not_separately_audited,True,,0.0001624117867322,0.0001639300462557,,,,
PSME4,graph_connected,-0.0024678914342075,0.0025261680129915,0.0216702967882156,-0.0095322001725435,0.0129412990063428,not_computed,not_separately_audited,True,,0.0002114451635861,0.0002567248302511,,,,
RTN4,graph_connected,0.0054818852804601,0.0050664218142628,-0.0157565847039222,-0.009507093578577,0.0122716333717107,not_computed,not_separately_audited,True,,0.000123517573229,9.496859274804592e-05,,,,
RPS27A,graph_connected,-0.0045629614032804,0.0149879567325115,0.0292797163128852,0.0414301939308643,0.0083364332094788,not_computed,not_separately_audited,True,,0.0004340472514741,0.0003273710608482,,,,
CCDC88A,graph_connected,0.0037174774333834,0.006774878129363,-0.0061013805679976,-0.0329194962978363,-0.0001066963304765,not_computed,not_separately_audited,True,,0.0001719497522572,0.0001589820749359,,,,
PPP4R3B,graph_connected,0.0029391881544142,0.0272775050252676,-0.032144658267498,0.0211492888629436,0.0066313743591308,not_computed,not_separately_audited,True,,0.0003369925252627,0.0002934389049187,,,,
VRK2,graph_connected,0.0131033221259713,0.039979975670576,0.0024973729159682,-0.0076186065562069,-0.007727213203907,not_computed,not_separately_audited,True,,0.0002054220676654,0.000176675763214,,,,
PAPOLG,graph_connected,-0.009860266931355,-0.0018401400884613,0.0088594816625118,-0.0072288834489881,0.0158523209393024,not_computed,not_separately_audited,True,,0.0001721354201436,0.0001313436514465,,,,
REL,graph_connected,-0.0087971100583672,-0.005061303731054,0.0080846128985285,-0.0057146362960338,0.0113250324502587,not_computed,not_separately_audited,True,,0.0002179901057388,0.0002460956748109,,,,
USP34,graph_connected,-0.0071271653287112,-0.0135897817090153,0.0217707958072423,-0.01481793820858,0.0003674124018289,not_computed,not_separately_audited,True,,0.0001330025261268,9.47088483371772e-05,,,,
XPO1,graph_connected,0.0113560855388641,0.0136903915554285,-0.0297757890075445,-0.0071810870431363,-0.0171530935913324,not_computed,not_separately_audited,True,,0.0001877719478216,0.0002258136373711,,,,
COMMD1,graph_connected,0.0058203781954944,0.0283406097441911,0.0672613829374313,-0.0121053829789161,0.0215326026082038,not_computed,not_separately_audited,True,,0.0002490366459824,0.0002337655459996,,,,
EHBP1,graph_connected,-0.0339398980140686,-0.0355236306786537,-0.0151675501838326,-0.0063063469715416,-0.0226426310837268,not_computed,not_separately_audited,True,,0.0002783434756565,0.0002718674659263,,,,
WDPCP,graph_connected,0.0143863912671804,0.0143941454589366,0.0206365566700696,-0.0128803560510277,0.0145393768325448,not_computed,not_separately_audited,True,,0.0002306272654095,0.0002113763039233,,,,
UGP2,graph_connected,0.0054323892109096,-0.0207311660051345,-0.0097761340439319,-0.0246588513255119,0.0007137528737075,not_computed,not_separately_audited,True,,0.000151965621626,0.0001188130408991,,,,
VPS54,graph_connected,0.0659411177039146,-0.0248836241662502,0.2497110515832901,0.1248131841421127,-0.0833387747406959,not_computed,not_separately_audited,True,,0.0009088453953154,0.0009197095059789,,,,
PELI1,graph_connected,0.0189880765974521,0.0182499568909406,-0.027016082778573,-0.0092522986233234,-0.0082689765840768,not_computed,not_separately_audited,True,,0.0001421188790118,0.0001184875509352,,,,
AFTPH,graph_connected,0.0016735263634473,0.001923318603076,-0.0340040177106857,-0.0159453283995389,-3.4718032111413777e-06,not_computed,not_separately_audited,True,,0.0002109083725372,0.0002241432666778,,,,
SERTAD2,graph_connected,0.0092063099145889,-0.0285662729293108,-0.0018036713590845,-0.0732192322611808,0.0294095855206251,not_computed,not_separately_audited,True,,0.0003170319832861,0.000244421273237,,,,
RAB1A,graph_connected,0.0105226384475827,0.0254760887473821,0.0177497882395982,0.0018561864271759,-0.007445971481502,not_computed,not_separately_audited,True,,0.0001879625051515,0.0001595077192177,,,,
ACTR2,graph_connected,-0.0115181487053632,0.0065313512459397,0.0301351118832826,0.0010584578849375,-0.0084266988560557,not_computed,not_separately_audited,True,,0.0002573918609414,0.0002653305127751,,,,
SPRED2,graph_connected,-0.011169146746397,-0.0320657379925251,-0.0255853682756423,-0.011013826355338,-0.0025374528486281,not_computed,not_separately_audited,True,,0.0001620976545382,0.0001318426511716,,,,
PPP3R1,graph_connected,0.0077079855836927,0.0053237811662256,0.0207166317850351,-0.0128716630861163,0.0028947859536856,not_computed,not_separately_audited,True,,0.0001836066949181,0.0002135788818122,,,,
PLEK,graph_connected,0.0084601202979683,-0.0177062209695577,-0.001838338561356,0.020380774512887,0.0081238746643066,not_computed,not_separately_audited,True,,0.0002494058571755,0.0001854786532931,,,,
AAK1,graph_connected,-0.0039863344281911,-0.0041641076095402,0.0161885302513837,-0.0225691739469766,0.0053790472447872,not_computed,not_separately_audited,True,,0.0001453840814065,0.0001107049320125,,,,
ANXA4,graph_connected,-2.8730778467434e-07,-0.0133176548406481,0.0046308846212923,-0.0049154451116919,-0.0039970139041543,not_computed,not_separately_audited,True,,0.0001418116880813,0.0001266343024326,,,,
PCBP1-AS1,graph_connected,0.0086369598284363,0.0164478626102209,0.020217590034008,-0.0087497914209961,-0.0039959554560482,not_computed,not_separately_audited,True,,0.000130290252855,0.0001078847271855,,,,
NAGK,graph_connected,-0.0113206123933196,-0.0545676909387111,-0.0127688124775886,-0.0009698010399006,-0.0131249399855732,not_computed,not_separately_audited,True,,0.0002308588445885,0.000186592398677,,,,
ZNF638,graph_connected,-0.0104557881131768,-0.019561493769288,-0.0332671999931335,-0.0121275344863533,0.0023565855808556,not_computed,not_separately_audited,True,,0.0002177417336497,0.0001622910640435,,,,
EXOC6B,graph_connected,-0.0027155145071446,0.0281075816601514,-0.0187141168862581,-0.0055132932029664,0.0046541006304323,not_computed,not_separately_audited,True,,0.0002108072512783,0.0002252658741781,,,,
SFXN5,graph_connected,0.0037386913318187,0.0137857617810368,-0.0002354316529817,-0.0068313055671751,-0.0021486992482095,not_computed,not_separately_audited,True,,0.000168243641383,0.0001209956026286,,,,
ALMS1,graph_connected,0.0057394187897443,-0.0193473864346742,0.000328602414811,-0.0264792703092098,0.0183877628296613,not_computed,not_separately_audited,True,,0.0002035930519923,0.0001506177941337,,,,
TET3,graph_connected,-0.0032177735120058,-0.0076896287500858,-0.0191953964531421,-0.0160623844712972,0.0116053456440567,not_computed,not_separately_audited,True,,0.0001937234628712,0.0002216468274127,,,,
MOB1A,graph_connected,0.0036749651189893,-0.0070740254595875,0.0206576567143201,0.0041619981639087,0.0030801952816545,not_computed,not_separately_audited,True,,0.0001263221201952,0.0001092333550332,,,,
HK2,graph_connected,-0.005143969785422,-0.0010957503691315,0.0151627250015735,0.0030590631067752,-0.0073615219444036,not_computed,not_separately_audited,True,,0.0001863908546511,0.0001435522426618,,,,
LRRTM4,graph_connected,-0.0283308196812868,-0.0544934757053852,0.0178035479038953,0.0097124995663762,0.0118006225675344,not_computed,not_separately_audited,True,,0.0002117089898092,0.0002587074122857,,,,
CTNNA2,graph_connected,-0.0335752889513969,-0.0518783628940582,-0.0200132206082344,-0.0023361591156572,-0.0018550519598647,not_computed,not_separately_audited,True,,0.0002842543763108,0.0002803457900881,,,,
TMSB10,graph_connected,-0.0057807094417512,-0.0195149220526218,-0.0241030901670455,-0.021502424031496,-0.0087644411250948,not_computed,not_separately_audited,True,,0.0002139861608156,0.0001710795913822,,,,
KCMF1,graph_connected,0.0288962814956903,0.0237687677145004,0.1292447745800018,0.0116810854524374,0.015556201338768,not_computed,not_separately_audited,True,,0.0003472667594905,0.0003217495977878,,,,
TGOLN2,graph_connected,-0.0169743988662958,-0.0272170081734657,0.0350339375436306,-0.0078693563118577,0.0088907657191157,not_computed,not_separately_audited,True,,0.0003573008871171,0.0002929525799117,,,,
MAT2A,graph_connected,0.0079167401418089,0.0211842078715562,0.0047295521944761,0.0102623486891388,-0.000317572208587,not_computed,not_separately_audited,True,,0.000161644842592,0.0001281930162804,,,,
ST3GAL5,graph_connected,-0.0194360166788101,-0.0178362876176834,-0.0526697821915149,0.010184614919126,0.0074412329122424,not_computed,not_separately_audited,True,,0.0001696473773336,0.0001339387672487,,,,
KDM3A,graph_connected,0.0071568614803254,-0.0225568413734436,-0.0186829585582017,-0.0119520360603928,-0.0054028891026973,not_computed,not_separately_audited,True,,0.0001544352126074,0.0001186094523291,,,,
LINC00342,graph_connected,0.0065530925057828,0.0243083741515874,-0.0275800470262765,0.0138079421594738,-0.0030343907419592,not_computed,not_separately_audited,True,,0.000192691484699,0.0001424087386112,,,,
ANKRD36C,graph_connected,0.0016698187682777,-0.011972869746387,0.0018810824258252,-0.0011375258909538,0.0055692759342491,not_computed,not_separately_audited,True,,0.0001746240159263,0.0001332256797468,,,,
ANKRD36,graph_connected,0.0092918910086154,0.033691432327032,0.0321584418416023,0.0110194887965917,-0.0179451201111078,not_computed,not_separately_audited,True,,0.0001838098396547,0.0001568989973748,,,,
TMEM131,graph_connected,0.1657180935144424,0.0816690549254417,0.0310832187533378,0.3390962481498718,0.1753466725349426,not_computed,not_separately_audited,True,,0.0022332146763801,0.0023047963622957,,,,
INPP4A,graph_connected,-0.0086591364815831,0.0019027517409995,-0.0373529680073261,-0.0185507368296384,-0.0057412050664424,not_computed,not_separately_audited,True,,0.0002263093774672,0.0002471025509294,,,,
REV1,graph_connected,0.0068555171601474,0.0091096200048923,-0.0351537652313709,-0.0074084983207285,-0.0028645899146795,not_computed,not_separately_audited,True,,0.0001739103317959,0.0001533164177089,,,,
RPL31,graph_connected,0.0105061875656247,0.0415732078254222,0.0230883006006479,0.0079097524285316,-0.0099440049380064,not_computed,not_separately_audited,True,,0.0001579479867359,0.0001177131489384,,,,
MAP4K4,graph_connected,0.0023723694030195,0.0029438091441988,0.0438171625137329,-0.0002597516868263,-0.0060094287618994,not_computed,not_separately_audited,True,,0.0001526940468465,0.0001069385252776,,,,
NCK2,graph_connected,0.0134711749851703,0.0224938560277223,0.0107335615903139,-0.0143547523766756,0.0263110380619764,not_computed,not_separately_audited,True,,0.0001433320285286,0.0001116789644584,,,,
GCC2,graph_connected,0.012631794437766,0.0071628829464316,-0.0131364939734339,-0.0162202697247266,0.0049780579283833,not_computed,not_separately_audited,True,,0.0002105607127305,0.0001887527178041,,,,
LIMS1,graph_connected,-0.0112523762509226,-0.0076548997312784,0.0016126418486237,-0.0227655433118343,0.0272893775254488,not_computed,not_separately_audited,True,,0.000199259884539,0.0001906516699818,,,,
RANBP2,graph_connected,0.0098790423944592,0.0520997531712055,0.0380177088081836,0.0076036723330616,0.0093502504751086,not_computed,not_separately_audited,True,,0.000296653190162,0.0002982403966598,,,,
SH3RF3,graph_connected,-0.0009834498632699,0.0330386310815811,-0.0125184189528226,-0.0232782308012247,0.0108775421977043,not_computed,not_separately_audited,True,,0.0001441511558368,9.807695460040122e-05,,,,
MERTK,graph_connected,-0.0131977889686822,-0.0298293083906173,-0.009790631942451,-0.0304388646036386,0.0014570121420547,not_computed,not_separately_audited,True,,0.0001726141490507,0.000135699257953,,,,
IL1B,graph_connected,0.0031001702882349,-0.0001392431440763,0.0071277297101914,0.0003405514871701,0.0101897111162543,not_computed,not_separately_audited,True,,7.484302477678284e-05,4.092005838174373e-05,,,,
SLC35F5,graph_connected,0.0120979342609643,0.0157850813120603,0.021848389878869,-0.0115682771429419,-0.0091146016493439,not_computed,not_separately_audited,True,,0.0001793566043488,0.0001452482683816,,,,
ACTR3,graph_connected,0.0034308494068682,0.010862554423511,-0.0211888942867517,0.0155016547068953,-0.0078323502093553,not_computed,not_separately_audited,True,,0.0001950171135831,0.0002358691999688,,,,
DPP10,graph_connected,0.0283430032432079,0.0135879907757043,0.0568720400333404,-0.0060914540663361,0.0018292517634108,not_computed,not_separately_audited,True,,0.0002265396760776,0.0002767564437817,,,,
CCDC93,graph_connected,-0.013077768497169,-0.0205536391586065,0.0251886621117591,0.0075257415883243,0.0083454735577106,not_computed,not_separately_audited,True,,0.0003125252842437,0.0002438185474602,,,,
MARCO,graph_connected,-0.0008390398579649,-0.0020602513104677,-0.000163863209309,0.0006785633740946,0.0011544200824573,not_computed,not_separately_audited,True,,1.4138031474431044e-05,7.321946213778574e-06,,,,
PTPN4,graph_connected,0.0254403259605169,0.0042132623493671,0.0217281244695186,0.0129574444144964,0.0097339004278182,not_computed,not_separately_audited,True,,0.0002744063967838,0.0002053468197118,,,,
CLASP1,graph_connected,-0.004232111852616,0.0024969296064227,-0.0243645925074815,-0.001460169092752,0.0069578671827912,not_computed,not_separately_audited,True,,0.0001395898871123,0.0001161886902991,,,,
GYPC,graph_connected,-0.0011593551607802,-0.0021147553343325,-0.009229633025825,-0.0015561539912596,-0.0008149454952217,not_computed,not_separately_audited,True,,0.0001507289271103,0.0001065498872776,,,,
BIN1,graph_connected,0.0223322790116071,-0.0091557828709483,-0.0478768832981586,-0.0327671281993389,0.008155464194715,not_computed,not_separately_audited,True,,0.0002966083411592,0.0003599008487071,,,,
MAP3K2,graph_connected,0.0061447573825716,0.0030590763781219,-0.0036245302762836,-0.0260327979922294,0.0257901065051555,not_computed,not_separately_audited,True,,0.0001927029079524,0.0002180612791562,,,,
IWS1,graph_connected,-0.0145127857103943,-0.024750966578722,0.0111279003322124,-0.0069762282073497,0.0081271631643176,not_computed,not_separately_audited,True,,0.0002541695721447,0.0002100469573633,,,,
WDR33,graph_connected,0.0093633644282817,0.0207849331200122,-0.0666127875447273,0.1287782043218612,0.0134729640558362,not_computed,not_separately_audited,True,,0.0008999974234029,0.0010066441027447,,,,
UGGT1,graph_connected,0.0032217060215771,0.0078265704214572,0.0161913987249135,-0.0061803655698895,0.0063738422468304,not_computed,not_separately_audited,True,,0.0001416716258972,0.0001105688570532,,,,
PTPN18,graph_connected,-0.0469423085451126,-0.0336242392659187,-0.0077371839433908,0.01873648352921,0.0127673568204045,not_computed,not_separately_audited,True,,0.0002757963666226,0.0002548186457715,,,,
NCKAP5,graph_connected,0.0166944041848182,-0.0058990116231143,0.0669532120227813,-0.0252129863947629,0.0099162319675087,not_computed,not_separately_audited,True,,0.0002767224796116,0.0003394974046386,,,,
MGAT5,graph_connected,0.005468513816595,0.0205648615956306,0.0198162700980901,-0.0152579974383115,0.0092122219502925,not_computed,not_separately_audited,True,,0.0001202444982482,9.42303886404261e-05,,,,
CCNT2,graph_connected,0.002786667086184,-0.0044791591353714,-0.0278160627931356,-0.0030247562099248,0.0192213747650384,not_computed,not_separately_audited,True,,0.000221609865548,0.0002023140550591,,,,
RAB3GAP1,graph_connected,0.0293795466423034,0.0192213710397481,0.0414877720177173,-0.0252032522112131,-0.0037319727707654,not_computed,not_separately_audited,True,,0.0001878291368484,0.0002190876839449,,,,
R3HDM1,graph_connected,0.0047657983377575,0.0061102812178432,-0.0340227261185646,0.026280777528882,0.015747332945466,not_computed,not_separately_audited,True,,0.0002287675015395,0.0002445914142299,,,,
UBXN4,graph_connected,0.0057226889766752,-0.0303253810852766,0.0444481335580349,0.0089688878506422,0.0154314506798982,not_computed,not_separately_audited,True,,0.00028083572397,0.0002407863503322,,,,
DARS,graph_connected,-0.0214481726288795,-0.0412040390074253,0.0244355089962482,-0.0183159187436103,0.019030587747693,not_computed,not_separately_audited,True,,0.0001806738437153,0.000159425966558,,,,
HNMT,graph_connected,0.0030211189296096,-0.0074451905675232,-0.0016057062894105,-0.007837968878448,-0.0063034160993993,not_computed,not_separately_audited,True,,0.0001551943860249,0.0001132195684476,,,,
SPOPL,graph_connected,0.0070465342141687,0.0127771673724055,-0.0221571661531925,-0.0191865675151348,0.0045867138542234,not_computed,not_separately_audited,True,,0.0002195876732002,0.0001989834418054,,,,
LRP1B,graph_connected,-0.018272541463375,-0.0321293249726295,0.0150636443868279,-0.0021214189473539,0.0165059566497802,not_computed,not_separately_audited,True,,0.0002123663289239,0.0002519551198929,,,,
KYNU,graph_connected,-0.0101874517276883,0.0169211383908987,-0.0064727538265287,-0.0029797540046274,0.0089734122157096,not_computed,not_separately_audited,True,,0.0001925910182762,0.0001877016911748,,,,
ORC4,graph_connected,-0.0144142862409353,-0.0087221190333366,0.0286329090595245,-0.0306238513439893,0.0103540262207388,not_computed,not_separately_audited,True,,0.0002176971320295,0.0001608299644431,,,,
MBD5,graph_connected,-0.0071527790278196,0.0061932546086609,-0.0134322913363575,-0.0104288039728999,0.000469671213068,not_computed,not_separately_audited,True,,0.0001535047340439,0.000128031548229,,,,
EPC2,graph_connected,0.0050594536587595,-0.0263500623404979,0.0292727071791887,-0.0076723271049559,-0.0059648980386555,not_computed,not_separately_audited,True,,0.0002198824222432,0.0002388839930063,,,,
RIF1,graph_connected,0.0128648933023214,0.0010022942442446,0.0108626801520586,-0.0125644383952021,0.0061218375340104,not_computed,not_separately_audited,True,,0.0001647201133891,0.0001506035914644,,,,
CACNB4,graph_connected,-0.0051432005129754,-0.0418052189052104,-0.0426384434103965,-0.0093250097706913,0.0130940433591604,not_computed,not_separately_audited,True,,0.000260120810708,0.0002756438043434,,,,
STAM2,graph_connected,0.0033628498204052,0.0018311069579795,0.0119884740561246,-0.0026179377455264,0.002025514608249,not_computed,not_separately_audited,True,,0.0001172812699223,9.098282316699624e-05,,,,
FMNL2,graph_connected,0.01013402082026,0.0076941573061048,-0.016165591776371,-0.0082428576424717,-0.0022493065334856,not_computed,not_separately_audited,True,,9.683777898317204e-05,6.521364412037656e-05,,,,
PRPF40A,graph_connected,0.0438872352242469,0.0903119370341301,0.0472906939685344,-0.0066774440929293,0.0191063974052667,not_computed,not_separately_audited,True,,0.0003487728827167,0.0003076466091442,,,,
GPD2,graph_connected,0.0017442776588723,0.0652667880058288,0.1185119375586509,0.0060842921957373,0.0136138973757624,not_computed,not_separately_audited,True,,0.0002868987503461,0.0002936952223535,,,,
PKP4,graph_connected,0.0108291106298565,-0.0150466337800025,0.0291575659066438,0.0019547243136912,0.0176368616521358,not_computed,not_separately_audited,True,,0.0001497817283961,0.0001060474023688,,,,
TANC1,graph_connected,0.0135616408661007,0.0200798846781253,0.0305082537233829,-0.0235804226249456,0.0033285429235547,not_computed,not_separately_audited,True,,0.0001723558525554,0.0001349014055449,,,,
CD302,graph_connected,-0.0063821976073086,0.0069274324923753,0.0219617802649736,-0.0002645240747369,0.0113558834418654,not_computed,not_separately_audited,True,,0.0002196992572862,0.0001960011431947,,,,
RBMS1,graph_connected,0.0040638856589794,-0.0315846018493175,0.0152217000722885,-0.0064067533239722,0.0040296372026205,not_computed,not_separately_audited,True,,0.0001636965607758,0.0002030831383308,,,,
TANK,graph_connected,-0.0034869124647229,-0.0272619891911745,-0.0020329228136688,0.0007399360765703,0.0064665214158594,not_computed,not_separately_audited,True,,0.0001537022180855,0.0001886498648673,,,,
PSMD14,graph_connected,-0.0091073224321007,-0.0077390563674271,-0.0151316579431295,0.004612929187715,0.0070809246972203,not_computed,not_separately_audited,True,,0.0001489804126322,0.0001072985323844,,,,
SLC4A10,graph_connected,0.0052935038693249,0.0160559862852096,-1.0037690117314924e-05,0.0127803292125463,0.0016770322108641,not_computed,not_separately_audited,True,,0.0001550482993479,0.0001147974689956,,,,
GCA,graph_connected,0.0053030084818601,0.0226526670157909,-0.0077005932107567,-0.0075273620896041,0.0049421144649386,not_computed,not_separately_audited,True,,0.0001251434587175,9.799163672141732e-05,,,,
CERS6,graph_connected,-0.0056088669225573,-0.0057363831438124,0.0079477718099951,-0.0021884334273636,-0.0190667696297168,not_computed,not_separately_audited,True,,0.0001929582649609,0.0001937521883519,,,,
FASTKD1,graph_connected,0.0227078478783369,0.0151941440999507,0.0372678153216838,0.0070893722586333,0.010260029695928,not_computed,not_separately_audited,True,,0.0001827855594456,0.0001330949162365,,,,
PPIG,graph_connected,-0.0260036643594503,-0.0483087599277496,0.0388371273875236,0.0281070191413164,-0.0344240441918373,not_computed,not_separately_audited,True,,0.0004174510540906,0.0003643526870291,,,,
UBR3,graph_connected,0.0064112646505236,0.0019176314817741,0.0100688375532627,-0.0115544330328702,0.0025346225593239,not_computed,not_separately_audited,True,,0.0002003507543122,0.0002096201205858,,,,
TLK1,graph_connected,0.0119562027975916,0.0188211165368556,-0.0896015167236328,0.0495282597839832,0.0045631402172148,not_computed,not_separately_audited,True,,0.0004769377992488,0.0005338233313523,,,,
DYNC1I2,graph_connected,-0.0008424239349551,0.0057660932652652,0.0005034783971495,-0.0040316930972039,-0.0056643979623913,not_computed,not_separately_audited,True,,0.0001689142518443,0.0001363140763714,,,,
SLC25A12,graph_connected,-0.011118653230369,-0.0177468080073595,0.0466663911938667,0.0099357971921563,0.0145777771249413,not_computed,not_separately_audited,True,,0.0002047328016487,0.0001563834084663,,,,
SP3,graph_connected,-0.0018149648094549,-0.008144412189722,0.0115513345226645,-0.0215182267129421,-0.005714766215533,not_computed,not_separately_audited,True,,0.0001968342548934,0.0002068828907795,,,,
OLA1,graph_connected,-0.0031079414766281,-0.0232679527252912,-0.0435729622840881,-0.0166070237755775,0.0221916493028402,not_computed,not_separately_audited,True,,0.0002297832543263,0.0002188303042203,,,,
WIPF1,graph_connected,0.0012781559489667,0.0061968201771378,0.0197779517620801,0.0118327625095844,-0.0161127485334873,not_computed,not_separately_audited,True,,0.000208671335713,0.000173207023181,,,,
ATF2,graph_connected,-0.0083661088719964,-0.0854885950684547,0.0230823345482349,0.0536706782877445,-0.0174999628216028,not_computed,not_separately_audited,True,,0.0007358145085163,0.0006427444168366,,,,
MTX2,graph_connected,-0.0211706571280956,-0.0246630124747753,-0.0098049826920032,-0.0048544770106673,0.0124055705964565,not_computed,not_separately_audited,True,,0.0001687352923909,0.0001199520702357,,,,
HNRNPA3,graph_connected,-0.0223686434328556,0.0101154502481222,0.0318490006029605,0.045373149216175,-0.0035213232040405,not_computed,not_separately_audited,True,,0.0002603493048809,0.0003198604972567,,,,
NFE2L2,graph_connected,-0.0055726091377437,-0.0378795191645622,0.0381038710474967,-0.0213732942938804,0.0013098381459712,not_computed,not_separately_audited,True,,0.000273371260846,0.0002922409330494,,,,
AGPS,graph_connected,0.0257788132876157,0.0404642485082149,0.0527959130704402,0.0308912247419357,-0.0098930923268198,not_computed,not_separately_audited,True,,0.0002484651631675,0.0002246243238914,,,,
OSBPL6,graph_connected,0.000563790265005,0.0262899938970804,-0.0110183749347925,-0.0143123557791113,-0.009834598749876,not_computed,not_separately_audited,True,,0.0001771623647073,0.0001339913287665,,,,
UBE2E3,graph_connected,-0.0148454532027244,-0.0340575166046619,-0.0105663361027836,-0.011463027447462,0.0130185624584555,not_computed,not_separately_audited,True,,0.0001709960779407,0.0001329742080997,,,,
DNAJC10,graph_connected,0.0041555408388376,0.0222759824246168,0.0158005133271217,0.0077914064750075,-0.0069916085340082,not_computed,not_separately_audited,True,,0.0001722935994621,0.0001294133253395,,,,
ZNF804A,graph_connected,0.0010549800936132,-0.0036072181537747,0.0073845093138515,-0.0094182547181844,-0.0043113995343446,not_computed,not_separately_audited,True,,0.0001351645332761,9.610174311092123e-05,,,,
LINC01473,graph_connected,-0.0133329816162586,0.02284986525774,0.0355154424905777,-0.0241752099245786,0.0012948982184752,not_computed,not_separately_audited,True,,0.000216599277337,0.0002000520325964,,,,
ITGAV,graph_connected,0.0117355305701494,-0.013007054105401,0.0020998623222112,-0.0092147504910826,-0.0113955484703183,not_computed,not_separately_audited,True,,0.0002000116801355,0.0002083139552269,,,,
PMS1,graph_connected,0.0015184156363829,-0.007025949191302,0.004725850187242,-0.0125825591385364,0.0044042393565177,not_computed,not_separately_audited,True,,0.0001505999971413,0.0001499510690337,,,,
HIBCH,graph_connected,0.0086020845919847,0.033389501273632,0.0016424495261162,-0.0032528357114642,0.0056972317397594,not_computed,not_separately_audited,True,,0.0001358698355033,0.0001178201564471,,,,
GLS,graph_connected,-0.0208126213401556,-0.0274303518235683,0.0611981153488159,0.0037909103557467,0.0167834758758544,not_computed,not_separately_audited,True,,0.0001936841581482,0.0001822366466512,,,,
STAT1,graph_connected,-0.0139664262533187,-0.0644681379199028,-0.0117665920406579,-0.0038343814667314,0.016471792012453,not_computed,not_separately_audited,True,,0.0003712066099978,0.000247607298661,,,,
NABP1,graph_connected,-0.0047189313918352,-0.014597225934267,-0.0244680363684892,-0.0193346906453371,-0.0017332909628748,not_computed,not_separately_audited,True,,0.0001503404928371,0.0001222997962031,,,,
SLC39A10,graph_connected,0.0089187799021601,0.0482375212013721,0.0078814886510372,-0.0016643358394503,-0.0042317248880863,not_computed,not_separately_audited,True,,0.0001761450548656,0.0001734702673275,,,,
SF3B1,graph_connected,-0.0011473030317574,-0.0061849690973758,-0.0400200113654136,-0.0034547026734799,-0.0130714140832424,not_computed,not_separately_audited,True,,0.0001966902782442,0.0001985607814276,,,,
CLK1,graph_connected,0.0078454930335283,-0.0151620805263519,0.0258229281753301,-0.0087453918531537,-0.0083236265927553,not_computed,not_separately_audited,True,,0.0001473750016884,0.0001419734035152,,,,
FAM126B,graph_connected,-0.0192601606249809,0.0049201613292098,0.0156668815761804,-0.0065808538347482,-0.0137089667841792,not_computed,not_separately_audited,True,,0.0003413188969716,0.0002790557628031,,,,
CFLAR,graph_connected,-0.0002481100382283,-0.0218213442713022,-0.0049636550247669,-0.0099065629765391,-0.0061292070895433,not_computed,not_separately_audited,True,,0.0002035284705925,0.0002109654597006,,,,
