candidate_id,donor_id,leave_one_donor_out_delta,high_influence_flag,interpretation
latent_plus_tier2_composition,H20.33.032,0.005130075538884393,False,within tolerance
latent_plus_tier2_composition,H20.33.033,0.005549873196413424,False,within tolerance
latent_plus_tier2_composition,H20.33.034,0.005721990236000396,False,within tolerance
latent_plus_tier2_composition,H20.33.035,0.00058366690784456,False,within tolerance
latent_plus_tier2_composition,H20.33.036,0.008064461165012637,False,within tolerance
latent_plus_tier2_composition,H20.33.037,-0.004802337038253446,False,within tolerance
latent_plus_tier2_composition,H20.33.038,0.0006676264393503661,False,within tolerance
latent_plus_tier2_composition,H20.33.039,0.003925256261775978,False,within tolerance
latent_plus_tier2_composition,H20.33.040,0.004907582780393938,False,within tolerance
latent_plus_tier2_composition,H20.33.041,0.0031402346421965377,False,within tolerance
latent_plus_tier2_composition,H20.33.043,-0.001485935543773742,False,within tolerance
latent_plus_tier2_composition,H20.33.044,0.0018304659507059062,False,within tolerance
latent_plus_tier2_composition,H20.33.045,-0.010087589546544429,False,within tolerance
latent_plus_tier2_composition,H20.33.046,-0.0023507187182836287,False,within tolerance
latent_plus_tier2_composition,H21.33.001,0.002649071382887558,False,within tolerance
latent_plus_tier2_composition,H21.33.002,0.0009950686122230379,False,within tolerance
latent_plus_tier2_composition,H21.33.003,-0.0063345984882345885,False,within tolerance
latent_plus_tier2_composition,H21.33.004,-0.0012886306447351115,False,within tolerance
latent_plus_tier2_composition,H21.33.005,0.0019396133416634265,False,within tolerance
latent_plus_tier2_composition,H21.33.006,-0.0018301696229476305,False,within tolerance
latent_plus_tier2_composition,H21.33.007,-0.0019015352247275796,False,within tolerance
latent_plus_tier2_composition,H21.33.008,-0.0013180164807621852,False,within tolerance
latent_plus_tier2_composition,H21.33.009,-0.011993470911726423,False,within tolerance
latent_plus_tier2_composition,H21.33.010,-0.0058056534397479265,False,within tolerance
latent_plus_tier2_composition,H21.33.011,-0.011325992636255222,False,within tolerance
latent_plus_tier2_composition,H21.33.012,0.0045843385840965145,False,within tolerance
latent_plus_tier2_composition,H21.33.013,-0.008916354082038336,False,within tolerance
latent_plus_tier2_composition,H21.33.014,-0.0041390567393575495,False,within tolerance
latent_plus_tier2_composition,H21.33.015,-0.005066809562496777,False,within tolerance
latent_plus_tier2_composition,H21.33.016,-0.004239808177164461,False,within tolerance
latent_plus_tier2_composition,H21.33.017,0.01585170771217692,False,within tolerance
latent_plus_tier2_composition,H21.33.018,0.009919966811291092,False,within tolerance
latent_plus_tier2_composition,H21.33.019,-0.0010409500267929417,False,within tolerance
latent_plus_tier2_composition,H21.33.020,-0.006481527668369791,False,within tolerance
latent_plus_tier2_composition,H21.33.021,0.009810819420333461,False,within tolerance
latent_plus_tier2_composition,H21.33.022,-0.003983731606071794,False,within tolerance
latent_plus_tier2_composition,H21.33.023,-0.0007470916665226479,False,within tolerance
latent_plus_tier2_composition,H21.33.025,0.0036565857609573427,False,within tolerance
latent_plus_tier2_composition,H21.33.026,0.0025777057811076087,False,within tolerance
latent_plus_tier2_composition,H21.33.027,0.005201441140664342,False,within tolerance
latent_plus_tier2_composition,H21.33.028,-0.006930711161925784,False,within tolerance
latent_plus_tier2_composition,H21.33.029,0.006536397691606799,False,within tolerance
latent_plus_tier2_composition,H21.33.030,-0.005150769094002583,False,within tolerance
latent_plus_tier2_composition,H21.33.031,0.0025021422027524665,False,within tolerance
latent_plus_tier2_composition,H21.33.032,-0.0032155018927935153,False,within tolerance
latent_plus_tier2_composition,H21.33.033,-0.00020975066488543304,False,within tolerance
latent_plus_tier2_composition,H21.33.034,-0.004504280701407792,False,within tolerance
latent_plus_tier2_composition,H21.33.035,-0.008870176339710156,False,within tolerance
latent_plus_tier2_composition,H21.33.036,0.0048949888506680805,False,within tolerance
latent_plus_tier2_composition,H21.33.037,0.00027301664127299397,False,within tolerance
latent_plus_tier2_composition,H21.33.038,-0.0010073662141906192,False,within tolerance
latent_plus_tier2_composition,H21.33.039,0.0032241941737023994,False,within tolerance
latent_plus_tier2_composition,H21.33.040,0.004483587146289603,False,within tolerance
latent_plus_tier2_composition,H21.33.041,-0.0024220843200635778,False,within tolerance
latent_plus_tier2_composition,H21.33.042,0.005759772025178023,False,within tolerance
latent_plus_tier2_composition,H21.33.043,-0.0013054225510362727,False,within tolerance
latent_plus_tier2_composition,H21.33.044,0.00599485871339428,False,within tolerance
latent_plus_tier2_composition,H21.33.045,-0.006779584005215389,False,within tolerance
latent_plus_tier2_composition,H21.33.046,-0.0005749746269356759,False,within tolerance
latent_plus_tier2_composition,H21.33.047,-0.005406845665095306,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H19.33.004,-0.004695362717523119,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.001,-0.0006359193692170029,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.002,0.012394599920485389,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.004,-0.005446800524500139,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.005,0.013805120049783043,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.008,-0.0014251389653716362,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.011,0.002936558696355396,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.012,0.003557859229498417,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.013,0.004636739209348123,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.014,-0.006374553347639422,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.015,0.001227982230212088,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.016,-0.003192487103569036,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.017,-0.007235138545574005,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.018,-0.00920398955938534,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.019,0.0010390732843239825,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.020,-0.0069832599510565585,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.024,0.004376464661680096,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.025,0.006227772331383302,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.026,-0.010635499571559459,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.027,0.007848191289445527,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.028,0.01451038011443187,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.029,-0.004204199458214111,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.030,0.004095200231135632,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.031,0.005413364875776899,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.032,0.005362989156873416,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.033,-0.00277688742261524,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.034,0.0018954605056833163,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.035,0.0029071728603283498,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.036,0.00032541726652460246,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.037,-0.006706193497087343,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.038,-0.0017945609039972388,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.039,-0.0007450667601745786,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.040,-0.003927133004244923,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.041,0.0007368189709030804,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.043,-0.00540482075874725,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.044,0.010039535061747262,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.045,-0.006848924700647241,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H20.33.046,0.0006864432519995967,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.001,0.01582434678249789,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.002,-0.006357761441338247,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.003,-0.002323505952483859,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.004,-0.012696706070027208,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.005,-0.003956518840271928,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.006,-0.000568751744012358,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.007,-0.0009633615420896746,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.008,0.0034990875574443525,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.009,-0.02119341065841561,True,high influence
restricted_no_pseudo_no_seaad_reconstruction,H21.33.010,0.00824699906409812,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.011,-0.013649646752618205,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.012,-0.0011270826285259827,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.013,0.018078660203428992,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.014,0.00016589415666351526,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.015,-0.004011092535750743,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.016,-0.006219228214353639,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.017,0.0025167610388263095,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.018,-0.0007954424790780623,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.019,0.007419997678765888,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.020,3.1558906254225416e-05,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.021,0.0026007205703321434,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.022,-0.0007030869944216478,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.023,0.0005814938376173251,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.025,0.0045317897949658514,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.026,-0.00038404077469955666,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.027,0.00012811236748591637,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.028,-0.007579372624747824,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.029,0.0028609951180001703,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.030,-0.0028356590946693183,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.031,-0.005388028852446075,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.032,-0.0028314611180940558,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.033,0.011634766160357773,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.034,-0.0041076459969823925,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.035,0.0033437624241585973,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.036,-0.0002664974305914003,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.037,-0.0023990695308391125,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.038,0.005186674140711195,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.039,0.0028945789306025205,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.040,-0.00032526910264549236,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.041,-0.0035157312998664314,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.042,0.0001407062972117734,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.043,-0.006928686255577771,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.044,0.0020759734984208134,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.045,-0.00943487827102632,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.046,0.0048676279209891316,False,within tolerance
restricted_no_pseudo_no_seaad_reconstruction,H21.33.047,0.0066349760591865314,False,within tolerance
safe_composition_only,H19.33.004,-0.0064090388570084665,False,within tolerance
safe_composition_only,H20.33.001,-0.010932382353059038,False,within tolerance
safe_composition_only,H20.33.002,-0.00470045342508961,False,within tolerance
safe_composition_only,H20.33.004,-0.0010565906366238123,False,within tolerance
safe_composition_only,H20.33.005,0.004249679599114393,False,within tolerance
safe_composition_only,H20.33.008,-0.005728963083124303,False,within tolerance
safe_composition_only,H20.33.011,-0.007914021356622516,False,within tolerance
safe_composition_only,H20.33.012,-0.00027576289623828035,False,within tolerance
safe_composition_only,H20.33.013,0.0057105831133840886,False,within tolerance
safe_composition_only,H20.33.014,0.0003561410157634573,False,within tolerance
safe_composition_only,H20.33.015,0.0017644644254142285,False,within tolerance
safe_composition_only,H20.33.016,-0.0013819355284511135,False,within tolerance
safe_composition_only,H20.33.017,0.0014664065245143763,False,within tolerance
safe_composition_only,H20.33.018,0.0033051299131641593,False,within tolerance
safe_composition_only,H20.33.019,-0.0005444348069085642,False,within tolerance
safe_composition_only,H20.33.020,0.006096798984972637,False,within tolerance
safe_composition_only,H20.33.024,0.0014433175321911483,False,within tolerance
safe_composition_only,H20.33.025,0.007051843667433421,False,within tolerance
safe_composition_only,H20.33.026,-0.0005003558215642342,False,within tolerance
safe_composition_only,H20.33.027,0.003128813971786784,False,within tolerance
safe_composition_only,H20.33.028,0.009476187861372352,False,within tolerance
safe_composition_only,H20.33.029,0.0024403422006941677,False,within tolerance
safe_composition_only,H20.33.030,0.0025264011720807465,False,within tolerance
safe_composition_only,H20.33.031,0.0009311617024759002,False,within tolerance
safe_composition_only,H20.33.032,-0.0025342861453103993,False,within tolerance
safe_composition_only,H20.33.033,-0.0002631689004256102,False,within tolerance
safe_composition_only,H20.33.034,-0.0009453436736118898,False,within tolerance
safe_composition_only,H20.33.035,0.00992327471272213,False,within tolerance
safe_composition_only,H20.33.036,0.005790345086864324,False,within tolerance
safe_composition_only,H20.33.037,-0.008333821217044842,False,within tolerance
safe_composition_only,H20.33.038,-0.0013756385305447837,False,within tolerance
safe_composition_only,H20.33.039,0.0044805695223466765,False,within tolerance
safe_composition_only,H20.33.040,-0.007781784400589485,False,within tolerance
safe_composition_only,H20.33.041,-0.003955308672839976,False,within tolerance
safe_composition_only,H20.33.043,-0.005516964153611029,False,within tolerance
safe_composition_only,H20.33.044,0.012408489886422302,False,within tolerance
safe_composition_only,H20.33.045,-0.009244786914161276,False,within tolerance
safe_composition_only,H20.33.046,0.006623647809802643,False,within tolerance
safe_composition_only,H21.33.001,-0.004026674649111769,False,within tolerance
safe_composition_only,H21.33.002,0.003735424770097036,False,within tolerance
safe_composition_only,H21.33.003,-0.0057352600810306395,False,within tolerance
safe_composition_only,H21.33.004,-0.008564711140277112,False,within tolerance
safe_composition_only,H21.33.005,-0.00033033687809318896,False,within tolerance
safe_composition_only,H21.33.006,-0.005678587099873619,False,within tolerance
safe_composition_only,H21.33.007,-0.002966680001545395,False,within tolerance
safe_composition_only,H21.33.008,-0.0011048676205723806,False,within tolerance
safe_composition_only,H21.33.009,-0.00287432403225249,False,within tolerance
safe_composition_only,H21.33.010,0.008197897286386372,False,within tolerance
safe_composition_only,H21.33.011,-0.0024335341788090416,False,within tolerance
safe_composition_only,H21.33.012,0.005490188186662364,False,within tolerance
safe_composition_only,H21.33.013,0.003729127772190713,False,within tolerance
safe_composition_only,H21.33.014,-0.00048776182575155716,False,within tolerance
safe_composition_only,H21.33.015,0.003042755000400202,False,within tolerance
safe_composition_only,H21.33.016,0.00040221387834377467,False,within tolerance
safe_composition_only,H21.33.017,0.006140877970316974,False,within tolerance
safe_composition_only,H21.33.018,-9.524895625668758e-05,False,within tolerance
safe_composition_only,H21.33.019,-0.0066000477935006276,False,within tolerance
safe_composition_only,H21.33.020,-0.004352019540939073,False,within tolerance
safe_composition_only,H21.33.021,0.004772412372969289,False,within tolerance
safe_composition_only,H21.33.022,-0.005170629268762602,False,within tolerance
safe_composition_only,H21.33.023,-0.0003450298732079679,False,within tolerance
safe_composition_only,H21.33.025,-0.0012203125821885173,False,within tolerance
safe_composition_only,H21.33.026,0.0019449783653958247,False,within tolerance
safe_composition_only,H21.33.027,0.0005764308204190341,False,within tolerance
safe_composition_only,H21.33.028,-0.015883921706740384,False,within tolerance
safe_composition_only,H21.33.029,0.004043977667507442,False,within tolerance
safe_composition_only,H21.33.030,0.00120822961035464,False,within tolerance
safe_composition_only,H21.33.031,0.0019197903737704879,False,within tolerance
safe_composition_only,H21.33.032,0.005553158165725717,False,within tolerance
safe_composition_only,H21.33.033,-0.003027550981306644,False,within tolerance
safe_composition_only,H21.33.034,-0.006490899829790821,False,within tolerance
safe_composition_only,H21.33.035,-0.0028722250329503707,False,within tolerance
safe_composition_only,H21.33.036,0.009089971989783816,False,within tolerance
safe_composition_only,H21.33.037,0.014643924143171184,False,within tolerance
safe_composition_only,H21.33.038,0.009755354768553208,False,within tolerance
safe_composition_only,H21.33.039,-0.0007858197266514128,False,within tolerance
safe_composition_only,H21.33.040,-0.0032878268947684718,False,within tolerance
safe_composition_only,H21.33.041,-0.002129179280002856,False,within tolerance
safe_composition_only,H21.33.042,1.8097006057347237e-05,False,within tolerance
safe_composition_only,H21.33.043,-0.010565057475189508,False,within tolerance
safe_composition_only,H21.33.044,0.000994131681539244,False,within tolerance
safe_composition_only,H21.33.045,-0.00046887083203255367,False,within tolerance
safe_composition_only,H21.33.046,7.896798581858572e-05,False,within tolerance
safe_composition_only,H21.33.047,0.002465530192319508,False,within tolerance
safe_metadata_only,H19.33.004,0.0026782596670757164,False,within tolerance
safe_metadata_only,H20.33.001,-0.00010499880234199344,False,within tolerance
safe_metadata_only,H20.33.002,-0.004559051948725468,False,within tolerance
safe_metadata_only,H20.33.004,-0.007023264198421142,False,within tolerance
safe_metadata_only,H20.33.005,0.00499974071321152,False,within tolerance
safe_metadata_only,H20.33.008,-0.0010621374615082946,False,within tolerance
safe_metadata_only,H20.33.011,-0.0012258585479446305,False,within tolerance
safe_metadata_only,H20.33.012,-0.004109868455169363,False,within tolerance
safe_metadata_only,H20.33.013,0.00687623624236644,False,within tolerance
safe_metadata_only,H20.33.014,0.0042734907656862,False,within tolerance
safe_metadata_only,H20.33.015,0.0008311499739478423,False,within tolerance
safe_metadata_only,H20.33.016,0.0009654852243571321,False,within tolerance
safe_metadata_only,H20.33.017,-0.002611190817790543,False,within tolerance
safe_metadata_only,H20.33.018,0.0010494447558628828,False,within tolerance
safe_metadata_only,H20.33.019,0.00269505157337685,False,within tolerance
safe_metadata_only,H20.33.020,-0.01111209338275429,False,within tolerance
safe_metadata_only,H20.33.024,0.001099820474766422,False,within tolerance
safe_metadata_only,H20.33.025,0.0049745528537597505,False,within tolerance
safe_metadata_only,H20.33.026,-0.009315359408529816,False,within tolerance
safe_metadata_only,H20.33.027,-0.003350034695041776,False,within tolerance
safe_metadata_only,H20.33.028,0.005780564356215545,False,within tolerance
safe_metadata_only,H20.33.029,-0.002216581019713254,False,within tolerance
safe_metadata_only,H20.33.030,-0.0070022743155446765,False,within tolerance
safe_metadata_only,H20.33.031,0.005310390979782975,False,within tolerance
safe_metadata_only,H20.33.032,0.009743454243289984,False,within tolerance
safe_metadata_only,H20.33.033,0.0021283247357126722,False,within tolerance
safe_metadata_only,H20.33.034,0.0027664171751568822,False,within tolerance
safe_metadata_only,H20.33.035,0.0006422410280597368,False,within tolerance
safe_metadata_only,H20.33.036,0.004894791298829193,False,within tolerance
safe_metadata_only,H20.33.037,0.002275253915847819,False,within tolerance
safe_metadata_only,H20.33.038,-0.008576515531278694,False,within tolerance
safe_metadata_only,H20.33.039,0.00860160461481091,False,within tolerance
safe_metadata_only,H20.33.040,-0.004412122768590265,False,within tolerance
safe_metadata_only,H20.33.041,-0.0013056201028751602,False,within tolerance
safe_metadata_only,H20.33.043,-0.0015491027442420535,False,within tolerance
safe_metadata_only,H20.33.044,-0.006947700620065861,False,within tolerance
safe_metadata_only,H20.33.045,-0.010037411379479777,False,within tolerance
safe_metadata_only,H20.33.046,0.0037697335766513074,False,within tolerance
safe_metadata_only,H21.33.001,0.00045333208217168686,False,within tolerance
safe_metadata_only,H21.33.002,-0.0031989075383312693,False,within tolerance
safe_metadata_only,H21.33.003,-0.006855345135409446,False,within tolerance
safe_metadata_only,H21.33.004,0.004936771064582124,False,within tolerance
safe_metadata_only,H21.33.005,0.00047432196504809676,False,within tolerance
safe_metadata_only,H21.33.006,-0.0026321807006670084,False,within tolerance
safe_metadata_only,H21.33.007,0.0074135772440036,False,within tolerance
safe_metadata_only,H21.33.008,0.002455766908585316,False,within tolerance
safe_metadata_only,H21.33.009,-0.015289080075168493,False,within tolerance
safe_metadata_only,H21.33.010,0.009252290983981004,False,within tolerance
safe_metadata_only,H21.33.011,-0.006171074953637085,False,within tolerance
safe_metadata_only,H21.33.012,0.01148141654546031,False,within tolerance
safe_metadata_only,H21.33.013,0.004911583205130354,False,within tolerance
safe_metadata_only,H21.33.014,-0.007984600834162664,False,within tolerance
safe_metadata_only,H21.33.015,-0.0026573685601187225,False,within tolerance
safe_metadata_only,H21.33.016,-0.0027077442790222894,False,within tolerance
safe_metadata_only,H21.33.017,-0.0026279827240917597,False,within tolerance
safe_metadata_only,H21.33.018,-0.0016162703694466707,False,within tolerance
safe_metadata_only,H21.33.019,-0.0005877661085004204,False,within tolerance
safe_metadata_only,H21.33.020,0.005675614941833301,False,within tolerance
safe_metadata_only,H21.33.021,0.001099820474766422,False,within tolerance
safe_metadata_only,H21.33.022,0.0043238664845896835,False,within tolerance
safe_metadata_only,H21.33.023,0.006561387999219653,False,within tolerance
safe_metadata_only,H21.33.025,0.0015657958746236322,False,within tolerance
safe_metadata_only,H21.33.026,-0.007019066221845782,False,within tolerance
safe_metadata_only,H21.33.027,-0.00015957249782080907,False,within tolerance
safe_metadata_only,H21.33.028,0.0026404778778981175,False,within tolerance
safe_metadata_only,H21.33.029,0.0066747333667525055,False,within tolerance
safe_metadata_only,H21.33.030,0.002514538580639436,False,within tolerance
safe_metadata_only,H21.33.031,-0.002804297740253925,False,within tolerance
safe_metadata_only,H21.33.032,0.0071113229305826975,False,within tolerance
safe_metadata_only,H21.33.033,-0.006792375486780133,False,within tolerance
safe_metadata_only,H21.33.034,0.0009109115288783165,False,within tolerance
safe_metadata_only,H21.33.035,0.0036060124902149993,False,within tolerance
safe_metadata_only,H21.33.036,0.0010536427324382425,False,within tolerance
safe_metadata_only,H21.33.037,0.0019520097195504515,False,within tolerance
safe_metadata_only,H21.33.038,0.007623476072768198,False,within tolerance
safe_metadata_only,H21.33.039,-0.0006633296868556737,False,within tolerance
safe_metadata_only,H21.33.040,-0.0049032860278993284,False,within tolerance
safe_metadata_only,H21.33.041,-0.00026452191220308063,False,within tolerance
safe_metadata_only,H21.33.042,-0.010314477833449048,False,within tolerance
safe_metadata_only,H21.33.043,-0.0038076141417484055,False,within tolerance
safe_metadata_only,H21.33.044,0.006985383633324016,False,within tolerance
safe_metadata_only,H21.33.045,-0.009235597853599287,False,within tolerance
safe_metadata_only,H21.33.046,0.00737159747825078,False,within tolerance
safe_metadata_only,H21.33.047,-0.0034675780391498767,False,within tolerance
stage27c_reference,H19.33.004,0.0024441113500938694,False,within tolerance
stage27c_reference,H20.33.001,0.0034852095407659767,False,within tolerance
stage27c_reference,H20.33.002,-0.0050114950476224385,False,within tolerance
stage27c_reference,H20.33.004,-0.0030048622446334217,False,within tolerance
stage27c_reference,H20.33.005,-0.0037353101687340184,False,within tolerance
stage27c_reference,H20.33.008,0.0031325795084415353,False,within tolerance
stage27c_reference,H20.33.011,0.008950975041794484,False,within tolerance
stage27c_reference,H20.33.012,0.0037119002758317365,False,within tolerance
stage27c_reference,H20.33.013,0.006314645752511894,False,within tolerance
stage27c_reference,H20.33.014,-0.0028201512753205926,False,within tolerance
stage27c_reference,H20.33.015,-0.0015901441387604631,False,within tolerance
stage27c_reference,H20.33.016,-0.0035505991994211894,False,within tolerance
stage27c_reference,H20.33.017,-0.004163503779413658,False,within tolerance
stage27c_reference,H20.33.018,-0.011547744575350072,False,within tolerance
stage27c_reference,H20.33.019,-0.0007169650111000236,False,within tolerance
stage27c_reference,H20.33.020,-0.00847062774566193,False,within tolerance
stage27c_reference,H20.33.024,0.0045976733332179776,False,within tolerance
stage27c_reference,H20.33.025,0.008736878236454637,False,within tolerance
stage27c_reference,H20.33.026,-0.009154897927434347,False,within tolerance
stage27c_reference,H20.33.027,0.0046186632160944985,False,within tolerance
stage27c_reference,H20.33.028,-0.004663062991873301,False,within tolerance
stage27c_reference,H20.33.029,-0.002933496642853528,False,within tolerance
stage27c_reference,H20.33.030,0.0017178614025686323,False,within tolerance
stage27c_reference,H20.33.031,0.0075026731233192034,False,within tolerance
stage27c_reference,H20.33.032,0.008405238087006661,False,within tolerance
stage27c_reference,H20.33.033,0.01219181295791888,False,within tolerance
stage27c_reference,H20.33.034,0.008741076213029941,False,within tolerance
stage27c_reference,H20.33.035,-0.0003895228382273519,False,within tolerance
stage27c_reference,H20.33.036,0.006171914548952051,False,within tolerance
stage27c_reference,H20.33.037,-0.0009436557461656725,False,within tolerance
stage27c_reference,H20.33.038,0.006919154379353809,False,within tolerance
stage27c_reference,H20.33.039,0.0007607227434023311,False,within tolerance
stage27c_reference,H20.33.040,0.006469970885797649,False,within tolerance
stage27c_reference,H20.33.041,0.005731127008546499,False,within tolerance
stage27c_reference,H20.33.043,0.0020369076222906957,False,within tolerance
stage27c_reference,H20.33.044,-0.004495143928861689,False,within tolerance
stage27c_reference,H20.33.045,-0.009473944147156466,False,within tolerance
stage27c_reference,H20.33.046,-0.0035254113399694753,False,within tolerance
stage27c_reference,H21.33.001,0.005307131374442164,False,within tolerance
stage27c_reference,H21.33.002,-0.0025598767276526213,False,within tolerance
stage27c_reference,H21.33.003,-0.008709912410453435,False,within tolerance
stage27c_reference,H21.33.004,-0.007622636477453204,False,within tolerance
stage27c_reference,H21.33.005,-0.001783251061223845,False,within tolerance
stage27c_reference,H21.33.006,0.004773988349380198,False,within tolerance
stage27c_reference,H21.33.007,-0.00017962400946280876,False,within tolerance
stage27c_reference,H21.33.008,0.00023597567149097332,False,within tolerance
stage27c_reference,H21.33.009,-0.014028748731346852,False,within tolerance
stage27c_reference,H21.33.010,-0.007815743399916586,False,within tolerance
stage27c_reference,H21.33.011,-0.012798741594786722,False,within tolerance
stage27c_reference,H21.33.012,0.002196430732151755,False,within tolerance
stage27c_reference,H21.33.013,-0.0071272752415689755,False,within tolerance
stage27c_reference,H21.33.014,-0.0031979691670968036,False,within tolerance
stage27c_reference,H21.33.015,-0.0033113145346296835,False,within tolerance
stage27c_reference,H21.33.016,-0.005754536901448892,False,within tolerance
stage27c_reference,H21.33.017,0.012884479092841905,False,within tolerance
stage27c_reference,H21.33.018,0.006465772909222345,False,within tolerance
stage27c_reference,H21.33.019,0.004358388668426472,False,within tolerance
stage27c_reference,H21.33.020,-0.015019471203115475,False,within tolerance
stage27c_reference,H21.33.021,0.006810006988396178,False,within tolerance
stage27c_reference,H21.33.022,-0.002337383969162221,False,within tolerance
stage27c_reference,H21.33.023,-0.0009142699101387097,False,within tolerance
