model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.016,0.38435987,0.4686739,0.38147584,0.46444428,-0.0028840303,-0.004229635
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.017,0.848367,1.3358293,0.8488406,1.3369358,0.0004736185,0.0011065006
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.018,0.45263928,0.57245684,0.45122886,0.5702406,-0.0014104247,-0.00221622
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.019,0.42785135,0.5339581,0.42290682,0.5263921,-0.004944533,-0.007565975
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.020,0.38355377,0.46749046,0.3810105,0.463763,-0.0025432706,-0.0037274659
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.021,0.72925293,1.0735309,0.72776115,1.07044,-0.001491785,-0.0030908585
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.022,0.68768585,0.98910713,0.6876045,0.98894525,-8.136034e-05,-0.00016188622
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.023,0.59567684,0.81425846,0.5949368,0.8129164,-0.00074005127,-0.0013420582
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.025,0.524102,0.6889415,0.5230563,0.68717635,-0.0010456443,-0.001765132
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.026,0.60631496,0.8336618,0.6022517,0.82622635,-0.0040632486,-0.007435441
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.027,0.42683676,0.5324025,0.42719704,0.5329547,0.00036028028,0.00055217743
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.028,0.65560085,0.9262996,0.65574396,0.9265753,0.00014311075,0.0002757311
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.029,0.39796096,0.48878592,0.3969493,0.48728052,-0.0010116696,-0.0015054047
