model,source_z_0,source_z_1,source_z_2,source_z_3,source_z_4,source_z_5,source_z_6,source_z_7,source_z_8,source_z_9,source_z_10,source_z_11,source_z_12,source_z_13,source_z_14,source_z_15,source_z_16,source_z_17,source_z_18,source_z_19,source_z_20,source_z_21,source_z_22,source_z_23,source_z_24,source_z_25,source_z_26,source_z_27,source_z_28,source_z_29,source_z_30,source_z_31,source_z_32,source_z_33,source_z_34,source_z_35,source_z_36,source_z_37,source_z_38,source_z_39,source_z_40,source_z_41,source_z_42,source_z_43,source_z_44,source_z_45,source_z_46,source_z_47,source_z_48,source_z_49,source_z_50,source_z_51,source_z_52,source_z_53,source_z_54,source_z_55,source_z_56,source_z_57,source_z_58,source_z_59,source_z_60,source_z_61,source_z_62,source_z_63,source_z_64,source_z_65,source_z_66,source_z_67,source_z_68,source_z_69,source_z_70,source_z_71,source_z_72,source_z_73,source_z_74,source_z_75,source_z_76,source_z_77,source_z_78,source_z_79,source_z_80,source_z_81,source_z_82,source_z_83,source_z_84,source_z_85,source_z_86,source_z_87,source_z_88,source_z_89,source_z_90,source_z_91,source_z_92,source_z_93,source_z_94,source_z_95,source_z_96,source_z_97,source_z_98,source_z_99,source_z_100,source_z_101,source_z_102,source_z_103,source_z_104,source_z_105,source_z_106,source_z_107,source_z_108,source_z_109,source_z_110,source_z_111,source_z_112,source_z_113,source_z_114,source_z_115,source_z_116,source_z_117,source_z_118,source_z_119,source_z_120,source_z_121,source_z_122,source_z_123,source_z_124,source_z_125,source_z_126,source_z_127
upgrade_fine_08,-0.3029584,-0.14356832,0.4437477,-0.1150961,0.46348384,-0.12889643,-0.027507028,0.13624117,0.07426693,-0.06387308,0.59417343,0.25311965,-0.12274603,0.27166027,0.24430263,-0.34392786,-0.37334308,0.24435015,0.23934719,0.14896919,0.20688249,-0.5258919,-0.036075838,-0.031450473,0.14107542,0.5500558,0.3497579,-0.43723685,-0.28813517,0.079533115,-0.13870868,0.010945174,-0.04907963,-0.09018738,0.096144296,0.17431045,-0.37618124,0.177475,-0.055619933,-0.044191103,-0.00832103,-0.65579516,-0.132442,-0.47690594,-0.08708502,-0.04928529,0.7230326,0.0070861224,0.10933782,-0.1354671,0.33196533,0.32739326,0.20307796,0.41996074,0.08825859,0.14492446,0.20023362,-0.1957761,-0.07597662,0.72755474,0.465523,0.177047,0.13691351,0.1775354,0.21077581,0.049512878,0.014265752,0.7302188,0.3936145,-0.217462,-0.66031593,-0.18332908,-0.71549946,-0.17424846,0.5376151,-0.089010715,-0.5651116,0.073816605,0.06216523,0.13541016,0.1724633,0.26850587,0.28187743,0.5039292,0.40906483,-0.1208078,-0.38908747,-0.43034035,-0.051257893,-0.23747444,0.52097046,-1.1215749,0.2551216,0.994536,0.17919503,0.21103786,-0.23099855,0.41992646,0.36442634,-0.21296413,0.122523405,0.62291956,0.31571394,0.021454256,-0.35214993,0.2437117,-0.67312574,-0.16992483,-0.24216656,0.067255095,-0.12873705,0.32402828,-0.45958093,0.1443826,-0.1714178,0.14799802,0.33342138,0.29363587,0.5392211,-0.39993557,-0.17242453,-0.73710823,-0.09914002,0.11859629,-0.2417718,0.5905003,0.023342587,-0.22332248
upgrade_fine_08,-0.21623838,-0.2230301,0.53438693,-0.1947986,0.16586179,-0.54991543,-0.3855852,0.37391847,-0.13574782,-0.26388893,0.6836076,-0.2997896,0.42804512,0.27797225,0.10000543,-0.23082939,-0.05331385,-0.23459865,0.23072779,0.48631936,0.65409905,-0.5865054,-0.1116922,0.48243028,-0.23057571,0.5209155,0.5367542,-0.34923136,-0.39154395,0.16907865,0.21399115,-0.11342728,-0.062452722,0.42318228,0.0041763457,-0.071447924,0.17222701,-0.3004274,0.41730475,-0.12925212,0.24473679,-0.75929916,0.13891469,-0.029807864,0.047403667,0.466583,0.32385734,-0.262985,-0.22792277,-0.118802056,0.78398436,0.6190321,0.2907256,0.044015914,0.028725231,0.33036184,-0.10686748,-0.60489684,-0.26040938,0.47487697,0.098410785,-0.3890676,0.46816036,0.07076164,-0.04614283,-0.36921945,-0.4839133,0.74027437,0.53962123,0.03251162,-0.425353,0.07497232,-0.751378,0.0848179,0.7174147,0.40251517,-0.8914717,-0.08637906,0.38192067,0.12231799,-0.44748518,0.047056485,-0.13382064,0.38625842,0.90918523,0.04418151,-0.31454566,0.2889536,-0.50473577,-0.5297248,0.67267185,-0.6126848,0.06319045,0.62963843,0.22665046,0.944152,0.22818275,0.13245934,0.14576896,0.29735428,0.59066314,0.23459388,0.26165673,0.3104261,-1.1142981,0.15120494,-0.3204456,0.07202128,-0.6998019,-0.30202293,0.42206872,0.596704,-0.36409056,-0.511453,-0.3280524,0.36358356,-0.17761861,0.3280011,0.8824695,-0.6122885,0.12797019,-0.8079024,-0.18791723,0.17946158,-0.51735735,0.6371464,-0.43697974,-0.009941592
upgrade_fine_08,-0.003441986,0.3639186,-0.02315246,-0.061536197,-0.34251928,-0.40380737,-0.14014891,-0.04226977,-0.05916182,0.26152784,-0.1403105,-0.13125871,0.38519472,-0.13273606,-0.08354434,0.16417788,-0.09008005,-0.25884506,-0.47794262,-0.055465687,-0.11191301,0.1942008,-0.22133544,-0.14655145,-0.41993868,0.13023452,0.1738269,0.57564676,0.20206428,1.1770875,0.14958856,-0.1944107,-0.4404001,-0.34340015,0.14297718,-0.22922453,0.5881438,-0.13112755,0.013356798,0.16136111,-0.120774575,0.37595162,0.096646376,0.43763497,0.34979123,0.12368145,-0.14181836,-0.4374896,-0.30526513,-0.06755814,0.6620953,-0.16884391,-0.05661671,-0.42282304,-0.12591846,0.40379277,-0.051398102,0.35030267,-0.13409634,-0.5900782,-0.5043371,-0.09987885,-0.25968426,-0.6215796,-0.8250899,-0.037278514,-0.0068327724,0.25084996,-0.44617698,0.2718553,0.7643371,-0.12220457,0.024783257,0.36875594,-0.31328222,0.21871717,0.11077605,-0.009976878,0.23944938,0.5399547,0.5738678,0.11182578,0.14482194,-0.4987553,0.030895691,0.53897005,0.2765605,0.7080557,0.08852879,0.21320835,-0.07797624,0.46939787,-0.3584176,-0.15185784,0.14404966,-0.24074695,0.44846278,-0.038889095,0.35026264,0.07697812,0.3988823,-0.20520368,0.15931274,0.14865446,-0.13034327,-0.088173054,0.6479772,-0.5253415,0.20829391,0.5476675,-0.23305911,-0.42563257,0.36657652,0.039864194,-0.17139518,0.1279353,0.12888142,-0.8645501,-0.37006825,0.09274532,0.021419568,-0.047279358,0.36734274,0.16865964,-0.7332173,-0.08417769,-0.15132,-0.3057503
upgrade_fine_08,0.57075644,-0.7739406,0.28092733,-0.092124276,0.44280148,0.8285354,0.5195964,0.17067723,0.5634641,0.035310086,0.30331498,0.5435083,0.013568494,-0.28466198,-0.028145837,-0.04127335,0.29474038,0.089096166,0.5917873,-0.46338174,-0.32731822,-0.43373182,0.322118,-0.2604026,0.39029396,0.32796448,-0.0037451556,0.22484757,-0.42259538,-0.99783677,-0.33464217,0.20619527,0.8018197,-0.017957544,-0.28595147,0.30659828,-0.9170115,0.18565263,-0.19906335,-0.32230368,0.4229654,-0.6453049,0.27735266,-0.34845635,-0.50068885,-0.1687341,0.2556405,0.9104382,0.31362242,-0.2600341,-0.36933038,0.042318113,0.30370134,0.94335157,-0.15451324,-0.09379531,0.1186258,-0.021994708,0.06951834,1.2858058,0.7763595,0.30273238,-0.234829,0.67437816,0.16994046,0.18587287,0.14082457,-0.103657536,0.5303588,-0.58397084,-0.97340477,-0.029580964,-0.3971586,-0.21713735,0.75492185,-0.1344929,-0.0027362495,0.29848737,-0.044597454,-0.105330855,-0.27389666,-0.0120887505,-0.25116014,0.27289104,0.6742614,0.5287985,-0.2598912,-0.78903955,-0.14615059,0.21457857,0.26330012,-0.77710855,0.49561876,1.2670062,-0.1432507,0.51923954,-0.8664936,-0.2533403,0.26037169,-0.3019644,-0.22651179,0.5901965,0.027913753,-0.47259903,0.18712509,-0.17020112,-0.44681406,-0.25472376,-0.6663121,-0.121073626,0.04243017,0.6845387,-0.44536328,0.14024298,0.5792853,0.055902217,0.39203408,0.68024397,0.71164775,-0.38211554,-0.2764563,-0.24385718,-0.29582614,-0.25895876,0.6752413,0.09376363,0.24009341,-0.35865885
upgrade_fine_08,-0.0037984876,0.49486694,-0.35580826,0.22896889,-0.17759663,-0.57462543,-0.647655,-0.16588594,-0.06487466,-0.10087011,-0.12972656,-0.19876142,0.12776728,-0.12128614,-0.45798457,0.2617395,0.14571568,-0.70902425,-0.71288025,-0.14430763,0.50298584,0.6230948,-0.17977718,0.037155475,-0.26129034,-0.1825958,0.16324271,0.18600926,0.58232373,1.2052481,-0.38860902,0.15236875,-0.10194115,-0.3379537,0.22309303,-0.6440501,1.2185634,0.3426909,0.35049072,-0.06776193,-0.3005481,0.1397034,0.32607532,0.88509,0.17572808,0.18637928,-0.60185087,-0.41353396,-0.30206013,-0.10504604,0.8078551,-0.19757125,-0.5663094,-1.1021775,-0.15498036,0.25888377,-0.057372253,0.5569373,0.1451517,-0.60693103,-0.56895995,-0.3264655,0.4918498,-0.8438013,-0.25675753,-0.46237212,-0.24171704,0.2827194,-0.32702452,0.65881836,0.82563716,0.17094178,0.29815775,0.6250823,-0.32233238,0.43378606,-0.10255652,-0.2101904,0.4775599,0.6017189,0.4100075,0.14760931,-0.12519996,-0.78513235,-0.111882076,0.44475648,0.37395504,1.3301024,-0.33296034,-0.2594693,-0.15153559,0.27775148,-0.25937402,-0.7756894,6.4901746e-05,-0.12759042,0.51434684,-0.25689483,0.53380793,0.7366432,1.0458138,-0.14708735,0.37854952,0.18160395,-0.22888218,-0.5780561,0.7984692,-0.4388475,0.50932646,0.5788819,0.22285415,-0.7358633,0.96921563,-0.31103328,-0.68116844,0.27057236,0.15622301,-1.3130472,-0.7837231,0.14056377,0.055912007,0.10191149,0.6195643,-0.2215449,-0.96782047,-0.099266574,-0.76422805,-0.030942565
upgrade_fine_08,0.03863953,0.6532024,-0.7595024,0.11572347,-0.3629692,-0.9456194,-0.7733173,-0.050151553,-0.26075676,0.28258258,-0.76594836,-0.6281427,0.2664377,0.092209995,-0.5238406,0.46708614,0.074363634,-0.8273349,-0.9308513,-0.002984625,0.23647806,0.683423,-0.18789172,0.37861902,-0.4663273,-0.47948802,-0.037752036,0.551239,0.85254127,1.1565398,-0.09342515,0.16383529,-0.5913371,-0.5054959,0.24279867,-0.40030283,1.1449326,-0.12944874,0.076967,-0.32609355,-0.4072693,0.85890096,0.046671152,0.9291576,0.65159607,0.11331768,-0.75638455,-0.624136,-0.1846539,-0.009269249,0.5399763,-0.48754597,-0.8471926,-1.3317374,-0.090898134,-0.38186812,-0.14466505,0.41849056,0.12546277,-1.9577675,-1.2145305,-0.050180577,-0.21603747,-0.89655113,-0.48672464,-0.24019907,0.06386592,-0.07464107,-0.78547364,0.84616494,1.4559419,0.44210145,1.0523766,0.41347477,-1.2093208,0.45288423,0.52888566,-0.028921884,0.28492624,0.2046888,0.7218213,0.18650332,0.35033882,-0.8972951,-0.8442676,-0.13353692,0.6355274,1.3811297,-0.030268185,-0.029875977,-0.6215854,1.015599,-1.1677377,-1.5411254,0.016746959,-0.39960286,1.014969,-0.46593323,-0.111962065,0.34121183,0.57573897,-1.1347586,-0.070093945,0.461875,0.21717907,-0.4473143,1.1665766,-0.027881557,0.98921525,0.67073107,-0.14122663,-1.1258111,1.0894339,-0.06513854,-0.3900829,0.028270083,-0.5112273,-1.3851306,-1.2669406,0.25733265,0.13329352,0.73808354,0.23010363,-0.004648596,-0.45069927,-0.64166266,-0.3939889,0.22220504
upgrade_fine_08,-0.5934426,0.17784387,-0.048906002,-0.40821764,0.3356359,-0.57649815,-0.55381215,-0.03858937,-0.8326592,-0.51521325,-0.20638981,-0.32890466,0.18814093,0.29499716,0.6640601,0.04428086,-1.0320619,0.74552345,0.8508876,0.66607404,0.07930426,-0.64437294,-0.2695092,-0.0047514425,0.012021249,0.031331737,-0.4168804,-0.50649774,-0.22522588,-0.3009954,0.3873822,-0.67890275,-0.8227371,0.5229668,-0.087096386,0.72577184,-0.488254,-0.0055511007,-0.12461808,-0.078567564,0.01683666,0.0094889635,-0.24567483,-0.7355104,0.2052755,0.29420835,1.0591574,-0.06425967,-0.4165643,0.10455654,-0.542698,0.329423,0.37371463,-0.041500703,-0.09967321,-0.1736341,0.5616667,-1.0994775,0.020440303,-0.70444894,-0.34558392,0.062954366,0.42948583,0.6679834,0.49930814,0.2803534,0.050591744,0.20454155,0.0668151,-0.419551,-0.39557827,0.20065354,0.16458228,-0.5806564,0.2503329,-0.84283173,-0.32007465,-0.09628181,-0.57545316,-0.58869517,-0.28391126,-0.11842102,0.46299073,0.86813873,-0.7166839,-1.3627797,-0.76150334,-0.5955032,-0.5870407,0.23546061,0.51661164,-0.053837817,-0.073715284,-0.370337,-0.45223242,0.1313024,0.104583174,0.18802665,-0.36778247,0.053095438,-0.3999939,-0.1611924,0.42746305,0.36789498,-0.3998955,0.85853857,-1.2382312,0.4980388,-0.17280759,-1.1046597,-0.06533926,0.24049783,-0.31970155,0.069971055,0.17691067,-0.18587503,-0.39924145,0.5006828,0.2286855,0.0022784777,0.025852636,-0.546894,-0.5185321,0.90329814,0.1607739,0.099628195,0.5853506,0.33190835
upgrade_fine_08,-0.39231715,0.51287264,-0.6068699,-0.19992597,0.02487654,-1.4609293,-0.6437419,0.0026779233,-0.5856135,0.31654316,-0.2802881,-0.22269061,0.53487355,-0.14027639,-0.34805626,-0.03671948,-0.23854236,-0.8020516,-0.8071706,0.06641961,0.50196934,0.55719984,0.094055,0.28210855,-0.64225686,-0.27505773,-0.20135562,0.27691978,0.2771723,0.6370334,-0.2692679,-0.5447571,-0.67481697,0.10491367,0.08626746,-0.3041126,0.81337965,0.21699595,0.234602,-0.74827904,0.07053969,0.6942476,-0.007134356,0.4755776,0.63627297,0.23790675,-0.24777736,-0.67454785,-0.83497834,-0.38906983,0.6709346,-0.083223686,0.055118382,-0.9726765,-0.18206158,-0.36117378,0.49443436,-0.1482892,0.038095042,-1.2806933,-1.2393613,-0.20203184,0.1430788,-0.66019106,-0.2159104,0.21943821,-0.26175967,-0.14545874,-0.35980266,0.4373941,1.0677748,0.32318568,0.38875496,0.3347786,-0.65999645,0.33622113,-0.10131458,-0.1746265,0.22483325,-0.12653132,0.6261244,0.0325194,0.4516343,-0.43750435,-0.63369614,-0.38490012,-0.3904408,1.0675064,-0.45874956,0.1500113,0.104352474,0.49846062,-1.2266997,-0.9465642,-0.62414336,0.07996242,1.0780847,-0.50448495,0.09122715,0.47781026,0.5459156,-0.9606029,0.24720682,0.7352799,-0.6005079,0.0056068217,0.5128213,0.13103287,0.22019982,0.21915564,-0.0030757887,-0.9883915,0.7157365,-0.04677778,-0.48036772,0.5071967,-0.33542016,-1.0428126,-1.2054214,0.35581312,-0.17073268,0.16620967,-0.23638785,0.13062574,-0.9836418,-0.02199488,-0.24790753,-0.0039011517
upgrade_fine_08,0.52802974,-0.17293318,-0.16568157,0.25400874,-0.17748907,0.31771493,0.5774899,0.23403287,0.9344523,0.6247543,0.16856654,0.37979147,0.24570501,-0.518601,-0.71670556,0.3130788,0.78069705,-0.8975507,-0.64608717,-0.9578976,0.3249438,0.9382101,0.15768152,0.050097592,-0.048026346,-0.21243325,0.029022826,0.47951752,0.1521853,0.3067635,-0.4221608,0.50037396,0.4739796,-0.20736264,-0.072744384,-0.536321,0.47633988,0.16078092,0.26947924,-0.26657498,0.07144893,0.14323623,0.20859168,0.93561304,-0.22416815,-0.114210695,-1.138743,0.2332883,0.32367268,-0.050717343,0.3059332,-0.32011715,0.18132374,0.01983147,0.08525896,-0.2366538,-0.29358965,0.90734506,0.3231157,0.646659,-0.12272204,-0.2622678,-0.16251086,-0.48477256,-0.24309248,-0.48475534,-0.008906939,-0.85007596,0.13508749,0.36625808,0.5412646,-0.30567962,0.046698645,0.8881122,-0.34087443,1.0292243,0.38571253,0.19293419,0.49678057,0.44592905,0.18209183,-0.13384116,-0.8135201,-0.7820308,0.63500357,0.8857277,0.24562645,1.059363,0.32495588,-0.29799742,-0.21839467,0.107160375,-0.18408203,0.33361807,-0.04195495,0.17352675,0.032179758,-0.6059591,0.25342652,0.24589884,0.57695085,0.08578591,-0.09162286,-0.084478475,-0.022569437,-1.0496893,1.2091398,-0.30755392,0.029509673,0.9493859,0.2748385,-0.2940222,0.7913936,-0.3196628,0.104569025,0.54172933,0.23233283,-0.35509464,-0.68926674,0.12397736,0.09313296,0.28678322,0.53636074,-0.47821844,-0.40913212,0.02821219,-0.40512562,-0.21135725
upgrade_fine_08,-0.256264,-0.07794884,1.0837569,0.023155145,0.11929784,0.17654552,0.42255062,0.12679899,0.04836006,-0.86972654,1.188005,0.7583884,-0.5455835,-0.029581264,0.5210914,-0.29527703,-0.22303839,0.5898719,0.80698526,0.48714867,-0.23159325,-0.6803315,-0.13599698,-0.39654195,0.21471277,0.6785934,0.54165,-0.51198626,-0.6326223,-0.6017658,0.0054643173,-0.10721031,0.2355536,0.60223305,0.13637674,0.40811607,-1.1131613,0.0137435375,0.08225785,0.22581577,0.12640756,-1.0765637,-0.10459893,-0.44932923,-0.26721695,-0.31874943,1.0379078,0.07173337,0.4049297,0.39267,-0.64362323,0.51306134,0.78876233,1.0210193,0.21591571,0.54474646,0.45172498,-0.408929,-0.48897523,1.7638865,1.2483245,0.40472353,0.31366768,0.45327273,0.47245172,0.15109889,-0.041458324,0.3929732,1.1308324,-0.63632244,-1.6781039,-0.37910724,-1.409851,-0.119861186,1.141921,-0.31598684,-0.6652909,0.08163556,-0.16490217,0.3354864,-0.72125596,-0.26157492,-0.18861425,0.87621367,1.0449108,0.16910554,-0.64012945,-1.2368985,-0.3506263,-0.12710518,0.8776967,-1.0898461,1.2096025,1.716399,0.0808496,0.38678774,-0.8968631,0.8673781,0.0943663,-0.21805124,-0.13064577,1.5569608,0.5296823,-0.59052086,-0.524306,0.5615222,-1.2094959,0.12295888,-0.8958852,-0.59317535,0.28007787,1.1001384,-1.106064,-0.04951447,0.23413453,0.30435762,0.2490969,1.3317136,1.5807879,-0.36491236,0.061690096,-1.1283437,-0.41851446,0.23281136,-0.018171791,0.89980274,0.39503124,-0.4118868
upgrade_fine_08,-0.06350394,0.36020744,-0.31046176,0.15908866,-0.17895028,-0.99476075,-0.68570656,0.3317764,0.54003435,0.37659046,0.036940016,0.36961827,0.30764264,-0.06287508,-0.9159836,0.60158926,0.43712848,-1.2811921,-1.3717402,-0.71816456,0.9351193,1.0983858,-0.052065067,0.010158222,-0.23800577,-0.3451239,0.2049482,0.41840515,0.4791384,1.413177,-0.50468975,0.3877816,0.22986804,-0.603713,-0.12043097,-0.68364245,1.5294064,0.76968557,0.74951404,-0.26826948,-0.10267222,0.095795535,0.18552211,1.1100645,-0.018977655,0.15478773,-0.6829815,-0.15459315,-0.36209023,-0.3192733,0.8756689,-0.19302924,-0.08268077,-0.044365205,0.21454209,0.14333004,0.081339054,1.1181624,0.31842917,0.3889871,-0.23179159,-0.27122936,0.48902234,-1.1667126,-0.30655518,-0.54256827,-0.16200393,0.042900033,-0.011200059,0.64715147,0.73278004,0.17631952,0.18293136,0.81672907,-0.73143244,1.4090228,-0.19377865,0.005927026,0.62693197,0.8778064,0.6783551,0.3029235,-0.23415236,-0.8248247,-0.08112906,0.89417815,0.06392597,2.236438,-0.042600892,-0.3986116,-0.061415225,-0.33271196,-0.716687,-0.2477652,-0.5057621,0.3697499,0.6246366,-0.5943884,0.84367543,0.7025382,1.4852028,-0.1301492,0.86556476,-0.013996024,-0.7038948,-0.97434366,1.3785462,-0.12733568,0.3521905,1.4463137,0.29482418,-1.2501454,1.4308883,-0.46769974,-0.5183714,0.8959862,0.25079265,-1.0946444,-1.2523366,0.34977585,0.26985365,0.3613379,0.3216188,-0.39519733,-1.6220256,-0.12479734,-1.0205561,-0.324912
upgrade_fine_08,1.0050662,-1.0940676,-0.07784819,0.39943215,0.11916743,2.1368818,1.0412015,-0.0021666607,0.96744955,0.38229552,-0.4108109,0.12693094,-0.34755003,-0.029123347,-0.034860592,0.12768108,0.85469687,0.3900561,0.85836196,-1.1971527,-0.5458769,-0.05666975,0.7728592,-0.066322766,0.6965198,-0.2832418,-0.658803,0.15033202,0.08147028,-2.1111932,-0.026811775,0.66228306,1.5342743,-0.45162803,-0.51910436,0.26790494,-1.0207889,0.096034214,-0.49802735,-0.25889856,0.0042557595,-0.36950055,0.34859714,-0.36634305,-0.79637206,-0.4176506,-0.7126159,1.7446856,0.8854726,0.10681499,-1.2332193,-0.28770587,0.004665986,0.7583115,-0.0137347495,-0.57616544,-0.61356807,0.33570665,0.17765154,1.2996607,0.91280925,0.1260581,-0.78327245,1.3825966,0.43380725,0.15718687,0.5878825,-1.006579,0.1497963,-0.44788763,-0.98797005,-0.05817075,0.4176751,-0.24497493,0.36157373,-0.15138242,0.7745561,0.59173083,-0.36658588,-0.58444434,-0.28641984,-0.1652867,-0.8304688,0.15283208,0.22032148,0.3932081,0.4723567,-1.4307711,0.6782988,0.01794078,-0.8716757,0.23582527,0.71239156,0.32462117,-0.0930781,0.101428986,-1.2662842,-0.41294542,-0.5332217,-0.3897656,-1.2548076,0.07391191,-0.775143,-0.451785,1.180686,-0.3152191,-0.09014016,0.05073284,-0.44103217,-0.2721008,-0.2366864,0.73928154,-0.38240513,0.75198907,1.077386,-0.24907349,-0.0225954,1.1009724,0.23689683,0.07324604,-0.09969937,0.72860837,0.13650051,-0.9621874,1.8786573,-0.5658857,0.7560892,0.5141446
upgrade_fine_08,0.22700705,-0.23211212,0.27487576,0.26544118,0.124428764,-0.03735588,0.4437034,0.044949636,0.11866007,-0.5192629,0.65457726,0.15328294,-0.06282475,-0.06461123,0.0874394,0.12237998,0.2542684,0.08780933,0.79313153,0.27499965,-0.18858007,-0.36363846,-0.26734906,-0.09375293,0.12906459,0.07257899,0.35200304,0.17002192,-0.16369426,-0.83495176,-0.41662565,0.24733703,0.045737088,0.48214698,-0.38750327,0.44669712,-0.7023446,-0.28381822,-0.25092688,-0.113523245,0.254805,-0.42213482,0.21775477,-0.46636698,-0.08006297,-0.08062183,0.22850274,0.3548392,0.35151848,0.1655443,-0.5066308,0.38624188,0.603109,0.345312,-0.1598162,-0.30423546,0.20482188,-0.24967179,-0.18932174,0.7335117,0.34993407,-0.09974505,-0.0304755,0.71823835,0.49946564,-0.075706996,-0.034443814,-0.38020754,0.77672374,-0.33022547,-1.1568645,-0.282503,-0.4025127,0.13589364,0.8766705,-0.2173574,-0.027360782,0.38470176,0.10567174,-0.20067853,-0.5059336,-0.3396849,0.07183832,1.0229058,1.023164,-0.057915196,-0.019580523,-0.9908829,-0.0032132661,-0.12948507,0.3080653,-0.30455855,0.092820816,0.71187186,0.073927745,0.6323673,-0.26830718,-0.037506294,-0.2764544,-0.023145039,-0.007901952,0.6213992,-0.01787447,-0.04107289,-0.34904188,0.25824732,-0.5513455,0.26813847,-0.7297942,-0.48225367,-0.0921323,0.9626979,-0.6465321,0.19202231,0.57389367,-0.11460642,-0.11094199,0.8173822,1.2668995,-0.21333727,0.53711224,-0.5265753,-0.26150623,0.37896645,0.6099814,0.609948,0.013929973,-0.09449251
upgrade_fine_08,0.47013876,-0.71612126,0.031215796,0.22335404,-0.15442047,1.3765934,0.4427298,-0.2570272,0.5636077,-0.21478307,-0.035946764,0.31713527,-0.08536217,-0.07106002,-0.06596957,-0.036827147,0.25187865,0.076818526,-0.2700635,-0.66585284,-0.17563412,-0.012376834,-0.068634965,-0.13970552,0.36424196,0.2150802,-0.14390656,0.03386651,0.03052525,-0.7268882,-0.13647817,0.3750119,1.1071867,-0.20448314,-0.032661125,-0.2945101,-0.20753759,0.3025911,-0.28467932,0.24214807,0.15551712,-0.4138979,0.2706049,0.3638268,-0.573702,-0.17631249,-0.19970047,0.7858279,0.4902223,0.5577572,0.08422295,-0.1848453,-0.2251091,0.40610486,0.17194901,0.056160104,-0.42325097,0.45112365,0.40864056,1.2422373,0.5031483,0.13719337,-0.45945746,0.0047143647,0.017969586,-0.13811682,0.008811588,-0.17893562,0.14340137,0.08872879,-0.25965276,-0.3434213,-0.5377301,0.06396906,0.40689212,0.21606298,0.17829983,-0.103186205,0.33685833,0.43344578,0.2521633,0.12085772,-0.88783836,-0.5835598,0.5454258,0.78349453,0.53923684,-0.24635538,0.19819976,0.1317401,-0.35900125,-0.1528594,0.2745472,0.65438074,0.16995075,-0.433312,-0.3965985,-0.1848716,0.29513323,0.122447155,0.027451303,0.46076033,-0.12828958,-0.28652987,0.63000506,-0.61186033,0.48002025,-0.4843633,-0.16705234,0.1881669,0.13213338,-0.05306507,-0.23773599,0.14322181,0.14433853,0.17728637,0.61295485,0.24774355,0.03660522,-0.45365542,-0.5826506,0.0770921,0.6516424,-1.0263984,0.35471728,-0.21921897,-0.23863202,-0.30923927
upgrade_fine_08,0.40731806,0.06210236,-0.179275,0.44686344,-0.6954717,0.27865687,0.2093013,0.097191945,0.36494583,0.50951827,-0.16113539,0.291357,0.14672996,-0.4316807,-0.48483247,0.39472193,0.90639806,-0.7333852,-0.7351899,-0.24887724,0.036050156,0.8538314,0.03882774,0.056330204,0.081375435,-0.66908157,-0.2445754,0.6595312,0.37867862,0.40748477,-0.051587757,0.32280084,0.2986998,-0.16619043,-0.26108465,-0.38514534,0.66992015,-0.14113022,0.21177329,0.22314772,-0.06413885,0.23419668,0.08911152,0.950295,-0.246087,-0.10574959,-1.1079834,0.06780117,0.12504193,-0.08406878,0.011993635,-0.39820054,-0.2469455,-0.053386644,0.25887284,0.2179778,-0.4386701,0.8763331,0.07335206,0.23326081,-0.28701633,-0.035426944,-0.36671126,-0.7892191,-0.5028171,-0.1112963,-0.15313183,-0.60602504,-0.18075034,0.17858863,0.7138942,0.23468664,0.3167939,-0.0029241778,-0.6589626,0.7875113,0.732257,-0.11558809,-0.051593903,0.3007381,0.34129965,-0.031761788,-0.5339689,-0.7973289,-0.13325162,0.81965977,0.33526424,1.1189053,0.27946237,-0.27589557,-0.8792329,0.44707817,-0.32371885,-0.5541185,0.081146345,-0.03127825,0.26651847,-0.22390689,-0.150701,0.11437093,0.22620788,-0.06632143,-0.43848118,-0.2029839,0.37542698,-0.82902384,1.1067897,-0.33381325,0.45767307,0.6102934,0.288665,-0.54392016,0.6226828,-0.1148591,0.0490917,0.23322183,-0.110031724,-0.7096091,-0.47529677,0.23130125,0.4621361,1.1026435,-0.11457813,-0.34560123,-0.07476552,-0.5714123,-0.30788437,-0.12896004
