target,target_key,module,module_gene_map_key,gene,projection_method,evidence_level,module_importance_score,module_delta_metric,mean_abs_prediction_delta,kg_known_ad,kg_known_microglia,kg_known_neuroinflammation,kg_known_target_pathology,kg_source,not_experimentally_validated
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,CCL4,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,CCL2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,IL27RA,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,NFKBIA,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,TNF,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,IL18,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,IL6,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,CXCL8,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,TNFRSF11B,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_inflammatory_signaling,inflammatory_signaling,CCL3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,0.0034828389187000486,-0.0034828389187000486,0.01370329778388291,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,MX1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,IFI27,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,IFIT3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,IFIT2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,STAT1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,IFI44L,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,IFI44,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,ISG15,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,IFIT1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_interferon_response,interferon_response,OAS1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.002166649792447073,0.002166649792447073,0.004622167336722653,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,CTSB,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,LAPTM5,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,CTSD,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,NPC2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,LAMP2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,MERTK,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,CD68,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,LAMP1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,CTSS,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lysosome_phagocytosis,lysosome_phagocytosis,FCGR3A,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.0025311329351017653,0.0025311329351017653,0.06686456380430487,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,CSF1R,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,TMEM119,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,HEXB,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,P2RY12,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,P2RY13,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,SELPLG,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,GPR34,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,CX3CR1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,OLFML3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_homeostatic_microglia,homeostatic_microglia,SALL1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.004839526171914521,0.004839526171914521,0.013938392698681737,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,TREM2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,CST7,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,APOE,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,LGALS3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,CTSD,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,CLEC7A,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,ITGAX,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,SPP1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,TYROBP,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,AXL,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,GPNMB,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_plaque_response,plaque_response,LPL,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.006418953123418003,0.006418953123418003,0.032648359572098384,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,TREM2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,CST7,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,APOE,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,LGALS3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,CTSD,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,CLEC7A,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,ITGAX,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,SPP1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,TYROBP,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,AXL,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,GPNMB,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,CD9,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_disease_associated_microglia,disease_associated_microglia,LPL,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.00668219094866862,0.00668219094866862,0.03479335289767775,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,C3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,VSIG4,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,SERPING1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,C4B,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,C1QC,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,C1QB,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,CFH,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,C4A,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_complement,complement,C1QA,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014741318214032573,0.014741318214032573,0.022952234867827853,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CCL4,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CCL2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CCR5,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CCL5,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CCR1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CXCL8,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,ITGAM,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CX3CR1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CCL3,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_chemokine_migration,chemokine_migration,CXCL10,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.014822314467955788,0.014822314467955788,0.019462424117708304,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,CLU,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,TREM2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,PLCG2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,APOE,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,ABCA1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,ABCA7,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,MSR1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,SORL1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_lipid_metabolism,lipid_metabolism,LPL,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.017738179609192994,0.017738179609192994,0.03896090433419221,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,HLA-DRB1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,B2M,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,HLA-DQA1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,HLA-DPB1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,TAP2,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,HLA-DQB1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,TAP1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,HLA-DPA1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,HLA-DRA,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_antigen_presentation,antigen_presentation,CD74,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.019742836893793636,0.019742836893793636,0.019938177626917235,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
AT8,AT8,module_synapse_pruning,synapse_pruning,CR1,exact_predefined_module_membership_projection,model_implied_gene_hypothesis,-0.026283284398096574,0.026283284398096574,0.03269574363797132,not_evaluated,not_evaluated,not_evaluated,not_evaluated,local_knowledge_resource_missing,True
