path,version_bucket,stage_hint,script_status,suffix,byte_size,n_imports_or_modules,imports_or_modules,n_local_path_mentions,local_path_mentions,n_output_path_mentions,output_path_mentions,physical_move_recommended_now,path_policy
scripts/run_stage34a_hbca_microglia_filtered_external_pretraining_v1.py,v3,stage34a,runner_or_entrypoint,.py,33741,15,__future__|anndata|argparse|dataclasses|importlib|numpy|pandas|pathlib|scipy|sea_ad_jepa|sklearn|sys|types|typing|yaml,1,configs/train/stage34a_hbca_microglia_filtered_external_pretraining_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage34b_hbcc_external_pretraining_v1.py,v3,stage34b,runner_or_entrypoint,.py,26676,13,__future__|anndata|argparse|cellxgene_census|importlib|numpy|pandas|pathlib|run_stage34a_hbca_microglia_filtered_external_pretraining_v1|scipy|sys|typing|yaml,1,configs/train/stage34b_hbcc_external_pretraining_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage35a_target_aware_weak_graph_rescue_v1.py,v3,stage35a,runner_or_entrypoint,.py,31259,12,__future__|argparse|importlib|numpy|pandas|pathlib|sea_ad_jepa|sklearn|sys|types|typing|yaml,1,configs/train/stage35a_target_aware_weak_graph_rescue_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage35b_graph_laplacian_regularized_ridge_v1.py,v3,stage35b,runner_or_entrypoint,.py,22757,13,__future__|argparse|importlib|numpy|pandas|pathlib|scipy|sea_ad_jepa|sklearn|sys|types|typing|yaml,1,configs/train/stage35b_graph_laplacian_regularized_ridge_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage35c_latent_module_graph_v1.py,v3,stage35c,runner_or_entrypoint,.py,23470,13,__future__|argparse|importlib|itertools|numpy|pandas|pathlib|sea_ad_jepa|sklearn|sys|types|typing|yaml,1,configs/train/stage35c_latent_module_graph_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage35d_perturbation_graph_diagnostic_v1.py,v3,stage35d,runner_or_entrypoint,.py,11063,7,__future__|argparse|csv|pandas|pathlib|typing|yaml,2,configs/train/stage35d_perturbation_graph_diagnostic_v1.yaml|results/tables/stage35d_,1,results/tables/stage35d_,false,path_stable_or_wrapper_required
scripts/run_stage35e_graph_diagnostics_synthesis_v1.py,v3,stage35e,runner_or_entrypoint,.py,26230,7,__future__|argparse|numpy|pandas|pathlib|typing|yaml,1,configs/train/stage35e_graph_diagnostics_synthesis_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage36a_module_counterfactual_agent_v1.py,v3,stage36a,runner_or_entrypoint,.py,30629,13,__future__|argparse|importlib|numpy|pandas|pathlib|re|scipy|sklearn|sys|types|typing|yaml,1,configs/agent/stage36a_module_counterfactual_agent_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage36b_local_knowledge_grounding_schema_v1.py,v3,stage36b,runner_or_entrypoint,.py,21615,8,__future__|argparse|json|pandas|pathlib|re|typing|yaml,5,configs/agent/stage36b_local_knowledge_grounding_schema_v1.yaml|docs/stage_c_finetuning_analysis.md|results/reports/stage36b_|results/tables/|results/tables/stage36b_,3,results/reports/stage36b_|results/tables/|results/tables/stage36b_,false,path_stable_or_wrapper_required
scripts/run_stage36c_ranked_hypothesis_package_v1.py,v3,stage36c,runner_or_entrypoint,.py,17499,7,__future__|argparse|numpy|pandas|pathlib|typing|yaml,1,configs/agent/stage36c_ranked_hypothesis_package_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage36d_validation_handoff_v1.py,v3,stage36d,runner_or_entrypoint,.py,24338,6,__future__|argparse|pandas|pathlib|typing|yaml,5,configs/agent/stage36d_validation_handoff_v1.yaml|results/tables/stage36d_assay_planning_table_v1.csv`|results/tables/stage36d_candidate_shortlist_v1.csv`|results/tables/stage36d_pass_fail_v1.csv`|results/tables/stage36d_validation_readiness_audit_v1.csv`,4,results/tables/stage36d_assay_planning_table_v1.csv`|results/tables/stage36d_candidate_shortlist_v1.csv`|results/tables/stage36d_pass_fail_v1.csv`|results/tables/stage36d_validation_readiness_audit_v1.csv`,false,path_stable_or_wrapper_required
scripts/run_stage36e_frozen_validation_protocol_v1.py,v3,stage36e,runner_or_entrypoint,.py,29817,6,__future__|argparse|pandas|pathlib|typing|yaml,1,configs/agent/stage36e_frozen_validation_protocol_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage37a_validation_dataset_eligibility_audit_v1.py,v3,stage37a,runner_or_entrypoint,.py,37099,6,__future__|argparse|pandas|pathlib|typing|yaml,6,configs/agent/stage37a_validation_dataset_eligibility_audit_v1.yaml|results/tables/stage32_external_dataset_role_audit_v1.csv|results/tables/stage34a_filtered_matrix_manifest_v1.csv|results/tables/stage34b_hbcc_matrix_manifest_v1.csv|results/tables/v2_1_gse174367_cell_trajectory_scores.csv|results/tables/v2_2_abeta_responsive_microglia_cell_scores_summary.csv,5,results/tables/stage32_external_dataset_role_audit_v1.csv|results/tables/stage34a_filtered_matrix_manifest_v1.csv|results/tables/stage34b_hbcc_matrix_manifest_v1.csv|results/tables/v2_1_gse174367_cell_trajectory_scores.csv|results/tables/v2_2_abeta_responsive_microglia_cell_scores_summary.csv,false,path_stable_or_wrapper_required
scripts/run_stage37b_manual_dataset_approval_v1.py,v3,stage37b,runner_or_entrypoint,.py,32050,6,__future__|argparse|pandas|pathlib|typing|yaml,1,configs/agent/stage37b_manual_dataset_approval_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage37b_rev1_dataset_claim_reclassification_v1.py,v3,stage37b,runner_or_entrypoint,.py,36523,6,__future__|argparse|pandas|pathlib|typing|yaml,6,configs/agent/stage37b_rev1_dataset_claim_reclassification_v1.yaml|data/access/readout|data/acquisition|data/approval|data/independence|data/readouts,0,,false,path_stable_or_wrapper_required
scripts/run_stage37c_f_multidataset_external_support_v1.py,v3,stage37c,runner_or_entrypoint,.py,41625,8,__future__|argparse|gzip|numpy|pandas|pathlib|typing|yaml,6,configs/agent/stage37c_f_multidataset_external_support_v1.yaml|data/expression|data/external/|data/external/{ds[|data/readiness|data/schema,0,,false,path_stable_or_wrapper_required
scripts/run_stage38a_external_data_acquisition_preprocessing_v1.py,v3,stage38a,runner_or_entrypoint,.py,25240,7,__future__|argparse|hashlib|pandas|pathlib|typing|yaml,5,configs/agent/stage38a_external_data_acquisition_preprocessing_v1.yaml|data/external/|data/external/{d[|data/external/{ds[|results/tables/stage37c_f_dataset_readiness_matrix_v1.csv,1,results/tables/stage37c_f_dataset_readiness_matrix_v1.csv,false,path_stable_or_wrapper_required
scripts/run_stage38b_prepared_external_support_analysis_v1.py,v3,stage38b,runner_or_entrypoint,.py,39565,8,__future__|argparse|math|numpy|pandas|pathlib|typing|yaml,1,configs/agent/stage38b_prepared_external_support_analysis_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage38c_external_support_prioritization_v1.py,v3,stage38c,runner_or_entrypoint,.py,24379,6,__future__|argparse|pandas|pathlib|typing|yaml,2,configs/agent/stage38c_external_support_prioritization_v1.yaml|data/expression,0,,false,path_stable_or_wrapper_required
scripts/run_stage39a_external_metadata_rescue_v1.py,v3,stage39a,runner_or_entrypoint,.py,28949,7,__future__|argparse|inspect_stage39a_external_metadata_columns_v1|pandas|pathlib|typing|yaml,2,data/expression|data/testability,0,,false,path_stable_or_wrapper_required
scripts/run_stage39b_lph_internal_model_rescue_v1.py,v3,stage39b,runner_or_entrypoint,.py,39399,12,__future__|argparse|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|types|typing|yaml,5,data/external|data/testability.|results/tables/v3_primary_baseline_pooled_oof_recompute_v1.csv|results/tables/v3_primary_baseline_target_winners_v1.csv|scripts/run_stage27c_non_graph_rescue_v1.py,2,results/tables/v3_primary_baseline_pooled_oof_recompute_v1.csv|results/tables/v3_primary_baseline_target_winners_v1.csv,false,path_stable_or_wrapper_required
scripts/run_stage39c_target_engineering_residual_stack_v1.py,v3,stage39c,runner_or_entrypoint,.py,32392,14,__future__|argparse|audit_donor_leakage_v1|build_pathology_residual_targets_v1|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|types|typing|yaml,2,data/composition|scripts/run_stage27c_non_graph_rescue_v1.py,0,,false,path_stable_or_wrapper_required
scripts/run_stage39d_metadata_composition_stack_v1.py,v3,stage39d,runner_or_entrypoint,.py,40589,15,__future__|argparse|audit_donor_leakage_v1|build_donor_composition_features_v1|build_pathology_residual_targets_v1|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|types|typing|yaml,3,data/composition|data/composition+latent|scripts/run_stage27c_non_graph_rescue_v1.py,0,,false,path_stable_or_wrapper_required
scripts/run_stage39e_strong_simple_model_leaderboard_v1.py,v3,stage39e,runner_or_entrypoint,.py,27469,13,__future__|argparse|build_pathology_residual_targets_v1|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|types|typing|yaml,1,scripts/run_stage27c_non_graph_rescue_v1.py,0,,false,path_stable_or_wrapper_required
scripts/run_stage39f_robustness_confirmation_v1.py,v3,stage39f,runner_or_entrypoint,.py,38707,8,__future__|argparse|numpy|pandas|pathlib|scipy|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage39h_proxy_safe_composition_decomposition_v1.py,v3,stage39h,runner_or_entrypoint,.py,42881,14,__future__|argparse|build_pathology_residual_targets_v1|classify_stage39h_feature_blocks_v1|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|types|typing|yaml,1,scripts/run_stage27c_non_graph_rescue_v1.py,0,,false,path_stable_or_wrapper_required
scripts/run_stage40a_conditional_dualhead_ema_vicreg_v1.py,v3,stage40a,runner_or_entrypoint,.py,31607,15,__future__|argparse|build_pathology_residual_targets_v1|copy|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|torch|types|typing|yaml,1,scripts/run_stage27c_non_graph_rescue_v1.py,0,,false,path_stable_or_wrapper_required
scripts/run_stage40b_terminal_rescue_synthesis_v1.py,v3,stage40b,runner_or_entrypoint,.py,22433,6,__future__|argparse|pandas|pathlib|typing|yaml,2,data/composition|data/context,0,,false,path_stable_or_wrapper_required
scripts/run_stage41_internal_multimodal_feature_acquisition_and_benchmark_v1.py,v3,stage41,runner_or_entrypoint,.py,20786,11,__future__|argparse|build_stage41_safe_feature_matrix_v1|classify_stage41_feature_risk_tiers_v1|inventory_stage41_multimodal_feature_sources_v1|pandas|pathlib|run_stage41_safe_multimodal_benchmark_v1|sys|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage41_safe_multimodal_benchmark_v1.py,v3,stage41,runner_or_entrypoint,.py,3841,2,__future__|pandas,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage41a_manual_internal_feature_acquisition_v1.py,v3,stage41a,runner_or_entrypoint,.py,26303,6,__future__|argparse|pandas|pathlib|typing|yaml,17,data/MRI|data/expression|data/manual/sea_ad/|data/manual/sea_ad/cellxgene_snrna/|data/manual/sea_ad/donor_metadata/|data/manual/sea_ad/image_morphology/|data/manual/sea_ad/linkage_tables/|data/manual/sea_ad/mri_volumetrics/|data/manual/sea_ad/snatac/|data/manual/sea_ad/spatial/|data/manual/sea_ad/{rid}/|docs/sea_ad_manual_provenance/|results/tables/stage41b_celltype_composition_feature_matrix_v1.csv|results/tables/stage41b_non_target_image_morphology_feature_matrix_v1.csv|results/tables/stage41b_safe_metadata_mri_feature_matrix_v1.csv|results/tables/stage41b_spatial_neighborhood_feature_matrix_v1.csv|scripts/build_stage41b_safe_feature_matrices_v1.py,4,results/tables/stage41b_celltype_composition_feature_matrix_v1.csv|results/tables/stage41b_non_target_image_morphology_feature_matrix_v1.csv|results/tables/stage41b_safe_metadata_mri_feature_matrix_v1.csv|results/tables/stage41b_spatial_neighborhood_feature_matrix_v1.csv,false,path_stable_or_wrapper_required
scripts/run_stage41abc_safe_feature_benchmark_v1.py,v3,stage41abc,runner_or_entrypoint,.py,875,5,__future__|argparse|pathlib|run_stage41abc_seaad_safe_feature_download_analyze_benchmark_v1|sys,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage41abc_seaad_safe_feature_download_analyze_benchmark_v1.py,v3,stage41abc,runner_or_entrypoint,.py,49576,15,__future__|argparse|dataclasses|hashlib|html|json|math|numpy|pandas|pathlib|re|sys|typing|urllib|yaml,12,data/MRI|data/h5ad|data/sea_ad/stage41abc/`|data/sea_ad/stage41abc/raw/cellxgene_metadata/|data/sea_ad/stage41abc/raw/donor_metadata/|data/sea_ad/stage41abc/raw/image_morphology/|data/sea_ad/stage41abc/raw/mri_volumetrics/|data/sea_ad/stage41abc/raw/snatac/|data/sea_ad/stage41abc/raw/spatial/|data/summaries|data/summaries;|data/whitepapers;,0,,false,path_stable_or_wrapper_required
scripts/run_stage41b_safe_metadata_mri_benchmark_v1.py,v3,stage41b,runner_or_entrypoint,.py,31079,12,__future__|argparse|importlib|math|numpy|pandas|pathlib|scipy|sklearn|sys|typing|yaml,1,data/MRI,0,,false,path_stable_or_wrapper_required
scripts/run_stage41c_stability_rescue_v1.py,v3,stage41c,runner_or_entrypoint,.py,133,2,__future__|run_stage41full_safe_feature_pipeline_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage41de_lock_confirmation_v1.py,v3,stage41de,runner_or_entrypoint,.py,133,2,__future__|run_stage41full_safe_feature_pipeline_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage41full_safe_feature_pipeline_v1.py,v3,stage41full,runner_or_entrypoint,.py,44932,10,__future__|argparse|math|numpy|pandas|pathlib|scipy|sklearn|typing|yaml,3,data/MRI|data/MRI/module|data/latent,0,,false,path_stable_or_wrapper_required
scripts/run_stage42_safe_external_support_and_manuscript_synthesis_v1.py,v3,stage42,runner_or_entrypoint,.py,29542,6,__future__|argparse|pandas|pathlib|typing|yaml,5,data/context|data/external_support/stage42/cell_state/`.|data/external_support/stage42/expression/`;|data/external_support/stage42/metadata/`.|data/latent,0,,false,path_stable_or_wrapper_required
scripts/run_stage43_manuscript_draft_package_v1.py,v3,stage43,runner_or_entrypoint,.py,24303,6,__future__|argparse|pandas|pathlib|typing|yaml,3,data/context|data/latent|results/tables,1,results/tables,false,path_stable_or_wrapper_required
scripts/run_stage44_manuscript_polish_figures_tables_pi_review_v1.py,v3,stage44,runner_or_entrypoint,.py,22964,6,__future__|argparse|pandas|pathlib|typing|yaml,6,data/MRI|data/code|data/latent|data/new|results/tables/stage44_figure|results/tables/stage44_figure{i}_{[,1,results/tables/stage44_figure{i}_{[,false,path_stable_or_wrapper_required
scripts/run_stage45_new_safe_feature_acquisition_and_benchmark_v1.py,v3,stage45,runner_or_entrypoint,.py,31255,9,__future__|argparse|numpy|pandas|pathlib|scipy|sklearn|typing|yaml,5,data/MRI|data/sea_ad/stage45/cellxgene/`.|data/sea_ad/stage45/image/|data/sea_ad/stage45/processed/stage45_cellxgene_composition_feature_matrix_v1.csv|data/sea_ad/stage45/spatial/,0,,false,path_stable_or_wrapper_required
scripts/run_stage45_safe_feature_benchmark_v1.py,v3,stage45,runner_or_entrypoint,.py,148,2,__future__|run_stage45_new_safe_feature_acquisition_and_benchmark_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage47_cross_version_candidate_network_drug_synthesis_v1.py,v3,stage47,runner_or_entrypoint,.py,40007,7,__future__|argparse|json|pandas|pathlib|re|yaml,19,results/reports/*candidate*.md|results/reports/*external*.md|results/reports/*manuscript*.md|results/reports/*mechanism*.md|results/reports/*perturb*.md|results/reports/stage47_|results/tables/*ablation*.csv|results/tables/*candidate*.csv|results/tables/*counterfactual*.csv|results/tables/*drugg*.csv|results/tables/*external*.csv|results/tables/*hypothes*.csv|results/tables/*mechanism*.csv|results/tables/*microglia*.csv|results/tables/*perturb*.csv|results/tables/*support*.csv|results/tables/*trajectory*.csv|results/tables/stage36e_frozen_mechanism_registry_v1.csv|results/tables/stage47_,19,results/reports/*candidate*.md|results/reports/*external*.md|results/reports/*manuscript*.md|results/reports/*mechanism*.md|results/reports/*perturb*.md|results/reports/stage47_|results/tables/*ablation*.csv|results/tables/*candidate*.csv|results/tables/*counterfactual*.csv|results/tables/*drugg*.csv|results/tables/*external*.csv|results/tables/*hypothes*.csv|results/tables/*mechanism*.csv|results/tables/*microglia*.csv|results/tables/*perturb*.csv|results/tables/*support*.csv|results/tables/*trajectory*.csv|results/tables/stage36e_frozen_mechanism_registry_v1.csv|results/tables/stage47_,false,path_stable_or_wrapper_required
scripts/run_stage48_candidate_evidence_consistency_dossier_v1.py,v3,stage48,runner_or_entrypoint,.py,16969,5,__future__|argparse|pandas|pathlib|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage49_known_experimental_evidence_concordance_v1.py,v3,stage49,runner_or_entrypoint,.py,37409,8,__future__|argparse|json|pandas|pathlib|time|urllib|yaml,1,data/target/search.json?,0,,false,path_stable_or_wrapper_required
scripts/run_stage50_graph_specific_jepa_topology_audit_v1.py,v3,stage50,runner_or_entrypoint,.py,28198,6,__future__|argparse|pandas|pathlib|re|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage50_label_free_graph_jepa_v1.py,v3,stage50,runner_or_entrypoint,.py,140,2,__future__|run_stage50_graph_specific_jepa_topology_audit_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage51_label_free_string_graph_jepa_v1.py,v3,stage51,runner_or_entrypoint,.py,136,2,__future__|run_stage51_string_graph_topology_jepa_run_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage51_string_graph_topology_jepa_run_v1.py,v3,stage51,runner_or_entrypoint,.py,16198,8,__future__|argparse|numpy|pandas|pathlib|scipy|sklearn|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage53_heterogeneity_composition_auxiliary_jepa_v1.py,v3,stage53,runner_or_entrypoint,.py,49765,11,__future__|argparse|collections|h5py|math|numpy|pandas|pathlib|scipy|sklearn|yaml,1,configs/agent/stage53_heterogeneity_composition_auxiliary_jepa_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage53_label_free_auxiliary_jepa_v1.py,v3,stage53,runner_or_entrypoint,.py,112,1,run_stage53_heterogeneity_composition_auxiliary_jepa_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/run_stage54_state_specific_microglia_programming_v1.py,v3,stage54,runner_or_entrypoint,.py,22295,9,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|sklearn|yaml,1,configs/agent/stage54_state_specific_microglia_programming_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage55_full_state_specific_microglia_programming_v1.py,v3,stage55,runner_or_entrypoint,.py,23666,9,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|sklearn|yaml,1,configs/agent/stage55_full_state_specific_microglia_programming_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage56_target_gated_state_programming_ensemble_v1.py,v3,stage56,runner_or_entrypoint,.py,21010,9,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|sklearn|yaml,1,configs/agent/stage56_target_gated_state_programming_ensemble_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage57_repaired_state_module_confirmation_v1.py,v3,stage57,runner_or_entrypoint,.py,23407,9,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|sklearn|yaml,1,configs/agent/stage57_repaired_state_module_confirmation_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage58_state_programming_decision_synthesis_v1.py,v3,stage58,runner_or_entrypoint,.py,6266,5,__future__|argparse|pandas|pathlib|yaml,1,configs/agent/stage58_state_programming_decision_synthesis_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage59_dlpfc_microglia_pvm_acquisition_audit_v1.py,v3,stage59,runner_or_entrypoint,.py,6417,5,__future__|argparse|pandas|pathlib|yaml,5,configs/agent/stage59_dlpfc_microglia_pvm_acquisition_audit_v1.yaml|data/expression|data/inventory|data/sea_ad/stage45/cellxgene/h5ad_assets/|data/sea_ad/stage45/cellxgene/h5ad_assets/100c6145-7b0e-4ba6-81c1-ffebed0d1ac4.h5ad,0,,false,path_stable_or_wrapper_required
scripts/run_stage60_gene_preserved_mtg_microglia_module_rebuild_v1.py,v3,stage60,runner_or_entrypoint,.py,15402,9,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|sklearn|yaml,1,configs/agent/stage60_gene_preserved_mtg_microglia_module_rebuild_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage61_dlpfc_microglia_pvm_support_audit_v1.py,v3,stage61,runner_or_entrypoint,.py,21210,10,__future__|argparse|h5py|numpy|pandas|pathlib|requests|scipy|sklearn|yaml,1,configs/agent/stage61_dlpfc_microglia_pvm_support_audit_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage62_dlpfc_state_module_robustness_lock_audit_v1.py,v3,stage62,runner_or_entrypoint,.py,41153,10,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|sklearn|subprocess|yaml,1,configs/agent/stage62_dlpfc_state_module_robustness_lock_audit_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage63_dlpfc_signal_instability_diagnosis_and_external_handoff_v1.py,v3,stage63,runner_or_entrypoint,.py,26412,8,__future__|argparse|numpy|pandas|pathlib|scipy|subprocess|yaml,1,configs/agent/stage63_dlpfc_signal_instability_diagnosis_and_external_handoff_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage64_cell_level_microglia_rare_state_mining_v1.py,v3,stage64,runner_or_entrypoint,.py,26376,9,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|subprocess|yaml,1,configs/agent/stage64_cell_level_microglia_rare_state_mining_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage65_retrospective_rare_tail_signal_backtrace_v1.py,v3,stage65,runner_or_entrypoint,.py,19526,8,__future__|argparse|numpy|pandas|pathlib|scipy|subprocess|yaml,1,configs/agent/stage65_retrospective_rare_tail_signal_backtrace_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage66_graph_rare_tail_signal_preservation_audit_v1.py,v3,stage66,runner_or_entrypoint,.py,24646,11,__future__|argparse|collections|h5py|math|numpy|pandas|pathlib|scipy|subprocess|yaml,1,configs/agent/stage66_graph_rare_tail_signal_preservation_audit_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage67_legacy_cell_level_artifact_and_seaad_availability_audit_v1.py,v3,stage67,runner_or_entrypoint,.py,18033,8,__future__|argparse|fnmatch|h5py|pandas|pathlib|subprocess|yaml,3,archive/old_stage_c_sweeps|configs/agent/stage67_legacy_cell_level_artifact_and_seaad_availability_audit_v1.yaml|data/raw/,0,,false,path_stable_or_wrapper_required
scripts/run_stage68_rare_tail_cell_extraction_expression_contrast_v1.py,v3,stage68,runner_or_entrypoint,.py,30314,8,__future__|argparse|h5py|numpy|pandas|pathlib|scipy|yaml,1,configs/agent/stage68_rare_tail_cell_extraction_expression_contrast_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage69_rare_microglia_auxiliary_head_jepa_audit_v1.py,v3,stage69,runner_or_entrypoint,.py,26917,12,__future__|argparse|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|types|typing|yaml,2,configs/agent/stage69_rare_microglia_auxiliary_head_jepa_audit_v1.yaml|scripts/run_stage27c_non_graph_rescue_v1.py,0,,false,path_stable_or_wrapper_required
scripts/run_stage70_rare_microglia_auxiliary_head_robustness_lock_audit_v1.py,v3,stage70,runner_or_entrypoint,.py,23106,10,__future__|argparse|importlib|numpy|pandas|pathlib|sklearn|sys|typing|yaml,4,configs/agent/stage69_rare_microglia_auxiliary_head_jepa_audit_v1.yaml|configs/agent/stage70_rare_microglia_auxiliary_head_robustness_lock_audit_v1.yaml|results/tables/stage27c_rescue_target_metrics_v1.csv|scripts/run_stage69_rare_microglia_auxiliary_head_jepa_audit_v1.py,1,results/tables/stage27c_rescue_target_metrics_v1.csv,false,path_stable_or_wrapper_required
scripts/run_stage71_full_rare_microglia_graph_jepa_hierarchical_benchmark_v1.py,v3,stage71,runner_or_entrypoint,.py,29993,12,__future__|argparse|h5py|importlib|numpy|pandas|pathlib|scipy|sklearn|sys|typing|yaml,4,configs/agent/stage71_full_rare_microglia_graph_jepa_hierarchical_benchmark_v1.yaml|results/tables/stage27c_rescue_oof_predictions_v1.csv|results/tables/stage27c_rescue_target_metrics_v1.csv|results/tables/v3_locked_donor_folds_v1.csv,3,results/tables/stage27c_rescue_oof_predictions_v1.csv|results/tables/stage27c_rescue_target_metrics_v1.csv|results/tables/v3_locked_donor_folds_v1.csv,false,path_stable_or_wrapper_required
scripts/run_stage72a_external_multiomic_grn_resource_eligibility_audit_v1.py,v3,stage72a,runner_or_entrypoint,.py,17329,11,__future__|argparse|gzip|h5py|hashlib|pandas|pathlib|shutil|typing|urllib|yaml,1,configs/agent/stage72a_external_multiomic_grn_resource_eligibility_audit_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage72b_external_morabito_micro_pvm_grn_construction_v1.py,v3,stage72b,runner_or_entrypoint,.py,28092,10,__future__|argparse|h5py|math|numpy|pandas|pathlib|scipy|typing|yaml,2,configs/agent/stage72b_external_morabito_micro_pvm_grn_construction_v1.yaml|data/`,0,,false,path_stable_or_wrapper_required
scripts/run_stage73_context_specific_grn_graph_jepa_diagnostic_v1.py,v3,stage73,runner_or_entrypoint,.py,18318,9,__future__|argparse|importlib|numpy|pandas|pathlib|scipy|typing|yaml,1,configs/agent/stage73_context_specific_grn_graph_jepa_diagnostic_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage73r_context_specific_grn_control_repair_v1.py,v3,stage73r,runner_or_entrypoint,.py,22231,10,__future__|argparse|hashlib|importlib|numpy|pandas|pathlib|scipy|typing|yaml,1,configs/agent/stage73r_context_specific_grn_control_repair_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage74_directed_micro_pvm_grn_in_silico_perturbation_audit_v1.py,v3,stage74,runner_or_entrypoint,.py,23789,10,__future__|argparse|h5py|importlib|numpy|pandas|pathlib|scipy|typing|yaml,1,configs/agent/stage74_directed_micro_pvm_grn_in_silico_perturbation_audit_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/run_stage75a_scenicplus_celloracle_egrn_readiness_v1.py,v3,stage75a,frozen_v3_pipeline,.py,16015,8,__future__|argparse|h5py|importlib|pandas|pathlib|typing|yaml,2,configs/agent/stage75a_scenicplus_celloracle_egrn_readiness_v1.yaml|data/resource,0,,false,path_stable_or_wrapper_required
scripts/run_stage75b_scenicplus_resource_acquisition_v1.py,v3,stage75b,frozen_v3_pipeline,.py,10516,7,__future__|argparse|pandas|pathlib|typing|urllib|yaml,5,configs/agent/stage75b_scenicplus_resource_acquisition_v1.yaml|data/external_resources/stage75b|docs/ACTIVE_V3_STATUS.md|docs/V3_SCORECARD.md|results/tables/v3_scorecard_status_v1.csv,1,results/tables/v3_scorecard_status_v1.csv,false,path_stable_or_wrapper_required
scripts/run_stage75c_peak_gene_preflight_annotation_v1.py,v3,stage75c,frozen_v3_pipeline,.py,13729,10,__future__|argparse|gzip|h5py|numpy|pandas|pathlib|re|typing|yaml,1,configs/agent/stage75c_peak_gene_preflight_annotation_v1.yaml,0,,false,path_stable_or_wrapper_required
