analysis_label,donor_id,base_score,score_without_donor,influence_score_without_minus_base,abs_influence
stage62_aggregate,H21.33.040,0.28477730895452413,0.2822638753651412,-0.0025134335893829407,0.0025134335893829407
stage62_aggregate,H20.33.037,0.28477730895452413,0.28228334956183054,-0.00249395939269359,0.00249395939269359
stage62_aggregate,H21.33.041,0.28477730895452413,0.2822930866601753,-0.002484222294348859,0.002484222294348859
stage62_aggregate,H20.33.034,0.28477730895452413,0.28714216163583256,0.002364852681308427,0.002364852681308427
stage62_aggregate,H21.33.018,0.28477730895452413,0.2825900681596884,-0.002187240794835732,0.002187240794835732
stage62_aggregate,H20.33.028,0.28477730895452413,0.2826874391431353,-0.0020898698113888114,0.0020898698113888114
stage62_aggregate,H21.33.012,0.28477730895452413,0.2827555988315482,-0.002021710122975917,0.002021710122975917
stage62_aggregate,H20.33.029,0.28477730895452413,0.2865384615384615,0.0017611525839373865,0.0017611525839373865
stage62_aggregate,H21.33.022,0.28477730895452413,0.2865092502434275,0.0017319412889033603,0.0017319412889033603
stage62_aggregate,H21.33.027,0.28477730895452413,0.2863972736124635,0.0016199646579393434,0.0016199646579393434
stage62_aggregate,H21.33.023,0.28477730895452413,0.28635345666991235,0.0015761477153882208,0.0015761477153882208
stage62_aggregate,H21.33.029,0.28477730895452413,0.283315481986368,-0.0014618269681561102,0.0014618269681561102
stage62_aggregate,H21.33.026,0.28477730895452413,0.2833446932814022,-0.0014326156731219175,0.0014326156731219175
stage62_aggregate,H21.33.038,0.28477730895452413,0.2861879259980526,0.0014106170435284615,0.0014106170435284615
stage62_aggregate,H20.33.017,0.28477730895452413,0.28354430379746837,-0.0012330051570557665,0.0012330051570557665
stage62_aggregate,H20.33.027,0.28477730895452413,0.2859591041869523,0.0011817952324281733,0.0011817952324281733
stage62_aggregate,H21.33.044,0.28477730895452413,0.28359785783836416,-0.0011794511161599686,0.0011794511161599686
stage62_aggregate,H21.33.034,0.28477730895452413,0.2836027263875366,-0.0011745825669875476,0.0011745825669875476
stage62_aggregate,H21.33.013,0.28477730895452413,0.283636806231743,-0.001140502722781156,0.001140502722781156
stage62_aggregate,H20.33.030,0.28477730895452413,0.2838120740019474,-0.0009652349525767212,0.0009652349525767212
stage62_aggregate,H20.33.005,0.28477730895452413,0.28552580331061345,0.0007484943560893131,0.0007484943560893131
stage62_aggregate,H20.33.001,0.28477730895452413,0.2840360272638754,-0.0007412816906487429,0.0007412816906487429
stage62_aggregate,H21.33.037,0.28477730895452413,0.2840408958130477,-0.000736413141476433,0.000736413141476433
stage62_aggregate,H20.33.019,0.28477730895452413,0.28545277507302824,0.0006754661185041089,0.0006754661185041089
stage62_aggregate,H21.33.005,0.28477730895452413,0.2853894839337877,0.00061217497926358,0.00061217497926358
stage62_aggregate,H20.33.044,0.28477730895452413,0.2842112950340798,-0.0005660139204443082,0.0005660139204443082
stage62_aggregate,H21.33.008,0.28477730895452413,0.2842794547224927,-0.0004978542320314139,0.0004978542320314139
stage62_aggregate,H20.33.035,0.28477730895452413,0.28505355404089583,0.00027624508637169587,0.00027624508637169587
stage62_aggregate,H21.33.025,0.28477730895452413,0.28463485881207407,-0.00014245014245006793,0.00014245014245006793
