representation,latent_factor,latent_id,n_donors,r2_explained_by_2d,spearman_umap_x,spearman_umap_y,pearson_umap_x,pearson_umap_y,top_module_annotations
jepa_latent_umap,jepa_34,34,89,0.8668896854966317,0.8421007831120191,-0.3900749063670412,0.8495135445634531,-0.4168014533904015,homeostatic_microglia (-0.39); vascular_barrier_myeloid (+0.30); complement (+0.20)
jepa_latent_umap,jepa_90,90,89,0.01775168263891347,0.35783112019067076,0.019084099421178072,0.06981709883889906,0.11041103965006815,vascular_barrier_myeloid (+0.36); homeostatic_microglia (-0.32); chemokine_migration (-0.23)
jepa_latent_umap,jepa_70,70,89,0.0008190682507133173,-0.10589036431733061,-0.38273748723186923,-0.004202843464529728,-0.028105090076018687,vascular_barrier_myeloid (-0.27); disease_associated_microglia (+0.15); plaque_response (+0.15)
expression_pca_umap,jepa_71,71,89,0.5640754657323381,-0.6286516853932584,-0.4723867892407218,-0.6285379669398576,-0.44713227079561824,vascular_barrier_myeloid (+0.27); lysosome_phagocytosis (+0.25); interferon_response (+0.20)
expression_pca_umap,jepa_77,77,89,0.5634072333482777,-0.47931562819203266,-0.5972420837589377,-0.4750168216608856,-0.6079347119391545,vascular_barrier_myeloid (+0.45); complement (+0.37); lysosome_phagocytosis (+0.36)
expression_pca_umap,jepa_93,93,89,0.5542085454130257,0.5936840313244808,-0.49552264215185565,0.5442886909799363,-0.47523095601279125,synapse_pruning (+0.50); complement (+0.48); antigen_presentation (+0.46)
expression_pca_umap,jepa_3,3,89,0.5528903591631997,0.477919645897174,0.5764896152536602,0.5108237400639188,0.5692432160953501,lysosome_phagocytosis (-0.34); vascular_barrier_myeloid (-0.32); synapse_pruning (-0.27)
expression_pca_umap,jepa_30,30,89,0.5359984440848234,0.3804902962206333,-0.6073544433094995,0.3904183627393052,-0.5954656455896028,homeostatic_microglia (-0.25); antigen_presentation (+0.24); senescence_stress (+0.21)
expression_pca_umap,jepa_12,12,89,0.5171632308735588,0.6754000680966973,-0.33934286687095677,0.5941346253670325,-0.3697739664810732,synapse_pruning (+0.40); antigen_presentation (+0.36); complement (+0.34)
expression_pca_umap,jepa_23,23,89,0.508183008378069,0.30876744977868575,0.7068777664283282,0.24924548121065443,0.6812973599922658,vascular_barrier_myeloid (-0.51); lysosome_phagocytosis (-0.41); complement (-0.33)
expression_pca_umap,jepa_10,10,89,0.5035188377443016,-0.7291794347974123,-0.17291453864487571,-0.6960249001312621,-0.17851383509079355,homeostatic_microglia (-0.37); synapse_pruning (-0.37); complement (-0.33)
expression_pca_umap,jepa_52,52,89,0.5007993061371526,0.7555328566564522,0.018913857677902622,0.7011349773944843,-0.05483924734417669,homeostatic_microglia (+0.54); antigen_presentation (+0.41); synapse_pruning (+0.36)
expression_pca_umap,jepa_37,37,89,0.4981380736082859,0.23321416411304052,0.7723527408920667,0.14822140859126073,0.6975302336532058,vascular_barrier_myeloid (-0.48); lysosome_phagocytosis (-0.29); homeostatic_microglia (+0.24)
expression_pca_umap,jepa_113,113,89,0.48340544331011126,0.7181307456588355,-0.3103847463398025,0.5755677666295373,-0.35574375382435747,at8_associated_first_pass (-0.22); lysosome_phagocytosis (-0.21); lipid_metabolism (-0.17)
expression_pca_umap,jepa_79,79,89,0.4741797891385793,-0.009056860742254001,0.7091760299625468,-0.04562731884200263,0.6832547523347807,vascular_barrier_myeloid (-0.47); complement (-0.25); lysosome_phagocytosis (-0.19)
expression_pca_umap,jepa_110,110,89,0.45608694723043885,-0.05286006128702758,0.7183690840994211,-0.025697819968640862,0.6721991140263666,complement (-0.44); synapse_pruning (-0.43); homeostatic_microglia (-0.22)
expression_pca_umap,jepa_82,82,89,0.4449967281790068,-0.06848825331971399,-0.7229485869935308,-0.0806596136099542,-0.6657675470598232,complement (+0.24); synapse_pruning (+0.21); chemokine_migration (+0.20)
expression_pca_umap,jepa_84,84,89,0.43106223979233627,-0.6766258086482806,0.10054477357848145,-0.6266110335656033,0.15907068081863524,antigen_presentation (-0.53); synapse_pruning (-0.34); homeostatic_microglia (-0.33)
expression_pca_umap,jepa_94,94,89,0.4293017910274656,-0.44812734082397004,-0.549250936329588,-0.38714591675071036,-0.5503162039799924,vascular_barrier_myeloid (+0.46); lysosome_phagocytosis (+0.37); oxidative_stress (+0.28)
expression_pca_umap,jepa_2,2,89,0.40444741380783533,0.6757405515832482,0.32843037112700035,0.521559170808899,0.3937485450726564,antigen_presentation (+0.45); homeostatic_microglia (+0.45); synapse_pruning (+0.31)
expression_pca_umap,jepa_57,57,89,0.40303228950256076,-0.7004426285325162,-0.21109976166155942,-0.6340204641556735,-0.0693933887208479,homeostatic_microglia (-0.53); synapse_pruning (-0.32); antigen_presentation (-0.27)
expression_pca_umap,jepa_44,44,89,0.4022881239138907,0.7412665985699693,0.013840653728294178,0.6179034203382824,-0.10677787474138348,homeostatic_microglia (+0.47); synapse_pruning (+0.37); complement (+0.30)
expression_pca_umap,jepa_66,66,89,0.39501688232242615,0.4863806605379639,-0.4530643513789581,0.42807395941434045,-0.43439002216929834,synapse_pruning (+0.60); complement (+0.56); homeostatic_microglia (+0.51)
expression_pca_umap,jepa_68,68,89,0.3944988790471886,0.8002213142662581,0.054307116104868915,0.5954971786567094,-0.1645744380233342,homeostatic_microglia (+0.43); at8_associated_first_pass (-0.25); lysosome_phagocytosis (-0.20)
expression_pca_umap,jepa_120,120,89,0.39419595392808005,0.674327545114062,0.2536261491317671,0.5847345927127308,0.2624212421262794,homeostatic_microglia (+0.49); synapse_pruning (+0.37); complement (+0.32)
expression_pca_umap,jepa_103,103,89,0.39333790641442357,0.37919645897173987,0.5004596527068437,0.30428781998781207,0.5652438962333474,homeostatic_microglia (+0.51); vascular_barrier_myeloid (-0.33); at8_associated_first_pass (-0.18)
expression_pca_umap,jepa_97,97,89,0.39269695604878163,0.6833673816819884,0.34056860742254,0.5907161076609746,0.2433211156067955,antigen_presentation (+0.32); disease_associated_microglia (+0.30); plaque_response (+0.29)
expression_pca_umap,jepa_118,118,89,0.3878824185352354,0.6730337078651686,0.12368062648961525,0.6106362143312661,0.15796274013854344,homeostatic_microglia (+0.50); synapse_pruning (+0.30); complement (+0.22)
expression_pca_umap,jepa_74,74,89,0.38583994137806865,-0.5699693564862104,-0.3720463057541709,-0.5481975232867642,-0.32362196294197404,homeostatic_microglia (-0.55); antigen_presentation (-0.30); synapse_pruning (-0.25)
expression_pca_umap,jepa_99,99,89,0.3855649323042579,0.11127000340483487,0.7074736125297924,0.13261316823559374,0.6133237336984838,chemokine_migration (-0.27); lipid_metabolism (+0.25); disease_associated_microglia (+0.15)
expression_pca_umap,jepa_100,100,89,0.3834390385421541,-0.04451821586653047,-0.6109976166155942,-0.0027446863344412153,-0.618321224219259,homeostatic_microglia (-0.56); synapse_pruning (-0.35); complement (-0.29)
expression_pca_umap,jepa_39,39,89,0.38058959948238547,0.2614061967994552,0.6084269662921349,0.2162716246457949,0.5894161813293238,vascular_barrier_myeloid (-0.44); antigen_presentation (-0.42); complement (-0.41)
expression_pca_umap,jepa_33,33,89,0.3644997788602875,-0.13934286687095676,-0.6069458631256384,-0.12146596096605787,-0.5974791397966863,complement (+0.52); synapse_pruning (+0.48); antigen_presentation (+0.34)
expression_pca_umap,jepa_25,25,89,0.3642750137443519,0.6389172625127681,0.08913857677902622,0.6015453597200292,0.08423371959648146,homeostatic_microglia (+0.24); interferon_response (-0.22); synapse_pruning (+0.20)
expression_pca_umap,jepa_85,85,89,0.3626295497679404,0.5203098399727614,0.3528941096356827,0.4763051326811915,0.3956569406921428,homeostatic_microglia (+0.61); antigen_presentation (+0.54); synapse_pruning (+0.50)
expression_pca_umap,jepa_45,45,89,0.36257121829317707,0.1901430030643514,-0.6591590057882193,0.1624879554733668,-0.5693178393474202,chemokine_migration (+0.35); synapse_pruning (+0.26); homeostatic_microglia (+0.26)
expression_pca_umap,jepa_96,96,89,0.3601032723927873,0.7169220292815799,-0.00825672454885938,0.6000817671864702,0.03732147183131033,homeostatic_microglia (+0.58); synapse_pruning (+0.48); complement (+0.43)
expression_pca_umap,jepa_26,26,89,0.359827536243324,-0.2701055498808308,0.5117977528089888,-0.2715095137172417,0.5181173453645646,complement (-0.55); synapse_pruning (-0.48); antigen_presentation (-0.39)
expression_pca_umap,jepa_47,47,89,0.3550262271532513,0.7322948586993531,0.07306775621382362,0.5910008452968631,-0.04113468348751303,vascular_barrier_myeloid (+0.21); antigen_presentation (+0.16); homeostatic_microglia (-0.15)
expression_pca_umap,jepa_65,65,89,0.351447730496959,0.06923731699012597,0.6175178753830439,0.059989753721297084,0.5922845280863076,complement (-0.56); vascular_barrier_myeloid (-0.55); synapse_pruning (-0.49)
expression_pca_umap,jepa_15,15,89,0.3493629729569163,0.1614402451481103,0.635103847463398,0.04150637395268327,0.5910280115965485,homeostatic_microglia (+0.32); synapse_pruning (+0.22); complement (+0.21)
expression_pca_umap,jepa_83,83,89,0.3486009297404502,-0.49896152536601973,-0.18491658154579502,-0.5687846378936827,-0.19134050748514936,complement (-0.25); antigen_presentation (-0.24); vascular_barrier_myeloid (-0.21)
expression_pca_umap,jepa_48,48,89,0.34833474680084686,0.6568607422540007,-0.17732379979570992,0.5566105369166038,-0.16341107977691255,synapse_pruning (+0.42); antigen_presentation (+0.37); homeostatic_microglia (+0.37)
expression_pca_umap,jepa_41,41,89,0.3470247161912152,0.7565372829417774,0.06978209056860742,0.5828283901341642,0.11955202496904752,lysosome_phagocytosis (-0.32); vascular_barrier_myeloid (-0.31); at8_associated_first_pass (-0.29)
expression_pca_umap,jepa_38,38,89,0.3455988317428472,0.560963568266939,0.3335546475995914,0.5054975395749589,0.3291372543515339,antigen_presentation (+0.45); homeostatic_microglia (+0.27); synapse_pruning (+0.26)
expression_pca_umap,jepa_64,64,89,0.3403262904406148,0.6470718420156623,0.06436840313244807,0.583374818636631,0.03374781210371022,homeostatic_microglia (+0.50); at8_associated_first_pass (-0.29); synapse_pruning (+0.28)
expression_pca_umap,jepa_18,18,89,0.3387302489066587,-0.8215355805243446,-0.2104868913857678,-0.5817318439167621,-0.016174265213474502,antigen_presentation (-0.36); homeostatic_microglia (-0.27); synapse_pruning (-0.22)
expression_pca_umap,jepa_89,89,89,0.33126459481804327,-0.5245658835546476,0.2728634661218931,-0.5081906329554777,0.24004762089686846,complement (-0.38); synapse_pruning (-0.35); vascular_barrier_myeloid (-0.25)
expression_pca_umap,jepa_7,7,89,0.33031534249292394,-0.02553626149131767,-0.6657303370786517,-0.03528407372755966,-0.5747281223582112,vascular_barrier_myeloid (+0.29); complement (+0.23); senescence_stress (+0.20)
expression_pca_umap,jepa_36,36,89,0.3302887257001803,0.7702076949267961,0.2026727953694246,0.5741078475332657,0.007337485750584606,antigen_presentation (+0.20); interferon_response (-0.09); lysosome_phagocytosis (-0.08)
expression_pca_umap,jepa_104,104,89,0.31040597901279465,0.5343377596186585,-0.10556690500510725,0.5034719388025298,-0.20876272912837326,lipid_metabolism (-0.27); lysosome_phagocytosis (-0.26); vascular_barrier_myeloid (-0.24)
expression_pca_umap,jepa_69,69,89,0.3094234816471698,0.5691692202928158,-0.14021109976166157,0.5445921252226621,-0.08131762325395392,interferon_response (-0.18); lysosome_phagocytosis (-0.16); at8_associated_first_pass (-0.15)
expression_pca_umap,jepa_54,54,89,0.3054579832918126,0.6200204290091931,0.1745318352059925,0.5517717995369189,0.06389597613593508,homeostatic_microglia (+0.64); synapse_pruning (+0.37); chemokine_migration (+0.27)
expression_pca_umap,jepa_114,114,89,0.2966159717464767,-0.5813925774599932,0.017977528089887642,-0.5256807329937231,0.11143918097474045,antigen_presentation (-0.48); synapse_pruning (-0.30); homeostatic_microglia (-0.28)
expression_pca_umap,jepa_46,46,89,0.29266936107457053,0.14135171944160707,-0.48079673135852913,0.16349406137229192,-0.5052606170358057,complement (+0.38); synapse_pruning (+0.31); vascular_barrier_myeloid (+0.19)
expression_pca_umap,jepa_86,86,89,0.2919052086429159,-0.4003064351378958,-0.4340994211780729,-0.3691181630329909,-0.41542411410959856,vascular_barrier_myeloid (+0.35); homeostatic_microglia (-0.34); lysosome_phagocytosis (+0.34)
expression_pca_umap,jepa_101,101,89,0.2918822600865255,-0.0754341164453524,-0.5341845420497106,-0.03662987448063986,-0.5402374273638766,complement (+0.53); vascular_barrier_myeloid (+0.45); synapse_pruning (+0.45)
expression_pca_umap,jepa_13,13,89,0.28848135789435414,0.6343718079673136,-0.03159686755192373,0.5219527114548327,-0.0959665833808405,vascular_barrier_myeloid (+0.23); homeostatic_microglia (+0.18); lipid_metabolism (+0.15)
expression_pca_umap,jepa_127,127,89,0.28778028316823034,0.3392407218249915,-0.3763363976847123,0.3429275420744475,-0.3917914115668571,complement (+0.40); synapse_pruning (+0.37); vascular_barrier_myeloid (+0.29)
expression_pca_umap,jepa_76,76,89,0.28396853549727885,-0.21734763363976847,0.49378617637044603,-0.21778236310578653,0.4727995300179373,complement (-0.39); synapse_pruning (-0.37); antigen_presentation (-0.25)
expression_pca_umap,jepa_123,123,89,0.2790728297843189,-0.5468505277494041,-0.14623765747361253,-0.5192870951640216,-0.12719573610230098,homeostatic_microglia (-0.47); vascular_barrier_myeloid (+0.32); at8_associated_first_pass (+0.28)
expression_pca_umap,jepa_9,9,89,0.27703524267136226,0.7223867892407219,0.15640108954715695,0.5017301352649716,0.18810602564956588,synapse_pruning (+0.27); chemokine_migration (+0.25); homeostatic_microglia (+0.23)
expression_pca_umap,jepa_40,40,89,0.2752919348641619,-0.5526387470207695,-0.09746339802519578,-0.5175489689746942,-0.11631463660603977,lysosome_phagocytosis (+0.31); lipid_metabolism (+0.28); interferon_response (+0.27)
expression_pca_umap,jepa_87,87,89,0.26605976491986594,-0.5223186925434117,0.12419135171944161,-0.4431857858714419,0.23756365881240035,vascular_barrier_myeloid (+0.41); lysosome_phagocytosis (+0.40); at8_associated_first_pass (+0.36)
expression_pca_umap,jepa_125,125,89,0.2554310688587037,-0.4853081375553286,-0.2923391215526047,-0.4416478830367649,-0.27110140257761056,homeostatic_microglia (-0.52); lipid_metabolism (-0.31); antigen_presentation (-0.29)
expression_pca_umap,jepa_0,0,89,0.25037617360863185,0.012921348314606741,-0.5305583929179435,0.03324437241131664,-0.4964755791575819,vascular_barrier_myeloid (+0.60); complement (+0.56); synapse_pruning (+0.49)
expression_pca_umap,jepa_122,122,89,0.23836300534080557,-0.240006809669731,0.4383043922369765,-0.1910044544894822,0.4373849540695414,lipid_metabolism (+0.18); homeostatic_microglia (+0.15); complement (-0.15)
expression_pca_umap,jepa_78,78,89,0.23510773028920628,0.3583758937691522,0.4551583248212462,0.2504551695516928,0.4291092315711528,homeostatic_microglia (+0.28); oxidative_stress (-0.24); at8_associated_first_pass (-0.20)
expression_pca_umap,jepa_121,121,89,0.2321640907737036,0.49056860742254,-0.14874021109976165,0.46430618686362785,-0.10143338167231639,lysosome_phagocytosis (-0.19); lipid_metabolism (-0.19); oxidative_stress (-0.16)
expression_pca_umap,jepa_6,6,89,0.2299355765248614,-0.36499829758256724,-0.4498467824310521,-0.33423995907389825,-0.36276944991782717,homeostatic_microglia (-0.41); lipid_metabolism (-0.26); senescence_stress (+0.19)
expression_pca_umap,jepa_108,108,89,0.2273845687606414,0.500374531835206,0.3255873340143003,0.4421996556303391,0.20397770502125773,homeostatic_microglia (+0.55); synapse_pruning (+0.24); senescence_stress (-0.20)
expression_pca_umap,jepa_124,124,89,0.22226473663936275,-0.5354273067756213,-0.05137895812053116,-0.44009350404210495,0.1430642072338276,complement (+0.46); lysosome_phagocytosis (+0.43); vascular_barrier_myeloid (+0.40)
expression_pca_umap,jepa_24,24,89,0.22024479598096425,0.06593462717058222,0.5372318692543412,-0.016155049849560833,0.46727946848149676,vascular_barrier_myeloid (-0.43); antigen_presentation (-0.35); lysosome_phagocytosis (-0.30)
expression_pca_umap,jepa_111,111,89,0.20844582546629653,0.0426796050391556,0.4180796731358529,-0.02082515971094569,0.45408790029101553,homeostatic_microglia (+0.55); synapse_pruning (+0.29); lipid_metabolism (+0.25)
expression_pca_umap,jepa_4,4,89,0.20284354918193792,-0.486227442969016,0.21567926455566905,-0.42476046490212555,0.12466963790734326,antigen_presentation (+0.47); lysosome_phagocytosis (+0.46); lipid_metabolism (+0.44)
expression_pca_umap,jepa_34,34,89,0.19350100102724221,-0.2381171263193735,-0.431699012597889,-0.24022645485971897,-0.3819047740126431,homeostatic_microglia (-0.39); vascular_barrier_myeloid (+0.30); complement (+0.20)
expression_pca_umap,jepa_35,35,89,0.19033869287746685,0.29256043581886276,-0.35537963908750425,0.28085080172270915,-0.31688088402199555,vascular_barrier_myeloid (-0.38); at8_associated_first_pass (-0.30); chemokine_migration (+0.28)
expression_pca_umap,jepa_115,115,89,0.17457579207991003,0.6393598910452843,-0.24104528430371128,0.40446760754054295,-0.08098565352363518,homeostatic_microglia (+0.37); antigen_presentation (+0.36); synapse_pruning (+0.34)
expression_pca_umap,jepa_92,92,89,0.1709288921233567,-0.3432414027919646,0.29732720463057544,-0.2926019402675449,0.2744910785634919,lipid_metabolism (+0.23); vascular_barrier_myeloid (+0.22); synapse_pruning (-0.20)
expression_pca_umap,jepa_73,73,89,0.16526178164670102,-0.571297242083759,-0.040330268981954374,-0.4058611809710571,-0.046876219974642884,homeostatic_microglia (-0.37); synapse_pruning (-0.28); vascular_barrier_myeloid (+0.28)
expression_pca_umap,jepa_55,55,89,0.16331349375189685,0.313210759278175,-0.40160027238678925,0.2505618831247566,-0.30188871019051344,at8_associated_first_pass (-0.33); lipid_metabolism (-0.29); chemokine_migration (+0.27)
expression_pca_umap,jepa_91,91,89,0.16141381069506344,0.5764385427306775,0.2156962887299966,0.3573839700182768,0.20411479847615605,synapse_pruning (+0.30); complement (+0.29); antigen_presentation (+0.27)
expression_pca_umap,jepa_72,72,89,0.15066535768477363,-0.14453524004085802,-0.3808137555328567,-0.08464610945135125,-0.3831125346512517,homeostatic_microglia (-0.50); senescence_stress (+0.22); oxidative_stress (+0.17)
expression_pca_umap,jepa_17,17,89,0.15023243457518787,0.33605720122574056,0.4609465440926115,0.3194543717467908,0.23779026408485646,synapse_pruning (-0.42); complement (-0.40); antigen_presentation (-0.39)
expression_pca_umap,jepa_16,16,89,0.14968845079072046,0.19470548178413347,-0.31855635001702415,0.17034666274014712,-0.33683151544495515,homeostatic_microglia (+0.39); chemokine_migration (+0.28); synapse_pruning (+0.27)
expression_pca_umap,jepa_19,19,89,0.14750990250871665,-0.47911133810010215,-0.36899897854954034,-0.3570713836982155,-0.1620751430311321,homeostatic_microglia (-0.58); synapse_pruning (-0.30); antigen_presentation (-0.24)
expression_pca_umap,jepa_1,1,89,0.14671272625770193,0.27637044603336736,0.2644535240040858,0.22330537631011177,0.32371729926566434,lipid_metabolism (+0.33); disease_associated_microglia (+0.23); plaque_response (+0.22)
expression_pca_umap,jepa_32,32,89,0.14637860417192428,0.15182158665304732,0.3781750085120872,0.11908558399196768,0.3699254177059643,synapse_pruning (-0.46); vascular_barrier_myeloid (-0.44); complement (-0.43)
expression_pca_umap,jepa_14,14,89,0.12010579734706839,0.27080354102826015,0.2638917262512768,0.2825978120091719,0.2167766284892753,vascular_barrier_myeloid (-0.28); interferon_response (-0.24); lysosome_phagocytosis (-0.20)
expression_pca_umap,jepa_49,49,89,0.1199641511798879,0.3978379298604018,0.03386108273748723,0.3151752921449933,-0.12496890090451307,homeostatic_microglia (+0.42); vascular_barrier_myeloid (+0.42); synapse_pruning (+0.35)
expression_pca_umap,jepa_102,102,89,0.11941554021556333,0.5028941096356827,0.20978890023833843,0.3062980666842857,-0.141823397106959,homeostatic_microglia (+0.37); antigen_presentation (+0.21); senescence_stress (-0.20)
expression_pca_umap,jepa_29,29,89,0.11279959407185447,-0.30112359550561796,0.18500170241743275,-0.304112694890713,0.12452107410767368,antigen_presentation (-0.52); complement (-0.46); synapse_pruning (-0.41)
expression_pca_umap,jepa_59,59,89,0.10944840472355033,0.29635682669390534,0.4203779366700715,0.2521196684974386,0.2285687937393585,senescence_stress (-0.30); homeostatic_microglia (+0.18); complement (-0.16)
expression_pca_umap,jepa_11,11,89,0.10616169931404562,0.10100442628532516,0.3559925093632959,0.06356289352740606,0.3227320612901563,homeostatic_microglia (+0.43); vascular_barrier_myeloid (-0.35); lysosome_phagocytosis (-0.21)
expression_pca_umap,jepa_63,63,89,0.09653754413597171,0.3736636023152877,0.13981954375212802,0.3095807632359206,0.04444710539808982,complement (+0.39); antigen_presentation (+0.34); synapse_pruning (+0.34)
expression_pca_umap,jepa_112,112,89,0.09570714196508112,-0.3039155600953354,-0.3892066734763364,-0.27858294102179626,-0.150576540324803,vascular_barrier_myeloid (+0.35); complement (+0.32); antigen_presentation (+0.30)
expression_pca_umap,jepa_109,109,89,0.09422607365140834,0.03408239700374532,0.19327545114061967,-0.05591711043394128,0.2980444842136963,homeostatic_microglia (-0.39); synapse_pruning (-0.25); chemokine_migration (-0.25)
expression_pca_umap,jepa_95,95,89,0.09099121139550981,0.41673476336397686,0.10938032005447736,0.23284121779114023,0.2050463266551569,homeostatic_microglia (+0.47); lipid_metabolism (+0.29); antigen_presentation (+0.29)
expression_pca_umap,jepa_67,67,89,0.0855340579438495,-0.16258086482805584,0.2921007831120191,-0.13466061512764357,0.2513058641665223,homeostatic_microglia (-0.59); synapse_pruning (-0.35); complement (-0.26)
expression_pca_umap,jepa_28,28,89,0.08429477835043586,-0.17742594484167518,-0.700936329588015,-0.1715895349893655,-0.24382897006095075,complement (+0.36); synapse_pruning (+0.34); vascular_barrier_myeloid (+0.33)
expression_pca_umap,jepa_117,117,89,0.08361517137740382,-0.23918964930200884,0.14227102485529453,-0.22900740027708463,0.16287222700588258,complement (-0.40); synapse_pruning (-0.33); vascular_barrier_myeloid (-0.27)
expression_pca_umap,jepa_31,31,89,0.08261269629964885,0.3397854954034729,0.18593803200544773,0.28149182579404824,0.07444083240910687,homeostatic_microglia (+0.57); synapse_pruning (+0.24); senescence_stress (-0.22)
expression_pca_umap,jepa_21,21,89,0.07596235188952227,0.2149472250595846,-0.04753149472250596,0.2134417888296055,-0.1616029797466731,complement (+0.17); interferon_response (-0.13); lipid_metabolism (-0.13)
expression_pca_umap,jepa_8,8,89,0.07163501281811147,0.2655430711610487,-0.08702757916241062,0.19440803717790245,-0.17228635123443106,homeostatic_microglia (+0.59); synapse_pruning (+0.57); complement (+0.51)
expression_pca_umap,jepa_81,81,89,0.07062115792341706,0.015185563500170241,-0.14661218930881853,0.09705650267848369,-0.2412961372011814,homeostatic_microglia (-0.32); antigen_presentation (+0.28); senescence_stress (+0.25)
expression_pca_umap,jepa_98,98,89,0.0640212538944197,-0.25566905005107254,-0.22054817841334695,-0.16415708169454812,-0.20180661753671322,homeostatic_microglia (-0.46); vascular_barrier_myeloid (+0.35); chemokine_migration (-0.31)
expression_pca_umap,jepa_105,105,89,0.06388657535531783,0.29424582907728974,-0.10697991147429349,0.22836600178313704,-0.09480444397596967,homeostatic_microglia (+0.40); at8_associated_first_pass (-0.37); vascular_barrier_myeloid (-0.34)
expression_pca_umap,jepa_90,90,89,0.06277946608102736,-0.091130405175349,-0.5443820224719101,-0.041410895211434824,-0.249109725188884,vascular_barrier_myeloid (+0.36); homeostatic_microglia (-0.32); chemokine_migration (-0.23)
expression_pca_umap,jepa_70,70,89,0.060610093692035405,0.5449608443990467,0.08632958801498128,0.13029022186830594,0.21614369974579511,vascular_barrier_myeloid (-0.27); disease_associated_microglia (+0.15); plaque_response (+0.15)
expression_pca_umap,jepa_22,22,89,0.058917702833653385,0.2542390194075587,0.1093973442288049,0.23916760054003403,-0.027388359850994973,vascular_barrier_myeloid (+0.45); antigen_presentation (+0.34); homeostatic_microglia (+0.32)
expression_pca_umap,jepa_53,53,89,0.05814044789048445,0.1930200885257065,-0.2731528770854614,0.15749816133616767,-0.17306518891465847,homeostatic_microglia (+0.35); at8_associated_first_pass (-0.33); vascular_barrier_myeloid (-0.29)
expression_pca_umap,jepa_58,58,89,0.048419792284106755,0.3634320735444331,-0.02776642832822608,0.21897766488033082,-0.008816830769174437,homeostatic_microglia (+0.51); synapse_pruning (+0.44); complement (+0.34)
expression_pca_umap,jepa_51,51,89,0.047556742337556246,0.26019748042219953,0.3367041198501873,0.21764343468768085,0.026405553731905673,complement (-0.49); synapse_pruning (-0.49); plaque_response (-0.38)
expression_pca_umap,jepa_116,116,89,0.042305839284477176,-0.03103506979911474,-0.14942117807286345,0.030094941998508668,-0.2013645530932063,homeostatic_microglia (-0.30); interferon_response (-0.18); chemokine_migration (-0.16)
expression_pca_umap,jepa_106,106,89,0.03846460343385705,0.3280728634661219,-0.1355464759959142,0.19027557102040668,0.05857226462531144,vascular_barrier_myeloid (-0.32); at8_associated_first_pass (-0.26); lysosome_phagocytosis (-0.26)
expression_pca_umap,jepa_119,119,89,0.038154373796337904,0.0839632277834525,-0.004153898535921008,-0.0003347881163236669,0.19497798766775654,homeostatic_microglia (+0.36); at8_associated_first_pass (-0.25); oxidative_stress (-0.21)
expression_pca_umap,jepa_62,62,89,0.035642648954558154,-0.14998297582567247,-0.28205652025876743,-0.1356396504631799,-0.13901829656821846,homeostatic_microglia (-0.33); complement (+0.20); senescence_stress (+0.19)
expression_pca_umap,jepa_5,5,89,0.030441053326666467,0.20326864147088866,-0.12487231869254341,0.1732626018981991,-0.010364174256128024,complement (+0.65); synapse_pruning (+0.61); antigen_presentation (+0.54)
expression_pca_umap,jepa_75,75,89,0.029816842903144347,0.19017705141300648,0.03583588695948246,0.1593906023538843,0.0756172011755616,vascular_barrier_myeloid (-0.29); lysosome_phagocytosis (-0.26); lipid_metabolism (-0.23)
expression_pca_umap,jepa_27,27,89,0.029408972147848655,-0.06830098740211099,-0.07238678924072182,-0.1009850488822495,0.13246740130180457,complement (+0.59); synapse_pruning (+0.51); antigen_presentation (+0.50)
expression_pca_umap,jepa_61,61,89,0.026137339200462018,-0.0024685052774940414,0.015662240381341504,-0.06852680191957801,0.14217541897056785,senescence_stress (+0.25); antigen_presentation (+0.25); complement (+0.21)
expression_pca_umap,jepa_43,43,89,0.02166491754200106,-0.030115764385427308,0.26263193735103846,-0.010682949181505039,0.14592704940483478,chemokine_migration (-0.27); synapse_pruning (-0.20); complement (-0.15)
expression_pca_umap,jepa_56,56,89,0.017149223176397,-0.09085801838610827,-0.13777664283282262,-0.1224939461054835,0.039073027751256505,homeostatic_microglia (+0.48); synapse_pruning (+0.44); complement (+0.41)
expression_pca_umap,jepa_126,126,89,0.01393424105837715,0.19497786857337418,0.025178753830439222,0.07259749532540505,0.09716198288905659,at8_associated_first_pass (-0.31); lysosome_phagocytosis (-0.29); vascular_barrier_myeloid (-0.27)
expression_pca_umap,jepa_88,88,89,0.012185322701261936,0.05599250936329588,0.30926115083418454,0.0912484073542695,0.06734593649881804,synapse_pruning (-0.58); complement (-0.58); homeostatic_microglia (-0.42)
expression_pca_umap,jepa_42,42,89,0.011852103562943306,0.15519237316990125,-0.5022301668369085,0.013853913049621296,-0.10698850030687504,complement (+0.35); synapse_pruning (+0.33); chemokine_migration (+0.23)
expression_pca_umap,jepa_20,20,89,0.006635271488830141,0.06676881171263194,-0.031001021450459652,0.020859403212402518,0.07982520615235475,complement (-0.52); antigen_presentation (-0.51); synapse_pruning (-0.47)
expression_pca_umap,jepa_80,80,89,0.0061667003789027675,0.03076268300987402,0.13386108273748723,0.06652346005438879,0.045544304053763196,antigen_presentation (+0.48); disease_associated_microglia (+0.42); plaque_response (+0.41)
expression_pca_umap,jepa_60,60,89,0.001995013499902054,0.04281579843377596,-0.08541028260129384,-0.003166477304633504,-0.04466208522660226,homeostatic_microglia (-0.37); antigen_presentation (-0.36); lipid_metabolism (-0.33)
