scenario_id,control_type,metric,real_observed_value,control_count,null_mean,null_median,null_standard_deviation,null_p025,null_p975,real_minus_null_mean,real_to_null_mean_ratio,standardized_difference,empirical_upper_tail_p_value,empirical_lower_tail_p_value,empirical_two_sided_p_value,bh_q_value,unique_null_values,percentile_rank_descriptive,real_vs_null_95_interval_position,zero_variance_status,control_input_diversity_status,direct_real_minus_no_graph_difference,direct_real_to_no_graph_ratio,graph_mediated_fraction,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim,donor_count,mean_paired_difference,median_paired_difference,min_paired_difference,max_paired_difference,positive_donor_differences,negative_donor_differences,zero_donor_differences,fraction_donors_same_sign_as_pooled_difference,donor_level_range,donor_difference_status
ELF1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,0.2089607715147113,50,0.2089385501544104,0.2089199579412793,0.0003130014582309,0.2083917144001654,0.2095510755398088,2.222136030086141e-05,1.0001063535679962,0.0709944305897186,0.4901960784313725,0.5294117647058824,0.9803921568627452,0.9803921568627452,50,0.5294117647058824,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,tf_label_shuffle,mean_target_only_l1_delta_norm,0.0616509460376384,50,0.0619605355449352,0.0616768958506243,0.0027404036881443,0.0575027789777605,0.0679996057636452,-0.0003095895072968,0.9950034404226163,-0.1129722269154088,0.5294117647058824,0.4901960784313725,0.9803921568627452,0.9803921568627452,50,0.49019607843137253,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,tf_label_shuffle,mean_target_only_l2_delta_norm,0.0267966227526143,50,0.0267543412080253,0.0267799659912804,0.0011008534163431,0.0247525881392045,0.0288583754172576,4.228154458898667e-05,1.0015803620152794,0.0384079696363559,0.4901960784313725,0.5294117647058824,0.9803921568627452,0.9803921568627452,50,0.5294117647058824,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_clipping_fraction,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_cosine_similarity,1.0000000167638063,50,1.0000000167638063,1.0000000167638063,0.0,1.0000000167638063,1.0000000167638063,0.0,1.0,,1.0,1.0,1.0,1.0,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_euclidean_displacement,0.0002500475575288,50,0.0002500475575288,0.0002500475575288,0.0,0.0002500475575288,0.0002500475575288,-8.738669510233166e-17,0.9999999999996504,,1.0,0.0196078431372549,0.0392156862745098,0.1176470588235294,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,0.199999999999999,50,0.2,0.2,2.8037365333638836e-17,0.2,0.2,-9.992007221626409e-16,0.999999999999995,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,0.1023808497636947,50,0.1023808497636948,0.1023808497636948,1.4018682666819418e-17,0.1023808497636948,0.1023808497636948,-1.1102230246251563e-16,0.9999999999999988,,1.0,0.0196078431372549,0.0392156862745098,0.0941176470588235,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,0.0999999999999989,50,0.1,0.1,1.4018682666819418e-17,0.1,0.1,-1.0269562977782698e-15,0.9999999999999898,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,0.0219508177145233,50,0.0219508177145235,0.0219508177145235,3.504670666704855e-18,0.0219508177145235,0.0219508177145235,-1.8388068845354155e-16,0.9999999999999916,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_clipping_fraction,0.0,50,5.208333333333333e-05,0.0,0.0002577456558882,0.0,0.0010091145833333,-5.208333333333333e-05,0.0,-0.202072594216369,1.0,0.9607843137254902,1.0,1.0,2,0.9607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-5.5555555555555335e-05,0.0,-0.0083333333333333,0.0,0,2,298,0.006666666666666667,0.0083333333333333,available_from_frozen_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_cosine_similarity,1.0000000167638063,50,1.000000019185245,1.000000019557774,1.0625376982402272e-08,1.0000000004190952,1.0000000368338078,-2.421438605182402e-09,0.9999999975785614,-0.2278920182495909,0.6470588235294118,0.4313725490196078,0.8627450980392157,0.9019607843137256,20,0.43137254901960786,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-1.941924453463528e-09,0.0,-1.1920928955078125e-07,1.1920928955078125e-07,107,126,67,0.42,2.384185791015625e-07,available_from_frozen_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_euclidean_displacement,0.0002500475575288,50,0.0002056713041793,0.0002060602616893,6.586732325931517e-06,0.0001930125686214,0.0002206150010977,4.437625334949546e-05,1.2157629793158125,6.737218267514708,0.0196078431372549,1.0,0.0392156862745098,0.0588235294117647,50,1.0,above_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,4.4135272161522665e-05,4.241780218514998e-05,6.867470801799998e-06,8.538281836080003e-05,300,0,0,1.0,7.851534755900003e-05,available_from_frozen_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,0.199999999999999,50,0.1999928690934417,0.2,3.543853403786567e-05,0.1998743207699924,0.2,7.130906557295536e-06,1.0000356558040775,0.2012190049869513,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.3529411764705882,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,0.1023808497636947,50,0.1023806493108042,0.1023808497636948,1.008468822215051e-06,0.1023776625896377,0.1023808497636948,2.0045289048087334e-07,1.0000019579177497,0.1987695465295482,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.2823529411764706,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,0.0999999999999989,50,0.0999928690934417,0.0999999999999999,3.543853403786773e-05,0.0998743207699924,0.1,7.13090655726778e-06,1.000071314150918,0.2012190049861563,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.3529411764705882,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,0.0219508177145233,50,0.0219498665015373,0.0219508177145235,4.788101098094657e-06,0.0219357483865102,0.0219508177145235,9.512129860167472e-07,1.0000433357071192,0.1986618424567656,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.3529411764705882,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,no_graph,mean_clipping_fraction,0.0,1,0.0,0.0,,,,0.0,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,6,,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p10,no_graph,mean_cosine_similarity,1.0000000167638063,1,1.0000000074505806,1.0000000074505806,,,,9.313225746154784e-09,1.0000000093132255,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,9.313225746154784e-09,1.0000000093132255,9.313225590029676e-09,False,False,False,False,False,6,1.448831521422278e-08,1.664285553815148e-08,-3.576278695405222e-08,5.960464477539063e-08,4,1,1,0.6666666666666666,9.536743172944284e-08,available_from_frozen_donor_artifacts
ELF1_up_0p10,no_graph,mean_euclidean_displacement,0.0002500475575288,1,0.0001855441964835,0.0001855441964835,,,,6.450336104526643e-05,1.3476441854164427,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,6.450336104526643e-05,1.3476441854164427,0.25796437158907515,False,False,False,False,False,6,6.356058201046667e-05,5.888958085874999e-05,4.59129878436e-05,9.699731017460001e-05,6,0,0,1.0,5.108432233100001e-05,available_from_frozen_donor_artifacts
ELF1_up_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,0.199999999999999,1,0.1,0.1,,,,0.0999999999999989,1.999999999999989,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0999999999999989,1.999999999999989,0.4999999999999975,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,0.1023808497636947,1,0.1,0.1,,,,0.0023808497636946,1.0238084976369466,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0023808497636946,1.0238084976369466,0.023254834953899444,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,no_graph,mean_target_only_l1_delta_norm,0.0999999999999989,1,0.0,0.0,,,,0.0999999999999989,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0999999999999989,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,no_graph,mean_target_only_l2_delta_norm,0.0219508177145233,1,0.0,0.0,,,,0.0219508177145233,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0219508177145233,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_clipping_fraction,0.0,50,0.01828125,0.03515625,0.0177423767403907,0.0,0.03515625,-0.01828125,0.0,-1.030372101071582,1.0,0.4901960784313725,0.9803921568627452,1.0,2,0.49019607843137253,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-0.0188762626262626,-0.0208333333333333,-0.0416666666666666,0.0,0,156,144,0.52,0.0416666666666666,available_from_frozen_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_cosine_similarity,1.0000000167638063,50,1.0000000063329937,1.0000000074505806,9.841813577555617e-09,0.9999999873805792,1.0000000237952915,1.043081288010228e-08,1.0000000104308129,1.0598466225665852,0.1568627450980392,0.8823529411764706,0.3137254901960784,0.7058823529411765,19,0.8823529411764706,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,8.934504047338384e-09,9.676078716047698e-09,-1.1920928955078125e-07,1.1920928955078125e-07,171,63,66,0.57,2.384185791015625e-07,available_from_frozen_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_euclidean_displacement,0.0002500475575288,50,0.0002469455883328,0.0002471257114393,2.5138885927584874e-06,0.000242230890808,0.0002511390149038,3.1019691959080823e-06,1.0125613468815102,1.2339326431742526,0.1176470588235294,0.9019607843137256,0.2352941176470588,0.3529411764705882,50,0.9019607843137255,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,2.909661618249665e-06,2.6673720380499915e-06,-3.4123833757000017e-06,1.002894053019998e-05,269,31,0,0.8966666666666666,1.3441323905899981e-05,available_from_frozen_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,0.199999999999999,50,0.1993750997475053,0.1988740915935204,0.0006078627540894,0.1987184984313185,0.2000000000000002,0.0006249002524936,1.0031342943691817,1.0280285282978865,0.4901960784313725,0.5294117647058824,0.9803921568627452,0.9803921568627452,27,0.5294117647058824,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,0.1023808497636947,50,0.1024432155449274,0.1024393943740339,3.804743790077337e-05,0.102385509516691,0.1025134574433069,-6.236578123268444e-05,0.9993912160907784,-1.639158499853068,0.9803921568627452,0.0392156862745098,0.0784313725490196,0.2352941176470588,50,0.0392156862745098,below_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,0.0999999999999989,50,0.0993750997475053,0.0988740915935204,0.0006078627540894,0.0987184984313184,0.1000000000000001,0.0006249002524936,1.0062882981157395,1.0280285282979331,0.4901960784313725,0.5294117647058824,0.9803921568627452,0.9803921568627452,27,0.5294117647058824,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,0.0219508177145233,50,0.02223923695665,0.0222222723705378,0.0001750557171815,0.0219725358270393,0.0225612251753505,-0.0002884192421267,0.987031063939428,-1.6475853903563962,0.9803921568627452,0.0392156862745098,0.0784313725490196,0.2352941176470588,50,0.0392156862745098,below_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,0.9999998323619366,50,0.9999998323619366,0.9999998323619366,0.0,0.9999998323619366,0.9999998323619366,0.0,1.0,,1.0,1.0,1.0,1.0,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,0.000625147124083,50,0.000625147124083,0.000625147124083,0.0,0.000625147124083,0.000625147124083,-1.4203048459560108e-17,0.9999999999999772,,1.0,0.0196078431372549,0.0392156862745098,0.1176470588235294,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,0.499999999999999,50,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,-1.054711873393899e-15,0.999999999999998,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,0.2559521244092368,50,0.255952124409237,0.255952124409237,0.0,0.255952124409237,0.255952124409237,-1.1102230246251563e-16,0.9999999999999996,,1.0,0.0196078431372549,0.0392156862745098,0.0941176470588235,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,0.2499999999999989,50,0.25,0.25,0.0,0.25,0.25,-1.1102230246251563e-15,0.9999999999999956,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,0.0548770442863087,50,0.0548770442863089,0.0548770442863089,7.009341333409709e-18,0.0548770442863089,0.0548770442863089,-2.0816681711721683e-16,0.9999999999999962,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_clipping_fraction,0.0,50,5.208333333333333e-05,0.0,0.0002577456558882,0.0,0.0010091145833333,-5.208333333333333e-05,0.0,-0.202072594216369,1.0,0.9607843137254902,1.0,1.0,2,0.9607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-5.5555555555555335e-05,0.0,-0.0083333333333333,0.0,0,2,298,0.006666666666666667,0.0083333333333333,available_from_frozen_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_cosine_similarity,0.9999998323619366,50,0.9999998954683542,0.9999998956918716,1.3115077856127396e-08,0.99999987189658,0.9999999180436134,-6.310641764706304e-08,0.9999999368935758,-4.811745560288807,1.0,0.0196078431372549,0.0392156862745098,0.1176470588235294,25,0.0196078431372549,below_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-6.962712713313538e-08,-5.960464488641293e-08,-2.0265579203648798e-07,2.5544847792602354e-08,5,283,12,0.9433333333333334,2.2820063982909033e-07,available_from_frozen_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_euclidean_displacement,0.000625147124083,50,0.0005142338162841,0.0005152303542672,1.6472842574619034e-05,0.0004825733323741,0.0005515983345048,0.0001109133077988,1.2156865306921365,6.733100695674004,0.0196078431372549,1.0,0.0392156862745098,0.0588235294117647,50,1.0,above_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,0.000110319834679912,0.0001060315516952,1.7139755073e-05,0.00021340758539730006,300,0,0,1.0,0.00019626783032430006,available_from_frozen_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,0.499999999999999,50,0.4999821727336045,0.5000000000000002,8.859633509466937e-05,0.4996858019249814,0.5000000000000002,1.782726639454335e-05,1.0000356558040802,0.2012190050016637,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.3529411764705882,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,0.2559521244092368,50,0.2559516232770105,0.255952124409237,2.521172055536924e-06,0.2559441564740942,0.255952124409237,5.011322263825946e-07,1.0000019579177502,0.1987695466011622,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.2823529411764706,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,0.2499999999999989,50,0.2499821727336044,0.25,8.859633509466601e-05,0.2496858019249814,0.2500000000000001,1.782726639448784e-05,1.0000713141509234,0.2012190050010447,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.3529411764705882,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,0.0548770442863087,50,0.0548746662538434,0.0548770442863089,1.1970252745236595e-05,0.0548393709662757,0.0548770442863089,2.378032465270852e-06,1.0000433357071234,0.1986618424758957,0.9607843137254902,0.0588235294117647,0.1176470588235294,0.3529411764705882,3,0.058823529411764705,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,no_graph,mean_clipping_fraction,0.0,1,0.0,0.0,,,,0.0,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,6,,0.0,available_from_frozen_donor_artifacts
ELF1_up_0p25,no_graph,mean_cosine_similarity,0.9999998323619366,1,0.9999999329447746,0.9999999329447746,,,,-1.0058283805847169e-07,0.9999998994171552,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,-1.0058283805847169e-07,0.9999998994171552,-1.005828549199867e-07,False,False,False,False,False,6,-9.818639592114782e-08,-8.621386121676622e-08,-2.0265579203648798e-07,0.0,0,5,1,0.8333333333333334,2.0265579203648798e-07,available_from_frozen_donor_artifacts
ELF1_up_0p25,no_graph,mean_euclidean_displacement,0.000625147124083,1,0.0004638563641492,0.0004638563641492,,,,0.0001612907599337,1.347717035702569,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0001612907599337,1.347717035702569,0.2580044820175572,False,False,False,False,False,6,0.00015894056493945,0.00014729512622580003,0.00011484218703119997,0.00024236675817519997,6,0,0,1.0,0.000127524571144,available_from_frozen_donor_artifacts
ELF1_up_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,0.499999999999999,1,0.25,0.25,,,,0.249999999999999,1.999999999999996,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.249999999999999,1.999999999999996,0.499999999999999,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,0.2559521244092368,1,0.25,0.25,,,,0.0059521244092368,1.0238084976369477,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0059521244092368,1.0238084976369477,0.023254834953899736,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,no_graph,mean_target_only_l1_delta_norm,0.2499999999999989,1,0.0,0.0,,,,0.2499999999999989,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.2499999999999989,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,no_graph,mean_target_only_l2_delta_norm,0.0548770442863087,1,0.0,0.0,,,,0.0548770442863087,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0548770442863087,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_up_0p25,tf_label_shuffle,mean_clipping_fraction,0.0,50,0.01828125,0.03515625,0.0177423767403907,0.0,0.03515625,-0.01828125,0.0,-1.030372101071582,1.0,0.4901960784313725,0.9803921568627452,1.0,2,0.49019607843137253,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-0.0188762626262626,-0.0208333333333333,-0.0416666666666666,0.0,0,156,144,0.52,0.0416666666666666,available_from_frozen_donor_artifacts
ELF1_up_0p25,tf_label_shuffle,mean_cosine_similarity,0.9999998323619366,50,0.9999998325482012,0.9999998323619366,9.521861872014665e-09,0.9999998174607754,0.9999998487066476,-1.862645593320167e-10,0.9999999998137354,-0.0195617791809666,0.5294117647058824,0.5490196078431373,1.0,1.0,18,0.5490196078431373,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-1.1923509271039023e-08,0.0,-1.1920928966180355e-07,5.960464466436832e-08,107,148,45,0.49333333333333335,1.7881393432617188e-07,available_from_frozen_donor_artifacts
ELF1_up_0p25,tf_label_shuffle,mean_euclidean_displacement,0.000625147124083,50,0.0006173862827381,0.0006178450685183,6.286141486490828e-06,0.0006055985930515,0.0006278718503381,7.7608413448473e-06,1.0125704790693233,1.2345953971169217,0.1176470588235294,0.9019607843137256,0.2352941176470588,0.3529411764705882,50,0.9019607843137255,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,7.286751997871675e-06,6.698928535250014e-06,-8.561147842599953e-06,2.5081839835700047e-05,270,30,0,0.9,3.36429876783e-05,available_from_frozen_donor_artifacts
