model,source_latent_dim,source_latent_factor,target_latent_dim,target_latent_factor,mean_jacobian,abs_mean_jacobian,source_annotation,target_annotation
upgrade_fine_08,36,z_36,82,z_82,1.5459296703338623,1.5459296703338623,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (+0.36)
upgrade_fine_08,60,z_60,84,z_84,1.544697642326355,1.544697642326355,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.42)
upgrade_fine_08,87,z_87,6,z_6,-1.5435686111450195,1.5435686111450195,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.42)
upgrade_fine_08,93,z_93,70,z_70,-1.5411254167556763,1.5411254167556763,lysosome_phagocytosis (-0.37),vascular_barrier_myeloid (+0.05)
upgrade_fine_08,96,z_96,0,z_0,-1.5407459735870361,1.5407459735870361,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.30)
upgrade_fine_08,29,z_29,92,z_92,-1.5395246744155884,1.5395246744155884,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.41)
upgrade_fine_08,36,z_36,8,z_8,-1.5381499528884888,1.5381499528884888,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (+0.13)
upgrade_fine_08,53,z_53,87,z_87,-1.5378024578094482,1.5378024578094482,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.42)
upgrade_fine_08,112,z_112,46,z_46,-1.5372143983840942,1.5372143983840942,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (-0.37)
upgrade_fine_08,32,z_32,76,z_76,1.5342743396759033,1.5342743396759033,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (-0.33)
upgrade_fine_08,117,z_117,82,z_82,-1.5314841270446777,1.5314841270446777,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.36)
upgrade_fine_08,59,z_59,60,z_60,1.5311307907104492,1.5311307907104492,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.40)
upgrade_fine_08,87,z_87,59,z_59,-1.5295060873031616,1.5295060873031616,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,36,z_36,75,z_75,1.5294064283370972,1.5294064283370972,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (+0.27)
upgrade_fine_08,63,z_63,111,z_111,1.527723789215088,1.527723789215088,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (+0.42)
upgrade_fine_08,60,z_60,6,z_6,1.5272650718688965,1.5272650718688965,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.42)
upgrade_fine_08,60,z_60,44,z_44,-1.5204271078109741,1.5204271078109741,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.33)
upgrade_fine_08,117,z_117,35,z_35,1.5192654132843018,1.5192654132843018,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.37)
upgrade_fine_08,96,z_96,111,z_111,-1.5186047554016113,1.5186047554016113,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.42)
upgrade_fine_08,5,z_5,84,z_84,1.5156282186508179,1.5156282186508179,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.42)
upgrade_fine_08,60,z_60,63,z_63,1.514542579650879,1.514542579650879,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.17)
upgrade_fine_08,70,z_70,92,z_92,-1.5144096612930298,1.5144096612930298,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.41)
upgrade_fine_08,18,z_18,63,z_63,1.5131796598434448,1.5131796598434448,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.17)
upgrade_fine_08,96,z_96,8,z_8,-1.5105161666870117,1.5105161666870117,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.13)
upgrade_fine_08,59,z_59,122,z_122,-1.5064719915390015,1.5064719915390015,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,63,z_63,46,z_46,1.5057815313339233,1.5057815313339233,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.37)
upgrade_fine_08,5,z_5,31,z_31,1.5046088695526123,1.5046088695526123,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.27)
upgrade_fine_08,29,z_29,124,z_124,-1.5031678676605225,1.5031678676605225,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.41)
upgrade_fine_08,109,z_109,99,z_99,1.503063678741455,1.503063678741455,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.41)
upgrade_fine_08,59,z_59,101,z_101,1.5028698444366455,1.5028698444366455,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.43)
upgrade_fine_08,118,z_118,82,z_82,-1.5017842054367065,1.5017842054367065,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.36)
upgrade_fine_08,60,z_60,100,z_100,-1.501695990562439,1.501695990562439,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.41)
upgrade_fine_08,60,z_60,95,z_95,1.4975764751434326,1.4975764751434326,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.38)
upgrade_fine_08,87,z_87,44,z_44,1.49685537815094,1.49685537815094,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.33)
upgrade_fine_08,92,z_92,59,z_59,1.4942169189453125,1.4942169189453125,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,101,z_101,91,z_91,-1.491778016090393,1.491778016090393,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.42)
upgrade_fine_08,75,z_75,46,z_46,-1.4910072088241577,1.4910072088241577,lysosome_phagocytosis (+0.27),lysosome_phagocytosis (-0.37)
upgrade_fine_08,63,z_63,17,z_17,1.4874558448791504,1.4874558448791504,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.18)
upgrade_fine_08,5,z_5,6,z_6,1.4872808456420898,1.4872808456420898,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.42)
upgrade_fine_08,5,z_5,85,z_85,1.4866458177566528,1.4866458177566528,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.41)
upgrade_fine_08,36,z_36,87,z_87,1.4860830307006836,1.4860830307006836,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (-0.42)
upgrade_fine_08,100,z_100,75,z_75,1.4852027893066406,1.4852027893066406,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.27)
upgrade_fine_08,85,z_85,11,z_11,1.4844756126403809,1.4844756126403809,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.33)
upgrade_fine_08,18,z_18,8,z_8,1.4788024425506592,1.4788024425506592,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.13)
upgrade_fine_08,70,z_70,6,z_6,-1.4779331684112549,1.4779331684112549,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.42)
upgrade_fine_08,96,z_96,5,z_5,-1.4759821891784668,1.4759821891784668,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.42)
upgrade_fine_08,36,z_36,124,z_124,-1.4751945734024048,1.4751945734024048,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (+0.41)
upgrade_fine_08,63,z_63,100,z_100,-1.4714552164077759,1.4714552164077759,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.41)
upgrade_fine_08,63,z_63,87,z_87,-1.470864176750183,1.470864176750183,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.42)
upgrade_fine_08,60,z_60,29,z_29,-1.4707491397857666,1.4707491397857666,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.41)
upgrade_fine_08,117,z_117,44,z_44,-1.468377947807312,1.468377947807312,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.33)
upgrade_fine_08,106,z_106,46,z_46,-1.4682378768920898,1.4682378768920898,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,5,z_5,93,z_93,1.4657670259475708,1.4657670259475708,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,5,z_5,14,z_14,1.4650177955627441,1.4650177955627441,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.35)
upgrade_fine_08,87,z_87,25,z_25,-1.4646092653274536,1.4646092653274536,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,87,z_87,5,z_5,-1.4623491764068604,1.4623491764068604,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.42)
upgrade_fine_08,36,z_36,41,z_41,1.4612361192703247,1.4612361192703247,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (+0.41)
upgrade_fine_08,36,z_36,0,z_0,-1.461165189743042,1.461165189743042,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (-0.30)
upgrade_fine_08,5,z_5,72,z_72,-1.460929274559021,1.460929274559021,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.42)
upgrade_fine_08,117,z_117,17,z_17,1.460910439491272,1.460910439491272,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.18)
upgrade_fine_08,87,z_87,80,z_80,1.4606512784957886,1.4606512784957886,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.37)
upgrade_fine_08,5,z_5,86,z_86,1.4586199522018433,1.4586199522018433,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.41)
upgrade_fine_08,59,z_59,80,z_80,-1.456653356552124,1.456653356552124,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.37)
upgrade_fine_08,91,z_91,124,z_124,-1.456242561340332,1.456242561340332,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.41)
upgrade_fine_08,106,z_106,124,z_124,-1.4556739330291748,1.4556739330291748,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.41)
upgrade_fine_08,70,z_70,91,z_91,1.4541295766830444,1.4541295766830444,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.42)
upgrade_fine_08,111,z_111,46,z_46,1.45372474193573,1.45372474193573,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,5,z_5,125,z_125,-1.4531712532043457,1.4531712532043457,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.26)
upgrade_fine_08,124,z_124,8,z_8,1.4502854347229004,1.4502854347229004,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.13)
upgrade_fine_08,60,z_60,92,z_92,1.4495569467544556,1.4495569467544556,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.41)
upgrade_fine_08,60,z_60,86,z_86,1.4489651918411255,1.4489651918411255,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.41)
upgrade_fine_08,109,z_109,46,z_46,-1.4477159976959229,1.4477159976959229,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.37)
upgrade_fine_08,109,z_109,75,z_75,1.446313738822937,1.446313738822937,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.27)
upgrade_fine_08,70,z_70,0,z_0,-1.4456990957260132,1.4456990957260132,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.30)
upgrade_fine_08,53,z_53,23,z_23,-1.4419455528259277,1.4419455528259277,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.38)
upgrade_fine_08,60,z_60,108,z_108,-1.439883828163147,1.439883828163147,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.40)
upgrade_fine_08,96,z_96,17,z_17,-1.4394786357879639,1.4394786357879639,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.18)
upgrade_fine_08,87,z_87,125,z_125,1.4392430782318115,1.4392430782318115,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.26)
upgrade_fine_08,46,z_46,124,z_124,1.4386504888534546,1.4386504888534546,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,47,z_47,111,z_111,1.438535451889038,1.438535451889038,inflammatory_signaling (-0.06),lysosome_phagocytosis (+0.42)
upgrade_fine_08,47,z_47,59,z_59,1.4374574422836304,1.4374574422836304,inflammatory_signaling (-0.06),lysosome_phagocytosis (-0.37)
upgrade_fine_08,36,z_36,50,z_50,1.4373254776000977,1.4373254776000977,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (-0.24)
upgrade_fine_08,104,z_104,35,z_35,1.4362115859985352,1.4362115859985352,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,124,z_124,5,z_5,1.4361393451690674,1.4361393451690674,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.42)
upgrade_fine_08,44,z_44,47,z_47,-1.4359620809555054,1.4359620809555054,lysosome_phagocytosis (-0.33),inflammatory_signaling (-0.06)
upgrade_fine_08,70,z_70,16,z_16,-1.4347636699676514,1.4347636699676514,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.40)
upgrade_fine_08,117,z_117,0,z_0,1.4325839281082153,1.4325839281082153,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.30)
upgrade_fine_08,5,z_5,117,z_117,1.4320000410079956,1.4320000410079956,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.32)
upgrade_fine_08,29,z_29,59,z_59,-1.4315205812454224,1.4315205812454224,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,112,z_112,75,z_75,1.430888295173645,1.430888295173645,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.27)
upgrade_fine_08,87,z_87,76,z_76,-1.4307711124420166,1.4307711124420166,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.33)
upgrade_fine_08,109,z_109,17,z_17,-1.430087685585022,1.430087685585022,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.18)
upgrade_fine_08,29,z_29,26,z_26,1.428831696510315,1.428831696510315,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.19)
upgrade_fine_08,59,z_59,116,z_116,1.4238303899765015,1.4238303899765015,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.30)
upgrade_fine_08,124,z_124,60,z_60,1.4238003492355347,1.4238003492355347,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.40)
upgrade_fine_08,59,z_59,119,z_119,-1.4237033128738403,1.4237033128738403,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.41)
upgrade_fine_08,59,z_59,41,z_41,-1.4227594137191772,1.4227594137191772,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,70,z_70,23,z_23,1.4213058948516846,1.4213058948516846,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.38)
upgrade_fine_08,93,z_93,84,z_84,1.4134613275527954,1.4134613275527954,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.42)
upgrade_fine_08,29,z_29,75,z_75,1.4131770133972168,1.4131770133972168,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.27)
upgrade_fine_08,29,z_29,36,z_36,1.412561058998108,1.412561058998108,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.34)
upgrade_fine_08,124,z_124,99,z_99,-1.4118406772613525,1.4118406772613525,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.41)
upgrade_fine_08,32,z_32,11,z_11,1.411283254623413,1.411283254623413,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (-0.33)
upgrade_fine_08,72,z_72,74,z_74,-1.4098509550094604,1.4098509550094604,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.40)
upgrade_fine_08,83,z_83,59,z_59,1.4082525968551636,1.4082525968551636,lysosome_phagocytosis (-0.31),lysosome_phagocytosis (-0.37)
upgrade_fine_08,59,z_59,44,z_44,-1.4065899848937988,1.4065899848937988,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.33)
upgrade_fine_08,70,z_70,35,z_35,-1.404618501663208,1.404618501663208,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.37)
upgrade_fine_08,29,z_29,82,z_82,1.4041376113891602,1.4041376113891602,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.36)
upgrade_fine_08,106,z_106,82,z_82,1.4038541316986084,1.4038541316986084,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.36)
upgrade_fine_08,60,z_60,0,z_0,1.397634506225586,1.397634506225586,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.30)
upgrade_fine_08,53,z_53,124,z_124,1.395926833152771,1.395926833152771,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (+0.41)
upgrade_fine_08,93,z_93,124,z_124,1.3952455520629883,1.3952455520629883,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,50,z_50,63,z_63,-1.395037055015564,1.395037055015564,lysosome_phagocytosis (-0.24),lysosome_phagocytosis (-0.17)
upgrade_fine_08,117,z_117,111,z_111,1.3945951461791992,1.3945951461791992,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.42)
upgrade_fine_08,60,z_60,123,z_123,-1.3936338424682617,1.3936338424682617,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.39)
upgrade_fine_08,17,z_17,99,z_99,-1.3925000429153442,1.3925000429153442,lysosome_phagocytosis (-0.18),lysosome_phagocytosis (-0.41)
upgrade_fine_08,117,z_117,124,z_124,1.3920001983642578,1.3920001983642578,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.41)
upgrade_fine_08,117,z_117,108,z_108,-1.3903831243515015,1.3903831243515015,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.40)
upgrade_fine_08,124,z_124,87,z_87,-1.3898192644119263,1.3898192644119263,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.42)
upgrade_fine_08,92,z_92,46,z_46,1.385410189628601,1.385410189628601,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,117,z_117,70,z_70,-1.3851306438446045,1.3851306438446045,lysosome_phagocytosis (+0.32),vascular_barrier_myeloid (+0.05)
upgrade_fine_08,43,z_43,17,z_17,-1.383775234222412,1.383775234222412,lysosome_phagocytosis (+0.22),lysosome_phagocytosis (-0.18)
upgrade_fine_08,63,z_63,76,z_76,1.3825966119766235,1.3825966119766235,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.33)
upgrade_fine_08,83,z_83,50,z_50,-1.382489562034607,1.382489562034607,lysosome_phagocytosis (-0.31),lysosome_phagocytosis (-0.24)
upgrade_fine_08,53,z_53,92,z_92,1.3814207315444946,1.3814207315444946,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (+0.41)
upgrade_fine_08,87,z_87,70,z_70,1.3811297416687012,1.3811297416687012,lysosome_phagocytosis (-0.42),vascular_barrier_myeloid (+0.05)
upgrade_fine_08,36,z_36,35,z_35,-1.3804620504379272,1.3804620504379272,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (-0.37)
upgrade_fine_08,106,z_106,75,z_75,1.3785462379455566,1.3785462379455566,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.27)
upgrade_fine_08,101,z_101,11,z_11,1.3784782886505127,1.3784782886505127,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.33)
upgrade_fine_08,101,z_101,86,z_86,1.3777964115142822,1.3777964115142822,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.41)
upgrade_fine_08,21,z_21,99,z_99,1.37700617313385,1.37700617313385,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (-0.41)
upgrade_fine_08,96,z_96,16,z_16,-1.376613736152649,1.376613736152649,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.40)
upgrade_fine_08,5,z_5,78,z_78,1.3765933513641357,1.3765933513641357,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.31)
upgrade_fine_08,53,z_53,117,z_117,1.3752522468566895,1.3752522468566895,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (+0.32)
upgrade_fine_08,5,z_5,108,z_108,-1.3742963075637817,1.3742963075637817,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.40)
upgrade_fine_08,93,z_93,44,z_44,-1.373340129852295,1.373340129852295,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.33)
upgrade_fine_08,114,z_114,46,z_46,1.372070550918579,1.372070550918579,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,18,z_18,75,z_75,-1.3717402219772339,1.3717402219772339,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.27)
upgrade_fine_08,41,z_41,59,z_59,-1.3704869747161865,1.3704869747161865,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,53,z_53,8,z_8,1.3702553510665894,1.3702553510665894,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (+0.13)
upgrade_fine_08,53,z_53,100,z_100,-1.3700579404830933,1.3700579404830933,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.41)
upgrade_fine_08,96,z_96,44,z_44,1.3694864511489868,1.3694864511489868,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.33)
upgrade_fine_08,1,z_1,63,z_63,-1.3693400621414185,1.3693400621414185,lysosome_phagocytosis (+0.28),lysosome_phagocytosis (-0.17)
upgrade_fine_08,70,z_70,122,z_122,1.3679780960083008,1.3679780960083008,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.41)
upgrade_fine_08,96,z_96,108,z_108,1.3666495084762573,1.3666495084762573,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.40)
upgrade_fine_08,5,z_5,30,z_30,-1.3655492067337036,1.3655492067337036,lysosome_phagocytosis (+0.42),antigen_presentation (+0.10)
upgrade_fine_08,100,z_100,99,z_99,1.3655232191085815,1.3655232191085815,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.41)
upgrade_fine_08,117,z_117,23,z_23,-1.3645185232162476,1.3645185232162476,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.38)
upgrade_fine_08,96,z_96,123,z_123,1.3637933731079102,1.3637933731079102,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.39)
upgrade_fine_08,32,z_32,119,z_119,-1.3633791208267212,1.3633791208267212,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (-0.41)
upgrade_fine_08,85,z_85,71,z_71,-1.3627797365188599,1.3627797365188599,lysosome_phagocytosis (+0.41),inflammatory_signaling (+0.07)
upgrade_fine_08,70,z_70,82,z_82,1.362036943435669,1.362036943435669,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.36)
upgrade_fine_08,43,z_43,124,z_124,-1.3611308336257935,1.3611308336257935,lysosome_phagocytosis (+0.22),lysosome_phagocytosis (+0.41)
upgrade_fine_08,87,z_87,9,z_9,1.360083818435669,1.360083818435669,lysosome_phagocytosis (-0.42),vascular_barrier_myeloid (+0.07)
upgrade_fine_08,5,z_5,52,z_52,1.3582978248596191,1.3582978248596191,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.39)
upgrade_fine_08,101,z_101,118,z_118,1.358142614364624,1.358142614364624,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.39)
upgrade_fine_08,124,z_124,118,z_118,1.3571897745132446,1.3571897745132446,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.39)
upgrade_fine_08,117,z_117,5,z_5,1.3563936948776245,1.3563936948776245,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.42)
upgrade_fine_08,93,z_93,118,z_118,1.3563826084136963,1.3563826084136963,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.39)
upgrade_fine_08,117,z_117,8,z_8,1.3557872772216797,1.3557872772216797,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.13)
upgrade_fine_08,118,z_118,101,z_101,1.354500651359558,1.354500651359558,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.43)
upgrade_fine_08,29,z_29,51,z_51,1.3544095754623413,1.3544095754623413,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.32)
upgrade_fine_08,70,z_70,114,z_114,-1.3542968034744263,1.3542968034744263,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.41)
upgrade_fine_08,60,z_60,93,z_93,1.353795051574707,1.353795051574707,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.37)
upgrade_fine_08,32,z_32,123,z_123,-1.352025032043457,1.352025032043457,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (+0.39)
upgrade_fine_08,111,z_111,59,z_59,1.3519986867904663,1.3519986867904663,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,32,z_32,0,z_0,1.3512378931045532,1.3512378931045532,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (-0.30)
upgrade_fine_08,5,z_5,51,z_51,-1.3511426448822021,1.3511426448822021,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.32)
upgrade_fine_08,46,z_46,27,z_27,-1.3502962589263916,1.3502962589263916,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.32)
upgrade_fine_08,36,z_36,118,z_118,-1.3486900329589844,1.3486900329589844,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (-0.39)
upgrade_fine_08,47,z_47,108,z_108,-1.3486088514328003,1.3486088514328003,inflammatory_signaling (-0.06),lysosome_phagocytosis (+0.40)
upgrade_fine_08,70,z_70,17,z_17,-1.3448034524917603,1.3448034524917603,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.18)
upgrade_fine_08,59,z_59,32,z_32,1.3429913520812988,1.3429913520812988,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.39)
upgrade_fine_08,47,z_47,35,z_35,1.341614842414856,1.341614842414856,inflammatory_signaling (-0.06),lysosome_phagocytosis (-0.37)
upgrade_fine_08,63,z_63,47,z_47,1.341416835784912,1.341416835784912,lysosome_phagocytosis (-0.17),inflammatory_signaling (-0.06)
upgrade_fine_08,96,z_96,87,z_87,1.3414002656936646,1.3414002656936646,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.42)
upgrade_fine_08,60,z_60,117,z_117,1.3407071828842163,1.3407071828842163,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.32)
upgrade_fine_08,93,z_93,47,z_47,1.3400607109069824,1.3400607109069824,lysosome_phagocytosis (-0.37),inflammatory_signaling (-0.06)
upgrade_fine_08,53,z_53,56,z_56,-1.3396059274673462,1.3396059274673462,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.40)
upgrade_fine_08,1,z_1,35,z_35,-1.3363269567489624,1.3363269567489624,lysosome_phagocytosis (+0.28),lysosome_phagocytosis (-0.37)
upgrade_fine_08,53,z_53,111,z_111,1.3362115621566772,1.3362115621566772,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (+0.42)
upgrade_fine_08,29,z_29,15,z_15,-1.3348606824874878,1.3348606824874878,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,36,z_36,59,z_59,-1.3344800472259521,1.3344800472259521,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (-0.37)
upgrade_fine_08,18,z_18,111,z_111,1.3339028358459473,1.3339028358459473,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.42)
upgrade_fine_08,96,z_96,92,z_92,-1.3337082862854004,1.3337082862854004,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.41)
