dataset,regulator,control,dose,metric,n_downstream_genes,downstream_genes,mean_delta,median_delta,abs_mean_delta,n_donors
DLPFC,ELF1,directed_stage72b,0.75,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0010413292014824496,0.0,0.005118527715783415,83
DLPFC,ELF1,directed_stage72b,1.0,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.02377446501944236,-0.0297193449078047,0.058952617392739944,83
DLPFC,ELF1,directed_stage72b,1.0,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.035453300035283346,-0.031461032877570405,0.06983281383778675,83
DLPFC,ELF1,directed_stage72b,1.0,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.003931440182177998,0.0,0.008778870620824813,83
DLPFC,ETS1,directed_stage72b,0.25,top5_mean,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.001225089906994898,-0.0011964144368330487,0.002965694550114104,83
DLPFC,ETS1,directed_stage72b,0.25,q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0012006858747665675,-0.0016404316593567891,0.006030741973846731,83
DLPFC,ETS1,directed_stage72b,0.25,fraction_global_q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00022328576124796312,0.0,0.0005627107290894384,83
DLPFC,ETS1,directed_stage72b,0.5,top5_mean,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0026783416524328884,-0.0022882896549976106,0.006247388585135869,83
DLPFC,ETS1,directed_stage72b,0.5,q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0031753186450579726,-0.0033164981105141544,0.011959299904047514,83
DLPFC,ETS1,directed_stage72b,0.5,fraction_global_q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0002465481528203066,0.0,0.000814130098949464,83
DLPFC,ETS1,directed_stage72b,0.75,top5_mean,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.004383486750219796,-0.003912904439943521,0.009813398829325514,83
DLPFC,ETS1,directed_stage72b,0.75,q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.005127448612548655,-0.004778901299731686,0.0170321046196564,83
DLPFC,ETS1,directed_stage72b,0.75,fraction_global_q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0005007667280203595,0.0,0.0010894274414300774,83
DLPFC,ETS1,directed_stage72b,1.0,top5_mean,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.006504778149728151,-0.006082160757287847,0.013803109102940213,83
DLPFC,ETS1,directed_stage72b,1.0,q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.007495026748612105,-0.00947688452938844,0.022136370751660275,83
DLPFC,ETS1,directed_stage72b,1.0,fraction_global_q95,30,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0006282490725908488,0.0,0.0017069229568156135,83
DLPFC,FOS,directed_stage72b,0.25,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00044819874841639854,0.0004951806075367271,0.0015340035658849554,83
DLPFC,FOS,directed_stage72b,0.25,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00018101631066451073,4.46059065868365e-05,0.0029219158985400754,83
DLPFC,FOS,directed_stage72b,0.25,fraction_global_q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.000315843507512288,0.0,0.0005448972379399354,83
DLPFC,FOS,directed_stage72b,0.5,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0008665144901753711,0.0009731491834021888,0.0031057188073458446,83
DLPFC,FOS,directed_stage72b,0.5,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0004884578389537487,0.0003412660247998911,0.005604487149608017,83
DLPFC,FOS,directed_stage72b,0.5,fraction_global_q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00036125722602829675,0.0,0.0008510621659415018,83
DLPFC,FOS,directed_stage72b,0.75,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.001258610689766422,0.0015708135448377902,0.004733330227055166,83
DLPFC,FOS,directed_stage72b,0.75,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00035747510548139435,0.00030523738325050065,0.008265162221999032,83
DLPFC,FOS,directed_stage72b,0.75,fraction_global_q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00048789223967479447,0.0,0.0011604279186061116,83
DLPFC,FOS,directed_stage72b,1.0,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0016199914279444183,0.0019903359809934074,0.00640548753832758,83
DLPFC,FOS,directed_stage72b,1.0,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0007895271907739914,-0.0016954290550426077,0.010698115378334577,83
DLPFC,FOS,directed_stage72b,1.0,fraction_global_q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0004917293213283582,0.0,0.0015025843537257923,83
DLPFC,IRF8,directed_stage72b,0.25,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0012018992563368758,-0.0024429638464864567,0.006610489130351049,83
DLPFC,IRF8,directed_stage72b,0.25,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0017606881591643452,-0.0007385541009370389,0.011563972706717053,83
DLPFC,IRF8,directed_stage72b,0.25,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-4.7027496420876876e-06,0.0,0.000791822997246036,83
DLPFC,IRF8,directed_stage72b,0.5,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0031999817311982965,-0.005489514204150003,0.014167965584552142,83
DLPFC,IRF8,directed_stage72b,0.5,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0051119449776422686,-0.0041723745540657164,0.021184778957240937,83
DLPFC,IRF8,directed_stage72b,0.5,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0002993000979927834,0.0,0.001697102949651612,83
DLPFC,IRF8,directed_stage72b,0.75,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.006978864043496387,-0.010719455442795178,0.02337190932786548,83
DLPFC,IRF8,directed_stage72b,0.75,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.008177257964985238,-0.0035944881961862407,0.030237777361501923,83
DLPFC,IRF8,directed_stage72b,0.75,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0005838283915411057,0.0,0.0027654109160567043,83
DLPFC,IRF8,directed_stage72b,1.0,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.01273295519729365,-0.018085243989000688,0.03455610748659714,83
DLPFC,IRF8,directed_stage72b,1.0,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.015761114574185844,-0.010988950040101253,0.03811315601843345,83
DLPFC,IRF8,directed_stage72b,1.0,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0006800591263948055,0.0,0.0040563066043060175,83
DLPFC,JUN,directed_stage72b,0.25,top5_mean,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.002948036973834377,0.002850687599053048,0.003891387003441041,83
DLPFC,JUN,directed_stage72b,0.25,q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.001168906248394741,0.0029579551510126034,0.0056950253426480465,83
DLPFC,JUN,directed_stage72b,0.25,fraction_global_q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0001228087451358115,0.0,0.0007636439792887796,83
DLPFC,JUN,directed_stage72b,0.5,top5_mean,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00591736366278748,0.005910880290050491,0.007946421695029683,83
DLPFC,JUN,directed_stage72b,0.5,q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0024687123035764535,0.004274998239731431,0.009916379192899507,83
DLPFC,JUN,directed_stage72b,0.5,fraction_global_q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00014856379790955274,0.0,0.0012301176595702807,83
DLPFC,JUN,directed_stage72b,0.75,top5_mean,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.008808607899853058,0.008028395647863729,0.012179393792437163,83
DLPFC,JUN,directed_stage72b,0.75,q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0025934928023920185,0.003983683431070029,0.013053590114619481,83
DLPFC,JUN,directed_stage72b,0.75,fraction_global_q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00029467781860154947,0.0,0.0018582353665383224,83
DLPFC,JUN,directed_stage72b,1.0,top5_mean,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.011518981944942908,0.009928030301954882,0.016570663083485527,83
DLPFC,JUN,directed_stage72b,1.0,q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.003432627624937015,0.005609535198626281,0.018333906119496632,83
DLPFC,JUN,directed_stage72b,1.0,fraction_global_q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0003884915211155172,0.0,0.0023006235828098216,83
DLPFC,MAF,directed_stage72b,0.25,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0013268590227013518,-0.0018196601836939497,0.005469770941403208,83
DLPFC,MAF,directed_stage72b,0.25,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0005742901402041469,0.001106954319486153,0.010123775250916126,83
DLPFC,MAF,directed_stage72b,0.25,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0004277369896500721,0.0,0.0009406215989721359,83
DLPFC,MAF,directed_stage72b,0.5,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0032438469331888,-0.002958118978026447,0.0115808899845211,83
DLPFC,MAF,directed_stage72b,0.5,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.003891893136085065,-0.00015197029670888096,0.018162909712923208,83
DLPFC,MAF,directed_stage72b,0.5,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0003089692368810631,0.0,0.0019232144887623246,83
DLPFC,MAF,directed_stage72b,0.75,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0063530779684091284,-0.0051258857516067735,0.018436348138235546,83
DLPFC,MAF,directed_stage72b,0.75,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.007309807967403731,-0.0073407688355097145,0.02777121822832232,83
DLPFC,MAF,directed_stage72b,0.75,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0007872822597404289,0.0,0.002582904637413293,83
DLPFC,MAF,directed_stage72b,1.0,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.011184722118759097,-0.010037072654854207,0.026520000349757277,83
DLPFC,MAF,directed_stage72b,1.0,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.010439810933517969,-0.005641602867064055,0.03187972830472863,83
