donor_id,rare_aux__DLPFC__antigen_presentation__variance,rare_aux__DLPFC__complement_phagocytosis__variance,rare_aux__DLPFC__dam_lipid_trem2_apoe__variance,rare_aux__DLPFC__disease_program_score__variance,rare_aux__DLPFC__lysosomal_endolysosomal__variance,rare_aux__DLPFC__oxidative_stress_gene_preserved__variance,rare_aux__MTG__antigen_presentation__variance,rare_aux__MTG__complement_phagocytosis__variance,rare_aux__MTG__dam_lipid_trem2_apoe__variance,rare_aux__MTG__disease_program_score__variance,rare_aux__MTG__lysosomal_endolysosomal__variance,rare_aux__MTG__oxidative_stress_gene_preserved__variance,rare_aux__DLPFC__antigen_presentation__q95,rare_aux__DLPFC__complement_phagocytosis__q95,rare_aux__DLPFC__dam_lipid_trem2_apoe__q95,rare_aux__DLPFC__disease_program_score__q95,rare_aux__DLPFC__lysosomal_endolysosomal__q95,rare_aux__DLPFC__oxidative_stress_gene_preserved__q95,rare_aux__MTG__antigen_presentation__q95,rare_aux__MTG__complement_phagocytosis__q95,rare_aux__MTG__dam_lipid_trem2_apoe__q95,rare_aux__MTG__disease_program_score__q95,rare_aux__MTG__lysosomal_endolysosomal__q95,rare_aux__MTG__oxidative_stress_gene_preserved__q95,rare_aux__DLPFC__antigen_presentation__q99,rare_aux__DLPFC__complement_phagocytosis__q99,rare_aux__DLPFC__dam_lipid_trem2_apoe__q99,rare_aux__DLPFC__disease_program_score__q99,rare_aux__DLPFC__lysosomal_endolysosomal__q99,rare_aux__DLPFC__oxidative_stress_gene_preserved__q99,rare_aux__MTG__antigen_presentation__q99,rare_aux__MTG__complement_phagocytosis__q99,rare_aux__MTG__dam_lipid_trem2_apoe__q99,rare_aux__MTG__disease_program_score__q99,rare_aux__MTG__lysosomal_endolysosomal__q99,rare_aux__MTG__oxidative_stress_gene_preserved__q99,rare_aux__DLPFC__antigen_presentation__fraction_high_global_q95,rare_aux__DLPFC__complement_phagocytosis__fraction_high_global_q95,rare_aux__DLPFC__dam_lipid_trem2_apoe__fraction_high_global_q95,rare_aux__DLPFC__disease_program_score__fraction_high_global_q95,rare_aux__DLPFC__lysosomal_endolysosomal__fraction_high_global_q95,rare_aux__DLPFC__oxidative_stress_gene_preserved__fraction_high_global_q95,rare_aux__MTG__antigen_presentation__fraction_high_global_q95,rare_aux__MTG__complement_phagocytosis__fraction_high_global_q95,rare_aux__MTG__dam_lipid_trem2_apoe__fraction_high_global_q95,rare_aux__MTG__disease_program_score__fraction_high_global_q95,rare_aux__MTG__lysosomal_endolysosomal__fraction_high_global_q95,rare_aux__MTG__oxidative_stress_gene_preserved__fraction_high_global_q95,rare_aux__DLPFC__antigen_presentation__top_5pct_mean,rare_aux__DLPFC__complement_phagocytosis__top_5pct_mean,rare_aux__DLPFC__dam_lipid_trem2_apoe__top_5pct_mean,rare_aux__DLPFC__disease_program_score__top_5pct_mean,rare_aux__DLPFC__lysosomal_endolysosomal__top_5pct_mean,rare_aux__DLPFC__oxidative_stress_gene_preserved__top_5pct_mean,rare_aux__MTG__antigen_presentation__top_5pct_mean,rare_aux__MTG__complement_phagocytosis__top_5pct_mean,rare_aux__MTG__dam_lipid_trem2_apoe__top_5pct_mean,rare_aux__MTG__disease_program_score__top_5pct_mean,rare_aux__MTG__lysosomal_endolysosomal__top_5pct_mean,rare_aux__MTG__oxidative_stress_gene_preserved__top_5pct_mean,rare_aux__DLPFC__antigen_presentation__top_1pct_mean,rare_aux__DLPFC__complement_phagocytosis__top_1pct_mean,rare_aux__DLPFC__dam_lipid_trem2_apoe__top_1pct_mean,rare_aux__DLPFC__disease_program_score__top_1pct_mean,rare_aux__DLPFC__lysosomal_endolysosomal__top_1pct_mean,rare_aux__DLPFC__oxidative_stress_gene_preserved__top_1pct_mean,rare_aux__MTG__antigen_presentation__top_1pct_mean,rare_aux__MTG__complement_phagocytosis__top_1pct_mean,rare_aux__MTG__dam_lipid_trem2_apoe__top_1pct_mean,rare_aux__MTG__disease_program_score__top_1pct_mean,rare_aux__MTG__lysosomal_endolysosomal__top_1pct_mean,rare_aux__MTG__oxidative_stress_gene_preserved__top_1pct_mean,rare_aux__DLPFC__Micro-PVM_3-SEAAD__state_fraction_within_donor,rare_aux__MTG__Micro-PVM_3-SEAAD__state_fraction_within_donor,rare_aux__DLPFC__Micro-PVM_3-SEAAD__disease_program_q95,rare_aux__MTG__Micro-PVM_3-SEAAD__disease_program_q95,rare_aux__DLPFC__Micro-PVM_3-SEAAD__disease_program_fraction_high_global_q95,rare_aux__MTG__Micro-PVM_3-SEAAD__disease_program_fraction_high_global_q95
H20.33.015,0.1633908729846604,0.130905489131311,0.0585939744128346,0.31132013077402,0.0910420316209488,0.0453949109764044,0.2521665143932622,0.236390128434593,0.0767640829886995,0.4772901851034651,0.098580726503402,0.327548913113925,1.344849544763565,1.278277516365051,0.7751895517110822,0.9206390427293268,1.2693159162998198,0.6596782118082046,1.7026190280914306,1.8177393198013303,0.9569809347391128,1.536128440614121,1.4652492821216585,1.7868742644786837,1.685045722723009,1.5530658888816835,1.004751572608948,1.2422658043338044,1.4833411920070656,0.8373708492517472,2.069919373989105,1.958143126964569,1.1863307881355285,1.899062624343001,1.7210230648517608,1.960139183998108,0.0044247787610619,0.0191740412979351,0.0206489675516224,0.0103244837758112,0.0250737463126843,0.0560471976401179,0.0654450261780104,0.175392670157068,0.112565445026178,0.143979057591623,0.0811518324607329,0.1256544502617801,1.569576827918782,1.4555955038351172,0.9068408766213584,1.1471609589644869,1.4041106946328108,0.7870403335374945,1.95367888212204,1.9230197310447688,1.0886749029159546,1.7846058240408245,1.591123849153519,1.9203687250614163,1.8736289399010797,1.7205627475466048,1.1050890684127808,1.5023746383313947,1.5656425101416451,0.9812913196427482,2.2010050415992737,2.028866022825241,1.2487688660621643,2.08437192388206,1.792907416820526,2.1269982755184174,0.0309734513274336,0.1073298429319371,0.8111534460402346,1.602972496711632,0.0476190476190476,0.1951219512195122
H20.33.016,0.2725122568336399,0.1594546370283283,0.0628694575718646,0.4077014564642256,0.0943487395697521,0.042106904373737,0.1869100636288345,0.1841087805018561,0.0573653066802873,0.3623853567128777,0.0951777523461801,0.3153402568416044,1.7569427967071531,1.266927850246429,0.8020628094673155,0.9248861560245698,1.1570356249809264,0.6181023597717284,1.5084533929824828,1.331583708524704,0.7015936940908432,0.8258283268064323,1.2100122153759,1.5917526125907897,2.182535829544065,1.6444962596893271,0.9374055612087244,1.4928135231096875,1.398313479423522,0.8008287644386289,1.7732171845436095,1.690061944723129,1.138626058101654,1.1421432752853775,1.3201215827465056,1.842668209075928,0.0363288718929254,0.0191204588910133,0.0191204588910133,0.0267686424474187,0.0152963671128107,0.0439770554493307,0.0354609929078014,0.0141843971631205,0.0212765957446808,0.0106382978723404,0.0035460992907801,0.0567375886524822,2.0285603205362954,1.4371027725714225,0.9000888599289788,1.2925550945417386,1.31298358352096,0.7398069699605306,1.702980351448059,1.5671225627263388,0.8968882203102112,1.0446022447176788,1.2812628984451293,1.7724819739659627,2.4708920319875083,1.719790816307068,1.0276212096214294,1.6789605552370646,1.506452480951945,0.901478777329127,1.8575273752212524,1.9583715597788491,1.185761292775472,1.4861483087223863,1.3901379903157551,2.0472809076309204,0.0095602294455066,0.0709219858156028,0.5880950678234556,0.8284637282876132,0.0,0.0
H20.33.017,0.2161568716650837,0.153910569939024,0.0959102426042335,0.4922689249386367,0.1075877832495174,0.0391334381844726,0.1984739719470597,0.2156593065286978,0.0846899893076121,0.4904117053385295,0.1183849873913015,0.2700240359512504,1.5144031643867493,1.3369896411895752,0.970069944858551,1.2219589276034857,1.306950926780701,0.6109495908021927,1.4509432315826414,1.5133590221405029,0.9404632091522216,1.2351276665275226,1.400628852844238,1.46699059009552,2.0255982756614674,1.6330359399318697,1.2492727339267713,1.7061974131632918,1.5313171863555908,0.8370611667633049,1.6743673753738404,1.744087109565735,1.1724198675155644,1.559410939160724,1.6182045698165894,1.699337811470032,0.0158562367864693,0.0338266384778012,0.0729386892177589,0.0412262156448203,0.0338266384778012,0.0412262156448203,0.0090415913200723,0.0379746835443038,0.0904159132007233,0.0614828209764918,0.0542495479204339,0.0307414104882459,1.8053959136207895,1.523316651582718,1.209277822325627,1.658485805263357,1.483955388267835,0.7486513828237852,1.6366003027984075,1.6840835171086448,1.0750013206686293,1.452285536236137,1.5253602521760123,1.6451217106410436,2.2608800411224363,1.7749789595603942,1.6767192959785462,2.506063459087533,1.8178566694259644,0.987715870141983,1.869271496931712,1.9751447240511577,1.2459956407546997,1.676043106534939,1.665924866994222,1.906756063302358,0.087737843551797,0.2567811934900542,1.3873596864001678,1.4754529092498805,0.072289156626506,0.1478873239436619
H20.33.018,0.2503065884283374,0.1328961818129589,0.0799611332067107,0.551376213011456,0.1535243216349981,0.0418879022873309,0.3262159332580956,0.2707635012959763,0.1023974693392353,0.7446489914852554,0.1420781213673893,0.3321825908291033,1.579489409923553,1.214264130592346,0.8829996496438979,1.2717041640963909,1.4722916960716248,0.6323637276887893,1.8592715203762056,1.7281058847904205,1.077615225315094,1.6956678353843837,1.5378639817237854,1.7109704256057745,2.0518854808807374,1.5331669521331786,1.3160239958763122,2.201385735210202,1.892651683092117,0.8389603126049042,2.1584984374046328,1.964186638593674,1.325873534679414,2.2586026685641216,1.7852469432353977,1.9971168351173407,0.0314285714285714,0.0171428571428571,0.0471428571428571,0.0471428571428571,0.0871428571428571,0.0442857142857142,0.1043771043771043,0.1094276094276094,0.1632996632996633,0.1717171717171717,0.1228956228956228,0.101010101010101,1.9118069853101456,1.410264686175755,1.1045533401625498,1.8073974967425128,1.7478924444743564,0.7649358902658735,2.061561930179596,1.876337500413259,1.224422331651052,2.0691554726476515,1.6871044675509137,1.900814914703369,2.240683283124651,1.7075577463422502,1.4153347185679843,2.473296947046731,2.1581078597477505,0.9537535309791564,2.3418564001719155,2.1182161569595337,1.4444613258043926,2.713775552480316,1.939461529254913,2.1667601664861045,0.1557142857142857,0.2575757575757575,2.0571696288920958,2.045496717402797,0.1651376146788991,0.2549019607843137
H20.33.019,0.1619893697138675,0.1324116431886633,0.0393891782227219,0.3782071760292547,0.126109482622261,0.0409363622453331,0.2057162520341371,0.2398338615776659,0.0649159113504446,0.5420500700436219,0.1207664146629219,0.3194623838572282,1.2807573914527892,1.1437624454498292,0.588174670934677,0.7913474287880778,1.264751350879669,0.6034033477306365,1.5022271871566772,1.6836034059524536,0.822014331817627,1.2498612359710697,1.4422478079795835,1.694011092185974,1.7471703982353215,1.4348934102058428,0.7346036183834076,1.2484495099529502,1.6430117201805123,0.733697363138199,1.976285254955292,1.9649876356124891,0.9970340490341192,1.8416400779392552,1.606928956508637,1.965827870368958,0.0022371364653243,0.0111856823266219,0.0,0.0089485458612975,0.0335570469798657,0.0268456375838926,0.0358056265984654,0.0716112531969309,0.0409207161125319,0.0613810741687979,0.0792838874680307,0.0792838874680307,1.5229995198871775,1.3371890161348423,0.6782529820566592,1.1149237654618178,1.4956952955411829,0.7038000096445498,1.7661028027534484,1.8991393804550167,0.9500406622886658,1.661983689380086,1.5600878298282623,1.87227835059166,1.813239812850952,1.6792679309844971,0.7794795155525207,1.498596664591514,1.732539963722229,0.910971450805664,2.0301903188228607,2.1149874925613403,1.161030501127243,2.232578088453654,1.7019651532173157,2.0619916319847107,0.0536912751677852,0.1585677749360614,0.8121809151117336,1.9390861979387768,0.0,0.1451612903225806
H20.33.020,0.2227413588619703,0.2013246051023759,0.0758568551425021,0.4615827175490184,0.1019275637614208,0.0441498566471943,0.20791034537128,0.2329342502694321,0.0957983504508692,0.6213598395792476,0.1299417410217701,0.3320671811146354,1.5640986859798431,1.5292068123817444,0.8951194435358047,1.2300379260699914,1.3010245561599731,0.6818304359912872,1.5637799739837643,1.6716536998748777,1.0192283153533934,1.6478700316161277,1.5406898260116575,1.714443683624267,1.9670029640197744,1.9300625205039967,1.0721459686756134,1.841493829820663,1.5369593083858488,0.8614255517721175,1.814055032730102,1.959483966827393,1.250925245285033,2.059322466287251,1.7328287029266354,1.989356107711792,0.0182481751824817,0.0675182481751824,0.0510948905109489,0.0410583941605839,0.0401459854014598,0.0656934306569343,0.0258249641319942,0.0918220946915351,0.1248206599713055,0.1291248206599713,0.133428981348637,0.0975609756097561,1.834438063881614,1.7555986035953868,1.0203576922416686,1.5984036288004149,1.4665108940818092,0.7828528946096247,1.7296967097691127,1.831683087348938,1.1897706133978707,1.887824412776636,1.655277851649693,1.8616849184036253,2.198998678814281,2.0476287711750376,1.180308006026528,2.0848509720855657,1.6831827597184614,0.941492660479112,1.9806883505412511,2.0391316413879395,1.3873893022537231,2.157630776892862,1.7989928381783622,2.0408972331455777,0.0282846715328467,0.2639885222381635,1.51464959947264,1.9610102244404928,0.064516129032258,0.2880434782608695
H20.33.024,0.1642339096636651,0.0774093758533384,0.0372525823245751,0.1811240765297575,0.0924211073268827,0.0395256843936186,0.1380431224927166,0.1365484534088417,0.0381291658934238,0.2063748239671552,0.0633873755387222,0.2633117838311485,1.249994397163391,0.8480375617742532,0.5767733573913573,0.2359573885746714,1.157361215353012,0.5743897020816802,1.3483692884445186,1.1625913619995116,0.6486178696155545,0.500529024071884,1.1952601313591,1.46446179151535,1.6472432208061216,1.1268214619159698,0.7741065126657485,0.7174326090340015,1.363071483373642,0.7510682487487788,1.5070620775222778,1.4668108153343196,0.780465861558914,0.6810052872741521,1.3092856955528256,1.6753097724914543,0.0060728744939271,0.0020242914979757,0.0020242914979757,0.0,0.0101214574898785,0.0242914979757085,0.0,0.0,0.0,0.0,0.0078740157480314,0.0236220472440944,1.5214362049102783,1.031688084602356,0.6763308715820312,0.5650877317162858,1.2887133741378785,0.6974713587760926,1.4639833654676164,1.3080062525612968,0.726389833859035,0.6187808423571015,1.2717584201267786,1.5941192422594344,1.895724606513977,1.2808996438980105,0.848375940322876,0.9629768323728382,1.4183395147323608,0.920099437236786,1.5479570627212524,1.5039833188056946,0.8071342706680298,0.6840464046007451,1.3710968494415283,1.727630436420441,0.0323886639676113,0.1496062992125984,0.082152312579296,0.5001154974387326,0.0,0.0
H20.33.025,0.2232967413117945,0.1071486220161802,0.038280404853902,0.2536056331200951,0.0810105120841212,0.0306317399962869,0.2288844334245454,0.1751017763350884,0.0425814784568193,0.3051634617570672,0.0969864295477338,0.2740772532183403,1.635651469230652,1.0836897313594815,0.5943056881427765,0.5883356232066402,1.079029208421707,0.5273599088191985,1.5643101930618286,1.3336513042449951,0.5916924476623535,0.5230375578760269,1.172318458557129,1.4222513437271118,2.069294145107268,1.4417487883567788,0.8151343870162945,1.0908509444908765,1.325285124778745,0.6455050712823868,1.9230453729629515,1.7048645734786982,0.778348731994628,0.9183272700700706,1.3873013734817503,1.93405065536499,0.0266055045871559,0.0119266055045871,0.0064220183486238,0.0055045871559633,0.0055045871559633,0.010091743119266,0.0315374507227332,0.0223390275952693,0.0052562417871222,0.0026281208935611,0.0118265440210249,0.0341655716162943,1.9196772401983089,1.339667435125871,0.7359329256144437,0.9219602647879402,1.2211505456404252,0.6133912151510065,1.7734447289735844,1.5615507731070886,0.706720755650447,0.7564696997119414,1.296779100711529,1.7298053747568376,2.33648343519731,1.7165592258626765,0.9327320619062944,1.494639303818355,1.4232555085962468,0.7284702767025341,2.0768652856349945,1.793606877326965,0.8857694640755653,1.1022998356115543,1.467717483639717,2.1119570434093475,0.0321100917431192,0.0919842312746386,1.1224588254642809,0.5774376925902689,0.0571428571428571,0.0
H20.33.026,0.2995143199362939,0.3006573672650904,0.1072626638805567,0.7851469268134227,0.1679774089304755,0.0458616243135858,0.2085947449263911,0.2298724391589962,0.0773459552104354,0.5930782341529446,0.1394228099380072,0.219804462425272,1.8005011081695557,1.7697995901107788,0.9937658309936525,1.8279504559898352,1.5620734691619873,0.680597186088562,1.3837025701999663,1.5894137561321258,0.8848685592412948,1.3455793910691147,1.4732353568077088,1.400065219402313,2.1368214607238767,2.0995927810668946,1.215783810615539,2.31850189052661,1.807152938842773,0.8689332127571093,1.6777438521385188,1.8029831540584564,1.0528168499469757,1.5893579656722376,1.627845363616943,1.655276106595993,0.0338680926916221,0.1515151515151515,0.0837789661319073,0.1176470588235294,0.1408199643493761,0.0641711229946524,0.0109890109890109,0.0659340659340659,0.0769230769230769,0.0824175824175824,0.1208791208791208,0.0274725274725274,1.989704650023888,1.967493090136298,1.158438020739062,2.1479430358406484,1.7293064470948845,0.7972782870818829,1.5563774466514588,1.7100154757499697,0.996356874704361,1.5021855790830532,1.581814742088318,1.5729901194572449,2.3058129151662192,2.1954157749811807,1.3992052872975669,2.5117088407777124,1.9914756019910176,0.9663970073064168,1.8440290689468384,1.858345866203308,1.133387804031372,1.844061003990684,1.790899932384491,1.841380536556244,0.0285204991087344,0.3516483516483517,2.7138967539614414,1.3833831944088857,0.25,0.125
H20.33.027,0.3697665126072643,0.1978072004953593,0.0864376456828961,0.5327486536928351,0.1257619231797494,0.0573459660878974,0.2571240033027459,0.2173068993314097,0.0703337190845957,0.4876744697452637,0.1228937743777645,0.3277819483681238,2.028122663497925,1.4284673929214478,0.931374967098236,1.4989710936445035,1.449394702911377,0.7337254285812378,1.840416431427002,1.4802271127700806,0.8147627115249634,1.2691376159352177,1.4118870496749878,1.6854088306427002,2.2948819160461427,1.649923539161682,1.204346466064453,1.947255499453301,1.6186853408813473,0.908398115634918,2.177498626708984,1.819244384765625,1.0617648363113403,1.9133079056798488,1.787108826637267,2.252199506759644,0.1286307053941908,0.0497925311203319,0.0622406639004149,0.0663900414937759,0.0746887966804979,0.0829875518672199,0.0995850622406639,0.0414937759336099,0.0456431535269709,0.0622406639004149,0.0539419087136929,0.0788381742738589,2.262343406677246,1.5825432263887846,1.072154521942139,1.7803102932369004,1.5603591295389028,0.8624130854239831,2.0066772332558265,1.6885702885114229,0.9663639297852148,1.626952526552948,1.5887919480984027,1.9831517659700837,2.4827469984690347,1.7632133563359578,1.2690308094024658,2.264818438180236,1.7011337280273438,1.0057473381360371,2.266012271245321,1.890866041183472,1.1564555565516157,1.9846945837119008,1.8658384879430132,2.3480007648468018,0.0580912863070539,0.0663900414937759,1.2469255441464475,1.8808943111045775,0.0,0.1875
H20.33.028,0.1898539392474095,0.1177614854667236,0.0691519564738105,0.438142811861302,0.1355934010092803,0.0383904881312242,0.1763669947429521,0.1968274101842876,0.0691590155814399,0.4533569518006785,0.1097482135639442,0.269515831063769,1.446836197376251,1.0655701756477354,0.7562240123748778,1.0157535817245749,1.4433552861213683,0.5838685035705564,1.4805669784545894,1.430657601356506,0.8275938034057609,1.1430130602921926,1.4175482273101805,1.5615566492080686,2.026956834793091,1.5088394069671636,1.1797732830047614,1.912594053243426,1.7561361527442936,0.7753226375579836,1.7409002399444582,1.636840934753418,1.069864664077759,1.573548411576403,1.5896950435638428,1.8157662010192877,0.0139017608897126,0.0129749768303985,0.0296570898980537,0.0287303058387395,0.0787766450417052,0.0315106580166821,0.0167130919220055,0.0241411327762302,0.0464252553389043,0.0501392757660167,0.0622098421541318,0.0417827298050139,1.7607726476810597,1.3326291728902746,1.0167305061110743,1.6271123825019127,1.648155810656371,0.7088088426325057,1.6447992788420782,1.5771535590842918,0.984794713832714,1.4429476327266249,1.525292811570344,1.7191257233972903,2.3003333048387007,1.7149718674746426,1.4772064794193616,2.716463955119602,2.0027389201250942,0.9097696000879462,1.8267991976304487,1.762107957493175,1.189641226421703,1.8094506984848957,1.6555647633292458,2.0147080529819834,0.0648748841519925,0.1318477251624883,2.9150931472503707,1.5427726655597918,0.2428571428571428,0.1478873239436619
H20.33.029,0.3119956849529499,0.165158643155663,0.0619704455107246,0.4360316063831813,0.1096587746026821,0.0414894464794921,0.1903807845774409,0.1493556024048264,0.0445917129768597,0.3224100938276721,0.0724838424980939,0.2415418896069954,2.0679547786712646,1.380933952331543,0.7745100975036618,1.2447564991512745,1.3364745140075682,0.6814821481704711,1.6611217677593226,1.4236863255500791,0.7094428360462187,0.8449129065931716,1.2260831117630002,1.504487586021423,2.228717098236084,1.633073315620423,1.0343875980377195,1.7266640245262583,1.5623223543167115,0.7532464933395386,1.9538393068313595,1.583525350093841,0.8823225009441371,1.2426432937203085,1.4331477165222168,1.7150502705574031,0.093093093093093,0.027027027027027,0.021021021021021,0.039039039039039,0.039039039039039,0.075075075075075,0.046195652173913,0.0190217391304347,0.0217391304347826,0.0190217391304347,0.0190217391304347,0.0353260869565217,2.189266050563139,1.509374267914716,0.974487609723035,1.5970943372208282,1.4907737479490393,0.7376414642614477,1.8278100427828337,1.534935016381113,0.8133848811450758,1.1046357517547534,1.3435500421022113,1.6526521946254529,2.2945363521575928,1.6917591392993927,1.3133794665336609,2.186731547437824,1.7067773044109344,0.7957958728075027,2.013826936483383,1.645245909690857,0.9666673690080644,1.4205576115733816,1.4503979682922363,1.8093241155147552,0.015015015015015,0.0896739130434782,2.3333250435014223,0.75736080838637,0.4,0.0
H20.33.030,0.1255648284196873,0.084780830132881,0.0418592193447914,0.2542687924154228,0.0958643244800455,0.0290878812711021,0.1901346598121439,0.2048663652833001,0.0717610928552445,0.4387072419525941,0.1062580832096277,0.2794953632495167,1.2183807849884032,1.0330982685089098,0.6501600980758666,0.6793735698612439,1.320463633537291,0.5192850112915034,1.5845834612846377,1.590372383594513,0.8644724190235138,1.1576382463114403,1.4326308369636536,1.5748502016067505,1.4105351066589342,1.2929661083221426,0.8485717201232882,1.0749856463579932,1.5496146869659404,0.7034494090080253,1.8402804255485532,1.759581971168518,1.0167387366294844,1.454285748561572,1.5440956890583035,1.8886178374290448,0.0,0.0017953321364452,0.0071813285457809,0.0071813285457809,0.0412926391382405,0.0161579892280071,0.0309597523219814,0.0557275541795665,0.0588235294117647,0.0541795665634674,0.0603715170278637,0.0479876160990712,1.358161794287818,1.192123225757054,0.7683270062719073,0.9724789024025452,1.4858231246471405,0.6309413335153035,1.7371546644153018,1.6983897469260476,0.9614914438941262,1.378926294673885,1.5088280728369048,1.7705847024917605,1.5098878542582197,1.3755765755971272,1.004508266846339,1.4615140569902527,1.6803695162137349,0.8167878687381744,1.906774061066764,1.8608005217143468,1.12762793472835,1.757002047929839,1.5982021944863456,1.9879987580435616,0.0089766606822262,0.1130030959752322,1.4258736310444304,1.2399871839161871,0.2,0.1095890410958904
H20.33.031,0.3020538675932231,0.1935693644549109,0.0722090206491001,0.472265741597048,0.0955567070971072,0.0336611475876032,0.1947709413542916,0.2025721241646896,0.0710489732684506,0.4334858267867426,0.0937827267278083,0.2710064207932348,1.9759880423545837,1.5695170521736144,0.8767920672893523,1.2770554813029202,1.2797085523605345,0.5628938436508178,1.7575605392456053,1.6887375831604003,0.8826907157897947,1.4273577962204147,1.4869140625,1.6086800336837768,2.34649911403656,1.8342172694206231,1.0956068634986873,1.7219730228117225,1.4903042316436748,0.7259498703479758,2.0001266336441046,1.9182739448547368,1.161928429603578,1.6972441325825167,1.6134006738662725,1.8889087009429937,0.0802721088435374,0.0789115646258503,0.0462585034013605,0.0448979591836734,0.0258503401360544,0.0231292517006802,0.0878186968838526,0.0878186968838526,0.0594900849858356,0.1189801699716713,0.0963172804532577,0.0594900849858356,2.1934962272644043,1.7061866779585142,0.99857697776846,1.5405615852834291,1.4175251947866905,0.6784540398700817,1.9042866230010984,1.8466914428604972,1.0258502529727087,1.5940651751829042,1.5824362768067255,1.769009252389272,2.48865094780922,1.9081255942583084,1.1566638052463531,1.87792435977523,1.6267860680818558,0.8465263769030571,2.0951109528541565,2.092751204967499,1.224005937576294,1.7397029702652085,1.7462415397167206,1.9705176651477812,0.0149659863945578,0.1841359773371104,1.2553920318391882,1.588328847511587,0.0909090909090909,0.2
H20.33.032,0.2604613490935641,0.0994498061100338,0.0363545197179666,0.2708812089446385,0.0950036254022146,0.0393577614916302,0.3065457806879514,0.1869637256068367,0.0673857581952142,0.3804999815043443,0.1139730715508565,0.3609799892126333,1.7673914790153502,1.03638659119606,0.5442313224077224,0.587012995037193,1.1254329085350037,0.5883195787668228,1.910354661941528,1.5110675573348995,0.7696298956871032,1.01760305230616,1.2269336223602294,1.6991023182868956,2.216320424079894,1.3301615679264065,0.7392148196697234,1.0632141887557582,1.332798609733581,0.8099507761001586,2.2261175155639643,1.8461321353912348,1.1059435200691214,1.1839591566892953,1.3767604637145996,1.9024032735824583,0.0400763358778625,0.0009541984732824,0.0028625954198473,0.0038167938931297,0.0057251908396946,0.0343511450381679,0.1415525114155251,0.0228310502283105,0.0319634703196347,0.0228310502283105,0.0091324200913242,0.0684931506849315,2.04250398671852,1.2189962773952845,0.6819758336499052,0.8953895987721192,1.2690832502437088,0.7202791819032633,2.0954762913964013,1.6667919484051792,0.9728714390234514,1.1633137191757783,1.322522141716697,1.9159870689565488,2.4061887047507544,1.4091505895961414,0.8697595542127435,1.361830893867818,1.4773334806615657,0.9135430780324068,2.3162783781687417,1.9136250813802085,1.2440731922785442,1.3166597829038562,1.4400310516357422,2.171112060546875,,0.091324200913242,,1.2498552590273966,,0.15
H20.33.033,0.4115101083178527,0.2819895740535879,0.112749461763879,0.8415696663739742,0.1505142529432045,0.064756596868621,0.1647611922945415,0.2460111044058363,0.0620141481551841,0.4386495149897933,0.1383100988463394,0.3747624558451115,2.0773971080780025,1.7559535980224608,0.979599940776824,1.8665677296829184,1.509087026119232,0.8457760870456692,1.3464321255683898,1.592134582996368,0.7969993710517882,0.9223767656151712,1.3794711470603942,1.819924139976501,2.440674085617065,2.1320327615737917,1.3762616133689878,2.6439257764001565,1.7890511035919188,1.0343289613723754,1.638346884250641,1.928014123439789,0.9834048652648936,1.6789932182290652,1.6381812047958375,1.989718074798584,0.0834782608695652,0.1495652173913043,0.0904347826086956,0.1269565217391304,0.0852173913043478,0.1078260869565217,0.0050251256281407,0.0552763819095477,0.0452261306532663,0.0301507537688442,0.0452261306532663,0.1155778894472361,2.334544938186119,1.9540244587536515,1.259045436464507,2.3900857747969906,1.7076353245768054,0.9862007437081172,1.492536544799805,1.835766112804413,0.9470934689044952,1.387740540480371,1.539706289768219,1.979134058952332,2.710613926251729,2.220084985097249,1.7298831741015115,3.632935954105299,2.077821652094523,1.21975173552831,1.6667370200157166,1.932087361812592,1.1442368626594543,2.045584712191646,1.718436360359192,2.077657401561737,0.04,0.1557788944723618,3.386133546190913,1.6236331949718723,0.4782608695652174,0.1290322580645161
H20.33.034,0.2334996221605297,0.1862326773403975,0.0832378102932747,0.4784118541381743,0.1228734638155943,0.0578516466977956,0.2249935424768527,0.2219593559707839,0.0720181917097518,0.3762275596774686,0.1064446312161412,0.3410955914115603,1.604488182067871,1.3427064776420583,0.9264508217573164,1.1713616816925825,1.3266592144966125,0.7780782312154768,1.612112432718277,1.6304370760917664,0.8782324492931366,1.0463340187007524,1.395279437303543,1.6518940925598145,1.9398547685146328,1.5661225140094757,1.1268842637538907,1.5602690258629863,1.47772492647171,1.0346642076969144,1.8902958273887636,1.846514534950256,1.0257702708244325,1.3573146134288772,1.5407202064990997,1.9880294084548935,0.0204081632653061,0.0272108843537414,0.064625850340136,0.0204081632653061,0.0272108843537414,0.0714285714285714,0.0365168539325842,0.0926966292134831,0.0617977528089887,0.0337078651685393,0.0533707865168539,0.0674157303370786,1.8268081108729044,1.5242501099904378,1.030189847946167,1.4340907321733902,1.412228266398112,0.913393521308899,1.7939203911357455,1.752902626991272,0.9754332403341928,1.258430391390098,1.4922959407170613,1.8351301948229477,2.0497963428497314,1.8566988309224448,1.1836981376012166,1.9561668387827928,1.5311716794967651,1.1358695030212402,1.9651642143726349,1.91817519068718,1.0698204636573792,1.5546721985672112,1.601543426513672,2.146926701068878,0.0272108843537414,0.0533707865168539,2.1640115501350072,1.2051950213478,0.25,0.1052631578947368
