path,version_bucket,stage_hint,role,archive_status,byte_size,physical_move_recommended_now,move_risk,notes
results/tables/stage39e_delta_vs_stage39c_stage27c_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,941,false,high,mapped_only_paths_preserved
results/tables/stage39e_input_inventory_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,454,false,high,mapped_only_paths_preserved
results/tables/stage39e_mean_metrics_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,3556,false,high,mapped_only_paths_preserved
results/tables/stage39e_model_registry_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,3312,false,high,mapped_only_paths_preserved
results/tables/stage39e_negative_control_results_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,425,false,high,mapped_only_paths_preserved
results/tables/stage39e_oof_predictions_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,1758241,false,high,mapped_only_paths_preserved
results/tables/stage39e_pass_fail_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,729,false,high,mapped_only_paths_preserved
results/tables/stage39e_strong_simple_model_leaderboard_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,5224,false,high,mapped_only_paths_preserved
results/tables/stage39e_target_metrics_v1.csv,v3,stage39e,result_table,frozen_or_current_provenance,23221,false,high,mapped_only_paths_preserved
results/tables/stage39f_abeta_guard_failure_audit_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,1139,false,high,mapped_only_paths_preserved
results/tables/stage39f_benchmark_lock_decision_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,2936,false,high,mapped_only_paths_preserved
results/tables/stage39f_bootstrap_confidence_intervals_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,1179,false,high,mapped_only_paths_preserved
results/tables/stage39f_candidate_model_registry_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,1732,false,high,mapped_only_paths_preserved
results/tables/stage39f_claim_boundary_audit_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,4709,false,high,mapped_only_paths_preserved
results/tables/stage39f_donor_sensitivity_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,46380,false,high,mapped_only_paths_preserved
results/tables/stage39f_fold_sensitivity_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,2944,false,high,mapped_only_paths_preserved
results/tables/stage39f_iBa1_rescue_audit_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,956,false,high,mapped_only_paths_preserved
results/tables/stage39f_input_inventory_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,980,false,high,mapped_only_paths_preserved
results/tables/stage39f_negative_control_confirmation_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,1580,false,high,mapped_only_paths_preserved
results/tables/stage39f_oof_score_confirmation_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,1444,false,high,mapped_only_paths_preserved
results/tables/stage39f_pass_fail_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,866,false,high,mapped_only_paths_preserved
results/tables/stage39f_proxy_leakage_risk_audit_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,1258,false,high,mapped_only_paths_preserved
results/tables/stage39f_target_drop_guard_audit_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,4150,false,high,mapped_only_paths_preserved
results/tables/stage39f_target_level_confirmation_v1.csv,v3,stage39f,result_table,frozen_or_current_provenance,5029,false,high,mapped_only_paths_preserved
results/tables/stage39h_abeta_guard_audit_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1421,false,high,mapped_only_paths_preserved
results/tables/stage39h_benchmark_lock_decision_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,6064,false,high,mapped_only_paths_preserved
results/tables/stage39h_bootstrap_ci_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1357,false,high,mapped_only_paths_preserved
results/tables/stage39h_claim_boundary_audit_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,5631,false,high,mapped_only_paths_preserved
results/tables/stage39h_composition_only_results_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,277,false,high,mapped_only_paths_preserved
results/tables/stage39h_donor_influence_audit_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,84289,false,high,mapped_only_paths_preserved
results/tables/stage39h_feature_block_ablation_registry_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1197,false,high,mapped_only_paths_preserved
results/tables/stage39h_feature_block_contribution_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1365,false,high,mapped_only_paths_preserved
results/tables/stage39h_feature_block_inventory_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,2540,false,high,mapped_only_paths_preserved
results/tables/stage39h_feature_risk_tier_assignment_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,3636,false,high,mapped_only_paths_preserved
results/tables/stage39h_fold_sensitivity_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,4695,false,high,mapped_only_paths_preserved
results/tables/stage39h_iba1_rescue_audit_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1942,false,high,mapped_only_paths_preserved
results/tables/stage39h_input_inventory_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,826,false,high,mapped_only_paths_preserved
results/tables/stage39h_latent_plus_safe_context_results_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,396,false,high,mapped_only_paths_preserved
results/tables/stage39h_metadata_only_results_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,274,false,high,mapped_only_paths_preserved
results/tables/stage39h_model_registry_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1197,false,high,mapped_only_paths_preserved
results/tables/stage39h_negative_control_results_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1743,false,high,mapped_only_paths_preserved
results/tables/stage39h_oof_results_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,707928,false,high,mapped_only_paths_preserved
results/tables/stage39h_pass_fail_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,1007,false,high,mapped_only_paths_preserved
results/tables/stage39h_proxy_leakage_decision_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,2002,false,high,mapped_only_paths_preserved
results/tables/stage39h_proxy_target_correlation_audit_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,33941,false,high,mapped_only_paths_preserved
results/tables/stage39h_target_guard_audit_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,6336,false,high,mapped_only_paths_preserved
results/tables/stage39h_target_level_results_v1.csv,v3,stage39h,result_table,frozen_or_current_provenance,5053,false,high,mapped_only_paths_preserved
results/tables/stage40a_benchmark_decision_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,2499,false,high,mapped_only_paths_preserved
results/tables/stage40a_bootstrap_ci_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,560,false,high,mapped_only_paths_preserved
results/tables/stage40a_claim_boundary_audit_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,6823,false,high,mapped_only_paths_preserved
results/tables/stage40a_iba1_rescue_audit_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,839,false,high,mapped_only_paths_preserved
results/tables/stage40a_input_inventory_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,428,false,high,mapped_only_paths_preserved
results/tables/stage40a_mean_metrics_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,458,false,high,mapped_only_paths_preserved
results/tables/stage40a_model_registry_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,427,false,high,mapped_only_paths_preserved
results/tables/stage40a_negative_control_results_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,567,false,high,mapped_only_paths_preserved
results/tables/stage40a_oof_predictions_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,237057,false,high,mapped_only_paths_preserved
results/tables/stage40a_pass_fail_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,449,false,high,mapped_only_paths_preserved
results/tables/stage40a_target_guard_audit_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,2858,false,high,mapped_only_paths_preserved
results/tables/stage40a_target_metrics_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,2161,false,high,mapped_only_paths_preserved
results/tables/stage40a_training_gate_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,294,false,high,mapped_only_paths_preserved
results/tables/stage40a_training_history_v1.csv,v3,stage40a,result_table,frozen_or_current_provenance,477617,false,high,mapped_only_paths_preserved
results/tables/stage40b_best_candidate_summary_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,747,false,high,mapped_only_paths_preserved
results/tables/stage40b_claim_boundary_audit_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,882,false,high,mapped_only_paths_preserved
results/tables/stage40b_external_metadata_repair_plan_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,560,false,high,mapped_only_paths_preserved
results/tables/stage40b_failure_mode_summary_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,636,false,high,mapped_only_paths_preserved
results/tables/stage40b_lock_status_summary_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,290,false,high,mapped_only_paths_preserved
results/tables/stage40b_manuscript_readiness_summary_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,480,false,high,mapped_only_paths_preserved
results/tables/stage40b_missing_information_inventory_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,866,false,high,mapped_only_paths_preserved
results/tables/stage40b_multimodal_feature_acquisition_plan_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,1733,false,high,mapped_only_paths_preserved
results/tables/stage40b_pass_fail_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,613,false,high,mapped_only_paths_preserved
results/tables/stage40b_rescue_attempt_inventory_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,1649,false,high,mapped_only_paths_preserved
results/tables/stage40b_stop_continue_decision_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,750,false,high,mapped_only_paths_preserved
results/tables/stage40b_what_worked_vs_failed_v1.csv,v3,stage40b,result_table,frozen_or_current_provenance,663,false,high,mapped_only_paths_preserved
results/tables/stage41_abeta_guard_audit_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,80,false,high,mapped_only_paths_preserved
results/tables/stage41_benchmark_lock_decision_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,930,false,high,mapped_only_paths_preserved
results/tables/stage41_bootstrap_ci_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,88,false,high,mapped_only_paths_preserved
results/tables/stage41_claim_boundary_audit_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,1464,false,high,mapped_only_paths_preserved
results/tables/stage41_delta_vs_references_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,132,false,high,mapped_only_paths_preserved
results/tables/stage41_donor_influence_audit_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,93,false,high,mapped_only_paths_preserved
results/tables/stage41_feature_block_inventory_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,2295,false,high,mapped_only_paths_preserved
results/tables/stage41_feature_risk_tier_assignment_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,68332,false,high,mapped_only_paths_preserved
results/tables/stage41_fold_sensitivity_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,90,false,high,mapped_only_paths_preserved
results/tables/stage41_iba1_rescue_audit_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,82,false,high,mapped_only_paths_preserved
results/tables/stage41_input_inventory_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,723,false,high,mapped_only_paths_preserved
results/tables/stage41_missing_feature_acquisition_plan_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,3239,false,high,mapped_only_paths_preserved
results/tables/stage41_model_registry_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,373,false,high,mapped_only_paths_preserved
results/tables/stage41_multimodal_source_inventory_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,74606,false,high,mapped_only_paths_preserved
results/tables/stage41_negative_control_results_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,90,false,high,mapped_only_paths_preserved
results/tables/stage41_oof_results_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,105,false,high,mapped_only_paths_preserved
results/tables/stage41_pass_fail_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,1269,false,high,mapped_only_paths_preserved
results/tables/stage41_proxy_leakage_decision_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,138,false,high,mapped_only_paths_preserved
results/tables/stage41_safe_feature_matrix_manifest_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,228,false,high,mapped_only_paths_preserved
results/tables/stage41_target_guard_audit_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,89,false,high,mapped_only_paths_preserved
results/tables/stage41_target_level_results_v1.csv,v3,stage41,result_table,frozen_or_current_provenance,91,false,high,mapped_only_paths_preserved
results/tables/stage41a_claim_boundary_audit_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,1450,false,high,mapped_only_paths_preserved
results/tables/stage41a_donor_linkage_requirements_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,2622,false,high,mapped_only_paths_preserved
results/tables/stage41a_expected_feature_matrix_schema_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,1876,false,high,mapped_only_paths_preserved
results/tables/stage41a_feature_safety_tier_plan_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,988,false,high,mapped_only_paths_preserved
results/tables/stage41a_feature_source_priority_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,4348,false,high,mapped_only_paths_preserved
results/tables/stage41a_forbidden_predictor_list_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,1623,false,high,mapped_only_paths_preserved
results/tables/stage41a_manual_download_manifest_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,4527,false,high,mapped_only_paths_preserved
results/tables/stage41a_next_build_steps_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,1253,false,high,mapped_only_paths_preserved
results/tables/stage41a_pass_fail_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,614,false,high,mapped_only_paths_preserved
results/tables/stage41a_resource_inventory_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,3802,false,high,mapped_only_paths_preserved
results/tables/stage41a_whitepaper_provenance_inventory_v1.csv,v3,stage41a,result_table,frozen_or_current_provenance,1068,false,high,mapped_only_paths_preserved
results/tables/stage41abc_benchmark_lock_decision_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,324,false,high,mapped_only_paths_preserved
results/tables/stage41abc_bootstrap_ci_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,204,false,high,mapped_only_paths_preserved
results/tables/stage41abc_cellxgene_metadata_analysis_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,4386,false,high,mapped_only_paths_preserved
results/tables/stage41abc_claim_boundary_audit_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,1081,false,high,mapped_only_paths_preserved
results/tables/stage41abc_delta_vs_references_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,232,false,high,mapped_only_paths_preserved
results/tables/stage41abc_discovered_download_links_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,55883,false,high,mapped_only_paths_preserved
results/tables/stage41abc_donor_linkage_audit_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,1587,false,high,mapped_only_paths_preserved
results/tables/stage41abc_donor_metadata_analysis_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,7036,false,high,mapped_only_paths_preserved
results/tables/stage41abc_download_attempts_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,8931,false,high,mapped_only_paths_preserved
results/tables/stage41abc_download_manifest_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,6227,false,high,mapped_only_paths_preserved
results/tables/stage41abc_downloaded_file_analysis_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,11834,false,high,mapped_only_paths_preserved
results/tables/stage41abc_feature_risk_tier_assignment_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,974,false,high,mapped_only_paths_preserved
results/tables/stage41abc_feature_source_priority_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,998,false,high,mapped_only_paths_preserved
results/tables/stage41abc_file_checksum_manifest_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,3068,false,high,mapped_only_paths_preserved
results/tables/stage41abc_forbidden_predictor_audit_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,12956,false,high,mapped_only_paths_preserved
results/tables/stage41abc_manual_acquisition_gaps_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,2311,false,high,mapped_only_paths_preserved
results/tables/stage41abc_model_registry_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,228,false,high,mapped_only_paths_preserved
results/tables/stage41abc_mri_volumetrics_analysis_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,17168,false,high,mapped_only_paths_preserved
results/tables/stage41abc_negative_control_results_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,125,false,high,mapped_only_paths_preserved
results/tables/stage41abc_oof_results_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,46,false,high,mapped_only_paths_preserved
results/tables/stage41abc_pass_fail_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,829,false,high,mapped_only_paths_preserved
results/tables/stage41abc_proxy_leakage_decision_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,214,false,high,mapped_only_paths_preserved
results/tables/stage41abc_resource_page_inventory_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,436,false,high,mapped_only_paths_preserved
results/tables/stage41abc_safe_feature_matrix_manifest_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,652,false,high,mapped_only_paths_preserved
results/tables/stage41abc_safe_metadata_mri_feature_matrix_summary_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,294,false,high,mapped_only_paths_preserved
results/tables/stage41abc_spatial_resource_analysis_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,761,false,high,mapped_only_paths_preserved
results/tables/stage41abc_target_level_results_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,36,false,high,mapped_only_paths_preserved
results/tables/stage41abc_whitepaper_inventory_v1.csv,v3,stage41abc,result_table,frozen_or_current_provenance,2608,false,high,mapped_only_paths_preserved
results/tables/stage41b_abeta_guard_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,430,false,high,mapped_only_paths_preserved
results/tables/stage41b_benchmark_lock_decision_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,350,false,high,mapped_only_paths_preserved
results/tables/stage41b_bootstrap_ci_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,454,false,high,mapped_only_paths_preserved
results/tables/stage41b_claim_boundary_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,815,false,high,mapped_only_paths_preserved
results/tables/stage41b_delta_vs_references_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,747,false,high,mapped_only_paths_preserved
results/tables/stage41b_donor_linkage_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,234,false,high,mapped_only_paths_preserved
results/tables/stage41b_forbidden_predictor_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,4603,false,high,mapped_only_paths_preserved
results/tables/stage41b_iba1_rescue_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,598,false,high,mapped_only_paths_preserved
results/tables/stage41b_input_inventory_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,614,false,high,mapped_only_paths_preserved
results/tables/stage41b_mean_metrics_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,453,false,high,mapped_only_paths_preserved
results/tables/stage41b_model_registry_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,7863,false,high,mapped_only_paths_preserved
results/tables/stage41b_negative_control_results_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,244,false,high,mapped_only_paths_preserved
results/tables/stage41b_oof_results_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,181176,false,high,mapped_only_paths_preserved
results/tables/stage41b_pass_fail_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,274,false,high,mapped_only_paths_preserved
results/tables/stage41b_proxy_leakage_decision_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,210,false,high,mapped_only_paths_preserved
results/tables/stage41b_safe_feature_matrix_manifest_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,931,false,high,mapped_only_paths_preserved
results/tables/stage41b_source_schema_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,8489,false,high,mapped_only_paths_preserved
results/tables/stage41b_target_guard_audit_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,602,false,high,mapped_only_paths_preserved
results/tables/stage41b_target_level_results_v1.csv,v3,stage41b,result_table,frozen_or_current_provenance,1576,false,high,mapped_only_paths_preserved
results/tables/stage41c_abeta_guard_audit_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,2543,false,high,mapped_only_paths_preserved
results/tables/stage41c_bootstrap_ci_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,2519,false,high,mapped_only_paths_preserved
results/tables/stage41c_candidate_registry_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,1318,false,high,mapped_only_paths_preserved
results/tables/stage41c_delta_vs_references_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,2927,false,high,mapped_only_paths_preserved
results/tables/stage41c_donor_influence_audit_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,92779,false,high,mapped_only_paths_preserved
results/tables/stage41c_feature_pruning_plan_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,2922,false,high,mapped_only_paths_preserved
results/tables/stage41c_fold_sensitivity_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,8685,false,high,mapped_only_paths_preserved
results/tables/stage41c_iba1_rescue_audit_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,3857,false,high,mapped_only_paths_preserved
results/tables/stage41c_metadata_stability_audit_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,4066,false,high,mapped_only_paths_preserved
results/tables/stage41c_model_registry_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,11883,false,high,mapped_only_paths_preserved
results/tables/stage41c_negative_control_results_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,251,false,high,mapped_only_paths_preserved
results/tables/stage41c_oof_results_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,896936,false,high,mapped_only_paths_preserved
results/tables/stage41c_proxy_leakage_decision_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,2678,false,high,mapped_only_paths_preserved
results/tables/stage41c_stability_rescue_decision_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,4345,false,high,mapped_only_paths_preserved
results/tables/stage41c_target_guard_audit_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,9420,false,high,mapped_only_paths_preserved
results/tables/stage41c_target_level_results_v1.csv,v3,stage41c,result_table,frozen_or_current_provenance,14012,false,high,mapped_only_paths_preserved
results/tables/stage41de_candidate_registry_v1.csv,v3,stage41de,result_table,frozen_or_current_provenance,135,false,high,mapped_only_paths_preserved
results/tables/stage41de_claim_boundary_audit_v1.csv,v3,stage41de,result_table,frozen_or_current_provenance,609,false,high,mapped_only_paths_preserved
results/tables/stage41de_frozen_feature_recipe_v1.csv,v3,stage41de,result_table,frozen_or_current_provenance,95,false,high,mapped_only_paths_preserved
results/tables/stage41de_lock_confirmation_v1.csv,v3,stage41de,result_table,frozen_or_current_provenance,155,false,high,mapped_only_paths_preserved
results/tables/stage41full_benchmark_lock_decision_v1.csv,v3,stage41full,result_table,frozen_or_current_provenance,824,false,high,mapped_only_paths_preserved
results/tables/stage41full_existing_output_audit_v1.csv,v3,stage41full,result_table,frozen_or_current_provenance,2311,false,high,mapped_only_paths_preserved
results/tables/stage41full_input_inventory_v1.csv,v3,stage41full,result_table,frozen_or_current_provenance,2181,false,high,mapped_only_paths_preserved
results/tables/stage41full_pass_fail_v1.csv,v3,stage41full,result_table,frozen_or_current_provenance,886,false,high,mapped_only_paths_preserved
results/tables/stage41full_stage_summary_v1.csv,v3,stage41full,result_table,frozen_or_current_provenance,1246,false,high,mapped_only_paths_preserved
results/tables/stage42_allowed_claims_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,344,false,high,mapped_only_paths_preserved
results/tables/stage42_candidate_feature_registry_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,1043,false,high,mapped_only_paths_preserved
results/tables/stage42_claim_boundary_audit_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,1045,false,high,mapped_only_paths_preserved
results/tables/stage42_external_cell_state_support_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,4480,false,high,mapped_only_paths_preserved
results/tables/stage42_external_dataset_inventory_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,7863,false,high,mapped_only_paths_preserved
results/tables/stage42_external_gene_module_support_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,6633,false,high,mapped_only_paths_preserved
results/tables/stage42_external_metadata_support_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,5282,false,high,mapped_only_paths_preserved
results/tables/stage42_external_support_readiness_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,7669,false,high,mapped_only_paths_preserved
results/tables/stage42_frozen_mechanism_registry_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,6038,false,high,mapped_only_paths_preserved
results/tables/stage42_input_inventory_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,2406,false,high,mapped_only_paths_preserved
results/tables/stage42_internal_benchmark_summary_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,1549,false,high,mapped_only_paths_preserved
results/tables/stage42_limitations_and_risks_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,572,false,high,mapped_only_paths_preserved
results/tables/stage42_manuscript_figure_plan_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,306,false,high,mapped_only_paths_preserved
results/tables/stage42_manuscript_result_table_plan_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,363,false,high,mapped_only_paths_preserved
results/tables/stage42_negative_null_not_testable_results_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,900,false,high,mapped_only_paths_preserved
results/tables/stage42_next_action_decision_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,229,false,high,mapped_only_paths_preserved
results/tables/stage42_pass_fail_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,1070,false,high,mapped_only_paths_preserved
results/tables/stage42_prohibited_claims_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,225,false,high,mapped_only_paths_preserved
results/tables/stage42_stage41_signal_summary_v1.csv,v3,stage42,result_table,frozen_or_current_provenance,775,false,high,mapped_only_paths_preserved
results/tables/stage43_benchmark_progression_table_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,1363,false,high,mapped_only_paths_preserved
results/tables/stage43_claim_boundary_table_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,698,false,high,mapped_only_paths_preserved
results/tables/stage43_external_support_readiness_table_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,247,false,high,mapped_only_paths_preserved
results/tables/stage43_frozen_mechanism_table_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,5718,false,high,mapped_only_paths_preserved
results/tables/stage43_input_inventory_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,1916,false,high,mapped_only_paths_preserved
results/tables/stage43_manuscript_figure_index_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,309,false,high,mapped_only_paths_preserved
results/tables/stage43_manuscript_table_index_v1.csv,v3,stage43,result_table,frozen_or_current_provenance,309,false,high,mapped_only_paths_preserved
