analysis_label,model_variant,latent_dim,seed,fold_id,target,fold_spearman,n_donors
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,GFAP,0.4147058823529412,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,Iba1,0.008823529411764706,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,NeuN,0.3941176470588235,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,6e10/A_beta,-0.16176470588235295,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,AT8,0.7735294117647058,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,GFAP,0.33529411764705885,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,Iba1,-0.17352941176470588,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,NeuN,0.4088235294117647,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,5,6e10/A_beta,0.07058823529411765,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,5,AT8,0.02647058823529412,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,5,GFAP,-0.055882352941176466,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,5,Iba1,0.28823529411764703,16
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,5,NeuN,0.8117647058823528,16
