dataset,regulator,control,dose,module,mean_module_delta,abs_mean_module_delta
DLPFC,NFKB1,degree_matched_random_directed,0.25,complement_phagocytosis,-0.08182576298713684,0.08182576298713684
DLPFC,NFKB1,degree_matched_random_directed,0.25,antigen_presentation,-0.12980300188064575,0.12980300188064575
DLPFC,NFKB1,degree_matched_random_directed,0.25,interferon_inflammatory,-0.01743342913687229,0.01743342913687229
DLPFC,NFKB1,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.027685679495334625,0.027685679495334625
DLPFC,NFKB1,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.08957087993621826,0.08957087993621826
DLPFC,NFKB1,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.2229340523481369,0.2229340523481369
DLPFC,NFKB1,degree_matched_random_directed,0.5,complement_phagocytosis,-0.1636515110731125,0.1636515110731125
DLPFC,NFKB1,degree_matched_random_directed,0.5,antigen_presentation,-0.2596059739589691,0.2596059739589691
DLPFC,NFKB1,degree_matched_random_directed,0.5,interferon_inflammatory,-0.03486685827374458,0.03486685827374458
DLPFC,NFKB1,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.05537135526537895,0.05537135526537895
DLPFC,NFKB1,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.1343563199043274,0.1343563199043274
DLPFC,NFKB1,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.33440113067626953,0.33440113067626953
DLPFC,NFKB1,degree_matched_random_directed,0.75,complement_phagocytosis,-0.24547725915908813,0.24547725915908813
DLPFC,NFKB1,degree_matched_random_directed,0.75,antigen_presentation,-0.38940900564193726,0.38940900564193726
DLPFC,NFKB1,degree_matched_random_directed,0.75,interferon_inflammatory,-0.05230027809739113,0.05230027809739113
DLPFC,NFKB1,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.08305702358484268,0.08305702358484268
DLPFC,NFKB1,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.17914175987243652,0.17914175987243652
DLPFC,NFKB1,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.4458681643009186,0.4458681643009186
DLPFC,NFKB1,degree_matched_random_directed,1.0,complement_phagocytosis,-0.327303022146225,0.327303022146225
DLPFC,NFKB1,degree_matched_random_directed,1.0,antigen_presentation,-0.519212007522583,0.519212007522583
DLPFC,NFKB1,degree_matched_random_directed,1.0,interferon_inflammatory,-0.06973370164632797,0.06973370164632797
DLPFC,NFKB1,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.1107427105307579,0.1107427105307579
DLPFC,NRF1,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.04406847059726715,0.04406847059726715
DLPFC,NRF1,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.12423741817474365,0.12423741817474365
DLPFC,NRF1,degree_matched_random_directed,0.25,complement_phagocytosis,-0.10863732546567917,0.10863732546567917
DLPFC,NRF1,degree_matched_random_directed,0.25,antigen_presentation,-0.12002673000097275,0.12002673000097275
DLPFC,NRF1,degree_matched_random_directed,0.25,interferon_inflammatory,-0.031017526984214783,0.031017526984214783
DLPFC,NRF1,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.02760452963411808,0.02760452963411808
DLPFC,NRF1,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.0881369337439537,0.0881369337439537
DLPFC,NRF1,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.24847479164600372,0.24847479164600372
DLPFC,NRF1,degree_matched_random_directed,0.5,complement_phagocytosis,-0.21727460622787476,0.21727460622787476
DLPFC,NRF1,degree_matched_random_directed,0.5,antigen_presentation,-0.2400534301996231,0.2400534301996231
DLPFC,NRF1,degree_matched_random_directed,0.5,interferon_inflammatory,-0.06203505024313927,0.06203505024313927
DLPFC,NRF1,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.05520905181765556,0.05520905181765556
DLPFC,NRF1,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.13220539689064026,0.13220539689064026
DLPFC,NRF1,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.37271222472190857,0.37271222472190857
DLPFC,NRF1,degree_matched_random_directed,0.75,complement_phagocytosis,-0.3259119689464569,0.3259119689464569
DLPFC,NRF1,degree_matched_random_directed,0.75,antigen_presentation,-0.36008012294769287,0.36008012294769287
DLPFC,NRF1,degree_matched_random_directed,0.75,interferon_inflammatory,-0.09305255860090256,0.09305255860090256
DLPFC,NRF1,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.0828135758638382,0.0828135758638382
DLPFC,NRF1,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.1762738823890686,0.1762738823890686
DLPFC,NRF1,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.4969496428966522,0.4969496428966522
DLPFC,NRF1,degree_matched_random_directed,1.0,complement_phagocytosis,-0.4345492720603943,0.4345492720603943
DLPFC,NRF1,degree_matched_random_directed,1.0,antigen_presentation,-0.480106920003891,0.480106920003891
DLPFC,NRF1,degree_matched_random_directed,1.0,interferon_inflammatory,-0.12407010048627853,0.12407010048627853
DLPFC,NRF1,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.11041811853647232,0.11041811853647232
DLPFC,PPARG,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.03709092363715172,0.03709092363715172
DLPFC,PPARG,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.09231606870889664,0.09231606870889664
DLPFC,PPARG,degree_matched_random_directed,0.25,complement_phagocytosis,-0.07608325034379959,0.07608325034379959
DLPFC,PPARG,degree_matched_random_directed,0.25,antigen_presentation,-0.10750175267457962,0.10750175267457962
DLPFC,PPARG,degree_matched_random_directed,0.25,interferon_inflammatory,-0.023047935217618942,0.023047935217618942
DLPFC,PPARG,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.010466142557561398,0.010466142557561398
DLPFC,PPARG,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.07418183237314224,0.07418183237314224
DLPFC,PPARG,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.1846320927143097,0.1846320927143097
DLPFC,PPARG,degree_matched_random_directed,0.5,complement_phagocytosis,-0.1521664559841156,0.1521664559841156
DLPFC,PPARG,degree_matched_random_directed,0.5,antigen_presentation,-0.21500347554683685,0.21500347554683685
DLPFC,PPARG,degree_matched_random_directed,0.5,interferon_inflammatory,-0.04609585925936699,0.04609585925936699
DLPFC,PPARG,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.020932283252477646,0.020932283252477646
DLPFC,PPARG,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.11127275228500366,0.11127275228500366
DLPFC,PPARG,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.27694815397262573,0.27694815397262573
DLPFC,PPARG,degree_matched_random_directed,0.75,complement_phagocytosis,-0.2282496988773346,0.2282496988773346
DLPFC,PPARG,degree_matched_random_directed,0.75,antigen_presentation,-0.32250523567199707,0.32250523567199707
DLPFC,PPARG,degree_matched_random_directed,0.75,interferon_inflammatory,-0.06914379447698593,0.06914379447698593
DLPFC,PPARG,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.031398430466651917,0.031398430466651917
DLPFC,PPARG,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.14836366474628448,0.14836366474628448
DLPFC,PPARG,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.3692642152309418,0.3692642152309418
DLPFC,PPARG,degree_matched_random_directed,1.0,complement_phagocytosis,-0.3043329119682312,0.3043329119682312
DLPFC,PPARG,degree_matched_random_directed,1.0,antigen_presentation,-0.4300069510936737,0.4300069510936737
DLPFC,PPARG,degree_matched_random_directed,1.0,interferon_inflammatory,-0.09219172596931458,0.09219172596931458
DLPFC,PPARG,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.04186457023024559,0.04186457023024559
DLPFC,RELA,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.025257783010601997,0.025257783010601997
DLPFC,RELA,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.07263562828302383,0.07263562828302383
DLPFC,RELA,degree_matched_random_directed,0.25,complement_phagocytosis,-0.06064372882246971,0.06064372882246971
DLPFC,RELA,degree_matched_random_directed,0.25,antigen_presentation,-0.08911421149969101,0.08911421149969101
DLPFC,RELA,degree_matched_random_directed,0.25,interferon_inflammatory,-0.01910571940243244,0.01910571940243244
DLPFC,RELA,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.019007163122296333,0.019007163122296333
DLPFC,RELA,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.05051557347178459,0.05051557347178459
DLPFC,RELA,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.14527128636837006,0.14527128636837006
DLPFC,RELA,degree_matched_random_directed,0.5,complement_phagocytosis,-0.12128747999668121,0.12128747999668121
DLPFC,RELA,degree_matched_random_directed,0.5,antigen_presentation,-0.1782284528017044,0.1782284528017044
DLPFC,RELA,degree_matched_random_directed,0.5,interferon_inflammatory,-0.03821145370602608,0.03821145370602608
DLPFC,RELA,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.03801433742046356,0.03801433742046356
DLPFC,RELA,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.07577335089445114,0.07577335089445114
DLPFC,RELA,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.2179069072008133,0.2179069072008133
DLPFC,RELA,degree_matched_random_directed,0.75,complement_phagocytosis,-0.18193121254444122,0.18193121254444122
DLPFC,RELA,degree_matched_random_directed,0.75,antigen_presentation,-0.26734262704849243,0.26734262704849243
DLPFC,RELA,degree_matched_random_directed,0.75,interferon_inflammatory,-0.05731717497110367,0.05731717497110367
DLPFC,RELA,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.057021502405405045,0.057021502405405045
DLPFC,RELA,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.10103113204240799,0.10103113204240799
DLPFC,RELA,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.2905425727367401,0.2905425727367401
DLPFC,RELA,degree_matched_random_directed,1.0,complement_phagocytosis,-0.24257494509220123,0.24257494509220123
DLPFC,RELA,degree_matched_random_directed,1.0,antigen_presentation,-0.3564568758010864,0.3564568758010864
DLPFC,RELA,degree_matched_random_directed,1.0,interferon_inflammatory,-0.07642289251089096,0.07642289251089096
DLPFC,RELA,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.07602866739034653,0.07602866739034653
DLPFC,RUNX1,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.041447412222623825,0.041447412222623825
DLPFC,RUNX1,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.09791474789381027,0.09791474789381027
DLPFC,RUNX1,degree_matched_random_directed,0.25,complement_phagocytosis,-0.0793401300907135,0.0793401300907135
DLPFC,RUNX1,degree_matched_random_directed,0.25,antigen_presentation,-0.08393973857164383,0.08393973857164383
DLPFC,RUNX1,degree_matched_random_directed,0.25,interferon_inflammatory,-0.025755014270544052,0.025755014270544052
DLPFC,RUNX1,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.011695438995957375,0.011695438995957375
DLPFC,RUNX1,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.08289484679698944,0.08289484679698944
DLPFC,RUNX1,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.19582951068878174,0.19582951068878174
DLPFC,RUNX1,degree_matched_random_directed,0.5,complement_phagocytosis,-0.1586802750825882,0.1586802750825882
DLPFC,RUNX1,degree_matched_random_directed,0.5,antigen_presentation,-0.16787949204444885,0.16787949204444885
DLPFC,RUNX1,degree_matched_random_directed,0.5,interferon_inflammatory,-0.0515100471675396,0.0515100471675396
DLPFC,RUNX1,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.023390881717205048,0.023390881717205048
DLPFC,RUNX1,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.12434227019548416,0.12434227019548416
DLPFC,RUNX1,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.293744295835495,0.293744295835495
DLPFC,RUNX1,degree_matched_random_directed,0.75,complement_phagocytosis,-0.23802043497562408,0.23802043497562408
DLPFC,RUNX1,degree_matched_random_directed,0.75,antigen_presentation,-0.2518192231655121,0.2518192231655121
DLPFC,RUNX1,degree_matched_random_directed,0.75,interferon_inflammatory,-0.07726506143808365,0.07726506143808365
DLPFC,RUNX1,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.03508632257580757,0.03508632257580757
DLPFC,RUNX1,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.16578969359397888,0.16578969359397888
DLPFC,RUNX1,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.3916590213775635,0.3916590213775635
DLPFC,RUNX1,degree_matched_random_directed,1.0,complement_phagocytosis,-0.3173605501651764,0.3173605501651764
DLPFC,RUNX1,degree_matched_random_directed,1.0,antigen_presentation,-0.3357589840888977,0.3357589840888977
DLPFC,RUNX1,degree_matched_random_directed,1.0,interferon_inflammatory,-0.103020079433918,0.103020079433918
DLPFC,RUNX1,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.046781763434410095,0.046781763434410095
DLPFC,SPI1,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.047424186021089554,0.047424186021089554
DLPFC,SPI1,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.11803465336561203,0.11803465336561203
DLPFC,SPI1,degree_matched_random_directed,0.25,complement_phagocytosis,-0.08264200389385223,0.08264200389385223
DLPFC,SPI1,degree_matched_random_directed,0.25,antigen_presentation,-0.1374509483575821,0.1374509483575821
DLPFC,SPI1,degree_matched_random_directed,0.25,interferon_inflammatory,-0.029468921944499016,0.029468921944499016
DLPFC,SPI1,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.02931690774857998,0.02931690774857998
DLPFC,SPI1,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.09484837204217911,0.09484837204217911
DLPFC,SPI1,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.23606930673122406,0.23606930673122406
DLPFC,SPI1,degree_matched_random_directed,0.5,complement_phagocytosis,-0.16528400778770447,0.16528400778770447
DLPFC,SPI1,degree_matched_random_directed,0.5,antigen_presentation,-0.2749018967151642,0.2749018967151642
DLPFC,SPI1,degree_matched_random_directed,0.5,interferon_inflammatory,-0.05893784761428833,0.05893784761428833
DLPFC,SPI1,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.05863381549715996,0.05863381549715996
DLPFC,SPI1,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.14227256178855896,0.14227256178855896
DLPFC,SPI1,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.3541039824485779,0.3541039824485779
DLPFC,SPI1,degree_matched_random_directed,0.75,complement_phagocytosis,-0.2479260414838791,0.2479260414838791
DLPFC,SPI1,degree_matched_random_directed,0.75,antigen_presentation,-0.41235291957855225,0.41235291957855225
DLPFC,SPI1,degree_matched_random_directed,0.75,interferon_inflammatory,-0.08840677887201309,0.08840677887201309
DLPFC,SPI1,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.08795072883367538,0.08795072883367538
DLPFC,SPI1,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.18969674408435822,0.18969674408435822
DLPFC,SPI1,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.4721386134624481,0.4721386134624481
DLPFC,SPI1,degree_matched_random_directed,1.0,complement_phagocytosis,-0.3305680453777313,0.3305680453777313
DLPFC,SPI1,degree_matched_random_directed,1.0,antigen_presentation,-0.5498039126396179,0.5498039126396179
DLPFC,SPI1,degree_matched_random_directed,1.0,interferon_inflammatory,-0.11787569522857666,0.11787569522857666
DLPFC,SPI1,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.11726763099431992,0.11726763099431992
DLPFC,SREBF1,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.025932615622878075,0.025932615622878075
DLPFC,SREBF1,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.0731089785695076,0.0731089785695076
DLPFC,SREBF1,degree_matched_random_directed,0.25,complement_phagocytosis,-0.06392891705036163,0.06392891705036163
DLPFC,SREBF1,degree_matched_random_directed,0.25,antigen_presentation,-0.08513517677783966,0.08513517677783966
DLPFC,SREBF1,degree_matched_random_directed,0.25,interferon_inflammatory,-0.018252629786729813,0.018252629786729813
DLPFC,SREBF1,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.018158473074436188,0.018158473074436188
DLPFC,SREBF1,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.05186521261930466,0.05186521261930466
DLPFC,SREBF1,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.1462179273366928,0.1462179273366928
DLPFC,SREBF1,degree_matched_random_directed,0.5,complement_phagocytosis,-0.12785778939723969,0.12785778939723969
DLPFC,SREBF1,degree_matched_random_directed,0.5,antigen_presentation,-0.17027027904987335,0.17027027904987335
DLPFC,SREBF1,degree_matched_random_directed,0.5,interferon_inflammatory,-0.03650524839758873,0.03650524839758873
DLPFC,SREBF1,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.03631694242358208,0.03631694242358208
DLPFC,SREBF1,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.07779783010482788,0.07779783010482788
DLPFC,SREBF1,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.219326913356781,0.219326913356781
DLPFC,SREBF1,degree_matched_random_directed,0.75,complement_phagocytosis,-0.1917867362499237,0.1917867362499237
DLPFC,SREBF1,degree_matched_random_directed,0.75,antigen_presentation,-0.255405455827713,0.255405455827713
DLPFC,SREBF1,degree_matched_random_directed,0.75,interferon_inflammatory,-0.05475788190960884,0.05475788190960884
DLPFC,SREBF1,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.05447541922330856,0.05447541922330856
DLPFC,SREBF1,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.1037304475903511,0.1037304475903511
DLPFC,SREBF1,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.292435884475708,0.292435884475708
DLPFC,SREBF1,degree_matched_random_directed,1.0,complement_phagocytosis,-0.25571563839912415,0.25571563839912415
DLPFC,SREBF1,degree_matched_random_directed,1.0,antigen_presentation,-0.3405405879020691,0.3405405879020691
DLPFC,SREBF1,degree_matched_random_directed,1.0,interferon_inflammatory,-0.07301051169633865,0.07301051169633865
DLPFC,SREBF1,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.07263388484716415,0.07263388484716415
DLPFC,STAT1,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.0291764996945858,0.0291764996945858
DLPFC,STAT1,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.06746213138103485,0.06746213138103485
DLPFC,STAT1,degree_matched_random_directed,0.25,complement_phagocytosis,-0.05585069954395294,0.05585069954395294
DLPFC,STAT1,degree_matched_random_directed,0.25,antigen_presentation,-0.07401029765605927,0.07401029765605927
DLPFC,STAT1,degree_matched_random_directed,0.25,interferon_inflammatory,-0.014499873854219913,0.014499873854219913
DLPFC,STAT1,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.01803646795451641,0.01803646795451641
DLPFC,STAT1,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.05835301801562309,0.05835301801562309
DLPFC,STAT1,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.13492432236671448,0.13492432236671448
DLPFC,STAT1,degree_matched_random_directed,0.5,complement_phagocytosis,-0.11170143634080887,0.11170143634080887
DLPFC,STAT1,degree_matched_random_directed,0.5,antigen_presentation,-0.1480206400156021,0.1480206400156021
DLPFC,STAT1,degree_matched_random_directed,0.5,interferon_inflammatory,-0.028999758884310722,0.028999758884310722
DLPFC,STAT1,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.03607293963432312,0.03607293963432312
DLPFC,STAT1,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.08752951771020889,0.08752951771020889
DLPFC,STAT1,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.20238642394542694,0.20238642394542694
DLPFC,STAT1,degree_matched_random_directed,0.75,complement_phagocytosis,-0.1675521433353424,0.1675521433353424
DLPFC,STAT1,degree_matched_random_directed,0.75,antigen_presentation,-0.22203092277050018,0.22203092277050018
DLPFC,STAT1,degree_matched_random_directed,0.75,interferon_inflammatory,-0.04349963366985321,0.04349963366985321
DLPFC,STAT1,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.05410940945148468,0.05410940945148468
DLPFC,STAT1,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.11670602113008499,0.11670602113008499
DLPFC,STAT1,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.2698485553264618,0.2698485553264618
DLPFC,STAT1,degree_matched_random_directed,1.0,complement_phagocytosis,-0.22340281307697296,0.22340281307697296
DLPFC,STAT1,degree_matched_random_directed,1.0,antigen_presentation,-0.29604122042655945,0.29604122042655945
DLPFC,STAT1,degree_matched_random_directed,1.0,interferon_inflammatory,-0.05799950659275055,0.05799950659275055
DLPFC,STAT1,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.07214587181806564,0.07214587181806564
DLPFC,STAT3,degree_matched_random_directed,0.25,dam_lipid_trem2_apoe,-0.04135249927639961,0.04135249927639961
DLPFC,STAT3,degree_matched_random_directed,0.25,lysosomal_endolysosomal,-0.10292275995016098,0.10292275995016098
DLPFC,STAT3,degree_matched_random_directed,0.25,complement_phagocytosis,-0.07555357366800308,0.07555357366800308
DLPFC,STAT3,degree_matched_random_directed,0.25,antigen_presentation,-0.11985322088003159,0.11985322088003159
DLPFC,STAT3,degree_matched_random_directed,0.25,interferon_inflammatory,-0.0256960391998291,0.0256960391998291
DLPFC,STAT3,degree_matched_random_directed,0.25,oxidative_stress_gene_preserved,-0.02556348405778408,0.02556348405778408
DLPFC,STAT3,degree_matched_random_directed,0.5,dam_lipid_trem2_apoe,-0.08270499855279922,0.08270499855279922
DLPFC,STAT3,degree_matched_random_directed,0.5,lysosomal_endolysosomal,-0.20584551990032196,0.20584551990032196
DLPFC,STAT3,degree_matched_random_directed,0.5,complement_phagocytosis,-0.15110711753368378,0.15110711753368378
DLPFC,STAT3,degree_matched_random_directed,0.5,antigen_presentation,-0.23970644176006317,0.23970644176006317
DLPFC,STAT3,degree_matched_random_directed,0.5,interferon_inflammatory,-0.0513920783996582,0.0513920783996582
DLPFC,STAT3,degree_matched_random_directed,0.5,oxidative_stress_gene_preserved,-0.05112696811556816,0.05112696811556816
DLPFC,STAT3,degree_matched_random_directed,0.75,dam_lipid_trem2_apoe,-0.12405750155448914,0.12405750155448914
DLPFC,STAT3,degree_matched_random_directed,0.75,lysosomal_endolysosomal,-0.30876827239990234,0.30876827239990234
DLPFC,STAT3,degree_matched_random_directed,0.75,complement_phagocytosis,-0.22666066884994507,0.22666066884994507
DLPFC,STAT3,degree_matched_random_directed,0.75,antigen_presentation,-0.35955965518951416,0.35955965518951416
DLPFC,STAT3,degree_matched_random_directed,0.75,interferon_inflammatory,-0.0770881250500679,0.0770881250500679
DLPFC,STAT3,degree_matched_random_directed,0.75,oxidative_stress_gene_preserved,-0.07669045776128769,0.07669045776128769
DLPFC,STAT3,degree_matched_random_directed,1.0,dam_lipid_trem2_apoe,-0.16540999710559845,0.16540999710559845
DLPFC,STAT3,degree_matched_random_directed,1.0,lysosomal_endolysosomal,-0.4116910398006439,0.4116910398006439
DLPFC,STAT3,degree_matched_random_directed,1.0,complement_phagocytosis,-0.30221423506736755,0.30221423506736755
DLPFC,STAT3,degree_matched_random_directed,1.0,antigen_presentation,-0.47941288352012634,0.47941288352012634
DLPFC,STAT3,degree_matched_random_directed,1.0,interferon_inflammatory,-0.10278414189815521,0.10278414189815521
DLPFC,STAT3,degree_matched_random_directed,1.0,oxidative_stress_gene_preserved,-0.10225393623113632,0.10225393623113632
DLPFC,BACH1,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,BACH1,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,BACH1,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,BACH1,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,BACH1,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,BACH1,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,BACH1,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,BACH1,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,BACH1,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,BACH1,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,BACH1,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,BACH1,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,BACH1,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,BACH1,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,BACH1,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,BACH1,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,BACH1,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,BACH1,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,BACH1,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,BACH1,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,BACH1,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,BACH1,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,BACH1,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,BACH1,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPA,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPA,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPA,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,CEBPA,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,CEBPA,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,CEBPA,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPA,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPA,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPA,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,CEBPA,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,CEBPA,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,CEBPA,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPA,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPA,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPA,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,CEBPA,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,CEBPA,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,CEBPA,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPA,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPA,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
