scenario_id,control_type,metric,number_of_graphs,distinct_edge_set_hashes,distinct_input_delta_vector_hashes,distinct_latent_output_vector_hashes,distinct_metric_values,null_min,null_max,null_range,null_standard_deviation,frozen_statistics_zero_variance,edge_sets_differ,input_deltas_differ,latent_outputs_differ,control_input_diversity_status,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim
STAT1_down_0p10,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,22,1.0000000018626451,1.0000000521540642,5.029141902923584e-08,1.1424251129167016e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.0001105848537577,0.0001199899978132,9.4051440555e-06,2.1869378124738697e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.0573906641333189,0.061733942630461,0.004343278497142104,0.0011464991619535092,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.0399996589375725,0.0416649161019612,0.0016652571643887004,0.0003530340015254577,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0261406641333189,0.0304839426304609,0.004343278497142,0.0011464991619535056,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0124488126693389,0.0147837518494937,0.0023349391801548002,0.0004949359728655909,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,43,43,8,0.6746323529411765,0.6875,0.012867647058823484,0.003072366765170087,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,43,43,22,0.9999999403953552,0.9999999906867744,5.029141914025814e-08,1.3393769641984512e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,43,43,43,0.0002731521191208,0.0002932133901367,2.0061271015899972e-05,5.347023750988424e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,43,43,28,0.1498835071662319,0.1534739126024679,0.0035904054362360105,0.000851365221345522,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,43,43,39,0.1013689704294494,0.1020111397843715,0.0006421693549221036,0.00017124569334261432,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,43,43,28,0.0717585071662319,0.0753489126024679,0.0035904054362359966,0.0008513652213455244,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,43,43,39,0.0330087114477785,0.0340184317856325,0.0010097203378540004,0.0002410574222784522,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,19,0.6544117647058824,0.6948529411764706,0.0404411764705882,0.008733424103902859,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,19,0.9999999441206456,0.9999999906867744,4.6566128730773926e-08,1.0093349666018137e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,0.0002404349194762,0.0002897472744507,4.9312354974499994e-05,8.997125229325857e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.1476033007234246,0.1585454011228207,0.01094210039939611,0.002348166272263275,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.1000611995177605,0.1026880240111908,0.0026268244934302964,0.0006288048988737445,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0694783007234246,0.0804204011228207,0.010942100399396096,0.002348166272263276,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0326293316170778,0.0352010076207812,0.0025716760037033937,0.0006259930056353825,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_clipping_fraction,1,1,1,1,1,0.6875,0.6875,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_cosine_similarity,1,1,1,1,1,0.9999999757856132,0.9999999757856132,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_euclidean_displacement,1,1,1,1,1,0.0001986405768548,0.0001986405768548,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.078125,0.078125,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.078125,0.078125,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,11,0.6746323529411765,0.7334558823529411,0.05882352941176461,0.02241312111292707,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,18,0.9999999403953552,0.999999973922968,3.352761279717953e-08,9.55445037677401e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.000276529496773,0.0003000515647499,2.3522067976900038e-05,5.4680906963148256e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.1434766603332974,0.1543348565761526,0.010858196242855195,0.002866247904883754,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.0999991473439312,0.1041622902549029,0.0041631429109716955,0.0008825850038136161,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0653516603332974,0.0762098565761526,0.010858196242855209,0.002866247904883759,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p25,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0311220316733474,0.0369593796237343,0.005837347950386901,0.0012373399321639624,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,43,43,4,0.0459558823529411,0.0514705882352941,0.005514705882352998,0.002228277671806364,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,43,43,18,0.9999999571591616,1.0000000037252903,4.6566128730773926e-08,1.0113252686958739e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,43,43,43,0.0003286433202447,0.00035344622529,2.4802905045300026e-05,6.232507174677674e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,43,43,4,0.197686749340756,0.197934597625675,0.000247848284919,0.0001001458302695227,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,43,43,4,0.1034079466846776,0.103411114526113,3.1678414353919493e-06,1.2800012346816047e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,43,43,4,0.097686749340756,0.097934597625675,0.000247848284919,0.00010014583026953056,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,43,43,4,0.0263287227716135,0.0263411427851109,1.2420013497400212e-05,5.0184432951005895e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,3,0.0477941176470588,0.0514705882352941,0.003676470588235302,0.000988874494945546,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,21,0.999999973922968,1.000000026077032,5.2154064067444494e-08,1.0931757860556973e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,0.0002434488883409,0.0003141612965009,7.071240815999998e-05,1.3514706995387782e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,4,0.1976751743811398,0.197851981530702,0.000176807149562197,4.4727069386725505e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,4,0.1034076295531968,0.1034100585789678,2.429025771008564e-06,5.767265202005528e-07,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,4,0.0976751743811398,0.097851981530702,0.000176807149562197,4.472706938672699e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,4,0.0263274500688423,0.0263370027806118,9.552711769500455e-06,2.262107864645163e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_clipping_fraction,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_cosine_similarity,1,1,1,1,1,1.0000000279396772,1.0000000279396772,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_euclidean_displacement,1,1,1,1,1,0.0002496244787835,0.0002496244787835,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.1,0.1,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.1,0.1,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,2,0.0,0.0496323529411764,0.0496323529411764,0.023387363842789215,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,21,0.9999999534338712,1.0000000037252903,5.029141914025814e-08,1.064907358937898e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.0003317560908726,0.0003612225009419,2.9466410069299987e-05,5.711621358791889e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,17,0.1982257477668726,0.2000000000000001,0.0017742522331274935,0.0007995453127231716,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.1031935914613676,0.1035869467628247,0.0003933553014571073,8.244082237715131e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,17,0.0982257477668726,0.1000000000000001,0.0017742522331275073,0.0007995453127231674,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0254738555914813,0.0270232407317161,0.0015493851402347998,0.00032472659137118586,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,43,43,4,0.0459558823529411,0.0514705882352941,0.005514705882352998,0.002228277671806364,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,43,43,24,0.999999612569809,0.9999996852129698,7.264316082000732e-08,1.497340118971441e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,43,43,43,0.0008214339759433,0.0008834407126414,6.200673669809996e-05,1.5585823341356865e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,43,43,4,0.4942168733518899,0.4948364940641875,0.0006196207122975972,0.0002503645756738535,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,43,43,4,0.2585198667116939,0.2585277863152824,7.919603588479873e-06,3.2000030866946198e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,43,43,5,0.2442168733518899,0.2448364940641875,0.0006196207122975972,0.00025036457567382506,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,43,43,4,0.0658218069290339,0.0658528569627772,3.1050033743304506e-05,1.2546108237686532e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,3,0.0477941176470588,0.0514705882352941,0.003676470588235302,0.000988874494945546,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,34,0.9999997057020664,0.9999998435378076,1.3783574115411312e-07,2.616997158037939e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,0.0006085338991397,0.0007852383268982,0.00017670442775850003,3.377186134841187e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,4,0.4941879359528494,0.494629953826755,0.0004420178739056313,0.00011181767346680484,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,4,0.2585190738829919,0.2585251464474196,6.072564427694882e-06,1.4418163005614667e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,4,0.2441879359528493,0.2446299538267549,0.00044201787390560354,0.00011181767346681197,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,4,0.0658186251721059,0.0658425069515294,2.3881779423501337e-05,5.655269661571553e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_clipping_fraction,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_cosine_similarity,1,1,1,1,1,0.9999998472630978,0.9999998472630978,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_euclidean_displacement,1,1,1,1,1,0.0006238948899408,0.0006238948899408,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.25,0.25,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.25,0.25,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,2,0.0,0.0496323529411764,0.0496323529411764,0.023387363842789215,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,26,0.999999612569809,0.9999996665865184,5.4016709438720056e-08,1.4228144830726267e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.0008291807362184,0.0009028495360325,7.366879981409997e-05,1.4282821582356196e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,17,0.4955643694171815,0.5000000000000002,0.004435630582818706,0.001998863281807905,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.2579839786534191,0.2589673669070618,0.0009833882536426919,0.00020610205594289596,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,17,0.2455643694171815,0.2500000000000002,0.004435630582818734,0.0019988632818078982,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_up_0p25,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0636846389787034,0.0675581018292904,0.003873462850586998,0.0008118164784279648,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
