model_variant,latent_dim,seed,fold_id,target,donor_id,chosen_branch,y_true,y_pred
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.011,programming_plus_shuffled_state_module,5.301326654,4.140510665371867
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.013,programming_plus_shuffled_state_module,13.36740458,4.380999372058527
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.021,programming_plus_shuffled_state_module,4.774133129,5.467003478754162
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.023,programming_plus_shuffled_state_module,3.241905333,5.68717293522344
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.032,programming_plus_shuffled_state_module,4.244030201,4.4580719964394575
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.036,programming_plus_shuffled_state_module,0.794675483,2.6154401034748345
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.038,programming_plus_shuffled_state_module,0.981970599,4.015430749826924
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.041,programming_plus_shuffled_state_module,4.900338195,4.5005994683592725
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.042,programming_plus_shuffled_state_module,11.55087801,3.445888775999459
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.043,programming_plus_shuffled_state_module,1.676257874,4.470378487894924
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.044,programming_plus_shuffled_state_module,10.09176194,6.254051720181773
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,GFAP,H21.33.046,programming_plus_shuffled_state_module,18.10955287,6.221166942153016
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H20.33.004,programming_plus_shuffled_state_module,5.348567263,4.676816031507144
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H20.33.013,programming_plus_shuffled_state_module,4.123424188,2.8559419853513486
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H20.33.025,programming_plus_shuffled_state_module,1.140085506,2.62470428475795
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H20.33.026,programming_plus_shuffled_state_module,3.567180647,4.4211099379038235
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.006,programming_plus_shuffled_state_module,4.362645253,2.9084056616316527
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.011,programming_plus_shuffled_state_module,1.372365783,1.9650507159484163
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.013,programming_plus_shuffled_state_module,9.513231434,4.153535034755338
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.021,programming_plus_shuffled_state_module,3.86278641,3.8825244422573513
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.023,programming_plus_shuffled_state_module,3.724480169,3.705933164796022
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.032,programming_plus_shuffled_state_module,2.403797472,2.886635067378963
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.036,programming_plus_shuffled_state_module,5.947291923,3.2779481352738253
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.038,programming_plus_shuffled_state_module,2.938929588,2.935592164276686
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.041,programming_plus_shuffled_state_module,3.444246513,3.139563936145757
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.042,programming_plus_shuffled_state_module,4.040954188,3.9390759804110327
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.043,programming_plus_shuffled_state_module,2.552773483,4.010223969702285
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.044,programming_plus_shuffled_state_module,5.702373748,3.8023529883437375
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,Iba1,H21.33.046,programming_plus_shuffled_state_module,2.26740914,4.916393406601818
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H20.33.004,programming_plus_shuffled_state_module,2.930781351,3.3740167411407804
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H20.33.013,programming_plus_shuffled_state_module,0.342434319,2.6584842472909838
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H20.33.025,programming_plus_shuffled_state_module,4.510280882,3.0216686744529184
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H20.33.026,programming_plus_shuffled_state_module,0.632040347,2.3863682266384916
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.006,programming_plus_shuffled_state_module,2.548992264,2.7173938213110107
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.011,programming_plus_shuffled_state_module,6.498970505,3.8573596288868623
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.013,programming_plus_shuffled_state_module,0.789576499,1.2756385994703898
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.021,programming_plus_shuffled_state_module,1.757733968,1.826562850539715
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.023,programming_plus_shuffled_state_module,1.626264866,3.6328254921815386
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.032,programming_plus_shuffled_state_module,3.987261948,3.843607656160389
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.036,programming_plus_shuffled_state_module,5.241588748,2.971457281163055
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.038,programming_plus_shuffled_state_module,3.510890244,2.6959733782086808
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.041,programming_plus_shuffled_state_module,3.684266167,4.360312944622749
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.042,programming_plus_shuffled_state_module,4.57310759,3.711269596704407
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.043,programming_plus_shuffled_state_module,4.33890965,3.7117324163460506
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.044,programming_plus_shuffled_state_module,0.177981557,2.2766072738885264
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,4,NeuN,H21.33.046,programming_plus_shuffled_state_module,3.267053626,4.4934623422454125
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.002,programming_only,0.009936062,0.27272926996421143
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.005,programming_only,0.113147487,1.422928402637292
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.011,programming_only,0.903202772,0.64307694818203
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.019,programming_only,0.043412911,1.6989895086063012
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.020,programming_only,1.395571711,1.5843250315576314
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.024,programming_only,0.278156957,1.5965103515390133
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.027,programming_only,0.101750643,1.634655308701804
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.031,programming_only,1.605939852,0.321539474169348
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.033,programming_only,1.200098662,1.5058803981324858
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.037,programming_only,3.455456081,3.1671890477388667
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H20.33.038,programming_only,0.960635601,2.618635959453327
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H21.33.005,programming_only,0.365801476,1.3080270567126684
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H21.33.010,programming_only,2.887391692,1.4515779596602467
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H21.33.034,programming_only,3.857216337,2.4099016633942236
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H21.33.039,programming_only,4.201246422,1.9596609441249773
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,AT8,H21.33.040,programming_only,3.173003567,1.3875420981172195
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.002,programming_plus_shuffled_state_module,0.000806054,1.6752802442571595
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.005,programming_plus_shuffled_state_module,0.168045591,2.7489929382473974
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.011,programming_plus_shuffled_state_module,6.44630744,2.004248080822271
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.019,programming_plus_shuffled_state_module,2.116395548,2.128892634934641
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.020,programming_plus_shuffled_state_module,15.29570291,2.569975250362135
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.024,programming_plus_shuffled_state_module,1.877288571,0.2825826993299225
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.027,programming_plus_shuffled_state_module,0.622260668,3.6932290813159154
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.031,programming_plus_shuffled_state_module,3.162984639,1.7172251333401667
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.033,programming_plus_shuffled_state_module,6.495166629,2.9552443591188715
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.037,programming_plus_shuffled_state_module,1.536472839,5.828448822422089
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H20.33.038,programming_plus_shuffled_state_module,0.34648185,5.465545609045877
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H21.33.005,programming_plus_shuffled_state_module,0.7896283,2.1551821851549327
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H21.33.010,programming_plus_shuffled_state_module,5.553367866,2.5592393468891808
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H21.33.034,programming_plus_shuffled_state_module,2.60783311,4.988835170418489
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H21.33.039,programming_plus_shuffled_state_module,1.291883589,3.1326118330336983
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,6e10/A_beta,H21.33.040,programming_plus_shuffled_state_module,3.044747366,2.2005444014394393
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.002,programming_plus_shuffled_state_module,3.379974299,5.3009003286514735
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.005,programming_plus_shuffled_state_module,1.954204394,6.335718266693329
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.011,programming_plus_shuffled_state_module,3.40095757,4.126538049014824
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.019,programming_plus_shuffled_state_module,2.528981171,8.312169048170102
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.020,programming_plus_shuffled_state_module,8.862894853,9.114645726469604
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.024,programming_plus_shuffled_state_module,6.601573648,5.573096245148941
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.027,programming_plus_shuffled_state_module,1.717142698,6.235622337489973
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.031,programming_plus_shuffled_state_module,6.592855511,3.4557040368174894
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.033,programming_plus_shuffled_state_module,8.476540658,10.542898488573137
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.037,programming_plus_shuffled_state_module,9.763428203,12.875848442005868
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H20.33.038,programming_plus_shuffled_state_module,1.369721491,8.84060937156731
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H21.33.005,programming_plus_shuffled_state_module,2.845968189,5.918653982517415
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H21.33.010,programming_plus_shuffled_state_module,8.716825634,5.584064783217879
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H21.33.034,programming_plus_shuffled_state_module,6.591040015,11.363790978806144
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H21.33.039,programming_plus_shuffled_state_module,3.126983745,6.5086118260288455
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,GFAP,H21.33.040,programming_plus_shuffled_state_module,8.154648483,8.57012097833317
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.002,programming_plus_shuffled_state_module,2.475174768,3.878234158354844
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.005,programming_plus_shuffled_state_module,3.799753301,4.365814415590383
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.011,programming_plus_shuffled_state_module,7.445298151,3.129993707280783
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.019,programming_plus_shuffled_state_module,3.86842721,4.869901359488938
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.020,programming_plus_shuffled_state_module,8.657872802,5.277516077273858
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.024,programming_plus_shuffled_state_module,3.528520219,3.157897566024438
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.027,programming_plus_shuffled_state_module,2.851270194,4.54854009379005
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.031,programming_plus_shuffled_state_module,2.48339243,3.7968117363582325
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.033,programming_plus_shuffled_state_module,0.889626131,4.694557724413924
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.037,programming_plus_shuffled_state_module,1.195535503,6.438393581667233
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H20.33.038,programming_plus_shuffled_state_module,0.696723748,5.562661170993225
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H21.33.005,programming_plus_shuffled_state_module,2.740128909,3.4230781134981774
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H21.33.010,programming_plus_shuffled_state_module,3.63883636,4.502925174778087
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H21.33.034,programming_plus_shuffled_state_module,1.10601287,5.687163118279078
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H21.33.039,programming_plus_shuffled_state_module,3.724230816,4.88767931888863
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,Iba1,H21.33.040,programming_plus_shuffled_state_module,3.13064423,4.128660832823054
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.002,programming_only,3.694813579,2.882773712128254
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.005,programming_only,0.04433574,1.8792920043929255
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.011,programming_only,3.940296476,2.381358788734742
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.019,programming_only,1.458016699,1.8546115704114783
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.020,programming_only,2.819871517,1.9035468052608278
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.024,programming_only,4.852197655,2.8930818021495686
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.027,programming_only,1.741962681,1.8024959789876909
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.031,programming_only,1.74900524,3.3900043105069635
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.033,programming_only,0.321992175,1.6490527485509268
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.037,programming_only,0.934324276,0.5796874961200764
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H20.33.038,programming_only,0.071346871,-0.10564966884944038
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H21.33.005,programming_only,3.299673967,2.6340767399590312
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H21.33.010,programming_only,5.467018592,3.0085176931122994
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H21.33.034,programming_only,1.240944969,1.7768122677235163
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H21.33.039,programming_only,3.829561617,1.253699672585753
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,5,NeuN,H21.33.040,programming_only,4.403509,3.2693190675832193
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.002,programming_plus_shuffled_state_module,0.009936062,0.4219327810110356
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.008,programming_plus_shuffled_state_module,1.419477191,0.21026813207276485
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.015,programming_plus_shuffled_state_module,0.127550188,1.2555585029956982
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.024,programming_plus_shuffled_state_module,0.278156957,1.68663074872515
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.026,programming_plus_shuffled_state_module,1.011173608,2.318631056731965
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.027,programming_plus_shuffled_state_module,0.101750643,1.3207009828184968
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.032,programming_plus_shuffled_state_module,1.91768683,0.45545825470517853
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.034,programming_plus_shuffled_state_module,0.024581404,1.2467717633304145
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H20.33.043,programming_plus_shuffled_state_module,0.055242071,-0.15870071292355048
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.001,programming_plus_shuffled_state_module,0.033161347,0.7574139930988808
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.013,programming_plus_shuffled_state_module,2.837021516,1.358868844630023
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.020,programming_plus_shuffled_state_module,3.296115657,3.5806525598018917
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.022,programming_plus_shuffled_state_module,0.711325686,0.9324185342526191
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.023,programming_plus_shuffled_state_module,0.228219981,0.8199749055857551
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.032,programming_plus_shuffled_state_module,0.060415459,0.8333062435249857
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.033,programming_plus_shuffled_state_module,2.992553952,0.9280052598194262
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,AT8,H21.33.047,programming_plus_shuffled_state_module,0.049362432,1.0466088518902432
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.002,programming_plus_shuffled_state_module,0.000806054,1.7655590979229228
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.008,programming_plus_shuffled_state_module,2.520692565,1.9617299972137894
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.015,programming_plus_shuffled_state_module,1.299187906,3.107695856538876
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.024,programming_plus_shuffled_state_module,1.877288571,1.3074867777286692
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.026,programming_plus_shuffled_state_module,6.760132171,2.474686497566946
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.027,programming_plus_shuffled_state_module,0.622260668,2.8903041712157034
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.032,programming_plus_shuffled_state_module,2.207219434,1.7293449907906946
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.034,programming_plus_shuffled_state_module,0.233687244,2.7240355238344875
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H20.33.043,programming_plus_shuffled_state_module,2.153060603,1.7737977879645443
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.001,programming_plus_shuffled_state_module,0.003928574,2.977652912567044
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.013,programming_plus_shuffled_state_module,3.514674635,2.798475259161357
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.020,programming_plus_shuffled_state_module,8.195152303,4.869632933044871
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.022,programming_plus_shuffled_state_module,3.217809436,1.984126710839592
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.023,programming_plus_shuffled_state_module,0.001626802,1.812998930500592
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.032,programming_plus_shuffled_state_module,0.08114139,1.5361159794641144
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.033,programming_plus_shuffled_state_module,10.75596125,2.439076798342369
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,6e10/A_beta,H21.33.047,programming_plus_shuffled_state_module,0.001590433,2.16541372821526
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.002,programming_plus_shuffled_state_module,3.379974299,6.084391569357791
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.008,programming_plus_shuffled_state_module,2.155014287,3.887906773547427
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.015,programming_plus_shuffled_state_module,9.656225494,7.902484307052604
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.024,programming_plus_shuffled_state_module,6.601573648,4.616074638682885
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.026,programming_plus_shuffled_state_module,11.39068302,5.458675282713247
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.027,programming_plus_shuffled_state_module,1.717142698,6.212360184230475
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.032,programming_plus_shuffled_state_module,1.848252153,8.546893450622111
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.034,programming_plus_shuffled_state_module,2.383895376,9.179054340642104
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H20.33.043,programming_plus_shuffled_state_module,5.608852809,3.948007495004695
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.001,programming_plus_shuffled_state_module,4.619277341,11.051943216645146
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.013,programming_plus_shuffled_state_module,13.36740458,4.049934446184565
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.020,programming_plus_shuffled_state_module,5.752502989,12.168527784741446
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.022,programming_plus_shuffled_state_module,3.046703769,3.844223789681115
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.023,programming_plus_shuffled_state_module,3.241905333,5.85410435105731
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.032,programming_plus_shuffled_state_module,4.244030201,5.03773919524974
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.033,programming_plus_shuffled_state_module,6.146626863,4.303609692030924
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,GFAP,H21.33.047,programming_plus_shuffled_state_module,8.048915911,9.351976380945077
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.002,programming_only,2.475174768,3.9284877609769167
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.008,programming_only,1.423919869,4.342865492648925
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.015,programming_only,5.072148371,4.864504296767231
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.024,programming_only,3.528520219,4.623403426938002
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.026,programming_only,3.567180647,4.710123713926998
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.027,programming_only,2.851270194,3.9848643809213655
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.032,programming_only,2.299509752,2.828696947901736
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.034,programming_only,2.076656194,4.122915119848625
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H20.33.043,programming_only,3.951066127,3.833735752733138
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H21.33.001,programming_only,3.213022413,4.54562199477938
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H21.33.013,programming_only,9.513231434,4.721932743436633
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,1,Iba1,H21.33.020,programming_only,10.14681443,4.247530053479379
