control_graph_id,control_type,seed,edge_count,edge_set_sha256,ordered_tf_target_pair_sha256,edge_set_overlap_with_real_graph,edge_set_jaccard_with_real_graph,changed_edge_count,per_tf_target_set_overlap_json,per_tf_target_set_overlap_sha256,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim
degree_preserving_edge_shuffle_seed_79045,degree_preserving_edge_shuffle,79045.0,53,3ca5ef107c1fc3591ecd773e075285354fc2c678965aa250005d6a11d9b5d715,c68b52f638209838c8360a7a200590057c4755e68739bf780688fa4b2b481e14,49,0.8596491228070176,8,"{""ELF1"":{""control_targets"":23,""overlap"":23,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":12,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":14,""real_targets"":16}}",f91579afc95b2c8fff1b73f8aa0ae52ea2dea62b59b6aba5419e8b743671a754,False,False,False,False,False
degree_preserving_edge_shuffle_seed_79046,degree_preserving_edge_shuffle,79046.0,53,d3a2006710d2bbfc589bab011eb27c4d5af2808e331139c921c2c39436032899,01081d40769e85e0c8327defb67e82459705acc64ccf0d10c0e684ddba227724,49,0.8596491228070176,8,"{""ELF1"":{""control_targets"":23,""overlap"":23,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":12,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":14,""real_targets"":16}}",f91579afc95b2c8fff1b73f8aa0ae52ea2dea62b59b6aba5419e8b743671a754,False,False,False,False,False
degree_preserving_edge_shuffle_seed_79047,degree_preserving_edge_shuffle,79047.0,53,bf217502c9895cf45d1e2b1b2813a479a35b8a2351f8d76d4a3a8ace2f21ec39,e861babfd8e290b0f343e00c621c1c2a7727f9d660888543393ea65d7a2dc2d9,49,0.8596491228070176,8,"{""ELF1"":{""control_targets"":23,""overlap"":23,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":12,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":14,""real_targets"":16}}",f91579afc95b2c8fff1b73f8aa0ae52ea2dea62b59b6aba5419e8b743671a754,False,False,False,False,False
degree_preserving_edge_shuffle_seed_79048,degree_preserving_edge_shuffle,79048.0,53,d29fb92d79650f28260bc77ebe35bd328d469597b0a7e805edee7f89eb2012de,0985ac9e02f301a6a8e915d541f7510d3af62264c7a1894b69e3e6405b809bca,51,0.9272727272727272,4,"{""ELF1"":{""control_targets"":23,""overlap"":23,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":13,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":15,""real_targets"":16}}",d130b46e601f504c939c26fae00df270482eb88228f3963e49d61e138350e7ca,False,False,False,False,False
degree_preserving_edge_shuffle_seed_79049,degree_preserving_edge_shuffle,79049.0,53,c628ee73ebecc228d56faa6bd3ea0468fd1efeb49efe3e19af4a1127151d9570,b4f40920839e30781b063141fd3fc9b3e303be560895cf24e9e62a5ab0e48104,51,0.9272727272727272,4,"{""ELF1"":{""control_targets"":23,""overlap"":23,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":13,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":15,""real_targets"":16}}",d130b46e601f504c939c26fae00df270482eb88228f3963e49d61e138350e7ca,False,False,False,False,False
degree_preserving_edge_shuffle_seed_79050,degree_preserving_edge_shuffle,79050.0,53,7a82ea55c44e09959a4d3516c1687cc97106840b9c1018737bd89463caaccad0,83f500131083d3b527959ec190100b92b49f6cff4c4392b9beae448e608b76d3,49,0.8596491228070176,8,"{""ELF1"":{""control_targets"":23,""overlap"":23,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":12,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":14,""real_targets"":16}}",f91579afc95b2c8fff1b73f8aa0ae52ea2dea62b59b6aba5419e8b743671a754,False,False,False,False,False
expression_matched_random_targets_seed_79001,expression_matched_random_targets,79001.0,53,485ebecc5fb0d3271c74021c4618b531276ab053d36327b6d6232c93c1563f9a,ddde958c49ef16a20fa32b6a5e538161f1f3cc77a6b341c70085b90cf32adf95,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79002,expression_matched_random_targets,79002.0,53,45a90e1bfd802134c4bafa0e2af9edfe606e10cfd1802554c6ea39493e02d6d7,83543784567371e8b41ab28c2deb69777a101b59e99e87d1f05491a7169ec800,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79003,expression_matched_random_targets,79003.0,53,dac5aea3343bf4fcd0954a15d0c33de398d15d9d9ca7f0c12e8af2d50c88b5c6,207aff7e3412e2396a6ea33418bdf4d8c1abdcc285f2ca99be4d0eaeccaec683,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79004,expression_matched_random_targets,79004.0,53,9b698cb24e1cea922c14626103248a663fd47b6508b8042a2cfc28234c08f887,578dd5886951745373c2210eb0a8766866da944147e05b8bc3b93ecd29e01f0c,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005.0,53,dd20673b296c6ce13ccb0fc215d714df68a64d5cccb3cc5a9f882c97825d3383,d5a2013b33b7dca7d7d91862d41dcb29116780167201fcc54870e26d5d46d922,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006.0,53,37c93f23552f898dc15630b3abeebcc23aff8f3fd0913c4fcfcde1e18e9a0643,c094da36b0beead26a6f82ff4827c75c5c1071b63e2dc60ad14e86fb78f6ba2b,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79007,expression_matched_random_targets,79007.0,53,626bc225df1a64fd5e8a4ad91b051f0cd3131e031d1e5226bfb732becf6fa656,4a61bc737a66ee386664988bbe6c9e5438ec07bb1fe9d4434a09fe524e92e488,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79008,expression_matched_random_targets,79008.0,53,891246420cdd79b2eaff27744ec02d4220e3815a191bf1e067d7abc3562e3be3,f9b1c4dd6bdb9f1590da8a577f094ba140db12c11c2877e19f82fccf89d17aa9,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79009,expression_matched_random_targets,79009.0,53,29c6492d3346b13cf85c94ed75db413cf203e632d791dab7ab2d9220bb31c70f,b52edf41f5a0c77d1dea98adf6f311684ee052d65e5d8b5d656c1764ec8495af,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79010,expression_matched_random_targets,79010.0,53,1cdb59ee595b18e508c584b3e649b2e230d4c13c4d67fb15528870cdfe6faf59,b7a3feb8bca118328d00a7a756d37e15af2247a675abe64b8adfac7d31efbeb0,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79011,expression_matched_random_targets,79011.0,53,c91bf223f2c393f2c89042bc6a446f9becec55c9667ccfc9375b47a7b7b35a92,7df230b41e3504cc5ae0606e719ea8fca2c97455cf14353ab70e941817cea9c3,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79012,expression_matched_random_targets,79012.0,53,e77088001e490fda661b01b415c0c9f164a1eb58313d10a4d965950fe2cdbe63,ea2c62c78babe19f4a35037655c2f00ca0ff1d3240ccd780d8fbd83494faa230,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79013,expression_matched_random_targets,79013.0,53,0adc6c12120db64ba9a1f61a9fb0f2628ddddc9b17048de94b6f7db9291dbf77,f83baeca00b89328fe5d7726d16563df1057b1de148c78ce0e459a44cea1f645,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79014,expression_matched_random_targets,79014.0,53,cc6ec43b7ff3f9ca78a23a8fd666f136f85c9a964662b38ddf29182e6b96a46c,0c057f0f6e8fa7a9c3d6c482fa90d138ef347c508611054f18536c3e1c4a6752,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79015,expression_matched_random_targets,79015.0,53,7a7d31b1145cdcea333c4cc512c5541ac68e0dfe0a4f55a52a96a9e0ee78d39f,d9a9237d17109d258d59f3995748194330c5d0e5f16aad9c5385e2d17bd60621,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79016,expression_matched_random_targets,79016.0,53,dd7c72a8003d7f7be4a2e04d983715638c79f2f2f218f3e0593059a53ad156bc,c2eb4d9860ca3bde43b92e8b1bf021cf2f5b9ceaed8d679955fc6fe23676c543,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79017,expression_matched_random_targets,79017.0,53,d449b1edc4d424847962fbc0a8a8a9463244dc7a119b4684d8e4d06dbdc3e2db,1a404bed55829d3e855db84953963109e01093aebc3b52d566bb6892a0cc2b29,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79018,expression_matched_random_targets,79018.0,53,fa151a8c4725195525fa5fcfdca882f07104150835edf07c8fcc87606d13f344,a2a217bba1912e1becf94908812557f6635ef4e483bae991b5f3b6197139f2e6,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79019,expression_matched_random_targets,79019.0,53,12f7262b00efa278e6ea438b8abe90d4fe17f75c7592c0c5b09c200168fe0a86,9d22610f4d356af66890999d3d8dfebaeeb9ddc0109c50bd9e5cfe8c76ecd8f2,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020.0,53,b346d75af5ada33ccb2ce6b08a214e6638c1676df76e0bb28677ebf06cb6bfe8,6462a345699a69d44aa4484e6b6ce71f7590486caa205a43134bc3194a75eff0,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021.0,53,c37cf004e54211ae1939f57b1c9944dc76e14b6904bddf209f3a19bec160febe,4e0bfe744fcf1a442ff76947539ee525b574e17fe3778139c9ecd8f713074c51,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022.0,53,58e824bad3a020b905c8613365d1f4346a8e77df58904c12790289121d60c8da,333c9269959625093175ff28c5f920f23c475962c9caaeb03ebccd038253e44e,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023.0,53,6859f7f10e99ac91b0c52373c34be783639f63394579dbf7b33beeee3ee6c8ca,192a65dc264c6e877b6e14b5ff5597e8636b425abc9774ecb16470f8da4c8609,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024.0,53,c510235178df5bf1217675207b2f54fd8e331826a8079497ca30906ede2b6b5f,d3b8f7d7dad3e034422dc5a2c7dd0245a8e4a5e2ddcc3122e588c489f70d8ef0,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025.0,53,72ae6d58c135807399e76434999fa3d1e1bc5948c82d9953767db066bd10e22e,1216b410537535296bfcd5ebbaecc025ecb08ec12b199eb9f82850e969d961b7,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026.0,53,6f427a2e19092fd1a1baa797c807e30e84793e79021152aa3561afc8c329f55c,6935a18449b35ca6e21b34fbd03e4de7fc372d66ce7c250b7b712f2af3b7e37e,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027.0,53,904d71a92ad9ba9247ae81b99bbc9c3aba5bc7474cb9c0a51926d2c9a5d78d10,a19afb67650aea222f59647211b7fb8bccdc0f5a6acc77614e759b28136899ab,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028.0,53,1c65fb11190026914900535a64de165fa3af8cfb96014ffaa65a5207ec0dfc40,5cadcc162a6d5b14aa2b7ebc20fe9136f9c3ab1f84b531c687e1ea5f570cad7c,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029.0,53,3907f5104bcf293ac5b1ac1b79a13c85fdfd2ca08dd8fd47eb6a62af0c61cfb2,c98c2fe10833b645039bca9a1e89b821339e2be5b091300a1a825919c1102580,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030.0,53,e3c79a5a90a42f25dc34e9c05902ccb758c76cb64ae0015e83b4d7a44d2973d7,9d80630b6d6516b56529c3a71b7093ef8e7f4a25a65bcaa6cac03ab564ae149b,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031.0,53,3da4404be551f47f21e2407e7f4886113a75903925dc08856f4bc693713d59be,1ccc6b9d9a2c8357b031884520b566787348d03d01564012389b046ede2fad54,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032.0,53,e0741c546d82f94ffbec6797047d5e09a624855d8df30c9d78fef4ec6da22002,965d8463ebc951a6c1ca7074a55581e30d9311c4a6336e532847a72652248034,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033.0,53,2f17eaaf41528131768b67653606758ee8b7a2cd2092a21b517dfd7592840503,2675052c64ad1bd6d8287bb57922d5437941588c7e0738b60eb2b98681980ee4,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034.0,53,c4fcc5df50e152e8f326781f1331c92f56a7b75b2e83d6a601523263c20600e0,e5e0d96633b38ef0f6f13d1b3da4236fdbe5dfad7bc48b1b1d58f3e5bf5b6da1,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035.0,53,82bff45a8133c09c537754fde09a512b22aee7cd780439c7c88f9dde28b2f0b7,95b0365aae7259ae9dbb02f8798648dbfc068bbd004cc24dd993e81df741f4ea,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036.0,53,7db98ae320a4872989d60a1a38a1ef50dfa9c56dc58fb5174a3efc47abed7cdb,ad0a76203f88b3a4eec5d7504a33a78bb5846f817bc6991f0d4972985c6401fb,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037.0,53,3e87a814002601eb8d201df3c054c2bc65c0556fa3365709cd1e4aacb0ab935a,e9f9afd420dd9932840c6f8ad077f1c72260d3395a22e81fdb711877793fdd5d,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038.0,53,cd906cc99eb9c6fc8c654126bf891723e6fee2731eeac5e075fc59c82d91c102,fb46980877b4046fc45647db8b549e65e7a24acfca2c1b22ca05440fc75e4696,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039.0,53,8b083e0c63e23213d8850e8e18e2b65eb924684476d02fdfe943d4037dcba270,d8734d9395c2c1d99c375500d31c27e5b55e58c665d763d16cd8c012f10b928a,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79040,expression_matched_random_targets,79040.0,53,109fb13d369f8a237a6194f12c9da04a5b3f84136c905cb657239706913e38ff,2c99954227707438ddaa31078fb7a48581e84d8c89372aa0ad013cce174d713e,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79041,expression_matched_random_targets,79041.0,53,83d55ab9404ba8681b4782f209663cf2974679a3df606b8ee4ed64f6d75f33ae,858d7a0e87e21882b672925db9e95c0c46762d85727c02279f1cbc08e249493e,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
expression_matched_random_targets_seed_79042,expression_matched_random_targets,79042.0,53,df7e2c232af8b663ed57dcf92fdc9ef5d54ea44542556350344709bb222e52d3,d7cdde7ba22890d49e0f0221cb45297d0d450c039540586277f68a639fd76956,0,0.0,106,"{""ELF1"":{""control_targets"":23,""overlap"":0,""real_targets"":23},""SPI1"":{""control_targets"":14,""overlap"":0,""real_targets"":14},""STAT1"":{""control_targets"":16,""overlap"":0,""real_targets"":16}}",978677f40221b7d1a1a68cbfb395ee74aeb8f24e912cc217edc6c814e4993671,False,False,False,False,False
