input_id,source_version,expected_path,found,input_type,used_in_stage47,notes
I188,v3,results\tables\stage42_external_metadata_support_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I189,v3,results\tables\stage42_external_support_readiness_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I190,v3,results\tables\stage42_frozen_mechanism_registry_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I191,v3,results\tables\stage43_benchmark_progression_table_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I192,v3,results\tables\stage43_external_support_readiness_table_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I193,v3,results\tables\stage43_frozen_mechanism_table_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I194,v3,results\tables\stage44_figure6_mechanism_map_data_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I195,v3,results\tables\stage44_figure7_external_readiness_heatmap_data_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I196,v3,results\tables\stage44_pass_fail_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I197,v3,results\tables\stage44_publication_table_5_mechanism_candidates_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I198,v3,results\tables\stage44_publication_table_6_external_readiness_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I199,v3,results\tables\stage47_candidate_evidence_tiers_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I200,v3,results\tables\stage47_candidate_gene_consensus_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I201,v3,results\tables\stage47_candidate_module_consensus_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I202,v3,results\tables\stage47_candidate_network_consensus_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I203,v3,results\tables\stage47_candidate_validation_priority_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I204,v3,results\tables\stage47_drug_repurposing_hypothesis_table_v1.csv,True,druggability_or_drug_mapping,True,read as local evidence only; no raw/intermediate file is staged
I205,v3,results\tables\stage47_druggability_source_inventory_v1.csv,True,druggability_or_drug_mapping,True,read as local evidence only; no raw/intermediate file is staged
I206,v3,results\tables\stage47_druggable_candidate_mapping_v1.csv,True,druggability_or_drug_mapping,True,read as local evidence only; no raw/intermediate file is staged
I207,v3,results\tables\stage47_external_support_evidence_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I208,v3,results\tables\stage47_in_silico_perturbation_consensus_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I209,v3,results\tables\stage47_in_silico_perturbation_inventory_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I210,v3,results\tables\stage47_network_drug_mechanism_table_v1.csv,True,druggability_or_drug_mapping,True,read as local evidence only; no raw/intermediate file is staged
I211,v2,results\tables\stage47_v1_v2_v3_candidate_gene_inventory_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I212,unknown,results\tables\stage_a_frozen_cellxgene_normal_microglia_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I213,unknown,results\tables\stage_b_rehearsal_cellxgene_normal_microglia_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I214,unknown,results\tables\stage_b_rehearsal_cellxgene_normal_microglia_drift.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I215,unknown,results\tables\stage_c_elastic_cov001_epoch_005_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I216,unknown,results\tables\stage_c_elastic_cov001_epoch_005_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I217,unknown,results\tables\stage_c_elastic_cov001_epoch_010_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I218,unknown,results\tables\stage_c_elastic_cov001_epoch_010_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I219,unknown,results\tables\stage_c_elastic_w005_epoch_005_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I220,unknown,results\tables\stage_c_elastic_w005_epoch_005_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I221,unknown,results\tables\stage_c_elastic_w005_epoch_010_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I222,unknown,results\tables\stage_c_elastic_w005_epoch_010_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I223,unknown,results\tables\stage_c_epoch_005_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I224,unknown,results\tables\stage_c_epoch_005_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I225,unknown,results\tables\stage_c_epoch_010_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I226,unknown,results\tables\stage_c_epoch_010_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I227,unknown,results\tables\stage_c_epoch_015_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I228,unknown,results\tables\stage_c_epoch_015_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I229,unknown,results\tables\stage_c_rehearsal_cellxgene_normal_microglia_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I230,unknown,results\tables\stage_c_rehearsal_cellxgene_normal_microglia_drift.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I231,unknown,results\tables\stage_c_rehearsal_sea_ad_microglia_pvm_all_coordinates.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I232,unknown,results\tables\stage_c_rehearsal_sea_ad_microglia_pvm_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I233,v1,results\tables\strict_shuffled_graph_ablation_predictive_representation_comparison_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I234,v1,results\tables\strict_shuffled_graph_ablation_preflight_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I235,v1,results\tables\strict_shuffled_graph_ablation_training_run_manifest_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I236,v1,results\tables\v1_hypothesis_candidate_genes.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I237,v1,results\tables\v1_hypothesis_candidate_modules.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I238,v2,results\tables\v2_1_gse174367_cell_trajectory_scores.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I239,v2,results\tables\v2_1_gse174367_donor_trajectory_scores.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I240,v2,results\tables\v2_1_gse174367_sea_ad_trajectory_vectors.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I241,v2,results\tables\v2_1_gse174367_trajectory_correlations.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I242,v2,results\tables\v2_1_multitarget_gene_counterfactual_long.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I243,v2,results\tables\v2_1_multitarget_gene_counterfactual_summary.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I244,v2,results\tables\v2_1_multitarget_module_counterfactual_long.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I245,v2,results\tables\v2_1_multitarget_module_counterfactual_summary.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I246,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_6e10.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I247,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_6e10_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I248,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_at8.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I249,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_at8_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I250,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_gfap.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I251,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_gfap_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I252,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_iba1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I253,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_iba1_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I254,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_neun.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I255,v2,results\tables\v2_1_upgrade_fine_08_gene_counterfactual_neun_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I256,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_6e10.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I257,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_6e10_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I258,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_at8.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I259,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_at8_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I260,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_gfap.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I261,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_gfap_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I262,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_iba1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I263,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_iba1_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I264,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_neun.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I265,v2,results\tables\v2_1_upgrade_fine_08_module_counterfactual_neun_by_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I266,v2,results\tables\v2_2_abeta_responsive_microglia_axis_coefficients_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I267,v2,results\tables\v2_2_abeta_responsive_microglia_cell_scores_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I268,v2,results\tables\v2_2_abeta_responsive_microglia_dge_all_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I269,v2,results\tables\v2_2_abeta_responsive_microglia_dge_upregulated_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I270,v2,results\tables\v2_2_abeta_responsive_microglia_donor_validation_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I271,v2,results\tables\v2_2_abeta_responsive_microglia_smoke_axis_coefficients_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I272,v2,results\tables\v2_2_abeta_responsive_microglia_smoke_cell_scores_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I273,v2,results\tables\v2_2_abeta_responsive_microglia_smoke_dge_all_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I274,v2,results\tables\v2_2_abeta_responsive_microglia_smoke_dge_upregulated_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I275,v2,results\tables\v2_2_abeta_responsive_microglia_smoke_donor_validation_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I276,v2,results\tables\v2_2_abeta_responsive_microglia_smoke_validation_metrics_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I277,v2,results\tables\v2_2_abeta_responsive_microglia_validation_metrics_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I278,v2,results\tables\v2_2_druggability_summary.csv,True,druggability_or_drug_mapping,True,read as local evidence only; no raw/intermediate file is staged
I279,v1,results\tables\v2_final_ablation_benchmark_summary_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I280,v1,results\tables\v3_cellxgene_relevant_dataset_candidates_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I281,v1,results\tables\v3_external_dataset_inventory_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I282,v1,results\tables\v3_external_dataset_role_assignment_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I283,v1,results\tables\v3_public_external_dataset_integration_map_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I284,v1,results\tables\v3_public_external_dataset_schema_inventory_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
