gene,module,mean_donor_delta,bootstrap_ci_low,bootstrap_ci_high,adjusted_slope,partial_spearman,model_implied_at8_reducing_knockout,confounder_adjusted_abs_partial_spearman,at8_pseudobulk_score,is_hpa_fda_drug_target,is_hpa_predicted_secreted,is_hpa_predicted_membrane,biology_score,translational_bonus,translational_priority_score,translational_category
NPLOC4,,,,,,,,,-0.14765693,0,0,0,0.041724847391084334,0.0,0.041724847391084334,biology_first_hard_target
PPARGC1B,,,,,,,,,0.14760824,0,0,0,0.04171108658620881,0.0,0.04171108658620881,biology_first_hard_target
PABPC4,,,,,,,,,0.14760636,0,0,0,0.041710555259177266,0.0,0.041710555259177266,biology_first_hard_target
HERC3,,,,,,,,,-0.14725423,0,0,0,0.04161103601044408,0.0,0.04161103601044408,biology_first_hard_target
PARP4,,,,,,,,,0.14658082,0,0,0,0.04142071636346878,0.0,0.04142071636346878,biology_first_hard_target
PYGL,,,,,,,,,0.1465503,0,0,0,0.04141209077782899,0.0,0.04141209077782899,biology_first_hard_target
FBXL5,,,,,,,,,0.14646699,0,0,0,0.04138854564219169,0.0,0.04138854564219169,biology_first_hard_target
ANKRD11,,,,,,,,,-0.14628111,0,0,0,0.04133601209505136,0.0,0.04133601209505136,biology_first_hard_target
LYRM4,,,,,,,,,0.14605881,0,0,0,0.04127318549977863,0.0,0.04127318549977863,biology_first_hard_target
SNX29,,,,,,,,,-0.14601393,0,0,0,0.041260501480004264,0.0,0.041260501480004264,biology_first_hard_target
BCAS3,,,,,,,,,-0.14594471,0,0,0,0.04124093847089596,0.0,0.04124093847089596,biology_first_hard_target
PSPC1,,,,,,,,,0.14587283,0,0,0,0.04122062369056216,0.0,0.04122062369056216,biology_first_hard_target
NFE2L2,,,,,,,,,0.14580533,0,0,0,0.04120154678916355,0.0,0.04120154678916355,biology_first_hard_target
TRAK1,,,,,,,,,-0.14577141,0,0,0,0.0411919602929348,0.0,0.0411919602929348,biology_first_hard_target
LINC01278,,,,,,,,,-0.14572467,0,0,0,0.041178750598544124,0.0,0.041178750598544124,biology_first_hard_target
DNAJC10,,,,,,,,,-0.1456306,0,0,0,0.04115216446351351,0.0,0.04115216446351351,biology_first_hard_target
CNTLN,,,,,,,,,-0.14556614,0,0,0,0.04113394672922975,0.0,0.04113394672922975,biology_first_hard_target
UPF2,,,,,,,,,-0.14548689,0,0,0,0.04111154903388398,0.0,0.04111154903388398,biology_first_hard_target
BBS9,,,,,,,,,0.14547203,0,0,0,0.041107349289368676,0.0,0.041107349289368676,biology_first_hard_target
LYN,,,,,,,,,-0.14535956,0,0,0,0.04107556293232718,0.0,0.04107556293232718,biology_first_hard_target
MOB1A,,,,,,,,,0.14529002,0,0,0,0.041055909484575194,0.0,0.041055909484575194,biology_first_hard_target
KMT5B,,,,,,,,,-0.14525548,0,0,0,0.041046147763474344,0.0,0.041046147763474344,biology_first_hard_target
SALL1,homeostatic_microglia,0.0003300374664831,0.0001248306823981,0.0005283205930027,,,False,,-0.057522796,0,0,0,0.04101779288095418,0.0,0.04101779288095418,biology_first_hard_target
GLIS3,,,,,,,,,-0.14509214,0,0,0,0.040999984488297336,0.0,0.040999984488297336,biology_first_hard_target
OAS1,,,,,,,,,-0.14506936,0,0,0,0.04099354638735126,0.0,0.04099354638735126,biology_first_hard_target
PSMA3-AS1,,,,,,,,,-0.14497568,0,0,0,0.04096707047441761,0.0,0.04096707047441761,biology_first_hard_target
PPP1R12B,,,,,,,,,0.14480565,0,0,0,0.040919016466346436,0.0,0.040919016466346436,biology_first_hard_target
CCDC66,,,,,,,,,-0.14479077,0,0,0,0.040914811069415906,0.0,0.040914811069415906,biology_first_hard_target
PTPN18,,,,,,,,,-0.14476112,0,0,0,0.04090643136383859,0.0,0.04090643136383859,biology_first_hard_target
WDR11,,,,,,,,,-0.14470816,0,0,0,0.040891463768311626,0.0,0.040891463768311626,biology_first_hard_target
CDK8,,,,,,,,,0.14470442,0,0,0,0.040890406766663764,0.0,0.040890406766663764,biology_first_hard_target
TNKS2,,,,,,,,,0.14468357,0,0,0,0.04088451412378731,0.0,0.04088451412378731,biology_first_hard_target
PLEKHA2,,,,,,,,,0.14459683,0,0,0,0.0408599995989382,0.0,0.0408599995989382,biology_first_hard_target
YWHAE,,,,,,,,,0.14438662,0,0,0,0.040800589888671523,0.0,0.040800589888671523,biology_first_hard_target
BNC2,,,,,,,,,0.14416784,0,0,0,0.04073875811847913,0.0,0.04073875811847913,biology_first_hard_target
WDR7,,,,,,,,,0.14386012,0,0,0,0.04065179005776243,0.0,0.04065179005776243,biology_first_hard_target
GALNT2,,,,,,,,,0.14382878,0,0,0,0.04064293272309824,0.0,0.04064293272309824,biology_first_hard_target
NCOA7,,,,,,,,,0.14381248,0,0,0,0.04063832600468643,0.0,0.04063832600468643,biology_first_hard_target
ZNF592,,,,,,,,,0.14377992,0,0,0,0.04062912387269327,0.0,0.04062912387269327,biology_first_hard_target
UBE2W,,,,,,,,,-0.14355777,0,0,0,0.04056633967053476,0.0,0.04056633967053476,biology_first_hard_target
SOS1,,,,,,,,,0.14342034,0,0,0,0.040527499099287205,0.0,0.040527499099287205,biology_first_hard_target
XRCC4,,,,,,,,,-0.14337914,0,0,0,0.040515855123915014,0.0,0.040515855123915014,biology_first_hard_target
ETS2,,,,,,,,,0.14307794,0,0,0,0.04043072975056303,0.0,0.04043072975056303,biology_first_hard_target
LPIN2,,,,,,,,,0.1430768,0,0,0,0.04043040756289497,0.0,0.04043040756289497,biology_first_hard_target
MYO15B,,,,,,,,,-0.1430725,0,0,0,0.040429192293620686,0.0,0.040429192293620686,biology_first_hard_target
FOS,,,,,,,,,-0.14300135,0,0,0,0.04040908382644275,0.0,0.04040908382644275,biology_first_hard_target
GLUD1,,,,,,,,,0.14299592,0,0,0,0.04040754919570802,0.0,0.04040754919570802,biology_first_hard_target
HNRNPF,,,,,,,,,0.14296502,0,0,0,0.04039881621417887,0.0,0.04039881621417887,biology_first_hard_target
RPL32,,,,,,,,,-0.14288642,0,0,0,0.040376602222328056,0.0,0.040376602222328056,biology_first_hard_target
MINK1,,,,,,,,,0.14273672,0,0,0,0.04033429389433738,0.0,0.04033429389433738,biology_first_hard_target
ZNF207,,,,,,,,,0.14262927,0,0,0,0.04030392629351842,0.0,0.04030392629351842,biology_first_hard_target
KDM7A,,,,,,,,,-0.14241867,0,0,0,0.04024440636115478,0.0,0.04024440636115478,biology_first_hard_target
EYA3,,,,,,,,,0.14203243,0,0,0,0.040135246918248164,0.0,0.040135246918248164,biology_first_hard_target
KLF7,,,,,,,,,0.14201032,0,0,0,0.04012899817321227,0.0,0.04012899817321227,biology_first_hard_target
LINC02798,,,,,,,,,-0.14195427,0,0,0,0.040113157279532394,0.0,0.040113157279532394,biology_first_hard_target
LINC02328,,,,,,,,,-0.14188999,0,0,0,0.04009499041698569,0.0,0.04009499041698569,biology_first_hard_target
AC008957.2,,,,,,,,,-0.14155835,0,0,0,0.040001262067654836,0.0,0.040001262067654836,biology_first_hard_target
DLG2,,,,,,,,,-0.14152291,0,0,0,0.03999124598786867,0.0,0.03999124598786867,biology_first_hard_target
USP22,,,,,,,,,-0.14137916,0,0,0,0.03995061925340868,0.0,0.03995061925340868,biology_first_hard_target
ZMYND11,,,,,,,,,-0.14128083,0,0,0,0.03992282915393425,0.0,0.03992282915393425,biology_first_hard_target
STXBP5,,,,,,,,,0.14117199,0,0,0,0.039892068710256856,0.0,0.039892068710256856,biology_first_hard_target
SKI,,,,,,,,,-0.14104542,0,0,0,0.03985629740047876,0.0,0.03985629740047876,biology_first_hard_target
AL008633.1,,,,,,,,,-0.14103383,0,0,0,0.03985302182585343,0.0,0.03985302182585343,biology_first_hard_target
FAM102B,,,,,,,,,-0.14098878,0,0,0,0.039840289760549624,0.0,0.039840289760549624,biology_first_hard_target
MYO9A,,,,,,,,,0.140769,0,0,0,0.03977817536959577,0.0,0.03977817536959577,biology_first_hard_target
NFX1,,,,,,,,,-0.14039549,0,0,0,0.03967261368898256,0.0,0.03967261368898256,biology_first_hard_target
PPP1R10,,,,,,,,,-0.14014763,0,0,0,0.03960256330704689,0.0,0.03960256330704689,biology_first_hard_target
BAZ1A,,,,,,,,,0.13990752,0,0,0,0.03953470323601254,0.0,0.03953470323601254,biology_first_hard_target
DGKD,,,,,,,,,0.13986233,0,0,0,0.03952193160380213,0.0,0.03952193160380213,biology_first_hard_target
ASXL2,,,,,,,,,0.13981709,0,0,0,0.03950914584055364,0.0,0.03950914584055364,biology_first_hard_target
CHKA,,,,,,,,,-0.13979621,0,0,0,0.03950324471905434,0.0,0.03950324471905434,biology_first_hard_target
NCK1-DT,,,,,,,,,-0.1395634,0,0,0,0.03943744777957865,0.0,0.03943744777957865,biology_first_hard_target
KCMF1,,,,,,,,,0.139515,0,0,0,0.03942376893472395,0.0,0.03942376893472395,biology_first_hard_target
CHD1,,,,,,,,,0.13894385,0,0,0,0.039262350086815626,0.0,0.039262350086815626,biology_first_hard_target
AC007262.2,,,,,,,,,0.13887686,0,0,0,0.03924341732200537,0.0,0.03924341732200537,biology_first_hard_target
DST,,,,,,,,,0.13884252,0,0,0,0.0392337121250568,0.0,0.0392337121250568,biology_first_hard_target
ITPK1,,,,,,,,,0.13881539,0,0,0,0.039226044623798376,0.0,0.039226044623798376,biology_first_hard_target
MX1,,,,,,,,,0.1387291,0,0,0,0.03920165727829192,0.0,0.03920165727829192,biology_first_hard_target
SH3BP2,,,,,,,,,0.13858263,0,0,0,0.03916026181536077,0.0,0.03916026181536077,biology_first_hard_target
AL162414.1,,,,,,,,,-0.13842304,0,0,0,0.039115158368039235,0.0,0.039115158368039235,biology_first_hard_target
PPP2R2A,,,,,,,,,0.13841537,0,0,0,0.03911299066679883,0.0,0.03911299066679883,biology_first_hard_target
HECTD2,,,,,,,,,-0.13826685,0,0,0,0.03907101583130668,0.0,0.03907101583130668,biology_first_hard_target
RBM33,,,,,,,,,-0.13825415,0,0,0,0.03906742654763612,0.0,0.03906742654763612,biology_first_hard_target
TJP1,,,,,,,,,-0.13823909,0,0,0,0.03906317027896852,0.0,0.03906317027896852,biology_first_hard_target
IFI16,,,,,,,,,0.13818255,0,0,0,0.039047190901115525,0.0,0.039047190901115525,biology_first_hard_target
PABPN1,,,,,,,,,0.1381072,0,0,0,0.03902589542673947,0.0,0.03902589542673947,biology_first_hard_target
EP300,,,,,,,,,0.1377603,0,0,0,0.03892785428458872,0.0,0.03892785428458872,biology_first_hard_target
TASOR,,,,,,,,,0.13765551,0,0,0,0.038898238454995245,0.0,0.038898238454995245,biology_first_hard_target
LINC00472,,,,,,,,,0.13765453,0,0,0,0.03889796148664901,0.0,0.03889796148664901,biology_first_hard_target
DOP1B,,,,,,,,,0.13751028,0,0,0,0.038857193441808296,0.0,0.038857193441808296,biology_first_hard_target
RAPH1,,,,,,,,,0.13711302,0,0,0,0.038744919518110384,0.0,0.038744919518110384,biology_first_hard_target
FLI1,,,,,,,,,0.13695401,0,0,0,0.038699979990830496,0.0,0.038699979990830496,biology_first_hard_target
ZFP36L2,,,,,,,,,0.13662413,0,0,0,0.038606749054039824,0.0,0.038606749054039824,biology_first_hard_target
DDIT3,,,,,,,,,0.13659096,0,0,0,0.03859737452338217,0.0,0.03859737452338217,biology_first_hard_target
TNS3,,,,,,,,,-0.13649996,0,0,0,0.03857165603408924,0.0,0.03857165603408924,biology_first_hard_target
KLF12,,,,,,,,,-0.13640109,0,0,0,0.03854371331940361,0.0,0.03854371331940361,biology_first_hard_target
TBC1D9,,,,,,,,,-0.13639158,0,0,0,0.03854102559596212,0.0,0.03854102559596212,biology_first_hard_target
PGM5,,,,,,,,,-0.13622063,0,0,0,0.0384927115767904,0.0,0.0384927115767904,biology_first_hard_target
PHC2,,,,,,,,,0.13605271,0,0,0,0.0384452538985259,0.0,0.0384452538985259,biology_first_hard_target
HK2,,,,,,,,,-0.13574725,0,0,0,0.03835892456073009,0.0,0.03835892456073009,biology_first_hard_target
MGRN1,,,,,,,,,-0.13574275,0,0,0,0.03835765276730352,0.0,0.03835765276730352,biology_first_hard_target
EFCAB13,,,,,,,,,-0.13560171,0,0,0,0.038317791935107086,0.0,0.038317791935107086,biology_first_hard_target
KIAA0930,,,,,,,,,0.13556284,0,0,0,0.0383068064661091,0.0,0.0383068064661091,biology_first_hard_target
USP9X,,,,,,,,,0.13540483,0,0,0,0.03826214955959069,0.0,0.03826214955959069,biology_first_hard_target
SCAPER,,,,,,,,,-0.13540359,0,0,0,0.03826179910984648,0.0,0.03826179910984648,biology_first_hard_target
STAU2,,,,,,,,,0.13534655,0,0,0,0.03824567842161276,0.0,0.03824567842161276,biology_first_hard_target
REV3L,,,,,,,,,0.13533172,0,0,0,0.03824148715572029,0.0,0.03824148715572029,biology_first_hard_target
UBE2O,,,,,,,,,-0.13507155,0,0,0,0.03816795771221104,0.0,0.03816795771221104,biology_first_hard_target
ZMAT3,,,,,,,,,0.13443057,0,0,0,0.03798680345652991,0.0,0.03798680345652991,biology_first_hard_target
STRN3,,,,,,,,,-0.13439396,0,0,0,0.03797645671045283,0.0,0.03797645671045283,biology_first_hard_target
ZFAND6,,,,,,,,,0.13431813,0,0,0,0.03795502557811126,0.0,0.03795502557811126,biology_first_hard_target
KDM3B,,,,,,,,,-0.13427755,0,0,0,0.03794355682761118,0.0,0.03794355682761118,biology_first_hard_target
CCSER1,,,,,,,,,-0.13419065,0,0,0,0.03791899708344024,0.0,0.03791899708344024,biology_first_hard_target
GNG7,,,,,,,,,-0.13418256,0,0,0,0.03791671068148002,0.0,0.03791671068148002,biology_first_hard_target
PTBP3,,,,,,,,,0.1339278,0,0,0,0.037844710216290274,0.0,0.037844710216290274,biology_first_hard_target
CSTF3,,,,,,,,,0.1337692,0,0,0,0.037799886563522594,0.0,0.037799886563522594,biology_first_hard_target
PRPF40A,,,,,,,,,0.13364379,0,0,0,0.037764443093827794,0.0,0.037764443093827794,biology_first_hard_target
RPL15,,,,,,,,,0.13357165,0,0,0,0.03774405483209601,0.0,0.03774405483209601,biology_first_hard_target
TET3,,,,,,,,,-0.1335336,0,0,0,0.037733301112122426,0.0,0.037733301112122426,biology_first_hard_target
EMSY,,,,,,,,,0.133519,0,0,0,0.0377291748490051,0.0,0.0377291748490051,biology_first_hard_target
NR2C2,,,,,,,,,0.13351502,0,0,0,0.03772805001837449,0.0,0.03772805001837449,biology_first_hard_target
CFLAR,,,,,,,,,0.13337877,0,0,0,0.03768954293962545,0.0,0.03768954293962545,biology_first_hard_target
SMAP1,,,,,,,,,0.13293819,0,0,0,0.03756502588454107,0.0,0.03756502588454107,biology_first_hard_target
TRIO,,,,,,,,,0.13278629,0,0,0,0.037522095790875176,0.0,0.037522095790875176,biology_first_hard_target
PVT1,,,,,,,,,0.1324154,0,0,0,0.03741727457665698,0.0,0.03741727457665698,biology_first_hard_target
XPO4,,,,,,,,,-0.13235597,0,0,0,0.03740047842480337,0.0,0.03740047842480337,biology_first_hard_target
GMDS,,,,,,,,,0.13226269,0,0,0,0.0373741155601743,0.0,0.0373741155601743,biology_first_hard_target
FAM135A,,,,,,,,,0.13172954,0,0,0,0.03722343630120149,0.0,0.03722343630120149,biology_first_hard_target
LUC7L3,,,,,,,,,0.13166238,0,0,0,0.037204455490861786,0.0,0.037204455490861786,biology_first_hard_target
CEP85L,,,,,,,,,-0.13130252,0,0,0,0.037102751583642506,0.0,0.037102751583642506,biology_first_hard_target
CPED1,,,,,,,,,-0.13127257,0,0,0,0.03709428709183676,0.0,0.03709428709183676,biology_first_hard_target
RREB1,,,,,,,,,0.13123472,0,0,0,0.03708358989601546,0.0,0.03708358989601546,biology_first_hard_target
NDUFAF6,,,,,,,,,-0.13097253,0,0,0,0.037009489558568066,0.0,0.037009489558568066,biology_first_hard_target
DMTF1,,,,,,,,,0.13091277,0,0,0,0.03699260014186317,0.0,0.03699260014186317,biology_first_hard_target
ERICH1,,,,,,,,,-0.13084383,0,0,0,0.03697311626656806,0.0,0.03697311626656806,biology_first_hard_target
NIN,,,,,,,,,0.1306517,0,0,0,0.036918816339668606,0.0,0.036918816339668606,biology_first_hard_target
TSNAX,,,,,,,,,-0.13062084,0,0,0,0.03691009466296992,0.0,0.03691009466296992,biology_first_hard_target
TENT4B,,,,,,,,,0.13038293,0,0,0,0.03684285635761079,0.0,0.03684285635761079,biology_first_hard_target
CLTC,,,,,,,,,0.13023339,0,0,0,0.036800593248941936,0.0,0.036800593248941936,biology_first_hard_target
DAB1,,,,,,,,,-0.13018395,0,0,0,0.03678662047849531,0.0,0.03678662047849531,biology_first_hard_target
RAC1,,,,,,,,,-0.13006866,0,0,0,0.036754037130906504,0.0,0.036754037130906504,biology_first_hard_target
BCKDHB,,,,,,,,,-0.13005464,0,0,0,0.03675007478783082,0.0,0.03675007478783082,biology_first_hard_target
FAM53B,,,,,,,,,0.13002238,0,0,0,0.0367409574420661,0.0,0.0367409574420661,biology_first_hard_target
DAAM1,,,,,,,,,-0.13001065,0,0,0,0.03673764230053417,0.0,0.03673764230053417,biology_first_hard_target
FAM193B,,,,,,,,,0.12991498,0,0,0,0.03671060397228522,0.0,0.03671060397228522,biology_first_hard_target
YTHDF3,,,,,,,,,0.12964857,0,0,0,0.03663531097522445,0.0,0.03663531097522445,biology_first_hard_target
RPS24,,,,,,,,,-0.12957221,0,0,0,0.036613730053879294,0.0,0.036613730053879294,biology_first_hard_target
RSBN1L,,,,,,,,,0.12933618,0,0,0,0.03654702307555171,0.0,0.03654702307555171,biology_first_hard_target
RAP1GAP2,,,,,,,,,-0.12912576,0,0,0,0.036487554014925136,0.0,0.036487554014925136,biology_first_hard_target
NT5C2,,,,,,,,,0.12908983,0,0,0,0.03647739945096584,0.0,0.03647739945096584,biology_first_hard_target
ARPC3,,,,,,,,,-0.1290722,0,0,0,0.036472416846941295,0.0,0.036472416846941295,biology_first_hard_target
WRN,,,,,,,,,-0.12899187,0,0,0,0.03644971392117315,0.0,0.03644971392117315,biology_first_hard_target
DCAF6,,,,,,,,,-0.1287058,0,0,0,0.03636886459994206,0.0,0.03636886459994206,biology_first_hard_target
PGGT1B,,,,,,,,,0.12865727,0,0,0,0.03635514901438837,0.0,0.03635514901438837,biology_first_hard_target
PHF14,,,,,,,,,-0.12836276,0,0,0,0.036271914373930556,0.0,0.036271914373930556,biology_first_hard_target
RBL2,,,,,,,,,0.1283196,0,0,0,0.03625971646186591,0.0,0.03625971646186591,biology_first_hard_target
APAF1,,,,,,,,,0.12804903,0,0,0,0.03618324776243747,0.0,0.03618324776243747,biology_first_hard_target
NAP1L1,,,,,,,,,0.12787996,0,0,0,0.03613546507029729,0.0,0.03613546507029729,biology_first_hard_target
RIF1,,,,,,,,,0.1277665,0,0,0,0.03610339891870195,0.0,0.03610339891870195,biology_first_hard_target
UHRF1BP1L,,,,,,,,,-0.12768167,0,0,0,0.036079424199507236,0.0,0.036079424199507236,biology_first_hard_target
SETX,,,,,,,,,-0.12758964,0,0,0,0.03605341461083,0.0,0.03605341461083,biology_first_hard_target
RGS1,,,,,,,,,-0.12725933,0,0,0,0.035960062147111886,0.0,0.035960062147111886,biology_first_hard_target
ZNF131,,,,,,,,,-0.12720346,0,0,0,0.03594427212516907,0.0,0.03594427212516907,biology_first_hard_target
PACS2,,,,,,,,,-0.12697622,0,0,0,0.03588004938333472,0.0,0.03588004938333472,biology_first_hard_target
CSPP1,,,,,,,,,0.12683658,0,0,0,0.03584058422020434,0.0,0.03584058422020434,biology_first_hard_target
HNRNPM,,,,,,,,,-0.1265096,0,0,0,0.03574817288362189,0.0,0.03574817288362189,biology_first_hard_target
PARP9,,,,,,,,,0.12636086,0,0,0,0.03570613587156221,0.0,0.03570613587156221,biology_first_hard_target
PLCB2,,,,,,,,,0.1261994,0,0,0,0.035660503923416756,0.0,0.035660503923416756,biology_first_hard_target
FAM214A,,,,,,,,,0.12591457,0,0,0,0.03558000505192989,0.0,0.03558000505192989,biology_first_hard_target
RAB8B,,,,,,,,,0.12547019,0,0,0,0.035454414037951944,0.0,0.035454414037951944,biology_first_hard_target
PLEKHM3,,,,,,,,,-0.12537906,0,0,0,0.03542865880796002,0.0,0.03542865880796002,biology_first_hard_target
SPECC1L,,,,,,,,,0.12537615,0,0,0,0.03542783638154417,0.0,0.03542783638154417,biology_first_hard_target
E2F3,,,,,,,,,0.12534972,0,0,0,0.03542036671481876,0.0,0.03542036671481876,biology_first_hard_target
ASCC3,,,,,,,,,0.12521337,0,0,0,0.03538183137399358,0.0,0.03538183137399358,biology_first_hard_target
MON2,,,,,,,,,-0.12505153,0,0,0,0.03533609202995877,0.0,0.03533609202995877,biology_first_hard_target
SETD3,,,,,,,,,-0.12494436,0,0,0,0.035305803562953014,0.0,0.035305803562953014,biology_first_hard_target
AFF1,,,,,,,,,0.124747254,0,0,0,0.03525009731514452,0.0,0.03525009731514452,biology_first_hard_target
AL034397.3,,,,,,,,,-0.12457804,0,0,0,0.0352022739256147,0.0,0.0352022739256147,biology_first_hard_target
STXBP5L,,,,,,,,,-0.12445483,0,0,0,0.03516745222159512,0.0,0.03516745222159512,biology_first_hard_target
KLHL24,,,,,,,,,0.12426399,0,0,0,0.035113516875477944,0.0,0.035113516875477944,biology_first_hard_target
NUMB,,,,,,,,,0.12418765,0,0,0,0.03509194160654803,0.0,0.03509194160654803,biology_first_hard_target
B4GALT5,,,,,,,,,0.124091834,0,0,0,0.0350648620156679,0.0,0.0350648620156679,biology_first_hard_target
RAPGEF2,,,,,,,,,-0.12371967,0,0,0,0.03495968074259961,0.0,0.03495968074259961,biology_first_hard_target
C11orf49,,,,,,,,,-0.1235976,0,0,0,0.034925181226248096,0.0,0.034925181226248096,biology_first_hard_target
KLHL5,,,,,,,,,-0.12355131,0,0,0,0.034912098711200074,0.0,0.034912098711200074,biology_first_hard_target
TRAPPC8,,,,,,,,,0.12325089,0,0,0,0.03482719378204203,0.0,0.03482719378204203,biology_first_hard_target
NAP1L4,,,,,,,,,-0.123138234,0,0,0,0.034795354857538895,0.0,0.034795354857538895,biology_first_hard_target
FBXO34,,,,,,,,,0.12310486,0,0,0,0.03478592267224591,0.0,0.03478592267224591,biology_first_hard_target
COPB1,,,,,,,,,0.12306746,0,0,0,0.034775352655767276,0.0,0.034775352655767276,biology_first_hard_target
TLK1,,,,,,,,,0.122743785,0,0,0,0.034683875380801456,0.0,0.034683875380801456,biology_first_hard_target
TAL1,,,,,,,,,-0.122683294,0,0,0,0.03466677936831993,0.0,0.03466677936831993,biology_first_hard_target
FIP1L1,,,,,,,,,0.12255535,0,0,0,0.034630619737615595,0.0,0.034630619737615595,biology_first_hard_target
SREK1,,,,,,,,,0.12246606,0,0,0,0.034605384529824756,0.0,0.034605384529824756,biology_first_hard_target
ECPAS,,,,,,,,,0.12246497,0,0,0,0.03460507647319477,0.0,0.03460507647319477,biology_first_hard_target
LARP1,,,,,,,,,0.122342184,0,0,0,0.03457037460037805,0.0,0.03457037460037805,biology_first_hard_target
INO80D,,,,,,,,,0.122265205,0,0,0,0.034548618736781556,0.0,0.034548618736781556,biology_first_hard_target
WAPL,,,,,,,,,0.12220502,0,0,0,0.03453160920625303,0.0,0.03453160920625303,biology_first_hard_target
UBAP1,,,,,,,,,0.12199817,0,0,0,0.03447314910174488,0.0,0.03447314910174488,biology_first_hard_target
KLHL18,,,,,,,,,-0.12199321,0,0,0,0.03447174730276803,0.0,0.03447174730276803,biology_first_hard_target
DDX60L,,,,,,,,,-0.121688925,0,0,0,0.03438575004436694,0.0,0.03438575004436694,biology_first_hard_target
LRBA,,,,,,,,,0.12166727,0,0,0,0.0343796298917775,0.0,0.0343796298917775,biology_first_hard_target
NCOR2,,,,,,,,,0.12162369,0,0,0,0.03436731327899304,0.0,0.03436731327899304,biology_first_hard_target
RAB2A,,,,,,,,,0.121571355,0,0,0,0.034352522321441994,0.0,0.034352522321441994,biology_first_hard_target
ASXL1,,,,,,,,,0.12152049,0,0,0,0.03433814681641029,0.0,0.03433814681641029,biology_first_hard_target
ZNF700,,,,,,,,,-0.12146529,0,0,0,0.03432254615037766,0.0,0.03432254615037766,biology_first_hard_target
MANBA,,,,,,,,,-0.12138867,0,0,0,0.03430089174763453,0.0,0.03430089174763453,biology_first_hard_target
APC,,,,,,,,,0.121333584,0,0,0,0.0342853233003687,0.0,0.0342853233003687,biology_first_hard_target
USP12,,,,,,,,,-0.121115126,0,0,0,0.0342235825340615,0.0,0.0342235825340615,biology_first_hard_target
MBD2,,,,,,,,,0.120903745,0,0,0,0.03416384187488316,0.0,0.03416384187488316,biology_first_hard_target
UBE4B,,,,,,,,,0.12075183,0,0,0,0.034120907541905846,0.0,0.034120907541905846,biology_first_hard_target
MARK2,,,,,,,,,0.12067368,0,0,0,0.03409882072939768,0.0,0.03409882072939768,biology_first_hard_target
MSH3,,,,,,,,,-0.1205818,0,0,0,0.03407285353383467,0.0,0.03407285353383467,biology_first_hard_target
HBP1,,,,,,,,,0.12048432,0,0,0,0.03404530366200747,0.0,0.03404530366200747,biology_first_hard_target
HIBADH,,,,,,,,,-0.12028417,0,0,0,0.033988737116601095,0.0,0.033988737116601095,biology_first_hard_target
MAF,,,,,,,,,-0.12022949,0,0,0,0.03397328341336441,0.0,0.03397328341336441,biology_first_hard_target
CNTRL,,,,,,,,,0.1198175,0,0,0,0.03385684648585019,0.0,0.03385684648585019,biology_first_hard_target
CDK13,,,,,,,,,0.11974978,0,0,0,0.03383770740788407,0.0,0.03383770740788407,biology_first_hard_target
ABI2,,,,,,,,,0.119429246,0,0,0,0.033747117844729994,0.0,0.033747117844729994,biology_first_hard_target
CEP128,,,,,,,,,0.11918696,0,0,0,0.03367864279091871,0.0,0.03367864279091871,biology_first_hard_target
ATE1,,,,,,,,,0.11905885,0,0,0,0.03364243624516797,0.0,0.03364243624516797,biology_first_hard_target
HERC1,,,,,,,,,-0.11903359,0,0,0,0.033635297244733464,0.0,0.033635297244733464,biology_first_hard_target
RAP2A,,,,,,,,,-0.11902236,0,0,0,0.03363212341358226,0.0,0.03363212341358226,biology_first_hard_target
