dataset,module,graph_variant,alpha,metric,target,spearman,n_donors,n_graph_genes_present,seed_mass_present
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,q99,NeuN,-0.12742616033755275,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,top_5pct_mean,AT8,0.22630098452883263,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,top_5pct_mean,6e10/A_beta,0.3072902015939991,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,top_5pct_mean,GFAP,0.1958274730426629,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,top_5pct_mean,Iba1,0.2212142522269105,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,top_5pct_mean,NeuN,-0.13867791842475388,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,fraction_high_global_q95,AT8,0.16082981715893108,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,fraction_high_global_q95,6e10/A_beta,0.26898734177215194,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,fraction_high_global_q95,GFAP,0.21338490389123302,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,fraction_high_global_q95,Iba1,0.18166901078293485,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,fraction_high_global_q95,NeuN,-0.08670886075949369,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,variance,AT8,0.1522737927801219,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,variance,6e10/A_beta,0.2797702766057197,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,variance,GFAP,0.13673230192217536,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,variance,Iba1,0.2012189404594468,80,8,1.0000000000000002
DLPFC,dam_lipid_trem2_apoe,signature_subgraph,1.0,variance,NeuN,-0.1179324894514768,80,8,1.0000000000000002
DLPFC,lysosomal_endolysosomal,uncapped,0.0,mean,AT8,0.2187763713080169,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,mean,6e10/A_beta,0.17932489451476794,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,mean,GFAP,0.23879512423816227,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,mean,Iba1,0.2652133145804032,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,mean,NeuN,-0.23959212376933897,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q95,AT8,0.2650726676043132,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q95,6e10/A_beta,0.20951711204875761,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q95,GFAP,0.25433661509610883,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q95,Iba1,0.2611111111111111,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q95,NeuN,-0.40016408813877175,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q99,AT8,0.3640178152836381,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q99,6e10/A_beta,0.33176277543366156,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q99,GFAP,0.2159634317862166,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q99,Iba1,0.3277543366150961,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,q99,NeuN,-0.4258556024378809,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,top_5pct_mean,AT8,0.3567979371776841,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,top_5pct_mean,6e10/A_beta,0.31336146272855137,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,top_5pct_mean,GFAP,0.2562119081106423,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,top_5pct_mean,Iba1,0.33530239099859355,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,top_5pct_mean,NeuN,-0.41905766526019694,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,fraction_high_global_q95,AT8,0.3270979840600094,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,fraction_high_global_q95,6e10/A_beta,0.28900609470229727,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,fraction_high_global_q95,GFAP,0.27177684013127057,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,fraction_high_global_q95,Iba1,0.2907172995780591,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,fraction_high_global_q95,NeuN,-0.42810595405532115,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,variance,AT8,0.28455227379278014,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,variance,6e10/A_beta,0.23914674167838726,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,variance,GFAP,0.16310360993905298,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,variance,Iba1,0.2062822315986873,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.0,variance,NeuN,-0.5109704641350211,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,uncapped,0.05,mean,AT8,0.21994842944210033,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,mean,6e10/A_beta,0.17887951242381625,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,mean,GFAP,0.23527894983591185,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,mean,Iba1,0.2618377871542429,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,mean,NeuN,-0.239943741209564,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q95,AT8,0.26933895921237694,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q95,6e10/A_beta,0.21441631504922645,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q95,GFAP,0.253609939052977,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q95,Iba1,0.2581340834505392,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q95,NeuN,-0.39718706047819974,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q99,AT8,0.36298640412564465,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q99,6e10/A_beta,0.3292780121894046,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q99,GFAP,0.2148616971401782,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q99,Iba1,0.3273323956868261,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,q99,NeuN,-0.42515236755743085,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,top_5pct_mean,AT8,0.3595639943741209,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,top_5pct_mean,6e10/A_beta,0.31289263947491797,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,top_5pct_mean,GFAP,0.25848570089076417,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,top_5pct_mean,Iba1,0.33312236286919833,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,top_5pct_mean,NeuN,-0.41915142991092363,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,fraction_high_global_q95,AT8,0.32590248476324424,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,fraction_high_global_q95,6e10/A_beta,0.27925457102672296,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,fraction_high_global_q95,GFAP,0.2670651664322551,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,fraction_high_global_q95,Iba1,0.2959915611814346,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,fraction_high_global_q95,NeuN,-0.43427097984060015,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,variance,AT8,0.2846694796061885,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,variance,6e10/A_beta,0.2396858884200656,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,variance,GFAP,0.16725269573370838,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,variance,Iba1,0.19882794186591657,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.05,variance,NeuN,-0.5181434599156118,80,66,0.9618862187130581
DLPFC,lysosomal_endolysosomal,uncapped,0.1,mean,AT8,0.21887013595874358,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,mean,6e10/A_beta,0.17939521800281294,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,mean,GFAP,0.23049695264885142,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,mean,Iba1,0.2578996718237225,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,mean,NeuN,-0.239662447257384,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q95,AT8,0.2737224566338491,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q95,6e10/A_beta,0.21516643225503987,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q95,GFAP,0.24620253164556966,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q95,Iba1,0.24416315049226442,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q95,NeuN,-0.4052508204406939,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q99,AT8,0.36354899203000474,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q99,6e10/A_beta,0.3315752461322082,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q99,GFAP,0.21678387248007502,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q99,Iba1,0.3246132208157525,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,q99,NeuN,-0.42819971870604784,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,top_5pct_mean,AT8,0.3653305203938116,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,top_5pct_mean,6e10/A_beta,0.3160103141115799,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,top_5pct_mean,GFAP,0.26436943272386315,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,top_5pct_mean,Iba1,0.32967651195499303,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,top_5pct_mean,NeuN,-0.41849507735583685,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,fraction_high_global_q95,AT8,0.32616033755274265,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,fraction_high_global_q95,6e10/A_beta,0.2711204875761838,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,fraction_high_global_q95,GFAP,0.2635958743553681,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,fraction_high_global_q95,Iba1,0.29791373652133146,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,fraction_high_global_q95,NeuN,-0.41638537271448667,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,variance,AT8,0.2821612751992499,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,variance,6e10/A_beta,0.23813877168307548,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,variance,GFAP,0.166643225503985,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,variance,Iba1,0.19594467885607128,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.1,variance,NeuN,-0.5259024847632443,80,66,0.9237724374261154
DLPFC,lysosomal_endolysosomal,uncapped,0.25,mean,AT8,0.21441631504922645,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,mean,6e10/A_beta,0.17283169245194563,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,mean,GFAP,0.2190811064228786,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,mean,Iba1,0.24203000468823252,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,mean,NeuN,-0.22517580872011253,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q95,AT8,0.26472105016408815,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q95,6e10/A_beta,0.2035630567276137,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q95,GFAP,0.2336849507735584,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q95,Iba1,0.2520862634786685,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q95,NeuN,-0.4208157524613221,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q99,AT8,0.36380684481950304,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q99,6e10/A_beta,0.31964369432723866,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q99,GFAP,0.2081106422878575,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q99,Iba1,0.28373183309892175,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,q99,NeuN,-0.44149085794655424,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,top_5pct_mean,AT8,0.37712142522269104,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,top_5pct_mean,6e10/A_beta,0.31132208157524616,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,top_5pct_mean,GFAP,0.26052508204406943,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,top_5pct_mean,Iba1,0.31772151898734174,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,top_5pct_mean,NeuN,-0.42618377871542434,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,fraction_high_global_q95,AT8,0.3349175745344345,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,fraction_high_global_q95,6e10/A_beta,0.2851399738678468,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,fraction_high_global_q95,GFAP,0.26652758162425333,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,fraction_high_global_q95,Iba1,0.2897110273785529,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,fraction_high_global_q95,NeuN,-0.4349884844688177,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,variance,AT8,0.2678387248007501,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,variance,6e10/A_beta,0.22808251289263948,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,variance,GFAP,0.17250351617440227,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,variance,Iba1,0.19027191748710737,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.25,variance,NeuN,-0.5342006563525552,80,66,0.8094310935652902
DLPFC,lysosomal_endolysosomal,uncapped,0.5,mean,AT8,0.21622128457571496,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,mean,6e10/A_beta,0.1587904360056259,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,mean,GFAP,0.18539615564932022,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,mean,Iba1,0.223159868729489,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,mean,NeuN,-0.21439287388654477,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q95,AT8,0.26987810595405537,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q95,6e10/A_beta,0.2030942334739803,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q95,GFAP,0.21603375527426164,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q95,Iba1,0.23361462728551338,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q95,NeuN,-0.39369432723863107,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q99,AT8,0.3524378809188936,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q99,6e10/A_beta,0.28588842006563525,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q99,GFAP,0.2034927332395687,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q99,Iba1,0.2635489920300047,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,q99,NeuN,-0.43209095171120493,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,top_5pct_mean,AT8,0.3714017815283639,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,top_5pct_mean,6e10/A_beta,0.2875293014533521,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,top_5pct_mean,GFAP,0.26024378809188936,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,top_5pct_mean,Iba1,0.26966713548992033,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,top_5pct_mean,NeuN,-0.42552742616033756,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,fraction_high_global_q95,AT8,0.3035864978902954,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,fraction_high_global_q95,6e10/A_beta,0.239521800281294,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,fraction_high_global_q95,GFAP,0.2259493670886076,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,fraction_high_global_q95,Iba1,0.2375527426160338,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,fraction_high_global_q95,NeuN,-0.43806844819503055,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,variance,AT8,0.23265353961556492,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,variance,6e10/A_beta,0.1898968588842007,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,variance,GFAP,0.16638537271448664,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,variance,Iba1,0.1655883731833099,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,0.5,variance,NeuN,-0.5640178152836381,80,66,0.6188621871305798
DLPFC,lysosomal_endolysosomal,uncapped,1.0,mean,AT8,0.20056258790436007,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,mean,6e10/A_beta,0.09739803094233475,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,mean,GFAP,0.07777777777777779,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,mean,Iba1,0.14575714955461794,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,mean,NeuN,-0.1227848101265823,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q95,AT8,0.23947491795593065,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q95,6e10/A_beta,0.14132676980778247,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q95,GFAP,0.11225972808251292,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q95,Iba1,0.13724800750117208,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q95,NeuN,-0.3914205344585091,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q99,AT8,0.26047819971870606,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q99,6e10/A_beta,0.17977027660571968,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q99,GFAP,0.15410220346929207,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q99,Iba1,0.12252695733708394,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,q99,NeuN,-0.4169010782934834,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,top_5pct_mean,AT8,0.272878574777309,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,top_5pct_mean,6e10/A_beta,0.18602906704172528,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,top_5pct_mean,GFAP,0.14367088607594936,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,top_5pct_mean,Iba1,0.1381153305203938,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,top_5pct_mean,NeuN,-0.433497421472105,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,fraction_high_global_q95,AT8,0.22991092358180967,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,fraction_high_global_q95,6e10/A_beta,0.13192686357243322,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,fraction_high_global_q95,GFAP,0.0855602437880919,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,fraction_high_global_q95,Iba1,0.09041256446319738,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,fraction_high_global_q95,NeuN,-0.4203000468823254,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,variance,AT8,0.1153539615564932,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,variance,6e10/A_beta,0.1028832630098453,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,variance,GFAP,0.12323019221753401,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,variance,Iba1,0.05588373183309893,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,uncapped,1.0,variance,NeuN,-0.5617909048288796,80,66,0.2377243742611601
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,mean,AT8,0.2187763713080169,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,mean,6e10/A_beta,0.17932489451476794,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,mean,GFAP,0.23879512423816227,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,mean,Iba1,0.2652133145804032,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,mean,NeuN,-0.23959212376933897,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q95,AT8,0.2650726676043132,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q95,6e10/A_beta,0.20951711204875761,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q95,GFAP,0.25433661509610883,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q95,Iba1,0.2611111111111111,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q95,NeuN,-0.40016408813877175,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q99,AT8,0.3640178152836381,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q99,6e10/A_beta,0.33176277543366156,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q99,GFAP,0.2159634317862166,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q99,Iba1,0.3277543366150961,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,q99,NeuN,-0.4258556024378809,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,top_5pct_mean,AT8,0.3567979371776841,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,top_5pct_mean,6e10/A_beta,0.31336146272855137,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,top_5pct_mean,GFAP,0.2562119081106423,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,top_5pct_mean,Iba1,0.33530239099859355,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,top_5pct_mean,NeuN,-0.41905766526019694,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,fraction_high_global_q95,AT8,0.3270979840600094,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,fraction_high_global_q95,6e10/A_beta,0.28900609470229727,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,fraction_high_global_q95,GFAP,0.27177684013127057,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,fraction_high_global_q95,Iba1,0.2907172995780591,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,fraction_high_global_q95,NeuN,-0.42810595405532115,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,variance,AT8,0.28455227379278014,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,variance,6e10/A_beta,0.23914674167838726,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,variance,GFAP,0.16310360993905298,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,variance,Iba1,0.2062822315986873,80,7,0.9999999999999998
DLPFC,lysosomal_endolysosomal,hub_capped,0.0,variance,NeuN,-0.5109704641350211,80,7,0.9999999999999998
