dataset,donor_id,state_label,n_cells_state,state_fraction_within_donor,disease_program_mean,disease_program_q95,disease_program_fraction_high_global_q95
DLPFC,H21.33.028,Micro-PVM_2_2-SEAAD,18,0.024161073825503355,-0.7166835849519412,-0.19431499341204994,0.0
DLPFC,H21.33.029,Micro-PVM_1,7,0.015283842794759825,-0.455223050488526,-0.1385622911166336,0.0
DLPFC,H21.33.029,Micro-PVM_1_1-SEAAD,9,0.019650655021834062,0.7533546224494874,1.4550792186007853,0.1111111111111111
DLPFC,H21.33.029,Micro-PVM_2,403,0.8799126637554585,-0.21925005408227713,0.5984273482825343,0.004962779156327543
DLPFC,H21.33.029,Micro-PVM_2_2-SEAAD,11,0.024017467248908297,-0.8255699461318501,-0.385326962141744,0.0
DLPFC,H21.33.029,Micro-PVM_3-SEAAD,28,0.0611353711790393,0.09354620970979854,1.3100043551562002,0.07142857142857142
DLPFC,H21.33.030,Micro-PVM_1,16,0.045454545454545456,-0.23840410424780534,0.5941083818403698,0.0
DLPFC,H21.33.030,Micro-PVM_2,320,0.9090909090909091,-0.18838636123278932,0.8491346790577925,0.015625
DLPFC,H21.33.030,Micro-PVM_2_2-SEAAD,9,0.02556818181818182,-0.7025755201316654,0.21529610232004182,0.0
DLPFC,H21.33.031,Micro-PVM_2,144,0.9171974522292994,0.05551855340002007,1.1208878267171192,0.027777777777777776
DLPFC,H21.33.032,Micro-PVM_2,544,0.9837251356238698,0.09114813224871428,0.9689667346262736,0.012867647058823529
DLPFC,H21.33.033,Micro-PVM_1,8,0.011095700416088766,-0.1452735456348515,0.2371502109360596,0.0
DLPFC,H21.33.033,Micro-PVM_1_1-SEAAD,6,0.008321775312066574,0.4513069491820871,0.9916843721234916,0.0
DLPFC,H21.33.033,Micro-PVM_2,694,0.9625520110957004,-0.19741691148699522,0.7310776172987669,0.008645533141210375
DLPFC,H21.33.033,Micro-PVM_2_2-SEAAD,5,0.006934812760055479,-0.9009421218590573,-0.4440807796698195,0.0
DLPFC,H21.33.033,Micro-PVM_3-SEAAD,8,0.011095700416088766,0.036897842418861716,0.6468682572581115,0.0
DLPFC,H21.33.034,Micro-PVM_2,296,0.8291316526610645,0.21155710404381303,1.5993152642814963,0.10810810810810811
DLPFC,H21.33.034,Micro-PVM_2_1-SEAAD,32,0.0896358543417367,-0.013591598125540408,0.9095104707184023,0.0
DLPFC,H21.33.034,Micro-PVM_2_2-SEAAD,14,0.0392156862745098,-0.5111806718660508,0.23088052805874387,0.0
DLPFC,H21.33.034,Micro-PVM_3-SEAAD,10,0.028011204481792718,0.5403964419469283,2.208148125512267,0.3
DLPFC,H21.33.035,Micro-PVM_2,266,0.9236111111111112,-0.20644012161718106,0.6195811934623776,0.011278195488721804
DLPFC,H21.33.035,Micro-PVM_2_2-SEAAD,5,0.017361111111111112,-0.8013775366220035,-0.08774785648378854,0.0
DLPFC,H21.33.035,Micro-PVM_3-SEAAD,12,0.041666666666666664,0.08242019589885423,0.9973640713399428,0.08333333333333333
DLPFC,H21.33.036,Micro-PVM_1,5,0.022935779816513763,-0.2940411086783213,-0.07812419252835046,0.0
DLPFC,H21.33.036,Micro-PVM_2,200,0.9174311926605505,0.48105234096676386,1.631804809540942,0.1
DLPFC,H21.33.036,Micro-PVM_2_2-SEAAD,6,0.027522935779816515,-0.4246788148677028,0.991645174939878,0.16666666666666666
DLPFC,H21.33.036,Micro-PVM_3-SEAAD,5,0.022935779816513763,0.6123412776824101,2.7972607462385044,0.2
DLPFC,H21.33.037,Micro-PVM_1,5,0.018115942028985508,-0.011563327025409376,0.4699443683897772,0.0
DLPFC,H21.33.037,Micro-PVM_1_1-SEAAD,12,0.043478260869565216,0.3336709295163493,1.347414828416253,0.08333333333333333
DLPFC,H21.33.037,Micro-PVM_2,256,0.927536231884058,-0.18754918193318626,0.7353025950192636,0.0
DLPFC,H21.33.038,Micro-PVM_1,8,0.018475750577367205,0.43785297183040944,1.0332962492990891,0.0
DLPFC,H21.33.038,Micro-PVM_2,414,0.9561200923787528,0.005040999579097075,1.4758814397675426,0.06521739130434782
DLPFC,H21.33.038,Micro-PVM_2_2-SEAAD,5,0.011547344110854504,-0.41380939656782034,0.19305400773243267,0.0
DLPFC,H21.33.040,Micro-PVM_1,7,0.014989293361884369,-0.18965905257397528,0.6465639708453226,0.0
DLPFC,H21.33.040,Micro-PVM_2,420,0.8993576017130621,0.3070901848557687,1.8157601549892832,0.15476190476190477
DLPFC,H21.33.040,Micro-PVM_3-SEAAD,38,0.08137044967880086,0.5644014730585822,2.4614166758729423,0.2631578947368421
DLPFC,H21.33.041,Micro-PVM_1,9,0.017341040462427744,0.045123970931695054,0.2603475565528447,0.0
DLPFC,H21.33.041,Micro-PVM_2,504,0.9710982658959537,0.294704294046623,1.4163180959607955,0.06944444444444445
DLPFC,H21.33.042,Micro-PVM_1,5,0.00992063492063492,0.07151622289032578,0.8526465724725283,0.0
DLPFC,H21.33.042,Micro-PVM_2,489,0.9702380952380952,0.24990267079006095,1.4863897648489814,0.065439672801636
DLPFC,H21.33.043,Micro-PVM_1,11,0.029490616621983913,-0.4461836934958917,-0.04267444671570324,0.0
DLPFC,H21.33.043,Micro-PVM_2,356,0.9544235924932976,0.06035121245645909,1.071299084363353,0.033707865168539325
DLPFC,H21.33.044,Micro-PVM_1_1-SEAAD,19,0.030254777070063694,1.043107053751652,2.799656915091204,0.3157894736842105
DLPFC,H21.33.044,Micro-PVM_2,537,0.8550955414012739,1.0219824207195485,2.8288176588461544,0.39664804469273746
DLPFC,H21.33.044,Micro-PVM_2_2-SEAAD,9,0.014331210191082803,-0.5411061625083392,-0.13378176777488718,0.0
DLPFC,H21.33.044,Micro-PVM_3-SEAAD,58,0.09235668789808917,1.1917041873485301,3.2973912716339995,0.4482758620689655
DLPFC,H21.33.045,Micro-PVM_1,5,0.008038585209003215,0.5943198191392499,1.165742378073238,0.0
DLPFC,H21.33.045,Micro-PVM_1_1-SEAAD,9,0.014469453376205787,1.3544885368834927,2.253544700317628,0.5555555555555556
DLPFC,H21.33.045,Micro-PVM_2,559,0.8987138263665595,0.37217801535240536,1.592753832175712,0.1001788908765653
DLPFC,H21.33.045,Micro-PVM_2_1-SEAAD,11,0.017684887459807074,0.003753898916530188,0.7646623649784856,0.0
DLPFC,H21.33.045,Micro-PVM_2_2-SEAAD,18,0.028938906752411574,-0.3574958358585793,0.3773325748465969,0.0
DLPFC,H21.33.045,Micro-PVM_3-SEAAD,20,0.03215434083601286,1.02249928228807,2.38894685707214,0.4
DLPFC,H21.33.046,Micro-PVM_1,20,0.022753128555176336,0.014020756015437374,0.6430274040925973,0.05
DLPFC,H21.33.046,Micro-PVM_2,774,0.8805460750853242,0.45206764678825995,1.819107911072645,0.14728682170542637
DLPFC,H21.33.046,Micro-PVM_2_2-SEAAD,10,0.011376564277588168,-0.5600057231748738,-0.19301714047042806,0.0
DLPFC,H21.33.046,Micro-PVM_3-SEAAD,73,0.08304891922639362,0.20235898614646353,1.8963889394094346,0.0958904109589041
DLPFC,H21.33.047,Micro-PVM_2,107,0.7867647058823529,0.42645655362489737,1.5452572759474772,0.14953271028037382
DLPFC,H21.33.047,Micro-PVM_2_1-SEAAD,7,0.051470588235294115,0.011487805637345019,0.7507669782140601,0.0
DLPFC,H21.33.047,Micro-PVM_2_2-SEAAD,19,0.13970588235294118,-0.4524729306093472,-0.07485468337284854,0.0
MTG,H18.30.002,Micro-PVM_1,14,0.08974358974358974,-0.2516645382761982,0.5845855298031379,0.0
MTG,H18.30.002,Micro-PVM_2,136,0.8717948717948718,-0.03238650421529114,0.9696461532098927,0.022058823529411766
MTG,H19.30.001,Micro-PVM_1,35,0.05343511450381679,-0.4006555635327943,0.2872443723944453,0.0
MTG,H19.30.001,Micro-PVM_2,606,0.9251908396946565,-0.36012441604602147,0.4995420419426858,0.006600660066006601
MTG,H19.30.001,Micro-PVM_2_3-SEAAD,6,0.00916030534351145,-0.2669869123110964,0.1296624407899162,0.0
MTG,H19.30.001,Micro-PVM_3-SEAAD,7,0.010687022900763359,-0.3449627867247072,0.6434323258272103,0.0
MTG,H19.30.002,Micro-PVM_1,20,0.07092198581560284,-0.20666504482009965,0.9483687333113404,0.05
MTG,H19.30.002,Micro-PVM_2,246,0.8723404255319149,-0.30530001280845265,0.6857684619125334,0.012195121951219513
MTG,H19.30.002,Micro-PVM_2_3-SEAAD,12,0.0425531914893617,-0.38379270940926097,0.32699184519022617,0.0
MTG,H19.33.004,Lymphocyte,10,0.01256281407035176,-0.7104142596955686,-0.30781208122874393,0.0
MTG,H19.33.004,Micro-PVM_1,15,0.018844221105527637,-0.4510126949350062,0.7273557288470012,0.0
MTG,H19.33.004,Micro-PVM_2,488,0.6130653266331658,-0.17937284817001423,0.9999580464264802,0.02459016393442623
MTG,H19.33.004,Micro-PVM_2_3-SEAAD,206,0.25879396984924624,-0.569384419286095,0.4145964366767906,0.0048543689320388345
MTG,H19.33.004,Micro-PVM_3-SEAAD,60,0.07537688442211055,-0.2292078726887926,0.9563680131843229,0.03333333333333333
MTG,H19.33.004,Monocyte,14,0.017587939698492462,0.34829526253228976,1.2529669605861626,0.07142857142857142
MTG,H20.33.001,Lymphocyte,7,0.008631319358816275,-1.0159732792470069,-0.5872461903439716,0.0
MTG,H20.33.001,Micro-PVM_1,31,0.03822441430332922,0.008187822738642997,0.5788376992731464,0.03225806451612903
MTG,H20.33.001,Micro-PVM_2,340,0.4192355117139334,0.35389037781092547,1.2782409652498872,0.09117647058823529
MTG,H20.33.001,Micro-PVM_2_1-SEAAD,12,0.014796547472256474,-0.007210901919336303,0.43444514763105085,0.0
MTG,H20.33.001,Micro-PVM_2_3-SEAAD,280,0.34525277435265106,0.11878029321831168,0.945489948096392,0.014285714285714285
MTG,H20.33.001,Micro-PVM_3-SEAAD,134,0.16522811344019728,0.30523295803820477,1.4121549108938185,0.06716417910447761
MTG,H20.33.001,Monocyte,7,0.008631319358816275,0.3454423274784915,1.1842379888456733,0.14285714285714285
MTG,H20.33.002,Micro-PVM_1,31,0.05762081784386617,-0.28401167829625507,0.7253797643728601,0.03225806451612903
MTG,H20.33.002,Micro-PVM_2,202,0.3754646840148699,0.1107120695812135,1.0643603992474118,0.039603960396039604
MTG,H20.33.002,Micro-PVM_2_3-SEAAD,273,0.5074349442379182,-0.2247383695549266,0.5709086390335149,0.0
MTG,H20.33.002,Micro-PVM_3-SEAAD,24,0.04460966542750929,0.06914318170329116,0.9688886755524326,0.0
MTG,H20.33.004,Lymphocyte,218,0.29499323410013534,-0.618985395415865,-0.07261779533766101,0.0
MTG,H20.33.004,Micro-PVM_1,34,0.046008119079837616,0.4953402147631793,1.685146213530021,0.14705882352941177
MTG,H20.33.004,Micro-PVM_2,259,0.35047361299052776,0.6228561972916128,1.3980462354134622,0.16216216216216217
MTG,H20.33.004,Micro-PVM_2_3-SEAAD,23,0.03112313937753721,0.24753402161508528,1.0769961781773827,0.043478260869565216
MTG,H20.33.004,Micro-PVM_3-SEAAD,188,0.2543978349120433,0.46843854448604844,1.793929160047586,0.20212765957446807
MTG,H20.33.004,Micro-PVM_4-SEAAD,5,0.006765899864682003,1.184970822122142,1.6588920698685405,0.8
MTG,H20.33.004,Monocyte,10,0.013531799729364006,0.6675242501160417,1.369477360391188,0.4
MTG,H20.33.005,Lymphocyte,33,0.03758542141230068,-0.9912933412559826,-0.6252693864099395,0.0
MTG,H20.33.005,Micro-PVM_1,34,0.0387243735763098,-0.09681613837017027,0.9778832659450313,0.058823529411764705
MTG,H20.33.005,Micro-PVM_2,486,0.5535307517084282,-0.1401031800464385,0.751559822917468,0.006172839506172839
MTG,H20.33.005,Micro-PVM_2_3-SEAAD,187,0.21298405466970388,-0.34782985869274957,0.5672955339640717,0.0
MTG,H20.33.005,Micro-PVM_3-SEAAD,131,0.1492027334851936,-0.0942565302910362,1.0787430250381334,0.04580152671755725
MTG,H20.33.005,Monocyte,6,0.00683371298405467,0.09610480959669672,0.485577918769183,0.0
MTG,H20.33.008,Micro-PVM_1,9,0.04477611940298507,-0.22112834279301294,0.3128366789581963,0.0
MTG,H20.33.008,Micro-PVM_2,71,0.35323383084577115,-0.07793513845884564,0.5488452275002144,0.014084507042253521
MTG,H20.33.008,Micro-PVM_2_3-SEAAD,96,0.47761194029850745,-0.49082042277742133,0.13851746502484175,0.0
MTG,H20.33.008,Micro-PVM_3-SEAAD,17,0.0845771144278607,0.10143601707828927,1.0306759505082574,0.058823529411764705
MTG,H20.33.011,Micro-PVM_2,270,0.6553398058252428,0.01909325226128464,1.0372637385311203,0.02962962962962963
MTG,H20.33.011,Micro-PVM_2_3-SEAAD,99,0.24029126213592233,-0.2642254091299376,0.753751828870256,0.010101010101010102
MTG,H20.33.011,Micro-PVM_3-SEAAD,34,0.0825242718446602,-0.22326260058868155,0.8537423778668706,0.029411764705882353
MTG,H20.33.012,Lymphocyte,8,0.015503875968992248,-0.7093078594064293,0.06773025807244354,0.0
MTG,H20.33.012,Micro-PVM_1,12,0.023255813953488372,0.08979341708707607,0.9674250831906297,0.08333333333333333
MTG,H20.33.012,Micro-PVM_2,199,0.3856589147286822,0.040900696656192274,1.0671474298305814,0.03015075376884422
MTG,H20.33.012,Micro-PVM_2_1-SEAAD,50,0.09689922480620156,-0.2872274156102617,0.6025205168831974,0.02
MTG,H20.33.012,Micro-PVM_2_3-SEAAD,132,0.2558139534883721,-0.28177751648713956,0.8402027923769185,0.015151515151515152
MTG,H20.33.012,Micro-PVM_3-SEAAD,110,0.2131782945736434,-0.07310856484607992,0.947115028630029,0.01818181818181818
MTG,H20.33.012,Monocyte,5,0.009689922480620155,0.23755605024512766,0.8121753251904438,0.0
MTG,H20.33.013,Lymphocyte,5,0.013623978201634877,-0.8178608884753759,-0.29228403230476246,0.0
MTG,H20.33.013,Micro-PVM_1,12,0.0326975476839237,-0.16650439587087085,1.1183605241928456,0.08333333333333333
MTG,H20.33.013,Micro-PVM_2,220,0.5994550408719346,-0.19776738555029147,1.0926584750656296,0.05
MTG,H20.33.013,Micro-PVM_2_1-SEAAD,9,0.02452316076294278,-0.5940785999101664,0.14332785146614863,0.0
MTG,H20.33.013,Micro-PVM_2_3-SEAAD,96,0.2615803814713896,-0.5258632173330113,0.2710097938808922,0.0
MTG,H20.33.013,Micro-PVM_3-SEAAD,21,0.05722070844686648,0.0961225801913899,1.4222337688667006,0.09523809523809523
MTG,H20.33.014,Micro-PVM_1,5,0.018867924528301886,-0.4496298773871107,0.2763819447837831,0.0
MTG,H20.33.014,Micro-PVM_2,224,0.8452830188679246,-0.35033390431799255,0.5991555158238948,0.013392857142857142
MTG,H20.33.014,Micro-PVM_2_3-SEAAD,20,0.07547169811320754,-0.723442550124388,-0.11852274938000668,0.0
MTG,H20.33.014,Micro-PVM_3-SEAAD,14,0.052830188679245285,0.008874008265261303,0.9067942567481612,0.0
MTG,H20.33.015,Micro-PVM_1,32,0.08376963350785341,0.3751098341125035,1.3782703165166288,0.125
MTG,H20.33.015,Micro-PVM_2,196,0.5130890052356021,0.5494854710605872,1.621379650184817,0.20408163265306123
MTG,H20.33.015,Micro-PVM_2_3-SEAAD,92,0.24083769633507854,0.05490396166088511,0.9513859896005816,0.010869565217391304
MTG,H20.33.015,Micro-PVM_3-SEAAD,41,0.10732984293193717,0.3927507902844706,1.602972496711632,0.1951219512195122
MTG,H20.33.015,Micro-PVM_4-SEAAD,20,0.05235602094240838,0.3775483070996526,1.587784610772419,0.1
MTG,H20.33.016,Micro-PVM_1,5,0.01773049645390071,0.11074937232806414,0.6901854968250178,0.0
MTG,H20.33.016,Micro-PVM_2,218,0.7730496453900709,-0.2955742101149516,0.837461059593374,0.013761467889908258
MTG,H20.33.016,Micro-PVM_2_3-SEAAD,33,0.11702127659574468,-0.5952393737922458,0.09798857284101567,0.0
MTG,H20.33.016,Micro-PVM_3-SEAAD,20,0.07092198581560284,-0.036539207281479746,0.8284637282876132,0.0
MTG,H20.33.017,Lymphocyte,20,0.03616636528028933,-0.9694626561734225,-0.6986544236030926,0.0
MTG,H20.33.017,Micro-PVM_1,33,0.059674502712477394,-0.017807249200831106,1.2456602562169636,0.06060606060606061
MTG,H20.33.017,Micro-PVM_2,136,0.24593128390596744,0.07822238815258595,1.1744526551081946,0.0661764705882353
MTG,H20.33.017,Micro-PVM_2_1-SEAAD,5,0.009041591320072333,-0.5164054110503021,0.1719609122284745,0.0
MTG,H20.33.017,Micro-PVM_2_3-SEAAD,212,0.3833634719710669,-0.21880682167084456,0.7955216561440465,0.009433962264150943
MTG,H20.33.017,Micro-PVM_3-SEAAD,142,0.25678119349005424,0.049379444769333404,1.4754529092498805,0.14788732394366197
MTG,H20.33.018,Lymphocyte,10,0.016835016835016835,-0.8130095739313005,-0.28854244461617085,0.0
MTG,H20.33.018,Micro-PVM_1,36,0.06060606060606061,0.5779018375175662,1.931179226608772,0.25
MTG,H20.33.018,Micro-PVM_2,278,0.468013468013468,0.44491543503465597,1.6405899494768552,0.17266187050359713
MTG,H20.33.018,Micro-PVM_2_1-SEAAD,9,0.015151515151515152,-0.06815517487486344,0.9968356063959294,0.0
MTG,H20.33.018,Micro-PVM_2_3-SEAAD,100,0.16835016835016836,-0.02484215091317811,1.1488949594323192,0.06
MTG,H20.33.018,Micro-PVM_3-SEAAD,153,0.25757575757575757,0.3915874101601183,2.045496717402797,0.2549019607843137
MTG,H20.33.018,Micro-PVM_4-SEAAD,5,0.008417508417508417,0.45024344470525846,1.1090178553774956,0.0
MTG,H20.33.019,Lymphocyte,9,0.023017902813299233,-0.6294930297328452,-0.06662648839568303,0.0
MTG,H20.33.019,Micro-PVM_1,27,0.06905370843989769,0.15800913675588882,1.0849715387339205,0.07407407407407407
MTG,H20.33.019,Micro-PVM_2,127,0.3248081841432225,0.18437737488474457,1.317900734558629,0.07874015748031496
MTG,H20.33.019,Micro-PVM_2_1-SEAAD,5,0.01278772378516624,-0.4901354213488262,0.021275905493162106,0.0
MTG,H20.33.019,Micro-PVM_2_3-SEAAD,139,0.3554987212276215,-0.3050245208323191,0.8752956508259799,0.02158273381294964
MTG,H20.33.019,Micro-PVM_3-SEAAD,62,0.1585677749360614,0.30381505068050185,1.9390861979387768,0.14516129032258066
MTG,H20.33.019,Monocyte,19,0.04859335038363171,0.19018285080241346,0.9340160980589255,0.0
MTG,H20.33.020,Lymphocyte,11,0.015781922525107604,-0.9181852032637877,-0.5745496316977059,0.0
MTG,H20.33.020,Micro-PVM_1,64,0.09182209469153516,0.2539093119217121,1.548340937972613,0.0625
MTG,H20.33.020,Micro-PVM_2,230,0.3299856527977044,0.3633011656696739,1.4386625554478183,0.11739130434782609
MTG,H20.33.020,Micro-PVM_2_1-SEAAD,17,0.024390243902439025,-0.05705683912916119,0.9895264905876292,0.0
MTG,H20.33.020,Micro-PVM_2_3-SEAAD,184,0.26398852223816355,-0.0975286258418356,0.8162790763737356,0.03260869565217391
MTG,H20.33.020,Micro-PVM_3-SEAAD,184,0.26398852223816355,0.5551939894053669,1.9610102244404928,0.28804347826086957
MTG,H20.33.020,Micro-PVM_4-SEAAD,6,0.00860832137733142,-0.0667534173358752,0.5838400197392211,0.0
MTG,H20.33.024,Micro-PVM_1,11,0.08661417322834646,-0.1442617116073567,0.6840464046007451,0.0
MTG,H20.33.024,Micro-PVM_2,27,0.2125984251968504,-0.30723907037473325,0.5777319781860039,0.0
MTG,H20.33.024,Micro-PVM_2_3-SEAAD,62,0.4881889763779528,-0.3675018904798435,0.39563552854509343,0.0
MTG,H20.33.024,Micro-PVM_3-SEAAD,19,0.14960629921259844,-0.25654509463095776,0.5001154974387326,0.0
MTG,H20.33.024,Micro-PVM_4-SEAAD,5,0.03937007874015748,-0.6085202725512848,0.04800582279466922,0.0
MTG,H20.33.025,Micro-PVM_1,21,0.02759526938239159,-0.1541154021105549,0.5807389321097975,0.0
MTG,H20.33.025,Micro-PVM_2,489,0.6425755584756899,-0.3490781787737054,0.5595080594623679,0.002044989775051125
MTG,H20.33.025,Micro-PVM_2_3-SEAAD,172,0.22601839684625494,-0.5003665301989959,0.2608931497514455,0.005813953488372093
MTG,H20.33.025,Micro-PVM_3-SEAAD,70,0.09198423127463863,-0.2524493596029009,0.5774376925902689,0.0
MTG,H20.33.026,Lymphocyte,14,0.07692307692307693,-0.9124089875287262,-0.5348486067474376,0.0
MTG,H20.33.026,Micro-PVM_1,14,0.07692307692307693,0.3002797265130553,0.8710947142955143,0.0
MTG,H20.33.026,Micro-PVM_2,48,0.26373626373626374,0.44897621578347885,1.3792268858696446,0.14583333333333334
MTG,H20.33.026,Micro-PVM_2_3-SEAAD,39,0.21428571428571427,-0.31632324558154007,0.570914250572618,0.0
MTG,H20.33.026,Micro-PVM_3-SEAAD,64,0.3516483516483517,0.09782661274451185,1.3833831944088857,0.125
MTG,H20.33.027,Micro-PVM_1,18,0.07468879668049792,-0.022897919607707543,0.9538426460430338,0.05555555555555555
MTG,H20.33.027,Micro-PVM_2,167,0.6929460580912863,0.14325805944525205,1.1603685288341197,0.059880239520958084
MTG,H20.33.027,Micro-PVM_2_3-SEAAD,30,0.12448132780082988,-0.36219079554751593,0.2825897825077357,0.0
MTG,H20.33.027,Micro-PVM_3-SEAAD,16,0.06639004149377593,0.6218140286550016,1.8808943111045777,0.1875
MTG,H20.33.027,Monocyte,6,0.024896265560165973,0.4115939726522244,1.5367755400521756,0.16666666666666666
MTG,H20.33.028,Lymphocyte,32,0.029712163416898793,-0.6170676675884333,-0.025812032310029202,0.0
MTG,H20.33.028,Micro-PVM_1,29,0.02692664809656453,0.39540990731296516,1.3498657405322907,0.10344827586206896
MTG,H20.33.028,Micro-PVM_2,778,0.7223769730733519,0.01849938760924175,1.059847461650531,0.038560411311053984
MTG,H20.33.028,Micro-PVM_2_3-SEAAD,92,0.08542246982358404,-0.4966690270350335,0.5618421192293297,0.0
MTG,H20.33.028,Micro-PVM_3-SEAAD,142,0.13184772516248838,0.220644515462046,1.5427726655597918,0.14788732394366197
MTG,H20.33.029,Micro-PVM_2,287,0.779891304347826,0.040196318635115524,0.9057883968220072,0.024390243902439025
MTG,H20.33.029,Micro-PVM_2_3-SEAAD,39,0.10597826086956522,-0.2835115764351425,0.5794542871964583,0.0
MTG,H20.33.029,Micro-PVM_3-SEAAD,33,0.08967391304347826,0.007410173085160388,0.75736080838637,0.0
MTG,H20.33.030,Lymphocyte,9,0.01393188854489164,-0.8327767388734879,-0.3807792861205438,0.0
MTG,H20.33.030,Micro-PVM_1,18,0.02786377708978328,0.052358010401228054,1.054894026260286,0.05555555555555555
MTG,H20.33.030,Micro-PVM_2,407,0.6300309597523219,0.22347501648147058,1.1990980014257233,0.06142506142506143
MTG,H20.33.030,Micro-PVM_2_3-SEAAD,135,0.2089783281733746,-0.25397403827016707,0.8020096726208958,0.007407407407407408
MTG,H20.33.030,Micro-PVM_3-SEAAD,73,0.1130030959752322,0.10111370535536422,1.2399871839161871,0.1095890410958904
MTG,H20.33.031,Micro-PVM_1,7,0.019830028328611898,-0.05615759685110303,0.43339011057017385,0.0
MTG,H20.33.031,Micro-PVM_2,172,0.48725212464589235,0.5045540315640729,1.5116941321093003,0.1686046511627907
MTG,H20.33.031,Micro-PVM_2_3-SEAAD,105,0.29745042492917845,0.04977826832062985,0.7977494491326277,0.0
MTG,H20.33.031,Micro-PVM_3-SEAAD,65,0.18413597733711048,0.4463405563184756,1.5883288475115873,0.2
MTG,H20.33.032,Micro-PVM_1,7,0.0319634703196347,0.024219961982368317,0.7873573687025196,0.0
MTG,H20.33.032,Micro-PVM_2,159,0.726027397260274,-0.09077982043431401,0.9925498223582542,0.012578616352201259
MTG,H20.33.032,Micro-PVM_2_3-SEAAD,28,0.1278538812785388,-0.4498809335716737,0.527105461047704,0.0
MTG,H20.33.032,Micro-PVM_3-SEAAD,20,0.091324200913242,0.20224821463626563,1.2498552590273966,0.15
MTG,H20.33.033,Lymphocyte,9,0.04522613065326633,-0.6911866304157948,-0.3187476575309298,0.0
MTG,H20.33.033,Micro-PVM_1,15,0.07537688442211055,-0.07500842418998906,1.058936311759901,0.06666666666666667
MTG,H20.33.033,Micro-PVM_2,93,0.46733668341708545,-0.2605954958172445,0.705118760370967,0.0
MTG,H20.33.033,Micro-PVM_2_3-SEAAD,43,0.21608040201005024,-0.1170859114396267,0.8675621987634918,0.023255813953488372
MTG,H20.33.033,Micro-PVM_3-SEAAD,31,0.15577889447236182,0.32757601746391607,1.6236331949718723,0.12903225806451613
MTG,H20.33.034,Lymphocyte,7,0.019662921348314606,-1.0261699247202622,-0.4578524936554232,0.0
MTG,H20.33.034,Micro-PVM_1,21,0.05898876404494382,0.02861567065620363,0.8828829309098065,0.0
MTG,H20.33.034,Micro-PVM_2,233,0.6544943820224719,0.16747320723592254,1.0759358074146343,0.03862660944206009
MTG,H20.33.034,Micro-PVM_2_3-SEAAD,70,0.19662921348314608,-0.07797704612845828,0.7454917968156242,0.014285714285714285
MTG,H20.33.034,Micro-PVM_3-SEAAD,19,0.05337078651685393,0.09775678256784785,1.2051950213478,0.10526315789473684
MTG,H20.33.035,Micro-PVM_1,9,0.0430622009569378,-0.08016306542206991,0.5909625659887151,0.0
MTG,H20.33.035,Micro-PVM_2,73,0.3492822966507177,-0.10670427484094093,0.4805608886164827,0.0
MTG,H20.33.035,Micro-PVM_2_3-SEAAD,99,0.47368421052631576,-0.264772504756897,0.3501702207067141,0.0
MTG,H20.33.035,Micro-PVM_3-SEAAD,27,0.1291866028708134,-0.09736511075691281,0.8038597391248631,0.0
MTG,H20.33.036,Micro-PVM_1,9,0.05555555555555555,0.004912494781185852,0.9918262723501174,0.0
MTG,H20.33.036,Micro-PVM_2,103,0.6358024691358025,0.07045093321837248,1.0051782187391052,0.02912621359223301
MTG,H20.33.036,Micro-PVM_2_3-SEAAD,22,0.13580246913580246,-0.1541052015468801,0.4430064611075685,0.0
MTG,H20.33.036,Micro-PVM_3-SEAAD,19,0.11728395061728394,0.18288468657394052,1.071358047352827,0.05263157894736842
MTG,H20.33.036,Monocyte,5,0.030864197530864196,0.22449536296172518,0.8216565661402071,0.0
MTG,H20.33.037,Lymphocyte,5,0.06329113924050633,-0.6363999110181371,-0.4054589100396363,0.0
MTG,H20.33.037,Micro-PVM_1,14,0.17721518987341772,0.5600706868982963,1.4567909576497389,0.21428571428571427
MTG,H20.33.037,Micro-PVM_2,15,0.189873417721519,0.3155818280343684,1.653546149366217,0.13333333333333333
MTG,H20.33.037,Micro-PVM_2_3-SEAAD,5,0.06329113924050633,0.1320771847593724,0.9722437344121864,0.0
MTG,H20.33.037,Micro-PVM_3-SEAAD,40,0.5063291139240507,0.37455954648563566,1.4600625609267117,0.15
MTG,H20.33.038,Lymphocyte,12,0.03234501347708895,-0.6961139800174382,-0.16303316202994217,0.0
MTG,H20.33.038,Micro-PVM_1,18,0.04851752021563342,-0.18652528500799612,1.047680741927426,0.05555555555555555
MTG,H20.33.038,Micro-PVM_2,193,0.5202156334231806,0.008663173759199854,1.034759662355525,0.04145077720207254
MTG,H20.33.038,Micro-PVM_2_3-SEAAD,53,0.14285714285714285,-0.410868935740677,0.7135195456323958,0.018867924528301886
MTG,H20.33.038,Micro-PVM_3-SEAAD,95,0.2560646900269542,0.2598469080724578,1.3824818043258948,0.10526315789473684
MTG,H20.33.039,Micro-PVM_1,13,0.03324808184143223,-0.2859312514328382,0.3059435751912594,0.0
MTG,H20.33.039,Micro-PVM_2,268,0.6854219948849105,-0.19069201347929493,0.8244454025788281,0.007462686567164179
MTG,H20.33.039,Micro-PVM_2_3-SEAAD,42,0.10741687979539642,-0.42038587157319196,0.41603378174059363,0.0
MTG,H20.33.039,Micro-PVM_3-SEAAD,60,0.1534526854219949,-0.12894977629231177,0.922304015127661,0.03333333333333333
