source_idx,target_idx,weight
158,2928,0.34074834
1600,1657,0.3407483
233,1113,0.34074828
1182,2442,0.3407476
1022,1370,0.34074703
1953,2739,0.34074497
747,1111,0.3407444
1093,2163,0.3407435
1282,1658,0.3407435
265,863,0.34074298
171,1749,0.3407427
1428,2632,0.3407418
810,2808,0.34074128
872,957,0.3407407
632,1059,0.3407399
178,1368,0.3407394
2324,2330,0.34073913
993,2762,0.34073907
530,2116,0.34073904
1280,1557,0.34073845
993,1375,0.34073845
1727,2264,0.34073815
1120,1480,0.34073752
779,2165,0.3407374
737,992,0.34073678
205,1748,0.3407363
2057,2331,0.34073547
679,1428,0.34073344
1320,2432,0.34073317
1399,1607,0.34073168
1059,2418,0.34073114
171,1608,0.3407308
243,1551,0.34073028
2143,2367,0.34072843
582,2449,0.34072787
1716,2473,0.34072778
1727,2836,0.34072748
1106,2821,0.34072706
1034,2729,0.3407268
1835,2504,0.3407262
1968,1975,0.3407262
233,846,0.3407258
1523,2703,0.34072557
134,2759,0.340725
632,1048,0.34072495
79,1754,0.34072474
1002,1731,0.34072304
221,1891,0.3407227
596,2648,0.34072265
466,2044,0.3407217
30,803,0.34072167
1821,1884,0.340719
949,981,0.34071776
117,238,0.3407172
419,2943,0.3407168
601,983,0.34071648
752,785,0.34071642
544,2787,0.3407155
1637,2279,0.34071365
1446,2604,0.34071326
1709,2035,0.3407132
1368,1802,0.34071288
239,480,0.34071198
125,2826,0.3407116
1554,2835,0.3407114
2279,2595,0.34070855
753,1185,0.34070846
2044,2850,0.34070805
93,2454,0.34070677
2026,2566,0.34070668
1366,2362,0.34070656
1184,1791,0.3407057
672,1299,0.34070525
1610,2643,0.34070525
1138,2907,0.3407045
46,1368,0.34070328
439,2239,0.3407029
338,1497,0.3407012
515,2589,0.34070104
1153,1978,0.34070095
1171,1664,0.34070075
1290,1454,0.34070045
970,1506,0.34070045
680,2440,0.34069973
345,1138,0.34069926
1853,2044,0.34069923
1314,2143,0.3406986
2430,2773,0.3406975
1071,1617,0.34069684
891,2360,0.34069642
1704,2685,0.340695
464,1617,0.34069362
603,2755,0.3406929
174,1738,0.34069213
202,2143,0.34069145
1546,2783,0.34069127
1917,2681,0.34069094
38,2507,0.3406906
1012,1827,0.34068966
1812,1914,0.3406882
832,1185,0.34068763
750,1735,0.34068745
576,2808,0.34068713
261,1012,0.3406868
1261,1600,0.34068614
30,1937,0.34068584
1491,1517,0.3406854
2221,2909,0.3406851
372,684,0.3406844
171,1639,0.34068388
1702,2824,0.3406836
14,1059,0.34068352
724,1552,0.34068307
1818,1955,0.34068215
1280,2361,0.34068123
30,2239,0.34068093
265,427,0.3406808
572,2359,0.3406806
251,2491,0.3406805
1304,2861,0.34068048
1437,2430,0.34068042
622,2389,0.3406803
1012,1665,0.34067875
1071,2909,0.3406787
438,2928,0.34067854
210,1842,0.34067854
1706,2073,0.3406782
983,1415,0.34067786
482,2804,0.3406774
515,2580,0.3406774
1368,2197,0.34067714
192,2179,0.34067714
384,2267,0.34067586
903,2288,0.3406754
2457,2468,0.34067515
1322,1953,0.34067485
98,2390,0.3406746
1173,1585,0.3406746
80,1039,0.34067428
562,1926,0.34067398
1372,1483,0.34067398
2417,2759,0.34067342
1060,2841,0.34067252
1034,2037,0.3406719
1190,2677,0.3406715
969,2845,0.34067094
572,1033,0.3406707
65,332,0.34067053
929,1019,0.3406705
2241,2927,0.3406705
93,1586,0.34066877
619,2172,0.34066877
326,2015,0.34066832
386,1551,0.34066808
604,2059,0.3406675
1783,2068,0.34066713
95,458,0.3406666
537,1617,0.34066603
430,891,0.34066346
990,2443,0.34066257
239,1387,0.34066153
619,2407,0.34066135
419,2198,0.34065992
114,1940,0.34065905
604,817,0.34065738
2079,2407,0.34065735
2239,2279,0.34065667
2044,2139,0.34065667
1428,2410,0.3406561
1362,2412,0.34065595
1577,2279,0.34065524
1545,2252,0.3406549
386,2320,0.34065312
141,1727,0.3406531
2264,2755,0.34065285
219,815,0.3406525
574,2835,0.3406522
604,1940,0.34065178
1071,2239,0.34065172
1081,1185,0.3406515
918,1012,0.34065148
2567,2642,0.34065118
552,2500,0.3406508
1751,2489,0.34065035
1788,2485,0.34065023
2117,2835,0.34064963
275,1727,0.34064895
66,393,0.3406489
805,979,0.34064808
1194,2831,0.34064725
720,2370,0.34064707
183,253,0.34064683
990,2042,0.34064665
707,2794,0.34064633
601,949,0.3406457
1153,2333,0.34064424
646,2279,0.34064412
795,2250,0.3406436
1917,2242,0.34064358
1338,2912,0.34064335
702,1019,0.34064284
681,2143,0.3406424
1771,2101,0.34064212
1329,2524,0.3406416
391,2091,0.3406414
40,123,0.34064126
176,1764,0.34063998
1189,1874,0.34063992
2414,2443,0.34063864
2139,2183,0.34063804
1118,2787,0.3406375
1852,2242,0.340637
1872,2768,0.3406367
1825,1961,0.34063667
2270,2483,0.34063643
1476,2117,0.34063622
347,1481,0.34063473
1718,1861,0.3406342
411,1708,0.340634
471,1457,0.34063324
433,1821,0.3406329
497,1153,0.3406328
290,2264,0.34063223
894,2430,0.34063172
467,1431,0.34063113
1321,1539,0.34063047
572,2860,0.34063026
684,2047,0.34062988
2349,2390,0.34062922
1986,2551,0.34062895
19,875,0.34062836
515,2484,0.34062785
1537,1986,0.34062782
821,1256,0.34062776
2,65,0.34062773
610,1885,0.34062755
750,863,0.3406272
1546,2797,0.34062627
138,2279,0.34062618
130,643,0.3406254
1597,2407,0.34062517
1257,1396,0.34062368
852,1862,0.3406236
96,956,0.34062305
604,931,0.34062305
2183,2459,0.3406226
622,1546,0.34062254
524,2770,0.34062245
345,2643,0.3406215
225,2330,0.34062135
983,2137,0.3406212
1366,2280,0.3406211
186,2133,0.3406194
1480,2584,0.34061778
44,2507,0.34061772
2034,2241,0.3406176
71,2907,0.34061745
1000,1973,0.34061745
1702,2570,0.34061727
646,2909,0.34061655
929,2279,0.34061652
2042,2503,0.34061605
467,2707,0.34061584
2589,2605,0.34061512
1115,1754,0.340615
783,810,0.3406145
2239,2252,0.34061387
494,958,0.34061313
2179,2304,0.34061238
62,919,0.3406122
478,1788,0.34061205
809,2183,0.34061196
1754,2418,0.34061137
145,2885,0.340611
2451,2927,0.34061024
946,1153,0.34060943
1518,2407,0.3406092
470,1607,0.34060857
307,1738,0.34060663
1540,2034,0.34060532
992,1439,0.34060487
13,761,0.34060398
1957,2239,0.34060374
1214,2146,0.3406037
1762,2266,0.3406037
1657,1812,0.340602
624,2089,0.34060115
2050,2551,0.34059963
122,1738,0.3405986
587,2370,0.34059647
1491,2116,0.34059572
768,2299,0.34059438
357,2463,0.34059376
2055,2250,0.34059313
428,667,0.34059283
707,2188,0.34059227
1763,1968,0.34059155
419,873,0.34059018
2279,2870,0.34058923
675,1048,0.34058893
330,2839,0.34058875
65,2835,0.3405885
183,2504,0.34058845
1327,2407,0.3405883
79,658,0.34058768
852,2907,0.3405874
1478,2328,0.34058726
158,2681,0.3405872
983,1675,0.34058705
184,2835,0.34058693
901,2089,0.3405857
569,865,0.34058526
1396,1579,0.34058428
817,1321,0.3405829
163,1358,0.3405824
1384,1428,0.34058142
1633,2117,0.34058124
750,2516,0.34058046
1147,2589,0.34058025
896,2835,0.3405797
97,419,0.34057763
1811,2263,0.3405772
140,579,0.34057704
2410,2759,0.34057692
844,2681,0.34057575
1664,1998,0.34057543
334,2423,0.34057528
292,2370,0.34057406
1788,2238,0.34057397
305,1578,0.34057358
65,1632,0.340573
983,1730,0.3405729
1601,2627,0.34057274
1308,1387,0.34057269
419,827,0.3405709
800,2043,0.34057024
511,1542,0.34056896
1012,2088,0.3405688
73,393,0.34056753
897,2507,0.34056714
1731,2035,0.3405666
1059,1868,0.3405656
331,1189,0.34056544
1120,2299,0.3405652
155,1924,0.34056446
1881,2836,0.34056398
619,2536,0.34056222
540,863,0.3405622
1678,2250,0.34056097
645,761,0.34056002
611,799,0.34056002
62,2677,0.34055993
132,227,0.34055984
983,986,0.3405597
429,2370,0.34055927
1048,2279,0.34055918
949,1205,0.34055787
468,1891,0.34055775
1154,2331,0.34055746
419,2900,0.34055695
890,2454,0.34055686
1708,2414,0.34055677
2395,2915,0.34055597
65,156,0.34055594
2203,2209,0.34055537
18,30,0.340553
957,1478,0.34055266
752,2151,0.3405521
255,2839,0.34055194
239,536,0.34055075
1007,1192,0.34055045
286,1523,0.3405503
2044,2079,0.34055024
229,1153,0.34055007
689,2004,0.34054956
1120,1740,0.3405494
2596,2759,0.34054795
114,2707,0.34054756
756,1376,0.34054458
724,2302,0.34054446
949,2236,0.3405443
317,1926,0.34054345
684,2808,0.34054294
117,1748,0.34054288
622,1433,0.34054267
988,2131,0.34054253
776,1217,0.3405411
30,323,0.34054103
30,2317,0.34053972
1895,2140,0.34053868
321,1575,0.3405386
167,2909,0.34053823
2356,2838,0.3405378
576,1600,0.3405374
815,1492,0.34053734
2076,2841,0.34053725
875,2034,0.3405349
30,178,0.3405343
211,361,0.34053427
2609,2708,0.34053418
1428,2807,0.3405334
2026,2116,0.34053287
1891,2144,0.34053215
181,2927,0.34053114
530,865,0.34053054
949,2575,0.34052965
142,1702,0.34052926
245,1895,0.3405292
1517,2073,0.34052917
1753,2935,0.34052885
602,2279,0.34052765
707,1442,0.34052745
418,1696,0.34052736
419,1476,0.34052703
931,971,0.34052607
393,584,0.34052527
1866,2503,0.34052408
1844,1995,0.34052175
419,2392,0.3405216
1495,2117,0.34052056
530,1716,0.34052002
1876,2504,0.34051996
609,1022,0.3405186
227,231,0.34051853
125,709,0.34051815
169,983,0.34051743
1784,2386,0.34051728
1696,2073,0.34051642
983,2213,0.34051642
969,2394,0.3405154
597,1805,0.34051284
1158,2773,0.3405128
1717,1754,0.34051263
509,1862,0.34051242
276,783,0.3405121
1235,2412,0.34051168
1610,1936,0.34051117
1723,2264,0.34051034
1617,2571,0.34051028
1738,2672,0.3405089
2414,2480,0.34050828
681,2787,0.34050822
2160,2642,0.34050804
345,1874,0.34050688
720,1376,0.34050655
1235,1269,0.3405059
2188,2293,0.34050563
1488,2043,0.34050506
1185,1661,0.34050417
575,2917,0.340504
2373,2899,0.34050354
1308,2133,0.3405018
175,265,0.34050155
672,1998,0.3405001
165,650,0.34049946
813,2718,0.34049797
1492,2212,0.3404979
1684,2905,0.34049612
509,2516,0.3404961
1837,2909,0.3404951
631,1523,0.34049502
572,2783,0.3404944
2616,2655,0.34049436
1506,1964,0.34049332
1012,2345,0.34049252
390,2471,0.34049243
1007,1731,0.34049177
2332,2835,0.3404912
1181,1279,0.3404909
1961,2325,0.34049067
663,2890,0.34048992
1027,2507,0.34048882
177,1622,0.34048775
773,2442,0.34048623
2141,2679,0.3404854
1217,1506,0.34048498
949,2484,0.3404848
572,2424,0.34048423
37,534,0.3404839
2000,2579,0.34048364
936,2097,0.34048328
632,873,0.34048256
515,2891,0.34048238
1618,2597,0.34048235
1938,2503,0.34048128
604,1628,0.34048077
25,211,0.34048033
877,2909,0.34047976
251,1684,0.3404796
668,2250,0.3404792
853,2204,0.34047887
983,2834,0.3404788
1865,2379,0.3404781
180,1039,0.34047788
68,844,0.34047768
2874,2909,0.34047753
329,632,0.34047744
1428,2730,0.3404767
2198,2239,0.3404766
430,1372,0.34047624
225,313,0.34047607
1540,2203,0.34047583
1432,2000,0.3404758
1517,2115,0.3404756
894,2451,0.34047535
783,2200,0.3404748
1428,1504,0.34047478
1378,2370,0.34047464
1366,1482,0.3404746
109,2117,0.34047446
1112,2603,0.34047437
55,1001,0.34047416
752,1381,0.34047377
271,1891,0.3404732
802,1800,0.34047318
2160,2737,0.34047315
993,2496,0.34047237
1545,2634,0.3404722
133,1214,0.34047168
403,1832,0.3404715
265,2511,0.34047014
667,2275,0.3404701
56,2886,0.34046963
541,2183,0.3404686
1065,1209,0.34046838
1396,1456,0.34046838
1547,2787,0.34046727
1545,2171,0.34046552
2291,2566,0.34046525
297,2847,0.34046522
1290,1715,0.34046343
1081,2681,0.34046283
1171,2890,0.34046277
335,1376,0.34046263
582,2200,0.34046254
30,2464,0.3404619
658,2239,0.34046185
372,663,0.34046158
179,1158,0.34046122
301,316,0.34045923
572,1730,0.34045896
1302,1954,0.34045815
929,2909,0.3404561
672,2758,0.34045592
1699,2841,0.3404559
387,2150,0.34045577
949,1991,0.3404555
1491,2385,0.34045386
936,1172,0.34045386
2163,2200,0.34045368
2250,2309,0.34045306
609,2457,0.34045285
1702,2227,0.34045058
2046,2209,0.3404498
419,2464,0.3404494
618,2306,0.34044912
120,471,0.34044906
589,1376,0.3404488
1190,1812,0.3404488
603,2320,0.34044772
529,1352,0.34044722
685,1497,0.34044668
752,2366,0.34044665
513,1012,0.34044597
288,890,0.3404457
210,1358,0.34044567
503,572,0.34044513
515,2488,0.34044504
2117,2272,0.34044504
119,536,0.34044385
1881,2376,0.3404436
2280,2522,0.3404431
529,2288,0.34044304
2500,2796,0.34044293
1428,2749,0.34044272
1442,1454,0.34044182
572,1853,0.3404418
975,2705,0.3404415
1783,1954,0.3404408
1113,1437,0.34044075
1735,2769,0.3404406
136,419,0.34044006
171,2453,0.3404397
227,254,0.34043872
48,2277,0.34043786
596,2404,0.34043726
536,2416,0.34043682
1639,2717,0.34043664
685,2627,0.34043664
687,1012,0.3404366
750,1140,0.34043655
2238,2299,0.34043652
470,2705,0.34043643
539,2211,0.34043595
1940,2518,0.34043592
188,2279,0.34043536
626,2787,0.34043497
213,585,0.34043488
1658,2089,0.34043473
1924,2892,0.34043464
1985,2323,0.34043416
800,1158,0.3404331
1578,2435,0.34043247
2231,2787,0.3404323
779,2507,0.34043166
865,1304,0.34043053
867,2370,0.3404304
2455,2491,0.3404294
2246,2758,0.34042844
1171,1181,0.34042844
654,2386,0.34042838
2117,2332,0.3404281
1657,1852,0.34042725
105,1729,0.34042665
233,2430,0.34042642
709,1458,0.34042543
2213,2407,0.34042504
19,2077,0.34042376
665,2200,0.34042367
316,2899,0.3404236
411,2496,0.3404232
1482,1529,0.34042254
211,2938,0.34042245
983,1008,0.3404203
65,2424,0.34042028
85,1218,0.34041938
1754,2329,0.34041727
275,1542,0.3404167
983,2573,0.34041643
354,599,0.34041536
662,1185,0.3404148
1376,2497,0.34041452
47,2787,0.34041446
190,515,0.3404132
684,953,0.34041306
775,914,0.340413
1454,2453,0.34041277
2044,2538,0.34041193
1192,2331,0.34041187
1282,2065,0.34041184
1743,2390,0.34041038
65,1795,0.34041014
524,2523,0.3404093
561,2256,0.34040886
425,2242,0.3404088
1001,1784,0.34040818
306,1360,0.3404071
2435,2489,0.34040514
1136,1754,0.34040502
983,1806,0.34040502
2407,2756,0.3404035
995,1012,0.3404026
849,2407,0.34040207
219,276,0.34040207
105,2901,0.34040168
1664,2466,0.34040165
1428,2835,0.3404014
279,562,0.34040055
537,1368,0.34039924
922,2835,0.34039867
1749,2331,0.3403984
2379,2496,0.340398
967,1811,0.34039783
1405,2503,0.3403976
2370,2882,0.3403973
1754,1979,0.34039712
171,1217,0.34039706
330,427,0.34039536
993,1539,0.34039465
306,2494,0.34039447
2050,2270,0.34039405
1366,2293,0.34039405
356,572,0.34039214
962,1185,0.34039202
1034,2808,0.34039047
576,2677,0.34039003
130,1481,0.34038994
631,949,0.34038988
2027,2415,0.34038943
617,2279,0.34038934
276,1190,0.34038734
385,1872,0.34038612
355,2276,0.34038514
969,1837,0.34038505
2089,2595,0.34038436
683,1368,0.34038404
250,2508,0.3403836
1943,2827,0.34038326
1975,2752,0.34038296
219,425,0.34038237
511,1454,0.34037995
632,1071,0.3403795
823,2545,0.3403794
596,2776,0.3403768
384,957,0.3403766
1715,2074,0.34037596
1059,1130,0.34037393
1454,2705,0.34037364
30,286,0.3403731
752,1625,0.3403708
509,2054,0.34036982
572,853,0.34036914
160,1649,0.34036905
1825,2677,0.34036815
1141,1557,0.3403678
1414,2589,0.3403678
596,2488,0.3403666
1523,2250,0.3403662
1600,2148,0.34036475
470,1835,0.34036347
1815,2128,0.34036312
1306,2752,0.34036285
124,2545,0.34036276
1320,2033,0.34036228
2498,2775,0.34036213
1610,2735,0.3403619
743,2414,0.34036168
2055,2143,0.34036145
1746,2759,0.3403608
562,897,0.34036022
960,1171,0.34035906
444,2893,0.34035885
1173,2899,0.3403587
1578,2280,0.340357
969,1476,0.34035647
1376,2938,0.340356
1368,2725,0.34035504
1818,2912,0.340355
758,1506,0.3403549
256,1369,0.34035453
1370,1885,0.34035447
2353,2729,0.34035444
1954,2328,0.34035352
849,2044,0.34035283
2201,2907,0.34035137
1787,2279,0.3403513
1545,1868,0.34035125
176,2892,0.34035063
1996,2407,0.34035042
355,1943,0.34035024
1330,1834,0.3403494
2787,2943,0.34034842
2545,2678,0.34034744
2250,2674,0.34034708
1368,2833,0.3403466
1514,2808,0.34034547
595,2168,0.34034494
1007,2257,0.3403444
126,2391,0.34034437
888,1545,0.34034365
1141,1482,0.34034348
1615,2496,0.34034327
575,967,0.34034294
211,652,0.34034234
990,1917,0.34034142
1287,1617,0.34034085
393,1296,0.34034082
733,2117,0.34034073
1001,2068,0.34034005
2178,2250,0.3403399
823,1368,0.34033984
145,2801,0.34033963
1163,1622,0.34033957
1868,2143,0.3403395
589,1891,0.34033832
35,101,0.340338
969,2580,0.340338
839,1754,0.34033754
1969,2390,0.34033698
654,1189,0.3403364
175,585,0.340336
983,1205,0.34033573
50,2835,0.3403354
317,2507,0.34033537
1458,2582,0.34033507
671,1517,0.340335
100,1889,0.34033388
1545,1831,0.3403333
1607,2566,0.3403327
595,2263,0.34033227
604,2042,0.3403322
30,1609,0.34033218
1844,2500,0.34033215
640,2399,0.34033123
2423,2511,0.34033018
2316,2440,0.34032977
29,707,0.34032917
1360,2779,0.3403287
334,1154,0.34032866
1824,2279,0.3403284
264,2237,0.34032798
992,1481,0.34032786
321,773,0.34032786
1616,2250,0.3403277
1713,1727,0.34032708
35,1704,0.34032574
85,1322,0.34032533
1631,2163,0.3403252
385,1290,0.34032515
548,2044,0.34032494
164,949,0.3403241
96,2934,0.34032407
1664,2915,0.340324
227,1980,0.34032378
853,977,0.34032232
8,2518,0.3403211
67,1646,0.34032094
969,1255,0.34032068
130,1940,0.34031895
1320,1661,0.34031892
463,611,0.34031776
1842,2712,0.3403174
2349,2545,0.34031597
673,1129,0.3403151
654,1624,0.34031457
1497,2302,0.34031433
667,2927,0.34031412
624,1039,0.3403136
1657,2727,0.34031355
1864,2183,0.34031352
371,599,0.34031326
790,1180,0.34031317
2602,2841,0.34031257
983,1241,0.34031144
173,2117,0.34031144
562,2175,0.3403104
1328,2356,0.34030986
444,529,0.34030965
161,1328,0.34030902
413,2449,0.3403085
791,1607,0.34030783
2455,2906,0.34030756
632,1734,0.34030735
853,2596,0.34030718
931,2050,0.34030703
2266,2280,0.340307
803,2589,0.34030676
380,2775,0.34030664
897,2291,0.34030646
179,1517,0.34030634
408,853,0.34030584
1738,2474,0.34030527
1059,2250,0.3403037
1690,2545,0.34030348
2389,2596,0.34030345
418,1618,0.34030342
1076,2250,0.34030297
1019,2108,0.34030274
2320,2737,0.34030232
1702,1969,0.3403019
868,2822,0.34030163
2331,2744,0.3403013
238,2456,0.3403013
1624,2854,0.34030122
818,2858,0.3403002
1364,2089,0.34029976
104,2117,0.34029877
2348,2379,0.3402983
1396,1732,0.3402981
2390,2515,0.34029782
1279,2168,0.3402967
60,1034,0.34029615
1265,1702,0.34029588
1792,2239,0.34029472
96,1338,0.3402947
1415,2279,0.34029427
46,1012,0.3402941
963,2264,0.34029323
1153,1185,0.34029275
2163,2886,0.34029195
303,2043,0.34029156
425,2163,0.34029132
1428,2719,0.3402892
1701,2141,0.34028918
147,211,0.3402887
489,2739,0.3402886
1396,2813,0.3402885
238,2861,0.34028754
776,1964,0.34028658
253,1001,0.3402863
30,466,0.34028578
894,1217,0.34028497
530,1506,0.34028196
843,1039,0.3402809
57,1652,0.34028083
40,2794,0.34027988
2176,2414,0.34027767
603,1089,0.34027764
761,2511,0.34027717
2463,2534,0.34027597
587,2909,0.34027418
724,1771,0.34027272
967,1178,0.34027192
812,2804,0.3402718
13,894,0.34027135
1000,1358,0.34027112
619,1957,0.34027
1792,2759,0.34026963
467,1322,0.3402695
269,590,0.34026948
2758,2813,0.34026924
2707,2718,0.34026676
2386,2568,0.34026664
2219,2267,0.34026548
1618,2293,0.34026527
380,2423,0.340265
1327,1545,0.3402648
470,1876,0.34026447
233,1926,0.34026402
211,680,0.34026393
1299,2246,0.3402637
949,2260,0.34026352
1820,2787,0.3402635
1012,1293,0.3402629
837,1362,0.34026217
1369,1475,0.3402619
119,306,0.34026167
143,1488,0.34026143
1831,2407,0.34026128
967,2480,0.34026125
431,1702,0.34026122
276,665,0.34025985
22,1368,0.34025866
949,1008,0.34025845
2160,2939,0.34025827
6,1362,0.34025764
1428,1545,0.34025663
1968,2237,0.34025657
1962,2279,0.34025648
632,1426,0.34025604
1454,1569,0.34025472
1631,2338,0.34025356
0,2268,0.3402532
1278,1834,0.34025297
402,1428,0.34025267
164,2440,0.34025192
1428,2514,0.34025052
983,1059,0.34024772
130,1088,0.34024742
1047,2239,0.34024727
1279,1684,0.34024552
604,2487,0.3402451
1924,2200,0.3402447
708,2732,0.3402442
1272,2909,0.3402439
640,1571,0.34024313
1546,1746,0.3402427
1368,2800,0.34024268
1586,2718,0.34024248
993,2481,0.34024024
684,1919,0.3402402
1185,2148,0.34023893
533,611,0.3402389
1891,2556,0.34023842
132,2399,0.34023818
419,615,0.3402379
643,2304,0.34023747
30,2056,0.34023556
752,1471,0.34023553
168,949,0.34023353
194,2168,0.34023318
1138,2682,0.34023315
1341,2407,0.34023225
251,2466,0.34023124
946,2333,0.34023103
92,1546,0.34023064
673,1540,0.34023052
695,1788,0.3402304
691,1428,0.34022987
530,1809,0.3402295
1545,1654,0.34022948
245,1190,0.34022903
1372,2480,0.34022838
1769,2263,0.34022805
1366,2320,0.3402277
387,2587,0.34022692
303,1032,0.340226
2117,2479,0.34022543
1153,1895,0.3402248
2148,2808,0.34022367
1428,1828,0.34022355
658,2835,0.34022266
1413,2370,0.34022176
1396,1917,0.34022027
862,1811,0.34022012
180,393,0.34021944
48,2643,0.34021926
1552,2522,0.34021726
1180,2276,0.3402165
619,1637,0.3402158
2299,2665,0.34021577
395,576,0.34021533
176,2442,0.34021527
515,1115,0.34021497
1578,1809,0.34021422
1617,2322,0.34021413
1569,1789,0.3402133
978,2242,0.34021166
1124,1278,0.34021017
1992,2370,0.34021002
2320,2398,0.3402093
1159,2759,0.34020892
1368,2021,0.34020844
2748,2821,0.34020793
1680,2038,0.34020734
1292,2787,0.34020722
1428,2409,0.3402065
1654,2759,0.3402048
1457,1643,0.34020397
2262,2906,0.34020317
297,1890,0.34020317
56,2727,0.34020302
65,365,0.34020278
181,872,0.34020233
1751,2266,0.34020197
65,1205,0.34020168
515,1282,0.340201
1837,2117,0.3402009
622,2940,0.34020066
1039,2797,0.34019884
1071,2143,0.34019855
1658,2589,0.340198
846,1954,0.3401969
210,1269,0.34019658
2140,2415,0.34019655
224,983,0.34019628
1547,2407,0.34019613
176,1732,0.3401961
1368,2003,0.34019566
457,844,0.3401956
1552,2266,0.34019527
92,949,0.34019524
94,2074,0.34019515
2004,2485,0.34019446
347,1094,0.34019378
2391,2787,0.34019336
1617,2418,0.3401933
45,2068,0.3401924
1993,2457,0.34019226
1868,2835,0.34019098
330,1964,0.34019077
1269,1885,0.34019074
1466,1575,0.34019026
1980,2354,0.34018993
703,1299,0.34018943
219,773,0.340189
1546,2800,0.34018832
1738,1886,0.340188
133,2682,0.34018758
426,1601,0.34018746
65,537,0.34018734
1280,2775,0.3401867
258,2128,0.34018585
766,2841,0.34018573
2354,2551,0.34018537
763,2269,0.34018537
1569,1862,0.3401843
1181,1684,0.34018424
1050,2390,0.34018224
1754,2220,0.34018183
1666,1740,0.34018147
419,867,0.34017998
680,1376,0.34017935
1428,1433,0.34017885
1545,2703,0.340178
571,810,0.34017783
611,1525,0.34017763
1481,1738,0.34017748
949,1690,0.3401774
1832,2498,0.34017706
2203,2315,0.34017688
1105,2839,0.34017682
1256,1372,0.34017652
534,2597,0.34017634
81,1428,0.3401763
840,2242,0.34017602
233,2277,0.34017578
645,2498,0.34017527
1545,2329,0.3401751
1012,2366,0.34017473
846,1488,0.34017426
977,1754,0.34017396
42,2787,0.34017363
411,2261,0.3401735
265,562,0.340173
1675,2407,0.3401724
82,1454,0.3401723
423,2909,0.34017205
1053,1295,0.3401717
279,2115,0.3401714
1978,2128,0.34017003
891,1094,0.3401689
56,420,0.34016842
183,470,0.34016737
1219,1506,0.3401667
470,2057,0.34016666
2148,2827,0.34016648
572,1071,0.34016612
707,1680,0.34016466
120,266,0.34016445
1658,2389,0.340164
684,2443,0.34016362
193,1432,0.34016284
2052,2279,0.34016255
603,1830,0.34016237
2038,2328,0.34016097
1437,2643,0.3401609
1103,1862,0.34015998
125,2524,0.3401598
10,632,0.3401597
517,1617,0.34015968
752,1743,0.34015915
419,1460,0.34015793
1914,2875,0.3401568
2055,2239,0.3401558
59,969,0.34015572
645,1926,0.34015557
637,2920,0.34015435
1458,1926,0.3401538
1514,2163,0.3401537
1261,2154,0.34015286
52,174,0.34015265
1327,2250,0.34015247
1545,2322,0.3401514
2024,2920,0.34015128
2198,2250,0.34015092
894,1517,0.3401507
145,497,0.34015033
229,1664,0.34015
611,2463,0.34014985
98,949,0.34014958
667,1360,0.34014934
805,2408,0.3401493
2453,2642,0.3401485
1147,1545,0.34014827
610,1235,0.34014785
752,1374,0.3401478
2545,2563,0.34014714
348,2399,0.34014583
667,2038,0.3401458
120,225,0.34014505
3,949,0.34014425
2137,2909,0.34014338
983,2835,0.34014326
147,393,0.34014195
969,2488,0.34014106
1047,2413,0.34013999
156,2759,0.34013993
919,2758,0.34013933
52,2419,0.34013814
783,973,0.34013778
425,2724,0.34013772
1145,1488,0.34013698
383,2116,0.3401368
815,1326,0.3401367
752,1143,0.3401366
149,1369,0.34013653
596,2413,0.34013507
1540,1644,0.3401345
1282,1824,0.34013292
213,1280,0.3401329
193,426,0.34013233
1442,1748,0.34013185
564,2768,0.34013173
316,1439,0.34013155
752,1532,0.34013137
480,2767,0.34013125
419,1632,0.34013104
30,2479,0.34012973
1129,2073,0.34012944
213,2203,0.34012872
456,1891,0.34012872
2718,2908,0.34012595
355,2395,0.34012416
1619,2089,0.34012392
978,1271,0.34012356
30,2045,0.34012341
1545,1703,0.34012318
438,2685,0.34012198
971,2270,0.34012157
56,2242,0.34012103
2272,2835,0.34012008
1732,1914,0.34011987
530,2507,0.3401197
2854,2939,0.3401193
1185,2212,0.340119
601,2250,0.34011889
1173,2934,0.3401179
2783,2835,0.34011734
2348,2681,0.34011677
36,959,0.34011498
1067,1482,0.34011412
431,2596,0.34011406
804,890,0.34011373
2262,2276,0.34011316
391,2200,0.340113
2390,2666,0.34011275
840,1171,0.34011206
467,2205,0.34011117
1241,2389,0.3401103
120,1201,0.3401098
97,2044,0.34010947
470,758,0.34010902
1563,1805,0.3401087
588,2250,0.3401085
96,2707,0.34010834
2076,2909,0.34010786
1955,2840,0.3401078
1853,2440,0.34010673
326,1153,0.34010637
104,1545,0.34010634
821,2360,0.34010583
576,1764,0.34010512
64,915,0.34010512
2293,2794,0.3401042
2587,2615,0.3401031
2261,2901,0.3401028
914,2331,0.34010276
1205,1617,0.34010267
2143,2259,0.34010237
513,1891,0.34010231
213,781,0.34010208
334,2665,0.34010038
171,963,0.34009993
2020,2183,0.34009933
104,515,0.34009916
1162,2089,0.34009832
30,1725,0.3400978
19,123,0.34009746
181,2115,0.3400974
2117,2501,0.34009686
1727,1964,0.34009433
1545,2213,0.3400931
1791,2587,0.3400922
2859,2909,0.34009212
1069,2050,0.34009185
1340,1557,0.34009033
1372,1445,0.34008896
576,1081,0.34008855
