path,filename,stage_or_source,filesize_bytes,artifact_class,readable,n_sample_rows,n_columns,columns_sample,has_cell_identifier,has_donor_identifier,has_embedding_columns,has_score_columns
results/archive/old_stage_c_sweeps/tables/stage_c_fine_01_r007_cov0005_epoch_005_coordinates.csv,stage_c_fine_01_r007_cov0005_epoch_005_coordinates.csv,stage_c,59180621,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_01_r007_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_01_r007_cov0005_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_01_r007_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_01_r007_cov0005_epoch_005_umap_coordinates.csv,stage_c,19287,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_02_r007_cov001_epoch_005_coordinates.csv,stage_c_fine_02_r007_cov001_epoch_005_coordinates.csv,stage_c,59136442,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_02_r007_cov001_epoch_005_latent_metrics.csv,stage_c_fine_02_r007_cov001_epoch_005_latent_metrics.csv,stage_c,1501,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_02_r007_cov001_epoch_005_umap_coordinates.csv,stage_c_fine_02_r007_cov001_epoch_005_umap_coordinates.csv,stage_c,19161,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_03_r010_cov0005_epoch_005_coordinates.csv,stage_c_fine_03_r010_cov0005_epoch_005_coordinates.csv,stage_c,59209975,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_03_r010_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_03_r010_cov0005_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_03_r010_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_03_r010_cov0005_epoch_005_umap_coordinates.csv,stage_c,19160,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_04_r010_cov002_epoch_005_coordinates.csv,stage_c_fine_04_r010_cov002_epoch_005_coordinates.csv,stage_c,59183751,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_04_r010_cov002_epoch_005_latent_metrics.csv,stage_c_fine_04_r010_cov002_epoch_005_latent_metrics.csv,stage_c,1504,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_04_r010_cov002_epoch_005_umap_coordinates.csv,stage_c_fine_04_r010_cov002_epoch_005_umap_coordinates.csv,stage_c,19219,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_05_r012_cov001_epoch_005_coordinates.csv,stage_c_fine_05_r012_cov001_epoch_005_coordinates.csv,stage_c,59167873,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_05_r012_cov001_epoch_005_latent_metrics.csv,stage_c_fine_05_r012_cov001_epoch_005_latent_metrics.csv,stage_c,1494,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_05_r012_cov001_epoch_005_umap_coordinates.csv,stage_c_fine_05_r012_cov001_epoch_005_umap_coordinates.csv,stage_c,19224,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_06_r015_cov001_epoch_005_coordinates.csv,stage_c_fine_06_r015_cov001_epoch_005_coordinates.csv,stage_c,59166939,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_06_r015_cov001_epoch_005_latent_metrics.csv,stage_c_fine_06_r015_cov001_epoch_005_latent_metrics.csv,stage_c,1502,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_06_r015_cov001_epoch_005_umap_coordinates.csv,stage_c_fine_06_r015_cov001_epoch_005_umap_coordinates.csv,stage_c,19267,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_01_r0035_cov00025_epoch_005_coordinates.csv,stage_c_fine_bridge_01_r0035_cov00025_epoch_005_coordinates.csv,stage_c,59692728,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_01_r0035_cov00025_epoch_005_latent_metrics.csv,stage_c_fine_bridge_01_r0035_cov00025_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_01_r0035_cov00025_epoch_005_umap_coordinates.csv,stage_c_fine_bridge_01_r0035_cov00025_epoch_005_umap_coordinates.csv,stage_c,19235,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_02_r0035_cov0005_epoch_005_coordinates.csv,stage_c_fine_bridge_02_r0035_cov0005_epoch_005_coordinates.csv,stage_c,59711363,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_02_r0035_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_bridge_02_r0035_cov0005_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_02_r0035_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_bridge_02_r0035_cov0005_epoch_005_umap_coordinates.csv,stage_c,19306,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_03_r004_cov00025_epoch_005_coordinates.csv,stage_c_fine_bridge_03_r004_cov00025_epoch_005_coordinates.csv,stage_c,59594356,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_03_r004_cov00025_epoch_005_latent_metrics.csv,stage_c_fine_bridge_03_r004_cov00025_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_03_r004_cov00025_epoch_005_umap_coordinates.csv,stage_c_fine_bridge_03_r004_cov00025_epoch_005_umap_coordinates.csv,stage_c,19163,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_04_r004_cov0005_epoch_005_coordinates.csv,stage_c_fine_bridge_04_r004_cov0005_epoch_005_coordinates.csv,stage_c,59632010,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_04_r004_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_bridge_04_r004_cov0005_epoch_005_latent_metrics.csv,stage_c,1500,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_04_r004_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_bridge_04_r004_cov0005_epoch_005_umap_coordinates.csv,stage_c,19215,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_05_r0045_cov00025_epoch_005_coordinates.csv,stage_c_fine_bridge_05_r0045_cov00025_epoch_005_coordinates.csv,stage_c,59612648,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_05_r0045_cov00025_epoch_005_latent_metrics.csv,stage_c_fine_bridge_05_r0045_cov00025_epoch_005_latent_metrics.csv,stage_c,1496,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_05_r0045_cov00025_epoch_005_umap_coordinates.csv,stage_c_fine_bridge_05_r0045_cov00025_epoch_005_umap_coordinates.csv,stage_c,19164,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_06_r0045_cov0005_epoch_005_coordinates.csv,stage_c_fine_bridge_06_r0045_cov0005_epoch_005_coordinates.csv,stage_c,59619496,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_06_r0045_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_bridge_06_r0045_cov0005_epoch_005_latent_metrics.csv,stage_c,1493,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_bridge_06_r0045_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_bridge_06_r0045_cov0005_epoch_005_umap_coordinates.csv,stage_c,19203,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_coordinates.csv,stage_c_fine_loose_01_r005_cov0005_epoch_005_coordinates.csv,stage_c,59559800,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_loose_01_r005_cov0005_epoch_005_latent_metrics.csv,stage_c,1493,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_loose_01_r005_cov0005_epoch_005_umap_coordinates.csv,stage_c,19158,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_coordinates.csv,stage_c_fine_loose_02_r005_cov001_epoch_005_coordinates.csv,stage_c,59410863,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_latent_metrics.csv,stage_c_fine_loose_02_r005_cov001_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_umap_coordinates.csv,stage_c_fine_loose_02_r005_cov001_epoch_005_umap_coordinates.csv,stage_c,19192,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_coordinates.csv,stage_c_fine_loose_03_r010_cov0005_epoch_005_coordinates.csv,stage_c,59502554,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_loose_03_r010_cov0005_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_loose_03_r010_cov0005_epoch_005_umap_coordinates.csv,stage_c,19162,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_coordinates.csv,stage_c_fine_loose_04_r010_cov002_epoch_005_coordinates.csv,stage_c,59371104,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_latent_metrics.csv,stage_c_fine_loose_04_r010_cov002_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_umap_coordinates.csv,stage_c_fine_loose_04_r010_cov002_epoch_005_umap_coordinates.csv,stage_c,19184,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_coordinates.csv,stage_c_fine_loose_05_r020_cov001_epoch_005_coordinates.csv,stage_c,59424557,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_latent_metrics.csv,stage_c_fine_loose_05_r020_cov001_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_umap_coordinates.csv,stage_c_fine_loose_05_r020_cov001_epoch_005_umap_coordinates.csv,stage_c,19294,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_01_r003_cov00025_epoch_005_coordinates.csv,stage_c_fine_narrow_01_r003_cov00025_epoch_005_coordinates.csv,stage_c,59765040,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_01_r003_cov00025_epoch_005_latent_metrics.csv,stage_c_fine_narrow_01_r003_cov00025_epoch_005_latent_metrics.csv,stage_c,1503,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_01_r003_cov00025_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_01_r003_cov00025_epoch_005_umap_coordinates.csv,stage_c,19162,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_02_r003_cov0005_epoch_005_coordinates.csv,stage_c_fine_narrow_02_r003_cov0005_epoch_005_coordinates.csv,stage_c,59699562,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_02_r003_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_narrow_02_r003_cov0005_epoch_005_latent_metrics.csv,stage_c,1500,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_02_r003_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_02_r003_cov0005_epoch_005_umap_coordinates.csv,stage_c,19299,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_03_r005_cov00025_epoch_005_coordinates.csv,stage_c_fine_narrow_03_r005_cov00025_epoch_005_coordinates.csv,stage_c,59540582,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_03_r005_cov00025_epoch_005_latent_metrics.csv,stage_c_fine_narrow_03_r005_cov00025_epoch_005_latent_metrics.csv,stage_c,1504,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_03_r005_cov00025_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_03_r005_cov00025_epoch_005_umap_coordinates.csv,stage_c,19240,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_04_r005_cov00075_epoch_005_coordinates.csv,stage_c_fine_narrow_04_r005_cov00075_epoch_005_coordinates.csv,stage_c,59504966,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_04_r005_cov00075_epoch_005_latent_metrics.csv,stage_c_fine_narrow_04_r005_cov00075_epoch_005_latent_metrics.csv,stage_c,1501,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_04_r005_cov00075_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_04_r005_cov00075_epoch_005_umap_coordinates.csv,stage_c,19228,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_05_r008_cov00025_epoch_005_coordinates.csv,stage_c_fine_narrow_05_r008_cov00025_epoch_005_coordinates.csv,stage_c,59551634,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_05_r008_cov00025_epoch_005_latent_metrics.csv,stage_c_fine_narrow_05_r008_cov00025_epoch_005_latent_metrics.csv,stage_c,1500,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_05_r008_cov00025_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_05_r008_cov00025_epoch_005_umap_coordinates.csv,stage_c,19234,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_06_r008_cov0005_epoch_005_coordinates.csv,stage_c_fine_narrow_06_r008_cov0005_epoch_005_coordinates.csv,stage_c,59635735,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_06_r008_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_narrow_06_r008_cov0005_epoch_005_latent_metrics.csv,stage_c,1501,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_06_r008_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_06_r008_cov0005_epoch_005_umap_coordinates.csv,stage_c,19270,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
