epoch,loss,supervised_loss,ema_loss,vicreg_loss,condition,fold_id
43,0.6790223916371664,0.6590918898582458,0.0805311103661855,0.5938703417778015,dualhead_ema_vicreg_latent8,1
44,0.6634207566579183,0.6438893675804138,0.08881210784117381,0.5325082143147787,dualhead_ema_vicreg_latent8,1
45,0.6994156638781229,0.6786410808563232,0.09430536379416783,0.5672014156977335,dualhead_ema_vicreg_latent8,1
46,0.6469818949699402,0.6263824303944906,0.09076528002818425,0.5761466920375824,dualhead_ema_vicreg_latent8,1
47,0.6070580581823984,0.5867936213811239,0.08957924942175548,0.5653261144955953,dualhead_ema_vicreg_latent8,1
48,0.6143773098786672,0.5952287316322327,0.07441083838542302,0.5853742957115173,dualhead_ema_vicreg_latent8,1
49,0.7490035891532898,0.7307228048642477,0.07683439552783966,0.5298686623573303,dualhead_ema_vicreg_latent8,1
50,0.7765770157178243,0.7582340836524963,0.07059571892023087,0.5641680757204691,dualhead_ema_vicreg_latent8,1
51,0.8033681909243265,0.7851980328559875,0.0739371528228124,0.5388210813204447,dualhead_ema_vicreg_latent8,1
52,0.6026048064231873,0.5831972459952036,0.08411353826522827,0.5498107969760895,dualhead_ema_vicreg_latent8,1
53,0.5759980082511902,0.5566205779711405,0.08613809198141098,0.5381812552611033,dualhead_ema_vicreg_latent8,1
54,0.7617494662602743,0.743329664071401,0.07902378340562184,0.5258708298206329,dualhead_ema_vicreg_latent8,1
55,0.6130817433198293,0.59441938996315,0.06951818491021793,0.5855269233385721,dualhead_ema_vicreg_latent8,1
56,0.5668081144491831,0.5468425353368124,0.09486780563990276,0.523939331372579,dualhead_ema_vicreg_latent8,1
57,0.819127082824707,0.8010952472686768,0.07431058833996455,0.5300391813119253,dualhead_ema_vicreg_latent8,1
58,0.7185289859771729,0.7015796303749084,0.0656393791238467,0.5192715724309286,dualhead_ema_vicreg_latent8,1
59,0.6846613685290018,0.6653127272923788,0.09103116393089294,0.5122761030991873,dualhead_ema_vicreg_latent8,1
60,0.6665172974268595,0.64820929368337,0.08232148240009944,0.5037925044695536,dualhead_ema_vicreg_latent8,1
61,0.6311132709185282,0.613193412621816,0.06774334609508514,0.5572772125403086,dualhead_ema_vicreg_latent8,1
62,0.6276220083236694,0.6077623963356018,0.0889701247215271,0.5481304029623667,dualhead_ema_vicreg_latent8,1
63,0.5153876940409342,0.4960218667984009,0.08469146738449733,0.5448334018389384,dualhead_ema_vicreg_latent8,1
64,0.600430448849996,0.5823290348052979,0.0834116240342458,0.4880135456720988,dualhead_ema_vicreg_latent8,1
65,0.5798035264015198,0.5598896741867065,0.09039417157570521,0.5437226196130117,dualhead_ema_vicreg_latent8,1
66,0.6924961606661478,0.6737700502077738,0.09135795881350835,0.4795151154200236,dualhead_ema_vicreg_latent8,1
67,0.7089923818906149,0.6911535461743673,0.07835400352875392,0.5001715024312338,dualhead_ema_vicreg_latent8,1
68,0.6656413276990255,0.6480399370193481,0.07992723335822423,0.4804346164067586,dualhead_ema_vicreg_latent8,1
69,0.567180335521698,0.5487139324347178,0.07898436735073726,0.5283979177474976,dualhead_ema_vicreg_latent8,1
70,0.5767606496810913,0.5564167400201162,0.0925086239973704,0.5546526114145914,dualhead_ema_vicreg_latent8,1
71,0.5718936920166016,0.5537900924682617,0.08409410963455836,0.48470965027809143,dualhead_ema_vicreg_latent8,1
72,0.818165123462677,0.7990392049153646,0.08671890199184418,0.5227007269859314,dualhead_ema_vicreg_latent8,1
73,0.6675000985463461,0.6484121878941854,0.08987505733966827,0.5050201217333475,dualhead_ema_vicreg_latent8,1
74,0.6589737137158712,0.6401026447614034,0.08086343109607697,0.5392366151014963,dualhead_ema_vicreg_latent8,1
75,0.5373697976271311,0.5189971327781677,0.0796138346195221,0.5205642680327097,dualhead_ema_vicreg_latent8,1
76,0.6889627377192179,0.6714570919672648,0.07639149328072865,0.49332550168037415,dualhead_ema_vicreg_latent8,1
77,0.5985737244288126,0.5787997444470724,0.09388267993927002,0.5192870398362478,dualhead_ema_vicreg_latent8,1
78,0.6209183931350708,0.6039891242980957,0.07268317540486653,0.48304768403371173,dualhead_ema_vicreg_latent8,1
79,0.6888303756713867,0.6699239214261373,0.09235851963361104,0.48352930943171185,dualhead_ema_vicreg_latent8,1
80,0.54585729042689,0.5285133421421051,0.0753609041372935,0.4903920690218608,dualhead_ema_vicreg_latent8,1
81,0.6430624723434448,0.6264214515686035,0.07390792667865753,0.4625105361143748,dualhead_ema_vicreg_latent8,1
82,0.6008707880973816,0.5847308039665222,0.06509589031338692,0.48152002692222595,dualhead_ema_vicreg_latent8,1
83,0.5653485258420309,0.5486300388971964,0.08303460478782654,0.4207516113917033,dualhead_ema_vicreg_latent8,1
84,0.5006668468316396,0.4823813537756602,0.08682822932799657,0.48013339440027875,dualhead_ema_vicreg_latent8,1
85,0.5514315068721771,0.5334545969963074,0.08680940171082814,0.46479886770248413,dualhead_ema_vicreg_latent8,1
86,0.5932526588439941,0.573371410369873,0.09884243458509445,0.4998501241207123,dualhead_ema_vicreg_latent8,1
87,0.5109179814656576,0.4915390908718109,0.09058129539092381,0.51603897412618,dualhead_ema_vicreg_latent8,1
88,0.6028566559155782,0.5854171911875407,0.08494036396344502,0.4472719530264537,dualhead_ema_vicreg_latent8,1
89,0.5176179707050323,0.5002926290035248,0.07785739501317342,0.47698070605595905,dualhead_ema_vicreg_latent8,1
90,0.46218879024187726,0.44458597401777905,0.08223916093508403,0.4689447780450185,dualhead_ema_vicreg_latent8,1
91,0.584439198176066,0.5665928522745768,0.0909950186808904,0.4373423755168915,dualhead_ema_vicreg_latent8,1
92,0.5562160809834799,0.5375752250353495,0.09005402028560638,0.48177269101142883,dualhead_ema_vicreg_latent8,1
93,0.5909834702809652,0.5744855205217997,0.07363730669021606,0.45671050747235614,dualhead_ema_vicreg_latent8,1
94,0.6084444423516592,0.5890348454316457,0.09676728149255116,0.4866433044274648,dualhead_ema_vicreg_latent8,1
95,0.5978330373764038,0.5805804828802744,0.07907472302516301,0.46725334723790485,dualhead_ema_vicreg_latent8,1
96,0.5424268245697021,0.5269214113553365,0.07095392793416977,0.42050160964330036,dualhead_ema_vicreg_latent8,1
97,0.476040522257487,0.45778393745422363,0.09406021485726039,0.4425271650155385,dualhead_ema_vicreg_latent8,1
98,0.5609117647012075,0.5441629985968272,0.07369498535990715,0.4689643979072571,dualhead_ema_vicreg_latent8,1
99,0.528562605381012,0.5119223296642303,0.07175666590531667,0.47322965661684674,dualhead_ema_vicreg_latent8,1
100,0.505630890528361,0.4904555877049764,0.062355708330869675,0.446986456712087,dualhead_ema_vicreg_latent8,1
101,0.5435468653837839,0.5255318880081177,0.07915272191166878,0.5049848854541779,dualhead_ema_vicreg_latent8,1
102,0.4878545900185903,0.4707204798857371,0.08099568635225296,0.45172659556070965,dualhead_ema_vicreg_latent8,1
103,0.48469733198483783,0.46782957514127094,0.07756869494915009,0.4555439054965973,dualhead_ema_vicreg_latent8,1
104,0.49839240312576294,0.48363474011421204,0.054391024013360344,0.46592801809310913,dualhead_ema_vicreg_latent8,1
105,0.500608911116918,0.4838645358880361,0.08118872841199239,0.4312751094500224,dualhead_ema_vicreg_latent8,1
106,0.5061511298020681,0.4903767804304759,0.07523075491189957,0.4125640094280243,dualhead_ema_vicreg_latent8,1
107,0.482379029194514,0.46703354517618817,0.0638157290716966,0.44819602370262146,dualhead_ema_vicreg_latent8,1
108,0.45803098877271015,0.4414353668689728,0.07642836372057597,0.4476393262545268,dualhead_ema_vicreg_latent8,1
109,0.5316421190897623,0.514997661113739,0.07615387439727783,0.4514533579349518,dualhead_ema_vicreg_latent8,1
110,0.43106046319007874,0.41058335701624554,0.11512937148412068,0.44820908705393475,dualhead_ema_vicreg_latent8,1
111,0.5327065885066986,0.5138152043024699,0.09791611383358638,0.45498864849408466,dualhead_ema_vicreg_latent8,1
112,0.6563777923583984,0.6355686187744141,0.1132377286752065,0.47426949938138324,dualhead_ema_vicreg_latent8,1
113,0.39717643956343335,0.37912947436173755,0.09055664887030919,0.44956497351328534,dualhead_ema_vicreg_latent8,1
114,0.5087490280469259,0.4928475618362427,0.073252834379673,0.42880919575691223,dualhead_ema_vicreg_latent8,1
115,0.5201835532983144,0.5012511909008026,0.09935986747344334,0.44981979330380756,dualhead_ema_vicreg_latent8,1
116,0.4543273647626241,0.43899843096733093,0.06599073608716328,0.4364931583404541,dualhead_ema_vicreg_latent8,1
117,0.47942039370536804,0.4639403124650319,0.07296774784723918,0.40916505455970764,dualhead_ema_vicreg_latent8,1
118,0.5458526114622752,0.5278038481871287,0.09883266190687816,0.40827404459317523,dualhead_ema_vicreg_latent8,1
119,0.5071987807750702,0.489318052927653,0.08929160982370377,0.44757774472236633,dualhead_ema_vicreg_latent8,1
120,0.46595709522565204,0.44993501901626587,0.07704617579778035,0.4158724347750346,dualhead_ema_vicreg_latent8,1
121,0.47831735014915466,0.4626365800698598,0.06997886796792348,0.434144268433253,dualhead_ema_vicreg_latent8,1
122,0.5975934664408366,0.5806410113970438,0.07994143292307854,0.4479147493839264,dualhead_ema_vicreg_latent8,1
123,0.4364052613576253,0.41908026734987897,0.08098908265431722,0.46130427718162537,dualhead_ema_vicreg_latent8,1
124,0.5324984689553579,0.5149198671181997,0.0878435621658961,0.4397118290265401,dualhead_ema_vicreg_latent8,1
125,0.5381787121295929,0.5171399414539337,0.12128480523824692,0.4455139935016632,dualhead_ema_vicreg_latent8,1
126,0.4702974359194438,0.4529830813407898,0.09086503336826961,0.4113931159178416,dualhead_ema_vicreg_latent8,1
127,0.46511440475781757,0.4478471080462138,0.088712011774381,0.4198046624660492,dualhead_ema_vicreg_latent8,1
128,0.4384203453858693,0.42208294073740643,0.08430604139963786,0.3953407605489095,dualhead_ema_vicreg_latent8,1
129,0.5943541924158732,0.5787847638130188,0.07217582687735558,0.4175923864046733,dualhead_ema_vicreg_latent8,1
130,0.4217923680941264,0.4055047035217285,0.0854059209426244,0.3873538672924042,dualhead_ema_vicreg_latent8,1
131,0.45435842871665955,0.43198742469151813,0.13797676811615625,0.42866625388463336,dualhead_ema_vicreg_latent8,1
132,0.46084845066070557,0.4424680471420288,0.09722933669884999,0.43287428220113117,dualhead_ema_vicreg_latent8,1
133,0.5331947803497314,0.5157402555147806,0.09199717392524083,0.41274066766103107,dualhead_ema_vicreg_latent8,1
134,0.47665318846702576,0.4580315947532654,0.10196587443351746,0.4212507903575897,dualhead_ema_vicreg_latent8,1
135,0.510764867067337,0.49464987715085346,0.07494462902347247,0.43102648854255676,dualhead_ema_vicreg_latent8,1
136,0.4073682129383087,0.39326104521751404,0.05974464615186056,0.40663562218348187,dualhead_ema_vicreg_latent8,1
137,0.4588514467080434,0.44253573815027875,0.07677146419882774,0.43192845582962036,dualhead_ema_vicreg_latent8,1
138,0.4891678790251414,0.46839683254559833,0.11708860099315643,0.4531097213427226,dualhead_ema_vicreg_latent8,1
139,0.5112659533818563,0.4926232198874156,0.0908962960044543,0.4776548941930135,dualhead_ema_vicreg_latent8,1
140,0.5137146810690562,0.49531978368759155,0.09418362627426784,0.4488266706466675,dualhead_ema_vicreg_latent8,1
141,0.39907992879549664,0.381595919529597,0.08891754597425461,0.429612269004186,dualhead_ema_vicreg_latent8,1
142,0.41755983233451843,0.40219788750012714,0.07400208463271458,0.39808663725852966,dualhead_ema_vicreg_latent8,1
143,0.46227433284123737,0.44760217269261676,0.06984577452143033,0.38437965512275696,dualhead_ema_vicreg_latent8,1
144,0.418170432249705,0.40071799357732135,0.08672224978605907,0.4390110671520233,dualhead_ema_vicreg_latent8,1
145,0.3627268473307292,0.34347174564997357,0.1080402061343193,0.42255427440007526,dualhead_ema_vicreg_latent8,1
146,0.5100635389486948,0.49271560708681744,0.09414332856734593,0.3966795702775319,dualhead_ema_vicreg_latent8,1
147,0.44709084431330365,0.43106475472450256,0.07346786558628082,0.43396589159965515,dualhead_ema_vicreg_latent8,1
148,0.40943241119384766,0.39209163188934326,0.07817120850086212,0.4761826793352763,dualhead_ema_vicreg_latent8,1
149,0.40819840629895526,0.38893020153045654,0.11103789508342743,0.408220370610555,dualhead_ema_vicreg_latent8,1
150,0.43619345625241596,0.42016632358233136,0.08151389161745708,0.3937871555487315,dualhead_ema_vicreg_latent8,1
151,0.4511995514233907,0.43623913327852887,0.07242128998041153,0.38591383894284564,dualhead_ema_vicreg_latent8,1
152,0.3864542941252391,0.3692277471224467,0.09088798115650813,0.40688751141230267,dualhead_ema_vicreg_latent8,1
153,0.3750515083471934,0.3592456479867299,0.08072175458073616,0.3866845866044362,dualhead_ema_vicreg_latent8,1
154,0.40190346042315167,0.3864733974138896,0.07087592780590057,0.4171237349510193,dualhead_ema_vicreg_latent8,1
155,0.4297551214694977,0.40843068559964496,0.1283587416013082,0.42442817489306134,dualhead_ema_vicreg_latent8,1
156,0.3913135627905528,0.3744951089223226,0.09262749801079433,0.37778494755427044,dualhead_ema_vicreg_latent8,1
157,0.44707151254018146,0.4287101626396179,0.09484239916006725,0.4438547392686208,dualhead_ema_vicreg_latent8,1
158,0.37599119544029236,0.36040563384691876,0.07944356898466746,0.38205992182095844,dualhead_ema_vicreg_latent8,1
159,0.4219740331172943,0.40602054198582965,0.07849295685688655,0.40520963072776794,dualhead_ema_vicreg_latent8,1
160,0.3656251132488251,0.349017192920049,0.08409434060255687,0.4099240005016327,dualhead_ema_vicreg_latent8,1
161,0.4024414122104645,0.38570889830589294,0.08389231562614441,0.4171637296676636,dualhead_ema_vicreg_latent8,1
162,0.36165610949198407,0.3413317948579788,0.12760513772567114,0.3781897226969401,dualhead_ema_vicreg_latent8,1
163,0.6007360617319742,0.5810563067595164,0.1173207014799118,0.39738429586092633,dualhead_ema_vicreg_latent8,1
164,0.361726979414622,0.33940129975477856,0.13992096980412802,0.4166791041692098,dualhead_ema_vicreg_latent8,1
165,0.47033458948135376,0.45166483521461487,0.0950847864151001,0.45806337396303815,dualhead_ema_vicreg_latent8,1
166,0.44483651717503864,0.42646904786427814,0.10340704768896103,0.401337871948878,dualhead_ema_vicreg_latent8,1
167,0.41036786635716754,0.3940224349498749,0.08393181736270587,0.39761261145273846,dualhead_ema_vicreg_latent8,1
168,0.37590041756629944,0.3587399671475093,0.0934353768825531,0.39084552725156146,dualhead_ema_vicreg_latent8,1
169,0.4712437589963277,0.4574281573295593,0.059327599902947746,0.39414169390996295,dualhead_ema_vicreg_latent8,1
170,0.4390728175640106,0.42134885986646015,0.09292678038279216,0.4215637544790904,dualhead_ema_vicreg_latent8,1
171,0.3688229521115621,0.35196202993392944,0.08433922876914342,0.4213498532772064,dualhead_ema_vicreg_latent8,1
172,0.4288936257362366,0.4083985984325409,0.11638295153776805,0.4428369104862213,dualhead_ema_vicreg_latent8,1
173,0.4248028099536896,0.4071156581242879,0.0989924818277359,0.3893951674302419,dualhead_ema_vicreg_latent8,1
174,0.4008631408214569,0.38338448603947956,0.08731275300184886,0.4373689591884613,dualhead_ema_vicreg_latent8,1
175,0.4056771496931712,0.3892188568909963,0.0797089214126269,0.42437034845352173,dualhead_ema_vicreg_latent8,1
176,0.47236931324005127,0.4545932213465373,0.09482677777608235,0.4146709044774373,dualhead_ema_vicreg_latent8,1
177,0.3385528276364009,0.32232139507929486,0.08279169040421645,0.3976133167743683,dualhead_ema_vicreg_latent8,1
178,0.3829965988794963,0.3654865125815074,0.09364895522594452,0.4072595238685608,dualhead_ema_vicreg_latent8,1
179,0.43223994970321655,0.41213197509447735,0.12142921735843022,0.3982525368531545,dualhead_ema_vicreg_latent8,1
180,0.43760745724042255,0.4206960101922353,0.08993597080310185,0.3958931465943654,dualhead_ema_vicreg_latent8,1
181,0.343636691570282,0.3287035922209422,0.07078689460953076,0.39272043108940125,dualhead_ema_vicreg_latent8,1
182,0.5399613976478577,0.5105840464433035,0.21517473955949148,0.3929946919282277,dualhead_ema_vicreg_latent8,1
183,0.43668149908383685,0.41970059275627136,0.08759757876396179,0.4110581576824188,dualhead_ema_vicreg_latent8,1
184,0.3971237738927205,0.37898650765419006,0.10027599334716797,0.40548281868298847,dualhead_ema_vicreg_latent8,1
185,0.37819671630859375,0.3607492645581563,0.09281080961227417,0.4083188672860463,dualhead_ema_vicreg_latent8,1
186,0.41700730721155804,0.40030481417973834,0.09319494167963664,0.3691493670145671,dualhead_ema_vicreg_latent8,1
187,0.4769943058490753,0.45674921075503033,0.11932297547658284,0.4156392514705658,dualhead_ema_vicreg_latent8,1
188,0.3451775113741557,0.3287450571854909,0.08479809761047363,0.3976316452026367,dualhead_ema_vicreg_latent8,1
189,0.352665642897288,0.3361707429091136,0.08168770124514897,0.4163069228331248,dualhead_ema_vicreg_latent8,1
190,0.3399416704972585,0.3220485945542653,0.10509233921766281,0.36919208367665607,dualhead_ema_vicreg_latent8,1
191,0.3942479093869527,0.37626123428344727,0.09933193027973175,0.4026747941970825,dualhead_ema_vicreg_latent8,1
192,0.3299063593149185,0.31133543451627094,0.1048449178536733,0.40432175000508624,dualhead_ema_vicreg_latent8,1
193,0.43689075112342834,0.41468321283658344,0.14346908032894135,0.39303116997083026,dualhead_ema_vicreg_latent8,1
194,0.3536258041858673,0.3374290466308594,0.08049726237853368,0.40735162297884625,dualhead_ema_vicreg_latent8,1
195,0.36666738986968994,0.3499252994855245,0.08684722582499187,0.40286832054456073,dualhead_ema_vicreg_latent8,1
196,0.36128971974054974,0.3416969378789266,0.11788635452588399,0.39020737012227374,dualhead_ema_vicreg_latent8,1
197,0.3591618041197459,0.3399834930896759,0.11472868671019872,0.3852717379728953,dualhead_ema_vicreg_latent8,1
198,0.3621724843978882,0.34406177202860516,0.09610683595140775,0.4250011742115021,dualhead_ema_vicreg_latent8,1
199,0.3622806171576182,0.34597856799761456,0.0851700206597646,0.3892524043718974,dualhead_ema_vicreg_latent8,1
200,0.38973790407180786,0.37226857741673786,0.09247501442829768,0.4110914965470632,dualhead_ema_vicreg_latent8,1
201,0.3503810564676921,0.3264524042606354,0.1601157858967781,0.3958534101645152,dualhead_ema_vicreg_latent8,1
202,0.3523159126440684,0.33206793169180554,0.12035129219293594,0.41064274311065674,dualhead_ema_vicreg_latent8,1
203,0.30422799785931903,0.2861326038837433,0.09501691410938899,0.42968523502349854,dualhead_ema_vicreg_latent8,1
204,0.3231522689263026,0.30241759121418,0.11722396810849507,0.4506144126256307,dualhead_ema_vicreg_latent8,1
205,0.29967618485291797,0.2838379442691803,0.08641439427932103,0.35984023412068683,dualhead_ema_vicreg_latent8,1
206,0.3398316204547882,0.32447318236033124,0.07373867432276408,0.3992285231749217,dualhead_ema_vicreg_latent8,1
207,0.3858583966890971,0.3629104991753896,0.1440951849023501,0.4269191026687622,dualhead_ema_vicreg_latent8,1
208,0.3406793425480525,0.31650810937086743,0.15775599579016367,0.41978158553441364,dualhead_ema_vicreg_latent8,1
209,0.4438135027885437,0.4244317015012105,0.11007454494635265,0.418717622756958,dualhead_ema_vicreg_latent8,1
210,0.3981962700684865,0.3824027081330617,0.08524437497059505,0.3634554247061412,dualhead_ema_vicreg_latent8,1
211,0.4536855220794678,0.4355637530485789,0.09711101402839024,0.4205334484577179,dualhead_ema_vicreg_latent8,1
212,0.3494420051574707,0.33420005440711975,0.07697559396425883,0.3772197961807251,dualhead_ema_vicreg_latent8,1
213,0.4008764823277791,0.38349894682566327,0.08973664790391922,0.42019378145535785,dualhead_ema_vicreg_latent8,1
214,0.37383970618247986,0.35527796546618146,0.10315196464459102,0.4123274286588033,dualhead_ema_vicreg_latent8,1
215,0.36088640491167706,0.34344666202863056,0.09843468169371287,0.3798135717709859,dualhead_ema_vicreg_latent8,1
216,0.3592846790949504,0.3427866001923879,0.08870381365219752,0.3813847005367279,dualhead_ema_vicreg_latent8,1
217,0.3767054080963135,0.35713780919710797,0.10983269413312276,0.4292167027791341,dualhead_ema_vicreg_latent8,1
218,0.4118671417236328,0.3894170820713043,0.1428977573911349,0.40801440676053363,dualhead_ema_vicreg_latent8,1
219,0.3227047820885976,0.30707765618960065,0.07746025919914246,0.3940551082293193,dualhead_ema_vicreg_latent8,1
220,0.41025492548942566,0.39137306809425354,0.10992562522490819,0.3944644133249919,dualhead_ema_vicreg_latent8,1
221,0.39977777004241943,0.3804391324520111,0.11312065025170644,0.4013278086980184,dualhead_ema_vicreg_latent8,1
222,0.33149399360020954,0.31153202553590137,0.11547839641571045,0.4207065502802531,dualhead_ema_vicreg_latent8,1
223,0.38503653804461163,0.3644554416338603,0.122340793410937,0.41735099752744037,dualhead_ema_vicreg_latent8,1
224,0.2724221001068751,0.25593355546394986,0.0859287107984225,0.39478403329849243,dualhead_ema_vicreg_latent8,1
225,0.45905402302742004,0.43978217244148254,0.10292219867308934,0.4489814539750417,dualhead_ema_vicreg_latent8,1
226,0.3146219551563263,0.29803764323393506,0.08628633618354797,0.3977845311164856,dualhead_ema_vicreg_latent8,1
227,0.34122757116953534,0.3223364055156708,0.11172463496526082,0.3859354853630066,dualhead_ema_vicreg_latent8,1
228,0.3530888557434082,0.33487045764923096,0.10273396347959836,0.3972507317860921,dualhead_ema_vicreg_latent8,1
229,0.3405008614063263,0.31931962569554645,0.13038241863250732,0.4071492552757263,dualhead_ema_vicreg_latent8,1
230,0.33794690171877545,0.31844531496365863,0.11259912451108296,0.4120832482973735,dualhead_ema_vicreg_latent8,1
231,0.36194633444150287,0.3412091036637624,0.12456378837426503,0.4140425721804301,dualhead_ema_vicreg_latent8,1
232,0.3566962778568268,0.3391566475232442,0.09323138743638992,0.41082436839739483,dualhead_ema_vicreg_latent8,1
233,0.3546982705593109,0.3384307424227397,0.09222309291362762,0.3522610863049825,dualhead_ema_vicreg_latent8,1
234,0.3622981707255046,0.34476032853126526,0.08745950708786647,0.4395943880081177,dualhead_ema_vicreg_latent8,1
235,0.30422528584798175,0.28511518736680347,0.11401721090078354,0.38541866342226666,dualhead_ema_vicreg_latent8,1
236,0.32460542519887287,0.30857448776563007,0.08514295518398285,0.37583194176356,dualhead_ema_vicreg_latent8,1
237,0.35986894369125366,0.3418334126472473,0.10211346795161565,0.3912091950575511,dualhead_ema_vicreg_latent8,1
238,0.44910361369450885,0.426545371611913,0.153813565770785,0.3588440914948781,dualhead_ema_vicreg_latent8,1
239,0.483392337958018,0.46563992897669476,0.09327005594968796,0.42127010226249695,dualhead_ema_vicreg_latent8,1
240,0.31255944569905597,0.29475390414396924,0.09773430973291397,0.4016060034434001,dualhead_ema_vicreg_latent8,1
241,0.3711162209510803,0.35294997692108154,0.1057516410946846,0.3795539240042369,dualhead_ema_vicreg_latent8,1
242,0.35857295989990234,0.3406515220801036,0.10207331428925197,0.3857053418954213,dualhead_ema_vicreg_latent8,1
243,0.3320932586987813,0.3166194458802541,0.07833765198787053,0.3820020854473114,dualhead_ema_vicreg_latent8,1
244,0.37836019198099774,0.35639553268750507,0.13270114610592523,0.43472738067309064,dualhead_ema_vicreg_latent8,1
