control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,n_cells,n_donors,mean_regulator_delta,mean_target_only_l1_delta_norm,mean_target_only_l2_delta_norm,mean_full_changed_feature_l1_delta_norm,mean_full_changed_feature_l2_delta_norm,mean_number_changed_features,total_clipping_count,mean_clipping_fraction
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.0735247170777046,0.03347701795202624,0.15164971707770458,0.10223268889314363,5.46875,369,0.6783088235294118
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572898,0.026332862776112676,0.19776936543572898,0.10340900263182276,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932246,0.0658321569402817,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025085894024261226,0.011067862208071585,0.1063358940242613,0.08376037567866292,6.1875,570,0.7421875
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06271473506065324,0.027669655520179047,0.2658397350606532,0.20940093919665714,6.1875,570,0.7421875
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999998,0.021950817714523566,0.2,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.05487704428630896,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028714697128029775,0.014336689808218282,0.03808969712802979,0.022279933390320993,3.96875,353,0.7354166666666666
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07178674282007397,0.03584172452054546,0.09522424282007397,0.05569983347580223,3.96875,353,0.7354166666666666
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.1000000000000002,0.027168736708773903,0.2000000000000002,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.028348001523723628,0.013213379574568708,0.05959800152372365,0.040611711558636146,5.25,376,0.6911764705882353
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07087000380930902,0.03303344893642174,0.14899500380930902,0.10152927889659027,5.25,376,0.6911764705882353
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.097686749340756,0.026328722771613577,0.197686749340756,0.10340794668467763,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335188996,0.06582180692903392,0.49421687335188996,0.25851986671169397,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025088991969560163,0.010755302724773081,0.10633899196956023,0.08361509389708102,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06272247992390052,0.026888256811932756,0.2658474799239005,0.2090377347427024,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999999,0.021950817714523566,0.2,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.05487704428630896,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02817421173622283,0.014097277686220685,0.03754921173622284,0.02231306171875181,3.90625,355,0.7395833333333334
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07043552934055673,0.035243194215551533,0.09387302934055673,0.05578265429687931,3.90625,355,0.7395833333333334
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000014,0.027168736708773886,0.20000000000000015,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5000000000000001,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.030501208163906973,0.013747988454903326,0.061751208163906994,0.0405962781496317,5.625,364,0.6691176470588236
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07625302040976714,0.03436997113725816,0.1543780204097671,0.10149069537407909,5.625,364,0.6691176470588236
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572909,0.02633286277611271,0.19776936543572912,0.10340900263182276,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932246,0.0658321569402817,0.49442341358932246,0.2585225065795568,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.024516240615674884,0.010790787644945678,0.10576624061567495,0.08367083027232937,6.03125,575,0.7486979166666666
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06129060153918729,0.02697696911236425,0.2644156015391873,0.20917707568082325,6.03125,575,0.7486979166666666
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.1,0.021950817714523566,0.20000000000000004,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02952069529857275,0.014724868306821995,0.03889569529857276,0.022763491127178178,4.09375,349,0.7270833333333333
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07380173824643145,0.03681217076705478,0.09723923824643145,0.05690872781794523,4.09375,349,0.7270833333333333
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027168736708773893,0.20000000000000018,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.25906249552895866,15.0,0,0.0
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029622800844468604,0.01349925134919911,0.060872800844468625,0.040548388632185364,5.46875,369,0.6783088235294118
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07405700211117137,0.033748128372997704,0.15218200211117136,0.10137097158046329,5.46875,369,0.6783088235294118
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572905,0.026332862776112697,0.19776936543572907,0.10340900263182276,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932249,0.06583215694028172,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025062102418403925,0.010894248089523443,0.106312102418404,0.08389643567688466,6.1875,570,0.7421875
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06265525604601005,0.027235620223808703,0.26578025604601,0.20974108919221152,6.1875,570,0.7421875
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999995,0.021950817714523563,0.19999999999999998,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2500000000000001,0.05487704428630896,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028653550516223994,0.01424077736972986,0.038028550516224,0.02265931565390061,3.96875,353,0.7354166666666666
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07163387629055956,0.03560194342432443,0.09507137629055956,0.05664828913475129,3.96875,353,0.7354166666666666
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000019,0.0271687367087739,0.2000000000000002,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.030688631500373403,0.013654589169793695,0.061938631500373424,0.04075780665346103,5.65625,363,0.6672794117647058
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.0767215787509333,0.034136472924484115,0.15484657875093327,0.10189451663365243,5.65625,363,0.6672794117647058
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572906,0.026332862776112704,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932243,0.0658321569402817,0.49442341358932246,0.2585225065795568,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02512505094891713,0.010887107421490832,0.1063750509489172,0.08353745501650162,6.25,568,0.7395833333333334
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06281262737229301,0.027217768553727165,0.265937627372293,0.2088436375412539,6.25,568,0.7395833333333334
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999998,0.021950817714523566,0.2,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2500000000000001,0.05487704428630897,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.0309472568532478,0.015135748055067602,0.040322256853247807,0.02334984847103219,4.25,344,0.7166666666666667
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07736814213311914,0.03783937013766882,0.10080564213311914,0.05837462117758028,4.25,344,0.7166666666666667
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000019,0.0271687367087739,0.2000000000000002,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.2500000000000001,0.06792184177193465,0.5000000000000001,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.02996716660395278,0.013581369140086254,0.0612171666039528,0.04048255272997359,5.5625,366,0.6727941176470589
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07491791650988172,0.033953422850215534,0.15304291650988172,0.10120638182493384,5.5625,366,0.6727941176470589
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09768674934075611,0.0263287227716136,0.19768674934075614,0.10340794668467765,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335189005,0.06582180692903394,0.4942168733518901,0.25851986671169397,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025627712051443,0.0110304107731212,0.10687771205144307,0.0836656289954577,6.34375,565,0.7356770833333334
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06406928012860763,0.027576026932803067,0.26719428012860763,0.2091640724886441,6.34375,565,0.7356770833333334
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999999,0.02195081771452357,0.2,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02929432778411032,0.01450022582828957,0.03866932778411033,0.022480077004710573,4.0625,350,0.7291666666666666
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07323581946027535,0.03625056457072369,0.09667331946027535,0.05620019251177619,4.0625,350,0.7291666666666666
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000019,0.027168736708773896,0.2000000000000002,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999997,0.06792184177193461,0.5,0.25906249552895866,15.0,0,0.0
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.027811287963804818,0.013103966070648282,0.05906128796380484,0.04017366179508674,5.21875,377,0.6930147058823529
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.06952821990951188,0.03275991517662064,0.14765321990951188,0.10043415448771675,5.21875,377,0.6930147058823529
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572903,0.026332862776112697,0.19776936543572907,0.10340900263182276,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932243,0.06583215694028169,0.49442341358932246,0.2585225065795568,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025002216275858174,0.010764181400126221,0.10625221627585825,0.0835827643003728,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06250554068964564,0.02691045350031565,0.26563054068964564,0.20895691075093187,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999995,0.02195081771452356,0.19999999999999998,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2500000000000001,0.054877044286308956,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028152546319296718,0.014333857728988202,0.03752754631929672,0.02223752378782855,3.875,356,0.7416666666666667
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07038136579824134,0.035834644322470265,0.09381886579824134,0.055593809469571126,3.875,356,0.7416666666666667
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000019,0.027168736708773896,0.2000000000000002,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.02997856444492673,0.013670995572956918,0.061228564444926754,0.04053532711997163,5.46875,369,0.6783088235294118
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07494641111231669,0.03417748893239221,0.15307141111231667,0.10133831779992898,5.46875,369,0.6783088235294118
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09768674934075604,0.02632872277161359,0.19768674934075606,0.10340794668467763,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335188996,0.06582180692903393,0.49421687335189,0.25851986671169397,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02578301696168316,0.011180338136379902,0.10703301696168323,0.0836329739499961,6.3125,566,0.7369791666666666
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06445754240420809,0.02795084534094984,0.2675825424042081,0.20908243487499006,6.3125,566,0.7369791666666666
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999998,0.021950817714523566,0.2,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2500000000000001,0.05487704428630897,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029840199594796248,0.014527624474689076,0.03921519959479626,0.022450486222474045,4.125,348,0.725
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07460049898699021,0.036319061186722484,0.09803799898699021,0.056126215556184904,4.125,348,0.725
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027168736708773893,0.20000000000000018,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25000000000000006,0.06792184177193462,0.5,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029270694475279895,0.013421619486615478,0.06052069447527992,0.04040153215805886,5.4375,370,0.6801470588235294
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07317673618819953,0.033554048716538575,0.15130173618819953,0.101003830395147,5.4375,370,0.6801470588235294
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.0976867493407561,0.026328722771613598,0.1976867493407561,0.10340794668467763,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335188996,0.06582180692903392,0.49421687335189,0.25851986671169397,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.026622876214481738,0.011289360912970916,0.10787287621448181,0.08363856249616974,6.53125,559,0.7278645833333334
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.0665571905362045,0.028223402282427354,0.2696821905362045,0.2090964062404242,6.53125,559,0.7278645833333334
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999999,0.021950817714523566,0.2,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2500000000000001,0.05487704428630896,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028448353439312214,0.01430532875746799,0.03782335343931222,0.022209982714059176,3.9375,354,0.7375
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07112088359828017,0.03576332189366979,0.09455838359828017,0.055524956785147725,3.9375,354,0.7375
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027168736708773893,0.20000000000000018,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25000000000000006,0.06792184177193464,0.5000000000000001,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.028962009747198446,0.013214120886495727,0.06021200974719847,0.040371428231593724,5.40625,371,0.6819852941176471
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07240502436799587,0.03303530221623919,0.15053002436799587,0.10092857057898415,5.40625,371,0.6819852941176471
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572909,0.02633286277611271,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932246,0.0658321569402817,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02506441176291598,0.010865160497594754,0.10631441176291605,0.08351987210693354,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06266102940729018,0.027162901243986987,0.2657860294072902,0.20879968026733367,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09999999999999995,0.02195081771452356,0.19999999999999998,0.10238084976369484,24.0,0,0.0
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000002,0.255952124409237,24.0,0,0.0
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02883078226377554,0.014447182601422822,0.03820578226377555,0.02236496607232765,4.0,352,0.7333333333333333
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07207695565943839,0.036117956503556835,0.09551445565943839,0.05591241518081889,4.0,352,0.7333333333333333
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000019,0.027168736708773896,0.2000000000000002,0.1036249982115835,15.0,0,0.0
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.2590624955289587,15.0,0,0.0
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029106690719663566,0.013353985316139317,0.06035669071966359,0.040903528583867456,5.40625,371,0.6819852941176471
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07276672679915891,0.0333849632903483,0.1508917267991589,0.10225882145966861,5.40625,371,0.6819852941176471
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09768674934075598,0.026328722771613567,0.197686749340756,0.10340794668467763,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335188996,0.06582180692903392,0.49421687335189,0.25851986671169397,16.125,28,0.051470588235294115
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.0253845961488488,0.011087873546956969,0.10663459614884888,0.08380922676963534,6.21875,569,0.7408854166666666
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06346149037212219,0.0277196838673925,0.2665864903721222,0.2095230669240882,6.21875,569,0.7408854166666666
