source_tf,target_gene,edge_type,n_samples,spearman_rho,spearman_pvalue,bootstrap_median_rho,bootstrap_sd_rho,bootstrap_sign_stability,tf_mean_microglia_expressed_fraction,target_mean_microglia_expressed_fraction,atac_peak_support_status,motif_support_status,edge_candidate_pass,claim_language
BACH1,LAPTM5,microglia_snrna_sample_coactivity,18,0.9133126934984519,1.2182182797478767e-07,0.8997912317327766,0.0510019166717975,1.0,0.7182959780743823,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,HLA-DPA1,microglia_snrna_sample_coactivity,18,0.20743034055727552,0.4088537259590216,0.18829656862745098,0.2529947754170518,0.765,0.8827267977897237,0.1717543696726001,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
ELF1,GPX4,microglia_snrna_sample_coactivity,18,0.20330237358101136,0.4184467334719628,0.21961376782095127,0.23342251594268545,0.755,0.6193480739287138,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
ETS1,FCER1G,microglia_snrna_sample_coactivity,18,0.21362229102167182,0.3946884572555506,0.17075373529931476,0.2541178843157136,0.75,0.06352335494731437,0.13221140813433435,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
ETS1,TREM2,microglia_snrna_sample_coactivity,18,0.21568627450980388,0.3900270258208054,0.1721248701973001,0.291574595312768,0.745,0.06352335494731437,0.09963449707770816,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
STAT1,MSR1,microglia_snrna_sample_coactivity,18,0.2053663570691434,0.4136353714020945,0.20809581055053583,0.277730958531123,0.73,0.18370103613986088,0.5341746024309856,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
MAFB,TREM2,microglia_snrna_sample_coactivity,18,0.20949432404540763,0.40410193596361976,0.2014559695076705,0.2803524409617156,0.71,0.15371873232611807,0.09963449707770816,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,IRF8,microglia_snrna_sample_coactivity,18,0.20123839009287925,0.42328766928815786,0.17240807003023478,0.2829304722596884,0.71,0.8827267977897237,0.3227524558446593,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFKB1,IL27RA,microglia_snrna_sample_coactivity,18,0.7770897832817338,0.00014812554588688426,0.7763835583532148,0.12166598044821153,1.0,0.3477197168557938,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ELF1,IL27RA,microglia_snrna_sample_coactivity,18,0.7564499484004128,0.00028021938721360353,0.7398531916575439,0.1348264315551691,1.0,0.6193480739287138,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,IL27RA,microglia_snrna_sample_coactivity,18,0.7502579979360166,0.0003352980382239193,0.742069613037355,0.12451367412971827,1.0,0.554013960823625,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,IL27RA,microglia_snrna_sample_coactivity,18,0.7481940144478844,0.00035556828754260204,0.7329087048832272,0.12079226761151392,1.0,0.15371873232611807,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,IL27RA,microglia_snrna_sample_coactivity,18,0.739938080495356,0.0004472657750928329,0.7077492211838007,0.12396524712552241,1.0,0.4825569896100508,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,IL27RA,microglia_snrna_sample_coactivity,18,0.7254901960784313,0.0006554343714426355,0.7105547336066692,0.10725319905924822,1.0,0.26683700723042186,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,IL27RA,microglia_snrna_sample_coactivity,18,0.7192982456140351,0.0007666636665897179,0.7027733356700039,0.13739565661149714,1.0,0.3132576831893714,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,IL27RA,microglia_snrna_sample_coactivity,18,0.6945304437564499,0.0013817713318639603,0.6742983615894456,0.13182878338559062,1.0,0.23448901936554328,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,SLC6A12,microglia_snrna_sample_coactivity,18,0.6921887007940063,0.0014566632691984129,0.6898055159522022,0.14559263799071795,1.0,0.554013960823625,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ELF1,SOD1,microglia_snrna_sample_coactivity,18,0.6883384932920537,0.0015871002439845348,0.6846469635583965,0.15722493678519975,1.0,0.6193480739287138,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,LGALS3,microglia_snrna_sample_coactivity,18,0.6845638496165474,0.001724224221371845,0.6845398751726186,0.11026195158795878,1.0,0.8827267977897237,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,IL27RA,microglia_snrna_sample_coactivity,18,0.6800825593395253,0.0018996026438905026,0.6863782337198929,0.13130441125082895,1.0,0.8827267977897237,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,SOD1,microglia_snrna_sample_coactivity,18,0.6780185758513931,0.0019851971899574545,0.6774741800613824,0.1590299109870269,1.0,0.3132576831893714,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT1,IFITM3,microglia_snrna_sample_coactivity,18,0.6676986584107326,0.002462394297708647,0.6687435098650052,0.16059310524289314,1.0,0.18370103613986088,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,SOD2,microglia_snrna_sample_coactivity,18,0.6642696917599586,0.0026404242636880793,0.6562019458752831,0.17414115487332252,1.0,0.8827267977897237,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,IFITM3,microglia_snrna_sample_coactivity,18,0.6635706914344685,0.0026779839744573825,0.6531256646079193,0.13168385466083457,1.0,0.26683700723042186,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RELA,IFITM3,microglia_snrna_sample_coactivity,18,0.6615067079463364,0.002791461831762223,0.6581357829291966,0.15560427361636156,1.0,0.062488568855671146,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,SOD1,microglia_snrna_sample_coactivity,18,0.6594427244582043,0.0029088627228155833,0.6644087916123785,0.16467974438908867,1.0,0.3477197168557938,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,IFITM3,microglia_snrna_sample_coactivity,18,0.6470588235294118,0.0037015338197611426,0.6389305174161246,0.1690997037804889,1.0,0.7182959780743823,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,IL27RA,microglia_snrna_sample_coactivity,18,0.6388028895768835,0.004322124802950016,0.6342848260586094,0.14989298309117205,1.0,0.7182959780743823,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,LGALS3,microglia_snrna_sample_coactivity,18,0.6370677152540117,0.00446277861040339,0.6181682012285582,0.1303018025592958,1.0,0.4825569896100508,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,SLC6A12,microglia_snrna_sample_coactivity,18,0.6273972467415253,0.00531672307743108,0.639462968300667,0.15869569562800878,1.0,0.23448901936554328,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,IFITM3,microglia_snrna_sample_coactivity,18,0.6243550051599587,0.0056112726298920695,0.5985405745712897,0.14812101324063703,1.0,0.3477197168557938,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,IFITM3,microglia_snrna_sample_coactivity,18,0.6119711042311662,0.006950274712161289,0.6216233738868844,0.14952649671680954,1.0,0.3132576831893714,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,SLC6A12,microglia_snrna_sample_coactivity,18,0.6111993832284051,0.0070415857811665355,0.6350961687753153,0.17752872584175836,1.0,0.26683700723042186,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,LGALS3,microglia_snrna_sample_coactivity,18,0.5926691548716414,0.009542441774143439,0.6035482670115011,0.14376191571475533,1.0,0.15371873232611807,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,LGALS3,microglia_snrna_sample_coactivity,18,0.5906041055515312,0.00986041681952631,0.5901396513792786,0.14481285972178484,1.0,0.554013960823625,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,SOD2,microglia_snrna_sample_coactivity,18,0.5850161649565727,0.010763662740891538,0.5678563188269332,0.16418482815409682,1.0,0.3477197168557938,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,SOD2,microglia_snrna_sample_coactivity,18,0.5829305458301678,0.011117289758422489,0.5721781466920126,0.16523173914078657,1.0,0.3132576831893714,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,SOD1,microglia_snrna_sample_coactivity,18,0.5665634674922602,0.014226822697300039,0.5845871181737377,0.18222805930105862,1.0,0.41908665570149395,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,IFITM3,microglia_snrna_sample_coactivity,18,-0.6862745098039216,0.0016609135348996636,-0.6964021760663182,0.14913092843576864,1.0,0.11312740372107477,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,SOD1,microglia_snrna_sample_coactivity,18,0.6986584107327141,0.0012575339153336352,0.6847595730052312,0.14527321469206508,0.995,0.4825569896100508,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,IL27RA,microglia_snrna_sample_coactivity,18,0.6388028895768835,0.004322124802950016,0.6388273558847406,0.16829571061435966,0.995,0.41908665570149395,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ELF1,SLC6A12,microglia_snrna_sample_coactivity,18,0.6252375316064425,0.005524494372447516,0.6154101994063739,0.1676264517973009,0.995,0.6193480739287138,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MITF,CST7,microglia_snrna_sample_coactivity,18,0.5709223022318725,0.013338360397666171,0.5766617278254252,0.16832916475628315,0.995,0.3646233379566823,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,LGALS3,microglia_snrna_sample_coactivity,18,0.5689210876903735,0.013740612299880103,0.5581324715892022,0.165754064644616,0.995,0.26683700723042186,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ELF1,LGALS3,microglia_snrna_sample_coactivity,18,0.5596283657498774,0.015736746794451435,0.5511506276150628,0.14725599958882463,0.995,0.6193480739287138,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,APOE,microglia_snrna_sample_coactivity,18,0.5369008615029713,0.02159343953532681,0.514788686555613,0.15249122197875062,0.995,0.004496761225571431,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,SLC6A12,microglia_snrna_sample_coactivity,18,0.5302100656628037,0.023608335936316175,0.544294474473725,0.1778992759724792,0.995,0.15371873232611807,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ELF1,IFITM3,microglia_snrna_sample_coactivity,18,0.5273477812177503,0.024513917732196133,0.5328429657643137,0.1946817000719725,0.995,0.6193480739287138,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,SOD2,microglia_snrna_sample_coactivity,18,0.5224475911644259,0.0261269995647179,0.5486550407772366,0.1770951143667257,0.995,0.26683700723042186,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,SLC6A12,microglia_snrna_sample_coactivity,18,0.5195290737532267,0.0271262974946149,0.507469316942706,0.1832714729629946,0.995,0.004496761225571431,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,LGALS3,microglia_snrna_sample_coactivity,18,0.5059370834270108,0.03217772910759234,0.5092624700233565,0.14054504703831958,0.995,0.3477197168557938,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,IL27RA,microglia_snrna_sample_coactivity,18,0.49226006191950467,0.0379650212831526,0.4984455958549222,0.1663957996810569,0.995,0.3227524558446593,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,SLC6A12,microglia_snrna_sample_coactivity,18,0.6155188134985705,0.006542742430809676,0.6017054429655662,0.18686086212441383,0.99,0.4825569896100508,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,SOD1,microglia_snrna_sample_coactivity,18,0.5954592363261093,0.009125961400493108,0.6133403719610617,0.19342929364091402,0.99,0.8827267977897237,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,SOD1,microglia_snrna_sample_coactivity,18,0.5727554179566564,0.012978178834505893,0.5885736676439222,0.1898554399378777,0.99,0.554013960823625,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,SLC6A12,microglia_snrna_sample_coactivity,18,0.5442482140408412,0.019538919809958075,0.5360141427543008,0.18752524815725732,0.99,0.3477197168557938,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RELA,SOD1,microglia_snrna_sample_coactivity,18,0.5397316821465429,0.020782714646741193,0.5218274550484094,0.2091426596360723,0.99,0.062488568855671146,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,SOD2,microglia_snrna_sample_coactivity,18,0.5015913999003769,0.0339371555441301,0.5389868398355409,0.20129945878575622,0.99,0.554013960823625,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,IFITM3,microglia_snrna_sample_coactivity,18,0.4984520123839009,0.03525363586497097,0.5049607005189756,0.1927991171701788,0.99,0.8827267977897237,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,LGALS3,microglia_snrna_sample_coactivity,18,0.4852865902259084,0.041206976514121814,0.5008147408831702,0.18560588290254815,0.99,0.41908665570149395,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,IFITM3,microglia_snrna_sample_coactivity,18,0.46955624355005166,0.04929337692796817,0.47499660906600116,0.19380506443590945,0.99,0.23448901936554328,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,FCER1G,microglia_snrna_sample_coactivity,18,0.4518472596807184,0.059773618299119716,0.4374434105413565,0.18079623422041907,0.99,0.004496761225571431,0.13221140813433435,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,IFITM3,microglia_snrna_sample_coactivity,18,0.4390892194073805,0.0682977231690143,0.43005424439839623,0.17439529818135385,0.99,0.004496761225571431,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,PRDX1,microglia_snrna_sample_coactivity,18,0.5645432820952035,0.014654235012275302,0.585034120432135,0.17720471052827289,0.985,0.004496761225571431,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,SLC6A12,microglia_snrna_sample_coactivity,18,0.5442482140408412,0.019538919809958075,0.5221275863854513,0.20715677096692853,0.985,0.3132576831893714,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,IFITM3,microglia_snrna_sample_coactivity,18,-0.5356037151702786,0.021973121639608087,-0.5415347191508182,0.19816305477649632,0.985,0.10878490914446931,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,SLC6A12,microglia_snrna_sample_coactivity,18,0.614438955931029,0.006664682894072544,0.6271849998650387,0.18494909694863845,0.98,0.8827267977897237,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,IL27RA,microglia_snrna_sample_coactivity,18,0.5900593626418794,0.009945697596995704,0.5942043612141641,0.217403521003649,0.98,0.004496761225571431,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,SOD1,microglia_snrna_sample_coactivity,18,0.5397316821465429,0.020782714646741193,0.5299631326594236,0.19442919707177153,0.98,0.23448901936554328,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,TXNIP,microglia_snrna_sample_coactivity,18,0.5092584409107391,0.030881192896117193,0.5207375442835281,0.21043997443828594,0.98,0.004496761225571431,0.323668540357396,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,SOD1,microglia_snrna_sample_coactivity,18,0.5087719298245614,0.031068538407296162,0.5142979220526356,0.20894369495917212,0.98,0.1927428000001874,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,SOD2,microglia_snrna_sample_coactivity,18,0.5078482572795916,0.031426643975295564,0.4852882348324484,0.19320331735133311,0.98,0.41908665570149395,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ELF1,SOD2,microglia_snrna_sample_coactivity,18,0.5015913999003769,0.0339371555441301,0.47750944177958665,0.19320163619308972,0.98,0.6193480739287138,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MITF,LGALS3,microglia_snrna_sample_coactivity,18,0.4976768861465699,0.03558464563852915,0.5007820663496401,0.18049987650432567,0.98,0.3646233379566823,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,LGALS3,microglia_snrna_sample_coactivity,18,0.465668621684861,0.05146502367302463,0.4730808589609526,0.19404289531813124,0.98,0.23448901936554328,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,LGALS3,microglia_snrna_sample_coactivity,18,0.44914822712397906,0.06150677266528492,0.421870320617711,0.18888281681014876,0.98,0.3132576831893714,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,SLC6A12,microglia_snrna_sample_coactivity,18,0.42222430890866847,0.08090795742925437,0.43442780358032645,0.1949344102883651,0.98,0.41908665570149395,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,LPL,microglia_snrna_sample_coactivity,18,0.413828689370485,0.08778525139466084,0.4376632706374086,0.20039983291233154,0.975,0.23448901936554328,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,SOD2,microglia_snrna_sample_coactivity,18,0.5141051146588063,0.02906219667779002,0.49948210589153086,0.22051474544459773,0.97,0.4825569896100508,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MITF,SOD1,microglia_snrna_sample_coactivity,18,0.5067079463364293,0.031873132260511465,0.53549118890171,0.21043571159566654,0.97,0.3646233379566823,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RELA,IL27RA,microglia_snrna_sample_coactivity,18,0.4282765737874097,0.07620095935240204,0.4450679523672224,0.2104274854221075,0.97,0.062488568855671146,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,LGALS3,microglia_snrna_sample_coactivity,18,0.42643268460276634,0.07761310236923102,0.40625000000000006,0.1887565201893091,0.97,0.1927428000001874,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,SOD2,microglia_snrna_sample_coactivity,18,0.4953345425211622,0.03659945644200743,0.48404492692922396,0.18965264154531863,0.965,0.1927428000001874,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,SLC6A12,microglia_snrna_sample_coactivity,18,0.4718977570155707,0.04801928077551842,0.48611989180856074,0.22913819684150125,0.965,0.7182959780743823,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,SOD1,microglia_snrna_sample_coactivity,18,0.4716202270381837,0.04816897678955323,0.4166684751235899,0.2185777920493068,0.965,0.26683700723042186,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,SOD1,microglia_snrna_sample_coactivity,18,0.46955624355005166,0.04929337692796817,0.48055812353535576,0.23374122899478927,0.965,0.15371873232611807,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,SOD2,microglia_snrna_sample_coactivity,18,0.4577933982458742,0.056084515345230034,0.47725273441640903,0.2127274944941365,0.965,0.7182959780743823,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MITF,GBA,microglia_snrna_sample_coactivity,18,0.391124871001032,0.10849983794275489,0.4126819126819127,0.21582248288910272,0.965,0.3646233379566823,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,IL27RA,microglia_snrna_sample_coactivity,18,0.43446852425180604,0.07159701126026873,0.44282684076707046,0.2168388414705964,0.955,0.1927428000001874,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,GBA,microglia_snrna_sample_coactivity,18,0.4592363261093911,0.05521566198726722,0.5007820646506778,0.25503153043776533,0.95,0.41908665570149395,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,GBA,microglia_snrna_sample_coactivity,18,0.44685242518059853,0.06301029106386723,0.4781249050560116,0.23040276661333806,0.95,0.1927428000001874,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RELA,SOD2,microglia_snrna_sample_coactivity,18,0.43276596872901546,0.07284188169742224,0.4495236163372516,0.2293449244128215,0.95,0.062488568855671146,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT1,GBA,microglia_snrna_sample_coactivity,18,0.40350877192982454,0.09680965248246655,0.42931439321492515,0.23387574579387868,0.95,0.18370103613986088,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,SOD2,microglia_snrna_sample_coactivity,18,0.44154332821273473,0.06659195576604224,0.42549326430477596,0.25478127575415177,0.945,0.004496761225571431,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,SOD1,microglia_snrna_sample_coactivity,18,0.40350877192982454,0.09680965248246655,0.3875,0.22630774716342364,0.945,0.06352335494731437,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,SOD1,microglia_snrna_sample_coactivity,18,0.3901833983595851,0.10942796537834208,0.3731407139558308,0.22344018284152367,0.945,0.004496761225571431,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,SOD1,microglia_snrna_sample_coactivity,18,0.3828689370485036,0.11683232301276766,0.39874041143654126,0.22571801474067443,0.945,0.3227524558446593,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,MSR1,microglia_snrna_sample_coactivity,18,0.3710463379495782,0.1295392170918808,0.39581854246540416,0.20490145643981372,0.945,0.004496761225571431,0.5341746024309856,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,HLA-DPB1,microglia_snrna_sample_coactivity,18,-0.4008150985873667,0.09927137198742494,-0.4433436754425883,0.24050546467504885,0.945,0.004496761225571431,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,APOC1,microglia_snrna_sample_coactivity,18,0.4390892194073805,0.0682977231690143,0.432719928590832,0.2419442661528598,0.94,0.004496761225571431,0.12561418392770907,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,LAPTM5,microglia_snrna_sample_coactivity,18,0.4327101992707116,0.07288292743417003,0.410927580491225,0.22985312697480573,0.94,0.004496761225571431,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,IFITM3,microglia_snrna_sample_coactivity,18,0.4117647058823529,0.08953914742899156,0.4330255087516499,0.23774090107196616,0.94,0.554013960823625,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
