source_page_id,source_page_url,link_index,link_text,url,resource_type,download_candidate
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,17,news,https://alleninstitute.org/news/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,18,support,https://brain-map.org/support,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,19,Tutorials & How-Tos,https://brain-map.org/support/tutorials,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,20,Documentation,https://brain-map.org/support/documentation,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,21,Citation Policy,https://alleninstitute.org/citation-policy/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,22,Community Forum,https://community.brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,23,,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,24,,https://brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,25,,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,26,brain knowledge platform,https://brain-map.org/consortia/sea-ad/our-resources,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,27,back to menu,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,28,brain knowledge platform,https://brain-map.org/bkp,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,29,experiment Use Allen Institute tools and protocols for your labs' experiments,https://brain-map.org/bkp/experiment,white paper / PDF,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,30,explore (Visually) explore choice taxonomiesnts,https://brain-map.org/bkp/explore,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,31,analyze Analyze your own data using Allen Institute mapping and analysis solutions,https://brain-map.org/bkp/analyze,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,32,reference Reference anatomical resources and BRAIN Initiative metadata standards,https://brain-map.org/bkp/reference,donor metadata,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,33,develop Develop software against Allen Institute APIs and SDKs,https://brain-map.org/bkp/develop,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,34,atlases,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,35,back to menu,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,36,atlases,https://brain-map.org/atlases,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,37,anatomy reference atlases,https://brain-map.org/atlases/anatomy,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,38,mouse data atlases,https://brain-map.org/atlases#mouse,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,39,human data atlases,https://brain-map.org/atlases#human,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,40,non-human primate data atlases,https://brain-map.org/atlases#non-human-primate,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,41,research,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,42,back to menu,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,43,our research,https://brain-map.org/our-research,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,44,consortia,https://brain-map.org/consortia,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,45,community partnerships,https://brain-map.org/community-partnerships,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,46,news,https://alleninstitute.org/news,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,47,support,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,48,back to menu,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,49,support,https://brain-map.org/support,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,50,Tutorials & How-Tos,https://brain-map.org/support/tutorials,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,51,Documentation,https://brain-map.org/support/documentation,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,52,Citation Policy,https://alleninstitute.org/citation-policy/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,53,Community Forum,https://community.brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,54,search,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,55,Brain-map,https://brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,56,Scientific Consortia,https://brain-map.org/consortia,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,57,Seattle Alzheimer’s Disease Brain Cell Atlas,https://brain-map.org/consortia/sea-ad,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,58,Alzheimer's Disease Resources (SEA-AD),https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,59,cohort of donors,https://portal.brain-map.org/explore/seattle-alzheimers-disease/whatis#Cohort,donor metadata,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,60,Single Nucleus Transcriptomics,https://brain-map.org/consortia/sea-ad/our-resources#singleNucleus,single-cell / snRNA,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,61,Spatial Transcriptomics,https://brain-map.org/consortia/sea-ad/our-resources#spatial,spatial transcriptomics,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,62,Donor & neuropathalogy,https://brain-map.org/consortia/sea-ad/our-resources#donors,donor metadata,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,63,Knowledge Integration,https://brain-map.org/consortia/sea-ad/our-resources#knowledge,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,64,Epigenomics,https://brain-map.org/consortia/sea-ad/our-resources#epigenomics,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,65,Whole genome Sequencing,https://brain-map.org/consortia/sea-ad/our-resources#wgs,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,66,Transcriptomics Comparative Viewer,https://knowledge.brain-map.org/data/5IU4U8BP711TR6KZ843/2CD0HDC5PS6A58T0P6E/compare,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,67,Transcriptomics Explorer,https://celltypes.brain-map.org/rnaseq/Human-MTG-10x_SEA-AD?selectedVisualization=Heatmap&colorByFeature=Cell+Type&colorByFeatureValue=GAD1,single-cell / snRNA,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,68,ABC Atlas Access,https://alleninstitute.github.io/abc_atlas_access/intro.html,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,69,Single Nucleus RNA-Seq,https://knowledge.brain-map.org/abcatlas#AQEBTDczWFZKMUdHVERSUzFSUzVLNAACR0xNRUowRDg5SzgzQ0NBUjFITwADAAQBAQJ976cogBj1xQOFNOIahIC0mgAFAAYBAQJQTU9ONTJaUkVGM0JZUEJKQlNXAAN%2BAAAABAAACDk4SkUzWjFJTFNEQ0lFTUE2TFEACVVNU1ZYVERJQVpUQUZLR0U0M1QACgALAW5vbmUAAm5vbmUAAwEEAQACIzAwMDAwMAADyAEABQEBAiMwMDAwMDAAA8gBAAAMAAACAQMAAA%3D%3D,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,70,View in parallel with the SEA-AD spatial transcriptomics data,https://knowledge.brain-map.org/abcatlas#AQIBTDczWFZKMUdHVERSUzFSUzVLNAACR0xNRUowRDg5SzgzQ0NBUjFITwADAAQBAQJ976cogBj1xQOENOIahIC0mgAFAAYBAQJQTU9ONTJaUkVGM0JZUEJKQlNXAAN%2BAAAABAAACDk4SkUzWjFJTFNEQ0lFTUE2TFEACVVNU1ZYVERJQVpUQUZLR0U0M1QACgALAW5vbmUAAm5vbmUAAwEEAQACIzAwMDAwMAADyAEABQEBAiMwMDAwMDAAA8gBAAAMAAABUU5aTUdPWlhINEVQQ0lVM1YzQQACUlJSNkZOM1dMUjJMOUlWV1hRVAADAAQBAAKMzPOrjVCeXwOOgMtlj4y7AwQyTlFUSUU3VEFNUDhQUUFITzRQAAWJT5zAhgPp14lOnMCLmAGzBgAHAAAFAAYBAQJQTU9ONTJaUkVGM0JZUEJKQlNXAAN%2BAAAABAAACDJDS09RSUsyTjlJRTdUNFdJOEYACUZIVVVLMTlBNVhKN0ZDOVlZVDQACgALAW5vbmUAAm5vbmUAAwEEAQACIzAwMDAwMAADyAEABQEBAiMwMDAwMDAAA8gBAAAMAAACAwMAAA%3D%3D,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,71,Gene Expression Trajectory Viewer,https://sea-ad.shinyapps.io/ad_gene_trajectories/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,72,MapMyCells,https://brain-map.org/bkp/analyze/mapmycells,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,73,CZ CELLXGENE,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,CELLxGENE,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,74,140 gene panel,https://www.biorxiv.org/content/biorxiv/early/2024/02/15/2023.05.08.539485/DC3/embed/media-3.xlsx?download=true,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,75,Spatial Transcriptomics,https://knowledge.brain-map.org/abcatlas#AQEBUU5aTUdPWlhINEVQQ0lVM1YzQQACUlJSNkZOM1dMUjJMOUlWV1hRVAADAAQBAAKMzPOrjVCeXwOPgMtlj4y7AwQyTlFUSUU3VEFNUDhQUUFITzRQAAWJT5zAhgPp14lOnMCLmAGzBgAHAAAFAAYBAQJQTU9ONTJaUkVGM0JZUEJKQlNXAAN%2BAAAABAAACDJDS09RSUsyTjlJRTdUNFdJOEYACUZIVVVLMTlBNVhKN0ZDOVlZVDQACgALAW5vbmUAAm5vbmUAAwEEAQACIzAwMDAwMAADyAEABQEBAiMwMDAwMDAAA8gBAAAMAAACAQMAAA%3D%3D,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,76,View in parallel with the SEA-AD single nucleus data,https://knowledge.brain-map.org/abcatlas#AQIBTDczWFZKMUdHVERSUzFSUzVLNAACR0xNRUowRDg5SzgzQ0NBUjFITwADAAQBAQJ976cogBj1xQOENOIahIC0mgAFAAYBAQJQTU9ONTJaUkVGM0JZUEJKQlNXAAN%2BAAAABAAACDk4SkUzWjFJTFNEQ0lFTUE2TFEACVVNU1ZYVERJQVpUQUZLR0U0M1QACgALAW5vbmUAAm5vbmUAAwEEAQACIzAwMDAwMAADyAEABQEBAiMwMDAwMDAAA8gBAAAMAAABUU5aTUdPWlhINEVQQ0lVM1YzQQACUlJSNkZOM1dMUjJMOUlWV1hRVAADAAQBAAKMzPOrjVCeXwOOgMtlj4y7AwQyTlFUSUU3VEFNUDhQUUFITzRQAAWJT5zAhgPp14lOnMCLmAGzBgAHAAAFAAYBAQJQTU9ONTJaUkVGM0JZUEJKQlNXAAN%2BAAAABAAACDJDS09RSUsyTjlJRTdUNFdJOEYACUZIVVVLMTlBNVhKN0ZDOVlZVDQACgALAW5vbmUAAm5vbmUAAwEEAQACIzAwMDAwMAADyAEABQEBAiMwMDAwMDAAA8gBAAAMAAACAwMAAA%3D%3D,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,77,Donor Index,https://knowledge.brain-map.org/data/JGN327NUXRZSHEV88TN/donors,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,78,Donor Index,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://knowledge.brain-map.org/data/JGN327NUXRZSHEV88TN/donors/VCMJBSVAZNKNHXV7XC0&ved=2ahUKEwi26OLyy8KHAxWuBDQIHba4FuUQFnoECBYQAQ&usg=AOvVaw2GH2i8FqPEFl4nTkLOH06W,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,79,Neuropathology Image Viewer,https://knowledge.brain-map.org/data/JGN327NUXRZSHEV88TN/donors/9MO94AOGLYACMG13GL9,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,80,BRAIN Initiative Cell Census/Atlas Network (BICAN/BICCN),https://www.portal.brain-bican.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,81,Allen Institute for Brain Science,https://alleninstitute.org/division/brain-science/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,82,University of Washington Alzheimer's Disease Research Center (ADRC),http://depts.washington.edu/mbwc/adrc/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,83,Kaiser Permanente Washington Health Research Institute (KPWHRI),https://www.kpwashingtonresearch.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,84,MapMyCells,https://knowledge.brain-map.org/mapmycells/process/,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,85,Annotation Comparison Explorer,https://sea-ad.shinyapps.io/ACEapp/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,86,Gene Knowledge Cards,https://sea-ad.shinyapps.io/Gene_Knowledge_Cards/,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,87,MTG - ATAC-Seq,https://genome.ucsc.edu/s/SEA-AD/SEA-AD_release_v1,snATAC,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,88,PFC - ATAC-Seq,https://genome.ucsc.edu/s/SEA%2DAD/SEA%2DAD_PFC_release_v2,snATAC,True
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,89,SEA-AD Study on NIAGADS,https://dss.niagads.org/studies/sa000065/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,90,WGS/SNP Array Data,http://dss.niagads.org/datasets/ng00174/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,91,Explore,https://brain-map.org/consortia/sea-ad/about-sea-ad,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,92,Explore,https://brain-map.org/consortia/sea-ad/our-code,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,93,Explore,https://brain-map.org/consortia/sea-ad/our-science,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,94,Explore,https://brain-map.org/consortia/sea-ad/our-data,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,95,Brain Knowledge Platform The knowledge centered scientific workbench.,https://brain-map.org/bkp,AD Knowledge Portal controlled access,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,96,Our Research Learn about our research areas and access related resources.,https://brain-map.org/our-research,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,97,"Atlases Access our large-scale, publicly available datasets and products.",https://brain-map.org/atlases,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,98,Get the allen institute newsletter,https://alleninstitute.org/newsletter,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,99,,https://alleninstitute.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,100,overview,https://brain-map.org/bkp,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,101,browse,https://brain-map.org/bkp/browse,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,102,experiment,https://brain-map.org/bkp/experiment,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,103,explore,https://brain-map.org/bkp/explore,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,104,analyze,https://brain-map.org/bkp/analyze,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,105,reference,https://brain-map.org/bkp/reference,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,106,develop,https://brain-map.org/bkp/develop,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,107,Anatomy Reference Atlases,https://brain-map.org/atlases/anatomy,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,108,mouse data atlases,https://brain-map.org/atlases#mouse,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,109,human data atlases,https://brain-map.org/atlases#human,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,110,Non-human Primate Data Atlases,https://brain-map.org/atlases#non-human-primate,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,111,overview,https://brain-map.org/our-research,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,112,Community Partnerships,https://brain-map.org/community-partnerships,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,113,consortia,https://brain-map.org/consortia,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,114,news,https://alleninstitute.org/news,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,115,Support Overview,https://brain-map.org/support,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,116,Tutorials & How-Tos,https://brain-map.org/support/tutorials,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,117,documentation,https://brain-map.org/support/documentation,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,118,Community Forum,https://community.brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,119,,https://www.linkedin.com/company/allen-institute,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,120,,https://www.facebook.com/AllenInstitute/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,121,,https://www.instagram.com/alleninstitute/?hl=en,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,122,,https://x.com/AllenInstitute,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,123,,https://www.youtube.com/user/AllenInstitute,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,124,,https://bsky.app/profile/alleninstitute.org,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,125,privacy policy,https://alleninstitute.org/legal/privacy,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,126,terms of use,https://alleninstitute.org/legal/terms-of-use,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,127,citation policy,https://alleninstitute.org/legal/citation-policy,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,128,employee portal,https://alleninstitute.sharepoint.com/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,129,policy & compliance,https://alleninstitute.org/legal/policy-and-compliance,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,130,cookie settings,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,131,,https://brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,132,,https://alleninstitute.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,133,Allen Institute,https://alleninstitute.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,134,,https://alleninstitute.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,135,Allen Institute Newsletter,https://alleninstitute.org/newsletter/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,136,Overview,https://brain-map.org/bkp,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,137,Browse,https://brain-map.org/bkp/browse,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,138,Experiment,https://brain-map.org/bkp/experiment,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,139,Explore,https://brain-map.org/bkp/explore,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,140,Analyze,https://brain-map.org/bkp/analyze,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,141,Reference,https://brain-map.org/bkp/reference,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,142,Develop,https://brain-map.org/bkp/develop,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,143,Anatomy Reference Atlases,https://brain-map.org/atlases/anatomy,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,144,Mouse Data Atlases,https://brain-map.org/atlases#mouse,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,145,Human Data Atlases,https://brain-map.org/atlases#human,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,146,Non-human Primate Data Atlases,https://brain-map.org/atlases#non-human-primate,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,147,Overview,https://brain-map.org/our-research,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,148,Scientific consortia,https://brain-map.org/consortia,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,149,Community Partnerships,https://brain-map.org/community-partnerships,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,150,News,https://alleninstitute.org/news/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,151,Support Overview,https://brain-map.org/support,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,152,Tutorials & How-Tos,https://brain-map.org/support/tutorials,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,153,Documentation,https://brain-map.org/support/documentation,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,154,Citation Policy,https://alleninstitute.org/citation-policy/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,155,Community Forum,https://community.brain-map.org/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,156,Privacy Policy,https://alleninstitute.org/privacy-policy/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,157,Terms of Use,https://alleninstitute.org/terms-of-use/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,158,Cookie Settings,https://brain-map.org/consortia/sea-ad/our-resources,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,159,Citation Policy,https://alleninstitute.org/citation-policy/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,160,Financial Conflict of Interest,https://alleninstitute.org/financial- conflict-of-interest/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,161,Research Security,https://alleninstitute.org/research-security/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,162,,https://www.linkedin.com/company/allen-institute/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,163,,https://x.com/AllenInstitute,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,164,,https://www.youtube.com/user/AllenInstitute,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,165,,https://www.facebook.com/AllenInstitute/,unknown,False
sea_ad_resources,https://brain-map.org/consortia/sea-ad/our-resources,166,,https://bsky.app/profile/alleninstitute.org,unknown,False
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,0,,https://cellxgene.cziscience.com/,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1,Collections,https://cellxgene.cziscience.com/collections,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,2,Datasets,https://cellxgene.cziscience.com/datasets,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,3,Gene Expression,https://cellxgene.cziscience.com/gene-expression,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,4,Cell Guide,https://cellxgene.cziscience.com/cellguide,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,5,Differential Expression,https://cellxgene.cziscience.com/differential-expression,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,6,API,https://chanzuckerberg.github.io/cellxgene-census/,CELLxGENE,True
cellxgene_collection,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,7,Models,https://cellxgene.cziscience.com/census-models,CELLxGENE,True
