"run_id","checkpoint_epoch","rehearsal_weight","disease_covariance_weight","composite_score","at8_ridge","neun_ridge","at8_euclidean_knn","neun_euclidean_knn","at8_cosine_knn","neun_cosine_knn","gfap_cosine_knn","iba1_cosine_knn","effective_dims","top_sv_ratio","sea_anchor_cosine","cellxgene_anchor_cosine","anchor_penalty"
"fine_loose_01_r005_cov0005","005","0.005","0.0005","1.5435870614598681","0.3560190341196719","0.3741621949984813","0.0649589956464513","0.2705072390401944","0.22719449225473323","0.25785157436468564","0.20524450744153083","0.03422091728257568","4.760432720184326","0.4812534153461456","0.9560101502656936","0.9516794806241988","0.0"
"upgrade_fine_03_r0045_cov00025_pc005","005","0.0045","0.00025","1.5392982043379462","0.2025513819985825","0.4329654753467652","-0.0914042725523944","0.3066720664169282","0.21352637440518377","0.34502379264958993","0.32159562620228815","0.008160372582768046","6.447824954986572","0.4710880517959595","0.9740076225996016","0.9599736320257188","0.0"
"upgrade_fine_05_r005_cov00025_pc005","005","0.005","0.00025","1.5388425798168477","0.1986635618102663","0.4229421889237623","-0.0773716715601903","0.2987951807228916","0.25928925787182344","0.34577300799838007","0.330970942593905","0.060747190442442034","6.319870471954346","0.4774097204208374","0.9752692222356796","0.9620965224266051","0.0"
"fine_bridge_01_r0035_cov00025","005","0.0035","0.00025","1.5285289882828474","0.3595828692922952","0.4147210691505518","0.0313253012048192","0.3622557456717626","0.18855927913334009","0.21014478080388782","0.19645641389085755","0.0180621646248861","4.508617877960205","0.4954095184803009","0.9478701673269272","0.9437568215608596","0.04186505556106557"
"upgrade_03_projector_pathology_elasticity","005","0.0045","0.0005","1.5161501463362714","0.2258175559380378","0.4183254024501366","-0.0915257669332793","0.2205527994330262","0.24734231041814317","0.3126252910802875","0.3824035638351726","0.039931153184165236","6.845279693603516","0.4430632293224334","0.9768819411277772","0.9641038582324982","0.0"
"fine_loose_05_r020_cov001","005","0.02","0.001","1.5145596172080127","0.2777969018932874","0.4266275184772704","-0.0133441328338564","0.2862407613647869","0.20888933886807734","0.3750329047281563","0.10005062265870203","0.028692922952313456","4.796158790588379","0.4686768651008606","0.9739932942152024","0.9704690188884736","0.0"
"fine_safety_04_r005_cov0004","005","0.005","0.0004","1.5069745956780252","0.3844082211197732","0.3136174951908474","0.110721879113091","0.320299686139516","0.3020957780702643","0.037420269312544295","0.28243393743039386","0.02235496608281867","4.546352863311768","0.492931991815567","0.956435398197174","0.9529643731117248","0.0"
"fine_narrow_01_r003_cov00025","5","0.003","0.00025","1.500866615490391","0.3750531537916371","0.3990887921433633","0.0468360838311228","0.3802774121696871","0.2131821403260099","0.2248253518274779","0.2147008200870709","0.0197833350207552","4.569325923919678","0.4948654770851135","0.940217465019226","0.934004049706459","0.1288924263715746"
"fine_bridge_05_r0045_cov00025","005","0.0045","0.00025","1.5007898122865782","0.3419256859370254","0.3990482940164017","0.070223752151463","0.3102359015895515","0.23462589855219196","0.1287840437379771","0.2166244811177483","-0.003098106712564544","4.488272666931152","0.5023521184921265","0.9552093753576278","0.9514669259786606","0.0"
"fine_narrow_02_r003_cov0005","5","0.003","0.0005","1.4889287453745268","0.3987850561911512","0.3620532550369545","0.0622051230130606","0.3160271337450643","0.3088589652728561","0.1012858155310316","0.2623671155209071","0.0353953629644628","4.737697124481201","0.4597982764244079","0.9424129792928696","0.9377700632572176","0.09908478724956371"
"fine_safety_01_r00475_cov0004","005","0.00475","0.0004","1.4531983847419925","0.3670547737167156","0.3123823023185177","0.0735648476257973","0.3167358509668928","0.26694340386757115","0.08053052546319733","0.29270021261516654","0.029786372380277412","4.55333137512207","0.4912189841270447","0.9549799877166748","0.9515899013280869","0.0"
"fine_safety_03_r005_cov00035","005","0.005","0.00035","1.4502057083897757","0.3626809760048597","0.3461172420775539","0.0104687658195808","0.3022172724511491","0.2981877088184671","0.14123721777867773","0.23399817758428673","0.029887617697681484","4.558043003082275","0.4935906231403351","0.9566819451093672","0.952947958111763","0.0"
"fine_loose_04_r010_cov002","005","0.01","0.002","1.4477819545842667","0.2401133947554925","0.459329755998785","0.0048192771084337","0.2737268401336438","0.12034018426647768","0.34069049306469573","0.09851169383416017","-0.018710134656272148","4.673104286193848","0.4560661613941192","0.9627182599782944","0.9614216479539872","0.0"
"fine_narrow_07_r008_cov00075","5","0.008","0.00075","1.4089685268180383","0.3632277007188417","0.2953325908676724","0.0067226890756302","0.2837096284296851","0.3539738787081097","0.0857547838412473","0.2454591475144274","0.0463906044345449","4.764275074005127","0.4726318418979645","0.9647609121799468","0.9618824012517928","0.0"
"fine_narrow_05_r008_cov00025","5","0.008","0.00025","1.3969356541668847","0.2808342614154095","0.3594208767844487","0.0106105092639465","0.2868077351422496","0.3234382909790422","0.1426344031588539","0.2883871620937531","0.0789713475751746","4.7225542068481445","0.4920589923858642","0.967787218785286","0.9609983589887618","0.0"
"fine_loose_03_r010_cov0005","005","0.01","0.0005","1.3942170611567326","0.2413080895008605","0.3651716108129999","0.0232054267490128","0.2770071884175357","0.2604029563632682","0.2438189733724815","0.17683507137794877","-0.0018224157132732612","4.768391609191895","0.4828507602214813","0.9685048735141756","0.9640161644458772","0.0"
"sweep_05_tight_anchor","005","0.1","0.001","1.3888513984809439","0.3389288245418649","0.4379872430900071","-0.0104080186291384","0.2815632277007188","0.016968715196922144","0.2603827072997874","0.20587222840943606","0.10219702338766833","4.414602279663086","0.4787116348743438","0.986983997130394","0.9847297824382782","0.0"
"sweep_04_loose_anchor","005","0.01","0.001","1.3696142393893118","0.2847423306672066","0.3665080490027336","0.009901792042118","0.2649387465829705","0.14787891060038474","0.28103675205021766","0.1476764199655766","-0.003624582363065708","4.6360392570495605","0.4690768718719482","0.966551886987686","0.9638949962854384","0.0"
"sweep_04_loose_anchor","010","0.01","0.001","1.3681040553651598","0.3010428267692619","0.3482028956160777","0.0588842766022071","0.310397894097398","0.12487597448618001","0.22551381998582565","0.039283183152779184","0.05313354257365597","4.106229782104492","0.4724834263324737","0.9721013627052308","0.9624618386507034","0.0"
"fine_02_r007_cov001","005","0.075","0.001","1.3345815100746623","0.3496810772501771","0.4166244811177483","-0.0370760352333704","0.2094158145185785","0.16181026627518477","0.21686746987951808","0.2929432013769363","0.07089197124632986","4.455319404602051","0.4778692722320556","0.9850178678512572","0.9826663260698318","0.0"
"fine_01_r007_cov0005","005","0.075","0.0005","1.331848690029012","0.3072997873848334","0.3238837703756201","0.0920522425837805","0.2490432317505315","0.18687860686443253","0.15676824946846207","0.21816340994229017","0.036266072694137896","4.323592662811279","0.4892260730266571","0.9867001944541932","0.9842011633634568","0.0"
"fine_loose_02_r005_cov001","005","0.005","0.001","1.329450732559777","0.2280247038574465","0.340447504302926","0.0013161891262529","0.262387364584388","0.2591272653639769","0.2638857952819682","0.2206540447504303","0.0014376835071377948","4.6596293449401855","0.4603889882564544","0.9553763398647308","0.9533289704322816","0.0"
"fine_06_r015_cov001","005","0.15","0.001","1.3205370476818086","0.3027234990381695","0.3654955958286929","0.0402956363268198","0.2265262731598663","0.2200870709729675","0.1484256353143667","0.31641186595119974","0.04505416624481118","4.411065578460693","0.4797337353229522","0.9894837998867037","0.9871814160346984","0.0"
"fine_05_r012_cov001","005","0.125","0.001","1.3128517983747756","0.3290472815632277","0.4163207451655361","0.01218993621545","0.2135668725321454","0.11916573858459047","0.16093955654550976","0.282312443049509","0.15140224764604637","4.412720680236816","0.4791955053806305","0.988398219537735","0.9860996185064316","0.0"
"fine_narrow_06_r008_cov0005","5","0.008","0.0005","1.306993530490771","0.2345246532347878","0.3361344537815126","-0.0006884681583476","0.2570821099524147","0.2522830819074618","0.2694340386757112","0.1642199048294016","-0.0276804697782727","4.624848365783691","0.4868052303791046","0.9650720933914184","0.9617700083732604","0.0"
"fine_04_r010_cov002","005","0.1","0.002","1.2915521362550322","0.2623266173939455","0.3116330869697276","-0.0110154905335628","0.2552191961121798","0.1873038371975296","0.2754682595929938","0.15227295737572139","-0.010428267692619217","4.740433216094971","0.4640812873840332","0.9864177924633026","0.984269610619545","0.0"
"sweep_02_goldilocks","005","0.05","0.001","1.2805313520079937","0.3356687253214538","0.3516654854712969","-0.0423610408018629","0.2223347170193378","0.2189531234180419","0.18631163308696974","0.2498531942897641","0.05090614559076643","4.495710372924805","0.4779599010944366","0.982280020570755","0.9798634761333466","0.0"
"fine_03_r010_cov0005","005","0.1","0.0005","1.268612651930498","0.287536701427559","0.3046066619418852","0.0767844487192467","0.2397286625493571","0.21625999797509365","0.1359927103371469","0.2336944416320745","0.048172522020856534","4.291752815246582","0.4906909167766571","0.9883327545642852","0.9858779450416564","0.0"
"fine_narrow_04_r005_cov00075","5","0.005","0.00075","1.2581246806531343","0.2402956363268198","0.2976004859775235","0.0231446795585704","0.2869089804596537","0.1465019742836893","0.215348790118457","0.2159562620228814","0.0239951402247646","4.630102157592773","0.4675213992595672","0.957558111858368","0.9558820534467696","0.0"
"sweep_03_mod_cov","010","0.05","0.005","1.1288694856825103","0.1840234889136377","0.3172825756808747","-0.0333502075529006","0.2591475144274577","0.043717728055077454","0.2914650197428369","0.1407512402551382","0.07192467348385137","4.562005519866943","0.4440516233444214","0.9758872297763824","0.9688986662387848","0.0"
"sweep_03_mod_cov","005","0.05","0.005","1.1137052383565391","0.1437885997772603","0.2662549357092234","-0.0342411663460564","0.2962842968512706","0.16205325503695453","0.2027336235699099","0.13327933583071783","0.12416725726435153","4.836142539978027","0.4487782418727875","0.9790546363115312","0.9763067804336548","0.0"
"sweep_02_goldilocks","010","0.05","0.001","1.0481437891115237","0.2341601700921332","0.2473625594816239","-0.0364483142654652","0.2676318720259188","0.15559380378657486","0.15792244608686848","0.17632884479092842","-0.04159157638959198","4.134621620178223","0.4695655703544616","0.9797731905460356","0.9725517009973526","0.0"
"sweep_05_tight_anchor","010","0.1","0.001","1.0281802006988396","0.2349093854409233","0.233208464108535","0.0045965374101447","0.2437784752455199","0.17493165941075225","0.10090108332489622","0.13084944821302014","0.06811784954945833","4.102283000946045","0.4729146659374237","0.9835847175836564","0.9766491613149644","0.0"
"sweep_01_base_elastic","005","0.05","0.0","0.9963222287583957","0.2006682190948668","0.3913536498936924","-0.094056899868381","0.2903715703148729","0.08492457223853397","0.38203908069251796","-0.07259289257871823","-0.15684924572238534","3.301365852355957","0.7112654447555542","0.9880806166410446","0.9821846199035644","0.0"
"sweep_01_base_elastic","010","0.05","0.0","0.8987607274247869","0.2826971752556444","0.3876683203401843","-0.0859775235395362","0.3125847929533259","0.10719854206742938","0.2982484560089096","0.19574769666902905","-0.005244507441530829","2.0965800285339355","0.8211870789527893","0.986688429427147","0.9805934613466264","0.0"
