source,target,score,source_idx,target_idx
IRF8,STAT1,904,2426,481
LARP4B,RPS29,904,1629,2159
LAT2,SYK,904,1301,1564
LUC7L,SRPK2,904,2348,1340
MAGI2,RAPGEF6,904,1310,998
MALT1,TAB2,904,2621,1220
PPP2R2A,STK3,904,1421,1476
PPP3R1,PPP4R2,904,366,632
PRKCE,RDX,904,333,1865
PRKD3,RAP1B,904,319,1975
RAD23B,RCOR1,904,1581,2237
RNF13,UBC,904,697,2043
RTN1,SPAST,904,2177,310
SEPTIN6,SQSTM1,904,2926,1054
SMAD2,ZEB1,904,2610,1655
SNAP23,STXBP5L,904,2266,651
STX7,VPS39,904,1200,2262
XPO1,XPO4,904,352,2050
AFF1,ELP4,903,826,1793
AFF4,ELP4,903,1001,1793
AFTPH,AP3S2,903,360,2339
AHCTF1,POM121,903,286,1298
AP2A2,AP3S2,903,1764,2339
AP2B1,KCNQ5,903,2488,1150
APC,TBL1XR1,903,983,717
AQR,SRRM1,903,2252,40
ASXL2,MBD5,903,303,437
ATP2A2,RORA,903,2019,2296
BCL6,STAT3,903,739,2505
BIRC6,USP8,903,312,2278
BRAF,NF1,903,1376,2482
CBLB,RAPGEF1,903,643,1621
CCNT2,ELP4,903,425,1793
CD4,FBXW11,903,1900,1039
CHD8,MAX,903,2137,2186
CREB3L2,MAPK1,903,1370,2835
CREB3L2,MBTPS1,903,1370,2422
CTNNA1,YWHAB,903,1008,2771
CTNNA2,YWHAB,903,382,2771
EEFSEC,RPL18,903,671,2705
EEFSEC,RPL37,903,671,921
EP300,REL,903,2857,350
EPN2,SYNJ1,903,2464,2801
EPS15,STAM,903,92,1644
FOXO1,PTEN,903,2069,1706
FOXO1,SOD2,903,2069,1234
GNAI3,PIK3CD,903,147,6
GNB1,KCTD12,903,1,2104
GRIA4,PPP1CB,903,1859,308
HMGN1,RPS9,903,2816,2713
IKBKB,TLR4,903,1436,1594
INPP5F,PIP5K1B,903,1752,1549
INPP5F,PLCB1,903,1752,2733
INPP5F,PLCB2,903,1752,2257
ITGAM,PRKD3,903,2387,319
LAMP2,SQSTM1,903,2927,1054
LARP4B,RPS28,903,1629,2652
LPCAT2,PLD3,903,2400,2693
MAVS,NFKB1,903,2725,846
MDM2,RBBP6,903,1976,2379
MT-ND2,PWWP3A,903,2948,2640
MT-ND5,PWWP3A,903,2955,2640
NCOA3,NR3C1,903,2774,1016
NEDD4L,UBE2E3,903,2620,473
NIN,PCM1,903,2163,1407
PHF21A,XRCC4,903,1804,964
PIP4K2A,ROCK1,903,1648,2589
PIP4K2A,ROCK2,903,1648,293
PRKN,UBE2D3,903,1238,848
PRPF4B,RBM39,903,1065,2762
RCOR1,XRCC4,903,2237,964
SEPTIN2,SQSTM1,903,540,1054
SLA,SLMAP,903,1507,619
SP140,SP140L,903,523,524
SRGAP1,SRGAP3,903,1969,545
SRSF4,SRSF7,903,52,321
STAM2,VPS36,903,442,2097
ANAPC16,PHC3,902,1685,710
APP,CTSB,902,2796,1401
ASXL1,PHC2,902,2753,61
ATP1B3,MAPK1,902,689,2835
BABAM2,PHC2,902,306,61
CD4,FCGR1A,902,1900,172
CD4,TLR4,902,1900,1594
COP1,DCAF8,902,213,196
CSNK1G3,GRK2,902,993,1827
CSNK1G3,GRK3,902,993,2838
CXCL10,TLR2,902,816,880
CYBB,TLR4,902,2890,1594
CYFIP1,NCK1,902,2243,683
DHX9,LIMD1,902,224,590
DNAJC10,HSP90B1,902,474,2008
EP300,KDM6A,902,2857,2896
HLA-DMB,HLA-DQA1,902,1109,1105
HNRNPM,SRSF7,902,2653,321
IL10RB,STAT1,902,2804,481
INPP5F,PLCG2,902,1752,2421
KPNB1,XPO1,902,2519,352
LAP3,P4HA1,902,778,1689
MDM2,PTEN,902,1976,1706
OGT,PIK3CD,902,2908,6
PABPN1,SRSF5,902,2140,2193
PIK3R5,PTK2,902,2454,1512
PIP5K1B,ROCK1,902,1549,2589
PIP5K1B,ROCK2,902,1549,293
PPP3CC,SOD1,902,1415,2799
RAB5A,VPS8,902,557,735
RPL37,RSRC1,902,921,704
SMURF1,UBC,902,1328,2043
TNF,XIAP,902,1098,2929
UBE2D3,WWP2,902,848,2412
AATF,RPS19,901,2494,2696
ABI1,NCK2,901,1650,400
AGFG1,GDI2,901,519,1633
AMBRA1,DCAF6,901,1805,206
ANAPC10,BABAM2,901,872,306
ANAPC5,PHC3,901,2034,710
APP,TREM2,901,2796,1126
ARFGEF1,MYO9B,901,1461,2668
ARNTL,NAMPT,901,1781,1342
BCL2,PPP2R3C,901,2627,2150
CDC27,PHC2,901,2516,61
CDS2,PLD3,901,2730,2693
CEPT1,PAFAH1B1,901,150,2440
COMMD1,ZYG11B,901,353,96
COP1,DCAF5,901,213,2191
COP1,TRPC4AP,901,213,2759
CRK,NEDD9,901,2436,1074
CTNNB1,PIK3CA,901,583,721
DAB1,PIK3CA,901,99,721
DAB1,PIK3CB,901,99,685
DAB1,PIK3CD,901,99,6
DCAF7,TRPC4AP,901,2536,2759
DCP2,XRN2,901,984,2743
DDX17,HNRNPM,901,2852,2653
DDX5,SF3B1,901,2541,484
DHX9,MTREX,901,224,929
DOCK10,HERC2,901,516,2246
EWSR1,HNRNPM,901,2841,2653
FAF1,HSPA1A,901,91,1099
FNBP1,SQSTM1,901,1615,1054
GLB1,HK1,901,572,1680
GLB1,HK2,901,572,380
HNRNPF,TRA2B,901,1665,736
IL6ST,PIK3CD,901,932,6
KEAP1,KLHL2,901,2658,886
LARP4B,RPL19,901,1629,2498
LARP4B,RPL6,901,1629,2026
LARP4B,RPS23,901,1629,963
LRRK2,YWHAE,901,1934,2435
MPZL1,RNMT,901,205,2588
NOL10,RPS19,901,292,2696
OXSR1,WNK1,901,579,1890
P2RY12,P2RY13,901,701,700
PITPNA,YWHAE,901,2437,2435
PPP2R2B,STK3,901,1021,1476
RAB5A,UVRAG,901,557,1841
RNF13,RPS27A,901,697,345
RPS27A,WWP2,901,345,2412
RUNX2,SPP1,901,1135,830
SMAD3,WWP1,901,2310,1470
SNX27,SNX6,901,182,2148
SRPK2,SRSF5,901,1340,2193
UBC,UBE2B,901,2043,1003
ADGRB3,RANBP2,900,1144,403
AFTPH,AP2A2,900,360,1764
AFTPH,KCNQ5,900,360,1150
ANAPC10,PHC2,900,872,61
ANAPC10,PHC3,900,872,710
ANAPC16,BABAM2,900,1685,306
ANAPC16,PHC2,900,1685,61
ANAPC5,PHC2,900,2034,61
APPBP2,COMMD1,900,2531,353
AQR,SF3B1,900,2252,484
ASXL1,PHC3,900,2753,710
BABAM2,PHC3,900,306,710
BCKDHB,CAPZA1,900,1155,156
BCKDHB,CAPZA2,900,1155,1352
BRAF,SOS1,900,1376,322
CADM1,SDCBP,900,1871,1452
CANX,UGGT2,900,1053,2108
CAPRIN1,USP10,900,1798,2424
CBLB,CLEC7A,900,643,1906
CD2AP,RPS27A,900,1136,345
CDC73,EAF2,900,233,655
CDK8,PPARGC1B,900,2055,1024
CLTA,KCNQ5,900,1544,1150
COMMD1,KLHDC10,900,353,1364
COP1,DCAF7,900,213,2536
CREB3L2,RPS6KA5,900,1370,2217
CSNK1D,GRK3,900,2569,2838
CTSD,CTSS,900,1765,177
DCAF10,TRPC4AP,900,1547,2759
DCAF6,DCAF7,900,206,2536
DGKB,LPL,900,1260,1412
DGLUCY,GLS,900,2218,480
DHX9,RPL41,900,224,1958
DMXL2,RAB3GAP2,900,2283,256
EAF2,ELP4,900,655,1793
EFR3A,TTC7A,900,1504,335
ELL,ELP4,900,2672,1793
ELL2,ELP4,900,972,1793
ELP4,ICE1,900,1793,901
EML4,PLCG2,900,325,2421
EPSTI1,PARP9,900,2074,659
FUS,RBMX,900,2386,2934
GANC,HK1,900,2264,1680
GANC,HK2,900,2264,380
INPP4B,ITPK1,900,870,2223
INPP5F,PIK3R1,900,1752,941
IQGAP1,TIAM1,900,2341,2798
ITCH,JUN,900,2757,101
ITSN2,SYNJ1,900,299,2801
KAT2B,NCOR2,900,558,2041
KDM3B,PPARG,900,1007,551
LARP4B,RPL18,900,1629,2705
LARP4B,RPL41,900,1629,1958
LPCAT2,PAFAH1B1,900,2400,2440
MAPK8,STAT3,900,1668,2505
MAX,PHF20,900,2186,2763
MBTPS1,SREBF2,900,2422,2858
MED14,PPARGC1B,900,2891,1024
MSH3,XRCC5,900,960,508
NBEA,PRKAR2A,900,2067,598
NCOA2,NCOR1,900,1462,2461
NDUFS4,PWWP3A,900,926,2640
PABPN1,SRSF7,900,2140,321
PABPN1,ZC3H14,900,2140,2213
PAPOLA,SRSF7,900,2227,321
PIK3CD,THRB,900,6,561
PIKFYVE,PLCB2,900,503,2257
PPARGC1B,THRAP3,900,1024,68
PPP2R2A,RYR2,900,1421,277
PPP2R2D,RYR2,900,1762,277
PPP2R2D,STK3,900,1762,1476
PPP2R3C,RYR2,900,2150,277
PPP2R5C,PPP2R5E,900,2233,2183
PPP2R5E,RYR2,900,2183,277
RHOA,SMURF2,900,601,2542
RPS6,RPTOR,900,1531,2566
SCFD2,STX18,900,801,766
UBE2D2,UBE2K,900,1010,792
ACTB,YWHAZ,899,1248,1480
ACTR2,CORO1C,899,364,2016
AFDN,MLLT10,899,1240,1646
ARL8B,PLEKHM2,899,544,18
ATXN10,CACNA1A,899,2864,2662
BIN1,GRB2,899,416,2550
CBL,YWHAZ,899,1877,1480
CD9,SDCBP,899,1896,1452
CREB1,SMAD3,899,501,2310
CSF3R,IL6,899,69,1264
CSNK2A1,RYBP,899,2718,631
DHX15,WDR43,899,781,309
FOXO1,RICTOR,899,2069,920
GRB2,JAK1,899,2550,107
HMGN1,RPL18,899,2816,2705
HMGN1,RPL28,899,2816,2717
HNRNPA3,HNRNPF,899,469,1665
IFIT1,TBK1,899,1711,1970
MSN,RHOA,899,2902,601
NARS2,SLC25A37,899,1848,1417
OPA1,PARL,899,745,733
OSBPL3,VAPA,899,1268,2584
PARP14,STAT1,899,660,481
PARP8,RPL5,899,925,132
PNISR,SCAF11,899,1167,1941
PPP4R1,PPP4R3A,899,2582,2219
REL,TNF,899,350,1098
RPL41,RPS27,899,1958,185
STAT3,STAT6,899,2505,1961
ACTB,INO80,898,1248,2259
ATR,XRCC5,898,692,508
ATXN1,ATXN7,898,1079,622
ATXN2,PABPC4,898,2023,72
BLNK,SOS1,898,1724,322
BSG,LYVE1,898,2635,1779
CABLES1,TDRD7,898,2592,1574
CCNH,TAF1,898,966,2907
CCNH,TAF3,898,966,1637
CCR5,JAK2,898,593,1520
CD4,CD68,898,1900,2452
CNOT1,TNRC6C,898,2404,2559
CNTLN,NIN,898,1529,2163
CTNNB1,JUN,898,583,101
DAP3,RPS2,898,191,2350
DDX6,NUFIP2,898,1875,2475
EEA1,RAB11A,898,1995,2308
EIF2AK2,G3BP1,898,318,1029
ENSA,MINK1,898,176,2447
ESR1,FOXO3,898,1223,1177
FOS,STAT1,898,2201,481
GSPT1,RPL28,898,2363,2717
HDAC4,KAT2B,898,536,558
ITCH,NDFIP1,898,2757,1015
MGLL,MT-ND2,898,669,2948
MGLL,MT-ND3,898,669,2953
MGLL,MT-ND4,898,669,2954
MGLL,MT-ND5,898,669,2955
MRTFA,PHACTR1,898,2856,1075
NCOR1,SPEN,898,2461,19
PPP2R2A,PPP4R1,898,1421,2582
RAB6A,RIC1,898,1837,1522
RPL7A,RSRC1,898,1624,704
USP7,ZEB1,898,2356,1655
VPS41,VPS8,898,1282,735
ACTB,SMARCC1,897,1248,596
AP1G1,CLINT1,897,2413,1033
APP,GSK3B,897,2796,650
ATM,ATRX,897,1863,2913
ATM,PTEN,897,1863,1706
BCL2,ESR1,897,2627,1223
BCL2L1,STAT5B,897,2750,2504
C9orf72,SOD1,897,1536,2799
CFDP1,EP400,897,2418,2045
CTNNB1,GAPDH,897,583,1898
CTNNB1,STAT3,897,583,2505
EIF2AK2,XAF1,897,318,2450
EPSTI1,IFIT3,897,2074,1710
FCGR1A,FCGRT,897,172,2710
FOXP1,FOXP2,897,630,1350
GLCE,HS2ST1,897,2314,125
GMDS,TNKS,897,1060,1398
GOSR1,STX18,897,2479,766
GPI,PUDP,897,2682,2873
GRB2,PAK1,897,2550,1844
GSK3B,PPP2CA,897,650,1002
GSPT1,RPL37,897,2363,921
GSPT1,RPL37A,897,2363,509
GTF2F2,TAF3,897,2076,1637
HADHB,SUCLG2,897,305,625
HNRNPC,PTBP2,897,2136,138
HNRNPC,YTHDC2,897,2136,985
IL13RA1,JAK3,897,2925,2670
IL27RA,IL6R,897,2663,187
IL6,ITGAM,897,1264,2387
LUC7L3,PRPF40A,897,2522,444
MAX,MXD4,897,2186,760
OXSR1,SEC62,897,579,709
PAPOLG,TUT4,897,349,95
RAP2A,RAPGEF6,897,2111,998
RHOQ,WASL,897,334,1357
SNCA,SOD1,897,836,2799
SON,SRSF11,897,2807,112
SRSF7,TRA2A,897,321,1267
UBC,USP25,897,2043,2792
A2M,CLU,896,1904,1425
ABL1,MDM2,896,1618,1976
ACTB,SMARCA2,896,1248,1516
ADAR,GSK3B,896,188,650
ADD1,GYPC,896,763,415
ANAPC16,UBC,896,1685,2043
ARID2,BICRAL,896,1940,1131
CAPZB,CD2AP,896,26,1136
CARD11,IKBKB,896,1244,1436
CD68,ITGAM,896,2452,2387
CD81,SCARB2,896,1766,817
CEBPB,IL6,896,2778,1264
CST3,ITM2B,896,2744,2083
CTNND1,GSK3B,896,1814,650
DDX3X,DDX5,896,2893,2541
DDX46,PRPF40A,896,1004,444
DIS3L2,TUT4,896,529,95
DNAJC7,HSP90AB1,896,2503,1133
EHBP1,RAB10,896,354,304
ERC1,RIMS2,896,1891,1485
ESR1,NR3C1,896,1223,1016
HMGB1,TLR5,896,2060,263
HNRNPA2B1,PCBP2,896,1269,1954
HNRNPK,SRSF7,896,1557,321
LUC7L2,RBM25,896,1373,2196
PDLIM5,PRKCE,896,841,333
PPIG,SRRM1,896,458,40
PRKN,UBE2G2,896,1238,2824
PSMD14,UBQLN1,896,453,1556
SUPT3H,YEATS2,896,1134,732
APP,TGFB1,895,2796,2695
ATG4C,ATG7,895,106,549
ATG7,UVRAG,895,549,1841
ATXN3,ATXN7,895,2221,622
BICRAL,PBRM1,895,1131,608
CAPZA1,SH3KBP1,895,156,2880
CDC42,PTK2,895,31,1512
CRK,MAP4K5,895,2436,2162
CUL4A,PHIP,895,2131,1153
DHX9,RBM5,895,224,604
ERP44,TXN,895,1577,1583
ESR1,PPARGC1B,895,1223,1024
HIF1A,KDM3A,895,2181,388
HNRNPDL,HNRNPF,895,822,1665
KDM5A,SUZ12,895,1889,2483
LUC7L3,SF1,895,2522,1822
MLXIP,MXD4,895,2036,760
NCOR1,NR2C2,895,2461,554
NCOR1,SMARCC1,895,2461,596
NEMF,RPL9,895,2160,791
PTPN9,SEC14L1,895,2324,2558
RBBP4,RCOR1,895,59,2237
RBM39,SRSF5,895,2762,2193
YWHAB,ZFP36,895,2771,2690
ACIN1,SRRM1,894,2139,40
ARHGEF11,CDC42,894,194,31
ARRB2,CCR5,894,2446,593
ATXN1,HTT,894,1079,764
CDKN2A,TRIP12,894,1534,521
COMMD1,VPS29,894,353,2021
CUL4A,MDM2,894,2131,1976
EPB41,RDX,894,51,1865
EPS15L1,GRB2,894,2667,2550
FOS,IL1B,894,2201,407
IPO9,TNPO1,894,239,945
JAK2,VAV1,894,1520,2650
KDM1B,NSD3,894,1082,1431
LNPEP,TNKS,894,975,1398
MAVS,PCBP2,894,2725,1954
MED12L,MED14,894,699,2891
NFE2L2,PRDX1,894,470,84
NUP153,XPO1,894,1080,352
PAPOLG,PCF11,894,349,1850
PARP9,XAF1,894,659,2450
RHOA,TRIO,894,601,906
RUNX2,SMAD4,894,1135,2615
SLC20A2,XPR1,894,1437,220
STX18,VTI1A,894,766,1741
TNF,TNFSF13B,894,1098,2122
CBL,PTK2,893,1877,1512
CNOT1,PABPC1,893,2404,1479
CPSF6,WDR33,893,1978,419
CREB1,MAF,893,501,2420
CSNK2A1,YAF2,893,2718,1936
DCUN1D1,UBA3,893,726,626
FRS2,RAPGEF1,893,1979,1621
GDI2,RAB11A,893,1633,2308
IFNAR2,IFNGR2,893,2803,2806
ITGAM,TLR2,893,2387,880
MAGI2,NLGN1,893,1310,715
MT-CYB,NDUFA10,893,2956,537
NFKB1,TAB2,893,846,1220
PRPF4B,SRRM1,893,1065,40
ABI1,HNRNPK,892,1650,1557
AP1B1,EPS15,892,2842,92
BCL2,RAF1,892,2627,552
BCL2L1,RAF1,892,2750,552
BRAF,CDKN2A,892,1376,1534
CD4,STAT3,892,1900,2505
CLINT1,PUM1,892,1033,54
CLTA,ITSN2,892,1544,299
DHX15,GPATCH2L,892,781,2204
DLG2,ERBB4,892,1851,506
EIF4E,RHEB,892,843,1382
EXOC5,PKD2,892,2172,831
FGFR1OP2,STRN,892,1924,316
GRB2,STAT3,892,2550,2505
IFI16,TBK1,892,195,1970
IGF1R,ITGAV,892,2344,477
MDM2,YY1,892,1976,2231
MYH9,RNF213,892,2850,2565
NEMF,RPL13A,892,2160,2708
NUP214,POM121,892,1619,1298
PABPC1,PARN,892,1479,2367
PACS2,WDR37,892,2242,1630
PAPOLA,PARN,892,2227,2367
PAPOLG,ZFC3H1,892,349,1982
PCLO,RIMS2,892,1311,1485
PDIA3,STIM1,892,2269,1771
PRKN,UBE2D2,892,1238,1010
RCOR1,SUZ12,892,2237,2483
RPS6KA2,RPS6KA3,892,1239,2881
SPRED1,SPRED2,892,2255,365
SRSF7,YTHDC1,892,321,810
TGFBR1,USP15,892,1576,1967
ABI2,NCK2,891,494,400
BIN1,ITSN1,891,416,2808
CAPRIN1,FXR1,891,1798,724
CD4,LCP2,891,1900,1037
CD4,STAT1,891,1900,481
CPSF6,SFPQ,891,1978,63
CTNNBL1,SF3B1,891,2767,484
DDX39B,MTREX,891,1097,929
DDX39B,SNRNP70,891,1097,2707
EEF1A1,HSP90AA1,891,1151,2235
EIF3H,RPS27A,891,1491,345
FOS,IL6,891,2201,1264
HNRNPK,IVNS1ABP,891,1557,229
IGF2R,TGOLN2,891,1236,385
IL6R,JAK3,891,187,2670
ISG15,XAF1,891,0,2450
LGALS3,MGAT5,891,2167,423
NUAK1,USP9X,891,2012,2892
PSTPIP2,PTPN12,891,2608,1307
RAP2A,RAPGEF2,891,2111,884
RGS7,SUCLG2,891,279,625
SRSF4,TRA2B,891,52,736
VPS29,VPS36,891,2021,2097
A2M,HAMP,890,1904,2686
AKAP11,IQGAP2,890,2073,950
AP1B1,CLTA,890,2842,1544
AXL,PIK3R1,890,2694,941
B2M,HLA-DRA,890,2274,1103
C1QA,TYROBP,890,32,2687
CBL,PIK3CB,890,1877,685
CD4,HLA-B,890,1900,1096
CEBPB,SMARCA2,890,2778,1516
CYTH1,FRMD4B,890,2562,628
DDX39B,RBM25,890,1097,2196
DLG2,DLGAP1,890,1851,2576
EP300,USF2,890,2857,2685
EPSTI1,SAMD9L,890,2074,1319
FOXO1,NR3C1,890,2069,1016
HNRNPDL,HNRNPK,890,822,1557
HNRNPR,TRA2B,890,37,736
HSP90AB1,STAT3,890,1133,2505
JARID2,MT-ATP6,890,1077,2951
KDM5A,MT-ATP6,890,1889,2951
KDM6A,SETD2,890,2896,594
MALT1,NFKBIA,890,2621,2152
MAP3K5,PRDX1,890,1206,84
MAPK14,SUPT20H,890,1120,2068
MAPK8,TNF,890,1668,1098
PAFAH1B1,PITPNA,890,2440,2437
RAP1A,RASA1,890,153,965
RASSF3,STK4,890,1971,2772
RBBP6,ZBTB38,890,2379,687
RPL41,RPL7A,890,1958,1624
ATXN7L1,USP22,889,1341,2468
BTRC,SMAD4,889,1730,2615
CDH12,CTNNB1,889,912,583
CTNNB1,LRRK2,889,583,1934
CTNNB1,PKP4,889,583,446
CTNNB1,XPO1,889,583,352
CYLD,MAP3K7,889,2395,1165
DCP2,UPF2,889,984,1639
DDIT3,JUN,889,1965,101
EIF3A,EIF4B,889,1748,1953
EP300,TAL1,889,2857,88
EPN2,FCHO2,889,2464,946
FTO,YTHDC1,889,2399,810
FXR1,NUFIP2,889,724,2475
HNRNPA2B1,YTHDC2,889,1269,985
HNRNPC,SRSF10,889,2136,39
IL10RB,IL6,889,2804,1264
IL6,TLR1,889,1264,788
ITCH,MAVS,889,2757,2725
LUC7L3,SRPK2,889,2522,1340
NCOA3,SPOP,889,2774,2521
NIPBL,SMC5,889,917,1552
OTULIN,TNF,889,908,1098
PPP6R3,SF3B1,889,1831,484
SNCA,SQSTM1,889,836,1054
ASXL1,SH2B3,888,2753,2022
BCL6,HDAC9,888,739,1262
COMMD1,HIF1A,888,353,2181
CREB3L2,FUS,888,1370,2386
CTNNB1,NLK,888,583,2472
CUL5,UBA3,888,1862,626
CYBB,RAC1,888,2890,1252
DDX3X,DHX9,888,2893,224
DDX5,RBM25,888,2541,2196
DEK,SPOP,888,1083,2521
ERBIN,SHOC2,888,939,1740
ERBIN,SMAD2,888,939,2610
FOXO1,SMAD4,888,2069,2615
FTL,SLC11A2,888,2706,1950
GSAP,PSEN1,888,1306,2197
HMGN1,RPL13,888,2816,2431
HNRNPC,HNRNPH3,888,2136,1677
LY96,TLR5,888,1465,263
MARK3,YWHAG,888,2240,1304
MTREX,RBM39,888,929,2762
NEMF,RPL26,888,2160,2453
RPL17,RSRC1,888,2613,704
RPS6,SIL1,888,1531,1009
APP,C3,887,2796,2649
ARHGEF11,SEMA4D,887,194,1563
ATXN7L1,KAT2B,887,1341,558
CBL,PIK3CA,887,1877,721
CCL5,CD4,887,2490,1900
CD81,SDCBP,887,1766,1452
CDKN1A,STAT5B,887,1122,2504
CSTF3,PABPN1,887,1795,2140
CXCL8,NFKBIA,887,814,2152
EP300,HDAC4,887,2857,536
FUS,SETX,887,2386,1623
HLA-B,TYROBP,887,1096,2687
IFI27,XAF1,887,2225,2450
IFIT2,XAF1,887,1709,2450
IGF1R,IGF2R,887,2344,1236
ITPR1,MCU,887,543,1688
KIF5B,TRAK1,887,1657,585
KPNA1,KPNA6,887,658,57
LGALS3,RUNX2,887,2167,1135
MRTFA,RHOA,887,2856,601
OAS1,XAF1,887,2027,2450
RBM39,TCERG1,887,2762,1020
RBMX,YTHDC2,887,2934,985
SAMD9L,STAT1,887,1319,481
SKIL,SMURF2,887,711,2542
TOP1,XRCC5,887,2769,508
ABCB7,SLC25A37,886,2912,1417
ATP2A2,RYR2,886,2019,277
CANX,HSP90AB1,886,1053,1133
CEBPB,NR3C1,886,2778,1016
CREB1,SGK1,886,501,1203
CTNNB1,DDX5,886,583,2541
DYNC1H1,RAB7A,886,2234,672
EIF3E,EIF4A2,886,1488,738
EIF4A1,RPS27A,886,2451,345
EP300,HIPK2,886,2857,1374
GLG1,SELPLG,886,2416,2015
GRB2,SIRPA,886,2550,2721
IDS,SUMF1,886,2937,542
ITGAV,PECAM1,886,477,2540
KHDRBS1,YTHDC1,886,56,810
NEMF,RPL35,886,2160,1607
PAPOLG,PARN,886,349,2367
RBM5,SRRM1,886,604,40
RHEB,RICTOR,886,1382,920
SNAP25,STX7,886,2734,1200
STAU1,UPF2,886,2776,1639
ACIN1,PRPF40A,885,2139,444
ACTB,BCL2,885,1248,2627
BCL2,CCND2,885,2627,1894
BCL2,TNF,885,2627,1098
CABLES1,CDK17,885,2592,2000
CD81,FCGR3A,885,1766,200
CREB1,KAT2B,885,501,558
CRK,DOCK5,885,2436,1420
CUL1,PRKN,885,1381,1238
DDX5,LUC7L3,885,2541,2522
DDX5,SRRM1,885,2541,40
DNM2,PACSIN2,885,2659,2860
EP300,RUNX2,885,2857,1135
GOSR1,STX16,885,2479,2783
GRB2,MAP3K1,885,2550,933
HCK,PIK3CB,885,2751,685
HSP90AA1,RAB11A,885,2235,2308
ITGB1,TGFB1,885,1660,2695
KDM1B,OGT,885,1082,2908
KHDRBS2,RBMX,885,1142,2934
MT-ATP6,RPS18,885,2951,1113
MTCH1,PSEN1,885,1123,2197
PI4KA,TTC7A,885,2834,335
PKM,RPL11,885,2318,38
PSMD14,UBE3C,885,453,1389
UBR1,UBR4,885,2268,25
YWHAB,ZFP36L1,885,2771,2190
CDKAL1,TCF7L2,884,1086,1742
CSTF3,YTHDC2,884,1795,985
CUL5,HSP90AA1,884,1862,2235
EEF1A1,PABPC1,884,1151,1479
EP300,KMT2C,884,2857,1385
FBXW7,PTEN,884,876,1706
FUS,SNRNP70,884,2386,2707
FXR1,PURA,884,724,1011
GBE1,PGM5,884,634,1548
GNA12,TJP1,884,1243,2247
GRB2,LRRK1,884,2550,2346
IL10RB,JAK2,884,2804,1520
MED14,TAF1,884,2891,2907
NCOA1,NCOR2,884,300,2041
NF1,SPRED2,884,2482,365
PAPOLA,SRSF4,884,2227,52
PDIA3,STAT3,884,2269,2505
PPP2R2D,PPP2R5E,884,1762,2183
PTK2B,PTPN12,884,1424,1307
RBM25,SRSF4,884,2196,52
UBA3,UBE2D3,884,626,848
ABCA7,CD2AP,883,2637,1136
ACSL1,MGLL,883,898,669
APP,SORT1,883,2796,146
BAZ1B,SMARCC1,883,1299,596
CBL,FLOT2,883,1877,2474
COMMD1,NFKBIA,883,353,2152
CREB1,RPS6KA3,883,501,2881
CXCL8,TLR2,883,814,880
DCP1A,SMAD4,883,611,2615
EPS8,GSN,883,1913,1599
EWSR1,SFPQ,883,2841,63
FTO,YTHDF3,883,2399,1457
MAP4K4,MINK1,883,399,2447
MECP2,PPARG,883,2940,551
NDUFAF2,NUBPL,883,936,2145
NEMF,RPL3,883,2160,2854
NSMCE2,SLF2,883,1500,1729
PRPF40A,PRPF4B,883,444,1065
RPRD1A,XRN2,883,2602,2743
SRSF10,SRSF11,883,39,112
TCF7L2,TLE3,883,1742,2316
UBC,XIAP,883,2043,2929
ADAM10,CD81,882,2290,1766
APP,UBQLN1,882,2796,1556
ATG4C,ATG5,882,106,1173
BAZ1B,BPTF,882,1299,2547
CAPZB,SH3KBP1,882,26,2880
CCAR1,RBM25,882,1678,2196
CRK,IGF1R,882,2436,2344
CTNNB1,RHOA,882,583,601
CUL1,PSMD14,882,1381,453
DCAF7,MAP3K1,882,2536,933
DDX3X,EIF4A1,882,2893,2451
FCGR2A,ITGAM,882,199,2387
HDAC8,NCOR2,882,2909,2041
HNRNPU,SRSF7,882,283,321
NARS2,RARS2,882,1848,1162
NCOA1,PPARD,882,300,1119
NEMF,RPL17,882,2160,2613
RAC1,WASF2,882,1252,46
TAF2,YEATS2,882,1495,732
UBR2,UBR4,882,1130,25
ADAM10,CD9,881,2290,1896
ASXL1,JAK2,881,2753,1520
C9orf72,TBK1,881,1536,1970
CCL2,IL18,881,2486,1869
CDK6,STAT3,881,1318,2505
COP1,JUN,881,213,101
CTNNB1,USP7,881,583,2356
ECHDC1,HIBADH,881,1197,1271
EIF4A1,RPS27,881,2451,185
FNBP1,SNX2,881,1615,991
GNA12,GNAS,881,1243,2784
GNA13,HCLS1,881,2543,652
HLA-E,TYROBP,881,1092,2687
HNRNPA3,SRSF7,881,469,321
HNRNPU,PABPC1,881,283,1479
HUWE1,UBR4,881,2899,25
MGA,RYBP,881,2261,631
NCK1,SYK,881,683,1564
NUFIP2,RC3H1,881,2475,211
RAB5A,RASA1,881,557,965
RAB6A,RABGAP1,881,1837,1602
RAD23B,UBQLN1,881,1581,1556
RPS27A,USP22,881,345,2468
SPP1,TRAF3,881,830,2238
UBE2D2,XIAP,881,1010,2929
ARHGAP35,CDC42,880,2703,31
ARPC2,CAPZB,880,511,26
ASXL1,SETBP1,880,2753,2606
CBL,STAT3,880,1877,2505
CCL3,CD4,880,2491,1900
CCR5,TNF,880,593,1098
CEBPB,CREBBP,880,2778,2352
CIRBP,HNRNPK,880,2639,1557
CNOT2,UBE2G2,880,1980,2824
CSNK2A1,HSP90AA1,880,2718,2235
