gene,pathology_axis_class,degree,degree_bin,n_scored_neighbors,n_same_class_neighbors,same_class_neighbor_fraction,mean_neighbor_therapeutic_like_percentile,mean_neighbor_broad_shift_percentile,therapeutic_like_score_percentile,tau_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,broad_shift_score_percentile,neighbor_class_fraction::amyloid_lowering_candidate,neighbor_class_fraction::broad_reactive_state_shift,neighbor_class_fraction::dual_pathology_lowering_neuron_preserving,neighbor_class_fraction::gliosis_inflating,neighbor_class_fraction::mixed_or_unclear,neighbor_class_fraction::neuron_risk,neighbor_class_fraction::tau_lowering_neuron_preserving,degree_matched_null_pool_size,degree_bin_fallback_used,matched_degree_bin,same_class_neighbor_p,same_class_neighbor_z,neighbor_therapeutic_p,neighbor_therapeutic_z,neighbor_broad_shift_p,neighbor_broad_shift_z,same_class_neighbor_FDR,neighbor_therapeutic_FDR,neighbor_broad_shift_FDR,coherence_status,coherence_evidence_basis,degree_matched_enrichment_supported,is_named_audit_gene
BIRC6,mixed_or_unclear,4,1,4,3,0.75,42.76905829596413,45.300822122571,65.13452914798206,57.0627802690583,30.04484304932735,14.8355754857997,4.596412556053812,0.25,0.0,0.0,0.0,0.75,0.0,0.0,236,False,1,0.27172827172827174,0.8096685328781367,0.5104895104895105,-0.03010255053586952,0.8241758241758241,-0.9966413312646972,1.0,0.9964704634043311,0.99942235678432,no_graph_support,no_degree_matched_enrichment,False,False
OPHN1,mixed_or_unclear,139,7,139,69,0.49640287769784175,39.21132152573905,68.13885214698198,64.42451420029896,38.30343796711509,49.14050822122571,14.8355754857997,12.406576980568012,0.07913669064748201,0.12949640287769784,0.02877697841726619,0.1079136690647482,0.49640287769784175,0.1223021582733813,0.03597122302158273,267,False,7,0.34065934065934067,0.11119102998021414,0.4995004995004995,-0.3513824711296452,0.6183816183816184,0.03462266788806059,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
STK17A,mixed_or_unclear,1,0,1,1,1.0,39.1255605381166,22.27204783258595,63.82660687593423,40.91928251121077,49.66367713004484,33.893871449925264,1.4573991031390134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,325,False,0,0.33966033966033965,1.171522459517983,0.5254745254745254,-0.17564873239555956,0.942057942057942,-1.6934472447851179,1.0,0.9964704634043311,0.99942235678432,no_graph_support,no_degree_matched_enrichment,False,False
TNRC6B,mixed_or_unclear,7,1,7,3,0.42857142857142855,42.926542814435194,65.74845184710657,63.00448430493274,48.95366218236173,31.950672645739907,14.8355754857997,12.10762331838565,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,236,False,1,0.6793206793206793,-0.4339312900889084,0.5444555444555444,-0.07899453543356079,0.41358641358641357,0.1365633856569604,1.0,0.9964704634043311,0.9885367965367966,no_graph_support,no_degree_matched_enrichment,False,False
RPL34,mixed_or_unclear,194,8,194,103,0.5309278350515464,42.20813492980752,63.10445656696408,62.74289985052317,52.3542600896861,28.923766816143495,14.8355754857997,11.58445440956652,0.08762886597938144,0.061855670103092786,0.02577319587628866,0.15463917525773196,0.5309278350515464,0.10824742268041238,0.030927835051546393,265,False,8,0.5744255744255744,-0.09314366795081702,0.5074925074925075,-0.03596922719008263,0.5304695304695305,-0.07170830849792899,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
SCAF8,mixed_or_unclear,24,4,24,8,0.3333333333333333,33.590246636771305,81.09273791728948,62.25710014947683,75.56053811659193,11.696562032884902,14.8355754857997,73.28101644245142,0.16666666666666666,0.2916666666666667,0.0,0.08333333333333333,0.3333333333333333,0.125,0.0,263,False,4,0.48951048951048953,-0.10930600708192041,0.5514485514485514,-0.18256576302721486,0.4965034965034965,0.27991671356680314,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
NLK,mixed_or_unclear,8,2,8,3,0.375,41.325672645739914,66.20422272047833,62.14499252615845,77.39162929745889,86.06128550074739,74.40209267563527,66.92825112107623,0.0,0.375,0.0,0.125,0.375,0.0,0.125,258,False,2,0.6503496503496503,-0.3822170495812291,0.4945054945054945,0.014287312320439853,0.5124875124875125,-0.1372142281206126,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
NPLOC4,amyloid_lowering_candidate,395,9,395,26,0.06582278481012659,45.69364818073452,56.30650318820836,61.098654708520186,85.35127055306427,55.82959641255605,67.37668161434978,68.60986547085201,0.06582278481012659,0.043037974683544304,0.020253164556962026,0.11139240506329114,0.6632911392405063,0.0810126582278481,0.015189873417721518,267,False,9,0.6023976023976024,-0.2862159558744118,0.4985014985014985,-0.2971633068984414,0.34465534465534464,0.3511276074804994,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
BMPR1A,mixed_or_unclear,39,5,39,9,0.23076923076923078,29.734391169368752,87.64037407535164,59.19282511210763,65.09715994020927,43.23617339312407,50.22421524663677,11.958146487294467,0.05128205128205128,0.48717948717948717,0.0,0.10256410256410256,0.23076923076923078,0.1282051282051282,0.0,256,False,5,0.4675324675324675,-0.33059465634958846,0.5004995004995005,-0.26098209706238495,0.46253746253746253,0.48599553309198545,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
TAX1BP1,mixed_or_unclear,30,4,30,11,0.36666666666666664,33.51021425012456,83.93373193821624,57.847533632287,40.84454409566517,58.333333333333336,46.0388639760837,6.614349775784753,0.0,0.5,0.0,0.03333333333333333,0.36666666666666664,0.1,0.0,263,False,4,0.44955044955044954,0.06527202277925732,0.5404595404595405,-0.16694993469524028,0.44555444555444557,0.4196198502775978,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
MGA,neuron_risk,89,7,89,15,0.16853932584269662,39.42283468534287,74.46717388018341,56.68908819133034,90.80717488789236,6.87593423019432,48.20627802690583,55.94170403587444,0.0898876404494382,0.16853932584269662,0.033707865168539325,0.10112359550561797,0.39325842696629215,0.16853932584269662,0.0449438202247191,267,False,7,0.11788211788211789,1.2704665765603267,0.5224775224775224,-0.34215779446042355,0.09290709290709291,1.0287392478997706,1.0,0.9964704634043311,0.9675846541518182,no_graph_support,no_degree_matched_enrichment,False,False
SLC49A4,mixed_or_unclear,126,7,126,65,0.5158730158730159,39.57992265167153,67.76816855292189,56.20328849028401,57.21225710014948,33.18385650224215,44.05829596412556,10.500747384155456,0.07936507936507936,0.1111111111111111,0.023809523809523808,0.11904761904761904,0.5158730158730159,0.11904761904761904,0.031746031746031744,267,False,7,0.2907092907092907,0.27801406426538583,0.5124875124875125,-0.27364276050881414,0.6083916083916084,0.015289624268806742,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
STXBP5,mixed_or_unclear,11,2,11,6,0.5454545454545454,40.93626851474385,65.54898763418943,55.30642750373692,72.75784753363229,48.24364723467863,60.2017937219731,51.42002989536621,0.0,0.09090909090909091,0.0,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.0,258,False,2,0.4955044955044955,0.19516229166432966,0.5464535464535465,-0.08509057240050794,0.4865134865134865,-0.11241789811572502,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
SPRED1,mixed_or_unclear,56,6,56,14,0.25,35.80503950459107,79.78659513132607,53.40059790732437,26.532137518684607,37.66816143497758,14.8355754857997,15.097159940209268,0.16071428571428573,0.19642857142857142,0.03571428571428571,0.10714285714285714,0.25,0.21428571428571427,0.03571428571428571,267,False,6,0.8221778221778222,-0.8036221052413404,0.5124875124875125,-0.15163494380340045,0.32367632367632365,0.524911980624665,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
MSH3,mixed_or_unclear,104,7,104,40,0.38461538461538464,39.32067092100725,71.74672300793378,51.79372197309418,35.57548579970104,39.01345291479821,39.76083707025411,9.828101644245145,0.10576923076923077,0.15384615384615385,0.028846153846153848,0.125,0.38461538461538464,0.16346153846153846,0.038461538461538464,267,False,7,0.8671328671328671,-0.9341017420121667,0.5284715284715285,-0.33360236931554527,0.33166833166833165,0.5762373720602338,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
AHCYL2,mixed_or_unclear,3,0,3,2,0.6666666666666666,40.35874439461883,41.29297458893871,51.158445440956655,35.05231689088191,24.40209267563528,14.8355754857997,15.844544095665173,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,325,False,0,0.45254745254745254,0.3129919738215013,0.4945054945054945,-0.10441226181632036,0.7932067932067932,-0.9285102666505801,1.0,0.9964704634043311,0.99942235678432,no_graph_support,no_degree_matched_enrichment,False,False
VMP1,neuron_risk,2,0,2,0,0.0,39.03213751868461,90.69506726457399,50.67264573991032,64.31240657698056,7.922272047832586,14.8355754857997,59.79073243647235,0.0,0.0,0.0,0.5,0.5,0.0,0.0,325,False,0,1.0,-0.4408307913189624,0.5364635364635365,-0.18094297415795804,0.21478521478521478,0.9795158118454503,1.0,0.9964704634043311,0.9858751882765604,no_graph_support,no_degree_matched_enrichment,False,False
NEK10,mixed_or_unclear,18,3,18,1,0.05555555555555555,37.67438963627305,90.00373692077727,50.56053811659192,39.8355754857997,19.469357249626302,14.8355754857997,34.56651718983558,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.0,262,False,3,0.9340659340659341,-1.4057847217715118,0.5314685314685315,-0.02767971656207102,0.25874125874125875,0.9548252607867656,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
RPS25,mixed_or_unclear,230,8,230,124,0.5391304347826087,42.168063950087735,62.52697081952297,49.73841554559043,19.24514200298954,51.94319880418535,35.61285500747384,6.278026905829597,0.08695652173913043,0.06956521739130435,0.02608695652173913,0.15217391304347827,0.5391304347826087,0.1,0.02608695652173913,265,False,8,0.4595404595404595,0.07473761388413523,0.4935064935064935,-0.04770614775015099,0.5844155844155844,-0.2121323045958624,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
GAK,mixed_or_unclear,208,8,208,107,0.5144230769230769,42.061199264114066,65.38317810739335,49.58893871449925,47.309417040358746,54.932735426008975,56.20328849028401,11.509715994020926,0.11057692307692307,0.07211538461538461,0.02403846153846154,0.16346153846153846,0.5144230769230769,0.09615384615384616,0.019230769230769232,265,False,8,0.6893106893106893,-0.4132407922631794,0.5504495504495505,-0.11691782173103044,0.28471528471528473,0.49913813243300764,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
ATP6V1B2,mixed_or_unclear,18,3,18,8,0.4444444444444444,38.102059458561705,64.87502076067099,49.289985052316894,24.738415545590435,89.57399103139014,67.41405082212258,73.99103139013454,0.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,262,False,3,0.5254745254745254,0.03481756872536843,0.5244755244755245,-0.058715112270951435,0.5384615384615384,-0.31344038759950066,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
MED12L,mixed_or_unclear,6,1,6,4,0.6666666666666666,40.75734927752865,56.45241654210264,48.76681614349776,23.01943198804185,33.22122571001495,14.8355754857997,27.167414050822124,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,236,False,1,0.37962037962037964,0.47562898379292906,0.5534465534465535,-0.14172611425451032,0.6073926073926074,-0.42992020739099945,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
TIMP2,mixed_or_unclear,12,2,12,3,0.25,39.98505231689088,79.42825112107623,48.28101644245142,18.19880418535127,42.30194319880419,14.8355754857997,20.291479820627803,0.08333333333333333,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,258,False,2,0.7622377622377622,-0.9444601104752892,0.5504495504495505,-0.13064086625689122,0.2867132867132867,0.6100413669834966,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
UGGT1,mixed_or_unclear,178,8,178,96,0.5393258426966292,42.0962026166843,62.96480576409534,47.75784753363229,44.73094170403588,66.18086696562034,62.36920777279522,20.3288490284006,0.06741573033707865,0.0898876404494382,0.028089887640449437,0.09550561797752809,0.5393258426966292,0.14606741573033707,0.033707865168539325,265,False,8,0.4865134865134865,0.006774484747869582,0.5414585414585414,-0.12847645046958833,0.5144855144855145,-0.04945844257357422,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
MT-ND4,amyloid_lowering_candidate,17,3,17,0,0.0,36.23494240745625,58.19264925701222,47.49626307922272,88.41554559043348,85.76233183856502,86.09865470852019,78.62481315396114,0.0,0.0,0.0,0.17647058823529413,0.5882352941176471,0.17647058823529413,0.058823529411764705,262,False,3,1.0,-1.0816071380094374,0.5484515484515484,-0.15170720275903188,0.7262737262737263,-0.7837907295348782,1.0,0.9964704634043311,0.9960464246178531,no_graph_support,no_degree_matched_enrichment,False,False
YY1,neuron_risk,71,6,71,9,0.1267605633802817,35.66232973325754,71.9746731510137,46.97309417040359,75.67264573991032,9.267563527653214,45.62780269058296,61.77130044843049,0.028169014084507043,0.30985915492957744,0.014084507042253521,0.11267605633802817,0.39436619718309857,0.1267605633802817,0.014084507042253521,267,False,6,0.7152847152847153,-0.6252981535485185,0.5444555444555444,-0.18651965498570275,0.6653346653346653,-0.17873958299704934,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
IRF2,mixed_or_unclear,219,8,219,117,0.5342465753424658,42.36712601784166,64.39874821685744,46.93572496263079,24.14050822122571,27.50373692077728,14.8355754857997,3.998505231689088,0.1004566210045662,0.0730593607305936,0.0182648401826484,0.1552511415525114,0.5342465753424658,0.0958904109589041,0.0228310502283105,265,False,8,0.5624375624375625,-0.06672527508099797,0.4955044955044955,0.005060471522150431,0.35364635364635366,0.2803245232936213,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
DIP2C,mixed_or_unclear,71,6,71,22,0.30985915492957744,35.62864481357502,77.8700604223247,45.66517189835576,89.8355754857997,33.893871449925264,75.18684603886398,33.52017937219731,0.11267605633802817,0.19718309859154928,0.028169014084507043,0.09859154929577464,0.30985915492957744,0.2112676056338028,0.04225352112676056,267,False,6,0.6053946053946054,-0.46840723857741623,0.5344655344655345,-0.21544160567357082,0.45554445554445555,0.3818914406702432,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
CYBB,neuron_risk,109,7,109,18,0.1651376146788991,39.14201670300736,69.6116345085778,45.62780269058296,92.89985052316892,3.101644245142003,55.15695067264574,50.56053811659192,0.09174311926605505,0.14678899082568808,0.03669724770642202,0.07339449541284404,0.44954128440366975,0.1651376146788991,0.03669724770642202,267,False,7,0.14085914085914086,1.0918921449336603,0.5374625374625375,-0.39782719217131607,0.5234765234765235,0.26936423066057075,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
AFF4,mixed_or_unclear,120,7,120,49,0.4083333333333333,39.15358744394619,72.41436223218734,45.55306427503737,26.23318385650224,52.76532137518684,48.46786248131539,43.38565022421525,0.11666666666666667,0.125,0.025,0.18333333333333332,0.4083333333333333,0.125,0.016666666666666666,267,False,7,0.7122877122877123,-0.6734571573036147,0.5264735264735265,-0.3316246879991644,0.2807192807192807,0.6444750276758272,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
TCF25,mixed_or_unclear,153,8,153,79,0.5163398692810458,42.0513496878572,66.36917846361266,45.2914798206278,43.23617339312407,51.79372197309418,57.51121076233184,25.710014947683103,0.0784313725490196,0.10457516339869281,0.026143790849673203,0.10457516339869281,0.5163398692810458,0.11764705882352941,0.05228758169934641,265,False,8,0.6763236763236763,-0.35004970549857467,0.5524475524475524,-0.10316508554117346,0.24575424575424576,0.720801409361133,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
ARHGAP4,mixed_or_unclear,220,8,220,117,0.5318181818181819,42.24487022693301,63.43372061421389,45.17937219730942,8.781763826606875,59.00597907324365,14.8355754857997,60.01494768310912,0.09545454545454546,0.07272727272727272,0.022727272727272728,0.1590909090909091,0.5318181818181819,0.1,0.01818181818181818,265,False,8,0.5564435564435565,-0.08866355721836532,0.5104895104895105,-0.05013046043659116,0.48151848151848153,0.03411348050644703,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
PTAFR,mixed_or_unclear,6,1,6,4,0.6666666666666666,42.65072247135027,56.47110114598903,44.99252615844544,48.39312406576981,35.42600896860987,53.51270553064275,35.1270553064275,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,236,False,1,0.35364635364635366,0.484415825749211,0.5274725274725275,-0.04727240163206328,0.6193806193806194,-0.4235774711089045,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
FARP2,mixed_or_unclear,16,3,16,3,0.1875,35.9538490284006,92.67329970104635,44.020926756352765,42.30194319880419,10.1644245142003,14.8355754857997,8.707025411061284,0.0625,0.6875,0.0,0.0,0.1875,0.0625,0.0,262,False,3,0.7212787212787213,-0.9315891502102915,0.5564435564435565,-0.16174949839287647,0.2007992007992008,1.151285136275309,1.0,0.9964704634043311,0.9856439212960951,no_graph_support,no_degree_matched_enrichment,False,False
DDX46,mixed_or_unclear,44,5,44,12,0.2727272727272727,29.364553607827148,82.754110612855,43.34828101644245,65.54559043348281,12.18236173393124,48.80418535127056,16.666666666666664,0.022727272727272728,0.5,0.0,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.022727272727272728,256,False,5,0.3756243756243756,-0.08431755861863231,0.5024975024975025,-0.28134758651337494,0.6113886113886113,0.1136533902150296,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
FLOT2,mixed_or_unclear,59,6,59,19,0.3220338983050847,35.92764307972942,76.31488941248006,43.27354260089686,45.51569506726457,80.23168908819133,73.28101644245142,47.94469357249626,0.1016949152542373,0.2033898305084746,0.03389830508474576,0.0847457627118644,0.3220338983050847,0.22033898305084745,0.03389830508474576,267,False,6,0.5434565434565435,-0.36755286745776694,0.5174825174825175,-0.13367005623784384,0.5394605394605395,0.19311058700482778,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
PACSIN2,mixed_or_unclear,35,5,35,5,0.14285714285714285,28.25112107623318,90.183642963912,43.23617339312407,7.997010463378176,57.399103139013455,14.8355754857997,70.92675635276532,0.02857142857142857,0.4857142857142857,0.0,0.22857142857142856,0.14285714285714285,0.11428571428571428,0.0,256,False,5,0.7342657342657343,-0.7157049399922042,0.5224775224775224,-0.3622820972459156,0.3516483516483517,0.6219734641526414,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
EPB41L3,mixed_or_unclear,3,0,3,3,1.0,35.37618335824614,72.62082710513204,42.937219730941706,25.63527653213752,21.15097159940209,32.69805680119581,53.58744394618834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,325,False,0,0.31368631368631367,1.2274878613151567,0.5574425574425574,-0.27724158201807647,0.45254745254745254,0.22976344717789754,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
TENT4B,mixed_or_unclear,67,6,67,22,0.3283582089552239,35.737233116926575,75.22923499096447,42.488789237668165,65.95665171898357,95.77727952167416,88.19133034379672,79.6711509715994,0.1044776119402985,0.19402985074626866,0.029850746268656716,0.07462686567164178,0.3283582089552239,0.208955223880597,0.05970149253731343,267,False,6,0.5334665334665335,-0.36345891309850614,0.5144855144855145,-0.17129438297999885,0.5834165834165834,0.1272656039271577,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
TMOD3,mixed_or_unclear,43,5,43,13,0.3023255813953488,29.097577084854176,86.10734522195571,42.077727952167415,65.24663677130044,34.23019431988042,64.68609865470853,31.2780269058296,0.023255813953488372,0.4883720930232558,0.0,0.06976744186046512,0.3023255813953488,0.11627906976744186,0.0,256,False,5,0.3336663336663337,0.056785109901975404,0.5134865134865135,-0.3128434353464672,0.5214785214785215,0.35235464262408295,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
PPP4R3A,mixed_or_unclear,433,9,433,288,0.6651270207852193,45.604328269072106,55.76814866213058,41.143497757847534,40.39611360239163,70.14200298953662,69.13303437967116,32.36173393124066,0.07159353348729793,0.04387990762124711,0.023094688221709007,0.09930715935334873,0.6651270207852193,0.08775981524249422,0.009237875288683603,267,False,9,0.2597402597402597,0.6171198318622005,0.5264735264735265,-0.29743801403868786,0.5254745254745254,0.05912821034011568,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
CTNNBL1,neuron_risk,438,9,438,39,0.08904109589041095,45.49462156425114,55.82225907952303,40.69506726457399,96.22571001494768,1.046337817638266,52.4289985052317,87.78026905829597,0.0730593607305936,0.03881278538812785,0.02511415525114155,0.10273972602739725,0.6598173515981736,0.08904109589041095,0.01141552511415525,267,False,9,0.7032967032967034,-0.709658975990228,0.5574425574425574,-0.3663620061480433,0.4885114885114885,0.12269327690548733,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
BTRC,mixed_or_unclear,77,6,77,24,0.3116883116883117,36.17387843845243,76.14388600935685,40.39611360239163,29.7085201793722,25.411061285500747,43.46038863976084,11.09865470852018,0.06493506493506493,0.3246753246753247,0.0,0.11688311688311688,0.3116883116883117,0.15584415584415584,0.025974025974025976,267,False,6,0.5714285714285714,-0.45841064951017113,0.4945054945054945,-0.13692386138823334,0.5454545454545454,0.21508740667987636,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
FNBP1L,mixed_or_unclear,34,5,34,6,0.17647058823529413,29.01059526949793,90.20267299745011,39.98505231689089,50.7473841554559,31.838565022421523,58.96860986547085,24.626307922272048,0.029411764705882353,0.5588235294117647,0.0,0.08823529411764706,0.17647058823529413,0.11764705882352941,0.029411764705882353,256,False,5,0.6363636363636364,-0.5627000556486278,0.5184815184815185,-0.3240860134359033,0.3206793206793207,0.6529887693635709,1.0,0.9964704634043311,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
SDCCAG8,mixed_or_unclear,2,0,2,1,0.5,39.51793721973094,42.22720478325859,39.7982062780269,18.871449925261587,21.337817638266067,14.8355754857997,58.55754857997011,0.0,0.0,0.0,0.0,0.5,0.5,0.0,325,False,0,0.6483516483516484,-0.09595795307503976,0.5114885114885115,-0.15450048674081138,0.7972027972027972,-0.9093207864907952,1.0,0.9964704634043311,0.99942235678432,no_graph_support,no_degree_matched_enrichment,False,False
CLASRP,mixed_or_unclear,28,4,28,8,0.2857142857142857,32.75811445654495,80.46925048046124,39.68609865470852,41.180866965620325,15.695067264573993,43.19880418535127,18.497757847533634,0.03571428571428571,0.4642857142857143,0.0,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,263,False,4,0.5124875124875125,-0.2766023795854073,0.5484515484515484,-0.22346499965168018,0.5134865134865135,0.22098556709536063,1.0,0.9964704634043311,0.9949804796430562,no_graph_support,no_degree_matched_enrichment,False,False
RALGAPB,gliosis_inflating,451,9,451,45,0.09977827050997783,45.62158829904646,55.78427278361654,39.49925261584454,70.3288490284006,98.65470852017935,93.8340807174888,86.88340807174887,0.06873614190687362,0.03991130820399113,0.024390243902439025,0.09977827050997783,0.6696230598669624,0.08647450110864745,0.011086474501108648,267,False,9,0.4955044955044955,0.37444679612657417,0.5404595404595405,-0.3553356608729136,0.4835164835164835,0.15041111658105175,1.0,0.9964704634043311,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
UPF3A,mixed_or_unclear,13,2,13,7,0.5384615384615384,41.180866965620325,67.25882488214326,39.38714499252616,31.352765321375188,33.29596412556054,50.784753363228695,15.919282511210762,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.0,258,False,2,0.5324675324675324,0.1510303863859336,0.5224775224775224,-0.05745994059611691,0.4145854145854146,0.022380432828713877,1.0,0.9964704634043311,0.9885367965367966,no_graph_support,no_degree_matched_enrichment,False,False
IGF2R,amyloid_lowering_candidate,13,2,13,2,0.15384615384615385,42.28757042658388,60.38863976083707,39.31240657698057,83.96860986547085,12.33183856502242,65.39611360239162,78.9611360239163,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.6153846153846154,0.0,0.0,258,False,2,0.12187812187812187,1.3365064116491494,0.4945054945054945,0.046777107975247124,0.6163836163836164,-0.40419043369182706,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
KALRN,mixed_or_unclear,4,1,4,2,0.5,42.76905829596413,46.73953662182361,39.1255605381166,24.327354260089688,15.097159940209268,31.2406576980568,22.27204783258595,0.0,0.25,0.0,0.25,0.5,0.0,0.0,236,False,1,0.6273726273726273,-0.12135702864433275,0.4985014985014985,-0.03364775981906625,0.8011988011988012,-0.9120954794202735,1.0,0.9964704634043311,0.99942235678432,no_graph_support,no_degree_matched_enrichment,False,False
RNF13,mixed_or_unclear,3,0,3,1,0.3333333333333333,41.143497757847534,64.94768310911809,38.37817638266069,34.67862481315397,93.04932735426009,81.95067264573991,87.74289985052317,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,325,False,0,0.7392607392607392,-0.5454128072029601,0.5004995004995005,-0.12181307289302376,0.5594405594405595,0.0017643315149303376,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
SLC4A7,mixed_or_unclear,2,0,2,2,1.0,37.14499252615844,36.098654708520186,38.34080717488789,29.484304932735427,23.654708520179373,44.28251121076233,55.19431988041853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,325,False,0,0.3336663336663337,1.164117773914645,0.5434565434565435,-0.18135047211012337,0.8501498501498501,-1.1753577820145562,1.0,0.9964704634043311,0.99942235678432,no_graph_support,no_degree_matched_enrichment,False,False
ARNTL,neuron_risk,14,3,14,0,0.0,38.19666880204996,56.53427290198591,38.00448430493273,87.70553064275038,0.9715994020926756,14.8355754857997,91.81614349775784,0.0,0.07142857142857142,0.0,0.14285714285714285,0.7857142857142857,0.0,0.0,262,False,3,1.0,-1.4450309033250137,0.5024975024975025,-0.02556283419430656,0.7532467532467533,-0.8251554768040313,1.0,0.9964704634043311,0.9960464246178531,no_graph_support,no_degree_matched_enrichment,False,False
PRKCB,mixed_or_unclear,32,4,32,21,0.65625,33.780596038863976,66.31749813153962,37.18236173393124,6.091180866965621,86.50971599402094,54.932735426008975,47.98206278026906,0.0,0.0,0.03125,0.125,0.65625,0.1875,0.0,263,False,4,0.11688311688311688,1.3231562855993753,0.5084915084915085,-0.114538230012726,0.7232767232767233,-0.656444726761698,1.0,0.9964704634043311,0.9960464246178531,no_graph_support,no_degree_matched_enrichment,False,False
XRN2,mixed_or_unclear,14,3,14,9,0.6428571428571429,36.67253897074526,61.168054665812505,36.99551569506727,55.04484304932736,29.74588938714499,63.41554559043349,8.968609865470851,0.07142857142857142,0.14285714285714285,0.0,0.0,0.6428571428571429,0.14285714285714285,0.0,262,False,3,0.2627372627372627,0.9192061475626547,0.5194805194805194,-0.09086790965646682,0.6703296703296703,-0.6565529622223985,1.0,0.9964704634043311,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
