dataset,donor_id,feature,n_cells,mean,variance,q90,q95,q99,fraction_high_global_q95,top_10pct_mean,top_5pct_mean,top_1pct_mean
MTG,H20.33.013,disease_program_score,367,-0.2809255343274245,0.4804244499196951,0.6576670129249905,0.9947561570210401,1.4926637886204113,0.04087193460490463,1.100667686055078,1.38985207421415,1.8039447018578851
MTG,H20.33.014,disease_program_score,265,-0.35898746764345524,0.3358701447792999,0.3167623228062694,0.5986000269987373,1.0844828796865578,0.011320754716981131,0.70419999669718,0.9606191709179669,1.512918462664297
MTG,H20.33.015,disease_program_score,382,0.38858534585088894,0.4772901851034651,1.2594553070009846,1.536128440614121,1.899062624343001,0.14397905759162305,1.583676497604583,1.7846058240408245,2.08437192388206
MTG,H20.33.016,disease_program_score,282,-0.307548914930559,0.36238535671287775,0.48662444918670844,0.8258283268064323,1.1421432752853775,0.010638297872340425,0.833381637016598,1.0446022447176788,1.4861483087223863
MTG,H20.33.017,disease_program_score,553,-0.08635337059134175,0.4904117053385295,0.8959064647262932,1.2351276665275226,1.559410939160724,0.06148282097649186,1.2457457786505806,1.4522855362361373,1.676043106534939
MTG,H20.33.018,disease_program_score,594,0.3307759120657764,0.7446489914852554,1.491947508892977,1.6956678353843837,2.2586026685641216,0.1717171717171717,1.8211619880945866,2.0691554726476515,2.713775552480316
MTG,H20.33.019,disease_program_score,391,-0.001576317663960054,0.5420500700436219,0.9313265340849057,1.2498612359710695,1.8416400779392552,0.061381074168797956,1.371525620869684,1.661983689380086,2.232578088453654
MTG,H20.33.020,disease_program_score,697,0.24696175405473703,0.6213598395792476,1.3190518835415503,1.6478700316161277,2.059322466287251,0.1291248206599713,1.6724635493043951,1.887824412776636,2.1576307768928626
MTG,H20.33.024,disease_program_score,127,-0.3364922027010381,0.20637482396715526,0.3317670326182801,0.500529024071884,0.6810052872741521,0.0,0.5232822025976439,0.6187808423571015,0.6840464046007451
MTG,H20.33.025,disease_program_score,761,-0.3745398023135123,0.30516346175706727,0.34878664690276434,0.5230375578760269,0.9183272700700706,0.002628120893561104,0.5938694990007631,0.7564696997119414,1.1022998356115543
MTG,H20.33.026,disease_program_score,182,0.03300789263721879,0.5930782341529446,1.0519117795956483,1.3455793910691147,1.5893579656722376,0.08241758241758242,1.3522689557766978,1.5021855790830532,1.8440610039906842
MTG,H20.33.027,disease_program_score,241,0.09771086169900699,0.4876744697452637,0.9496706073442389,1.2691376159352177,1.9133079056798488,0.06224066390041494,1.3529739517736568,1.626952526552948,1.9846945837119006
MTG,H20.33.028,disease_program_score,1077,-0.006099316465800491,0.4533569518006785,0.8756309159864384,1.1430130602921926,1.5735484115764027,0.05013927576601671,1.2193761433391248,1.4429476327266249,1.8094506984848955
MTG,H20.33.029,disease_program_score,368,-0.005197586628573305,0.32241009382767216,0.6860817437066946,0.8449129065931716,1.2426432937203085,0.019021739130434784,0.9275796487544528,1.1046357517547534,1.4205576115733816
MTG,H20.33.030,disease_program_score,646,0.08827874901513869,0.4387072419525941,0.9487399320445092,1.1576382463114403,1.454285748561572,0.05417956656346749,1.220286021351143,1.378926294673885,1.757002047929839
MTG,H20.33.031,disease_program_score,353,0.33655949907460264,0.4334858267867426,1.197530179586477,1.4273577962204147,1.6972441325825167,0.11898016997167139,1.4524131527516415,1.5940651751829042,1.7397029702652085
MTG,H20.33.032,disease_program_score,219,-0.09707946223467727,0.3804999815043443,0.7308002150143224,1.01760305230616,1.1839591566892953,0.0228310502283105,1.0233775237639708,1.1633137191757783,1.3166597829038562
MTG,H20.33.033,disease_program_score,199,-0.16160563756126325,0.4386495149897933,0.716855000052127,0.9223767656151712,1.6789932182290652,0.03015075376884422,1.0967169282292688,1.387740540480371,2.045584712191646
MTG,H20.33.034,disease_program_score,356,0.08426862055231855,0.3762275596774686,0.8607207113315105,1.0463340187007524,1.3573146134288772,0.033707865168539325,1.0982640116972104,1.258430391390098,1.5546721985672112
MTG,H20.33.035,disease_program_score,209,-0.18362902636505288,0.2132302657966396,0.35544077431109594,0.5594165824728392,0.8460429830253153,0.0,0.6070159247553526,0.7513118200988976,0.9036798877549009
MTG,H20.33.036,disease_program_score,162,0.03158792187284932,0.4269820836261052,0.8965759743237913,1.0083776445232189,1.3095344198724128,0.024691358024691357,1.0822484319119674,1.1978653281544405,1.5715685867974183
MTG,H20.33.037,disease_program_score,79,0.3169048767749782,0.6052984724955427,1.3770375256638467,1.4979081768365439,2.077754011933933,0.13924050632911392,1.694246246451267,1.948201450498551,2.484605775432123
MTG,H20.33.038,disease_program_score,371,-0.019216786205390836,0.4533110989960911,0.8463657209844456,1.1627824694501174,1.5621260362969738,0.05390835579514825,1.2473176190879467,1.523398379280625,2.2169579414559877
MTG,H20.33.039,disease_program_score,391,-0.2088066357123086,0.3746306044643352,0.6224641044092758,0.8230325350474834,1.142848975951004,0.010230179028132993,0.885049582324049,1.0471448922408668,1.3371939863908637
MTG,H20.33.040,disease_program_score,535,0.4171974505438795,0.40684127457539293,1.1749955456363868,1.3650017905060186,1.7454801648035199,0.1102803738317757,1.4324790295113048,1.615031078244497,1.9163798273819308
MTG,H20.33.041,disease_program_score,276,0.11541663389146052,0.3991908737185509,0.9206603449183195,1.1564572790178838,1.5434389779020419,0.05434782608695652,1.1932455545307812,1.3847870182431838,1.6646158498450472
MTG,H20.33.043,disease_program_score,756,0.3094107974242703,0.41040477158044675,1.1357682800104683,1.411815530063876,1.89196263816731,0.0992063492063492,1.4644824029154164,1.6879056157318955,2.083649836667368
MTG,H20.33.044,disease_program_score,326,-0.04742686929602672,0.3722667446831127,0.7175203984198175,0.9440905650978554,1.469865748479428,0.03067484662576687,1.0687664547599471,1.3037505855426954,1.7440987507035133
MTG,H20.33.045,disease_program_score,269,0.15852353591774943,0.6183022425416556,1.1936322665371306,1.4702924762618848,1.9412627282051302,0.10780669144981413,1.5891363981643478,1.815586888502219,2.322981139691762
MTG,H20.33.046,disease_program_score,538,0.012528341591240865,0.536115899025666,0.9999763947265615,1.3469975067698854,1.7906818991840732,0.0724907063197026,1.3908130550468678,1.6266155294468294,1.9512903496322442
MTG,H21.33.001,disease_program_score,851,-0.053032883808731904,0.27293232736754436,0.5876424857013631,0.7542034515812649,1.2462743556687264,0.01527614571092832,0.8641425233327067,1.0527904274091888,1.4302958303302822
MTG,H21.33.002,disease_program_score,458,0.1384313078642075,0.3964072437098602,0.973913386302308,1.1721936375406838,1.580205618244169,0.05240174672489083,1.2431608829734473,1.4250437737725237,1.6932440225705871
MTG,H21.33.003,disease_program_score,461,-0.4388963974483238,0.34808718139273265,0.3376380126733239,0.5238673126953532,1.0025176725957934,0.006507592190889371,0.6246635208366315,0.7914425760261742,1.1676329751156154
MTG,H21.33.004,disease_program_score,360,-0.41637894246581136,0.36385698038302466,0.38191993637142496,0.6105669107957212,0.9042107384142871,0.005555555555555556,0.6697007237437655,0.8501595083134986,1.1956962280822676
MTG,H21.33.005,disease_program_score,583,-0.20807749556842126,0.4399221566541019,0.6397065444790743,0.9057342841540555,1.4107531458775224,0.029159519725557463,0.9950245465048573,1.2374622870680498,1.7809061145517253
MTG,H21.33.006,disease_program_score,816,-0.12890654213931085,0.4857010329314982,0.7715521942233354,1.0446244976005112,1.4914267559929835,0.031862745098039214,1.0904074185490504,1.2976088713169698,1.6051428255928994
MTG,H21.33.007,disease_program_score,369,-0.0017440383285598938,0.49832690412945096,0.9456326283468982,1.1858470279269182,1.603834670662018,0.07046070460704607,1.2568615246270085,1.41708168424998,1.7326252814654388
MTG,H21.33.008,disease_program_score,764,-0.10905172568027864,0.4623180834136424,0.7894369912605187,1.0298035918769328,1.5066218325696858,0.04057591623036649,1.1329338587098123,1.3662346305948436,1.9136788358711296
MTG,H21.33.009,disease_program_score,315,0.3063702433681189,0.5076146944316982,1.1556358013369674,1.3165232054019342,1.5668953953307416,0.10476190476190476,1.3747219616298296,1.5197801133348676,1.8575273483816441
MTG,H21.33.010,disease_program_score,964,0.3616591134065223,0.4056432869737222,1.142760062768988,1.3864177136008657,1.7745877795295006,0.10062240663900415,1.4356636089462371,1.6087726531297815,1.9075305635805218
