baseline_id,target,stratum_variable,stratum_value,n_donors,pooled_spearman_or_error_metric,underpowered,notes
wgcna_module_summary_ridge,6e10/Aβ,pathology_stratum,Intermediate,21,-0.4090909090909091,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,6e10/Aβ,pathology_stratum,Low,12,0.2027972027972028,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,6e10/Aβ,pathology_stratum,Not AD,9,0.11666666666666665,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,6e10/Aβ,locked_fold_pathology_stratum,High,42,-0.3383032169192124,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,6e10/Aβ,locked_fold_pathology_stratum,Intermediate,21,-0.4090909090909091,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,6e10/Aβ,locked_fold_pathology_stratum,Low,12,0.2027972027972028,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,6e10/Aβ,locked_fold_pathology_stratum,Not AD,9,0.11666666666666665,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,diagnosis,Dementia,42,0.03378980633660157,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,diagnosis,No dementia,42,-0.1459363098614375,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,sex,Female,51,0.1655203619909502,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,sex,Male,33,-0.19719251336898397,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,pathology_stratum,High,42,0.0368689733408962,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,pathology_stratum,Intermediate,21,0.21168831168831168,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,pathology_stratum,Low,12,-0.1958041958041958,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,pathology_stratum,Not AD,9,-0.5333333333333333,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,locked_fold_pathology_stratum,High,42,0.0368689733408962,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,locked_fold_pathology_stratum,Intermediate,21,0.21168831168831168,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,locked_fold_pathology_stratum,Low,12,-0.1958041958041958,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,AT8,locked_fold_pathology_stratum,Not AD,9,-0.5333333333333333,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,diagnosis,Dementia,42,-0.37006725548983066,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,diagnosis,No dementia,42,-0.14107446722307757,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,sex,Female,51,-0.3598190045248868,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,sex,Male,33,-0.0357620320855615,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,pathology_stratum,High,42,-0.31253545093590474,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,pathology_stratum,Intermediate,21,-0.174025974025974,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,pathology_stratum,Low,12,0.49650349650349657,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,pathology_stratum,Not AD,9,-0.16666666666666669,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,locked_fold_pathology_stratum,High,42,-0.31253545093590474,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,locked_fold_pathology_stratum,Intermediate,21,-0.174025974025974,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,locked_fold_pathology_stratum,Low,12,0.49650349650349657,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,GFAP,locked_fold_pathology_stratum,Not AD,9,-0.16666666666666669,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,diagnosis,Dementia,42,0.18515517381087435,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,diagnosis,No dementia,42,0.35953326310671746,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,sex,Female,51,0.18705882352941178,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,sex,Male,33,0.4899732620320856,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,pathology_stratum,High,42,0.1922858763471356,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,pathology_stratum,Intermediate,21,0.26493506493506497,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,pathology_stratum,Low,12,0.2867132867132868,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,pathology_stratum,Not AD,9,0.3,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,locked_fold_pathology_stratum,High,42,0.1922858763471356,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,locked_fold_pathology_stratum,Intermediate,21,0.26493506493506497,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,locked_fold_pathology_stratum,Low,12,0.2867132867132868,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,Iba1,locked_fold_pathology_stratum,Not AD,9,0.3,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,diagnosis,Dementia,42,-0.19860627177700346,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,diagnosis,No dementia,42,-0.059395510898630585,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,sex,Female,51,-0.13520361990950225,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,sex,Male,33,0.11697860962566847,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,pathology_stratum,High,42,-0.09926262053318208,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,pathology_stratum,Intermediate,21,0.12727272727272726,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,pathology_stratum,Low,12,-0.02097902097902098,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,pathology_stratum,Not AD,9,-0.13333333333333333,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,locked_fold_pathology_stratum,High,42,-0.09926262053318208,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,locked_fold_pathology_stratum,Intermediate,21,0.12727272727272726,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,locked_fold_pathology_stratum,Low,12,-0.02097902097902098,False,Pooled stratum Spearman on log1p OOF predictions.
wgcna_module_summary_ridge,NeuN,locked_fold_pathology_stratum,Not AD,9,-0.13333333333333333,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,diagnosis,Dementia,42,0.11627906976744186,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,diagnosis,No dementia,42,-0.09666963779272343,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,sex,Female,51,0.030769230769230767,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,sex,Male,33,0.37466577540106955,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,pathology_stratum,High,42,-0.1198444210355725,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,pathology_stratum,Intermediate,21,-0.38831168831168833,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,pathology_stratum,Low,12,-0.10489510489510491,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,pathology_stratum,Not AD,9,0.65,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,locked_fold_pathology_stratum,High,42,-0.1198444210355725,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,locked_fold_pathology_stratum,Intermediate,21,-0.38831168831168833,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,locked_fold_pathology_stratum,Low,12,-0.10489510489510491,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,6e10/Aβ,locked_fold_pathology_stratum,Not AD,9,0.65,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,diagnosis,Dementia,42,0.5773438133052426,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,diagnosis,No dementia,42,0.14658455554655217,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,sex,Female,51,0.498552036199095,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,sex,Male,33,0.5307486631016043,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,pathology_stratum,High,42,0.4118791021797262,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,pathology_stratum,Intermediate,21,0.07272727272727272,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,pathology_stratum,Low,12,0.43356643356643365,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,pathology_stratum,Not AD,9,-0.08333333333333334,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,locked_fold_pathology_stratum,High,42,0.4118791021797262,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,locked_fold_pathology_stratum,Intermediate,21,0.07272727272727272,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,locked_fold_pathology_stratum,Low,12,0.43356643356643365,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,AT8,locked_fold_pathology_stratum,Not AD,9,-0.08333333333333334,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,diagnosis,Dementia,42,0.19520298193015154,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,diagnosis,No dementia,42,-0.08143586419252898,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,sex,Female,51,0.03031674208144796,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,sex,Male,33,0.31885026737967914,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,pathology_stratum,High,42,0.13248521189530835,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,pathology_stratum,Intermediate,21,0.11428571428571428,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,pathology_stratum,Low,12,0.0,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,pathology_stratum,Not AD,9,-0.5833333333333334,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,locked_fold_pathology_stratum,High,42,0.13248521189530835,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,locked_fold_pathology_stratum,Intermediate,21,0.11428571428571428,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,locked_fold_pathology_stratum,Low,12,0.0,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,GFAP,locked_fold_pathology_stratum,Not AD,9,-0.5833333333333334,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,diagnosis,Dementia,42,-0.11368608702698323,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,diagnosis,No dementia,42,-0.07057774896685845,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,sex,Female,51,-0.045067873303167416,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,sex,Male,33,-0.09592245989304814,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,pathology_stratum,High,42,-0.22502228344542585,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,pathology_stratum,Intermediate,21,0.26103896103896107,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,pathology_stratum,Low,12,0.2937062937062937,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,pathology_stratum,Not AD,9,-0.26666666666666666,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,locked_fold_pathology_stratum,High,42,-0.22502228344542585,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,locked_fold_pathology_stratum,Intermediate,21,0.26103896103896107,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,locked_fold_pathology_stratum,Low,12,0.2937062937062937,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,Iba1,locked_fold_pathology_stratum,Not AD,9,-0.26666666666666666,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,diagnosis,Dementia,42,0.4935580585041731,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,diagnosis,No dementia,42,0.3376549712340977,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,sex,Female,51,0.41837104072398196,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,sex,Male,33,0.4127673796791444,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,pathology_stratum,High,42,0.48253788185722396,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,pathology_stratum,Intermediate,21,0.5584415584415584,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,pathology_stratum,Low,12,0.25874125874125875,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,pathology_stratum,Not AD,9,0.13333333333333333,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,locked_fold_pathology_stratum,High,42,0.48253788185722396,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,locked_fold_pathology_stratum,Intermediate,21,0.5584415584415584,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,locked_fold_pathology_stratum,Low,12,0.25874125874125875,False,Pooled stratum Spearman on log1p OOF predictions.
xgboost_raw_expression,NeuN,locked_fold_pathology_stratum,Not AD,9,0.13333333333333333,False,Pooled stratum Spearman on log1p OOF predictions.
