dataset,donor_id,module,n_high_cells,n_low_cells,high_mean,low_mean,high_minus_low
MTG,H18.30.002,antigen_presentation,8,78,1.7976789698004723,0.8136930190599881,0.9839859507404841
MTG,H18.30.002,interferon_inflammatory,8,78,0.21712316572666168,0.21812292627799204,-0.0009997605513303587
MTG,H18.30.002,oxidative_stress_gene_preserved,8,78,0.7977546826004982,0.2380526554890168,0.5597020271114814
MTG,H19.30.001,dam_lipid_trem2_apoe,33,328,0.6053415121454181,0.1383069440177301,0.46703456812768795
MTG,H19.30.001,lysosomal_endolysosomal,33,328,0.9583659930662676,0.4370276101569577,0.5213383829093099
MTG,H19.30.001,complement_phagocytosis,33,328,1.3829278747240703,0.4288466025779887,0.9540812721460816
MTG,H19.30.001,antigen_presentation,33,328,1.4689285303607131,0.7240940059830503,0.7448345243776628
MTG,H19.30.001,interferon_inflammatory,33,328,0.24268390554370303,0.22007889950239076,0.02260500604131227
MTG,H19.30.001,oxidative_stress_gene_preserved,33,328,0.730984425905979,0.19100461718512746,0.5399798087208516
MTG,H19.30.002,dam_lipid_trem2_apoe,15,141,0.7992547432581584,0.16896799682302677,0.6302867464351316
MTG,H19.30.002,lysosomal_endolysosomal,15,141,1.069487021366755,0.4796808179177291,0.589806203449026
MTG,H19.30.002,complement_phagocytosis,15,141,1.4641489227612814,0.4363386189261227,1.0278103038351587
MTG,H19.30.002,antigen_presentation,15,141,1.4460675497849782,0.590027242687577,0.8560403070974012
MTG,H19.30.002,interferon_inflammatory,15,141,0.21599292159080505,0.21893004026818783,-0.0029371186773827773
MTG,H19.30.002,oxidative_stress_gene_preserved,15,141,0.7139749805132548,0.20876167682891197,0.5052133036843428
MTG,H19.33.004,dam_lipid_trem2_apoe,40,398,0.7787894383072853,0.14968229302359587,0.6291071452836894
MTG,H19.33.004,lysosomal_endolysosomal,40,398,1.2536872014403344,0.5371511176827565,0.7165360837575779
MTG,H19.33.004,complement_phagocytosis,40,398,1.3917196840047836,0.31219322172615993,1.0795264622786238
MTG,H19.33.004,antigen_presentation,40,398,1.2459454894065858,0.3071716620619573,0.9387738273446284
MTG,H19.33.004,interferon_inflammatory,40,398,0.34371840842068196,0.18434888517587028,0.15936952324481168
MTG,H19.33.004,oxidative_stress_gene_preserved,40,398,1.2675135403871536,0.46022568957589977,0.8072878508112538
MTG,H20.33.001,dam_lipid_trem2_apoe,41,406,0.8294073176093217,0.2751877089329247,0.5542196086763971
MTG,H20.33.001,lysosomal_endolysosomal,41,406,1.3384955903378928,0.811177397192699,0.5273181931451938
MTG,H20.33.001,complement_phagocytosis,41,406,1.5629243385501024,0.6879643201460979,0.8749600184040045
MTG,H20.33.001,antigen_presentation,41,406,1.7215920425042874,0.8281128828601884,0.8934791596440991
MTG,H20.33.001,interferon_inflammatory,41,406,0.2680932534177129,0.25577252712376014,0.012320726293952755
MTG,H20.33.001,oxidative_stress_gene_preserved,41,406,1.102494427343694,0.4173786983701396,0.6851157289735545
MTG,H20.33.002,dam_lipid_trem2_apoe,27,269,0.7512690336615951,0.22908450059288052,0.5221845330687146
MTG,H20.33.002,lysosomal_endolysosomal,27,269,1.1563491865440652,0.6634043312205701,0.4929448553234951
MTG,H20.33.002,complement_phagocytosis,27,269,1.5035820868280199,0.6202554936524217,0.8833265931755981
MTG,H20.33.002,antigen_presentation,27,269,1.4233619769414265,0.49388196931452555,0.929480007626901
MTG,H20.33.002,interferon_inflammatory,27,269,0.2632805644362061,0.2084503826377117,0.054830181798494415
MTG,H20.33.002,oxidative_stress_gene_preserved,27,269,0.8193181995992307,0.29889925959828173,0.5204189400009489
MTG,H20.33.004,dam_lipid_trem2_apoe,37,370,1.0787302883895669,0.21130862719303853,0.8674216611965283
MTG,H20.33.004,lysosomal_endolysosomal,37,370,1.503110347567378,0.6332427150897078,0.8698676324776702
MTG,H20.33.004,complement_phagocytosis,37,370,1.4185401716747799,0.22443657964468003,1.1941035920300997
MTG,H20.33.004,antigen_presentation,37,370,1.7781186651539158,0.7229207899924871,1.0551978751614288
MTG,H20.33.004,interferon_inflammatory,37,370,0.43481922391298655,0.24152853919847592,0.19329068471451064
MTG,H20.33.004,oxidative_stress_gene_preserved,37,370,1.1106989367588147,0.7753239357793653,0.3353750009794494
MTG,H20.33.005,dam_lipid_trem2_apoe,44,439,0.7158748751336877,0.17879844005463608,0.5370764350790517
MTG,H20.33.005,lysosomal_endolysosomal,44,439,1.2668045515363866,0.5700368736117467,0.6967676779246399
MTG,H20.33.005,complement_phagocytosis,44,439,1.1719781702215022,0.3677642085252156,0.8042139616962867
MTG,H20.33.005,antigen_presentation,44,439,1.1685714667493647,0.4316619816734742,0.7369094850758906
MTG,H20.33.005,interferon_inflammatory,44,439,0.30082023177634587,0.2055176919101311,0.09530253986621476
MTG,H20.33.005,oxidative_stress_gene_preserved,44,439,1.144162843850526,0.45191367897194445,0.6922491648785816
MTG,H20.33.008,dam_lipid_trem2_apoe,11,101,0.623188702897592,0.12642396676658404,0.4967647361310079
MTG,H20.33.008,lysosomal_endolysosomal,11,101,1.1781615181402727,0.5300612439318458,0.6481002742084269
MTG,H20.33.008,complement_phagocytosis,11,101,1.1915667111223394,0.48488118772459504,0.7066855233977443
MTG,H20.33.008,antigen_presentation,11,101,1.530194184996865,0.5480608206869352,0.9821333643099298
MTG,H20.33.008,interferon_inflammatory,11,101,0.36844901605085895,0.22626449433293674,0.1421845217179222
MTG,H20.33.008,oxidative_stress_gene_preserved,11,101,0.8048191991719332,0.35613867315915554,0.4486805260127777
MTG,H20.33.011,dam_lipid_trem2_apoe,21,206,0.7810266046296983,0.2157239522604109,0.5653026523692875
MTG,H20.33.011,lysosomal_endolysosomal,21,206,1.1702178092229933,0.6310468680650285,0.5391709411579648
MTG,H20.33.011,complement_phagocytosis,21,206,1.4943428607214064,0.5249305998960745,0.9694122608253319
MTG,H20.33.011,antigen_presentation,21,206,1.5172304000173296,0.5545127122002897,0.9627176878170398
MTG,H20.33.011,interferon_inflammatory,21,206,0.3370752888066428,0.217067992947634,0.1200072958590088
MTG,H20.33.011,oxidative_stress_gene_preserved,21,206,0.9443264859063285,0.3004191941717296,0.6439072917345989
MTG,H20.33.012,dam_lipid_trem2_apoe,26,258,0.7035705630595868,0.1546179211821205,0.5489526418774663
MTG,H20.33.012,lysosomal_endolysosomal,26,258,1.283404020162729,0.6701784569394681,0.6132255632232609
MTG,H20.33.012,complement_phagocytosis,26,258,1.4556832267687871,0.5005673008371693,0.9551159259316179
MTG,H20.33.012,antigen_presentation,26,258,1.2626749460513775,0.4198250049768492,0.8428499410745283
MTG,H20.33.012,interferon_inflammatory,26,258,0.32378376389925295,0.2085378463993701,0.11524591749988286
MTG,H20.33.012,oxidative_stress_gene_preserved,26,258,1.1067258750016873,0.3597438529480335,0.7469820220536538
MTG,H20.33.013,dam_lipid_trem2_apoe,19,184,0.7791833030550104,0.14875952215136393,0.6304237809036465
MTG,H20.33.013,lysosomal_endolysosomal,19,184,1.379702091217041,0.6150897636037805,0.7646123276132605
MTG,H20.33.013,complement_phagocytosis,19,184,1.7252084769700702,0.38339674108378263,1.3418117358862875
MTG,H20.33.013,antigen_presentation,19,184,1.352377148051011,0.31686766348455264,1.0355094845664583
MTG,H20.33.013,interferon_inflammatory,19,184,0.3419533340554488,0.17292113602161407,0.16903219803383474
MTG,H20.33.013,oxidative_stress_gene_preserved,19,184,1.0725558525637577,0.2574741759377977,0.8150816766259601
MTG,H20.33.014,dam_lipid_trem2_apoe,14,133,0.6580147168466023,0.15513812537704194,0.5028765914695603
MTG,H20.33.014,lysosomal_endolysosomal,14,133,1.0033130709614073,0.4718830900308781,0.5314299809305292
MTG,H20.33.014,complement_phagocytosis,14,133,1.4229299213205064,0.29119325768118515,1.1317366636393213
MTG,H20.33.014,antigen_presentation,14,133,1.5402516722679138,0.6373884368659859,0.9028632354019279
MTG,H20.33.014,interferon_inflammatory,14,133,0.14983979080404555,0.20218994255576814,-0.052350151751722585
MTG,H20.33.014,oxidative_stress_gene_preserved,14,133,0.8895208495003837,0.2236486063863998,0.6658722431139839
MTG,H20.33.015,dam_lipid_trem2_apoe,20,191,0.9715619623661041,0.31950348600043055,0.6520584763656736
MTG,H20.33.015,lysosomal_endolysosomal,20,191,1.4029178321361542,0.8015422291312543,0.6013756030048999
MTG,H20.33.015,complement_phagocytosis,20,191,1.7158790946006774,0.7251428981257982,0.9907361964748792
MTG,H20.33.015,antigen_presentation,20,191,1.7445856153964996,0.587796334937917,1.1567892804585824
MTG,H20.33.015,interferon_inflammatory,20,191,0.32382451221346853,0.22931325189886292,0.0945112603146056
MTG,H20.33.015,oxidative_stress_gene_preserved,20,191,1.292057991027832,0.7216668018183783,0.5703911892094538
MTG,H20.33.016,dam_lipid_trem2_apoe,15,141,0.7699290156364441,0.1708506966102208,0.5990783190262233
MTG,H20.33.016,lysosomal_endolysosomal,15,141,1.0601835091908773,0.5327791638196783,0.5274043453711991
MTG,H20.33.016,complement_phagocytosis,15,141,1.373177413145701,0.3181173340120214,1.0550600791336797
MTG,H20.33.016,antigen_presentation,15,141,1.3452506144841512,0.4865378414062744,0.8587127730778767
MTG,H20.33.016,interferon_inflammatory,15,141,0.25358986457188926,0.18072487667519996,0.0728649878966893
MTG,H20.33.016,oxidative_stress_gene_preserved,15,141,1.0751330812772115,0.31679230653647833,0.7583407747407331
MTG,H20.33.017,dam_lipid_trem2_apoe,28,277,0.9450913688966206,0.22767181663575586,0.7174195522608647
MTG,H20.33.017,lysosomal_endolysosomal,28,277,1.3890438164983476,0.6109615993628863,0.7780822171354613
MTG,H20.33.017,complement_phagocytosis,28,277,1.5353106217724937,0.43892799538395466,1.096382626388539
MTG,H20.33.017,antigen_presentation,28,277,1.3791814148426056,0.39316348325367007,0.9860179315889355
MTG,H20.33.017,interferon_inflammatory,28,277,0.35198886160339626,0.24037816222178807,0.1116106993816082
MTG,H20.33.017,oxidative_stress_gene_preserved,28,277,1.0780035512787955,0.39871243309458243,0.6792911181842132
MTG,H20.33.018,dam_lipid_trem2_apoe,30,297,1.128690340121587,0.29845165303259186,0.8302386870889953
MTG,H20.33.018,lysosomal_endolysosomal,30,297,1.5464956084887187,0.7252135847754752,0.8212820237132435
MTG,H20.33.018,complement_phagocytosis,30,297,1.7524949471155802,0.5255391748264583,1.2269557722891218
MTG,H20.33.018,antigen_presentation,30,297,1.8846186757087708,0.5425695782458341,1.3420490974629367
MTG,H20.33.018,interferon_inflammatory,30,297,0.44275747090578077,0.2447121197527105,0.19804535115307026
MTG,H20.33.018,oxidative_stress_gene_preserved,30,297,1.318575253089269,0.5981417254165367,0.7204335276727323
MTG,H20.33.019,dam_lipid_trem2_apoe,20,196,0.8720990419387817,0.16961511251117503,0.7024839294276067
MTG,H20.33.019,lysosomal_endolysosomal,20,196,1.4289003968238831,0.6847729641868143,0.7441274326370688
MTG,H20.33.019,complement_phagocytosis,20,196,1.8049041330814362,0.4712560131233566,1.3336481199580796
MTG,H20.33.019,antigen_presentation,20,196,1.6008587419986724,0.4369800381970649,1.1638787038016076
MTG,H20.33.019,interferon_inflammatory,20,196,0.3538785479962826,0.17013720134083105,0.18374134665545155
MTG,H20.33.019,oxidative_stress_gene_preserved,20,196,1.17675701379776,0.49975444756600323,0.6770025662317569
MTG,H20.33.020,dam_lipid_trem2_apoe,35,349,1.1247617244720458,0.2716945517637412,0.8530671727083046
MTG,H20.33.020,lysosomal_endolysosomal,35,349,1.5501306550843374,0.7625036915086402,0.7876269635756973
MTG,H20.33.020,complement_phagocytosis,35,349,1.6239590202059064,0.5998417626223114,1.024117257583595
MTG,H20.33.020,antigen_presentation,35,349,1.4656114135469709,0.46974966066614604,0.9958617528808249
MTG,H20.33.020,interferon_inflammatory,35,349,0.3483922051531928,0.22832553176193318,0.12006667339125962
MTG,H20.33.020,oxidative_stress_gene_preserved,35,349,1.4437840274402074,0.5288285006766333,0.9149555267635741
MTG,H20.33.024,dam_lipid_trem2_apoe,7,64,0.5617824154240745,0.22543660271912813,0.33634581270494635
MTG,H20.33.024,lysosomal_endolysosomal,7,64,0.9656937633241925,0.6458182008937001,0.3198755624304924
MTG,H20.33.024,complement_phagocytosis,7,64,0.895322608096259,0.3168764573056251,0.5784461507906339
MTG,H20.33.024,antigen_presentation,7,64,1.1235727071762085,0.5170105663128197,0.6065621408633888
MTG,H20.33.024,interferon_inflammatory,7,64,0.2882288949830191,0.19750266917981207,0.09072622580320705
MTG,H20.33.024,oxidative_stress_gene_preserved,7,64,1.292121410369873,0.2456380813382566,1.0464833290316164
MTG,H20.33.025,dam_lipid_trem2_apoe,39,381,0.5133892775346072,0.12339936697420485,0.38998991056040233
MTG,H20.33.025,lysosomal_endolysosomal,39,381,0.9582233016307538,0.5366676938658937,0.42155560776486
MTG,H20.33.025,complement_phagocytosis,39,381,1.3606793819329677,0.4080605434542253,0.9526188384787424
MTG,H20.33.025,antigen_presentation,39,381,1.3846563406479664,0.47284847611360975,0.9118078645343566
MTG,H20.33.025,interferon_inflammatory,39,381,0.17023604955428687,0.17372611039892583,-0.003490060844638959
MTG,H20.33.025,oxidative_stress_gene_preserved,39,381,0.9469100725956452,0.23928172569575273,0.7076283468998925
MTG,H20.33.026,dam_lipid_trem2_apoe,10,91,0.8962819218635559,0.19369130655304417,0.7025906153105117
MTG,H20.33.026,lysosomal_endolysosomal,10,91,1.4514093160629273,0.6452543275369392,0.8061549885259881
MTG,H20.33.026,complement_phagocytosis,10,91,1.6534825801849364,0.46976695365303167,1.1837156265319049
MTG,H20.33.026,antigen_presentation,10,91,1.4106069564819337,0.3796015895984985,1.0310053668834351
MTG,H20.33.026,interferon_inflammatory,10,91,0.34725680351257326,0.21259419669161786,0.1346626068209554
MTG,H20.33.026,oxidative_stress_gene_preserved,10,91,1.0424600183963775,0.5418499911224449,0.5006100272739326
MTG,H20.33.027,dam_lipid_trem2_apoe,13,121,0.8566700495206393,0.20969662562874722,0.646973423891892
MTG,H20.33.027,lysosomal_endolysosomal,13,121,1.4295080854342535,0.6731132408065245,0.756394844627729
MTG,H20.33.027,complement_phagocytosis,13,121,1.5145088342519908,0.4167626908988007,1.09774614335319
MTG,H20.33.027,antigen_presentation,13,121,1.9001854199629564,0.7326565744463077,1.1675288455166486
MTG,H20.33.027,interferon_inflammatory,13,121,0.10993216014825381,0.12271960904775572,-0.01278744889950191
MTG,H20.33.027,oxidative_stress_gene_preserved,13,121,1.112789497925685,0.5180355150344943,0.5947539828911906
MTG,H20.33.028,dam_lipid_trem2_apoe,54,539,0.8835039497525604,0.2057581281562462,0.6777458215963142
MTG,H20.33.028,lysosomal_endolysosomal,54,539,1.3876601645240076,0.6769578029748903,0.7107023615491174
MTG,H20.33.028,complement_phagocytosis,54,539,1.454122523466746,0.3936807744357051,1.060441749031041
MTG,H20.33.028,antigen_presentation,54,539,1.4064830309814877,0.5215885198514404,0.8848945111300474
MTG,H20.33.028,interferon_inflammatory,54,539,0.40761079446033194,0.21243600226620796,0.19517479219412398
MTG,H20.33.028,oxidative_stress_gene_preserved,54,539,1.245072521545269,0.5413683935972224,0.7037041279480465
MTG,H20.33.029,dam_lipid_trem2_apoe,19,184,0.6584279866595018,0.17495855753836426,0.4834694291211375
MTG,H20.33.029,lysosomal_endolysosomal,19,184,1.1506974979450828,0.7104700751926588,0.440227422752424
MTG,H20.33.029,complement_phagocytosis,19,184,1.3277248175520646,0.49083964510456374,0.8368851724475008
MTG,H20.33.029,antigen_presentation,19,184,1.5415876413646497,0.6810581539960011,0.8605294873686485
MTG,H20.33.029,interferon_inflammatory,19,184,0.3382140625464289,0.24052873606105213,0.09768532648537676
MTG,H20.33.029,oxidative_stress_gene_preserved,19,184,1.1561458157865625,0.5287602445029694,0.6273855712835931
MTG,H20.33.030,dam_lipid_trem2_apoe,33,323,0.8759401892170762,0.23294222866972164,0.6429979605473546
MTG,H20.33.030,lysosomal_endolysosomal,33,323,1.31105047825611,0.6888288529387938,0.6222216253173163
MTG,H20.33.030,complement_phagocytosis,33,323,1.5455532290718772,0.564558216246658,0.9809950128252192
MTG,H20.33.030,antigen_presentation,33,323,1.3962896032766863,0.6088436980826936,0.7874459051939927
MTG,H20.33.030,interferon_inflammatory,33,323,0.3693678279717763,0.2820051187885804,0.08736270918319589
MTG,H20.33.030,oxidative_stress_gene_preserved,33,323,1.113232469919956,0.459122836128477,0.6541096337914791
MTG,H20.33.031,dam_lipid_trem2_apoe,18,177,0.8661961687935723,0.25413747805323306,0.6120586907403393
MTG,H20.33.031,lysosomal_endolysosomal,18,177,1.3666827347543504,0.8322270831650933,0.5344556515892571
MTG,H20.33.031,complement_phagocytosis,18,177,1.7153715822431777,0.6994049717477486,1.015966610495429
MTG,H20.33.031,antigen_presentation,18,177,1.617528173658583,0.8175615717125477,0.7999666019460352
MTG,H20.33.031,interferon_inflammatory,18,177,0.22185343007246652,0.25776910015755455,-0.03591567008508803
MTG,H20.33.031,oxidative_stress_gene_preserved,18,177,1.1879132621818118,0.48171838511854914,0.7061948770632627
MTG,H20.33.032,dam_lipid_trem2_apoe,11,110,0.6835894693027843,0.18032835335894065,0.5032611159438436
MTG,H20.33.032,lysosomal_endolysosomal,11,110,1.1279207359660754,0.5304217169230635,0.597499019043012
MTG,H20.33.032,complement_phagocytosis,11,110,1.1554135084152222,0.5157719521359964,0.6396415562792258
MTG,H20.33.032,antigen_presentation,11,110,1.483397202058272,0.7252553182569417,0.7581418838013303
MTG,H20.33.032,interferon_inflammatory,11,110,0.3310762725093148,0.15208639719269493,0.1789898753166199
MTG,H20.33.032,oxidative_stress_gene_preserved,11,110,1.5675420706922358,0.350773916461251,1.216768154230985
MTG,H20.33.033,dam_lipid_trem2_apoe,10,100,0.7761193871498108,0.18630157575011252,0.5898178113996982
MTG,H20.33.033,lysosomal_endolysosomal,10,100,1.4182977437973023,0.5618443869054317,0.8564533568918706
MTG,H20.33.033,complement_phagocytosis,10,100,1.4440258204936982,0.3820051448047161,1.062020675688982
MTG,H20.33.033,antigen_presentation,10,100,1.361890697479248,0.408390134871006,0.953500562608242
MTG,H20.33.033,interferon_inflammatory,10,100,0.3820197835564613,0.15399805411696435,0.22802172943949697
MTG,H20.33.033,oxidative_stress_gene_preserved,10,100,1.3273202717304229,0.5315371263027191,0.7957831454277038
MTG,H20.33.034,dam_lipid_trem2_apoe,18,178,0.8652577499548594,0.2763272152188119,0.5889305347360475
MTG,H20.33.034,lysosomal_endolysosomal,18,178,1.2202783988581762,0.6874341649118434,0.5328442339463328
MTG,H20.33.034,complement_phagocytosis,18,178,1.4739236368073358,0.6430422655317221,0.8308813712756138
MTG,H20.33.034,antigen_presentation,18,178,1.4076131847169664,0.5797024245342511,0.8279107601827153
MTG,H20.33.034,interferon_inflammatory,18,178,0.25052297363678616,0.1691052915340059,0.08141768210278025
MTG,H20.33.034,oxidative_stress_gene_preserved,18,178,1.0210858914587233,0.3890249916676725,0.6320608997910508
MTG,H20.33.035,dam_lipid_trem2_apoe,11,105,0.5669280371882699,0.22755393194300788,0.339374105245262
MTG,H20.33.035,lysosomal_endolysosomal,11,105,1.1970120939341458,0.7185817942732856,0.47843029966086015
MTG,H20.33.035,complement_phagocytosis,11,105,1.1634514006701382,0.48619503109228046,0.6772563695778577
MTG,H20.33.035,antigen_presentation,11,105,1.203888177871704,0.47840905303046816,0.725479124841236
MTG,H20.33.035,interferon_inflammatory,11,105,0.3440644131465392,0.23080399667932874,0.11326041646721044
MTG,H20.33.035,oxidative_stress_gene_preserved,11,105,0.8716163472695784,0.3793829710710616,0.49223337619851676
MTG,H20.33.036,dam_lipid_trem2_apoe,9,81,0.6536869009335836,0.18946854209090458,0.46421835884267904
MTG,H20.33.036,lysosomal_endolysosomal,9,81,1.375939130783081,0.7020300085897799,0.6739091221933011
MTG,H20.33.036,complement_phagocytosis,9,81,1.2574121554692586,0.457638019396935,0.7997741360723236
MTG,H20.33.036,antigen_presentation,9,81,1.5589863459269206,0.5525392143078792,1.0064471316190415
MTG,H20.33.036,interferon_inflammatory,9,81,0.3222832994328605,0.18584808927995186,0.13643521015290863
MTG,H20.33.036,oxidative_stress_gene_preserved,9,81,1.1221305860413446,0.5822548752213702,0.5398757108199744
MTG,H20.33.038,dam_lipid_trem2_apoe,19,186,0.8927708158367559,0.22716583435734114,0.6656049814794147
MTG,H20.33.038,lysosomal_endolysosomal,19,186,1.4892120926003707,0.6534744374534135,0.8357376551469572
MTG,H20.33.038,complement_phagocytosis,19,186,1.4044054307435687,0.37214662495159334,1.0322588057919755
MTG,H20.33.038,antigen_presentation,19,186,1.587285550017106,0.43227453217391043,1.1550110178431954
MTG,H20.33.038,interferon_inflammatory,19,186,0.37999150627537776,0.17160355363802243,0.20838795263735532
MTG,H20.33.038,oxidative_stress_gene_preserved,19,186,1.1382393052703457,0.6863153999851596,0.4519239052851861
MTG,H20.33.039,dam_lipid_trem2_apoe,20,196,0.7263791345059871,0.16732886676885644,0.5590502677371307
MTG,H20.33.039,lysosomal_endolysosomal,20,196,1.1177211046218871,0.5616377270495405,0.5560833775723466
MTG,H20.33.039,complement_phagocytosis,20,196,1.3859432175755502,0.3862241329435183,0.9997190846320319
MTG,H20.33.039,antigen_presentation,20,196,1.5432725220918655,0.622830446049267,0.9204420760425985
MTG,H20.33.039,interferon_inflammatory,20,196,0.21218259036540985,0.24011290119010575,-0.02793031082469591
MTG,H20.33.039,oxidative_stress_gene_preserved,20,196,0.8420302540063858,0.2667254401104791,0.5753048138959067
MTG,H20.33.040,dam_lipid_trem2_apoe,27,268,0.9760734173986647,0.33691929169555207,0.6391541257031126
MTG,H20.33.040,lysosomal_endolysosomal,27,268,1.3360459098109492,0.7709524301228239,0.5650934796881253
MTG,H20.33.040,complement_phagocytosis,27,268,1.6112526699348733,0.7648868778192285,0.8463657921156448
MTG,H20.33.040,antigen_presentation,27,268,1.7121583422025044,0.8127003171995505,0.8994580250029539
MTG,H20.33.040,interferon_inflammatory,27,268,0.3310713552766376,0.2611175491961081,0.06995380608052953
MTG,H20.33.040,oxidative_stress_gene_preserved,27,268,1.0832100024929754,0.6400905517277433,0.44311945076523207
MTG,H20.33.041,dam_lipid_trem2_apoe,14,138,0.8488463887146541,0.24868245811566062,0.6001639305989935
MTG,H20.33.041,lysosomal_endolysosomal,14,138,1.372993801321302,0.760371181519999,0.6126226198013031
MTG,H20.33.041,complement_phagocytosis,14,138,1.7590751477650233,0.7876493955651919,0.9714257521998314
MTG,H20.33.041,antigen_presentation,14,138,1.260835119656154,0.4904069375732671,0.7704281820828869
MTG,H20.33.041,interferon_inflammatory,14,138,0.28047158249786924,0.24816930693560751,0.03230227556226173
MTG,H20.33.041,oxidative_stress_gene_preserved,14,138,0.9895550608634949,0.3145527878533239,0.675002273010171
MTG,H20.33.043,dam_lipid_trem2_apoe,38,378,0.9476143357000852,0.3055955387415394,0.6420187969585458
MTG,H20.33.043,lysosomal_endolysosomal,38,378,1.3708036573309648,0.795200348097496,0.5756033092334688
MTG,H20.33.043,complement_phagocytosis,38,378,1.673651977589256,0.56575269740883,1.107899280180426
MTG,H20.33.043,antigen_presentation,38,378,1.8250703294026225,0.9906849036850627,0.8343854257175598
MTG,H20.33.043,interferon_inflammatory,38,378,0.2178235222634516,0.16838363554111865,0.04943988672233296
MTG,H20.33.043,oxidative_stress_gene_preserved,38,378,1.0864009904234033,0.361528782538636,0.7248722078847674
MTG,H20.33.044,dam_lipid_trem2_apoe,17,163,0.756834461408503,0.15233049221748224,0.6045039691910208
MTG,H20.33.044,lysosomal_endolysosomal,17,163,1.235764955773073,0.6821167281617416,0.5536482276113314
MTG,H20.33.044,complement_phagocytosis,17,163,1.577136236078599,0.5296765590555097,1.0474596770230893
MTG,H20.33.044,antigen_presentation,17,163,1.6431410523021923,0.7622585292974132,0.8808825230047791
MTG,H20.33.044,interferon_inflammatory,17,163,0.28282368007828207,0.25024583423795876,0.032577845840323305
MTG,H20.33.044,oxidative_stress_gene_preserved,17,163,0.9590042724328882,0.258935427738845,0.7000688446940433
MTG,H20.33.045,dam_lipid_trem2_apoe,14,135,1.0687260712896074,0.3348122678421162,0.7339138034474912
MTG,H20.33.045,lysosomal_endolysosomal,14,135,1.5465983492987496,0.6239404559135437,0.9226578933852059
MTG,H20.33.045,complement_phagocytosis,14,135,1.5869996207101005,0.4274412269945498,1.1595583937155507
MTG,H20.33.045,antigen_presentation,14,135,1.5441821685859136,0.557205648444317,0.9869765201415966
MTG,H20.33.045,interferon_inflammatory,14,135,0.3840817042759487,0.2026454679392002,0.18143623633674846
MTG,H20.33.045,oxidative_stress_gene_preserved,14,135,1.3213782182761602,0.4954679255132322,0.825910292762928
MTG,H20.33.046,dam_lipid_trem2_apoe,27,269,0.9418280212967484,0.26084376605691517,0.6809842552398332
MTG,H20.33.046,lysosomal_endolysosomal,27,269,1.3380569992242035,0.6017642571802033,0.7362927420440002
MTG,H20.33.046,complement_phagocytosis,27,269,1.5064581765068903,0.3870083495808357,1.1194498269260547
MTG,H20.33.046,antigen_presentation,27,269,1.7252504075015034,0.5443186308482323,1.1809317766532712
MTG,H20.33.046,interferon_inflammatory,27,269,0.46275478987782087,0.2317987186868838,0.23095607119093708
MTG,H20.33.046,oxidative_stress_gene_preserved,27,269,1.2893438339233398,0.45582369191495903,0.8335201420083809
MTG,H21.33.001,dam_lipid_trem2_apoe,43,426,0.8429619822391244,0.3149687041978881,0.5279932780412364
MTG,H21.33.001,lysosomal_endolysosomal,43,426,1.1507648271183635,0.7262424845860598,0.4245223425323037
MTG,H21.33.001,complement_phagocytosis,43,426,1.0938181184058966,0.3501446207924068,0.7436734976134898
MTG,H21.33.001,antigen_presentation,43,426,1.2984010057393895,0.6207969995311728,0.6776040062082167
MTG,H21.33.001,interferon_inflammatory,43,426,0.2306917347880297,0.19780486997024554,0.03288686481778416
MTG,H21.33.001,oxidative_stress_gene_preserved,43,426,1.1792880144230156,0.4126430129361265,0.7666450014868891
MTG,H21.33.002,dam_lipid_trem2_apoe,23,229,0.8087186113647793,0.33203584673167835,0.47668276463310094
MTG,H21.33.002,lysosomal_endolysosomal,23,229,1.297761302927266,0.7219100148136439,0.5758512881136222
MTG,H21.33.002,complement_phagocytosis,23,229,1.6421626961749534,0.6445336863073199,0.9976290098676335
MTG,H21.33.002,antigen_presentation,23,229,1.4363443929216135,0.4799062567376674,0.9564381361839461
MTG,H21.33.002,interferon_inflammatory,23,229,0.39047481832296954,0.28678811735201093,0.10368670097095861
MTG,H21.33.002,oxidative_stress_gene_preserved,23,229,1.2420400614323823,0.44805854624015273,0.7939815151922296
MTG,H21.33.003,dam_lipid_trem2_apoe,24,231,0.670408621430397,0.09737618193352893,0.5730324394968681
MTG,H21.33.003,lysosomal_endolysosomal,24,231,1.0175007122258346,0.5219496971084958,0.4955510151173388
MTG,H21.33.003,complement_phagocytosis,24,231,1.3839406445622444,0.44371985744088244,0.9402207871213619
MTG,H21.33.003,antigen_presentation,24,231,1.0309933970371883,0.25380445990985606,0.7771889371273322
MTG,H21.33.003,interferon_inflammatory,24,231,0.29346847782532376,0.2252847162030992,0.06818376162222456
MTG,H21.33.003,oxidative_stress_gene_preserved,24,231,0.9948184875150522,0.2461213884931622,0.74869709902189
MTG,H21.33.004,dam_lipid_trem2_apoe,18,180,0.6046673142247729,0.10668950672778818,0.4979778074969847
MTG,H21.33.004,lysosomal_endolysosomal,18,180,1.138069384627872,0.5600299559533596,0.5780394286745124
MTG,H21.33.004,complement_phagocytosis,18,180,1.3606443504492443,0.31387000522679753,1.0467743452224467
MTG,H21.33.004,antigen_presentation,18,180,1.1790448592768774,0.3963182934456401,0.7827265658312372
MTG,H21.33.004,interferon_inflammatory,18,180,0.3096071456869443,0.21085728113022115,0.09874986455672316
