scenario_id,control_type,control_graph_id,seed,donor_id,metric,real_donor_value,control_donor_value,paired_difference,aggregation_unit,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79007,79007.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997466802596,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79007,79007.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996721744536,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79008,79008.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79008,79008.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.999999177455902,-2.3841857821338408e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79008,79008.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996477907356,-5.418604342999345e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79008,79008.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997786113194,-4.257474617297419e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79008,79008.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997615814208,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79008,79008.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996572732924,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79009,79009.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79009,79009.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991893768312,-3.576278695405222e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79009,79009.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.999999696558172,-5.418604076545819e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79009,79009.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997700963702,-3.405979698278827e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79009,79009.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997466802596,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79009,79009.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999997466802596,-7.450580596923828e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79010,79010.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79010,79010.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991178512572,3.576278706507452e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79010,79010.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999995990232988,4.3348832412526406e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79010,79010.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79010,79010.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79010,79010.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996423721312,2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79011,79011.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998211860656,1.1920928966180355e-07,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79011,79011.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79011,79011.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996586279436,-1.625581236286422e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79011,79011.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79011,79011.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79011,79011.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996870756148,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79012,79012.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,1.0,-5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79012,79012.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991416931152,1.1920929021691506e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79012,79012.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996044419028,3.793022840259397e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79012,79012.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79012,79012.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999996870756148,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79012,79012.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.999999612569809,5.960464466436832e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79013,79013.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,1.0,-5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79013,79013.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.999999177455902,-2.3841857821338408e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79013,79013.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996532093396,-1.0837208352931782e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79013,79013.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79013,79013.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997168779372,2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79013,79013.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996870756148,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79014,79014.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79014,79014.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991416931152,1.1920929021691506e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79014,79014.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996532093396,-1.0837208352931782e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79014,79014.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997615814208,-2.554484757055775e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79014,79014.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997466802596,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79014,79014.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.999999701976776,-2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79015,79015.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79015,79015.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.99999920129776,-4.768371575369912e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79015,79015.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996748837556,-3.251162439266153e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79015,79015.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79015,79015.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997466802596,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79015,79015.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996721744536,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79016,79016.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79016,79016.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991416931152,1.1920929021691506e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79016,79016.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996586279436,-1.625581236286422e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79016,79016.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.999999727521624,8.514949190185916e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79016,79016.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79016,79016.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996721744536,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79017,79017.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79017,79017.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79017,79017.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996423721312,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79017,79017.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997530664716,-1.7029898380371833e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79017,79017.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997168779372,2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79017,79017.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996870756148,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79018,79018.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79018,79018.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.999999213218689,-5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79018,79018.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996586279436,-1.625581236286422e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79018,79018.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997700963702,-3.405979698278827e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79018,79018.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997615814208,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79018,79018.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996870756148,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79019,79019.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79019,79019.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991536140442,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79019,79019.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996477907356,-5.418604342999345e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79019,79019.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997190066746,1.7029898602416438e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79019,79019.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.999999701976776,4.470348358154297e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79019,79019.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996572732924,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79020,79020.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,1.0,-5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79020,79020.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79020,79020.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996423721312,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79020,79020.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997445515224,-8.514949190185916e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79020,79020.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79020,79020.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.999999701976776,-2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79021,79021.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79021,79021.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79021,79021.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996532093396,-1.0837208352931782e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79021,79021.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.999999727521624,8.514949190185916e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79021,79021.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79021,79021.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996721744536,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79022,79022.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79022,79022.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79022,79022.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996315349232,1.0837208019864875e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79022,79022.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997700963702,-3.405979698278827e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79022,79022.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79022,79022.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996274709702,4.4703483470520666e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79023,79023.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,1.0,-5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79023,79023.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79023,79023.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996532093396,-1.0837208352931782e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79023,79023.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79023,79023.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999996870756148,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79023,79023.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996423721312,2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79024,79024.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79024,79024.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79024,79024.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996532093396,-1.0837208352931782e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79024,79024.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79024,79024.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997615814208,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79024,79024.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996423721312,2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79025,79025.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79025,79025.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.999999177455902,-2.3841857821338408e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79025,79025.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996369535272,5.418604009932437e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79025,79025.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997190066746,1.7029898602416438e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79025,79025.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997615814208,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79025,79025.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996423721312,2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79026,79026.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79026,79026.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79026,79026.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.99999968030236,-3.7930228735660876e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79026,79026.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997530664716,-1.7029898380371833e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79026,79026.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997615814208,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79026,79026.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999997168779372,-4.470348358154297e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79027,79027.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999998807907104,5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79027,79027.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.999999177455902,-2.3841857821338408e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79027,79027.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996315349232,1.0837208019864875e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79027,79027.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997615814208,-2.554484757055775e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79027,79027.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997317790984,1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79027,79027.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999997168779372,-4.470348358154297e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79028,79028.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,0.9999999403953552,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79028,79028.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.999999177455902,-2.3841857821338408e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79028,79028.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996423721312,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79028,79028.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.9999997360365732,0.0,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79028,79028.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.999999776482582,-2.9802322387695312e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79028,79028.0,H20.33.004,mean_cosine_similarity,0.9999996721744536,0.9999996870756148,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79029,79029.0,H18.30.001,mean_cosine_similarity,0.9999999403953552,1.0,-5.960464477539063e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79029,79029.0,H18.30.002,mean_cosine_similarity,0.9999991536140442,0.9999991655349731,-1.1920928910669204e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79029,79029.0,H19.33.004,mean_cosine_similarity,0.9999996423721312,0.9999996532093396,-1.0837208352931782e-08,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79029,79029.0,H20.33.001,mean_cosine_similarity,0.9999997360365732,0.999999727521624,8.514949190185916e-09,Donor ID,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,tf_label_shuffle_seed_79029,79029.0,H20.33.002,mean_cosine_similarity,0.9999997466802596,0.9999997615814208,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
