epoch,loss,alignment_loss,variance_loss,covariance_loss,mask_fraction,ema_decay,grad_norm,epoch_seconds,cells_per_second,effective_dims,top_sv_ratio,mean_dim_std,random_gene_dropout_genes,module_dropout_events,module_dropout_genes,external_mask_events,external_mask_genes,edge_dropout_edges
18,0.0054525186746695615,7.580571873172833e-05,0.008819681527033734,0.07225553143271216,0.5,0.9995,0.01676253823171945,187.36541319999378,213.4865731985658,62.8652229309082,0.06714242696762085,0.0015368231106549501,17745877,3989,40382,9937,1821497,3626101
19,0.005485213865899736,7.519600497689217e-05,0.008820368902413708,0.07291887997157255,0.5,0.9995,0.01734329955830316,180.9941855999641,221.00157453902173,61.5809326171875,0.0677892416715622,0.0015525100752711296,17741217,4040,41003,10047,1843007,3625585
20,0.005513102536914265,7.341545858200948e-05,0.008821636076518305,0.07350719551656656,0.5,0.9995,0.01598045471937034,179.81275049998658,222.45363517757315,63.38898468017578,0.06355462968349457,0.001487089553847909,17737898,3964,40189,9973,1820301,3624649
21,0.005554009104372969,7.234864933475568e-05,0.008821317232006295,0.07434793860669349,0.5,0.9995,0.015405897887506683,179.16881820000708,223.253133005252,63.752525329589844,0.06102895364165306,0.0014601035509258509,17738906,3994,40555,10063,1839363,3627704
22,0.005601319496276652,7.202367114413316e-05,0.008819534188243234,0.07530777732942515,0.5,0.9995,0.016047578595673583,180.27900419995422,221.87830567132764,62.95917892456055,0.06462109088897705,0.001505035674199462,17743151,3949,40063,10024,1823474,3628636
23,0.0056433789016809436,7.056278787600766e-05,0.008817163367227763,0.07618766674285482,0.5,0.9995,0.01470523249286755,178.90901020000456,223.57733663208754,63.45993423461914,0.06516937166452408,0.0014620538568124175,17742219,4021,40703,10035,1833075,3622693
24,0.005703624210373801,6.956507445900304e-05,0.008814211561089488,0.07742433413673358,0.5,0.9995,0.014519365795051597,177.62843030004296,225.18917682509255,64.82280731201172,0.057034771889448166,0.0014036385109648108,17744051,3978,40302,10077,1821349,3626257
25,0.00575066119681593,6.896599083189751e-05,0.008811650044361876,0.07838730181858039,0.5,0.9995,0.014584796930289572,177.63052360003348,225.18652306664967,64.9300308227539,0.05959794670343399,0.0014245540369302034,17738940,3994,40478,9949,1788219,3627507
26,0.005815280969165693,6.839727899830812e-05,0.008808530250172706,0.0797035506908681,0.5,0.9995,0.01439315344023097,179.57892659999197,222.74328484599476,64.99440002441406,0.05770294368267059,0.0014148710761219263,17746373,3950,40084,10000,1827748,3627441
27,0.005882641988669991,6.777010146220018e-05,0.008803195634465308,0.08108465269113042,0.5,0.9995,0.014074635549573002,175.37263070000336,228.08576138898755,64.13007354736328,0.05979464203119278,0.001417103805579245,17738845,3884,39306,9970,1813646,3625809
28,0.005965219611883353,6.796144376135176e-05,0.008797432598509606,0.08275543060746922,0.5,0.9995,0.014584274132065712,174.05716719996417,229.8095542026507,63.80824279785156,0.06011177971959114,0.0014550496125593781,17741756,4037,40908,9991,1800035,3625833
29,0.006021996817676125,6.663951144856252e-05,0.008792374502558997,0.08393764638217391,0.5,0.9995,0.013830049995593964,173.3152913999511,230.79325359522943,64.54204559326172,0.0563930906355381,0.0013963589444756508,17741184,3978,40118,9992,1823610,3622832
30,0.006108805219862301,6.571924610502401e-05,0.008785590909089253,0.08571935274228928,0.5,0.9995,0.013067808043757442,173.77489209995838,230.1828504487938,65.66800689697266,0.05600014328956604,0.0013340407749637961,17741727,4010,40500,9989,1819339,3627346
31,0.006185294879351262,6.519153619268138e-05,0.008777579298586982,0.08729174657232443,0.5,0.9995,0.012903843092832976,174.35051379998913,229.42289717532506,65.76520538330078,0.053743671625852585,0.0013215510407462716,17740784,3964,40106,10031,1838009,3626891
32,0.006284736571418252,6.46030826933065e-05,0.008766994995486204,0.08933468666046289,0.5,0.9995,0.012248078758596995,174.06171949999407,229.80354390904063,66.42769622802734,0.05285049229860306,0.0012954449048265815,17741644,3975,40309,9993,1824537,3625341
33,0.006368490173273785,6.51687573475443e-05,0.008759443523587694,0.09102865132936247,0.5,0.9995,0.012870497983779497,174.07784149999497,229.78226094330998,65.69600677490234,0.054374296218156815,0.0013501904904842377,17742960,4062,41106,9877,1816537,3629203
34,0.006480536669801185,6.433353302585091e-05,0.008747803806594222,0.09333284498210166,0.5,0.9995,0.012102810968496617,173.9683089000173,229.9269346981393,66.5453109741211,0.05473404750227928,0.0012950589880347252,17746956,4012,40549,9855,1777369,3623499
35,0.006592728817467666,6.481796313243307e-05,0.00873689695148711,0.0956106258995214,0.5,0.9995,0.01293012514935842,173.9594884000253,229.9385929902182,65.54277801513672,0.0522814616560936,0.001320953480899334,17741535,3909,39643,10023,1815395,3628272
36,0.006710029622409374,6.412776412477919e-05,0.008723738923621405,0.09802307876621842,0.5,0.9995,0.011712816641754975,174.06631610001205,229.79747544618274,66.73973083496094,0.0544857420027256,0.0012850766070187092,17741228,4080,41350,10037,1811089,3625202
37,0.006820236887355708,6.465699262679762e-05,0.00871058501848939,0.10026925474784937,0.5,0.9995,0.012210920328499785,174.0206585000269,229.85776714546688,65.77295684814453,0.05490723252296448,0.001312611741013825,17740731,4012,40535,10057,1833503,3626942
38,0.006956648544236353,6.39592006707647e-05,0.008696686630700804,0.1030670371215055,0.5,0.9995,0.011524800092551359,174.23096640000585,229.58031414557232,66.2186508178711,0.05626778304576874,0.0012711604358628392,17745172,4124,41804,10025,1833043,3626696
39,0.007094491904921782,6.466990063904197e-05,0.008682125995445784,0.10586793317346815,0.5,0.9995,0.011817716056136948,174.13617710000835,229.70528391138134,66.11273956298828,0.05603310838341713,0.0013017983874306083,17746066,3950,40017,9898,1782960,3626923
40,0.007242310513404145,6.387415964891956e-05,0.008665219311169379,0.10890784688815949,0.5,0.9995,0.010920083093913686,174.0654067999567,229.79867588492002,64.98210144042969,0.06420456618070602,0.0012715136399492621,17745564,4121,41667,9942,1843118,3626970
41,0.007385525917693688,6.518470253914026e-05,0.008648068009383359,0.11181454982157725,0.5,0.9995,0.011981773617303675,174.09866949997377,229.75477133101253,64.32804870605469,0.05752117931842804,0.0013034874573349953,17740338,3991,40506,10097,1852405,3624594
42,0.007550094057182977,6.48255560808121e-05,0.008628899973051943,0.11518976751975953,0.5,0.9995,0.011365299741885845,173.91354989999672,229.99933025920456,63.278812408447266,0.07240618765354156,0.001323758508078754,17743211,3993,40340,9861,1799321,3627405
43,0.007724784608265966,6.547019739819181e-05,0.008608582886351142,0.11875195383645926,0.5,0.9995,0.011362398111492774,174.19265119999181,229.63081234739184,63.149139404296875,0.06913672387599945,0.0013347911881282926,17745579,3890,39433,10017,1819071,3628234
44,0.0078912534110343,6.563572367285468e-05,0.008588607156067896,0.12215792221628177,0.5,0.9995,0.010850846939453275,174.20142480003415,229.6192470636564,61.21438980102539,0.08396977186203003,0.001370691228657961,17739912,3965,40177,10118,1837304,3626151
45,0.00808880255990632,6.616419288003521e-05,0.008564705106245863,0.12619394381904298,0.5,0.9995,0.011361979938758785,174.1372951999656,229.70380902073356,59.309776306152344,0.09632863104343414,0.001414183177985251,17743498,3986,40286,10029,1844797,3628057
46,0.008276426752400437,6.709205117195276e-05,0.008541383300047771,0.13002115910410122,0.5,0.9995,0.011182605523236428,174.0422080999706,229.82930656122122,59.37361145019531,0.09301221370697021,0.0014178004348650575,17744669,4036,40806,9949,1781067,3625285
47,0.008490378060823034,6.732287680267528e-05,0.008515031278655407,0.13440097673873233,0.5,0.9995,0.01078426701781951,174.00231700000586,229.88199634145477,56.51832962036133,0.12183044850826263,0.0015160884940996766,17744935,4002,40515,10008,1800000,3628151
48,0.008699244810683522,6.721809411504466e-05,0.00848829264568675,0.1386873623368087,0.5,0.9995,0.010429889423428637,173.93575890001375,229.96996277800378,53.608917236328125,0.14794842898845673,0.0016197070945054293,17741828,4047,41040,10067,1826383,3628159
49,0.008931542918750436,6.913303569623619e-05,0.008459939295129412,0.14340843806031403,0.5,0.9995,0.010963700966802752,173.83941640000558,230.09741305136316,56.13526916503906,0.11722820997238159,0.0015118593582883477,17737866,3912,39534,9935,1824113,3627693
50,0.009155193150968879,6.912240556850554e-05,0.008430683510793242,0.14799867874118172,0.5,0.9995,0.01065400533473036,174.02635950001422,229.85023714178615,52.52235412597656,0.15104325115680695,0.0016518670599907637,17740746,3937,39836,10054,1811352,3626782
