tf,target_gene,motif_support_class,n_supported_motifs,n_direct_supported_motifs,n_unique_query_peaks,n_unique_screen_regions,n_evidence_rows,max_motif_NES,max_motif_AUC,min_abs_distance_to_tss,peak_gene_classes,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,edge_edge_type,edge_n_samples,edge_spearman_rho,edge_spearman_pvalue,edge_bootstrap_median_rho,edge_bootstrap_sd_rho,edge_bootstrap_sign_stability,edge_tf_mean_microglia_expressed_fraction,edge_target_mean_microglia_expressed_fraction,edge_atac_peak_support_status,edge_motif_support_status,edge_edge_candidate_pass,edge_claim_language,edge_stage75f_role,edge_selection_purpose,regulator_role,evidence_tier,stage75_integrated_gate,candidate_coactivity_sign,predicted_response_sign_from_coactivity,edge_sign_rule,direction_confidence_basis,relevant_state_association,desired_tf_change,future_simulation_directions_to_preserve,expected_target_expression_direction,direction_resolved,unresolved_reason,tf_present_in_jepa_feature_space,target_present_in_jepa_feature_space,edge_feature_status,included_in_perturbation_graph_candidate
BACH1,AIF1,extended_only,1,0,1,2,2,3.878694038397005,0.0161381695478789,14.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.3003095975232198,0.2259599242270975,0.2840107753470487,0.2404691017590215,0.85,0.7182959780743823,0.0973237673815291,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,False,missing_target_feature,False
BACH1,AP1G1,extended_only,1,0,1,1,1,3.878694038397005,0.0161381695478789,7705.0,proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.6615067079463364,0.0027914618317622,0.6685772940563087,0.1682975477993828,0.99,0.7182959780743823,0.2724491569792058,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,APOC1,extended_only,1,0,1,1,1,3.878694038397005,0.0161381695478789,122.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.5273477812177503,0.0245139177321961,0.5505972001396053,0.2123722335568559,0.985,0.7182959780743823,0.125614183927709,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,APOE,extended_only,1,0,2,3,3,3.878694038397005,0.0161381695478789,257.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.6346749226006192,0.0046628427488711,0.6424112560146871,0.1631547551475938,1.0,0.7182959780743823,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,CD74,extended_only,1,0,1,1,1,3.878694038397005,0.0161381695478789,1408.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.2941176470588235,0.236143297296641,0.2709205020920502,0.2361841780111271,0.895,0.7182959780743823,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,CTSB,extended_only,1,0,1,1,1,3.878694038397005,0.0161381695478789,24615.0,proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.7729618163054695,0.0001691391622832,0.7612869102864063,0.1160404867852924,1.0,0.7182959780743823,0.6474920997642787,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,HMOX1,extended_only,1,0,1,1,1,3.878694038397005,0.0161381695478789,628.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.8204334365325078,3.0420805277771525e-05,0.8118511891061903,0.0813937448248151,1.0,0.7182959780743823,0.1414568989587875,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,LAPTM5,extended_only,1,0,2,2,2,3.878694038397005,0.0161381695478789,494.0,promoter_proximal;proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.913312693498452,1.218218279747877e-07,0.8997912317327766,0.0510019166717975,1.0,0.7182959780743823,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
BACH1,TYROBP,extended_only,1,0,1,1,1,3.878694038397005,0.0161381695478789,1230.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.5748194014447885,0.0125819563893296,0.5390266390068821,0.1791698592356922,0.99,0.7182959780743823,0.2139253183743898,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
CEBPA,AIF1,extended_only,1,0,1,1,1,3.2547783885779005,0.015618953900051,14.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,-0.3684210526315789,0.1324871563605565,-0.3624548666171975,0.1789951550004563,0.955,0.1087849091444693,0.0973237673815291,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,negative,negative,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,False,missing_tf_and_target_features,False
CEBPA,APOC1,extended_only,1,0,1,1,1,3.054826112929967,0.0148620411727805,122.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,-0.4200206398348813,0.0826735672031632,-0.4069831856100104,0.2080276970304572,0.95,0.1087849091444693,0.125614183927709,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,negative,negative,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,B2M,extended_only,3,0,1,3,5,4.987698110859991,0.0221788642030615,451.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.2672858617131063,0.2836081785098673,0.2622229056038254,0.2340401675513328,0.855,0.1087849091444693,0.4198560082588934,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,CD74,extended_only,3,0,3,4,7,4.987698110859991,0.0221788642030615,1408.0,promoter_proximal;proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.4633642930856553,0.0527858619535667,0.4679857526572855,0.2048760697676171,0.98,0.1087849091444693,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,CTSB,extended_only,3,0,6,7,9,4.987698110859991,0.0221788642030615,2486.0,proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,-0.2239422084623323,0.3716861637562174,-0.2720514929329201,0.2650262730293945,0.805,0.1087849091444693,0.6474920997642787,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,negative,negative,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,GPX4,extended_only,1,0,1,1,1,3.2547783885779005,0.015618953900051,667.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.7007223942208461,0.0011989848082819,0.6972872136406429,0.1474551077710048,1.0,0.1087849091444693,0.0798697074678661,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,HLA-DPA1,extended_only,1,0,1,1,1,3.2547783885779005,0.015618953900051,32.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.5128998968008256,0.0295065537220993,0.5062778537016632,0.2330799414112571,0.97,0.1087849091444693,0.1717543696726001,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,HLA-DPB1,extended_only,1,0,1,1,1,3.054826112929967,0.0148620411727805,176.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.3746130030959752,0.1256082485036117,0.3958350513674105,0.233476251416438,0.91,0.1087849091444693,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,HLA-DRA,extended_only,2,0,1,1,2,4.987698110859991,0.0221788642030615,2285.0,proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.5087719298245614,0.0310685384072961,0.5645833333333334,0.218774173782525,0.98,0.1087849091444693,0.2730300774814262,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,IRF8,extended_only,1,0,1,1,1,3.2547783885779005,0.015618953900051,139.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.4468524251805985,0.0630102910638672,0.4362975542743409,0.2170956894813841,0.925,0.1087849091444693,0.3227524558446593,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,PSAP,extended_only,2,0,3,3,3,4.987698110859991,0.0221788642030615,1.0,promoter_proximal;proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.3498452012383901,0.1546923218138582,0.3182858965177446,0.2432965177871575,0.9,0.1087849091444693,0.5064787733429853,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
CEBPA,TXNIP,extended_only,2,0,3,5,5,4.987698110859991,0.0221788642030615,183.0,promoter_proximal;proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,-0.6099071207430341,0.007196658594982,-0.5809124120973426,0.1417287090975444,1.0,0.1087849091444693,0.323668540357396,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,negative,negative,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
IRF8,C1QC,extended_only,1,0,1,1,1,3.5077968729109004,0.0182050723848916,222.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.2920536635706914,0.239601763905442,0.3128901509871489,0.2293076023782262,0.9,0.3227524558446593,0.2888782096876465,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,primary_stage74_gate_pass,stage75f_batching_not_candidate_selection,primary_stage74_gate_pass,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
IRF8,CD74,extended_only,1,0,1,1,1,3.5077968729109004,0.0182050723848916,1408.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.4943240454076367,0.0370440498074461,0.4511445968652579,0.1715919982753331,0.98,0.3227524558446593,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,primary_stage74_gate_pass,stage75f_batching_not_candidate_selection,primary_stage74_gate_pass,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
IRF8,LAPTM5,extended_only,1,0,1,1,1,3.5077968729109004,0.0182050723848916,21328.0,proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,0.2982456140350877,0.229322411766133,0.2828262916260021,0.2233896204680184,0.91,0.3227524558446593,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,primary_stage74_gate_pass,stage75f_batching_not_candidate_selection,primary_stage74_gate_pass,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
IRF8,PSAP,extended_only,1,0,1,1,1,3.5077968729109004,0.0182050723848916,1.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.500515995872033,0.0343837791763591,0.5049596205950235,0.1938093093537632,0.975,0.3227524558446593,0.5064787733429853,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,primary_stage74_gate_pass,stage75f_batching_not_candidate_selection,primary_stage74_gate_pass,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
IRF8,TXNIP,extended_only,1,0,2,2,2,3.5077968729109004,0.0182050723848916,10798.0,proximal_100kb,False,False,False,False,microglia_snrna_sample_coactivity,18,-0.3230134158926728,0.1910678835734896,-0.3250014105964001,0.2537048442385245,0.895,0.3227524558446593,0.323668540357396,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,primary_stage74_gate_pass,stage75f_batching_not_candidate_selection,primary_stage74_gate_pass,Tier B,advance_supported,negative,negative,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
IRF8,TYROBP,extended_only,1,0,1,1,1,3.5077968729109004,0.0182050723848916,1230.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.4447884416924664,0.0643852241036506,0.4395822844146601,0.1724650483691363,0.975,0.3227524558446593,0.2139253183743898,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,primary_stage74_gate_pass,stage75f_batching_not_candidate_selection,primary_stage74_gate_pass,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,True,True,usable_signed_edge_feature_present,True
RELA,AIF1,extended_only,1,0,1,1,1,5.400085902870549,0.0228086947056568,14.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.2156862745098038,0.3900270258208054,0.2062671928412336,0.2519305116961717,0.8,0.0624885688556711,0.0973237673815291,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,False,missing_tf_and_target_features,False
RELA,APOC1,extended_only,1,0,1,1,1,5.400085902870549,0.0228086947056568,122.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.6037151702786379,0.0079784672111826,0.605066876299753,0.1738937547678049,0.99,0.0624885688556711,0.125614183927709,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
RELA,APOE,extended_only,1,0,2,3,3,5.400085902870549,0.0228086947056568,257.0,promoter_proximal,False,False,False,False,microglia_snrna_sample_coactivity,18,0.7337461300309597,0.0005283926713947,0.738634575026233,0.1425892529692112,1.0,0.0624885688556711,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation,descriptive_secondary_hypothesis,stage75f_batching_not_candidate_selection,descriptive_secondary_hypothesis,Tier B,advance_supported,positive,positive,"sign(edge_bootstrap_median_rho); coactivity only, not activation/repression",passes_existing_stage72b_abs_rho_and_sign_stability_thresholds,absent_tf_level_state_association_evidence,unresolved,up_and_down_preserved_for_future_simulation,unresolved_without_desired_tf_change,False,No existing TF-level rare-high/background or disease-state association result was found for assigning desired_tf_change; coactivity sign is retained only as predicted_response_sign_from_coactivity.,False,True,missing_tf_feature,False
