source_idx,target_idx,score
1181,699,996
2055,2833,996
2778,2857,996
501,2940,996
583,2318,996
154,1002,996
2176,601,996
2541,224,996
752,1706,996
139,2868,996
92,946,996
1059,1970,996
999,883,996
1029,1751,996
1846,941,996
2281,1345,996
1599,1357,996
2363,1479,996
2181,2318,996
2136,283,996
2008,1962,996
1436,1165,996
1436,2725,996
407,1264,996
407,846,996
1264,107,996
1660,830,996
107,1961,996
2519,1080,996
2470,2309,996
2132,2566,996
1653,846,996
2835,2505,996
1610,2566,996
699,2533,996
936,926,996
2620,2043,996
1080,1812,996
1080,403,996
1479,2559,996
1713,631,996
2853,881,996
2065,2930,996
551,220,996
308,240,996
1989,2589,996
1002,2113,996
1076,265,996
153,884,996
1545,1010,996
2613,185,996
345,1010,996
2042,880,996
2042,1594,996
817,880,996
817,1594,996
484,2351,996
619,2113,996
2615,568,996
1516,2595,996
2660,2595,996
2266,47,996
2142,249,996
1200,1741,996
2455,1741,996
452,1098,996
788,1594,996
2822,2596,996
2596,1511,996
2043,1556,996
2043,1047,996
1248,45,995
1911,601,995
2933,1844,995
2127,1844,995
2753,2483,995
1863,1976,995
2506,1043,995
2023,2355,995
2627,1422,995
526,2113,995
2662,441,995
411,2373,995
1128,2398,995
1013,1594,995
1026,1104,995
1766,1660,995
1766,2042,995
31,2798,995
2055,699,995
1122,1177,995
1810,2756,995
501,123,995
2352,1177,995
2352,1874,995
2352,2310,995
583,2247,995
1353,1002,995
1353,2113,995
2395,2043,995
2893,843,995
2107,318,995
1151,2854,995
1151,132,995
1151,1531,995
1151,82,995
2502,1748,995
1748,1840,995
1265,2216,995
876,1883,995
199,1564,995
1924,2113,995
2201,2505,995
1177,1976,995
1177,2310,995
1979,322,995
1029,1479,995
1898,2682,995
2674,326,995
1243,1584,995
650,2197,995
2653,2485,995
764,543,995
764,1986,995
1264,1520,995
101,2505,995
558,300,995
707,2519,995
57,2519,995
1221,590,995
2716,132,995
1070,1465,995
2457,933,995
2835,1120,995
1668,2407,995
2186,2261,995
1687,1404,995
2951,2953,995
929,2227,995
929,1982,995
2461,1016,995
2568,2114,995
2033,2032,995
2227,1546,995
349,1546,995
721,1706,995
1002,249,995
1421,1762,995
1421,2233,995
1706,1512,995
2941,921,995
2613,1763,995
1957,2573,995
2335,894,995
2542,2043,995
1054,1970,995
321,736,995
442,2043,995
2113,249,995
316,249,995
47,2455,995
1134,2468,995
460,2534,995
763,51,994
2034,160,994
2252,2351,994
1940,1516,994
1297,1713,994
416,2801,994
1724,2880,994
1376,2771,994
1376,2435,994
1125,91,994
1125,749,994
1877,2043,994
1877,1010,994
592,816,994
1900,1104,994
645,2042,994
645,817,994
1026,1110,994
1026,1105,994
2516,160,994
31,105,994
1181,2055,994
1181,2079,994
2778,1441,994
2778,1965,994
1906,2167,994
805,2857,994
2352,101,994
583,551,994
1353,154,994
938,484,994
814,407,994
191,1467,994
2852,2541,994
1386,1354,994
2234,2440,994
1151,2026,994
2502,1953,994
1488,1840,994
2451,738,994
2857,2615,994
1891,1436,994
1223,941,994
1177,1480,994
2386,945,994
1029,965,994
2181,2505,994
1096,1092,994
1110,1112,994
1665,1052,994
2235,1962,994
1099,1100,994
2344,941,994
2887,1526,994
1264,846,994
1264,1098,994
2095,308,994
2095,2773,994
2095,2336,994
0,2818,994
477,2695,994
101,846,994
2132,1255,994
2132,2417,994
1815,1424,994
2348,2707,994
2511,2238,994
1976,345,994
2940,2237,994
2533,2304,994
2533,2079,994
2891,2079,994
2833,2304,994
2833,2079,994
1622,2304,994
1622,2079,994
929,349,994
294,766,994
300,2774,994
2152,1010,994
1453,1897,994
1770,230,994
667,93,994
908,182,994
1832,1002,994
1990,1002,994
1989,601,994
845,1690,994
1690,1415,994
1512,1445,994
1252,906,994
2196,2707,994
2237,2304,994
345,809,994
857,823,994
2799,1234,994
1644,442,994
1644,2043,994
188,2226,993
282,2626,993
2001,2627,993
2001,2235,993
2796,836,993
45,2595,993
684,1076,993
1043,1413,993
2023,2221,993
2023,1875,993
1205,68,993
1376,1304,993
1376,2846,993
1730,1039,993
2490,580,993
1026,1111,993
1181,2891,993
2137,583,993
573,2037,993
213,2131,993
2352,1223,993
2352,2069,993
583,1039,993
583,1480,993
1381,1010,993
2243,1252,993
1875,691,993
301,2047,993
1151,581,993
318,1711,993
1748,2350,993
506,2504,993
506,2419,993
1223,1133,993
1223,2041,993
1368,374,993
1094,2474,993
1898,764,993
184,326,993
2550,683,993
1091,2269,993
1112,1103,993
1052,2653,993
1133,552,993
1711,0,993
2344,2779,993
187,2505,993
932,1520,993
2757,2043,993
101,2420,993
101,1809,993
2658,528,993
2519,403,993
1448,2650,993
933,1668,993
86,1706,993
2616,59,993
2463,601,993
865,2024,993
1462,561,993
846,1594,993
1080,1619,993
123,277,993
403,352,993
2196,2351,993
2941,1763,993
2709,309,993
345,2542,993
345,1644,993
1820,344,993
762,2650,993
442,2278,993
2483,2231,993
809,2043,993
1430,508,993
286,403,992
1805,2131,992
2488,2446,992
2488,2808,992
2146,601,992
467,2352,992
1173,2750,992
1173,824,992
2724,2353,992
416,2659,992
26,1028,992
1013,880,992
31,806,992
31,941,992
2209,280,992
490,2757,992
1597,2163,992
1025,1809,992
1381,2029,992
938,2351,992
2395,2928,992
2852,1223,992
2893,352,992
1774,1837,992
224,2136,992
2889,1443,992
2889,1216,992
2283,2618,992
1423,2198,992
1151,791,992
1151,2709,992
2464,2808,992
2201,2835,992
1177,1512,992
1177,2610,992
2386,2799,992
1243,2543,992
605,147,992
2784,722,992
2550,466,992
2805,1207,992
2803,1207,992
1436,1220,992
2925,1520,992
932,2505,992
2259,2231,992
602,978,992
2757,2198,992
2670,481,992
101,1120,992
558,782,992
2035,1936,992
1657,403,992
707,846,992
1948,1479,992
1584,2085,992
2524,2330,992
2036,1300,992
936,499,992
2482,2255,992
846,880,992
1812,403,992
126,601,992
2582,632,992
1791,2350,992
2296,613,992
82,309,992
2713,309,992
631,1936,992
2439,225,992
2266,1200,992
1054,824,992
1594,263,992
626,535,992
2043,1540,992
2771,1480,992
2494,1531,991
1248,2850,991
2321,2682,991
826,425,991
67,2226,991
1313,123,991
1173,1054,991
2913,525,991
1724,1037,991
2730,2561,991
490,1416,991
905,2197,991
1381,2131,991
515,886,991
814,1264,991
1686,170,991
1004,1822,991
1875,843,991
781,254,991
1151,2431,991
1151,963,991
2502,1488,991
2502,1840,991
318,0,991
2857,1177,991
438,2330,991
806,374,991
871,941,991
871,322,991
1846,322,991
1846,2161,991
1704,222,991
2543,1,991
2543,601,991
653,815,991
2479,815,991
1032,2060,991
1105,1104,991
1269,1052,991
1557,283,991
1133,1100,991
1436,2511,991
742,1526,991
1520,1961,991
1435,1462,991
2241,2349,991
2835,1239,991
2533,2833,991
2047,1937,991
400,1844,991
1362,1024,991
2140,2227,991
2834,2216,991
552,2435,991
552,1304,991
2728,1476,991
2379,419,991
484,1020,991
2880,2043,991
596,2595,991
2302,182,991
2494,82,990
216,2436,990
364,652,990
826,1874,990
66,2226,990
66,2380,990
2933,2127,990
1839,1976,990
467,2201,990
1863,1000,990
1730,1010,990
1871,2577,990
1053,2008,990
1894,1534,990
1894,2398,990
593,1,990
948,2584,990
501,1662,990
2131,196,990
1151,560,990
1151,1624,990
1488,2696,990
1953,1531,990
92,2667,990
92,2198,990
200,2687,990
2069,2310,990
2386,1269,990
1,1827,990
653,2479,990
2136,2653,990
1133,1962,990
1869,407,990
477,2826,990
2670,442,990
2670,1961,990
2089,2519,990
1221,1476,990
1448,1424,990
1976,2453,990
1976,2043,990
2952,499,990
846,1970,990
2568,345,990
84,1583,990
1706,2521,990
2586,2505,990
363,815,990
403,230,990
153,998,990
2310,2695,990
1176,2021,990
1594,2238,990
2238,249,990
2494,1696,989
2494,2713,989
1667,2423,989
1764,764,989
617,2010,989
2933,750,989
2127,1877,989
1781,1923,989
1839,2835,989
201,1965,989
201,2782,989
1920,1155,989
1931,1837,989
1376,153,989
1536,363,989
643,2880,989
1128,2084,989
1896,1660,989
31,466,989
2778,551,989
1759,1655,989
515,827,989
2131,206,989
1423,650,989
1151,2708,989
1151,2705,989
1151,396,989
1151,2713,989
671,1840,989
1748,2451,989
1039,2152,989
172,200,989
200,1564,989
1177,1436,989
2674,184,989
147,722,989
536,1304,989
1091,1092,989
1096,2716,989
1095,1092,989
2848,470,989
764,444,989
764,836,989
1711,2818,989
1436,2402,989
1264,101,989
2757,345,989
2757,170,989
101,2615,989
101,1098,989
2522,2196,989
1310,884,989
2309,933,989
2835,2881,989
2533,1622,989
683,712,989
2041,717,989
917,2065,989
1713,1936,989
2605,1445,989
138,63,989
557,173,989
153,1621,989
1975,884,989
601,2650,989
345,1054,989
1531,309,989
1328,1576,989
1707,2043,989
2043,1967,989
691,985,989
2494,2709,988
2494,963,988
2494,2652,988
1618,1863,988
364,46,988
763,855,988
2001,1133,988
2665,2857,988
1871,1032,988
1877,1136,988
411,353,988
2491,1098,988
2492,814,988
1894,2084,988
31,443,988
2528,2464,988
353,2373,988
501,650,988
501,2217,988
1795,2227,988
1759,787,988
2131,2759,988
814,846,988
1496,1382,988
2889,2599,988
1748,581,988
176,1762,988
1577,543,988
480,1704,988
1243,601,988
2181,1976,988
1109,1112,988
1557,2934,988
1133,1594,988
2008,1594,988
2383,2670,988
2651,941,988
2341,2835,988
2341,1252,988
1520,2022,988
1273,554,988
558,2068,988
1962,1334,988
1668,601,988
2949,499,988
2286,2308,988
2227,2707,988
349,2707,988
941,1512,988
2164,356,988
601,1328,988
1838,2356,988
2589,293,988
1135,1328,988
762,1715,988
1328,2542,988
2435,1304,988
2773,2336,988
807,1849,987
1001,655,987
67,2380,987
2381,31,987
274,59,987
2446,1206,987
2446,1976,987
2753,1246,987
156,1028,987
1877,1448,987
425,972,987
31,1969,987
2055,1622,987
1906,2471,987
1008,2247,987
515,726,987
814,101,987
781,484,987
224,2226,987
1151,38,987
2502,738,987
2502,2709,987
2502,1876,987
1748,963,987
1488,2350,987
2857,2610,987
1891,1832,987
1223,2835,987
1059,374,987
2201,1135,987
480,222,987
2550,1520,987
652,1512,987
1269,2653,987
2235,1594,987
407,101,987
0,481,987
1520,941,987
558,2468,987
388,551,987
1584,1899,987
1412,1962,987
2457,1120,987
1668,846,987
2052,1404,987
2407,366,987
2219,347,987
1238,1054,987
453,345,987
1295,2043,987
2084,690,987
2934,736,987
345,2356,987
1531,2077,987
1771,783,987
2068,2468,987
290,2556,986
855,543,986
1781,2857,986
1839,2446,986
2446,2152,986
2446,1225,986
1684,2304,986
189,2330,986
467,501,986
2750,1668,986
2215,845,986
31,1668,986
2352,2610,986
583,1310,986
1814,601,986
1808,98,986
1151,1113,986
1488,2451,986
1488,1876,986
1488,82,986
2667,299,986
172,1564,986
802,2227,986
2201,1668,986
184,2616,986
2682,380,986
2682,2318,986
2550,1564,986
2751,1448,986
652,1259,986
2136,2934,986
1052,283,986
1557,56,986
990,97,986
407,1594,986
187,107,986
2670,1644,986
558,2774,986
1934,1238,986
1934,836,986
623,884,986
2956,499,986
1533,2882,986
942,2449,986
2152,345,986
1812,1619,986
2615,160,986
1476,2772,986
2043,1470,986
1248,2341,985
1248,2247,985
826,1646,985
1805,124,985
2443,557,985
2796,1026,985
2933,31,985
2446,2835,985
2486,1264,985
247,2902,985
1026,2696,985
1806,1432,985
1425,1126,985
1369,1875,985
161,1479,985
583,2069,985
583,2344,985
2395,1098,985
1995,1295,985
1151,553,985
671,1531,985
1223,2543,985
946,2808,985
946,299,985
2201,1120,985
2386,63,985
2386,39,985
2377,1236,985
2682,1680,985
2550,2344,985
2550,2651,985
1599,652,985
2181,2835,985
1269,1665,985
2653,283,985
2235,552,985
2008,2269,985
1710,481,985
1436,2621,985
1660,2826,985
558,100,985
2818,2027,985
1960,2498,985
300,561,985
1661,674,985
1732,2908,985
2908,849,985
1785,2719,985
1621,334,985
2196,2762,985
2641,704,985
1696,309,985
2439,2135,985
225,2135,985
2542,1967,985
2822,288,985
2043,848,985
1003,2268,985
2262,735,985
691,2743,985
1304,1480,985
1904,407,984
1248,1660,984
1248,608,984
1240,1008,984
282,721,984
2175,2084,984
2274,1108,984
1376,2235,984
1122,2505,984
2778,2505,984
280,1597,984
1367,468,984
2436,1668,984
1875,2226,984
2659,209,984
1085,2398,984
1151,345,984
2502,963,984
2502,1531,984
1748,2709,984
1748,1876,984
1748,1531,984
2857,2069,984
1091,1108,984
2811,727,984
122,1710,984
1873,2505,984
2663,481,984
1264,2505,984
2124,721,984
477,1512,984
299,1357,984
384,25,984
1629,1479,984
1373,2707,984
2457,2349,984
685,1706,984
949,395,984
1706,2412,984
1512,1424,984
1840,2077,984
1957,2928,984
40,112,984
40,1020,984
2043,2444,984
1010,2245,984
2494,1113,983
1618,2235,983
1618,2504,983
1248,1940,983
763,1673,983
1240,2103,983
983,2053,983
2796,1962,983
1781,2352,983
1839,1225,983
1955,2201,983
1376,2341,983
32,1101,983
1536,1445,983
1026,1840,983
31,516,983
805,1889,983
2404,2690,983
69,1520,983
2131,2536,983
814,1098,983
1995,2448,983
1151,2498,983
671,2709,983
1748,1202,983
1748,82,983
1488,1711,983
1488,1113,983
1488,1531,983
2550,1621,983
2550,748,983
1269,1557,983
0,2027,983
1520,442,983
2827,1080,983
1960,2026,983
846,1583,983
2594,672,983
750,1252,983
2227,419,983
713,601,983
1512,601,983
552,1740,983
1666,1476,983
2398,690,983
1113,704,983
963,309,983
2652,309,983
2713,704,983
2,2310,983
2610,2695,983
1328,568,983
288,1511,983
2290,752,982
2699,1412,982
617,2344,982
1781,1889,982
2753,2908,982
2486,846,982
593,2165,982
1136,2247,982
1900,1766,982
1900,1105,982
1026,1109,982
1026,1112,982
1026,132,982
1026,1113,982
1026,2713,982
31,721,982
1829,650,982
414,2037,982
501,764,982
2718,2908,982
2744,1401,982
2502,2641,982
2502,2696,982
1488,963,982
1488,1696,982
1243,2085,982
2479,1200,982
78,1470,982
1096,1110,982
2811,2117,982
2136,1557,982
2235,880,982
1133,880,982
121,1710,982
1711,1709,982
1436,933,982
187,1098,982
2341,2309,982
2089,707,982
1972,2610,982
417,285,982
1646,2497,982
378,812,982
865,2071,982
1960,2613,982
2461,561,982
917,2930,982
2472,1742,982
292,82,982
2791,2296,982
1238,2484,982
2762,112,982
38,1958,982
345,2444,982
345,1540,982
345,2097,982
1840,704,982
2610,1235,982
1564,1126,982
880,263,982
2043,351,982
2043,2097,982
494,1618,981
1618,216,981
954,2339,981
201,2008,981
2913,2940,981
2665,425,981
1730,876,981
1893,612,981
1893,2215,981
1893,277,981
1877,1037,981
1900,1564,981
1026,177,981
1026,38,981
1026,2709,981
1026,2641,981
1026,2350,981
1026,1696,981
1026,581,981
1181,2833,981
7,2241,981
2436,334,981
1158,1968,981
1151,2696,981
671,2641,981
2502,2652,981
1748,1113,981
1748,1696,981
1748,2713,981
2451,1840,981
2672,2295,981
758,1934,981
650,123,981
2136,1052,981
1665,2653,981
1052,736,981
1557,2653,981
2235,1845,981
1133,1845,981
121,2450,981
2344,1520,981
2344,1976,981
2519,1770,981
386,276,981
2620,345,981
292,1531,981
1016,2505,981
2861,1643,981
202,2698,981
444,1822,981
345,1220,981
82,2077,981
2542,568,981
1176,2148,981
39,810,981
2769,562,981
1579,2699,980
1650,1357,980
1618,2084,980
1692,1778,980
2796,1898,980
1863,964,980
622,558,980
2797,979,980
34,1813,980
2215,856,980
2215,2689,980
2894,752,980
643,2043,980
2486,101,980
2490,814,980
1026,1607,980
1026,2026,980
1026,791,980
1026,2652,980
1026,2159,980
233,583,980
1122,1976,980
353,987,980
2436,2550,980
1381,337,980
984,843,980
410,1354,980
1151,2613,980
1151,2641,980
2502,2350,980
2502,2713,980
318,481,980
2857,782,980
1243,1899,980
2076,2179,980
2136,37,980
2235,1099,980
2826,2298,980
1520,721,980
1520,2779,980
402,2878,980
1668,2349,980
1668,2615,980
1222,276,980
1960,2705,980
1960,132,980
400,2501,980
2140,1982,980
2605,503,980
941,1564,980
941,2650,980
1141,1184,980
2111,712,980
130,2602,980
132,704,980
345,1556,980
2505,1564,980
1248,1357,979
1079,2041,979
2627,1668,979
703,1181,979
1026,2057,979
1026,553,979
1026,852,979
1026,1202,979
1026,963,979
1026,82,979
31,2037,979
31,299,979
2347,996,979
2436,941,979
1008,382,979
2395,1054,979
984,2380,979
2659,1357,979
1151,2057,979
1151,185,979
671,2652,979
2502,1113,979
2502,1696,979
2502,82,979
318,2818,979
2672,901,979
2464,299,979
1177,1203,979
1177,2615,979
1680,380,979
1111,1104,979
1269,283,979
2653,2934,979
764,792,979
2899,2043,979
1869,846,979
2124,1520,979
2757,1954,979
578,830,979
2258,727,979
865,1559,979
683,400,979
292,2713,979
941,2421,979
308,1740,979
1706,2356,979
2084,2660,979
1445,2566,979
38,704,979
396,1958,979
1958,2159,979
1027,309,979
1696,704,979
345,2880,979
82,704,979
484,2707,979
1936,2231,979
2771,2435,979
1248,601,978
1434,1230,978
2403,2543,978
1240,153,978
2221,345,978
2486,1098,978
966,425,978
1026,2498,978
1026,396,978
1026,1876,978
1026,1531,978
280,2163,978
2358,501,978
1906,1594,978
1381,515,978
1083,40,978
1078,695,978
1151,1202,978
671,1113,978
671,2696,978
2502,185,978
2502,345,978
1748,2696,978
1488,2709,978
2451,581,978
802,2379,978
1177,2505,978
1177,2435,978
871,2161,978
401,2783,978
2344,721,978
2344,1512,978
2663,107,978
975,2102,978
1206,1668,978
1165,2238,978
2330,59,978
1960,560,978
2041,1870,978
1015,2412,978
470,2411,978
1442,1430,978
444,2707,978
2586,481,978
1958,2026,978
619,316,978
2316,1555,978
2290,1699,977
286,1080,977
282,941,977
2001,2929,977
2320,1381,977
2491,814,977
1013,1465,977
1900,1111,977
1026,560,977
1026,2705,977
1026,2717,977
1380,1350,977
1401,1765,977
1381,345,977
655,972,977
1151,2941,977
671,1696,977
1748,2652,977
1491,2451,977
35,965,977
1846,1448,977
605,722,977
2479,221,977
469,1052,977
2008,880,977
2225,121,977
2383,1520,977
2387,1809,977
56,965,977
1037,400,977
1165,2472,977
1668,2310,977
1960,1624,977
1960,2709,977
400,466,977
846,263,977
2862,1643,977
1424,1445,977
2696,704,977
2734,221,977
322,2650,977
221,173,977
1897,2238,977
1248,26,976
2413,2488,976
1764,2528,976
1839,1749,976
467,2857,976
2627,2605,976
1026,2431,976
1534,2562,976
805,2352,976
1353,652,976
1381,1634,976
1381,2043,976
1774,2308,976
1390,1100,976
105,754,976
1085,690,976
1586,453,976
1151,1027,976
671,82,976
1748,185,976
2451,1531,976
2045,1658,976
802,1850,976
2201,2310,976
2386,2136,976
1106,1103,976
1133,1436,976
1710,0,976
2470,2240,976
2309,1653,976
1120,2186,976
1120,2217,976
629,1127,976
2950,499,976
2461,2237,976
917,1143,976
292,1113,976
6,1564,976
527,345,976
142,484,976
2431,704,976
2705,704,976
2498,1958,976
2057,704,976
396,704,976
345,442,976
853,857,976
2610,1328,976
1904,2699,975
1843,1408,975
1248,31,975
1248,1898,975
1248,2902,975
409,652,975
983,1008,975
1781,2569,975
2446,2309,975
2753,849,975
2490,846,975
1128,1534,975
1026,921,975
1181,1622,975
515,470,975
1862,535,975
816,814,975
2395,345,975
2502,1491,975
1488,185,975
2857,1742,975
2201,1809,975
2069,2610,975
2187,982,975
1846,1564,975
2942,2550,975
2598,2550,975
147,1750,975
536,2235,975
2181,2310,975
380,1895,975
1096,1103,975
1052,1557,975
2235,1436,975
1709,0,975
407,187,975
1520,2670,975
2348,444,975
1448,2042,975
2835,552,975
2616,326,975
669,499,975
2291,2043,975
2947,2640,975
2953,2640,975
2954,2640,975
1960,2941,975
2461,1870,975
2041,19,975
499,2640,975
2781,845,975
2781,366,975
165,2198,975
2514,2734,975
2908,377,975
1713,61,975
1989,293,975
2292,2310,975
560,704,975
509,704,975
1958,2652,975
963,704,975
1531,704,975
1003,1130,975
2313,352,974
201,2422,974
1955,101,974
2627,1841,974
1131,2660,974
1131,596,974
643,941,974
425,2672,974
1026,1624,974
1026,345,974
2871,1332,974
1318,2398,974
1122,110,974
2702,1302,974
2528,92,974
1369,819,974
583,2245,974
515,1862,974
1028,2234,974
224,2653,974
752,2245,974
671,1876,974
1748,2641,974
1488,2641,974
1488,2652,974
843,1531,974
1891,1837,974
1177,1234,974
2377,2448,974
605,2165,974
2479,47,974
2550,2722,974
1095,1110,974
2060,1465,974
1052,2849,974
122,1711,974
2387,1660,974
1520,1644,974
2835,1002,974
378,1121,974
683,322,974
2461,1119,974
2269,1108,974
6,2421,974
672,1983,974
2696,309,974
2350,704,974
1876,704,974
2652,704,974
40,52,974
1644,2097,974
945,1360,974
2380,691,974
360,2496,973
2488,92,973
1408,456,973
2753,59,973
467,2835,973
1422,1382,973
1254,1508,973
32,1813,973
34,1101,973
2215,836,973
336,277,973
1136,2222,973
31,683,973
2702,2037,973
191,2709,973
726,535,973
2541,1223,973
781,604,973
1151,2652,973
1488,581,973
2672,972,973
2464,2667,973
652,466,973
1091,1105,973
821,283,973
2925,107,973
1264,1594,973
1972,2310,973
1448,817,973
1242,230,973
2537,1054,973
2725,452,973
2524,2231,973
244,2356,973
2947,936,973
1960,396,973
1984,2555,973
400,750,973
300,874,973
93,2584,973
61,710,973
6,1706,973
2421,2378,973
1832,1526,973
2308,557,973
363,2596,973
782,19,973
395,2043,973
2057,2077,973
396,2077,973
2026,704,973
185,309,973
521,2268,973
1320,357,973
67,2559,972
1361,276,972
2320,2043,972
2446,1749,972
1173,2605,972
320,310,972
2627,1965,972
32,1102,972
33,1101,972
1893,123,972
156,204,972
1244,2378,972
2491,407,972
1026,509,972
456,1588,972
1033,2528,972
673,2110,972
2436,871,972
461,2440,972
1151,1898,972
2502,1027,972
1488,345,972
2550,2022,972
1262,2461,972
764,594,972
1710,2818,972
1264,481,972
2259,498,972
2826,2687,972
665,1512,972
543,123,972
1767,1150,972
388,2660,972
1889,2330,972
158,1706,972
982,1057,972
1165,1594,972
812,1476,972
846,551,972
1539,2245,972
1635,1895,972
1548,356,972
721,552,972
1421,2183,972
557,2741,972
1252,2650,972
791,2077,972
2689,277,972
991,182,972
2262,1741,972
2846,1480,972
369,1209,971
1248,551,971
1240,1975,971
1408,1588,971
1863,1442,971
32,2904,971
2894,1990,971
411,987,971
593,814,971
657,1032,971
31,2018,971
31,1706,971
1023,244,971
2718,1706,971
583,534,971
583,782,971
2890,153,971
2541,2762,971
1748,345,971
1246,2908,971
1177,2356,971
2682,2914,971
2136,1665,971
1665,1557,971
2653,945,971
2235,2505,971
2344,685,971
2670,2586,971
558,732,971
1165,1668,971
2940,717,971
134,59,971
1960,2057,971
1960,553,971
292,1696,971
793,2065,971
1113,309,971
1696,2077,971
484,40,971
2615,2892,971
225,1639,971
1564,1594,971
1098,2238,971
2278,1480,971
1173,1445,970
1893,441,970
1893,336,970
336,1767,970
156,2009,970
2486,407,970
2491,580,970
1122,1206,970
805,2569,970
583,2779,970
2131,2191,970
1862,2469,970
1004,2196,970
2503,2235,970
1151,1696,970
506,721,970
2201,2774,970
2060,407,970
2653,37,970
2235,1934,970
2225,0,970
122,2450,970
1869,1264,970
1448,1512,970
1191,982,970
944,1054,970
2309,1120,970
2835,231,970
244,345,970
2953,936,970
683,750,970
292,2709,970
292,963,970
292,2652,970
721,1512,970
2421,762,970
1581,2043,970
2084,1135,970
130,175,970
2315,704,970
1763,2077,970
345,1047,970
2141,815,970
1230,1357,970
2771,2846,970
1304,2846,970
2664,1584,969
1916,134,969
2700,1425,969
2446,552,969
1079,2023,969
2627,2835,969
1923,805,969
34,1102,969
2649,2388,969
336,856,969
1935,1345,969
2436,1424,969
816,1594,969
2395,1970,969
1151,1607,969
1151,509,969
843,691,969
2857,2660,969
1718,304,969
1177,2771,969
1103,1092,969
469,2136,969
1133,1099,969
407,880,969
107,721,969
2202,101,969
1960,2708,969
333,1480,969
1785,345,969
1581,8,969
2379,1157,969
1865,2015,969
2315,2077,969
112,2193,969
1594,1098,969
1282,1741,969
691,2690,969
1248,364,968
1248,2020,968
67,2855,968
1673,2798,968
2488,385,968
2699,2042,968
178,2352,968
303,2571,968
1538,2187,968
1716,1495,968
1900,1098,968
31,1120,968
31,545,968
515,2131,968
1860,781,968
1965,470,968
1151,1876,968
438,2524,968
1924,619,968
2069,123,968
2543,2165,968
2682,1548,968
1269,469,968
1269,1677,968
2136,736,968
821,945,968
2653,63,968
1709,2818,968
2803,1520,968
665,830,968
101,1135,968
2827,1324,968
629,1809,968
683,2501,968
2514,2141,968
1770,352,968
553,1958,968
345,2278,968
2734,47,968
1248,2235,967
807,1,967
807,722,967
1240,382,967
2020,652,967
1079,782,967
1131,1516,967
1724,1877,967
33,1102,967
2492,1098,967
31,1568,967
31,933,967
573,1302,967
1369,929,967
1875,224,967
1995,2605,967
1151,2717,967
1151,852,967
2502,1202,967
2045,2524,967
2069,1203,967
147,2165,967
650,1415,967
2363,963,967
1095,1104,967
1112,1105,967
122,2818,967
121,1711,967
870,1706,967
2670,721,967
1037,1448,967
2844,2589,967
1412,669,967
2835,2610,967
1976,848,967
244,2043,967
669,926,967
1960,2431,967
2152,1098,967
1661,497,967
1713,710,967
845,1415,967
2544,610,967
2196,112,967
345,1707,967
1729,1552,967
2494,185,966
494,1252,966
67,66,966
282,2069,966
282,1177,966
282,1976,966
1867,601,966
1173,2465,966
692,1430,966
739,536,966
1352,1088,966
1900,1264,966
1122,1534,966
2352,1742,966
816,1098,966
984,2680,966
2893,2725,966
671,963,966
2502,2159,966
318,1436,966
2045,438,966
1177,2772,966
1846,685,966
2550,1301,966
1091,1110,966
2826,2650,966
1612,1542,966
1960,2854,966
1960,791,966
2027,481,966
685,610,966
941,2454,966
941,561,966
551,2660,966
2378,610,966
527,2043,966
1252,2798,966
2566,2465,966
811,1745,966
2370,2439,966
182,2021,966
322,2161,966
2521,431,966
2494,1027,965
1248,2045,965
2403,1243,965
286,1619,965
2488,1544,965
194,1878,965
2446,2838,965
1703,2610,965
491,2610,965
1101,234,965
612,441,965
2894,1913,965
643,2550,965
643,1010,965
2486,816,965
31,6,965
583,1223,965
191,479,965
209,652,965
671,2350,965
843,87,965
1096,1109,965
1110,1092,965
821,1557,965
121,2818,965
2805,1520,965
654,281,965
101,300,965
1668,2774,965
2954,936,965
1960,38,965
2152,123,965
1002,2582,965
123,1735,965
2292,711,965
2705,1958,965
2709,704,965
2709,2077,965
2721,1126,965
1220,2238,965
1248,156,964
282,685,964
983,1503,964
511,652,964
622,2662,964
1730,846,964
856,1691,964
26,2234,964
26,2009,964
1877,1025,964
1902,1264,964
1900,200,964
31,1814,964
2137,2907,964
2405,570,964
583,846,964
583,1327,964
2131,1547,964
1028,461,964
1386,1038,964
1995,221,964
1151,2453,964
1488,1202,964
1488,1027,964
2857,2201,964
2857,1262,964
1223,1668,964
2069,2472,964
2069,2505,964
2784,2644,964
122,1709,964
122,0,964
2344,107,964
2388,1660,964
402,2298,964
1448,941,964
933,2349,964
2827,230,964
2041,561,964
715,2208,964
2593,931,964
93,2782,964
1850,1227,964
685,557,964
308,1093,964
2742,2768,964
884,2247,964
633,1969,964
633,545,964
47,2783,964
849,377,964
521,1130,964
809,1540,964
2584,2782,964
1843,456,963
1199,123,963
1199,598,963
282,650,963
2127,685,963
1781,2181,963
1730,2131,963
2215,2390,963
425,1283,963
1534,244,963
2778,501,963
583,623,963
2541,2310,963
1748,2159,963
2451,82,963
1177,2835,963
650,1220,963
1091,1107,963
1096,1104,963
1111,1092,963
121,0,963
1709,481,963
187,1520,963
2826,2015,963
101,123,963
658,707,963
2152,2043,963
1345,497,963
2908,585,963
2544,2378,963
884,998,963
1822,484,963
1671,1588,963
521,2356,963
809,1010,963
1542,2097,963
848,8,963
2494,1202,962
1248,511,962
1781,2296,962
