control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,donor_id,n_cells,mean_euclidean_displacement,median_euclidean_displacement,max_euclidean_displacement,mean_cosine_similarity,mean_target_only_l1_delta_norm,mean_target_only_l2_delta_norm,mean_clipping_fraction,mean_movement_toward_centroid__lymphocyte,mean_movement_toward_centroid__micro_pvm_1,mean_movement_toward_centroid__micro_pvm_2,mean_movement_toward_centroid__micro_pvm_2_1_seaad,mean_movement_toward_centroid__micro_pvm_2_3_seaad,mean_movement_toward_centroid__micro_pvm_3_seaad,mean_movement_toward_centroid__micro_pvm_4_seaad,mean_movement_toward_centroid__monocyte
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p10,STAT1,up,0.1,H20.33.001,7,0.00025386264730644016,0.0002541388676036149,0.00029782141791656613,0.9999999829701015,0.09735628496086406,0.02631216275361714,0.058823529411764705,2.5814133031027658e-05,0.00010455506188528878,7.787772587367467e-05,9.741101946149553e-05,6.970337459019252e-05,9.389434541974748e-05,9.08034188406808e-05,0.00010491694722856794
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p10,STAT1,up,0.1,H20.33.002,4,0.00024518361897207797,0.0002474233115208335,0.0002743577933870256,0.9999999701976776,0.098017213720648,0.026345282789610035,0.044117647058823525,-1.718662679195404e-05,0.00011074542999267578,8.183717727661133e-05,0.00010256469249725342,7.545948028564453e-05,9.925663471221924e-05,9.37730073928833e-05,0.00010654330253601074
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p10,STAT1,up,0.1,H20.33.004,4,0.00025437336080358364,0.00026425093528814614,0.0002715880982577801,1.0,0.09801721372064805,0.02634528278961004,0.044117647058823525,-1.0458752512931824e-05,0.00011532008647918701,8.627772331237793e-05,0.00011233985424041748,8.499622344970703e-05,0.0001052170991897583,0.0001048743724822998,0.00011712312698364258
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p25,STAT1,up,0.25,H18.30.001,1,0.0003915187844540924,0.0003915187844540924,0.0003915187844540924,0.9999998807907104,0.24339071240215998,0.06578040688404281,0.058823529411764705,0.0001329183578491211,0.00017511844635009766,0.00012242794036865234,0.00015747547149658203,0.00012958049774169922,0.00015079975128173828,0.000156402587890625,0.00019538402557373047
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p25,STAT1,up,0.25,H18.30.002,5,0.0009272608789615333,0.000898541125934571,0.0013596913777291775,0.9999995827674866,0.24339071240215998,0.0657804068840428,0.058823529411764705,0.00019124746322631835,0.0003002166748046875,0.0002588927745819092,0.0002841353416442871,0.0001880168914794922,0.0003063082695007324,0.00029013156890869143,0.00025745630264282224
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p25,STAT1,up,0.25,H19.33.004,11,0.0006560328607024117,0.0006181505741551518,0.0009693407919257879,0.9999998103488575,0.245193245383389,0.0658707342549325,0.0427807486631016,6.761469624259256e-05,0.00027876550501043147,0.00020559809424660423,0.00026337125084616923,0.00019178065386685458,0.0002540458332408558,0.0002475651827725497,0.0002706132151863792
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p25,STAT1,up,0.25,H20.33.001,7,0.0006345971653770123,0.0006353210774250329,0.0007443795911967754,0.9999998041561672,0.2433907124021599,0.06578040688404277,0.058823529411764705,6.396536316190447e-05,0.0002614600317818778,0.0001947709492274693,0.00024362121309552873,0.00017439467566353933,0.00023490190505981445,0.00022705963679722378,0.00026217103004455566
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p25,STAT1,up,0.25,H20.33.002,4,0.0006129282846814021,0.0006185484526213259,0.0006858304259367287,0.9999998509883881,0.24504303430162,0.06586320697402506,0.044117647058823525,-4.3662264943122864e-05,0.00027695298194885254,0.00020462274551391602,0.00025659799575805664,0.0001888275146484375,0.0002482980489730835,0.00023455917835235596,0.00026635080575942993
expression_matched_random_targets_seed_79005,expression_matched_random_targets,79005,STAT1_up_0p25,STAT1,up,0.25,H20.33.004,4,0.0006358791142702103,0.000660585385048762,0.00067885936005041,0.9999998807907104,0.24504303430162006,0.06586320697402508,0.044117647058823525,-2.6963651180267334e-05,0.0002884119749069214,0.00021594762802124023,0.00028102099895477295,0.0002126544713973999,0.00026313960552215576,0.00026220083236694336,0.00029271841049194336
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p10,ELF1,down,0.1,H18.30.001,1,1.4322738024930004e-05,1.4322738024930004e-05,1.4322738024930004e-05,1.0,0.02337715706278165,0.01066160194909925,0.7916666666666666,3.933906555175781e-06,0.0,1.6689300537109375e-06,1.9073486328125e-06,1.7881393432617188e-06,1.0728836059570312e-06,2.1457672119140625e-06,2.0265579223632812e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p10,ELF1,down,0.1,H18.30.002,5,0.00021129068554728291,0.00023146193416323513,0.00031529745319858193,0.9999999642372132,0.03058109834777074,0.011864137322238993,0.675,1.8715858459472656e-05,-1.5366077423095704e-05,-1.5932321548461915e-05,-2.0825862884521483e-05,-1.138448715209961e-05,-1.9395351409912108e-05,-6.079673767089844e-06,6.604194641113281e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p10,ELF1,down,0.1,H19.33.004,11,0.00016901497424855322,0.00016461334598716348,0.00028209618176333606,1.0000000108372082,0.02972585610083821,0.011505683861074568,0.7007575757575757,7.6835805719549e-06,-2.4622136896306817e-05,-1.2473626570268111e-05,-2.0514835010875355e-05,-1.3606114821000533e-05,-2.382560209794478e-05,-2.6014718142422762e-05,-9.720975702459162e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p10,ELF1,down,0.1,H20.33.001,7,0.0001266645307883404,0.00016150069131981581,0.00018301857926417142,0.9999999914850507,0.020891799462563445,0.010038423075336407,0.7916666666666667,1.7209776810237338e-05,-1.8928732190813336e-05,-1.1086463928222656e-05,-1.5105519975934709e-05,-1.1937958853585379e-05,-1.8537044525146484e-05,-2.144064222063337e-05,-5.977494376046317e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p10,ELF1,down,0.1,H20.33.002,4,0.00017431515152566135,0.00017457527428632602,0.00019390645320527256,1.0000000149011612,0.027634774123274974,0.011622916167824652,0.6979166666666666,2.023950219154358e-05,-2.650916576385498e-05,-1.3589859008789062e-05,-1.8656253814697266e-05,-9.611248970031738e-06,-2.345442771911621e-05,-2.1636486053466797e-05,-5.207955837249756e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p10,ELF1,down,0.1,H20.33.004,4,0.00013912260828874423,0.00017657701391726732,0.00018694603932090104,0.9999999850988388,0.019831402975930112,0.0097813327464901,0.8020833333333334,-1.2505799531936646e-05,-2.0936131477355957e-05,-1.4483928680419922e-05,-1.9475817680358887e-05,-1.3560056686401367e-05,-2.130866050720215e-05,-2.1949410438537598e-05,-1.4290213584899902e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p25,ELF1,down,0.25,H18.30.001,1,3.58020442945417e-05,3.58020442945417e-05,3.58020442945417e-05,1.0,0.05844289265695446,0.02665400487274833,0.7916666666666666,9.775161743164062e-06,0.0,4.172325134277344e-06,4.76837158203125e-06,4.410743713378906e-06,2.5033950805664062e-06,5.4836273193359375e-06,5.125999450683594e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p25,ELF1,down,0.25,H18.30.002,5,0.0005283279984723777,0.0005787780974060297,0.0007885302766226232,0.9999998331069946,0.07645274586942681,0.02966034330559757,0.675,4.6873092651367186e-05,-3.839731216430664e-05,-3.9857625961303714e-05,-5.2034854888916016e-05,-2.835988998413086e-05,-4.841089248657227e-05,-1.5187263488769532e-05,1.6558170318603516e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p25,ELF1,down,0.25,H19.33.004,11,0.00042252181314820933,0.00041150752804242074,0.0007052525761537254,0.9999999295581471,0.07431464025209572,0.028764209652686498,0.7007575757575757,1.897662878036499e-05,-6.150657480413264e-05,-3.102150830355558e-05,-5.1173296841708094e-05,-3.3833763816139914e-05,-5.9447505257346414e-05,-6.497448140924627e-05,-2.4362043900923297e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p25,ELF1,down,0.25,H20.33.001,7,0.0003166532644952115,0.00040375511161983013,0.0004574234480969608,0.9999999403953552,0.05222949865640869,0.02509605768834103,0.7916666666666667,4.287809133529663e-05,-4.724945340837751e-05,-2.7673585074288504e-05,-3.762756075177874e-05,-2.9725687844412668e-05,-4.622765949794224e-05,-5.3516456059047156e-05,-1.4926706041608537e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p25,ELF1,down,0.25,H20.33.002,4,0.0004357178186182864,0.00043636697228066623,0.0004846358788199723,0.9999999552965164,0.0690869353081876,0.029057290419561642,0.6979166666666666,5.021877586841583e-05,-6.614625453948975e-05,-3.3915042877197266e-05,-4.649162292480469e-05,-2.3752450942993164e-05,-5.8457255363464355e-05,-5.395710468292236e-05,-1.2964010238647461e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_down_0p25,ELF1,down,0.25,H20.33.004,4,0.00034778696954163024,0.00044144358253106475,0.00046729863970540464,0.9999999552965164,0.04957850743982534,0.02445333186622528,0.8020833333333334,-3.15103679895401e-05,-5.2288174629211426e-05,-3.603100776672363e-05,-4.857778549194336e-05,-3.3795833587646484e-05,-5.319714546203613e-05,-5.4836273193359375e-05,-3.5725533962249756e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p10,ELF1,up,0.1,H18.30.001,1,0.00010727422341005877,0.00010727422341005877,0.00010727422341005877,1.0,0.09999999999999991,0.021950817714523545,0.0,-1.9073486328125e-06,2.3484230041503906e-05,1.7523765563964844e-05,1.919269561767578e-05,1.6927719116210938e-05,2.086162567138672e-05,1.1324882507324219e-05,1.4185905456542969e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p10,ELF1,up,0.1,H18.30.002,5,0.0002695541305001825,0.0002527523320168257,0.00034445463097654283,1.000000011920929,0.10000000000000009,0.021950817714523573,0.0,-1.537799835205078e-05,4.7588348388671874e-05,4.459619522094727e-05,5.133152008056641e-05,4.169940948486328e-05,5.2416324615478514e-05,3.3926963806152346e-05,1.1444091796875e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p10,ELF1,up,0.1,H19.33.004,11,0.0001939950069010427,0.00017777887114789337,0.00029271343373693526,1.0000000379302285,0.09999999999999996,0.021950817714523563,0.0,-5.998394706032493e-06,5.7540156624533914e-05,3.64563681862571e-05,4.8041343688964844e-05,4.095380956476385e-05,5.3936784917658024e-05,5.7873400774869054e-05,4.030628637834029e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p10,ELF1,up,0.1,H20.33.001,7,0.000186056929773518,0.00018628506222739816,0.00020373651932459325,1.0000000170298986,0.09999999999999999,0.02195081771452357,0.0,-8.80232879093715e-06,5.692243576049805e-05,3.722735813685826e-05,4.7266483306884766e-05,4.082066672188895e-05,5.328655242919922e-05,5.9255531855991907e-05,4.015224320547921e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p10,ELF1,up,0.1,H20.33.002,4,0.00018731877571553923,0.00018459239799994975,0.0002141457807738334,1.0,0.09999999999999995,0.021950817714523573,0.0,-1.8950551748275757e-05,6.222724914550781e-05,3.921985626220703e-05,5.0202012062072754e-05,4.126131534576416e-05,5.561113357543945e-05,5.745887756347656e-05,4.35560941696167e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p10,ELF1,up,0.1,H20.33.004,4,0.00018973270925926045,0.00019353124662302434,0.00020625833712983876,1.0000000596046448,0.10000000000000002,0.021950817714523577,0.0,1.4977529644966125e-05,6.255507469177246e-05,4.425644874572754e-05,5.6996941566467285e-05,4.887580871582031e-05,5.9038400650024414e-05,6.57886266708374e-05,5.581974983215332e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p25,ELF1,up,0.25,H18.30.001,1,0.00026831598370335996,0.00026831598370335996,0.00026831598370335996,0.9999998807907104,0.2500000000000001,0.05487704428630897,0.0,-4.76837158203125e-06,5.8770179748535156e-05,4.398822784423828e-05,4.8041343688964844e-05,4.2319297790527344e-05,5.233287811279297e-05,2.86102294921875e-05,3.5643577575683594e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p25,ELF1,up,0.25,H18.30.002,5,0.0006738217081874609,0.0006316900835372508,0.0008609814685769379,0.9999997973442077,0.25000000000000017,0.05487704428630898,0.0,-3.840923309326172e-05,0.00011898279190063477,0.00011150240898132324,0.00012835264205932618,0.00010436773300170898,0.00013109445571899415,8.49604606628418e-05,2.8622150421142577e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p25,ELF1,up,0.25,H19.33.004,11,0.00048504532473585147,0.0004444990772753954,0.0007317892159335315,0.9999999133023348,0.25000000000000006,0.054877044286308956,0.0,-1.528114080429077e-05,0.00014396689154885033,9.130347858775745e-05,0.00012020631269975142,0.00010254166342995383,0.00013499910181218928,0.00014478781006552956,0.00010073726827448064
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p25,ELF1,up,0.25,H20.33.001,7,0.00046525656528371783,0.0004657256358768791,0.0005095652886666358,0.999999965940203,0.2500000000000001,0.05487704428630897,0.0,-2.230384520121983e-05,0.00014244658606392995,9.322166442871094e-05,0.00011828967503138951,0.0001022134508405413,0.0001334207398550851,0.00014828784125191824,0.00010036144937787737
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p25,ELF1,up,0.25,H20.33.002,4,0.0004683728839154355,0.00046159379417076707,0.0005354748573154211,0.9999999105930328,0.25,0.05487704428630894,0.0,-4.779733717441559e-05,0.0001556873321533203,9.810924530029297e-05,0.00012566149234771729,0.00010332465171813965,0.0001392066478729248,0.0001437664031982422,0.00010892748832702637
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,ELF1_up_0p25,ELF1,up,0.25,H20.33.004,4,0.00047442073991987854,0.000483923708088696,0.0005157318082638085,0.9999999552965164,0.2500000000000001,0.054877044286308956,0.0,3.710947930812836e-05,0.00015652179718017578,0.00011086463928222656,0.00014269351959228516,0.0001224726438522339,0.00014784932136535645,0.00016473233699798584,0.00013966113328933716
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p10,SPI1,down,0.1,H18.30.001,1,0.000107483436295297,0.000107483436295297,0.000107483436295297,1.0,0.02938104400318786,0.014930024775664958,0.6666666666666666,3.5762786865234375e-07,-6.318092346191406e-06,-1.1920928955078125e-05,-1.9550323486328125e-05,-2.205371856689453e-05,-1.2993812561035156e-05,-1.0728836059570312e-05,-7.748603820800781e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p10,SPI1,down,0.1,H18.30.002,5,0.0001437058650481049,5.656792927766219e-05,0.00042123798630200326,1.0000000238418578,0.03771646111354961,0.01657854693776805,0.6399999999999999,3.337860107421875e-07,-1.0603666305541993e-05,1.6093254089355469e-06,-7.843971252441406e-06,-1.468658447265625e-05,-4.76837158203125e-07,-2.7060508728027343e-06,-1.5985965728759765e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p10,SPI1,down,0.1,H19.33.004,11,6.425910098848611e-05,2.40971476159757e-05,0.00040480101597495377,1.0000000596046448,0.031081491607614208,0.01483104357389387,0.7090909090909091,-1.8910928206010298e-06,-9.845603596080434e-06,-8.745626969770951e-06,-1.4017928730357777e-05,-1.510706814852628e-05,-1.2814998626708984e-05,-8.897347883744674e-06,-1.0585243051702326e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p10,SPI1,down,0.1,H20.33.001,7,2.0626737101078368e-05,2.279315231135115e-05,2.717737152124755e-05,1.0000000425747462,0.019138133270867237,0.011779001906642064,0.8285714285714285,-2.5087169238499233e-06,2.282006399972098e-06,1.3794217790876116e-06,2.528939928327288e-06,2.052102770124163e-06,1.5667506626674107e-06,2.358640943254743e-06,2.5672571999686104e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p10,SPI1,down,0.1,H20.33.002,4,2.704946700760047e-05,2.6480475753487553e-05,3.689201912493445e-05,1.0000000298023224,0.03197332360086674,0.015634416987223617,0.7166666666666667,5.047768354415894e-07,-2.384185791015625e-07,8.940696716308594e-08,2.086162567138672e-07,-7.599592208862305e-07,-5.513429641723633e-07,7.003545761108398e-07,2.905726432800293e-07
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p10,SPI1,down,0.1,H20.33.004,4,2.5832292521954514e-05,2.320684870937839e-05,3.6030578485224396e-05,1.0000000298023224,0.02507676222957439,0.013970160920990805,0.7833333333333333,-4.926696419715881e-06,3.0994415283203125e-06,7.152557373046875e-07,1.6838312149047852e-06,8.195638656616211e-07,1.0728836059570312e-06,2.1904706954956055e-06,2.8461217880249023e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p25,SPI1,down,0.25,H18.30.001,1,0.00026878921198658645,0.00026878921198658645,0.00026878921198658645,1.0,0.07345261000796954,0.03732506193916228,0.6666666666666666,7.152557373046875e-07,-1.5854835510253906e-05,-2.968311309814453e-05,-4.8995018005371094e-05,-5.4955482482910156e-05,-3.254413604736328e-05,-2.658367156982422e-05,-1.919269561767578e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p25,SPI1,down,0.25,H18.30.002,5,0.0003591900778701529,0.00014137047401163727,0.0010529126739129424,0.9999998927116394,0.09429115278387404,0.04144636734442017,0.6399999999999999,9.417533874511719e-07,-2.658963203430176e-05,3.951787948608398e-06,-1.963376998901367e-05,-3.674030303955078e-05,-1.239776611328125e-06,-6.818771362304688e-06,-3.9911270141601564e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p25,SPI1,down,0.25,H19.33.004,11,0.00016061866980718068,6.024847607477568e-05,0.0010118928039446473,0.9999999674883756,0.07770372901903501,0.037077608934734434,0.7090909090909091,-4.75753437389027e-06,-2.4632974104447797e-05,-2.180988138372248e-05,-3.5020438107577235e-05,-3.775683316317472e-05,-3.2045624472878195e-05,-2.2229823199185457e-05,-2.6475299488414418e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p25,SPI1,down,0.25,H20.33.001,7,5.152811666318614e-05,5.695227810065262e-05,6.785198638681322e-05,1.0,0.04784533317716777,0.029447504766604935,0.8285714285714285,-6.286161286490304e-06,5.662441253662109e-06,3.303800310407366e-06,6.241457802908761e-06,5.108969552176339e-06,3.8913318089076455e-06,5.849770137241908e-06,6.36918204171317e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p25,SPI1,down,0.25,H20.33.002,4,6.760749420209322e-05,6.614685116801411e-05,9.218070044880733e-05,0.9999999850988388,0.07993330900216644,0.039086042468058836,0.7166666666666667,1.2349337339401245e-06,-6.407499313354492e-07,1.4901161193847656e-07,4.6193599700927734e-07,-1.9371509552001953e-06,-1.430511474609375e-06,1.6242265701293945e-06,7.152557373046875e-07
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_down_0p25,SPI1,down,0.25,H20.33.004,4,6.449939701269614e-05,5.7899767853086814e-05,9.008708002511412e-05,1.0000000298023224,0.06269190557393545,0.034925402302476725,0.7833333333333333,-1.2230128049850464e-05,7.748603820800781e-06,1.9371509552001953e-06,4.217028617858887e-06,2.16066837310791e-06,2.7418136596679688e-06,5.498528480529785e-06,7.167458534240723e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p10,SPI1,up,0.1,H18.30.001,1,0.0001232440845342353,0.0001232440845342353,0.0001232440845342353,1.0,0.10000000000000017,0.027168736708773903,0.0,4.172325134277344e-06,3.6597251892089844e-05,1.3589859008789062e-05,2.47955322265625e-05,2.4557113647460938e-05,2.4080276489257812e-05,1.8358230590820312e-05,2.968311309814453e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p10,SPI1,up,0.1,H18.30.002,5,0.0004417037358507514,0.0004037172766402364,0.0005962348077446222,0.9999999761581421,0.10000000000000005,0.027168736708773854,0.0,5.677938461303711e-05,0.00013905763626098633,9.255409240722656e-05,0.00015461444854736328,0.00014824867248535155,0.0001206040382385254,9.899139404296875e-05,0.00014846324920654298
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p10,SPI1,up,0.1,H19.33.004,11,0.0002651179516264661,0.0002522592549212277,0.0003985913353972137,1.0000000162558123,0.10000000000000019,0.0271687367087739,0.0,-1.9070099700580943e-05,7.80387358231978e-05,2.8371810913085938e-05,6.740743463689631e-05,6.95911320773038e-05,5.521557547829368e-05,4.470890218561346e-05,0.0001283206722953103
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p10,SPI1,up,0.1,H20.33.001,7,0.00025934912888000587,0.00026531345793046057,0.0002829106815624982,1.000000034059797,0.1000000000000001,0.02716873670877388,0.0,5.192522491727557e-05,7.865258625575475e-05,3.727844783238002e-05,8.033003125871931e-05,7.955517087663923e-05,6.241457802908761e-05,5.8276312691824774e-05,0.00013827851840427944
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p10,SPI1,up,0.1,H20.33.002,4,0.00024736627892707475,0.0002437986113363877,0.00027662658249028027,0.9999999701976776,0.1000000000000002,0.0271687367087739,0.0,1.7020851373672485e-05,7.483363151550293e-05,3.644824028015137e-05,7.623434066772461e-05,7.541477680206299e-05,5.938112735748291e-05,5.3375959396362305e-05,0.00013366341590881348
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p10,SPI1,up,0.1,H20.33.004,4,0.00025949799601221457,0.00027234705339651555,0.00028013065457344055,0.9999999552965164,0.10000000000000023,0.027168736708773907,0.0,1.387670636177063e-06,8.10474157333374e-05,2.8908252716064453e-05,6.154179573059082e-05,6.268918514251709e-05,5.240738391876221e-05,4.5806169509887695e-05,0.00014140456914901733
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p25,SPI1,up,0.25,H18.30.001,1,0.0003079435264226049,0.0003079435264226049,0.0003079435264226049,1.0,0.25000000000000033,0.06792184177193471,0.0,1.0251998901367188e-05,9.131431579589844e-05,3.3855438232421875e-05,6.186962127685547e-05,6.127357482910156e-05,6.020069122314453e-05,4.589557647705078e-05,7.390975952148438e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p25,SPI1,up,0.25,H18.30.002,5,0.0011044829152524471,0.0010091428412124515,0.0014912558253854513,0.9999994158744812,0.2500000000000001,0.06792184177193467,0.0,0.00014200210571289063,0.0003475964069366455,0.0002312302589416504,0.00038651227951049807,0.00037077665328979494,0.00030153989791870117,0.00024749040603637694,0.00037114620208740235
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p25,SPI1,up,0.25,H19.33.004,11,0.0006627751969393681,0.0006306766299530864,0.0009965114295482635,0.9999997940930453,0.24999999999999997,0.06792184177193461,0.0,-4.825944250280207e-05,0.00019507516514171255,7.103789936412464e-05,0.00016854026100852272,0.0001740509813482111,0.00013806603171608666,0.0001117153601212935,0.00032061880285089666
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p25,SPI1,up,0.25,H20.33.001,7,0.0006483974949722844,0.0006633146549575031,0.0007074406021274626,0.9999997956412179,0.24999999999999997,0.06792184177193461,0.0,0.00012913133416857039,0.0001967038427080427,9.33068139212472e-05,0.0002009272575378418,0.00019904545375279019,0.00015618971415928433,0.0001458014760698591,0.00034567713737487793
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p25,SPI1,up,0.25,H20.33.002,4,0.00061841266870033,0.0006095005373936146,0.0006915688281878829,0.9999998658895493,0.25000000000000006,0.06792184177193464,0.0,4.17027622461319e-05,0.00018709897994995117,9.128451347351074e-05,0.0001907646656036377,0.00018866360187530518,0.00014854967594146729,0.0001334846019744873,0.00033408403396606445
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,SPI1_up_0p25,SPI1,up,0.25,H20.33.004,4,0.0006488342914963141,0.0006809308542869985,0.0007004795479588211,0.9999997913837433,0.25,0.06792184177193464,0.0,2.7138739824295044e-06,0.0002027750015258789,7.253885269165039e-05,0.00015403330326080322,0.0001570284366607666,0.0001312941312789917,0.00011466443538665771,0.00035359710454940796
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,STAT1_down_0p10,STAT1,down,0.1,H18.30.001,1,2.407809552096296e-05,2.407809552096296e-05,2.407809552096296e-05,0.9999999403953552,0.05321929588721989,0.019555237469952302,0.5294117647058824,2.0265579223632812e-06,1.430511474609375e-06,-1.6689300537109375e-06,1.5497207641601562e-06,5.960464477539062e-07,1.1920928955078125e-07,-9.5367431640625e-07,2.384185791015625e-06
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,STAT1_down_0p10,STAT1,down,0.1,H18.30.002,5,0.00014333667058963329,7.833992276573554e-05,0.0003709591692313552,1.0000000476837159,0.03288140045564831,0.014034691618051395,0.6352941176470588,-2.2912025451660155e-05,-2.872943878173828e-05,-2.6428699493408202e-05,-2.4807453155517577e-05,-1.8906593322753906e-05,-2.7418136596679688e-05,-3.325939178466797e-05,-3.275871276855469e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,STAT1_down_0p10,STAT1,down,0.1,H19.33.004,11,7.185671661731745e-05,3.103936614934355e-05,0.0003083384654019028,1.0000000379302285,0.03446644177543687,0.014781288661179663,0.6417112299465241,6.6276301037181504e-06,-1.7415393482555043e-05,-9.68846407803622e-06,-1.1698766188188033e-05,-6.8924643776633525e-06,-1.1118975552645596e-05,-1.047958027232777e-05,-1.917102120139382e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,STAT1_down_0p10,STAT1,down,0.1,H20.33.001,7,0.0001246516749233706,3.0971485102782026e-05,0.00026972443447448313,1.000000068119594,0.023751366837560465,0.011721284278849244,0.7226890756302521,-4.688224622181484e-05,-3.263780048915318e-05,-1.8256051199776785e-05,-2.4906226566859653e-05,-1.4185905456542969e-05,-2.3518289838518414e-05,-2.6753970554896762e-05,-4.681093352181571e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,STAT1_down_0p10,STAT1,down,0.1,H20.33.002,4,6.897496143665194e-05,3.192770964233205e-05,0.0002046343288384378,1.0000000596046448,0.029577230428959322,0.012718400739486116,0.6911764705882353,2.103671431541443e-05,-2.0116567611694336e-05,-1.3947486877441406e-05,-1.7121434211730957e-05,-1.233816146850586e-05,-1.6614794731140137e-05,-1.4796853065490723e-05,-2.2970139980316162e-05
expression_matched_random_targets_seed_79006,expression_matched_random_targets,79006,STAT1_down_0p10,STAT1,down,0.1,H20.33.004,4,0.00013248706090962514,0.00013304067397257313,0.00024071293591987342,1.0000000298023224,0.025593767338146035,0.01211124069367822,0.6911764705882353,-8.359551429748535e-06,-4.766881465911865e-05,-2.9772520065307617e-05,-4.0471553802490234e-05,-2.804398536682129e-05,-3.8236379623413086e-05,-3.769993782043457e-05,-5.599111318588257e-05
