names,scores,logfoldchanges,pvals,pvals_adj
BBS9,-1.8159132,-0.17304204,0.06938369586576232,0.10948110388210201
HP1BP3,1.815486,-0.04338469,0.06944925655674464,0.10952610754042341
PTAFR,-1.8137426,-0.0933917,0.06971736336471501,0.10989032167881785
NCOA1,1.8129201,-0.106302105,0.0698441494735087,0.1100315130491024
C11orf49,-1.8057956,-0.09110668,0.07095028794243761,0.11159574544988726
ABCC4,1.8059644,-0.09186238,0.07092390359878571,0.11159574544988726
TIAM1,-1.8062584,-0.17884229,0.07087798299965116,0.11159574544988726
IFI44L,-1.8044803,-0.09615165,0.07115605094761436,0.1118004477428776
MYO9A,-1.804675,-0.12519781,0.07112555975065454,0.1118004477428776
SCAF8,1.8035932,-0.04769439,0.07129510823085533,0.11195944505503942
GLB1,1.8020613,0.09304807,0.07153575164665293,0.11227771635836131
MTMR14,-1.797761,-0.08483203,0.07221489143753193,0.11328351935319995
PRRC2B,1.7969106,-0.09556359,0.07234980522307564,0.11343498093564935
NLRP1,-1.7963206,-0.10096469,0.07244354654073311,0.11352176318015252
ARL8B,-1.7932351,-0.11237639,0.07293533646978544,0.11423188026544256
SERINC5,-1.7915294,-0.077995844,0.07320836888117721,0.11453817290033916
KIF1B,-1.7916983,-0.11690465,0.07318129872790353,0.11453817290033916
USP6NL,-1.7907894,-0.19998902,0.07332709647415125,0.11466325979590972
LINC02245,-1.7867086,-0.11205013,0.07398460331199917,0.11563027060971541
MTF2,-1.7777652,-0.09438826,0.07544244138732044,0.11784643379942238
ZNF407,1.7757565,0.0039716912,0.07577306375384218,0.1183003957339553
CSF3R,1.7752349,-0.026711596,0.07585910091447431,0.11837222237683405
PRKCA,-1.7747234,-0.22084334,0.07594357670233769,0.11844153813755937
TDRD7,-1.7741313,-0.0710119,0.07604143476235148,0.11846918998539165
ENTPD1-AS1,-1.7742982,-0.15487348,0.07601384020547446,0.11846918998539165
EIF4A1,-1.7722796,-0.113770805,0.07634815161880537,0.11886416394689259
HCK,-1.7721157,-0.20366505,0.07637535052387417,0.11886416394689259
CEBPD,-1.7710657,-0.10584599,0.07654977586285695,0.11907295487978328
NRP1,-1.7694098,-0.10828127,0.07682552288805584,0.11937628543351608
LARGE1,-1.7694724,-0.13111147,0.07681508703282987,0.11937628543351608
HIF1A,-1.768029,-0.18852454,0.07705606849421187,0.11967163578644144
MIS18BP1,-1.767275,-0.1659613,0.07718219415072552,0.11980459218041752
XRN1,-1.7658275,-0.17456861,0.07742478028686083,0.12011808777977308
CACNB4,-1.7644339,-0.13603865,0.07765896227994783,0.12041822310529927
MAP1B,-1.7625365,-0.07136213,0.07797869723788925,0.12078732725638476
ANKRD12,-1.7626696,-0.21453851,0.07795623066422014,0.12078732725638476
OSBPL9,-1.7582928,-0.14262386,0.07869771257241381,0.12183724401917677
TREM2,-1.757946,-0.08273956,0.07875668992804398,0.12186474731409004
RPL11,-1.7559513,-0.09702705,0.07909671998544537,0.1223268833666119
MINDY2,-1.7554675,-0.08082706,0.07917936709614416,0.12239068923329759
MIR181A1HG,-1.7545496,-0.10817778,0.07933636902369721,0.12256930156900349
ATF6,-1.7534918,-0.22756141,0.07951764297656644,0.122785206413424
PLCB2,-1.7510638,-0.06855361,0.07993491012129128,0.12336509876234775
TBL1X,-1.750144,-0.0987702,0.08009347134551013,0.12354532851782654
FOS,-1.7491188,-0.14022863,0.0802704842354999,0.12375381745796309
SNCA,-1.7475085,-0.14040154,0.08054916639853131,0.12411875197522516
GANC,-1.7470665,-0.09453971,0.08062580807629352,0.12417214295916663
ANKS1A,1.7451155,-0.10460355,0.08096477262090275,0.12462927258719907
ANP32A,-1.7445422,-0.1656667,0.08106457598946039,0.12471797669138104
VPS45,-1.7410913,-0.11192215,0.08166758452628986,0.12558036788571977
CHD1,-1.7383744,-0.17733751,0.0821448752421869,0.1262486466170201
HDLBP,-1.7361094,-0.10373722,0.082544489615828,0.12679691210078098
STAB1,-1.7356346,-0.10206818,0.08262846792066607,0.12686001019803195
EP300,-1.7349184,-0.18951604,0.0827552691217891,0.12698875495232506
MSR1,-1.7329782,-0.14851709,0.08309953264485487,0.12745089109483188
SEL1L,-1.7315985,-0.15019386,0.08334508288346264,0.12774493538390394
CPEB4,-1.7314156,-0.18744825,0.08337765481600765,0.12774493538390394
ATP11C,-1.7293643,-0.14576393,0.083743911579398,0.1282396408805178
ATP6V0A1,-1.7280242,-0.14310928,0.0839838783795153,0.12854054263365775
PTBP3,-1.72325,-0.18739054,0.08484332100724318,0.1297887740395334
DYNC1H1,-1.7208947,-0.11635162,0.08526993280503353,0.1303739355245523
KDM7A,-1.7200414,-0.11374195,0.08542491920484407,0.1305434036634232
UBE2E1,1.7190946,-0.024493964,0.08559713208658029,0.13060408647059749
ATP11B,-1.7192228,-0.12325306,0.08557380459600508,0.13060408647059749
ARFIP1,-1.7191215,-0.14816602,0.08559224916329458,0.13060408647059749
TNPO1,-1.7130996,-0.1644145,0.08669421811613193,0.13220980039680355
TRAF3,-1.7084883,-0.111442596,0.08754577633046846,0.13322756672923228
AC104123.1,-1.7086821,-0.1167079,0.08750986899924504,0.13322756672923228
ADPGK,-1.707781,-0.13590488,0.08767698507104701,0.13322756672923228
LINC01094,-1.708244,-0.13913627,0.08759109176505096,0.13322756672923228
CLEC16A,-1.7080204,-0.16279313,0.08763255537572948,0.13322756672923228
TUT4,-1.707938,-0.20765197,0.08764785483819257,0.13322756672923228
SERPING1,-1.7080503,-0.32760772,0.08762702597963727,0.13322756672923228
SLC25A37,1.7059244,-0.08031766,0.0880221628459204,0.1336833772652217
CAPZA1,-1.7049508,-0.16959292,0.08820359240419659,0.13389015541027172
SNX14,-1.7045604,-0.1524448,0.08827643400666534,0.1339319729901023
ROCK2,-1.7036356,-0.15815535,0.08844918614562014,0.13412525304235834
VAV1,1.7022856,-0.017485386,0.08870184513197817,0.13443944441581723
GSPT1,-1.7017492,-0.067180745,0.08880240076396158,0.13452289910811185
SP140,-1.699208,-0.07350886,0.08927998533728526,0.1351771206566065
PLCG2,1.6978343,-0.09475427,0.08953905499337131,0.13549999263838228
LOXL3,-1.6961703,-0.0773454,0.08985363356017056,0.13590649331837565
SREK1,-1.6958226,-0.074107066,0.08991947864008655,0.13593655334291202
ZNF800,-1.6931206,-0.10281812,0.09043251373247929,0.13664228058607114
FRMD5,1.6923875,0.1986723,0.09057211765364033,0.1367833257925508
LRRTM4,1.6876321,5.9651156e-05,0.09148186588590383,0.1380867163984776
NFE2L2,-1.6860557,-0.15791214,0.09178508427368563,0.1384737215292288
RPS19,1.6850761,0.0039863237,0.09197387965138397,0.13868779302862946
SLC12A6,-1.6838106,-0.10920055,0.0922182819823761,0.13898545352797456
RAPGEF2,1.6820513,-0.08286568,0.09255889437138415,0.1394277384901594
STEAP1B,-1.680742,-0.09101107,0.09281303735429125,0.13973938465205663
STK17A,-1.6793165,-0.07907758,0.09309037748794909,0.14008562149204348
TAB2,1.6779506,-0.12273807,0.09335674511156584,0.1404150026932351
CCM2,-1.6773635,-0.14842097,0.09347142251489712,0.14051601239275585
B2M,-1.6760572,-0.18197057,0.09372699007910484,0.14082861263410215
EPS15,1.6754632,-0.08862811,0.09384339539890794,0.1408603655810004
ARHGEF6,-1.6754999,-0.16025817,0.09383618969967789,0.1408603655810004
ZDHHC14,1.6735141,-0.041005377,0.09422612830077291,0.1413630955785822
ATP8A1,-1.6724949,-0.073659614,0.09442677077326046,0.14159227240189207
ARRB2,-1.6711439,-0.16491413,0.09469325727308804,0.14191989952180503
CHST15,1.6682938,0.002383596,0.09525740287017022,0.14262083052511054
AFTPH,-1.6684469,-0.15936922,0.09522705287687565,0.14262083052511054
SIK3,1.6659267,-0.061855387,0.09572802764647505,0.1432222012549914
NOL4L,-1.6657866,-0.1061828,0.09575593232367874,0.1432222012549914
MEG3,1.6641594,-0.015275046,0.09608057901078672,0.1436351224140022
NOTCH2,-1.6634948,-0.11270722,0.09621342590531012,0.14376104113289642
PWWP3A,-1.663009,-0.07773373,0.09631062219413902,0.1438335908222571
PLCB1,1.6531248,0.10298144,0.09830545489011353,0.14673863205959906
POU2F1,-1.6526679,-0.16931406,0.0983984704524555,0.14680336888391066
TBC1D12,-1.649343,-0.20492654,0.09907737768961096,0.1477417074272212
GPX4,-1.6482999,-0.066577144,0.09929112892191815,0.14791126862574908
HNRNPK,-1.6485314,-0.07889868,0.0992436647658863,0.14791126862574908
SEC22A,-1.6465507,-0.083862305,0.09965044620586745,0.14837178722595673
TAF1,-1.6351942,-0.0946772,0.10200833799449005,0.15180606716140266
MCF2L,1.633416,-0.05636222,0.10238152065210034,0.15228478700616735
TMEM181,-1.6243216,-0.08713011,0.1043071879709996,0.15503156102189608
KMT2E,1.6242005,-0.116085604,0.1043330424191996,0.15503156102189608
FLOT1,-1.6233888,-0.08410778,0.10450631365370076,0.15513343223651357
PIK3AP1,-1.6233878,-0.21659417,0.10450652587593338,0.15513343223651357
TAP2,-1.6226349,-0.103881426,0.10466748880250916,0.15529441263874538
ARPC1B,-1.6221361,-0.120893985,0.10477419788970041,0.1552968938144582
NUFIP2,-1.6222702,-0.1807104,0.1047454927357762,0.1552968938144582
ARHGAP6,1.6184309,-0.048960943,0.10556978367650395,0.15639772060692494
PSTPIP2,1.6179173,0.1848759,0.1056804337604715,0.1564832461841333
NRXN1,1.6166049,-0.054086775,0.10596357651524625,0.15682397184964122
R3HDM1,-1.6154577,-0.18197434,0.10621163155786861,0.1571124534850513
CLK1,-1.6115595,-0.11041081,0.10705781517852779,0.15828497974145334
LRRFIP2,-1.6067009,-0.10735819,0.10811999349518658,0.15977552262132272
EPHB2,-1.6013824,-0.060130134,0.10929226647429433,0.16142718879345072
RPRD1A,-1.6001158,-0.08546864,0.10957290749894347,0.16160019477828308
DYM,1.6003244,-0.10883426,0.10952664512588695,0.16160019477828308
GRB2,1.6001137,-0.11921938,0.10957334816721595,0.16160019477828308
MARCH7,-1.5997114,-0.19791935,0.10966261236112099,0.1616512187197581
TMEM156,1.5993379,-0.020388922,0.10974553624100392,0.16169285035607803
TLE3,-1.5980575,-0.07278396,0.11003019140311483,0.16203151194173832
MBTD1,-1.5968843,-0.11839975,0.11029150830866288,0.1623354853502818
SETD2,1.5937272,-0.09475656,0.11099713142880095,0.16329279484326586
ATM,1.5929981,-0.11184429,0.11116060972545493,0.16345197561321242
SPAG9,-1.5914514,-0.14236125,0.11150801775984737,0.16388131635977568
MSRA,1.5877829,0.01192646,0.11233545021346811,0.16501536327929717
LRCH1,1.5848901,-0.14522137,0.11299130392015334,0.16589636826807025
PDS5A,1.5810884,-0.099404,0.11385782238677641,0.16708564803855974
IQGAP1,-1.5792377,-0.0871735,0.11428153670078743,0.16754115221825902
SMG6,-1.5794206,-0.110577084,0.11423963321391382,0.16754115221825902
CMSS1,-1.5787122,-0.12969358,0.11440207661983536,0.16763475746523943
PTPRM,-1.5761831,-0.09288705,0.114983618015026,0.16840344649352745
ARMCX4,-1.5740373,-0.069572724,0.11547881281556262,0.16896133077467523
TGOLN2,-1.5741436,-0.08373627,0.11545424292063135,0.16896133077467523
CDK8,-1.5726377,-0.12971155,0.11580273836184381,0.16935148236200404
INPP5F,-1.5717119,-0.054994594,0.11601739498841504,0.16958153088519193
LNPEP,-1.5712748,-0.13554332,0.11611884363083332,0.16964595880255637
SREBF2,-1.5704552,-0.068269424,0.11630924771489788,0.16984021999652002
ARRB1,-1.567931,-0.15466774,0.11689723386934113,0.17061457085470963
LYPLAL1,-1.5651814,-0.09108098,0.11754040137953528,0.17146865657586868
BHLHE41,-1.5645336,-0.18912143,0.11769230233036156,0.17160559072528556
RAP1A,1.5639774,-0.13542397,0.11782289234227099,0.17171133201384686
PHF20L1,-1.5606922,-0.10734026,0.11859639254797802,0.1727534644159463
GNA12,-1.5586835,-0.061890285,0.11907129196309998,0.17335982783598555
LAT2,-1.5565299,-0.14848809,0.11958213623571812,0.1740179019926272
PTCHD4,-1.5558584,-0.08103936,0.11974177228458051,0.17416449613650004
AL034397.3,-1.5538735,-0.10739934,0.12021457187923212,0.1747662188037804
DDX5,1.5531942,-0.110331066,0.12037676662713158,0.1749160191235519
IFNGR2,1.5511259,-0.0667988,0.1208715191586686,0.17554866510421566
MAPRE2,1.5506858,0.08910131,0.12097699572822385,0.17561559959173192
LINC01278,-1.5483077,-0.07982317,0.12154824444283438,0.17635827223624204
PPP1CB,-1.5466706,-0.11296453,0.12194270933786032,0.17684384085927068
PARD3B,-1.5446976,-0.08254812,0.12241940674258062,0.1774481302636328
CRK,-1.5441602,-0.07136239,0.12254951442221089,0.1775376584680574
BABAM2,-1.5439466,-0.22877719,0.12260125079194226,0.1775376584680574
PAPOLG,-1.5433049,-0.06509217,0.12275680320481264,0.17767590165278072
NDFIP1,-1.5403079,-0.124074996,0.12348531860236471,0.1786428997589004
PIAS2,-1.5399692,-0.11253375,0.1235678717808413,0.178674912887994
YY1AP1,-1.5395967,-0.06619584,0.12365870580069217,0.1787188626845781
GTDC1,1.5392797,-0.027369002,0.12373601629211507,0.1787432340868511
SLC2A5,-1.538938,-0.19259341,0.12381942786972928,0.17877639072792456
RLF,-1.5377469,-0.16030422,0.12411049908639227,0.17910919755903462
TMEM260,-1.5341091,-0.079153374,0.1250027982908606,0.18030891441271943
PCDH7,-1.5300701,-0.058084413,0.12599938899084762,0.18160614462160812
AC005670.3,-1.5299667,-0.116038464,0.1260249606910855,0.18160614462160812
UBAC2,1.5291164,-0.06612092,0.1262355890473388,0.18182106030831996
VAPB,-1.5277833,-0.062954314,0.12656635482001355,0.18220872015714706
SIPA1L3,-1.5260786,-0.11512326,0.12699028378492871,0.18273005798152517
ASXL1,-1.525576,-0.12973967,0.12711549922072946,0.1828212700368176
AMBRA1,-1.5239002,-0.123405874,0.12753366071450675,0.1833335122667946
METTL15,-1.5224806,-0.12397361,0.12788870743656483,0.1837545713750837
CCR1,-1.5216929,-0.048672978,0.1280860661243618,0.1839487603349868
ATP2B4,-1.5208067,-0.07567874,0.1283083464405108,0.1841253078898375
TPCN1,-1.5207064,-0.07817172,0.12833353383867266,0.1841253078898375
LMO2,-1.5203657,-0.07329342,0.1284190999307092,0.18415871895979977
SCMH1,-1.5196881,-0.09279623,0.12858936599619294,0.18431350230283208
APOC1,-1.5193305,-0.04968629,0.12867931323141438,0.18435306648512226
CBFB,-1.5159103,-0.125071,0.12954203025476704,0.18540938212165836
ARL5A,-1.5160335,-0.16485816,0.12951088164283184,0.18540938212165836
SPPL2A,-1.515661,-0.07432856,0.12960509887901062,0.18540990681433692
LHFPL2,1.5137268,-0.12560499,0.13009513049324917,0.18602093852443802
FARS2,-1.5100682,-0.19011676,0.13102601953678528,0.1872614498648014
TPM3,-1.5079682,-0.09893368,0.13156266784861173,0.1879375888059637
RNF38,1.5071039,0.010420061,0.13178401544160273,0.18816288443303683
GRIA4,-1.5061603,-0.046888474,0.13202604635088122,0.18841748024109833
TRPC4AP,-1.5055245,-0.16043797,0.13218929282141043,0.18855944952865927
AAK1,1.5032486,-0.13548389,0.13277494617252292,0.18930352740219397
NBAS,-1.5021112,-0.18879265,0.13306839699803272,0.18963048189069048
KLHDC10,-1.5006688,-0.06675211,0.13344125024205317,0.1900702201183773
LINGO2,-1.5003182,-0.04514065,0.13353201774237142,0.19010793281858077
FBXO28,-1.498685,-0.0627199,0.13395537177654981,0.19061888081966208
ANOS1,-1.4980154,-0.1428088,0.1341292364008972,0.1907744839044988
SRGAP3,-1.4965631,-0.15460369,0.13450697283317992,0.19121976859024664
UBE2R2,1.4922131,0.031579897,0.13564329513984652,0.19264996336624696
XIAP,-1.4922895,-0.06784739,0.13562325029609604,0.19264996336624696
NEDD9,-1.4917005,-0.07097769,0.13577768067420248,0.19274824856150585
CUEDC1,-1.4894108,-0.062036835,0.13637924395875267,0.19341651049689768
SCFD1,-1.4894425,-0.13169596,0.13637087847972934,0.19341651049689768
BRD4,-1.4831921,-0.15355834,0.13802337120447902,0.1956544145022265
GBE1,-1.482754,-0.08866748,0.1381397690268478,0.19572558553540437
NEK1,-1.4798344,-0.08092797,0.138917423476765,0.19635698911127825
CD58,-1.4803064,-0.09249319,0.13879151136534107,0.19635698911127825
PRIM2,-1.4803371,-0.110844634,0.1387832969998423,0.19635698911127825
GALNT1,-1.4798523,-0.13213019,0.13891265046734413,0.19635698911127825
TRIM44,-1.4803839,-0.16876729,0.13877084367606474,0.19635698911127825
CRADD,-1.4773858,-0.089110576,0.13957225432283582,0.19718832108582202
AC131944.1,-1.4722947,-0.0682237,0.1409413199376283,0.19902745131593452
TRAF3IP2-AS1,-1.4711602,-0.120460086,0.1412477897128377,0.19936501870208165
CCDC26,-1.4698848,-0.11271547,0.1415929783084828,0.1997568878140189
MAGI2,1.4692013,0.013545165,0.14177820567635802,0.1999228203075778
SPNS2,-1.4680966,-0.07031953,0.14207797828069282,0.2002500389780785
PANK2,-1.4667704,-0.0901323,0.14243850987519677,0.2006625410676307
RBL2,-1.4660939,-0.06379735,0.14262269183042398,0.2008263332107446
TASOR,-1.465187,-0.110156305,0.14286990684242512,0.20107868373776824
SNAP25,-1.462785,-0.04595384,0.14352622282298863,0.20171437304542653
NAP1L1,-1.463092,-0.112912655,0.14344222252541422,0.20171437304542653
FNBP4,-1.4630324,-0.123939775,0.1434585303117556,0.20171437304542653
UBE4B,-1.459634,-0.11394101,0.1443907001027193,0.20283292171199094
MLLT10,1.458578,-0.105171,0.144681294606818,0.20314462875230807
MARK3,1.4583107,-0.10553656,0.14475490269475627,0.20315151745059057
DLGAP1,1.4576601,-0.014575879,0.1449342542764084,0.20330673144940212
S100Z,-1.4572916,-0.07801179,0.14503591669539592,0.2033528713457969
MEGF9,-1.4567243,-0.052868836,0.14519249037326107,0.2034759213430014
RABGEF1,1.4556992,0.017627738,0.1454758030653739,0.20377638544022292
INTS6,-1.4490743,-0.11876014,0.1473168454252504,0.20625753405419764
TRRAP,-1.4478296,-0.0932703,0.1476647273418412,0.20664675757208917
ASAH1,-1.4471937,-0.13581254,0.14784265849979442,0.20679789081546454
RPAP2,-1.4414709,-0.08192774,0.1494516991795915,0.20894972788371258
NBEA,1.4402053,-0.063786626,0.14980932356821205,0.20927893194497268
TMSB4X,-1.4401368,-0.17627148,0.1498287111692618,0.20927893194497268
CLASRP,-1.4329467,-0.045245,0.15187309151621614,0.21203433976083622
HADHB,-1.431529,-0.06191168,0.15227864413190115,0.2125002126937384
DGKB,-1.4289036,-0.05187233,0.15303195984648224,0.2134507100311547
SUGP2,-1.4285579,-0.08191516,0.15313135867477848,0.21348865044852425
SELPLG,-1.4275515,-0.040882286,0.15342098019910322,0.21379162980619615
TET3,1.4230108,-0.008519848,0.15473303339374522,0.21541693961643343
RYBP,-1.4232551,-0.06808867,0.1546622056087118,0.21541693961643343
HTT,-1.4223889,-0.13201317,0.15491338106693206,0.2155665260305497
PITPNA,1.4202293,0.12282039,0.15554094027666313,0.21633798701697687
TTBK2,-1.4196442,-0.14657253,0.15571129614097118,0.21647310892752786
DEK,1.4191782,0.10070733,0.15584704576497727,0.21656001613112677
ASCC3,-1.4150388,-0.17691655,0.15705710857723643,0.21813897137758953
ATXN10,-1.4142938,-0.16788797,0.1572756567292986,0.21833996100870234
TRAF3IP3,-1.4139471,-0.058535848,0.15737743301557228,0.2183787280277087
COG5,1.4122405,-0.10902858,0.15787916833595672,0.21886952684923772
RNF150,-1.4124063,-0.13418077,0.1578303435237305,0.21886952684923772
FAM120A,-1.4076838,-0.19154443,0.15922471987027076,0.2206314417321418
CTDSPL2,-1.4033636,-0.10030871,0.1605084523231689,0.222306085957663
ROBO2,1.4001708,0.03496363,0.16146217206900537,0.22352230468541615
SETX,1.3995867,-0.12370335,0.16163711682081217,0.22365978214278967
CEP128,-1.389932,-0.073467,0.16454953324997867,0.22758324126294993
CSF2RA,1.3857567,-0.034033425,0.16582118513740318,0.22923480339004262
PRMT3,-1.38196,-0.07078957,0.16698396767911272,0.2306266195362617
IL1B,-1.3820097,-0.40200055,0.16696871652122014,0.2306266195362617
RHBDD1,-1.3792521,-0.084025756,0.1678170461748193,0.2316690035195801
FBXO38,-1.3772663,-0.058923,0.16842993087145242,0.23240658216840168
AKAP9,-1.3737915,-0.16550907,0.16950644216738975,0.23378290554522924
ADAM10,1.3719904,-0.12250247,0.17006641995473037,0.23444587590029728
PDXDC1,-1.3716289,-0.07591952,0.17017901487302733,0.2344917739886029
FOXO3,1.3694772,-0.05561228,0.1708501720700072,0.23519737374814306
OLFML3,-1.3696837,-0.23052403,0.17078563522561385,0.23519737374814306
GPD2,-1.3669907,-0.122807555,0.17162821912868864,0.23615851277968
MOB3B,-1.3664354,-0.045233235,0.17180234365887026,0.23628815358106015
WDR70,-1.3655095,-0.20961222,0.17209294895261007,0.23657780104735843
EML1,-1.360481,-0.037749548,0.17367774861357832,0.2385346505575249
