feature_name,state,module,statistic,pathology_used_to_define_feature
state_pseudobulk__*__FBXW11,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__STK10,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CPEB4,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NSD1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RASGEF1C,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MGAT1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__EXOC2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GMDS,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GMDS-DT,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SERPINB9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SERPINB6,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PRPF4B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CDYL,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FARS2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__LY86,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RREB1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GCNT2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PHACTR1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RANBP9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__JARID2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DTNBP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RNF144B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__E2F3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__C6orf62,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CARMIL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HIST1H2AC,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HLA-E,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HSPA1A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HLA-DRA,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HLA-DRB1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PPARD,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MAPK14,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FGD2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__BTBD9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CCND3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UBR2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__BICRAL,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SUPT3H,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RUNX2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DST,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PRIM2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PHF3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ADGRB3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FAM135A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SMAP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__OGFRL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__EEF1A1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PHIP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DOP1A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SNX14,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZNF292,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RNGTT,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ASCC3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AL357522.1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PDSS2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FOXO3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SESN1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CDK19,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__REV3L,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TRAF3IP2-AS1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DSE,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CEP85L,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MAN1A1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ARHGAP18,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SGK1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__IFNGR1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NHSL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AIG1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PHACTR2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PLAGL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UTRN,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SHPRH,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__STXBP5,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UST,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__IPCEF1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SCAF8,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TIAM2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZDHHC14,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SNX9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SYTL3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__IGF2R,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PRKN,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RPS6KA2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FAM120B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CARD11,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SDK1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ACTB,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RNF216,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RAC1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UMAD1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GLCCI1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PHF14,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SCIN,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SNX13,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TRA2A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__OSBPL3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CPVL,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZNRF2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GARS-DT,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AVL9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__BBS9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SEPTIN7,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__VPS41,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CDK13,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__COA1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CCM2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TNS3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__VOPP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RABGEF1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AUTS2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__LAT2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GTF2I,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GSAP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PTPN12,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MAGI2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AKAP9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ANKIB1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CDK6,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SLC25A13,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SMURF1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PILRA,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SRPK2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ATXN7L1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__COG5,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__IMMP2L,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FOXP2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TFEC,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CTTNBP2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CPED1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SND1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AHCYL2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NRF1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UBE2H,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CHCHD3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CNOT4,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZC3HAV1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HIPK2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__BRAF,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TPK1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CNTNAP2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CUL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PRKAG2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RBM33,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UBE3C,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DNAJB6,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ERICH1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CSMD1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MCPH1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TNKS,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MSRA,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__XKR6,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AC068587.4,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MSR1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MICU3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MTUS1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ASAH1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CSGALNACT1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SLC25A37,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AC120193.1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DOCK5,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PPP2R2A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__BNIP3L,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DPYSL2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PTK2B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HMBOX1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__KIF13B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NSD3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TACC1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PLEKHA2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ADAM9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__KAT6A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__HOOK3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CEBPD,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PRKDC,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PCMTD1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RAB2A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CHD7,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SGK3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ARFGEF1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NCOA2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__STAU2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UBE2W,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MRPS28,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RALYL,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CPQ,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MTDH,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__STK3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PABPC1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UBR5,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TRPS1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__EXT1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SAMD12,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DEPTOR,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TMEM65,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MTSS1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NSMCE2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CCDC26,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ASAP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SLA,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ST3GAL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__KHDRBS3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AC079015.1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TRAPPC9,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PTK2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SMARCA2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RFX3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__JAK2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RIC1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__KIAA2026,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__KDM4C,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PTPRD,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZDHHC21,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__BNC2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CNTLN,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__DENND4C,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MTAP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__B4GALT1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UBE2R2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RNF38,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZCCHC7,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PGM5,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__APBA1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TLE4,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AGTPBP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TUT7,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SPIN1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SEMA4D,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AUH,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CENPP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FAM120A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__AOPEP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MFSD14C,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TGFBR1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ERP44,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__INVS,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ABCA1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__LPAR1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ECPAS,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__UGCG,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PTBP3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CNTRL,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GSN,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RABGAP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__STRBP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MAPKAP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PBX3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MVB12B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__GARNL3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__FNBP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ABL1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__EHMT1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZMYND11,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__LARP4B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__WDR37,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TASOR2,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PFKFB3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TAF3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__USP6NL,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MRC1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MLLT10,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ARHGAP21,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ABI1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MAP3K8,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZNF438,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZEB1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__EPC1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__CCDC7,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NRP1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ZNF33A,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__RASSF4,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ALOX5,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__MAPK8,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__WDFY4,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SGMS1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__LNCAROD,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ARID5B,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__SRGN,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__VSIR,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__PSAP,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ANAPC16,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__P4HA1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__ADK,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NUTM2B-AS1,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__TSPAN14,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
state_pseudobulk__*__NRG3,all_observed_supertypes,full_state_pseudobulk_gene,mean_expression,False
