model,source_latent_dim,source_latent_factor,target_latent_dim,target_latent_factor,mean_jacobian,abs_mean_jacobian,source_annotation,target_annotation
fine_bridge_06,46,z_46,99,z_99,-0.39982205629348755,0.39982205629348755,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,5,z_5,50,z_50,-0.3995950520038605,0.3995950520038605,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,95,z_95,120,z_120,-0.39957481622695923,0.39957481622695923,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,58,z_58,46,z_46,-0.39952749013900757,0.39952749013900757,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,95,z_95,27,z_27,0.3991253674030304,0.3991253674030304,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.42)
fine_bridge_06,5,z_5,96,z_96,-0.3989311754703522,0.3989311754703522,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,80,z_80,64,z_64,0.3982202708721161,0.3982202708721161,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,91,z_91,88,z_88,0.39769136905670166,0.39769136905670166,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,18,z_18,46,z_46,-0.39762264490127563,0.39762264490127563,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,123,z_123,75,z_75,-0.3976152241230011,0.3976152241230011,lysosome_phagocytosis (+0.43),homeostatic_microglia (+0.09)
fine_bridge_06,5,z_5,24,z_24,0.3974796533584595,0.3974796533584595,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,102,z_102,111,z_111,-0.39746612310409546,0.39746612310409546,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,65,z_65,27,z_27,0.397055059671402,0.397055059671402,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.42)
fine_bridge_06,93,z_93,116,z_116,0.3967907726764679,0.3967907726764679,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,5,z_5,117,z_117,0.39620211720466614,0.39620211720466614,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,104,z_104,118,z_118,0.3958144783973694,0.3958144783973694,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,5,z_5,48,z_48,0.3955736756324768,0.3955736756324768,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,110,z_110,75,z_75,0.39524152874946594,0.39524152874946594,lysosome_phagocytosis (-0.43),homeostatic_microglia (+0.09)
fine_bridge_06,93,z_93,48,z_48,0.3945973515510559,0.3945973515510559,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,36,z_36,47,z_47,-0.3945618271827698,0.3945618271827698,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,60,z_60,27,z_27,-0.39400142431259155,0.39400142431259155,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.42)
fine_bridge_06,91,z_91,93,z_93,-0.3937171399593353,0.3937171399593353,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,104,z_104,85,z_85,0.392752081155777,0.392752081155777,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,65,z_65,25,z_25,-0.39269399642944336,0.39269399642944336,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,59,z_59,18,z_18,0.39259102940559387,0.39259102940559387,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,84,z_84,57,z_57,0.39202171564102173,0.39202171564102173,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,37,z_37,27,z_27,0.39135730266571045,0.39135730266571045,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.42)
fine_bridge_06,61,z_61,36,z_36,-0.39040568470954895,0.39040568470954895,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,102,z_102,44,z_44,0.38981351256370544,0.38981351256370544,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,61,z_61,0,z_0,0.38935139775276184,0.38935139775276184,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,45,z_45,82,z_82,-0.3892803490161896,0.3892803490161896,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,37,z_37,92,z_92,-0.38901111483573914,0.38901111483573914,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,107,z_107,35,z_35,-0.3886168301105499,0.3886168301105499,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,91,z_91,5,z_5,-0.3884698450565338,0.3884698450565338,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,45,z_45,92,z_92,0.38813355565071106,0.38813355565071106,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,19,z_19,82,z_82,-0.38812825083732605,0.38812825083732605,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,93,z_93,118,z_118,0.3873881697654724,0.3873881697654724,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,45,z_45,44,z_44,-0.3872169256210327,0.3872169256210327,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,123,z_123,14,z_14,0.38694098591804504,0.38694098591804504,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,104,z_104,10,z_10,0.38691267371177673,0.38691267371177673,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,104,z_104,79,z_79,-0.3867945075035095,0.3867945075035095,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,37,z_37,111,z_111,-0.3866874575614929,0.3866874575614929,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,80,z_80,73,z_73,-0.38667017221450806,0.38667017221450806,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,60,z_60,24,z_24,0.38665810227394104,0.38665810227394104,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,122,z_122,14,z_14,0.3863074481487274,0.3863074481487274,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,93,z_93,0,z_0,0.38519713282585144,0.38519713282585144,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,45,z_45,100,z_100,-0.3850720226764679,0.3850720226764679,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,59,z_59,88,z_88,-0.38452690839767456,0.38452690839767456,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,88,z_88,111,z_111,0.3843704164028168,0.3843704164028168,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,37,z_37,82,z_82,0.38415899872779846,0.38415899872779846,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,61,z_61,6,z_6,0.38363730907440186,0.38363730907440186,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,45,z_45,60,z_60,0.3832413852214813,0.3832413852214813,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,99,z_99,8,z_8,-0.3831040859222412,0.3831040859222412,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,59,z_59,69,z_69,-0.3830524981021881,0.3830524981021881,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,118,z_118,44,z_44,-0.3828469216823578,0.3828469216823578,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,61,z_61,73,z_73,-0.3827815055847168,0.3827815055847168,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,102,z_102,59,z_59,-0.38257643580436707,0.38257643580436707,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,80,z_80,82,z_82,-0.3825641870498657,0.3825641870498657,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,53,z_53,5,z_5,0.3821152448654175,0.3821152448654175,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,59,z_59,12,z_12,-0.38156870007514954,0.38156870007514954,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,91,z_91,10,z_10,-0.38153156638145447,0.38153156638145447,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,60,z_60,41,z_41,-0.38129958510398865,0.38129958510398865,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,84,z_84,73,z_73,0.3811894357204437,0.3811894357204437,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,104,z_104,67,z_67,-0.38065052032470703,0.38065052032470703,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,27,z_27,120,z_120,-0.3801875114440918,0.3801875114440918,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.43)
fine_bridge_06,5,z_5,29,z_29,-0.37995386123657227,0.37995386123657227,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,61,z_61,100,z_100,-0.37927383184432983,0.37927383184432983,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,93,z_93,91,z_91,-0.3792265057563782,0.3792265057563782,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,45,z_45,118,z_118,0.37901806831359863,0.37901806831359863,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,99,z_99,63,z_63,-0.37895268201828003,0.37895268201828003,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,5,z_5,23,z_23,-0.37887704372406006,0.37887704372406006,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,60,z_60,100,z_100,-0.3785989284515381,0.3785989284515381,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,59,z_59,52,z_52,0.3781571686267853,0.3781571686267853,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,102,z_102,23,z_23,0.3774537742137909,0.3774537742137909,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,59,z_59,120,z_120,0.3764234483242035,0.3764234483242035,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,122,z_122,25,z_25,0.3763794004917145,0.3763794004917145,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,84,z_84,46,z_46,-0.3757905066013336,0.3757905066013336,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,56,z_56,118,z_118,-0.3757854700088501,0.3757854700088501,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,5,z_5,36,z_36,-0.3755006194114685,0.3755006194114685,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,21,z_21,118,z_118,-0.3753434717655182,0.3753434717655182,lysosome_phagocytosis (-0.44),lysosome_phagocytosis (-0.43)
fine_bridge_06,99,z_99,35,z_35,-0.37514156103134155,0.37514156103134155,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,91,z_91,44,z_44,0.37511950731277466,0.37511950731277466,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,61,z_61,63,z_63,0.37500160932540894,0.37500160932540894,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,84,z_84,11,z_11,0.3748936057090759,0.3748936057090759,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,11,z_11,59,z_59,0.37457942962646484,0.37457942962646484,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,65,z_65,75,z_75,0.3744924068450928,0.3744924068450928,lysosome_phagocytosis (-0.43),homeostatic_microglia (+0.09)
fine_bridge_06,61,z_61,48,z_48,0.3740890920162201,0.3740890920162201,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,60,z_60,74,z_74,0.3738265335559845,0.3738265335559845,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,46,z_46,101,z_101,0.37378308176994324,0.37378308176994324,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,104,z_104,74,z_74,0.37358954548835754,0.37358954548835754,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,27,z_27,17,z_17,-0.373456746339798,0.373456746339798,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.43)
fine_bridge_06,91,z_91,16,z_16,-0.373138964176178,0.373138964176178,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,102,z_102,25,z_25,-0.3730952739715576,0.3730952739715576,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,95,z_95,115,z_115,0.3730194866657257,0.3730194866657257,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,99,z_99,20,z_20,0.3729109466075897,0.3729109466075897,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.40)
fine_bridge_06,19,z_19,92,z_92,0.37247273325920105,0.37247273325920105,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,93,z_93,6,z_6,0.3724408447742462,0.3724408447742462,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,107,z_107,25,z_25,-0.37212011218070984,0.37212011218070984,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,104,z_104,50,z_50,-0.37198737263679504,0.37198737263679504,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,93,z_93,1,z_1,-0.37158167362213135,0.37158167362213135,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,60,z_60,93,z_93,0.37142378091812134,0.37142378091812134,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,84,z_84,71,z_71,-0.3714119791984558,0.3714119791984558,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,75,z_75,14,z_14,-0.3713003695011139,0.3713003695011139,homeostatic_microglia (+0.09),lysosome_phagocytosis (-0.43)
fine_bridge_06,44,z_44,46,z_46,-0.3703848421573639,0.3703848421573639,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,65,z_65,44,z_44,0.37014201283454895,0.37014201283454895,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,5,z_5,116,z_116,0.3699900507926941,0.3699900507926941,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,122,z_122,92,z_92,0.369709312915802,0.369709312915802,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,91,z_91,6,z_6,-0.3693664073944092,0.3693664073944092,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,99,z_99,69,z_69,0.3693574070930481,0.3693574070930481,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,5,z_5,100,z_100,-0.3691236674785614,0.3691236674785614,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,110,z_110,87,z_87,0.3689146339893341,0.3689146339893341,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,104,z_104,110,z_110,0.36864209175109863,0.36864209175109863,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,30,z_30,59,z_59,0.368461936712265,0.368461936712265,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,93,z_93,44,z_44,-0.36827394366264343,0.36827394366264343,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,104,z_104,16,z_16,0.3680892586708069,0.3680892586708069,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,76,z_76,82,z_82,0.368051677942276,0.368051677942276,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,124,z_124,74,z_74,0.36800533533096313,0.36800533533096313,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,37,z_37,69,z_69,0.3679144084453583,0.3679144084453583,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,68,z_68,57,z_57,0.367779940366745,0.367779940366745,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.43)
fine_bridge_06,73,z_73,46,z_46,-0.3673849403858185,0.3673849403858185,lysosome_phagocytosis (+0.44),lysosome_phagocytosis (-0.43)
fine_bridge_06,47,z_47,73,z_73,0.36685359477996826,0.36685359477996826,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (+0.44)
fine_bridge_06,118,z_118,124,z_124,0.36667966842651367,0.36667966842651367,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,61,z_61,8,z_8,0.3666383922100067,0.3666383922100067,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,93,z_93,8,z_8,0.3663440942764282,0.3663440942764282,lysosome_phagocytosis (-0.43),lysosome_phagocytosis (-0.43)
fine_bridge_06,21,z_21,27,z_27,0.36602583527565,0.36602583527565,lysosome_phagocytosis (-0.44),lysosome_phagocytosis (+0.42)
fine_bridge_06,80,z_80,69,z_69,-0.3657989799976349,0.3657989799976349,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.43)
