source,target,score,source_idx,target_idx
EHMT1,TFDP2,509,1626,690
EIF2AK2,TPT1,509,318,2077
EIF4E,NUP153,509,843,1080
EIF4E,TUT4,509,843,95
ELP3,NIN,509,1426,2163
EML1,KIF2A,509,2229,937
EMSY,HDAC8,509,1842,2909
EMSY,NR2C2,509,1842,554
ENSA,STRN,509,176,316
EP300,SRRM2,509,2857,2351
EPS15,FRYL,509,92,799
ESR1,RPS27A,509,1223,345
FBXO28,WDR26,509,264,265
FUS,PDSS2,509,2386,1174
GALNT1,RAB3GAP1,509,2601,426
GALNT1,RAB3GAP2,509,2601,256
GALNT2,RAB3GAP2,509,268,256
GATAD2A,PHC2,509,2674,61
GATAD2A,TRPS1,509,2674,1490
GCC2,PIK3R1,509,401,941
GLIS3,ZC3H12C,509,1519,1866
GNAS,NF1,509,2784,2482
GRB2,SEC31A,509,2550,823
GRIA4,NSF,509,1859,2514
HCLS1,STAM2,509,652,442
HECTD1,UBR2,509,2143,1130
HLA-A,SEC31A,509,1091,823
HNRNPD,HSP90AA1,509,821,2235
HNRNPD,SF3B1,509,821,484
IKBKB,UBE2D3,509,1436,848
IL17RA,MAP2K5,509,2830,2311
IL1B,WNT5A,509,407,613
IL1B,YWHAZ,509,407,1480
IL6,MAP3K5,509,1264,1206
IREB2,PPARGC1B,509,2329,1024
IRS2,PTK2,509,2124,1512
IWS1,TCERG1,509,418,1020
JAK1,UBE2E1,509,107,559
JAK2,YWHAB,509,1520,2771
JAK3,SH2B3,509,2670,2022
JDP2,NFE2L2,509,2202,470
KCNQ3,PRKACB,509,1505,123
KDM7A,MAP2K1,509,1375,2309
KEAP1,PSMF1,509,2658,2719
KEAP1,SEM1,509,2658,1324
KIF16B,STX18,509,2739,766
KMT5B,SETD3,509,1830,2228
KPNB1,RPL13,509,2519,2431
KPNB1,RPL3,509,2519,2854
LPIN2,PLPP1,509,2575,930
MAP2K4,RPS27A,509,2457,345
MFSD11,PPP1R21,509,2557,339
MLLT10,SARNP,509,1646,1957
MOB3A,STK38L,509,2642,1926
MRC1,TYROBP,509,1645,2687
MSN,RRBP1,509,2902,2740
MSN,TPR,509,2902,230
NRP1,SEMA4D,509,1661,1563
OGT,PPARG,509,2908,551
PABPC1,SNRNP70,509,1479,2707
PCBP2,PSMA1,509,1954,1785
PHF3,RBBP6,509,1143,2379
PIK3C2A,SORT1,509,1788,146
PIK3CA,SMARCA4,509,721,2660
PIK3CA,TREM2,509,721,1126
PIK3R1,PPM1B,509,941,330
PIKFYVE,VPS39,509,503,2262
PLEK,RHEB,509,367,1382
PLEK,VPS36,509,367,2097
PPM1B,TPM3,509,330,186
PPP2CA,PTMA,509,1002,528
PRKCA,TLN2,509,2544,2298
RAB14,RPN2,509,1598,2766
RAB5A,SQSTM1,509,557,1054
RB1CC1,RICTOR,509,1445,920
RHOA,TLR4,509,601,1594
RPS6,UPF2,509,1531,1639
RPTOR,YWHAG,509,2566,1304
SCMH1,TNRC6C,509,77,2559
SEC62,TAX1BP1,509,709,1272
SKIL,WWP1,509,711,1470
SND1,TRAK1,509,1359,585
SPAST,WDFY3,509,310,824
STAT3,TFDP2,509,2505,690
TBK1,TLR5,509,1970,263
TBL1X,USP9X,509,2875,2892
TENT4A,ZC3HAV1,509,902,1371
UBE2D2,UBE2G1,509,1010,2444
USF2,YY1,509,2685,2231
ABCC4,SLC15A2,508,2106,656
ABL2,PIK3R1,508,216,941
ACTB,CSF1R,508,1248,1025
ACTB,DDX3X,508,1248,2893
ACTB,RPL18,508,1248,2705
ADGRL3,GNG2,508,807,2165
AGAP1,RASA1,508,533,965
AGO3,KAT2B,508,67,558
AGO3,MAPK14,508,67,1120
AKAP9,KDM7A,508,1313,1375
ALMS1,CDK5RAP2,508,376,1595
ALOX5,CYBB,508,1667,2890
ANK2,UBE2K,508,855,792
ANKFY1,SNX3,508,2443,1176
ANKRD17,ZFR,508,813,915
ANKS1A,UHRF1BP1,508,1117,1116
AP2A2,IGF2R,508,1764,1236
AP2A2,RPS6KA5,508,1764,2217
AP2A2,SCARB2,508,1764,817
AP3B1,KSR1,508,954,2470
APC,HECTD1,508,983,2143
APC,TLE3,508,983,2316
ARHGEF7,UBC,508,2127,2043
ARID1A,TRRAP,508,45,1327
ARID4B,KAT6B,508,274,1693
ATP6V1H,RPTOR,508,1446,2566
ATRX,MPHOSPH8,508,2913,2047
AXL,IL1B,508,2694,407
AXL,LGALS3,508,2694,2167
BCL2,MSN,508,2627,2902
BCL2,YWHAH,508,2627,2846
BRAF,CDKN1A,508,1376,1122
BTG2,SESN1,508,242,1178
C1QA,HLA-DPA1,508,32,1111
CALM1,ITGB5,508,2215,665
CANX,MAN1A1,508,1053,1191
CAPZA1,RAB3GAP2,508,156,256
CAPZA2,EPB41L3,508,1352,2577
CAPZB,GOSR1,508,26,2479
CBL,CD81,508,1877,1766
CCL2,SIRPA,508,2486,2721
CCND3,GAPDH,508,1128,1898
CD163,ENTPD1,508,1902,1721
CDC42,NOTCH2,508,31,165
CDKN2A,PPARG,508,1534,551
CLEC7A,IL17RA,508,1906,2830
CLOCK,PPARG,508,805,551
CLTA,MSN,508,1544,2902
CLTA,RPS6KA1,508,1544,44
CLTC,HSP90B1,508,2528,2008
COA1,NDUFS4,508,1285,926
COP1,DCUN1D1,508,213,726
COP1,PSME4,508,213,342
CPSF6,WTAP,508,1978,1235
CXCL10,JUN,508,816,101
CYFIP1,WIPF1,508,2243,466
DCP1A,RPS9,508,611,2713
DCTN4,GALNT1,508,1028,2601
DCTN4,PAK2,508,1028,750
DCUN1D1,KLHL2,508,726,886
DDB2,UIMC1,508,1808,1047
DDIT3,RPL15,508,1965,560
DDIT3,RPS15,508,1965,2641
DDX39B,TPR,508,1097,230
DHX15,XRCC5,508,781,508
DLG1,PRKCA,508,752,2544
DNM3,HLA-DRA,508,209,1103
DYNC1I2,GBF1,508,461,1734
E2F3,TNRC6C,508,1085,2559
EEA1,RAB6A,508,1995,1837
EIF3A,RPL19,508,1748,2498
ERBB4,RUNX2,508,506,1135
ESR1,GRM5,508,1223,1854
ETFA,GSN,508,2325,1599
ETS2,TNRC6B,508,2814,2855
EWSR1,STAG2,508,2841,2930
FAM120B,MED15,508,1241,2833
FNIP1,RHEB,508,999,1382
FOXP1,KMT2C,508,630,1385
FRS2,GCC2,508,1979,401
FRYL,NHLRC2,508,799,1743
G3BP1,HNRNPA3,508,1029,469
G3BP1,RPS9,508,1029,2713
GCC2,MSN,508,401,2902
GLUL,PKM,508,222,2318
GSK3B,UBE3A,508,650,2245
HDAC4,SIK3,508,536,1872
HLA-DRA,MS4A6A,508,1103,1816
HNMT,NCOR1,508,430,2461
HNRNPC,MDM2,508,2136,1976
HNRNPK,THOC2,508,1557,2928
HNRNPU,SPEN,508,283,19
HSD17B4,UBC,508,990,2043
HSPA1A,RANBP2,508,1099,403
HSPA1B,RANBP2,508,1100,403
HTT,SOD2,508,764,1234
IFNAR2,IL1B,508,2803,407
IFNAR2,TLR4,508,2803,1594
IFNGR2,IL18,508,2806,1869
IKBKB,STAT5B,508,1436,2504
IKBKB,TGFB1,508,1436,2695
IL18,NLRC5,508,1869,2402
IL1B,P2RX4,508,407,2033
IL6,ZFP36,508,1264,2690
INSR,MTUS1,508,2651,1406
ISG15,SPECC1,508,0,2467
ITSN2,STAM,508,299,1644
JARID2,PHC2,508,1077,61
JUN,PIK3CB,508,101,685
KAT6A,NSD1,508,1435,1048
KCND2,RPL9,508,1354,791
KCNQ1,RPL9,508,1767,791
KCNQ3,RPL9,508,1505,791
KCNQ5,RPL9,508,1150,791
KDM3B,SCAF8,508,1007,1227
KDM7A,TENT4A,508,1375,902
KHDRBS1,SRSF4,508,56,52
KIDINS220,KLC1,508,289,2241
LARP4B,NFX1,508,1629,1539
LUC7L3,TRA2A,508,2522,1267
MAP3K1,PPP3CA,508,933,845
MAPK1,PTK2B,508,2835,1424
MAPK14,PPM1L,508,1120,708
MBNL2,PABPN1,508,2110,2140
MGLL,SREBF2,508,669,2858
MNAT1,POLR2J3,508,2179,1337
MON2,VPS29,508,1968,2021
MTHFD1L,SUCLG2,508,1222,625
MTREX,TRIP12,508,929,521
NCOR2,RNGTT,508,2041,1163
NIN,NUMA1,508,2163,1833
NIPBL,PCF11,508,917,1850
NPC2,UGCG,508,2199,1588
OLFML3,P2RY13,508,159,700
OLR1,PPARG,508,1907,551
OLR1,TLR2,508,1907,880
PCBP2,RPSA,508,1954,581
PDS5A,RBBP4,508,793,59
PDS5A,TRPM7,508,793,2279
PFKFB3,PYGL,508,1635,2164
PIAS1,RNF111,508,2312,2292
PIAS1,TOP1,508,2312,2769
PLPP1,RALYL,508,930,1469
RALGAPB,ZNF292,508,2768,1161
RBBP4,TCF20,508,59,2859
RIMS2,SNAP25,508,1485,2734
RPS3,STT3B,508,1840,569
RSRC1,TTC37,508,704,971
SCARB2,STAT3,508,817,2505
SELPLG,TLR2,508,2015,880
STAT1,TYROBP,508,481,2687
STAT3,TPR,508,2505,230
STAT5B,TRIP11,508,2504,2220
UBE2E3,UBE2G1,508,473,2444
ABCA7,HLA-DRB1,507,2637,1104
ABI1,FCGR3A,507,1650,200
ABL2,RCSD1,507,216,204
ACAP2,UBR1,507,747,2268
ACIN1,SF3B1,507,2139,484
ACIN1,SFSWAP,507,2139,2044
ADAM17,STAT3,507,290,2505
AGO3,TFDP2,507,67,690
AGO4,TFDP2,507,66,690
AKAP9,CAMSAP2,507,1313,238
AKT3,INPP4B,507,282,870
ANKRD11,DLGAP2,507,2429,1393
ANKRD17,CNOT1,507,813,2404
AP1B1,HLA-DPA1,507,2842,1111
AP2A2,ARRB1,507,1764,1839
AP2A2,STAM2,507,1764,442
AP3B1,SNX9,507,954,1230
APP,HNRNPA2B1,507,2796,1269
APP,TYROBP,507,2796,2687
APPBP2,MED13,507,2531,2533
AQR,DDX39B,507,2252,1097
ARAP1,DGKB,507,1834,1260
ARHGAP17,SPATA13,507,2381,2053
ARID1A,SPEN,507,45,19
ARID2,CBFB,507,1940,2406
ARIH1,UBE2G1,507,2320,2444
ARPC3,FCGR3A,507,2020,200
ASB3,COMMD10,507,341,987
ATP6V0A1,PIKFYVE,507,2506,503
ATP6V1H,LAMP2,507,1446,2927
ATXN7,DAB1,507,622,99
ATXN7L1,RAD23B,507,1341,1581
B2M,SEC31A,507,2274,823
BABAM2,SEM1,507,306,1324
BACH1,RPS27A,507,2797,345
BAZ1A,CHD7,507,2149,1455
BCL2,DNMT3A,507,2627,301
BCL2,GOLPH3,507,2627,914
BCL2L1,CXCL8,507,2750,814
BCL2L1,TMBIM4,507,2750,1973
BCL6,CDKN2A,507,739,1534
BCL6,KAT2B,507,739,558
BCL6,MALT1,507,739,2621
BDP1,MYSM1,507,943,100
BPTF,JARID2,507,2547,1077
BRAF,IL6,507,1376,1264
BRAF,KEAP1,507,1376,2658
BRWD3,CHD8,507,2915,2137
BTG2,SGK1,507,242,1203
BTRC,DYRK1A,507,1730,2813
CAMK1D,FTO,507,1641,2399
CAPZA1,EPB41L3,507,156,2577
CAPZA2,RAB3GAP1,507,1352,426
CAPZA2,RAB3GAP2,507,1352,256
CAPZB,GBF1,507,26,1734
CAPZB,RAB3GAP2,507,26,256
CBFA2T2,LMO2,507,2755,1797
CCL2,REL,507,2486,350
CCL4,GAPDH,507,2492,1898
CCL4,MX1,507,2492,2818
CCL5,HIF1A,507,2490,2181
CCNH,UBC,507,966,2043
CD14,UBC,507,1013,2043
CD2AP,PIK3CA,507,1136,721
CD2AP,PTPRO,507,1136,1912
CD4,FOXP2,507,1900,1350
CD4,SMAD2,507,1900,2610
CD4,SPP1,507,1900,830
CD47,ITGAX,507,645,2388
CD86,PAK1,507,657,1844
CD86,TNFRSF1A,507,657,1897
CDC42,GNG7,507,31,2644
CDC73,CHD8,507,233,2137
CDC73,PCF11,507,233,1850
CDK12,CSMD3,507,2500,1489
CEBPB,CTNNB1,507,2778,583
CEBPB,TLE3,507,2778,2316
CELF1,CLU,507,1810,1425
CHM,YWHAE,507,2917,2435
CLTA,FTH1,507,1544,1819
CLTA,HLA-DPB1,507,1544,1112
CLU,PTK2B,507,1425,1424
CNTRL,STAT5B,507,1597,2504
COA1,MT-ND1,507,1285,2947
COMMD1,DCAF7,507,353,2536
COMMD1,KEAP1,507,353,2658
COMMD1,UBC,507,353,2043
COMMD10,COP1,507,987,213
CREB1,NLRC5,507,501,2402
CRK,XPO1,507,2436,352
CSNK2A1,DEK,507,2718,1083
CSNK2A1,GPATCH2,507,2718,254
CTNNB1,NCOA2,507,583,1462
CTSC,SEC24B,507,1853,853
CTSD,GPNMB,507,1765,1266
CUL1,MAP3K8,507,1381,1653
CUL3,TRIP12,507,515,521
CWF19L2,HNRNPR,507,1860,37
CXCL8,ESR1,507,814,1223
DDIT3,RPL34,507,1965,852
DDIT3,RPS11,507,1965,2709
DDIT3,RPS28,507,1965,2652
DDX3X,SRSF5,507,2893,2193
DDX46,UPF2,507,1004,1639
DHX9,FLI1,507,224,1883
DICER1,RPL10,507,2226,2941
DNM3,HLA-DQA1,507,209,1105
DNM3,ITSN1,507,209,2808
DRAM1,ULK2,507,2007,2465
DSCAM,DYRK1A,507,2817,2813
DTNBP1,SNX2,507,1078,991
DTNBP1,TGOLN2,507,1078,385
EIF2B3,GPI,507,83,2682
EIF3A,GPBP1L1,507,1748,85
EIF4A2,HSP90AA1,507,738,2235
EIF4A2,RPS25,507,738,1876
ELL2,PCF11,507,972,1850
EP400,MDM4,507,2045,244
EP400,PRRC2B,507,2045,1620
EPN2,PLEK,507,2464,367
ERBIN,GAB1,507,939,871
ESR1,GNG2,507,1223,2165
ETNK1,TET2,507,1918,849
EWSR1,MDM2,507,2841,1976
FBXW7,PPP3CA,507,876,845
FCHO2,WNT5A,507,946,613
FGFR1OP2,PIK3R1,507,1924,941
FRS2,UBC,507,1979,2043
FTH1,PUM1,507,1819,54
FTO,LYPLAL1,507,2399,255
FUBP1,TRA2B,507,120,736
FXR1,KDM7A,507,724,1375
GAK,SORT1,507,758,146
GAPDH,GLUD1,507,1898,1704
GAPDH,MT-ND4,507,1898,2954
GAPDH,NAMPT,507,1898,1342
GAPDH,RB1,507,1898,2084
GAPDH,RBPJ,507,1898,782
GAPDH,TFEB,507,1898,1127
GATAD2B,PHC3,507,184,710
GIGYF2,SYNJ1,507,530,2801
GNA13,SUCLG2,507,2543,625
GNAI2,SNAP25,507,605,2734
GPNMB,TMEM119,507,1266,2014
GRIA4,MDM2,507,1859,1976
GSK3B,ITPR1,507,650,543
GSK3B,PTK2B,507,650,1424
GTF2F2,POU2F1,507,2076,202
HERC2,KDM4B,507,2246,2647
HIPK2,SP100,507,1374,525
HK1,YWHAZ,507,1680,1480
HLA-A,TBL1X,507,1091,2875
HLA-A,WDR11,507,1091,1753
HLA-B,TBL1X,507,1096,2875
HLA-C,SEC24D,507,1095,857
HLA-C,SNAP23,507,1095,2266
HLA-DRB1,IRF8,507,1104,2426
HM13,SEC63,507,2749,1175
HMGB1,LGALS9,507,2060,2471
HNRNPC,SARNP,507,2136,1957
HNRNPD,KHDRBS2,507,821,1142
HNRNPDL,THRAP3,507,822,68
HNRNPH3,PNISR,507,1677,1167
HNRNPH3,RBM39,507,1677,2762
HNRNPR,RPL15,507,37,560
IFIT2,TNF,507,1709,1098
IGF1R,SDCBP,507,2344,1452
IL10RA,LY86,507,1873,1070
IL6,SLC11A1,507,1264,512
IP6K1,SYT1,507,602,1988
IPO7,RPS15,507,1775,2641
IPO9,KPNA6,507,239,57
ITM2B,PHF11,507,2083,2088
ITPR1,SH3KBP1,507,543,2880
ITSN2,ROCK1,507,299,2589
JARID2,KDM2A,507,1077,1826
KALRN,LPAR5,507,664,1899
KCND2,KCNQ3,507,1354,1505
KDM6A,SMARCA2,507,2896,1516
KIF5B,STX18,507,1657,766
KLC1,NBAS,507,2241,294
LAMP2,RPS27A,507,2927,345
LINGO2,NUDT3,507,1537,1114
LNPEP,TGOLN2,507,975,385
LUC7L,SF1,507,2348,1822
LYN,NFKB1,507,1448,846
MAPK1,PPP3R1,507,2835,366
MAPK14,SCMH1,507,1120,77
MAPK8,TLR2,507,1668,880
MPRIP,TENT4A,507,2463,902
MTREX,NCOA6,507,929,2758
MVB12B,RPS27A,507,1612,345
MVB12B,UBC,507,1612,2043
MYO5A,TAOK1,507,2286,2476
NBAS,UPF2,507,294,1639
NCOA6,RPS2,507,2758,2350
NEMF,U2SURP,507,2160,693
NIPBL,NKTR,507,917,586
NSD2,PTEN,507,759,1706
NSMCE2,SENP7,507,1500,641
PDS5A,SUZ12,507,793,2483
PGK1,RPL3,507,2914,2854
PGK1,RPS9,507,2914,2713
PHACTR1,SORT1,507,1075,146
PRKDC,XPO1,507,1442,352
PSMD1,WWP1,507,527,1470
PSME4,SESN1,507,342,1178
RAB10,RAB7A,507,304,672
RAC1,ROCK1,507,1252,2589
RC3H1,ZC3HAV1,507,211,1371
RC3H2,YTHDF3,507,1601,1457
RHOA,SH3KBP1,507,601,2880
RPL10,TTC37,507,2941,971
RPL13A,UIMC1,507,2708,1047
RPL41,TTC37,507,1958,971
RPS27A,SEL1L,507,345,2211
RPS27A,SKIL,507,345,711
RPS29,SPG7,507,2159,2430
SAMHD1,TRIM22,507,2765,1772
SMARCA4,WWP2,507,2660,2412
SREK1,SRSF7,507,940,321
SRSF11,ZNF638,507,112,373
STAT3,WWOX,507,2505,2419
TGFB1,WWOX,507,2695,2419
TJP1,TLR2,507,2247,880
TPR,XPO1,507,230,352
TRAF3,YWHAE,507,2238,2435
TRIP12,UBR4,507,521,25
UBE2E1,UBE2W,507,559,1464
USP3,USP4,507,2300,600
ACACA,PDK4,506,2495,1322
ACIN1,SON,506,2139,2807
ACTB,LGALS3,506,1248,2167
ACTB,LRP1,506,1248,1962
ACTB,PPP1R12A,506,1248,1989
ACTB,STAT6,506,1248,1961
AGFG1,UBC,506,519,2043
AGO3,NLK,506,67,2472
ANP32A,KPNA6,506,2313,57
AP1G1,DTNBP1,506,2413,1078
AP2A2,STAM,506,1764,1644
APP,CCL2,506,2796,2486
AQR,TCERG1,506,2252,1020
ARGLU1,OGT,506,2120,2908
ARHGAP17,CD2AP,506,2381,1136
ARHGEF12,GNG2,506,1878,2165
ARID2,STAG2,506,1940,2930
ARID4B,FOXK1,506,274,1246
ARRB2,STAT1,506,2446,481
ASB3,COMMD1,506,341,353
ATAD2B,BDP1,506,297,943
ATP6V0E1,SLC38A9,506,1043,931
ATP6V1A,EEF1A1,506,646,1151
ATP6V1H,SLC38A9,506,1446,931
ATXN7,HSPA1A,506,622,1099
AUTS2,DLG2,506,1297,1851
BICRAL,TCF20,506,1131,2859
C1QA,TLR2,506,32,880
C4A,TNF,506,1101,1098
CALM2,YWHAE,506,336,2435
CAMK2D,PPP3CA,506,856,845
CAPZB,COG5,506,26,1344
CAPZB,GALNT1,506,26,2601
CAPZB,KIF5B,506,26,1657
CBFB,TNRC6B,506,2406,2855
CCL3,IL10RA,506,2491,1873
CCL4,PECAM1,506,2492,2540
CCL5,IRF8,506,2490,2426
CD46,RAPGEF1,506,247,1621
CD46,VSIG4,506,247,2904
CD47,LRP1,506,645,1962
CD9,TREM2,506,1896,1126
CDK13,CTNNB1,506,1283,583
CEP128,CEP350,506,2209,218
CHSY1,GALNT1,506,2347,2601
CIITA,SPI1,506,2358,1809
CIRBP,HMGN1,506,2639,2816
COMMD1,RAB5A,506,353,557
COMMD1,UBA3,506,353,626
COMMD10,CUL4A,506,987,2131
COMMD10,KEAP1,506,987,2658
CST3,TNF,506,2744,1098
CTNNB1,DNMT3A,506,583,301
CTNNB1,GRB2,506,583,2550
CTSC,HLA-DRB1,506,1853,1104
CTSD,HK1,506,1765,1680
CTSS,NPC2,506,177,2199
CYBB,SCARB2,506,2890,817
CYLD,MYSM1,506,2395,100
DCP1A,RPL32,506,611,553
DDIT3,RPL3,506,1965,2854
DDX39B,RPLP2,506,1097,1763
DEK,PTMA,506,1083,528
DNAJB6,HTT,506,1390,764
DNM2,HLA-DPB1,506,2659,1112
DNM2,HLA-DQB1,506,2659,1106
DNM2,HLA-DRB1,506,2659,1104
DOCK7,YWHAZ,506,105,1480
DRAM1,RB1CC1,506,2007,1445
DYRK1A,RBBP4,506,2813,59
EEA1,HSP90B1,506,1995,2008
EIF2AK2,RPL21,506,318,2057
EIF2AK4,JUN,506,2256,101
EIF3A,MTREX,506,1748,929
EPC2,LEMD3,506,438,1972
ESR1,RHOA,506,1223,601
ESR1,XPR1,506,1223,220
FAF1,NGLY1,506,91,563
FCGR2A,MSR1,506,199,1403
FCGR3A,SECISBP2L,506,200,2275
FOXO1,SESN3,506,2069,1857
FOXO3,INSR,506,1177,2651
G3BP1,XPO1,506,1029,352
GAB3,STAT1,506,2942,481
GALNT1,RAB6A,506,2601,1837
GAREM1,GDI2,506,2598,1633
GLUD1,HK2,506,1704,380
GNG7,ITGB1,506,2644,1660
GRB2,SH3GLB1,506,2550,124
HAMP,SMAD4,506,2686,2615
HAVCR2,SCARB2,506,1032,817
HCLS1,NCKAP1L,506,652,1956
HDAC8,KDM6A,506,2909,2896
HECTD1,UBE2D2,506,2143,1010
HIF1A,PDK4,506,2181,1322
HLA-C,TBL1X,506,1095,2875
HMGB1,TGFB1,506,2060,2695
HMOX1,MAPK8,506,2848,1668
HNRNPC,NUP160,506,2136,1812
HNRNPC,RPSA,506,2136,581
HNRNPR,HSP90AB1,506,37,1133
HSPA1A,PPIG,506,1099,458
HSPA1A,RPSA,506,1099,581
IFI27,TRIM22,506,2225,1772
IGF1R,NCK1,506,2344,683
IGF1R,NFKB1,506,2344,846
IL13RA1,TNFRSF1B,506,2925,11
IL1B,S100A4,506,407,183
IL6,OGA,506,1264,1732
IL6,XIAP,506,1264,2929
ISG15,PRKN,506,0,1238
IST1,RYBP,506,2414,631
ITGB1,YWHAB,506,1660,2771
JAK2,NCOA2,506,1520,1462
JARID2,RPS11,506,1077,2709
JUN,RPS6KA3,506,101,2881
KDM5A,NRIP1,506,1889,2791
KDM5A,RPS11,506,1889,2709
KIF1B,STX18,506,9,766
KLC1,STX18,506,2241,766
KLF6,TXNIP,506,1631,170
LAIR1,TYROBP,506,2714,2687
LAMP2,TLR2,506,2927,880
LGALS3,MSN,506,2167,2902
LONP2,UBE2D2,506,2391,1010
LRRFIP1,PIK3R1,506,534,941
LUC7L2,SF1,506,1373,1822
MAP3K5,PPP3CA,506,1206,845
MAPK8,RAD50,506,1668,1000
MDM2,RPL15,506,1976,560
MDM4,NUMB,506,244,2198
MED13,NUFIP2,506,2533,2475
MED13,WDR26,506,2533,265
MED27,NCOA1,506,1622,300
MGMT,PIK3CA,506,1761,721
MICU1,RYR1,506,1687,2689
MS4A4A,MSR1,506,1817,1403
MTA3,PHC3,506,326,710
NABP1,NUMA1,506,482,1833
NAMPT,RPSA,506,1342,581
NCOA1,PRMT2,506,300,2829
NCOR2,RNF111,506,2041,2292
NFKB1,PTK2,506,846,1512
NIN,WIPF2,506,2163,2501
NQO1,PPIG,506,2411,458
NQO1,SAT1,506,2411,2883
PAK2,ROCK2,506,750,293
PELI1,TRAF3,506,358,2238
PIK3R1,SEC31A,506,941,823
PKN2,STK10,506,126,1040
POC1B,RAB28,506,1992,773
PRKAG2,SLC38A9,506,1383,931
PRKCA,TGFBR1,506,2544,1576
PSMD1,RPL31,506,527,396
RANBP2,SMAD2,506,403,2610
RYR2,STIM1,506,277,1771
SCIN,TMSB4X,506,1259,2878
SMAD2,TAL1,506,2610,88
STX18,VPS53,506,766,2433
TAF1D,TAF2,506,1856,1495
TLE3,TRRAP,506,2316,1327
TMEM181,TULP4,506,1232,1231
TPR,ZC3H13,506,230,2079
TRA2B,UPF3A,506,736,2135
UBE2E1,XIAP,506,559,2929
ABCA1,ACSL1,505,1579,898
ACSL4,FAR1,505,2919,1783
ACTB,DAAM1,505,1248,2176
AGO4,ETS2,505,66,2814
ANK3,DLGAP1,505,1673,2576
ANKFY1,RABGEF1,505,2443,1295
APC,RPS27A,505,983,345
APP,TNFRSF10B,505,2796,1416
ARGLU1,SRSF5,505,2120,2193
ARHGEF12,HCLS1,505,1878,652
ARID4A,TET2,505,2175,849
ARL8B,KLC1,505,544,2241
ARSB,MED14,505,956,2891
ATL2,SFT2D2,505,320,207
ATP6V1C1,INSR,505,1484,2651
BCL2,HSP90B1,505,2627,2008
BCL2L1,PPARG,505,2750,551
BICRAL,THRAP3,505,1131,68
BIRC6,SBNO1,505,312,2040
BMT2,WDR59,505,1349,2417
BRD4,MRTFA,505,2665,2856
BRD4,YWHAE,505,2665,2435
BTRC,PRKN,505,1730,1238
C4A,ITGAM,505,1101,2387
CAPZA2,WASL,505,1352,1357
CAPZB,RPL32,505,26,553
CAST,LNPEP,505,974,975
CBL,IL6ST,505,1877,932
CCL2,PTEN,505,2486,1706
CCL5,JAK2,505,2490,1520
CCND3,STAT3,505,1128,2505
CCND3,TNRC6A,505,1128,2380
CCND3,TNRC6B,505,1128,2855
CCR5,HLA-DRB1,505,593,1104
CD2AP,IQGAP1,505,1136,2341
CD4,CREB1,505,1900,501
CD74,STAT1,505,1026,481
CD86,NRP1,505,657,1661
CDC73,RNGTT,505,233,1163
CDK12,PTEN,505,2500,1706
CDK13,TAF1,505,1283,2907
CDKN1A,DHX9,505,1122,224
CDKN1A,PSMD14,505,1122,453
CDKN2A,GADD45A,505,1534,110
CDKN2A,LRP1B,505,1534,432
CDKN2A,ZEB1,505,1534,1655
CEBPB,TNFRSF1A,505,2778,1897
CEBPD,GSK3B,505,1441,650
CEP63,TBC1D15,505,680,1983
CERT1,CSNK1G3,505,948,993
CLINT1,RAB5A,505,1033,557
CNTNAP2,RBFOX1,505,1380,2355
COMMD10,ZBTB16,505,987,1870
CSF1R,MARCO,505,1025,412
CSPP1,POC1B,505,1460,1992
CTBP2,EHMT1,505,1759,1626
CTBP2,PRDM2,505,1759,14
CTNNB1,NEK1,505,583,890
CTNND2,MGMT,505,905,1761
CTSC,SOD2,505,1853,1234
CYBB,OLR1,505,2890,1907
DAAM1,RAC1,505,2176,1252
DDB2,ZMAT3,505,1808,720
DDIT3,RPL37,505,1965,921
DDIT3,RPS14,505,1965,1027
DDIT3,RPS25,505,1965,1876
DDIT3,RPSA,505,1965,581
DDX6,SFPQ,505,1875,63
DHX15,THOC2,505,781,2928
DNM1L,SPG7,505,1932,2430
DPP6,GPM6A,505,1386,893
DPYSL2,LYPLA1,505,1423,1447
DYRK1A,MAP3K1,505,2813,933
ELL,MNAT1,505,2672,2179
ELP3,MYO1E,505,1426,2294
ELP3,MYO1F,505,1426,2655
EPB41L3,GSN,505,2577,1599
ERBB4,UBE3A,505,506,2245
ESR1,HDAC9,505,1223,1262
FARS2,RPL5,505,1068,132
FBXL17,KLHL2,505,979,886
FIP1L1,TBL1XR1,505,802,717
FNIP1,SLC38A9,505,999,931
FOXO1,SREBF2,505,2069,2858
GAPDH,RNF138,505,1898,2597
GNG2,TRIO,505,2165,906
GPI,PDK3,505,2682,2885
GRIK2,NRXN3,505,1169,2208
GRM5,SNAP25,505,1854,2734
HAVCR2,TLR4,505,1032,1594
HLA-C,IFIT1,505,1095,1711
HLA-DPB1,SEC31A,505,1112,823
HLA-DQB1,SEC31A,505,1106,823
HNRNPA2B1,XRCC5,505,1269,508
HNRNPC,STRBP,505,2136,1603
HSP90AA1,TNRC6A,505,2235,2380
HSP90AA1,XIAP,505,2235,2929
HSP90AB1,RANBP2,505,1133,403
HTT,TFEB,505,764,1127
IFI16,NLRC5,505,195,2402
IL13RA1,IL27RA,505,2925,2663
IL1B,LPL,505,407,1412
IL6,TGFBR1,505,1264,1576
ITPK1,PRDM11,505,2223,1803
IWS1,UBXN7,505,418,749
KEAP1,RAF1,505,2658,552
