source_idx,target_idx,support,string_score,wgcna_tom
254,1850,wgcna_only,,0.34454474
1456,1953,wgcna_only,,0.34454444
1012,2221,wgcna_only,,0.3445439
2338,738,wgcna_only,,0.34454328
213,2597,wgcna_only,,0.34454295
2775,569,wgcna_only,,0.34454286
413,1481,wgcna_only,,0.3445428
983,1654,wgcna_only,,0.3445427
1885,938,wgcna_only,,0.34454146
1805,1174,wgcna_only,,0.34453934
1479,253,wgcna_only,,0.34453934
2494,801,wgcna_only,,0.34453866
2277,2713,wgcna_only,,0.34453836
993,1938,wgcna_only,,0.34453627
1754,2144,wgcna_only,,0.34453624
572,1415,wgcna_only,,0.3445362
2614,2752,wgcna_only,,0.3445358
1618,1601,wgcna_only,,0.34453535
2865,393,wgcna_only,,0.3445351
2241,2115,wgcna_only,,0.34453467
276,2051,wgcna_only,,0.3445345
251,832,wgcna_only,,0.34453377
1610,2717,wgcna_only,,0.3445336
290,427,wgcna_only,,0.3445327
425,1492,wgcna_only,,0.34453115
1706,1771,wgcna_only,,0.3445292
2808,1231,wgcna_only,,0.3445288
1454,639,wgcna_only,,0.3445281
1141,1217,wgcna_only,,0.34452718
1663,853,wgcna_only,,0.34452695
2755,2907,wgcna_only,,0.34452447
1278,1844,wgcna_only,,0.34452367
2390,1560,wgcna_only,,0.3445231
2246,114,wgcna_only,,0.344523
1158,1796,wgcna_only,,0.34452236
109,632,wgcna_only,,0.34452212
65,2759,wgcna_only,,0.34451842
1525,2142,wgcna_only,,0.34451726
2796,2444,wgcna_only,,0.34451705
2770,1762,wgcna_only,,0.34451485
194,2097,wgcna_only,,0.34451392
2774,1545,wgcna_only,,0.34451252
347,132,wgcna_only,,0.34451243
572,2309,wgcna_only,,0.34451225
45,1968,wgcna_only,,0.34451193
2534,735,wgcna_only,,0.34451064
2545,271,wgcna_only,,0.3445104
2143,626,wgcna_only,,0.34451005
46,419,wgcna_only,,0.34450975
529,2653,wgcna_only,,0.34450966
1315,2507,wgcna_only,,0.34450832
1012,2678,wgcna_only,,0.3445075
803,1545,wgcna_only,,0.34450737
2116,2160,wgcna_only,,0.34450722
539,1727,wgcna_only,,0.34450686
1748,852,wgcna_only,,0.34450504
2163,2216,wgcna_only,,0.34450462
1557,2160,wgcna_only,,0.34450334
2154,100,wgcna_only,,0.3445025
2256,287,wgcna_only,,0.34450075
224,30,wgcna_only,,0.34450012
1492,2027,wgcna_only,,0.34449914
161,426,wgcna_only,,0.34449837
2264,183,wgcna_only,,0.3444982
752,1078,wgcna_only,,0.34449744
2498,1735,wgcna_only,,0.34449705
708,2432,wgcna_only,,0.3444964
946,2304,wgcna_only,,0.34449628
1704,2051,wgcna_only,,0.34449565
1039,1633,wgcna_only,,0.34449556
380,1482,wgcna_only,,0.3444949
2415,1180,wgcna_only,,0.34449458
233,1763,wgcna_only,,0.3444944
2787,2679,wgcna_only,,0.3444941
2787,1970,wgcna_only,,0.34449387
169,30,wgcna_only,,0.34449297
2909,142,wgcna_only,,0.34449258
2727,1372,wgcna_only,,0.34449196
286,1428,wgcna_only,,0.3444913
1610,1607,wgcna_only,,0.34449086
2456,2504,wgcna_only,,0.34449077
2365,761,wgcna_only,,0.34449002
1110,1552,wgcna_only,,0.34448996
2614,2398,wgcna_only,,0.34448823
1754,675,wgcna_only,,0.3444882
0,863,wgcna_only,,0.34448618
2168,1568,wgcna_only,,0.344486
897,2773,wgcna_only,,0.3444858
227,953,wgcna_only,,0.3444857
438,2827,wgcna_only,,0.34448534
2749,2390,wgcna_only,,0.34448516
572,50,wgcna_only,,0.34448496
891,1375,wgcna_only,,0.3444845
1891,180,wgcna_only,,0.34448415
65,1837,wgcna_only,,0.34448415
983,1860,wgcna_only,,0.34448168
1617,1831,wgcna_only,,0.3444812
101,2455,wgcna_only,,0.344481
1386,94,wgcna_only,,0.34448054
1189,781,wgcna_only,,0.34447932
1770,269,wgcna_only,,0.34447864
949,849,wgcna_only,,0.34447828
1514,2818,wgcna_only,,0.34447813
392,211,wgcna_only,,0.3444781
1001,2073,wgcna_only,,0.3444775
2322,30,wgcna_only,,0.34447676
426,616,wgcna_only,,0.34447548
2653,1436,wgcna_only,,0.3444742
2037,1850,wgcna_only,,0.34447032
2374,958,wgcna_only,,0.34446797
2787,2036,wgcna_only,,0.3444673
960,1850,wgcna_only,,0.3444668
38,2302,wgcna_only,,0.3444663
695,2524,wgcna_only,,0.34446564
2680,674,wgcna_only,,0.3444653
2787,2556,wgcna_only,,0.34446457
56,276,wgcna_only,,0.34446365
2242,753,wgcna_only,,0.34446344
2390,2771,wgcna_only,,0.34446293
2582,1089,wgcna_only,,0.3444623
2603,1666,wgcna_only,,0.34446144
2276,420,wgcna_only,,0.34446007
2264,1219,wgcna_only,,0.34445998
237,253,wgcna_only,,0.3444598
1523,1654,wgcna_only,,0.3444597
1617,404,wgcna_only,,0.3444596
2524,2057,wgcna_only,,0.34445924
572,926,wgcna_only,,0.3444583
140,844,wgcna_only,,0.3444579
331,2269,wgcna_only,,0.34445763
2834,30,wgcna_only,,0.34445724
1850,2585,wgcna_only,,0.34445572
515,1415,wgcna_only,,0.34445482
2276,2379,wgcna_only,,0.34445453
1436,1235,wgcna_only,,0.3444541
843,1891,wgcna_only,,0.34445322
132,68,wgcna_only,,0.3444528
2455,2419,wgcna_only,,0.3444526
65,1725,wgcna_only,,0.34445253
2667,2241,wgcna_only,,0.34445235
511,1715,wgcna_only,,0.344451
219,663,wgcna_only,,0.34445095
931,2128,wgcna_only,,0.34445074
2912,1815,wgcna_only,,0.34445062
949,2220,wgcna_only,,0.3444491
2682,19,wgcna_only,,0.3444485
2739,347,wgcna_only,,0.344448
205,1209,wgcna_only,,0.34444645
2000,1680,wgcna_only,,0.34444514
1053,2539,wgcna_only,,0.34444487
2473,403,wgcna_only,,0.34444487
1442,2268,wgcna_only,,0.34444445
2413,65,wgcna_only,,0.34444425
970,1437,wgcna_only,,0.3444439
2758,174,wgcna_only,,0.3444435
632,1837,wgcna_only,,0.3444433
1002,1160,wgcna_only,,0.34444255
2146,709,wgcna_only,,0.3444419
2306,641,wgcna_only,,0.3444418
2293,2489,wgcna_only,,0.34443974
419,2692,wgcna_only,,0.34443933
1012,2569,wgcna_only,,0.3444387
775,1762,wgcna_only,,0.34443623
632,356,wgcna_only,,0.3444356
818,1192,wgcna_only,,0.34443498
753,2051,wgcna_only,,0.34443444
1301,933,wgcna_only,,0.34443077
2250,1298,wgcna_only,,0.3444306
125,569,wgcna_only,,0.34443024
1660,211,wgcna_only,,0.34442967
2407,2065,wgcna_only,,0.34442893
1241,2835,wgcna_only,,0.34442857
418,1706,wgcna_only,,0.34442854
1749,1007,wgcna_only,,0.34442693
2291,1473,wgcna_only,,0.34442556
2333,2906,wgcna_only,,0.34442526
342,2759,wgcna_only,,0.3444247
2906,1738,wgcna_only,,0.34442428
1557,603,wgcna_only,,0.3444242
1039,419,wgcna_only,,0.3444241
2608,40,wgcna_only,,0.34442395
317,958,wgcna_only,,0.34442234
2390,142,wgcna_only,,0.3444219
266,2444,wgcna_only,,0.3444206
1156,2839,wgcna_only,,0.34441966
1663,419,wgcna_only,,0.34441906
1595,1015,wgcna_only,,0.344418
1727,2773,wgcna_only,,0.34441784
1053,1473,wgcna_only,,0.34441766
256,600,wgcna_only,,0.34441754
2370,1560,wgcna_only,,0.3444164
2073,1366,wgcna_only,,0.34441537
1111,94,wgcna_only,,0.34441504
692,1608,wgcna_only,,0.3444146
499,1546,wgcna_only,,0.34441322
1523,658,wgcna_only,,0.3444123
457,155,wgcna_only,,0.34441066
2046,1091,wgcna_only,,0.34441042
2126,800,wgcna_only,,0.3444103
1808,1825,wgcna_only,,0.34441027
2939,2498,wgcna_only,,0.34440997
2143,473,wgcna_only,,0.3444094
30,2782,wgcna_only,,0.34440908
2826,1607,wgcna_only,,0.34440905
1998,2200,wgcna_only,,0.3444085
171,2146,wgcna_only,,0.34440818
1053,2493,wgcna_only,,0.3444081
1647,2183,wgcna_only,,0.34440666
2718,2154,wgcna_only,,0.3444053
1740,2072,wgcna_only,,0.34440482
2827,1514,wgcna_only,,0.34440374
2261,326,wgcna_only,,0.34440336
2324,2615,wgcna_only,,0.34440264
2143,2596,wgcna_only,,0.3444025
1978,1396,wgcna_only,,0.34440237
2899,100,wgcna_only,,0.34440175
2508,1184,wgcna_only,,0.3444009
933,123,wgcna_only,,0.34439996
2242,2928,wgcna_only,,0.3443982
2260,393,wgcna_only,,0.3443979
1982,1330,wgcna_only,,0.34439757
1180,2673,wgcna_only,,0.34439632
391,810,wgcna_only,,0.34439588
238,2553,wgcna_only,,0.34439397
1589,419,wgcna_only,,0.3443936
1916,2302,wgcna_only,,0.34439355
1571,2015,wgcna_only,,0.3443928
233,750,wgcna_only,,0.34439266
2320,1053,wgcna_only,,0.3443925
224,969,wgcna_only,,0.3443917
2338,1895,wgcna_only,,0.3443908
1158,2054,wgcna_only,,0.34439066
983,952,wgcna_only,,0.3443905
1754,986,wgcna_only,,0.34438995
1972,2279,wgcna_only,,0.34438995
1158,1217,wgcna_only,,0.34438983
341,355,wgcna_only,,0.34438956
695,2761,wgcna_only,,0.3443891
1885,371,wgcna_only,,0.34438732
611,2270,wgcna_only,,0.34438726
758,1926,wgcna_only,,0.3443872
193,346,wgcna_only,,0.34438658
2183,2560,wgcna_only,,0.34438628
156,2141,wgcna_only,,0.34438547
909,326,wgcna_only,,0.34438527
572,2719,wgcna_only,,0.34438506
2826,963,wgcna_only,,0.34438354
474,183,wgcna_only,,0.3443815
692,562,wgcna_only,,0.3443805
1716,975,wgcna_only,,0.34438026
2582,2705,wgcna_only,,0.3443801
2141,80,wgcna_only,,0.34437954
1582,2384,wgcna_only,,0.34437853
1189,253,wgcna_only,,0.3443785
1953,817,wgcna_only,,0.34437802
391,438,wgcna_only,,0.3443776
1830,2839,wgcna_only,,0.34437758
1557,2269,wgcna_only,,0.3443773
2804,1201,wgcna_only,,0.34437433
2209,1862,wgcna_only,,0.3443743
2717,1304,wgcna_only,,0.34437406
726,2909,wgcna_only,,0.34437376
2604,2680,wgcna_only,,0.34437346
1850,307,wgcna_only,,0.34437317
846,55,wgcna_only,,0.34437308
511,1789,wgcna_only,,0.344372
196,2440,wgcna_only,,0.34437084
2775,1340,wgcna_only,,0.34437025
2073,1111,wgcna_only,,0.34436974
264,509,wgcna_only,,0.3443691
1106,933,wgcna_only,,0.3443673
1657,2163,wgcna_only,,0.34436637
421,2128,wgcna_only,,0.34436607
983,2279,wgcna_only,,0.34436572
1466,245,wgcna_only,,0.34436548
1614,355,wgcna_only,,0.34436315
2939,1749,wgcna_only,,0.34436285
13,1506,wgcna_only,,0.34436178
1926,1482,wgcna_only,,0.3443613
1286,632,wgcna_only,,0.3443611
2870,2183,wgcna_only,,0.34436107
1875,572,wgcna_only,,0.34436092
2744,1542,wgcna_only,,0.34436074
2168,1664,wgcna_only,,0.3443607
576,753,wgcna_only,,0.34436053
94,1497,wgcna_only,,0.34436038
2556,2044,wgcna_only,,0.34435818
1022,759,wgcna_only,,0.34435755
1112,1780,wgcna_only,,0.34435725
958,1639,wgcna_only,,0.34435657
1217,562,wgcna_only,,0.34435654
2729,355,wgcna_only,,0.3443562
1585,100,wgcna_only,,0.34435564
1173,804,wgcna_only,,0.3443543
148,890,wgcna_only,,0.34435415
2484,419,wgcna_only,,0.344354
380,183,wgcna_only,,0.34435382
213,2362,wgcna_only,,0.34435317
747,642,wgcna_only,,0.3443523
2239,1831,wgcna_only,,0.34435168
1798,2841,wgcna_only,,0.34434977
1433,853,wgcna_only,,0.34434956
2796,1330,wgcna_only,,0.344349
2473,2374,wgcna_only,,0.34434897
2506,2440,wgcna_only,,0.34434792
949,632,wgcna_only,,0.34434754
2325,62,wgcna_only,,0.34434685
2000,2211,wgcna_only,,0.3443457
2522,385,wgcna_only,,0.3443456
2440,2079,wgcna_only,,0.34434518
2440,2003,wgcna_only,,0.34434494
30,2236,wgcna_only,,0.34434408
258,2718,wgcna_only,,0.34434405
150,2909,wgcna_only,,0.34434405
1891,2602,wgcna_only,,0.3443435
2046,237,wgcna_only,,0.34434277
1366,1788,wgcna_only,,0.34434217
1718,865,wgcna_only,,0.3443418
2101,616,wgcna_only,,0.34434134
572,596,wgcna_only,,0.3443413
48,791,wgcna_only,,0.34434125
254,2262,wgcna_only,,0.34434122
1718,1874,wgcna_only,,0.34434116
1182,2276,wgcna_only,,0.34434092
1754,1703,wgcna_only,,0.34434015
1173,1069,wgcna_only,,0.34434003
1570,1164,wgcna_only,,0.34433973
752,1265,wgcna_only,,0.3443392
276,1961,wgcna_only,,0.3443387
572,2596,wgcna_only,,0.34433836
1491,865,wgcna_only,,0.34433797
1905,802,wgcna_only,,0.34433782
1916,2667,wgcna_only,,0.3443376
2841,1076,wgcna_only,,0.3443372
1617,745,wgcna_only,,0.34433693
2126,2054,wgcna_only,,0.3443349
1916,685,wgcna_only,,0.34433466
924,1396,wgcna_only,,0.34433234
279,40,wgcna_only,,0.34433147
2418,65,wgcna_only,,0.34432998
2787,2335,wgcna_only,,0.34432942
171,528,wgcna_only,,0.3443278
1633,393,wgcna_only,,0.34432766
67,1800,wgcna_only,,0.34432644
1572,1368,wgcna_only,,0.3443264
2242,155,wgcna_only,,0.34432477
576,60,wgcna_only,,0.34432435
1610,1214,wgcna_only,,0.34432435
65,439,wgcna_only,,0.34432313
1012,589,wgcna_only,,0.34432253
1488,779,wgcna_only,,0.3443219
1874,1027,wgcna_only,,0.34432146
1738,2540,wgcna_only,,0.3443212
1195,1664,wgcna_only,,0.34432074
1784,2735,wgcna_only,,0.34432033
192,1948,wgcna_only,,0.3443178
1754,2213,wgcna_only,,0.3443166
1184,2920,wgcna_only,,0.34431627
2390,687,wgcna_only,,0.34431586
597,460,wgcna_only,,0.34431577
1320,62,wgcna_only,,0.3443152
2407,1282,wgcna_only,,0.3443151
2037,2432,wgcna_only,,0.34431508
1769,2609,wgcna_only,,0.34431413
274,210,wgcna_only,,0.344314
2250,2322,wgcna_only,,0.34431338
1917,411,wgcna_only,,0.3443133
2775,125,wgcna_only,,0.34431276
983,81,wgcna_only,,0.34431183
617,30,wgcna_only,,0.34431058
2667,2237,wgcna_only,,0.34431008
1012,756,wgcna_only,,0.34430864
951,1789,wgcna_only,,0.34430832
3,2044,wgcna_only,,0.3443075
1376,1632,wgcna_only,,0.34430733
493,2390,wgcna_only,,0.34430704
805,118,wgcna_only,,0.3443062
1105,2582,wgcna_only,,0.34430617
683,949,wgcna_only,,0.34430587
515,109,wgcna_only,,0.34430566
949,310,wgcna_only,,0.34430563
572,1020,wgcna_only,,0.34430552
617,2759,wgcna_only,,0.34430498
1865,60,wgcna_only,,0.34430492
1572,1523,wgcna_only,,0.34430394
2143,22,wgcna_only,,0.34430385
973,2886,wgcna_only,,0.3443032
2146,1608,wgcna_only,,0.34430176
1205,1523,wgcna_only,,0.34430164
1789,2584,wgcna_only,,0.344301
35,1492,wgcna_only,,0.34430045
983,1794,wgcna_only,,0.34429926
2143,342,wgcna_only,,0.344299
1937,419,wgcna_only,,0.34429863
2831,2160,wgcna_only,,0.34429806
515,923,wgcna_only,,0.3442978
1315,1557,wgcna_only,,0.34429717
768,2504,wgcna_only,,0.34429637
29,1715,wgcna_only,,0.34429586
2163,2140,wgcna_only,,0.34429416
254,1172,wgcna_only,,0.34429294
469,2242,wgcna_only,,0.34429294
1763,1740,wgcna_only,,0.34429228
2407,842,wgcna_only,,0.34429193
2915,1729,wgcna_only,,0.34429166
1473,863,wgcna_only,,0.34429163
2399,1886,wgcna_only,,0.34428847
2909,691,wgcna_only,,0.3442883
969,1222,wgcna_only,,0.3442882
1164,865,wgcna_only,,0.344288
2865,2370,wgcna_only,,0.344288
747,2533,wgcna_only,,0.34428644
529,2661,wgcna_only,,0.3442861
2912,2016,wgcna_only,,0.3442857
936,1738,wgcna_only,,0.3442846
1110,2203,wgcna_only,,0.34428406
1428,2519,wgcna_only,,0.34428364
2813,96,wgcna_only,,0.34428346
975,1027,wgcna_only,,0.34428337
2321,992,wgcna_only,,0.34428316
1019,2759,wgcna_only,,0.3442823
13,1610,wgcna_only,,0.3442822
2807,1546,wgcna_only,,0.34428144
843,393,wgcna_only,,0.34428105
2269,524,wgcna_only,,0.34427992
2603,639,wgcna_only,,0.34427977
2078,420,wgcna_only,,0.34427965
2339,2485,wgcna_only,,0.34427917
2137,1368,wgcna_only,,0.34427917
2394,2143,wgcna_only,,0.34427902
1376,2884,wgcna_only,,0.34427878
2545,378,wgcna_only,,0.34427878
692,2493,wgcna_only,,0.3442768
1784,2523,wgcna_only,,0.34427658
2808,1575,wgcna_only,,0.34427595
938,2766,wgcna_only,,0.34427586
192,1664,wgcna_only,,0.3442751
750,2839,wgcna_only,,0.34427437
1049,2909,wgcna_only,,0.3442743
1331,2661,wgcna_only,,0.3442735
1914,1081,wgcna_only,,0.34427235
1028,1702,wgcna_only,,0.34427157
61,2370,wgcna_only,,0.34427097
818,761,wgcna_only,,0.34427053
692,1874,wgcna_only,,0.34427002
1579,1299,wgcna_only,,0.34426987
171,2854,wgcna_only,,0.34426975
1097,2729,wgcna_only,,0.34426847
1012,456,wgcna_only,,0.34426823
400,2183,wgcna_only,,0.34426734
2174,1382,wgcna_only,,0.34426555
211,47,wgcna_only,,0.34426543
510,990,wgcna_only,,0.3442652
238,2614,wgcna_only,,0.34426478
2917,928,wgcna_only,,0.34426472
1428,18,wgcna_only,,0.34426445
403,40,wgcna_only,,0.34426424
779,2203,wgcna_only,,0.34426323
2423,1897,wgcna_only,,0.34426308
2744,2717,wgcna_only,,0.34426233
178,2183,wgcna_only,,0.34426206
1842,498,wgcna_only,,0.34426203
817,269,wgcna_only,,0.34426147
1585,114,wgcna_only,,0.34425864
2321,1299,wgcna_only,,0.34425822
967,1664,wgcna_only,,0.3442581
2035,1295,wgcna_only,,0.3442572
758,2839,wgcna_only,,0.34425628
0,2430,wgcna_only,,0.34425557
975,1366,wgcna_only,,0.34425548
2841,1609,wgcna_only,,0.34425545
572,1654,wgcna_only,,0.34425515
2415,2928,wgcna_only,,0.34425363
276,245,wgcna_only,,0.3442534
1194,2361,wgcna_only,,0.34425268
1735,2077,wgcna_only,,0.34425184
1299,2585,wgcna_only,,0.34425098
2909,2311,wgcna_only,,0.34425098
56,576,wgcna_only,,0.34425014
1456,993,wgcna_only,,0.3442499
1279,2681,wgcna_only,,0.3442489
2390,809,wgcna_only,,0.34424746
455,2068,wgcna_only,,0.34424585
1837,419,wgcna_only,,0.3442456
679,2596,wgcna_only,,0.34424475
2860,393,wgcna_only,,0.34424412
2487,967,wgcna_only,,0.34424353
2137,572,wgcna_only,,0.3442435
2493,2160,wgcna_only,,0.34424314
1939,572,wgcna_only,,0.3442425
2464,949,wgcna_only,,0.34424236
1578,2278,wgcna_only,,0.34424213
1368,190,wgcna_only,,0.34424198
983,1317,wgcna_only,,0.3442418
603,2275,wgcna_only,,0.34424132
2516,2584,wgcna_only,,0.34424105
65,1523,wgcna_only,,0.34424105
2320,1897,wgcna_only,,0.34424013
306,1821,wgcna_only,,0.34423938
2339,1290,wgcna_only,,0.3442393
1657,1195,wgcna_only,,0.34423915
2242,2091,wgcna_only,,0.3442371
1217,1936,wgcna_only,,0.34423628
1368,1363,wgcna_only,,0.34423578
572,1157,wgcna_only,,0.34423408
2026,1639,wgcna_only,,0.3442325
2441,210,wgcna_only,,0.3442313
303,1652,wgcna_only,,0.344231
2587,2177,wgcna_only,,0.3442293
1925,2200,wgcna_only,,0.34422904
331,1680,wgcna_only,,0.34422857
1853,211,wgcna_only,,0.34422782
2432,420,wgcna_only,,0.3442278
2029,120,wgcna_only,,0.3442276
862,660,wgcna_only,,0.34422702
979,2288,wgcna_only,,0.34422663
2343,1428,wgcna_only,,0.34422567
3,2545,wgcna_only,,0.34422514
334,1192,wgcna_only,,0.34422484
1547,2044,wgcna_only,,0.34422377
1610,1763,wgcna_only,,0.3442237
1796,1727,wgcna_only,,0.34422275
2839,1340,wgcna_only,,0.34422228
1278,1202,wgcna_only,,0.34422213
948,2183,wgcna_only,,0.34422064
1039,929,wgcna_only,,0.34422016
2835,169,wgcna_only,,0.34421927
1972,30,wgcna_only,,0.34421885
1160,186,wgcna_only,,0.34421873
2264,2453,wgcna_only,,0.34421834
1523,574,wgcna_only,,0.3442174
1811,2758,wgcna_only,,0.34421667
1214,2737,wgcna_only,,0.34421653
293,387,wgcna_only,,0.34421647
515,619,wgcna_only,,0.34421587
1222,1546,wgcna_only,,0.34421477
251,783,wgcna_only,,0.34421456
1278,552,wgcna_only,,0.34421295
572,1957,wgcna_only,,0.3442124
402,2759,wgcna_only,,0.34421209
1329,2907,wgcna_only,,0.3442118
511,2280,wgcna_only,,0.34421164
161,1202,wgcna_only,,0.34421146
2787,86,wgcna_only,,0.34421116
1431,357,wgcna_only,,0.34421104
2385,671,wgcna_only,,0.34421042
301,2373,wgcna_only,,0.3442093
2201,2435,wgcna_only,,0.34420925
969,169,wgcna_only,,0.34420913
760,890,wgcna_only,,0.34420905
2436,419,wgcna_only,,0.34420824
1141,2737,wgcna_only,,0.34420776
2415,1185,wgcna_only,,0.34420723
436,2759,wgcna_only,,0.34420595
65,1430,wgcna_only,,0.34420553
1692,1545,wgcna_only,,0.34420452
2804,387,wgcna_only,,0.34420437
2406,30,wgcna_only,,0.34420362
2457,1362,wgcna_only,,0.34420174
2033,773,wgcna_only,,0.34420058
1754,745,wgcna_only,,0.34419975
840,1261,wgcna_only,,0.3441996
2390,1348,wgcna_only,,0.34419936
1754,2536,wgcna_only,,0.3441988
2909,2088,wgcna_only,,0.34419852
1039,2279,wgcna_only,,0.3441983
707,2489,wgcna_only,,0.34419763
2054,2284,wgcna_only,,0.34419733
1696,2737,wgcna_only,,0.34419692
1523,2783,wgcna_only,,0.34419668
2415,1895,wgcna_only,,0.3441966
2758,662,wgcna_only,,0.34419647
1083,2393,wgcna_only,,0.34419638
983,1690,wgcna_only,,0.344195
67,559,wgcna_only,,0.34419492
2901,579,wgcna_only,,0.34419435
342,1545,wgcna_only,,0.3441937
48,2160,wgcna_only,,0.34419283
969,2407,wgcna_only,,0.34419262
1964,1340,wgcna_only,,0.34419242
2875,2262,wgcna_only,,0.3441902
515,2595,wgcna_only,,0.34418958
1738,2875,wgcna_only,,0.34418744
763,450,wgcna_only,,0.34418717
1488,603,wgcna_only,,0.34418696
2440,1347,wgcna_only,,0.34418687
1924,251,wgcna_only,,0.34418684
595,68,wgcna_only,,0.34418675
2241,1968,wgcna_only,,0.34418646
180,2044,wgcna_only,,0.3441864
301,114,wgcna_only,,0.34418613
1874,2705,wgcna_only,,0.34418592
2325,101,wgcna_only,,0.34418586
225,2468,wgcna_only,,0.34418547
2246,96,wgcna_only,,0.34418523
290,1727,wgcna_only,,0.34418365
1672,211,wgcna_only,,0.34418273
123,253,wgcna_only,,0.34418246
2046,213,wgcna_only,,0.34418234
1506,2582,wgcna_only,,0.34418222
2717,2567,wgcna_only,,0.34418207
1039,1255,wgcna_only,,0.34418118
2104,2616,wgcna_only,,0.3441801
329,1019,wgcna_only,,0.3441797
875,2302,wgcna_only,,0.34417903
1438,458,wgcna_only,,0.34417793
1312,85,wgcna_only,,0.34417757
2045,2143,wgcna_only,,0.34417742
2835,1463,wgcna_only,,0.3441771
2064,2615,wgcna_only,,0.34417683
579,1729,wgcna_only,,0.3441767
438,229,wgcna_only,,0.34417585
2209,779,wgcna_only,,0.34417516
750,1832,wgcna_only,,0.3441738
983,2178,wgcna_only,,0.3441718
178,2909,wgcna_only,,0.34417087
384,534,wgcna_only,,0.34416988
126,949,wgcna_only,,0.3441693
752,2372,wgcna_only,,0.34416866
1782,211,wgcna_only,,0.3441678
197,1891,wgcna_only,,0.34416687
2168,8,wgcna_only,,0.34416637
865,894,wgcna_only,,0.34416637
511,1809,wgcna_only,,0.34416613
2909,2554,wgcna_only,,0.3441653
2787,2519,wgcna_only,,0.3441645
2605,853,wgcna_only,,0.34416324
2128,348,wgcna_only,,0.3441629
143,1209,wgcna_only,,0.34416282
2054,1861,wgcna_only,,0.34416273
2834,2279,wgcna_only,,0.3441627
2494,2266,wgcna_only,,0.3441611
391,1034,wgcna_only,,0.34416065
2239,1039,wgcna_only,,0.34416044
426,1771,wgcna_only,,0.34416035
1299,919,wgcna_only,,0.34416008
2457,759,wgcna_only,,0.34416
48,2713,wgcna_only,,0.34415975
1143,2390,wgcna_only,,0.34415928
515,2204,wgcna_only,,0.34415922
346,2568,wgcna_only,,0.34415865
1538,1895,wgcna_only,,0.34415793
477,2518,wgcna_only,,0.34415773
498,1031,wgcna_only,,0.3441576
18,2279,wgcna_only,,0.34415755
1269,163,wgcna_only,,0.3441573
1180,2242,wgcna_only,,0.3441562
2821,1723,wgcna_only,,0.34415612
1386,2603,wgcna_only,,0.344156
2256,1889,wgcna_only,,0.34415594
264,2201,wgcna_only,,0.34415576
2912,2672,wgcna_only,,0.34415567
973,1181,wgcna_only,,0.34415564
1290,2278,wgcna_only,,0.34415522
914,403,wgcna_only,,0.34415424
805,354,wgcna_only,,0.34415388
643,2414,wgcna_only,,0.34415254
875,2275,wgcna_only,,0.34415233
2115,1540,wgcna_only,,0.34415078
1538,1514,wgcna_only,,0.34415075
975,2489,wgcna_only,,0.34414935
1492,2148,wgcna_only,,0.34414914
2456,1557,wgcna_only,,0.34414896
1063,2044,wgcna_only,,0.3441486
1805,306,wgcna_only,,0.34414837
1631,1320,wgcna_only,,0.34414756
76,419,wgcna_only,,0.34414718
2237,1740,wgcna_only,,0.3441469
1321,350,wgcna_only,,0.34414643
457,840,wgcna_only,,0.34414643
331,2211,wgcna_only,,0.34414542
1523,1992,wgcna_only,,0.34414476
331,2350,wgcna_only,,0.34414473
1198,1083,wgcna_only,,0.34414378
1305,251,wgcna_only,,0.34414336
2139,949,wgcna_only,,0.34414294
529,225,wgcna_only,,0.3441424
140,1865,wgcna_only,,0.34414154
317,1437,wgcna_only,,0.3441415
527,2141,wgcna_only,,0.34414086
244,1331,wgcna_only,,0.3441407
251,1919,wgcna_only,,0.34414038
2653,2177,wgcna_only,,0.34414032
1595,641,wgcna_only,,0.34413847
50,1546,wgcna_only,,0.34413704
957,1360,wgcna_only,,0.34413543
194,1738,wgcna_only,,0.34413382
2395,1998,wgcna_only,,0.34413376
2545,25,wgcna_only,,0.34413263
1551,1723,wgcna_only,,0.34413263
572,2759,wgcna_only,,0.34413233
425,672,wgcna_only,,0.34413186
1261,928,wgcna_only,,0.3441314
1823,1171,wgcna_only,,0.34412962
81,949,wgcna_only,,0.34412956
2325,56,wgcna_only,,0.34412828
1738,1770,wgcna_only,,0.34412798
2811,1428,wgcna_only,,0.34412795
1476,2759,wgcna_only,,0.34412757
1315,470,wgcna_only,,0.34412718
1827,2440,wgcna_only,,0.3441268
1368,230,wgcna_only,,0.34412616
674,2142,wgcna_only,,0.3441261
540,2361,wgcna_only,,0.34412587
707,1366,wgcna_only,,0.34412554
2682,2257,wgcna_only,,0.34412497
752,2003,wgcna_only,,0.34412476
346,239,wgcna_only,,0.34412405
2739,269,wgcna_only,,0.34412226
2254,1546,wgcna_only,,0.3441217
2029,1985,wgcna_only,,0.34412134
2457,1985,wgcna_only,,0.34412023
1891,2184,wgcna_only,,0.34412003
2338,1034,wgcna_only,,0.3441199
1617,2573,wgcna_only,,0.344119
1738,1732,wgcna_only,,0.34411883
1617,1430,wgcna_only,,0.34411848
2000,1129,wgcna_only,,0.34411815
470,863,wgcna_only,,0.34411806
642,1713,wgcna_only,,0.34411737
2365,775,wgcna_only,,0.34411708
779,863,wgcna_only,,0.34411696
427,2713,wgcna_only,,0.34411636
1033,1617,wgcna_only,,0.34411585
779,540,wgcna_only,,0.34411544
1129,2435,wgcna_only,,0.3441153
