source,target,source_idx,target_idx,in_string,in_wgcna,string_score,wgcna_tom,support
CDK5RAP2,CEP192,1595,2587,True,True,950.0,0.34342054,both
RPS23,RPS27A,963,345,True,True,999.0,0.3431181,both
TRAPPC10,TRAPPC12,2822,288,True,True,985.0,0.34304938,both
HLCS,PCCA,2811,2117,True,True,982.0,0.34296826,both
RPL28,RPL34,2717,852,True,True,999.0,0.34296128,both
XPO4,XPO6,2050,2384,True,True,823.0,0.3429285,both
ATE1,UBR2,1754,1130,True,True,813.0,0.34275702,both
BRD4,TAF1,2665,2907,True,True,737.0,0.34272403,both
CHM,RAB7A,2917,672,True,True,947.0,0.34262806,both
RPLP2,RPS18,1763,1113,True,True,999.0,0.34262538,both
RPL17,RPL3,2613,2854,True,True,999.0,0.34256986,both
DNMT3A,SUZ12,301,2483,True,True,798.0,0.3423913,both
CORO1A,ITGB2,2385,2826,True,True,784.0,0.34218675,both
ARRB2,BRAF,2446,1376,True,True,959.0,0.34206632,both
IKZF1,SPI1,1290,1809,True,True,864.0,0.34204012,both
PRKDC,RPTOR,1442,2566,True,True,876.0,0.34198648,both
RPL28,RPL35,2717,1607,True,True,999.0,0.34190828,both
EIF3A,RPS8,1748,82,True,True,983.0,0.3418613,both
HDAC8,YY1,2909,2231,True,True,754.0,0.34173748,both
BRAF,PIK3CA,1376,721,True,True,947.0,0.3417268,both
EEFSEC,RPS9,671,2713,True,True,959.0,0.3413705,both
RPL37A,RPS9,509,2713,True,True,999.0,0.34119672,both
RPL11,RPL6,38,2026,True,True,999.0,0.34114534,both
RPL7A,RPL9,1624,791,True,True,999.0,0.34113497,both
RPL19,RPLP1,2498,2315,True,True,999.0,0.34110522,both
RPL6,RPS14,2026,1027,True,True,999.0,0.34105164,both
NFKB1,STAT5B,846,2504,True,True,741.0,0.34097397,both
APC,BTRC,983,1730,True,True,998.0,0.3405729,both
SNRNP70,ZRANB2,2707,114,True,True,860.0,0.34054756,both
KMT2A,RPS27A,1874,345,True,True,827.0,0.34050688,both
HNRNPA2B1,WTAP,1269,1235,True,True,804.0,0.3405059,both
GSK3B,NOTCH2,650,165,True,True,840.0,0.34049946,both
APC,CTNNA1,983,1008,True,True,975.0,0.3404203,both
RPL35,RPL9,1607,791,True,True,999.0,0.34030783,both
RPL3,RPL7A,2854,1624,True,True,999.0,0.34030122,both
CSNK2A1,OGT,2718,2908,True,True,982.0,0.34012595,both
APAF1,XIAP,2001,2929,True,True,977.0,0.3399414,both
HNRNPA2B1,YTHDF3,1269,1457,True,True,869.0,0.33984804,both
RPLP1,RPS18,2315,1113,True,True,999.0,0.3397878,both
DHX36,DHX9,702,224,True,True,815.0,0.33976653,both
BRD4,KMT2A,2665,1874,True,True,870.0,0.33973172,both
PTMA,RPLP1,528,2315,True,True,787.0,0.339721,both
CNOT6L,RC3H1,819,211,True,True,724.0,0.3396163,both
MAPK8,NFATC3,1668,2407,True,True,995.0,0.33956537,both
MAPK14,SUPT20H,1120,2068,True,True,890.0,0.3395268,both
PPP2R2A,PPP4R2,1421,632,True,True,950.0,0.3392773,both
EXOC2,EXOC5,1059,2172,True,True,999.0,0.33916986,both
RBM39,RBM5,2762,604,True,True,955.0,0.3389863,both
EPC1,TRRAP,1658,1327,True,True,998.0,0.338971,both
CLTA,ITSN1,1544,2808,True,True,824.0,0.3389599,both
ISG15,RPS2,0,2350,True,True,795.0,0.33886504,both
KPNA1,KPNA3,658,2089,True,True,946.0,0.33861512,both
EPS15L1,UBC,2667,2043,True,True,773.0,0.33860236,both
RPL6,RPS15,2026,2641,True,True,999.0,0.33858076,both
KDM2B,YAF2,2035,1936,True,True,992.0,0.33852047,both
MAP3K1,PAK2,933,750,True,True,818.0,0.3384886,both
RPS8,RPS9,82,2713,True,True,999.0,0.3384184,both
KIAA2026,RIC1,1523,1522,True,True,711.0,0.33823633,both
EEFSEC,RPL9,671,791,True,True,944.0,0.33818862,both
RPL28,RPLP1,2717,2315,True,True,999.0,0.33813968,both
RPL21,RPL3,2057,2854,True,True,999.0,0.33787218,both
PMS1,RAD23B,478,1581,True,True,719.0,0.33782697,both
RPL26,RPL6,2453,2026,True,True,999.0,0.33777025,both
RPL9,RPLP2,791,1763,True,True,999.0,0.33759123,both
BDP1,SMARCC1,943,596,True,True,832.0,0.33727738,both
PIK3C2A,PTEN,1788,1706,True,True,934.0,0.33722696,both
UBAP1,UBC,1542,2043,True,True,816.0,0.33712107,both
KHDRBS1,SRSF7,56,321,True,True,700.0,0.33692443,both
ISG15,UBE2E1,0,559,True,True,839.0,0.33688203,both
RAC1,WASL,1252,1357,True,True,848.0,0.33666477,both
RPL19,TPT1,2498,2077,True,True,956.0,0.3366615,both
SCFD1,STX18,2141,766,True,True,998.0,0.3366554,both
ACTB,WASL,1248,1357,True,True,979.0,0.33663762,both
FXR1,TIAL1,724,1751,True,True,748.0,0.33656135,both
SIK3,YWHAZ,1872,1480,True,True,723.0,0.33652014,both
EEFSEC,RPL35,671,1607,True,True,946.0,0.3364787,both
RPL6,RPS25,2026,1876,True,True,999.0,0.33643457,both
MAP3K7,MAPK1,1165,2835,True,True,926.0,0.33641377,both
ELL,VPS36,2672,2097,True,True,947.0,0.33635905,both
RPL34,RPL6,852,2026,True,True,999.0,0.3362993,both
RPS14,RPS23,1027,963,True,True,999.0,0.33624738,both
RPL6,RPS27,2026,185,True,True,999.0,0.33605775,both
HDAC4,YWHAE,536,2435,True,True,851.0,0.33602807,both
ECHDC1,PCCA,1197,2117,True,True,945.0,0.33594963,both
CUL3,SEC31A,515,823,True,True,716.0,0.33590868,both
RPL11,RPS23,38,963,True,True,999.0,0.33580095,both
SCFD1,SEC24B,2141,853,True,True,784.0,0.3357451,both
FTO,RBMX,2399,2934,True,True,702.0,0.3357236,both
EEFSEC,RPS18,671,1113,True,True,978.0,0.33571038,both
EEFSEC,RPL6,671,2026,True,True,912.0,0.33532256,both
RPL6,RPS23,2026,963,True,True,999.0,0.33531436,both
RPL26,RPS23,2453,963,True,True,999.0,0.33522707,both
CUL3,RHOA,515,601,True,True,858.0,0.33504057,both
RPL18,RPL6,2705,2026,True,True,999.0,0.33499724,both
EIF3H,RPS9,1491,2713,True,True,933.0,0.33453757,both
BBS9,WDPCP,1279,355,True,True,825.0,0.33449352,both
RPL19,RPS2,2498,2350,True,True,999.0,0.33444488,both
AATF,RPS28,2494,2652,True,True,988.0,0.3343522,both
ARID1A,KDM3B,45,1007,True,True,762.0,0.3342307,both
RPS18,RPS2,1113,2350,True,True,999.0,0.33412352,both
VPS41,VPS45,1282,173,True,True,935.0,0.334068,both
KIAA1328,RPAP2,2604,130,True,True,999.0,0.33397168,both
UBE2D2,XIAP,1010,2929,True,True,881.0,0.33392343,both
EEFSEC,RPL28,671,2717,True,True,904.0,0.33390567,both
NPLOC4,SEL1L,2568,2211,True,True,859.0,0.3338683,both
PAPOLA,WDR33,2227,419,True,True,983.0,0.33383614,both
RPL9,RPLP1,791,2315,True,True,999.0,0.33382684,both
DCAF10,TRPC4AP,1547,2759,True,True,900.0,0.33380333,both
RPL34,RPS23,852,963,True,True,999.0,0.33376965,both
MAP3K1,NFKB1,933,846,True,True,796.0,0.33374247,both
FUS,TIAL1,2386,1751,True,True,779.0,0.33370045,both
AP1G1,CLINT1,2413,1033,True,True,897.0,0.33368456,both
HNRNPA2B1,HNRNPM,1269,2653,True,True,987.0,0.33367065,both
AFF4,CDC73,1001,233,True,True,960.0,0.3336504,both
AATF,NOL10,2494,292,True,False,999.0,,string_only
ABI1,CYFIP1,1650,2243,True,False,999.0,,string_only
ABI1,EPS8,1650,1913,True,False,999.0,,string_only
ABI1,NCKAP1L,1650,1956,True,False,999.0,,string_only
ABI1,WASF2,1650,46,True,False,999.0,,string_only
ABI2,CYFIP1,494,2243,True,False,999.0,,string_only
ABI2,NCKAP1L,494,1956,True,False,999.0,,string_only
ABI2,WASF2,494,46,True,False,999.0,,string_only
ABL1,CRK,1618,2436,True,False,999.0,,string_only
ABL1,GRB2,1618,2550,True,False,999.0,,string_only
ACTB,SMARCA4,1248,2660,True,False,999.0,,string_only
ACTR2,ACTR3,364,409,True,False,999.0,,string_only
ACTR2,ARPC1B,364,1329,True,False,999.0,,string_only
ACTR2,ARPC2,364,511,True,False,999.0,,string_only
ACTR2,ARPC3,364,2020,True,False,999.0,,string_only
ACTR2,WASL,364,1357,True,False,999.0,,string_only
ACTR3,ARPC1B,409,1329,True,False,999.0,,string_only
ACTR3,ARPC2,409,511,True,False,999.0,,string_only
ACTR3,ARPC3,409,2020,True,False,999.0,,string_only
ACTR3,WASL,409,1357,True,False,999.0,,string_only
ADGRL3,TENM2,807,1036,True,False,999.0,,string_only
ADIPOR2,APPL1,1892,617,True,False,999.0,,string_only
AEBP2,JARID2,1916,1077,True,False,999.0,,string_only
AEBP2,RBBP4,1916,59,True,False,999.0,,string_only
AEBP2,SUZ12,1916,2483,True,False,999.0,,string_only
AFDN,TJP1,1240,2247,True,False,999.0,,string_only
AFF1,AFF4,826,1001,True,False,999.0,,string_only
AFF1,ELL,826,2672,True,False,999.0,,string_only
AFF1,ELL2,826,972,True,False,999.0,,string_only
AFF4,CCNT2,1001,425,True,False,999.0,,string_only
AFF4,ELL,1001,2672,True,False,999.0,,string_only
AFF4,ELL2,1001,972,True,False,999.0,,string_only
AHCTF1,NUP160,286,1812,True,False,999.0,,string_only
AKAP9,KCNQ1,1313,1767,True,False,999.0,,string_only
AMBRA1,PIK3C3,1805,2605,True,False,999.0,,string_only
ANAPC10,ANAPC16,872,1685,True,False,999.0,,string_only
ANAPC16,ANAPC5,1685,2034,True,False,999.0,,string_only
ANAPC16,CDC27,1685,2516,True,False,999.0,,string_only
ANKRD36,ANKRD36C,392,391,True,False,999.0,,string_only
AP1B1,AP1G1,2842,2413,True,False,999.0,,string_only
AP2A2,AP2B1,1764,2488,True,False,999.0,,string_only
APBA1,CASK,1550,2894,True,False,999.0,,string_only
APC,CSNK1A1,983,1023,True,False,999.0,,string_only
APC,CTNNB1,983,583,True,False,999.0,,string_only
APC,GSK3B,983,650,True,False,999.0,,string_only
APOC1,APOC2,2700,2701,True,False,999.0,,string_only
APOC1,APOE,2700,2699,True,False,999.0,,string_only
APOC2,APOE,2701,2699,True,False,999.0,,string_only
APOE,APP,2699,2796,True,False,999.0,,string_only
APOE,CLU,2699,1425,True,False,999.0,,string_only
APOE,LRP1,2699,1962,True,False,999.0,,string_only
APP,PSEN1,2796,2197,True,False,999.0,,string_only
APP,SORL1,2796,1879,True,False,999.0,,string_only
APPL1,RAB5A,617,557,True,False,999.0,,string_only
ARHGAP35,RASA1,2703,965,True,False,999.0,,string_only
ARHGEF1,GNA12,2697,1243,True,False,999.0,,string_only
ARHGEF1,GNA13,2697,2543,True,False,999.0,,string_only
ARHGEF11,GNA12,194,1243,True,False,999.0,,string_only
ARHGEF11,RHOA,194,601,True,False,999.0,,string_only
ARHGEF12,GNA12,1878,1243,True,False,999.0,,string_only
ARHGEF12,GNA13,1878,2543,True,False,999.0,,string_only
ARHGEF12,RHOA,1878,601,True,False,999.0,,string_only
ARHGEF2,RHOA,193,601,True,False,999.0,,string_only
ARHGEF6,PARVB,2933,2861,True,False,999.0,,string_only
ARHGEF7,CDC42,2127,31,True,False,999.0,,string_only
ARHGEF7,PAK2,2127,750,True,False,999.0,,string_only
ARID1A,PBRM1,45,608,True,False,999.0,,string_only
ARID1A,SMARCA2,45,1516,True,False,999.0,,string_only
ARID1A,SMARCA4,45,2660,True,False,999.0,,string_only
ARID1A,SMARCC1,45,596,True,False,999.0,,string_only
ARID2,PBRM1,1940,608,True,False,999.0,,string_only
ARID2,SMARCA4,1940,2660,True,False,999.0,,string_only
ARNT,EP300,178,2857,True,False,999.0,,string_only
ARNT,HIF1A,178,2181,True,False,999.0,,string_only
ARNTL,CLOCK,1781,805,True,False,999.0,,string_only
ARPC1B,ARPC2,1329,511,True,False,999.0,,string_only
ARPC1B,ARPC3,1329,2020,True,False,999.0,,string_only
ARPC2,ARPC3,511,2020,True,False,999.0,,string_only
ARRB2,GRK2,2446,1827,True,False,999.0,,string_only
ASCC1,ASCC3,1684,1168,True,False,999.0,,string_only
ASCC3,TRIP4,1168,2304,True,False,999.0,,string_only
ATG10,ATG7,962,549,True,False,999.0,,string_only
ATG16L2,ATG5,1835,1173,True,False,999.0,,string_only
ATG5,ATG7,1173,549,True,False,999.0,,string_only
ATG5,MAVS,1173,2725,True,False,999.0,,string_only
ATM,ATR,1863,692,True,False,999.0,,string_only
ATP6V0A1,ATP6V1A,2506,646,True,False,999.0,,string_only
ATP6V0A1,ATP6V1C1,2506,1484,True,False,999.0,,string_only
ATP6V0A1,ATP6V1H,2506,1446,True,False,999.0,,string_only
ATP6V1A,ATP6V1B2,646,1413,True,False,999.0,,string_only
ATP6V1A,ATP6V1C1,646,1484,True,False,999.0,,string_only
ATP6V1A,ATP6V1H,646,1446,True,False,999.0,,string_only
ATP6V1B2,ATP6V1C1,1413,1484,True,False,999.0,,string_only
ATP6V1B2,ATP6V1H,1413,1446,True,False,999.0,,string_only
ATP6V1C1,ATP6V1H,1484,1446,True,False,999.0,,string_only
ATXN7,SUPT20H,622,2068,True,False,999.0,,string_only
ATXN7,TRRAP,622,1327,True,False,999.0,,string_only
ATXN7,USP22,622,2468,True,False,999.0,,string_only
AXL,GAS6,2694,2133,True,False,999.0,,string_only
B2M,FCGRT,2274,2710,True,False,999.0,,string_only
B2M,HLA-A,2274,1091,True,False,999.0,,string_only
B2M,HLA-B,2274,1096,True,False,999.0,,string_only
B2M,HLA-C,2274,1095,True,False,999.0,,string_only
B2M,HLA-E,2274,1092,True,False,999.0,,string_only
B2M,LILRB1,2274,2716,True,False,999.0,,string_only
B2M,PDIA3,2274,2269,True,False,999.0,,string_only
BABAM2,UIMC1,306,1047,True,False,999.0,,string_only
BCL2,BCL2L1,2627,2750,True,False,999.0,,string_only
BCL2,NLRP1,2627,2449,True,False,999.0,,string_only
BCL6,NCOR1,739,2461,True,False,999.0,,string_only
BCL6,NCOR2,739,2041,True,False,999.0,,string_only
BIN1,RIN3,416,2222,True,False,999.0,,string_only
BLNK,GRB2,1724,2550,True,False,999.0,,string_only
BLNK,LYN,1724,1448,True,False,999.0,,string_only
BLNK,PLCG2,1724,2421,True,False,999.0,,string_only
BLNK,SYK,1724,1564,True,False,999.0,,string_only
BLNK,VAV1,1724,2650,True,False,999.0,,string_only
BMPR1A,BMPR2,1703,491,True,False,999.0,,string_only
BRAF,RAF1,1376,552,True,False,999.0,,string_only
BRAF,YWHAZ,1376,1480,True,False,999.0,,string_only
BRD4,NSD3,2665,1431,True,False,999.0,,string_only
BTRC,CTNNB1,1730,583,True,False,999.0,,string_only
BTRC,CUL1,1730,1381,True,False,999.0,,string_only
BTRC,GSK3B,1730,650,True,False,999.0,,string_only
BTRC,NFKBIA,1730,2152,True,False,999.0,,string_only
C1QA,C1QB,32,34,True,False,999.0,,string_only
C1QA,C1QC,32,33,True,False,999.0,,string_only
C1QB,C1QC,34,33,True,False,999.0,,string_only
C3,CD46,2649,247,True,False,999.0,,string_only
C3,CFH,2649,234,True,False,999.0,,string_only
C3,CR1,2649,246,True,False,999.0,,string_only
C3,ITGAM,2649,2387,True,False,999.0,,string_only
C3,VSIG4,2649,2904,True,False,999.0,,string_only
C4A,C4B,1101,1102,True,False,999.0,,string_only
C4A,CR1,1101,246,True,False,999.0,,string_only
C4B,CR1,1102,246,True,False,999.0,,string_only
C9orf72,WDR41,1536,952,True,False,999.0,,string_only
CAB39,STRADA,526,2538,True,False,999.0,,string_only
CAPRIN1,G3BP1,1798,1029,True,False,999.0,,string_only
CAPZA1,CAPZB,156,26,True,False,999.0,,string_only
CAPZA2,CAPZB,1352,26,True,False,999.0,,string_only
CARD11,MALT1,1244,2621,True,False,999.0,,string_only
CBFB,CUL5,2406,1862,True,False,999.0,,string_only
CBFB,RUNX2,2406,1135,True,False,999.0,,string_only
CBL,CRK,1877,2436,True,False,999.0,,string_only
CBL,GRB2,1877,2550,True,False,999.0,,string_only
CBL,PIK3R1,1877,941,True,False,999.0,,string_only
CBL,RAPGEF1,1877,1621,True,False,999.0,,string_only
CBL,SH3KBP1,1877,2880,True,False,999.0,,string_only
CCL2,CCL5,2486,2490,True,False,999.0,,string_only
CCL2,CCR1,2486,592,True,False,999.0,,string_only
CCL2,CCR5,2486,593,True,False,999.0,,string_only
CCL2,CXCL8,2486,814,True,False,999.0,,string_only
CCL3,CCR1,2491,592,True,False,999.0,,string_only
CCL3,CCR5,2491,593,True,False,999.0,,string_only
CCL4,CCR1,2492,592,True,False,999.0,,string_only
CCL4,CCR5,2492,593,True,False,999.0,,string_only
CCL5,CCR1,2490,592,True,False,999.0,,string_only
CCL5,CCR5,2490,593,True,False,999.0,,string_only
CCL5,CXCL10,2490,816,True,False,999.0,,string_only
CCM2,KRIT1,1288,1314,True,False,999.0,,string_only
CCM2,MAP3K3,1288,2537,True,False,999.0,,string_only
CCND2,CDK6,1894,1318,True,False,999.0,,string_only
CCND2,CDKN1A,1894,1122,True,False,999.0,,string_only
CCND3,CDK6,1128,1318,True,False,999.0,,string_only
CCND3,CDKN1A,1128,1122,True,False,999.0,,string_only
CCNH,MNAT1,966,2179,True,False,999.0,,string_only
CCR5,CD4,593,1900,True,False,999.0,,string_only
CCR5,CXCL10,593,816,True,False,999.0,,string_only
CD47,SIRPA,645,2721,True,False,999.0,,string_only
CD74,HLA-DRA,1026,1103,True,False,999.0,,string_only
CDC42,IQGAP1,31,2341,True,False,999.0,,string_only
CDC42,IQGAP2,31,950,True,False,999.0,,string_only
CDC42,ITSN1,31,2808,True,False,999.0,,string_only
CDC42,PAK1,31,1844,True,False,999.0,,string_only
CDC42,PIK3CB,31,685,True,False,999.0,,string_only
CDC42,TNK2,31,748,True,False,999.0,,string_only
CDC42,VAV1,31,2650,True,False,999.0,,string_only
CDC42,WASL,31,1357,True,False,999.0,,string_only
CDK19,MED13,1181,2533,True,False,999.0,,string_only
CDK6,CDKN1A,1318,1122,True,False,999.0,,string_only
CDK6,CDKN2A,1318,1534,True,False,999.0,,string_only
CDK8,MED13,2055,2533,True,False,999.0,,string_only
CDK8,MED14,2055,2891,True,False,999.0,,string_only
CDKN2A,MDM2,1534,1976,True,False,999.0,,string_only
CHCHD3,MICOS10,1367,27,True,False,999.0,,string_only
CLEC7A,SYK,1906,1564,True,False,999.0,,string_only
CLIP1,IQGAP1,2037,2341,True,False,999.0,,string_only
CLTA,CLTC,1544,2528,True,False,999.0,,string_only
CNOT1,CNOT2,2404,1980,True,False,999.0,,string_only
CNOT1,CNOT4,2404,1369,True,False,999.0,,string_only
CNOT1,CNOT6L,2404,819,True,False,999.0,,string_only
CNOT1,DDX6,2404,1875,True,False,999.0,,string_only
CNOT2,CNOT4,1980,1369,True,False,999.0,,string_only
CNOT2,CNOT6L,1980,819,True,False,999.0,,string_only
CNOT4,UBE2D2,1369,1010,True,False,999.0,,string_only
COPA,COPB1,197,1784,True,False,999.0,,string_only
CREB1,CREBBP,501,2352,True,False,999.0,,string_only
CREB1,EP300,501,2857,True,False,999.0,,string_only
CREBBP,CTNNB1,2352,583,True,False,999.0,,string_only
CREBBP,EP300,2352,2857,True,False,999.0,,string_only
CREBBP,HIF1A,2352,2181,True,False,999.0,,string_only
CREBBP,KAT2B,2352,558,True,False,999.0,,string_only
CREBBP,NCOA1,2352,300,True,False,999.0,,string_only
CREBBP,NCOA3,2352,2774,True,False,999.0,,string_only
CREBBP,STAT1,2352,481,True,False,999.0,,string_only
CRK,RAPGEF1,2436,1621,True,False,999.0,,string_only
CSNK1A1,CTNNB1,1023,583,True,False,999.0,,string_only
CSNK1A1,GSK3B,1023,650,True,False,999.0,,string_only
CSTF3,FIP1L1,1795,802,True,False,999.0,,string_only
CTNNA1,CTNNB1,1008,583,True,False,999.0,,string_only
CTNNB1,CTNND1,583,1814,True,False,999.0,,string_only
CTNNB1,EP300,583,2857,True,False,999.0,,string_only
CTNNB1,GSK3B,583,650,True,False,999.0,,string_only
CTNNB1,IQGAP1,583,2341,True,False,999.0,,string_only
CTNNB1,PSEN1,583,2197,True,False,999.0,,string_only
CTNNB1,SMAD3,583,2310,True,False,999.0,,string_only
CTNNB1,TCF4,583,2617,True,False,999.0,,string_only
CTNNB1,TCF7L2,583,1742,True,False,999.0,,string_only
CTSD,LAMP1,1765,2132,True,False,999.0,,string_only
CTTNBP2NL,STRN3,154,2142,True,False,999.0,,string_only
CUL1,DCUN1D1,1381,726,True,False,999.0,,string_only
CUL1,FBXL17,1381,979,True,False,999.0,,string_only
CUL1,FBXL5,1381,775,True,False,999.0,,string_only
CUL1,FBXW11,1381,1039,True,False,999.0,,string_only
CUL1,FBXW7,1381,876,True,False,999.0,,string_only
CUL1,NFKBIA,1381,2152,True,False,999.0,,string_only
CUL3,KEAP1,515,2658,True,False,999.0,,string_only
CUL3,SPOP,515,2521,True,False,999.0,,string_only
CUL3,SPOPL,515,431,True,False,999.0,,string_only
CUL4A,DDB2,2131,1808,True,False,999.0,,string_only
CYBA,CYBB,2428,2890,True,False,999.0,,string_only
CYFIP1,FXR1,2243,724,True,False,999.0,,string_only
CYFIP1,NCKAP1L,2243,1956,True,False,999.0,,string_only
CYFIP1,WASF2,2243,46,True,False,999.0,,string_only
CYLD,TNFRSF1A,2395,1897,True,False,999.0,,string_only
DCP1A,DDX6,611,1875,True,False,999.0,,string_only
DCP1A,XRN1,611,691,True,False,999.0,,string_only
DCP2,DDX6,984,1875,True,False,999.0,,string_only
DCP2,XRN1,984,691,True,False,999.0,,string_only
DDX39B,SARNP,1097,1957,True,False,999.0,,string_only
DDX39B,THOC1,1097,2573,True,False,999.0,,string_only
DDX3X,TBK1,2893,1970,True,False,999.0,,string_only
DDX46,SF3B1,1004,484,True,False,999.0,,string_only
DDX6,LSM14A,1875,2680,True,False,999.0,,string_only
DEPTOR,MAPKAP1,1496,1610,True,False,999.0,,string_only
DEPTOR,RICTOR,1496,920,True,False,999.0,,string_only
DEPTOR,RPTOR,1496,2566,True,False,999.0,,string_only
DHX9,HNRNPU,224,283,True,False,999.0,,string_only
DNM1L,MFF,1932,518,True,False,999.0,,string_only
DYNC1H1,DYNC1I2,2234,461,True,False,999.0,,string_only
EEA1,RAB5A,1995,557,True,False,999.0,,string_only
EEFSEC,SECISBP2,671,1562,True,False,999.0,,string_only
EGLN1,HIF1A,270,2181,True,False,999.0,,string_only
EIF4A1,EIF4B,2451,1953,True,False,999.0,,string_only
EIF4A1,EIF4E,2451,843,True,False,999.0,,string_only
EIF4A1,PABPC1,2451,1479,True,False,999.0,,string_only
EIF4A1,PDCD4,2451,1739,True,False,999.0,,string_only
EIF4A2,EIF4E,738,843,True,False,999.0,,string_only
EIF4A2,PABPC1,738,1479,True,False,999.0,,string_only
EIF4A2,PDCD4,738,1739,True,False,999.0,,string_only
EIF4B,EIF4E,1953,843,True,False,999.0,,string_only
EIF4B,PABPC1,1953,1479,True,False,999.0,,string_only
EIF4E,PABPC1,843,1479,True,False,999.0,,string_only
ELP2,ELP3,2603,1426,True,False,999.0,,string_only
ELP3,ELP4,1426,1793,True,False,999.0,,string_only
EP300,HIF1A,2857,2181,True,False,999.0,,string_only
EP300,JUN,2857,101,True,False,999.0,,string_only
EP300,KAT2B,2857,558,True,False,999.0,,string_only
EP300,MDM2,2857,1976,True,False,999.0,,string_only
EP300,NCOA1,2857,300,True,False,999.0,,string_only
EP300,NCOA3,2857,2774,True,False,999.0,,string_only
EP300,SMAD3,2857,2310,True,False,999.0,,string_only
EP300,STAT3,2857,2505,True,False,999.0,,string_only
EP300,YY1,2857,2231,True,False,999.0,,string_only
EP400,TRRAP,2045,1327,True,False,999.0,,string_only
EPN2,EPS15,2464,92,True,False,999.0,,string_only
EPS8,SOS1,1913,322,True,False,999.0,,string_only
ERBB4,GRB2,506,2550,True,False,999.0,,string_only
ERBB4,NRG3,506,1700,True,False,999.0,,string_only
ESR1,FOS,1223,2201,True,False,999.0,,string_only
ESR1,HSP90AA1,1223,2235,True,False,999.0,,string_only
ESR1,IGF1R,1223,2344,True,False,999.0,,string_only
ESR1,JUN,1223,101,True,False,999.0,,string_only
ESR1,NCOA1,1223,300,True,False,999.0,,string_only
ESR1,NCOA2,1223,1462,True,False,999.0,,string_only
ESR1,NCOA3,1223,2774,True,False,999.0,,string_only
ESR1,NCOR1,1223,2461,True,False,999.0,,string_only
ESR1,NRIP1,1223,2791,True,False,999.0,,string_only
EXOC1,EXOC2,806,1059,True,False,999.0,,string_only
EXOC1,EXOC4,806,1368,True,False,999.0,,string_only
EXOC1,EXOC5,806,2172,True,False,999.0,,string_only
EXOC1,EXOC6,806,1718,True,False,999.0,,string_only
EXOC2,EXOC6,1059,1718,True,False,999.0,,string_only
EXOC4,EXOC6,1368,1718,True,False,999.0,,string_only
EXOC5,EXOC6,2172,1718,True,False,999.0,,string_only
EXOC6,RAB11A,1718,2308,True,False,999.0,,string_only
EXT1,EXT2,1492,1802,True,False,999.0,,string_only
FAF1,NPLOC4,91,2568,True,False,999.0,,string_only
FAF1,UBXN7,91,749,True,False,999.0,,string_only
FBXL5,IREB2,775,2329,True,False,999.0,,string_only
FIG4,PIKFYVE,1180,503,True,False,999.0,,string_only
FIP1L1,WDR33,802,419,True,False,999.0,,string_only
FOS,JUN,2201,101,True,False,999.0,,string_only
FRS2,GRB2,1979,2550,True,False,999.0,,string_only
FTH1,FTL,1819,2706,True,False,999.0,,string_only
G3BP1,USP10,1029,2424,True,False,999.0,,string_only
GAB1,GRB2,871,2550,True,False,999.0,,string_only
GAB2,GRB2,1846,2550,True,False,999.0,,string_only
GADD45A,MAP3K4,110,1237,True,False,999.0,,string_only
GAPDH,PGK1,1898,2914,True,False,999.0,,string_only
GAPDH,RPL13A,1898,2708,True,False,999.0,,string_only
GAS6,MERTK,2133,405,True,False,999.0,,string_only
GATAD2A,MBD2,2674,2616,True,False,999.0,,string_only
GATAD2A,RBBP4,2674,59,True,False,999.0,,string_only
GATAD2B,RBBP4,184,59,True,False,999.0,,string_only
GCC2,RAB6A,401,1837,True,False,999.0,,string_only
GNAI2,GNB1,605,1,True,False,999.0,,string_only
GNAI3,GNB1,147,1,True,False,999.0,,string_only
GNAS,GNB1,2784,1,True,False,999.0,,string_only
GNB1,GNG2,1,2165,True,False,999.0,,string_only
GNB1,GNG7,1,2644,True,False,999.0,,string_only
GNB4,GNG2,722,2165,True,False,999.0,,string_only
GNB4,GNG7,722,2644,True,False,999.0,,string_only
GOSR1,SCFD1,2479,2141,True,False,999.0,,string_only
