analysis_label,model_variant,latent_dim,seed,fold_id,target,n_donors,y_mean,y_median,y_sd,y_min,y_max
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,307,5,6e10/A_beta,16,3.800809871375,2.6396900934999996,4.266982185096191,0.0,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,307,5,AT8,16,1.328177732125,1.3190014360000002,1.1633485195790039,0.006603551,3.455456081
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,307,5,GFAP,16,6.77826748875,6.369741187,4.130120763517967,0.981970599,13.36740458
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,307,5,Iba1,16,4.406796319750001,3.824338557,3.0075233309687,1.140085506,9.513231434
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,307,5,NeuN,16,3.1285199644999997,2.242531461,2.086463443234028,0.789576499,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,1,6e10/A_beta,16,2.0851545603125,1.489067988,2.1959655369971474,0.000532484,9.060768751
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,1,AT8,16,1.4075055556875,0.702131389,1.5304523425502672,0.019594538,5.382839956
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,1,GFAP,16,6.5090218365000005,5.4273797980000005,3.986679976938168,1.680023713,16.8535109
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,1,Iba1,16,4.6916616614999995,4.178926107000001,2.271080851739765,1.239221399,9.513231434
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,1,NeuN,16,2.91205946,3.491970067,1.6222325193501306,0.120715201,4.852197655
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,2,6e10/A_beta,16,2.8624035450000003,2.55608773,3.0736610749566093,0.000191268,10.75596125
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,2,AT8,16,0.973411796125,0.5255425365,1.220038378714263,0.007338071,3.857216337
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,2,GFAP,16,4.991545182875,3.8329905550000003,3.858228307707179,0.794675483,13.30485711
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,2,Iba1,16,3.38975707725,3.5160476364999997,1.3837540437373643,1.10601287,5.947291923
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,2,NeuN,16,3.3232852114374998,2.4042230489999996,2.570293569535726,0.04433574,8.798228889
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,3,6e10/A_beta,16,1.8297062065625003,0.45858003799999997,2.8743271558001195,0.000203861,10.3937098
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,3,AT8,16,0.98312964975,0.2709134835,1.33666016409798,0.011863017,4.062182723
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,3,GFAP,16,6.5385030985,5.018033538499999,6.602422501163289,0.612357615,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,3,Iba1,16,2.8769115298125,2.4057115314999997,2.209561849804476,0.696723748,8.930063233
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,3,NeuN,16,2.574206075,2.563376409,2.016740651509238,0.071346871,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,4,6e10/A_beta,16,3.2210926318124997,2.1618074910000002,3.8091214463640717,0.000764286,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,4,AT8,16,0.7201204935000001,0.166555919,1.1557302351413394,0.009936062,4.509271665
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,4,GFAP,16,6.795225790250001,5.849678901000001,4.995300893027869,1.297575839,18.10955287
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,4,Iba1,16,3.9691397195,3.359848702,2.281780599017397,1.140085506,8.657872802
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,4,NeuN,16,2.982506853125,2.8753264339999998,1.0722344387420473,1.458016699,4.57951719
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,5,6e10/A_beta,16,1.5954293371875,1.257227756,2.1145050496047326,0.0,8.195152303
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,5,AT8,16,1.02066513125,0.159299244,1.8286389272563486,0.006603551,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,5,GFAP,16,5.053000591,3.8093398274999997,3.9984476284549837,0.981970599,16.31359485
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,5,Iba1,16,3.8918194255625,3.3317048785,2.4472415704342274,1.00351526,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,401,5,NeuN,16,2.3871084983125,2.0937405545,1.8065775365419154,0.001337497,6.072337602
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,1,6e10/A_beta,16,1.3899427581250001,1.636339703,1.3257757760814342,0.000168494,3.362636896
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,1,AT8,16,1.301820938,0.42742521,1.8545999758771088,0.007572086,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,1,GFAP,16,5.3011095810625,4.2824474785,4.5213135087722,0.612357615,16.31359485
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,1,Iba1,16,3.4114181947500004,3.2663266035,1.4595322709619851,1.195535503,6.44983744
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,1,NeuN,16,3.251710090625,2.4817283595,2.4199238906721714,0.342434319,8.798228889
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,2,6e10/A_beta,16,2.0692019861875,1.298855742,2.7929388518274685,0.000532484,10.3937098
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,2,AT8,16,0.6874007321875,0.32036243200000003,1.0457316009929434,0.017713481,4.062182723
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,2,GFAP,16,5.5094441763125,5.0377298915,3.763092391903691,1.297575839,15.11145679
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,2,Iba1,16,4.278485075687501,4.1866078235,2.0589671760407673,1.140085506,7.445298151
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,2,NeuN,16,3.1748171415,3.077517488,1.7007426385459012,0.04433574,6.498970505
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,3,6e10/A_beta,16,4.4100663820624995,3.1903970375,4.291568463706053,0.000191268,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,3,AT8,16,1.0199297733125001,0.6808746815,1.1101432892063858,0.007338071,2.992553952
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,3,GFAP,16,5.3724726248125005,3.863107388,3.6872696983600997,1.545604977,13.36740458
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,3,Iba1,16,4.1250401551875,3.6737152755,2.6837046602077965,1.179175425,9.513231434
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,3,NeuN,16,2.1732015833125,2.1125354725000003,1.2861441310442667,0.222454051,4.355163503
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,4,6e10/A_beta,16,2.0338277454375,1.674858141,1.8837242185420167,0.0,6.546090886
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,4,AT8,16,1.3066699933124999,0.272530268,1.7311885209884945,0.006603551,5.382839956
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,4,GFAP,16,6.5322990024375,5.2444654345,5.3385101404451705,0.981970599,18.10955287
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,4,Iba1,16,3.3978825130625,3.3295822245,1.5562828058561746,1.00351526,6.884660471
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,4,NeuN,16,3.5183215554375,3.651659016,1.727120472559289,0.120715201,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,5,6e10/A_beta,16,1.6907474090624999,0.5998210915,2.4256682411307477,0.000764286,8.195152303
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,5,AT8,16,0.7890111895,0.109951379,1.2029618705952803,0.0080518,3.857216337
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,5,GFAP,16,7.1719711145,6.0655015705,6.240986001909345,1.369721491,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,5,Iba1,16,3.6064634749374997,2.5462813325,2.898617727973226,0.696723748,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,503,5,NeuN,16,2.061115727,1.8447646565,1.7294406696546154,0.001337497,5.713642011
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,1,6e10/A_beta,16,1.89403208375,1.592088014,1.8524817081646672,0.000532484,6.546090886
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,1,AT8,16,0.8794383518125,0.3337824875,1.1611575693318423,0.017713481,3.857216337
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,1,GFAP,16,5.8845628066875,5.962379874,3.6310556274605674,0.975268257,11.55416389
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,1,Iba1,16,4.5981130216875,5.0353392415,2.3234381864409586,1.10601287,8.930063233
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,1,NeuN,16,2.9238852791875,2.791037081,1.8678248079001025,0.089542907,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,2,6e10/A_beta,16,0.9464410890625,0.45858003799999997,1.1955355181378733,0.0,3.261146895
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,2,AT8,16,1.1360475999375002,0.164985312,1.9145405679394982,0.006603551,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,2,GFAP,16,6.657954721125001,4.696705235,6.802725554504716,0.612357615,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,2,Iba1,16,3.517529970625,3.063018327,1.7108498866627284,0.696723748,6.44983744
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,2,NeuN,16,3.1505690249375,2.634312106,2.460206140543417,0.071346871,8.798228889
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,3,6e10/A_beta,16,2.3983050593125,1.257227756,3.901754929178072,0.000203861,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,3,AT8,16,0.7046292891875,0.174247171,0.9290856313960513,0.0080518,2.837021516
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,3,GFAP,16,5.583160213125,3.526518169,4.522923429869923,1.297575839,16.8535109
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,3,Iba1,16,3.6709630621250002,3.1174849054999996,2.4658531073700365,1.00351526,9.513231434
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,3,NeuN,16,2.62446466525,2.5111875965,1.6677620917667895,0.04433574,5.713642011
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,4,6e10/A_beta,16,2.3028945748125,1.8030692515,1.9970497259329894,0.119973881,8.195152303
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,4,AT8,16,1.2956670413749998,0.40999525000000003,1.7578927339875663,0.007338071,5.382839956
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,4,GFAP,16,5.6182951864375,4.9341146005,3.7592041264250033,1.676257874,13.30485711
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,4,Iba1,16,3.5328661164375,3.0921877110000002,2.1490118477381737,1.179175425,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,4,NeuN,16,2.929262098375,3.0652530615,1.8152943617316109,0.001337497,6.97957834
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,5,6e10/A_beta,16,4.052113473937499,2.552468662,3.7524855321129853,0.000168494,10.75596125
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,5,AT8,16,1.089050344,0.7920462635000001,1.1670982591484786,0.007572086,4.062182723
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,5,GFAP,16,6.14332357175,4.7574171205,4.870833616896013,1.545604977,18.10955287
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,5,Iba1,16,3.49981724275,3.2875192835,2.2688414972238484,0.889626131,8.936774274
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,607,5,NeuN,16,2.550985030125,2.299002979,1.553553979001985,0.321992175,6.498970505
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,1,6e10/A_beta,16,2.4928327965,1.992689683,2.3450631166428324,0.001272704,6.975808464
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,1,AT8,16,0.67851525075,0.433475442,0.6599949896695525,0.023134551,1.978833129
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,1,GFAP,16,6.02547054675,5.3118431925,3.6957172283807362,1.676257874,13.30485711
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,1,Iba1,16,3.199624140125,2.7020218385000003,1.6840427840963568,0.889626131,6.097387985
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,1,NeuN,16,3.167736168125,2.766158058,2.4589889327958336,0.177981557,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,2,6e10/A_beta,16,2.0382549549374995,0.5834805855,3.918103412843294,0.000203861,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,2,AT8,16,0.9661837088125,0.22158985199999998,1.524545667413874,0.017713481,5.382839956
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,2,GFAP,16,5.1300397283125,4.14616969,3.376855747916807,0.975268257,11.55416389
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,2,Iba1,16,3.948012401,3.2663266035,2.123664358451946,1.195535503,8.657872802
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,2,NeuN,16,3.142698721875,2.5809187695,2.1748133407483494,0.089542907,8.798228889
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,3,6e10/A_beta,16,2.0087136489375004,1.3957189965,2.5909555886189684,0.0,10.3937098
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,3,AT8,16,1.2346806755,0.5675393895,1.475948046071407,0.006603551,4.062182723
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,3,GFAP,16,6.0924078470625,5.005455892500001,4.858471543984366,0.794675483,16.8535109
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,3,Iba1,16,3.354336128875,3.2874453715,1.8045149546694204,0.696723748,7.091355926
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,3,NeuN,16,2.923789657875,3.5525860160000002,1.8149157242561647,0.071346871,5.713642011
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,4,6e10/A_beta,16,2.75786198825,2.4421575485,2.737538858400753,0.000806054,9.060768751
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,4,AT8,16,1.76142847525,1.171907596,1.9902996075254316,0.009936062,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,4,GFAP,16,6.087787441750001,5.261056302,4.19829917639104,1.297575839,16.31359485
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,4,Iba1,16,4.678579990687499,3.951870299,3.17965873547936,1.167843406,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,4,NeuN,16,2.41548399675,2.2736000615,1.382745121814625,0.001337497,4.852197655
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,5,6e10/A_beta,16,2.29612289225,1.444682347,2.8432515668365363,0.000168494,10.75596125
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,5,AT8,16,0.46402451600000005,0.1203488375,0.7514435813797332,0.007572086,2.992553952
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,5,GFAP,16,6.55159093525,3.2238306695,7.153458421537531,0.612357615,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,5,Iba1,16,3.6387367529374997,3.7429719785,1.7155139088912872,1.00351526,7.445298151
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,701,5,NeuN,16,2.52945755325,2.38375995,1.3386353503681645,0.04433574,4.355163503
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,1,6e10/A_beta,16,1.4423531296875,0.956902855,1.7714438439927245,0.000168494,6.760132171
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,1,AT8,16,0.7393124076875,0.3525874915,0.952405640363309,0.007572086,3.455456081
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,1,GFAP,16,5.911377277125,2.4564382735,6.515482292508466,1.297575839,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,1,Iba1,16,2.6901203515625,2.3007572675,1.5884691905227146,0.696723748,6.49415367
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,1,NeuN,16,1.7406902335,1.3079202475,1.4629903469895411,0.04433574,4.550019022
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,2,6e10/A_beta,16,4.4208309754375,3.0817469565,4.1613651945686625,0.003928574,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,2,AT8,16,1.2081938890625001,0.9557121740000001,1.112180499850159,0.033161347,4.062182723
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,2,GFAP,16,7.2792997775625,6.5652079085,5.159210871720333,0.975268257,18.10955287
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,2,Iba1,16,4.188897426375,3.4240755065,2.3169048157365504,0.889626131,8.936774274
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,2,NeuN,16,2.762592599875,2.3975734015,2.018638808474472,0.120715201,8.798228889
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,3,6e10/A_beta,16,2.924971709625,1.9428435985,3.0424263446191153,0.000806054,10.75596125
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,3,AT8,16,1.281399711875,0.5523063505,1.7165262600399418,0.007338071,5.382839956
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,3,GFAP,16,5.3924089646875,4.1506478824999995,3.5700343831788186,1.680023713,12.81945045
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,3,Iba1,16,4.112266722625,3.8899084525000003,1.4090192014436316,2.286564722,7.445298151
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,3,NeuN,16,3.3009154093125,3.6392739775000003,1.1786661160168832,0.688790683,4.913425721
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,4,6e10/A_beta,16,2.0702490885625,1.559931498,2.0063815976418984,0.000191268,8.195152303
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,4,AT8,16,1.601046610875,0.5823288205,2.0219696773240554,0.0080518,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,4,GFAP,16,7.0217111530625,6.171771502,4.559512299666158,1.545604977,16.31359485
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,4,Iba1,16,4.100524019,2.990957212,3.138224849140268,1.00351526,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,4,NeuN,16,2.4631040803125,1.7498483244999998,2.174939130553856,0.001337497,6.97957834
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,5,6e10/A_beta,16,0.7353813775625,0.122780114,1.079598532117992,0.0,3.242628319
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,5,AT8,16,0.2748800068125,0.105998273,0.48067024565657174,0.006603551,1.934429141
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,5,GFAP,16,4.2824993266875,4.1933846925,3.0988173435573025,0.612357615,11.55416389
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,5,Iba1,16,3.7274808940625,3.3599362965,1.9287155161691503,1.167843406,7.091355926
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,809,5,NeuN,16,3.911863774875,3.908774192,1.7479328420209206,0.222454051,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,1,6e10/A_beta,16,2.6986395950625,1.988710489,2.9865289584525563,0.000532484,10.3937098
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,1,AT8,16,1.63207237025,1.6750828835,1.5499773309953992,0.022147665,4.509271665
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,1,GFAP,16,7.157661912,5.7502412320000005,4.3696278939783495,1.680023713,16.8535109
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,1,Iba1,16,4.0880939640000005,3.8733241205,2.578555932961347,1.179175425,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,1,NeuN,16,3.3013962258125,3.384685108,2.5187501274103923,0.001337497,8.798228889
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,2,6e10/A_beta,16,1.276148327125,0.427973956,1.7628353642740875,0.0,6.546090886
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,2,AT8,16,1.1813091923749999,0.10744906500000001,2.149342370720552,0.006603551,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,2,GFAP,16,5.780498374062501,3.164756496,6.781945428507178,0.981970599,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,2,Iba1,16,3.3760613826875003,2.895099891,1.822334597305957,1.195535503,6.884660471
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,2,NeuN,16,2.2248231881875,1.8447646565,1.459376464989891,0.04433574,4.624630672
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,3,6e10/A_beta,16,2.642007684625,1.0398321314999999,4.272772507230993,0.000764286,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,3,AT8,16,0.5502369463125,0.17318604799999998,0.6734872536393144,0.019594538,1.91768683
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,3,GFAP,16,5.6101032250625,3.9585461200000003,3.722286141018556,1.297575839,11.55416389
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,3,Iba1,16,4.39711200675,3.7936332895,2.4695723750237364,1.140085506,8.936774274
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,3,NeuN,16,2.603301887125,2.2078916079999997,1.550926090270784,0.177981557,6.072337602
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,4,6e10/A_beta,16,2.6726268218750002,1.5310620959999999,2.998697879759649,0.000806054,10.75596125
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,4,AT8,16,0.579365649375,0.251125217,0.7978216282374085,0.007338071,2.992553952
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,4,GFAP,16,4.9907982561874995,3.3904659345,3.410686874218014,0.975268257,12.81945045
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,4,Iba1,16,3.649625141625,3.8115000235,1.7993454382213026,0.696723748,7.445298151
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,4,NeuN,16,2.6838012255,2.327288432,1.847601566406687,0.071346871,7.0412262
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,5,6e10/A_beta,16,2.3043638521875,2.4707936005000004,1.6530887153502476,0.000168494,6.495166629
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,5,AT8,16,1.161848468,0.663782957,1.2463573474763459,0.007572086,3.857216337
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,5,GFAP,16,6.3482347318125,5.752725656,5.017799234224062,0.612357615,18.10955287
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,5,Iba1,16,3.3083969185625,2.7740829535,2.208508862587815,0.889626131,9.513231434
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,911,5,NeuN,16,3.36584357125,3.4264764475,1.7276600796203103,0.321992175,6.97957834
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,1,6e10/A_beta,16,1.8816631976875,1.291271104,2.690331925441796,0.000168494,10.75596125
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,1,AT8,16,1.0477383610625,0.17318604799999998,1.8314919852223746,0.007572086,6.924529518
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,1,GFAP,16,4.518801495187501,2.885443252,4.04481764427408,1.369721491,16.31359485
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,1,Iba1,16,3.1327564951874995,3.407908997,1.510315219539011,0.696723748,6.44983744
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,1,NeuN,16,2.4089857741875003,2.2327617825,1.492457406517115,0.04433574,4.57951719
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,2,6e10/A_beta,16,2.8352244627500003,2.3957320965,2.8896046612908908,0.0,9.060768751
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,2,AT8,16,1.2611651316875,0.807264229,1.5027977340540557,0.006603551,5.382839956
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,2,GFAP,16,5.479715484125,4.3917556145,4.428003161957738,0.981970599,18.10955287
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,2,Iba1,16,4.210661577,3.6737152755,2.326612032861437,1.10601287,8.936774274
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,2,NeuN,16,2.6693330706875,2.3664183815,1.5740508150400276,0.089542907,6.498970505
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,6e10/A_beta,16,2.1367384468750004,0.8804169485000001,3.073124849518366,0.000191268,10.3937098
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,AT8,16,1.2726983938125,0.464570508,1.5209261800409757,0.007338071,4.062182723
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,GFAP,16,7.618439218625,6.0655015705,6.291508710015751,0.794675483,26.47735253
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,Iba1,16,3.8150635340625,3.2874453715,2.4837928357446852,1.195535503,10.14681443
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,3,NeuN,16,3.1226581104375004,3.6392739775000003,1.797661863968728,0.001337497,5.713642011
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,6e10/A_beta,16,2.4014916935625,1.3034317135,3.8634663678095924,0.000806054,15.29570291
stage62_aggregate,mtg_programming_plus_dlpfc_state_modules_full,16,1009,4,AT8,16,0.6002236243125001,0.1972268835,0.706243999300448,0.009936062,2.011315673
