model,latent_dim,latent_factor,module,correlation,abs_correlation
upgrade_fine_08,104,z_104,lysosome_phagocytosis,0.42000925640234493,0.42000925640234493
upgrade_fine_08,104,z_104,vascular_barrier_myeloid,0.3219046314806938,0.3219046314806938
upgrade_fine_08,104,z_104,synapse_pruning,0.3018472578707363,0.3018472578707363
upgrade_fine_08,105,z_105,lysosome_phagocytosis,-0.222019793753458,0.222019793753458
upgrade_fine_08,105,z_105,vascular_barrier_myeloid,-0.1885984003380046,0.1885984003380046
upgrade_fine_08,105,z_105,complement,-0.1580920213574144,0.1580920213574144
upgrade_fine_08,106,z_106,lysosome_phagocytosis,0.4097128187246239,0.4097128187246239
upgrade_fine_08,106,z_106,vascular_barrier_myeloid,0.30952233094710685,0.30952233094710685
upgrade_fine_08,106,z_106,synapse_pruning,0.29719674287832615,0.29719674287832615
upgrade_fine_08,107,z_107,lysosome_phagocytosis,0.11424398333524073,0.11424398333524073
upgrade_fine_08,107,z_107,vascular_barrier_myeloid,0.11287559988004124,0.11287559988004124
upgrade_fine_08,107,z_107,complement,0.0829286336129584,0.0829286336129584
upgrade_fine_08,108,z_108,lysosome_phagocytosis,0.40464800981393817,0.40464800981393817
upgrade_fine_08,108,z_108,vascular_barrier_myeloid,0.3060698574264996,0.3060698574264996
upgrade_fine_08,108,z_108,synapse_pruning,0.29152838474063014,0.29152838474063014
upgrade_fine_08,109,z_109,lysosome_phagocytosis,-0.39983840425720557,0.39983840425720557
upgrade_fine_08,109,z_109,vascular_barrier_myeloid,-0.3107431781799893,0.3107431781799893
upgrade_fine_08,109,z_109,synapse_pruning,-0.2849327920575717,0.2849327920575717
upgrade_fine_08,110,z_110,lysosome_phagocytosis,-0.4092879041959434,0.4092879041959434
upgrade_fine_08,110,z_110,vascular_barrier_myeloid,-0.31607067518414367,0.31607067518414367
upgrade_fine_08,110,z_110,complement,-0.291969911465761,0.291969911465761
upgrade_fine_08,111,z_111,lysosome_phagocytosis,0.41684884058385996,0.41684884058385996
upgrade_fine_08,111,z_111,vascular_barrier_myeloid,0.3206228728591387,0.3206228728591387
upgrade_fine_08,111,z_111,synapse_pruning,0.2999385820725788,0.2999385820725788
upgrade_fine_08,112,z_112,lysosome_phagocytosis,-0.39260079028551903,0.39260079028551903
upgrade_fine_08,112,z_112,vascular_barrier_myeloid,-0.29392163260048343,0.29392163260048343
upgrade_fine_08,112,z_112,synapse_pruning,-0.28939839417939994,0.28939839417939994
upgrade_fine_08,113,z_113,lysosome_phagocytosis,0.42758335167656836,0.42758335167656836
upgrade_fine_08,113,z_113,vascular_barrier_myeloid,0.3304006905185835,0.3304006905185835
upgrade_fine_08,113,z_113,synapse_pruning,0.309765071138188,0.309765071138188
upgrade_fine_08,114,z_114,lysosome_phagocytosis,0.41107561017078514,0.41107561017078514
upgrade_fine_08,114,z_114,vascular_barrier_myeloid,0.3168313337787402,0.3168313337787402
upgrade_fine_08,114,z_114,complement,0.2944687596576828,0.2944687596576828
upgrade_fine_08,115,z_115,lysosome_phagocytosis,0.3790576482167619,0.3790576482167619
upgrade_fine_08,115,z_115,vascular_barrier_myeloid,0.30035141272776955,0.30035141272776955
upgrade_fine_08,115,z_115,complement,0.2713667017790049,0.2713667017790049
upgrade_fine_08,116,z_116,lysosome_phagocytosis,0.2988996162686099,0.2988996162686099
upgrade_fine_08,116,z_116,antigen_presentation,0.22617921705413424,0.22617921705413424
upgrade_fine_08,116,z_116,synapse_pruning,0.22468131423820234,0.22468131423820234
upgrade_fine_08,117,z_117,lysosome_phagocytosis,0.32257520300747394,0.32257520300747394
upgrade_fine_08,117,z_117,vascular_barrier_myeloid,0.2585655216914962,0.2585655216914962
upgrade_fine_08,117,z_117,complement,0.22995383846047843,0.22995383846047843
upgrade_fine_08,118,z_118,lysosome_phagocytosis,-0.3911846093334671,0.3911846093334671
upgrade_fine_08,118,z_118,vascular_barrier_myeloid,-0.2930822115669451,0.2930822115669451
upgrade_fine_08,118,z_118,synapse_pruning,-0.2845207693596475,0.2845207693596475
upgrade_fine_08,119,z_119,lysosome_phagocytosis,-0.41310835208894975,0.41310835208894975
upgrade_fine_08,119,z_119,vascular_barrier_myeloid,-0.32044303217000525,0.32044303217000525
upgrade_fine_08,119,z_119,complement,-0.29556140833059524,0.29556140833059524
upgrade_fine_08,120,z_120,lysosome_phagocytosis,-0.18811849988675577,0.18811849988675577
upgrade_fine_08,120,z_120,antigen_presentation,-0.17002126583199142,0.17002126583199142
upgrade_fine_08,120,z_120,synapse_pruning,-0.1539636287712755,0.1539636287712755
upgrade_fine_08,121,z_121,lysosome_phagocytosis,0.4018593909814364,0.4018593909814364
upgrade_fine_08,121,z_121,vascular_barrier_myeloid,0.30984196743471826,0.30984196743471826
upgrade_fine_08,121,z_121,complement,0.288116553921471,0.288116553921471
upgrade_fine_08,122,z_122,lysosome_phagocytosis,0.4146270184886902,0.4146270184886902
upgrade_fine_08,122,z_122,vascular_barrier_myeloid,0.3148290490471922,0.3148290490471922
upgrade_fine_08,122,z_122,synapse_pruning,0.2968724422668516,0.2968724422668516
upgrade_fine_08,123,z_123,lysosome_phagocytosis,0.38986168493292767,0.38986168493292767
upgrade_fine_08,123,z_123,vascular_barrier_myeloid,0.2920439865800955,0.2920439865800955
upgrade_fine_08,123,z_123,synapse_pruning,0.2848692549260762,0.2848692549260762
upgrade_fine_08,124,z_124,lysosome_phagocytosis,0.40574333471763196,0.40574333471763196
upgrade_fine_08,124,z_124,vascular_barrier_myeloid,0.306942845130888,0.306942845130888
upgrade_fine_08,124,z_124,synapse_pruning,0.29473382480890264,0.29473382480890264
upgrade_fine_08,125,z_125,lysosome_phagocytosis,-0.26258377303609415,0.26258377303609415
upgrade_fine_08,125,z_125,antigen_presentation,-0.20626467612436408,0.20626467612436408
upgrade_fine_08,125,z_125,synapse_pruning,-0.19469774277852747,0.19469774277852747
upgrade_fine_08,126,z_126,lysosome_phagocytosis,0.1788481477895909,0.1788481477895909
upgrade_fine_08,126,z_126,vascular_barrier_myeloid,0.15491232991322168,0.15491232991322168
upgrade_fine_08,126,z_126,complement,0.12350130154555453,0.12350130154555453
upgrade_fine_08,127,z_127,lysosome_phagocytosis,0.37916746809168617,0.37916746809168617
upgrade_fine_08,127,z_127,vascular_barrier_myeloid,0.2838602974824125,0.2838602974824125
upgrade_fine_08,127,z_127,synapse_pruning,0.27475241673786743,0.27475241673786743
