gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction,tau_lowering_score,amyloid_lowering_score,neuron_preservation_score,gliosis_penalty,therapeutic_like_score,dual_pathology_lowering_score,broad_shift_score,tau_lowering_score_percentile,amyloid_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,therapeutic_like_score_percentile,dual_pathology_lowering_score_percentile,broad_shift_score_percentile
BLNK,graph_connected,0.0181288607418537,0.0105692585930228,0.0434321612119674,-0.0050160870887339,0.0106090977787971,not_computed,not_separately_audited,True,,0.0002055999502772,0.000172859057784,,,,,-0.0181288607418537,-0.0105692585930228,0.0106090977787971,0.0434321612119674,-0.050951924175024,-0.028698119334876503,0.017551093082874978,9.977578475336323,32.585949177877424,79.48430493273543,87.70553064275038,12.331838565022421,19.469357249626306,73.65470852017937
MOB1B,graph_connected,0.0152849107980728,0.0186820179224014,0.0450752191245555,-0.0309473741799592,0.0093630561605095,not_computed,not_separately_audited,True,,0.0002079755504382,0.0002464213175699,,,,,-0.0152849107980728,-0.0186820179224014,0.0093630561605095,0.0450752191245555,-0.050997073762118796,-0.0339669287204742,0.02387051563709968,13.639760837070252,20.21674140508221,75.8221225710015,88.2660687593423,12.294469357249627,14.76083707025411,88.2286995515695
RPAP2,graph_connected,-0.0418192334473133,-0.0201334934681653,0.0283655151724815,0.0677704364061355,0.0031416537240147,not_computed,not_separately_audited,True,,0.0004292647936381,0.0003943494812119,,,,,0.0418192334473133,0.0201334934681653,0.0031416537240147,0.096135951578617,-0.051175064407289,0.0619527269154786,0.03224606644362206,98.95366218236174,83.74439461883408,54.55904334828101,97.45889387144993,12.25710014947683,96.0388639760837,94.91778774289985
CLEC7A,graph_connected,0.0258956979960203,0.0220869090408086,0.0324844904243946,-0.0212903656065464,0.0071646054275333,not_computed,not_separately_audited,True,,0.0002076473319903,0.0002148697822121,,,,,-0.0258956979960203,-0.0220869090408086,0.0071646054275333,0.0324844904243946,-0.0512155829928816,-0.0479826070368289,0.021784413699060638,3.8863976083707024,15.246636771300448,69.13303437967116,81.27802690582959,12.219730941704036,8.370702541106128,84.71599402092676
PIAS2,graph_connected,-0.0194083489477634,-0.0358164869248867,0.0284739639610052,0.0333841480314731,-0.0087765725329518,not_computed,not_separately_audited,True,,0.0002346282562939,0.0002192115352954,,,,,0.0194083489477634,0.0358164869248867,-0.0087765725329518,0.0618581119924783,-0.051226335577666704,0.0552248358726501,0.02517190407961604,94.13303437967116,93.90881913303438,15.284005979073243,93.68460388639761,12.182361733931241,95.06726457399103,89.79820627802691
ERBIN,graph_connected,0.029915178194642,-0.0019937846809625,0.0263911634683609,-0.0150167355313897,0.0050531947053968,not_computed,not_separately_audited,True,,0.0001967738644452,0.000180817922228,,,,,-0.029915178194642,0.0019937846809625,0.0050531947053968,0.0263911634683609,-0.051253146957606105,-0.0279213935136795,0.01567401131615038,2.4663677130044843,57.24962630792228,61.47234678624813,75.33632286995515,12.144992526158445,20.104633781763827,66.66666666666666
ITPR1,graph_connected,0.0165747981518507,0.0178873538970947,0.0372013747692108,-0.0103200525045394,0.0024370597675442,not_computed,not_separately_audited,True,,0.000241345129325,0.0002723682264331,,,,,-0.0165747981518507,-0.0178873538970947,0.0024370597675442,0.0372013747692108,-0.0513391131535173,-0.0344621520489454,0.016884127818047958,11.659192825112108,21.18834080717489,52.167414050822124,84.52914798206278,12.10762331838565,14.424514200298955,71.48729446935725
PRR14L,graph_connected,0.0269200075417757,0.0278353877365589,0.0160393174737691,-0.0373811312019825,-0.0084110060706734,not_computed,not_separately_audited,True,,0.0002061842678813,0.0001975333725567,,,,,-0.0269200075417757,-0.0278353877365589,-0.0084110060706734,0.0160393174737691,-0.051370331086218204,-0.054755395278334604,0.02331737000495192,3.587443946188341,10.538116591928251,16.218236173393123,61.88340807174888,12.070254110612854,5.7174887892376685,87.5186846038864
RPL31,graph_connected,0.0105061875656247,0.0415732078254222,0.0230883006006479,0.0079097524285316,-0.0099440049380064,not_computed,not_separately_audited,True,,0.0001579479867359,0.0001177131489384,,,,,-0.0105061875656247,-0.0415732078254222,-0.0099440049380064,0.030998053029179497,-0.0514482455328106,-0.0520793953910469,0.01860429067164656,22.458893871449924,4.671150971599402,12.96711509715994,79.78325859491778,12.03288490284006,6.576980568011958,76.38266068759341
COMMD1,graph_connected,0.0058203781954944,0.0283406097441911,0.0672613829374313,-0.0121053829789161,0.0215326026082038,not_computed,not_separately_audited,True,,0.0002490366459824,0.0002337655459996,,,,,-0.0058203781954944,-0.0283406097441911,0.0215326026082038,0.0672613829374313,-0.05154915852472189,-0.0341609879396855,0.02701207129284734,35.837070254110614,10.31390134529148,94.02092675635276,94.61883408071749,11.995515695067265,14.648729446935723,91.62929745889387
PIK3C3,graph_connected,0.0132922753691673,0.0429305955767631,0.0416579097509384,0.0137970484793186,0.0170403774827718,not_computed,not_separately_audited,True,,0.00028193401522,0.0002574547834228,,,,,-0.0132922753691673,-0.0429305955767631,0.0170403774827718,0.055454958230257,-0.0517068561166525,-0.0562228709459304,0.025743641331791838,17.040358744394617,4.2974588938714495,90.02242152466367,91.96562032884903,11.958146487294469,5.306427503736921,90.6203288490284
HNRNPM,graph_connected,0.0086924443021416,0.0617260672152042,0.0084710279479622,0.0498839765787124,0.0150653850287199,not_computed,not_separately_audited,True,,0.0003378867404535,0.0003638250636868,,,,,-0.0086924443021416,-0.0617260672152042,0.0150653850287199,0.0583550045266746,-0.051982063800096304,-0.0704185115173458,0.02876778021454806,26.756352765321374,1.195814648729447,87.07025411061285,92.82511210762333,11.920777279521674,2.8026905829596416,93.31091180866966
MAP4K4,graph_connected,0.0023723694030195,0.0029438091441988,0.0438171625137329,-0.0002597516868263,-0.0060094287618994,not_computed,not_separately_audited,True,,0.0001526940468465,0.0001069385252776,,,,,-0.0023723694030195,-0.0029438091441988,-0.0060094287618994,0.0438171625137329,-0.052198960678651804,-0.0053161785472183,0.011080504301935381,47.832585949177876,47.309417040358746,21.71150971599402,87.81763826606877,11.883408071748878,47.04783258594918,41.29297458893871
CD14,graph_connected,0.0118146669119596,0.002965482417494,0.0345181040465831,-0.0289156027138233,-0.00594237819314,not_computed,not_separately_audited,True,,0.0001768607471603,0.0001495430769864,,,,,-0.0118146669119596,-0.002965482417494,-0.00594237819314,0.0345181040465831,-0.0522751491516827,-0.0147801493294536,0.0168312468566,20.067264573991032,47.23467862481316,22.122571001494766,82.7354260089686,11.846038863976084,33.96860986547085,71.30044843049326
ABCA1,graph_connected,0.0325195156037807,0.056414421647787,-0.0101498970761895,-0.0153806675225496,-0.0198487788438797,not_computed,not_separately_audited,True,,0.000256323692156,0.0002323812659597,,,,,-0.0325195156037807,-0.056414421647787,-0.0198487788438797,0.0,-0.0523682944476604,-0.0889339372515677,0.026862656138837305,1.9805680119581466,1.8684603886397608,3.0642750373692076,14.835575485799701,11.80866965620329,1.345291479820628,91.4424514200299
SLTM,graph_connected,0.0085518341511487,-0.0074797053821384,0.0358104296028614,0.0154811600223183,0.0074262805283069,not_computed,not_separately_audited,True,,0.0002557325642555,0.000283922010567,,,,,-0.0085518341511487,0.0074797053821384,0.0074262805283069,0.0512915896251797,-0.0524171432480215,-0.001072128769010301,0.014949881937354742,27.242152466367713,66.85351270553063,70.21674140508222,90.6576980568012,11.771300448430495,53.101644245142,63.34080717488789
NAA15,graph_connected,0.0066075604408979,0.0105420835316181,0.0519903041422367,-0.0249874051660299,0.0061176237650215,not_computed,not_separately_audited,True,,0.0002104565210174,0.0001896567409858,,,,,-0.0066075604408979,-0.0105420835316181,0.0061176237650215,0.0519903041422367,-0.0524802408181131,-0.017149643972515997,0.02004899540916082,32.99701046337818,32.69805680119581,65.17189835575485,91.03139013452915,11.733931240657698,31.50224215246637,81.01644245142003
ZC3H7A,graph_connected,0.0052221422083675,-0.0263545010238885,0.0023717344738543,0.043464682996273,-0.0014659098815172,not_computed,not_separately_audited,True,,0.000337189034326,0.000268282397883,,,,,-0.0052221422083675,0.0263545010238885,-0.0014659098815172,0.0458364174701273,-0.052524469560012,0.021132358815521002,0.0157757941167801,37.89237668161435,88.86397608370703,36.02391629297459,88.45291479820628,11.696562032884902,79.89536621823618,67.07772795216741
FNBP1,graph_connected,0.0007767543429508,-0.004785603377968,0.0353432744741439,0.0219433903694152,0.0054073710925877,not_computed,not_separately_audited,True,,0.0002611401432659,0.0003182722721248,,,,,-0.0007767543429508,0.004785603377968,0.0054073710925877,0.0572866648435591,-0.0526560480939222,0.0040088490350172,0.013651278731413119,53.288490284005974,61.808669656203286,62.4813153961136,92.52615844544096,11.659192825112108,59.940209267563525,56.539611360239164
ASAP1,graph_connected,0.0064914976246654,0.003861608216539,0.0547627657651901,0.007230089046061,0.015759564936161,not_computed,not_separately_audited,True,,0.0002377773635089,0.0002805924741551,,,,,-0.0064914976246654,-0.003861608216539,0.015759564936161,0.061992854811251094,-0.052724787499755496,-0.0103531058412044,0.017621105117723298,33.33333333333333,45.47832585949178,88.2286995515695,93.75934230194319,11.621823617339313,40.097159940209266,73.80418535127056
SCAF11,graph_connected,0.0019998375792056,-0.0105186086148023,0.0414472706615924,-0.0153330080211162,-0.0093335611745715,not_computed,not_separately_audited,True,,0.0001863849756773,0.0001655524392845,,,,,-0.0019998375792056,0.0105186086148023,-0.0093335611745715,0.0414472706615924,-0.052780669415369505,0.0085187710355967,0.0157264572102576,48.729446935724965,70.96412556053812,14.162929745889388,86.7713004484305,11.584454409566519,66.06875934230195,66.85351270553063
STAMBPL1,graph_connected,0.0228439774364233,0.0388180874288082,0.0201842542737722,-0.0037867352366447,-0.0098138526082038,not_computed,not_separately_audited,True,,0.0002323497465113,0.0002132642403012,,,,,-0.0228439774364233,-0.0388180874288082,-0.0098138526082038,0.0201842542737722,-0.052842084318399304,-0.0616620648652315,0.019089381396770442,5.792227204783259,5.754857997010463,13.266068759342303,68.34828101644244,11.547085201793722,4.484304932735426,77.91479820627802
ETV5,graph_connected,0.0173407569527626,0.0200744606554508,0.01790970005095,0.002395806601271,-0.0152537757530808,not_computed,not_separately_audited,True,,0.000181984869414,0.0001829964458011,,,,,-0.0173407569527626,-0.0200744606554508,-0.0152537757530808,0.020305506652220997,-0.052900039358064394,-0.0374152176082134,0.014594900002703037,10.762331838565023,18.460388639760836,6.315396113602392,68.64723467862481,11.509715994020926,12.443946188340806,61.88340807174888
LINC02328,graph_connected,0.0249493736773729,0.0404868647456169,-0.0281401798129081,0.0193928368389606,-0.0085608838126063,not_computed,not_separately_audited,True,,0.0002257848100271,0.0001581280521349,,,,,-0.0249493736773729,-0.0404868647456169,-0.0085608838126063,0.0193928368389606,-0.0529030943289398,-0.0654362384229898,0.02430602777749296,4.484304932735426,5.044843049327354,15.807174887892378,67.1150971599402,11.472346786248131,3.5500747384155455,88.86397608370703
SEC24D,graph_connected,0.0238615553826093,0.0066601708531379,0.0356269925832748,-0.0059499726630747,0.0063253319822251,not_computed,not_separately_audited,True,,0.0002179820439778,0.0001752429816406,,,,,-0.0238615553826093,-0.0066601708531379,0.0063253319822251,0.0356269925832748,-0.053163215983659,-0.030521726235747202,0.01568480469286436,5.1943198804185355,39.94768310911809,65.99402092675636,83.70702541106128,11.434977578475337,17.78774289985052,66.77877428998505
PTPN1,graph_connected,0.0212290994822978,0.0519194342195987,0.0237063504755496,0.0106308031827211,0.0023053616750985,not_computed,not_separately_audited,True,,0.000208162877243,0.0001711774093564,,,,,-0.0212290994822978,-0.0519194342195987,0.0023053616750985,0.0343371536582707,-0.05326089146547,-0.0731485337018965,0.02195820980705314,7.174887892376682,2.5037369207772797,51.64424514200299,82.69805680119582,11.397608370702542,2.4663677130044843,85.1644245142003
MBTD1,graph_connected,0.0213654693216085,0.0215163491666317,0.0234269425272941,0.0102897239848971,0.0017963915597647,not_computed,not_separately_audited,True,,0.0002086376480292,0.0002081633283523,,,,,-0.0213654693216085,-0.0215163491666317,0.0017963915597647,0.0337166665121912,-0.053285744274035,-0.0428818184882402,0.01567897531203922,7.100149476831091,16.10612855007474,49.92526158445441,82.17488789237667,11.360239162929746,10.127055306427504,66.70403587443946
PARP14,graph_connected,0.0215152110904455,0.0087594799697399,0.0678394734859466,-0.0083664720878005,0.0360157527029514,not_computed,not_separately_audited,True,,0.000258619809756,0.0002962723665405,,,,,-0.0215152110904455,-0.0087594799697399,0.0360157527029514,0.0678394734859466,-0.0533389318734407,-0.0302746910601854,0.02849927786737678,7.025411061285501,35.874439461883405,98.24364723467862,94.73094170403587,11.32286995515695,18.086696562032888,93.16143497757847
KPNA6,graph_connected,-0.0228520892560482,-0.0036143399775028,0.0435966029763221,0.0284448601305484,-0.0042517171241343,not_computed,not_separately_audited,True,,0.0002760874049272,0.0002150192158296,,,,,0.0228520892560482,0.0036143399775028,-0.0042517171241343,0.0720414631068705,-0.0534410909749566,0.026466429233550998,0.020551921892911156,95.96412556053812,60.01494768310912,26.345291479820627,95.3288490284006,11.285500747384155,83.5949177877429,82.24962630792227
CYP20A1,graph_connected,0.0104349963366985,0.004845657851547,0.0319997258484363,0.006490328349173,-0.0045463140122592,not_computed,not_separately_audited,True,,0.0001721141743473,0.0001264640450244,,,,,-0.0104349963366985,-0.004845657851547,-0.0045463140122592,0.0384900541976093,-0.053471364546567,-0.0152806541882455,0.011663404479622799,22.57100149476831,43.16143497757848,25.448430493273545,85.31390134529147,11.248131539611359,33.22122571001495,44.91778774289985
ZNF706,graph_connected,0.0093282302841544,0.0144182834774255,0.0312802568078041,0.0008499434916302,-0.0121221868321299,not_computed,not_separately_audited,True,,0.0001574989873915,0.0001240262499777,,,,,-0.0093282302841544,-0.0144182834774255,-0.0121221868321299,0.0321302002994343,-0.0535806174157186,-0.0237465137615799,0.01359978017862882,24.887892376681613,26.980568011958145,9.678624813153961,81.05381165919282,11.210762331838566,23.916292974588938,56.27802690582959
RBL2,graph_connected,0.0218321681022644,0.0254209600389003,-0.0016861979383975,0.0280776768922805,-0.0037723511923104,not_computed,not_separately_audited,True,,0.0002679089666344,0.0002062521816696,,,,,-0.0218321681022644,-0.0254209600389003,-0.0037723511923104,0.0280776768922805,-0.0536821961868553,-0.047253128141164696,0.016157870832830618,6.838565022421525,12.443946188340806,28.36322869955157,77.05530642750374,11.17339312406577,8.482810164424514,68.64723467862481
ATF7,graph_connected,-0.0047591705806553,-0.0435739271342754,-0.0684311911463737,0.0538823045790195,-0.0045997612178325,not_computed,not_separately_audited,True,,0.0003928778460249,0.0003412059450056,,,,,0.0047591705806553,0.0435739271342754,-0.0045997612178325,0.0538823045790195,-0.0537228952161967,0.0483330977149307,0.03504927093163128,72.38415545590433,95.88938714499253,25.37369207772795,91.62929745889387,11.136023916292975,93.46038863976084,96.1136023916293
ASPH,graph_connected,0.0006337494123727,0.0273529086261987,0.0054708761163055,0.0210926458239555,-0.0266024507582187,not_computed,not_separately_audited,True,,0.0002411932509858,0.0002131703804479,,,,,-0.0006337494123727,-0.0273529086261987,-0.0266024507582187,0.026563521940261,-0.053799722110852405,-0.0279866580385714,0.01623052614741022,53.77428998505231,10.837070254110612,1.6442451420029895,75.48579970104635,11.09865470852018,19.992526158445443,68.83408071748879
TAOK1,graph_connected,0.0132376803085207,0.0120349237695336,0.0345989465713501,0.0033271955326199,-0.0026655211113393,not_computed,not_separately_audited,True,,0.0001561159442644,0.0001589722814969,,,,,-0.0132376803085207,-0.0120349237695336,-0.0026655211113393,0.037926142103969995,-0.053829343523829995,-0.0252726040780543,0.01317285345867272,17.189835575485798,30.642750373692078,31.651718983557547,84.97757847533633,11.061285500747383,22.533632286995516,54.33482810164425
UBE2W,graph_connected,0.0238768067210912,0.0490728132426738,0.0228640846908092,0.0059758466668426,-0.0011567841283977,not_computed,not_separately_audited,True,,0.0001764292828738,0.0001682737347437,,,,,-0.0238768067210912,-0.0490728132426738,-0.0011567841283977,0.028839931357651803,-0.0538735222071407,-0.072949619963765,0.0205892670899629,5.15695067264574,2.8774289985052315,37.25710014947683,77.61584454409567,11.02391629297459,2.5411061285500747,82.28699551569507
GNB4,graph_connected,0.0043985755182802,-0.0252716429531574,-0.0108355935662984,0.026266124099493,-0.0232556369155645,not_computed,not_separately_audited,True,,0.0001734319957904,0.0001829980901675,,,,,-0.0043985755182802,0.0252716429531574,-0.0232556369155645,0.026266124099493,-0.0539203365333377,0.0208730674348772,0.0180055146105587,40.50822122571002,87.96711509715995,2.204783258594918,75.0747384155456,10.986547085201794,79.6711509715994,74.77578475336323
RBM4,graph_connected,0.0180335044860839,0.0118432501330971,0.0372587889432907,-0.0115703931078314,0.0012808154569938,not_computed,not_separately_audited,True,,0.0002533956430852,0.0001848058891482,,,,,-0.0180335044860839,-0.0118432501330971,0.0012808154569938,0.0372587889432907,-0.054011477972380796,-0.029876754619181004,0.015997350425459377,10.089686098654708,30.866965620328852,47.60837070254111,84.60388639760838,10.949177877429,18.609865470852018,67.9745889387145
GLG1,graph_connected,-0.0015561660984531,-0.0570659898221492,0.0459776259958744,0.0099174296483397,0.0002018628438236,not_computed,not_separately_audited,True,,0.0003858982818201,0.0004533623286988,,,,,0.0015561660984531,0.0570659898221492,0.0002018628438236,0.0558950556442141,-0.054137026701937395,0.0586221559206023,0.022943814881728,61.77130044843049,98.24364723467862,42.78774289985052,92.07772795216741,10.911808669656203,95.62780269058297,86.80866965620328
DTNA,graph_connected,0.0359624661505222,0.0102595863863825,-0.0325891338288784,-0.0301670283079147,-0.018199423328042,not_computed,not_separately_audited,True,,0.0002276075538247,0.0001938681234605,,,,,-0.0359624661505222,-0.0102595863863825,-0.018199423328042,0.0,-0.05416188947856419,-0.0462220525369047,0.025435527600347962,1.3826606875934229,33.37070254110613,3.8863976083707024,14.835575485799701,10.874439461883407,8.669656203288492,90.13452914798206
FOXP2,graph_connected,0.0052841217257082,0.0284974444657564,0.0469991266727447,0.0033102706074714,0.0013904116349294,not_computed,not_separately_audited,True,,0.000177910158527,0.0001627293822821,,,,,-0.0052841217257082,-0.0284974444657564,0.0013904116349294,0.050309397280216106,-0.05420310737099491,-0.0337815661914646,0.017096275021322018,37.630792227204786,10.164424514200299,48.28101644245142,90.24663677130044,10.837070254110612,14.91031390134529,72.12257100149478
PJA2,graph_connected,-0.004665735643357,0.0360308028757572,0.014365860261023,0.0125384731218218,-0.0321361497044563,not_computed,not_separately_audited,True,,0.0002364955144003,0.0002368995774304,,,,,0.004665735643357,-0.0360308028757572,-0.0321361497044563,0.0269043333828448,-0.054374747443944105,-0.03136506723240019,0.01994740432128306,72.04783258594918,6.427503736920777,0.85949177877429,75.85949177877428,10.799701046337818,17.040358744394617,80.75485799701046
MTMR10,graph_connected,0.0180539600551128,0.0167424175888299,0.0114027895033359,-0.0057902536354959,-0.0250680521130561,not_computed,not_separately_audited,True,,0.0002771156723611,0.0002658728626556,,,,,-0.0180539600551128,-0.0167424175888299,-0.0250680521130561,0.0114027895033359,-0.054524801671504794,-0.0347963776439427,0.01541149457916612,10.052316890881913,22.83258594917788,1.9431988041853512,53.47533632286996,10.762331838565023,14.162929745889388,65.5829596412556
ARFIP1,graph_connected,0.0235760882496833,0.0088637126609683,0.0271223559975624,-0.0018204263178631,-0.0040117851458489,not_computed,not_separately_audited,True,,0.0001559464290039,0.0001501729420851,,,,,-0.0235760882496833,-0.0088637126609683,-0.0040117851458489,0.0271223559975624,-0.0547102293930946,-0.0324398009106516,0.0130788736743852,5.568011958146488,35.61285500747384,27.167414050822124,76.04633781763826,10.724962630792227,16.218236173393123,53.550074738415546
PECAM1,graph_connected,0.0229592695832252,0.0269964057952165,0.0181653518229722,0.0033806643914431,-0.0103647243231534,not_computed,not_separately_audited,True,,0.000237759144511,0.0001919891801662,,,,,-0.0229592695832252,-0.0269964057952165,-0.0103647243231534,0.0215460162144153,-0.0548700101207939,-0.0499556753784417,0.01637328318320208,5.680119581464873,11.09865470852018,12.25710014947683,70.10463378176382,10.68759342301943,7.249626307922272,69.20777279521674
MORF4L1,graph_connected,0.0205083768814802,0.0242594592273235,0.022998496890068,-0.0121400263160467,-0.0115158585831522,not_computed,not_separately_audited,True,,0.0001896860048873,0.0001706122129689,,,,,-0.0205083768814802,-0.0242594592273235,-0.0115158585831522,0.022998496890068,-0.0550227323547004,-0.0447678361088037,0.018284443579614118,7.88490284005979,13.452914798206278,10.799701046337818,71.8236173393124,10.650224215246636,9.118086696562033,75.52316890881914
FAM222B,graph_connected,0.0134568205103278,0.0174678638577461,0.0361374467611312,0.01109239179641,0.005433009006083,not_computed,not_separately_audited,True,,0.0002094908995786,0.0001638732355786,,,,,-0.0134568205103278,-0.0174678638577461,0.005433009006083,0.047229838557541204,-0.05525365006178601,-0.0309246843680739,0.01671750638633962,16.741405082212257,21.71150971599402,62.66816143497758,88.78923766816143,10.612855007473842,17.339312406576983,70.51569506726457
ZNF644,graph_connected,0.0123170036822557,0.0267933644354343,0.0432827435433864,0.0053934566676616,0.0056731780059635,not_computed,not_separately_audited,True,,0.0001652044593356,0.0001660171692492,,,,,-0.0123170036822557,-0.0267933644354343,0.0056731780059635,0.048676200211047994,-0.055320025887340196,-0.03911036811769,0.0186919492669403,19.13303437967115,11.248131539611359,63.52765321375187,89.38714499252616,10.575485799701047,11.696562032884902,76.5321375186846
GNAS,graph_connected,0.0120041193440556,0.0164234023541212,0.013793259859085,0.0127055803313851,-0.0168565269559621,not_computed,not_separately_audited,True,,0.0001907835103338,0.0001870422565843,,,,,-0.0120041193440556,-0.0164234023541212,-0.0168565269559621,0.0264988401904701,-0.0553594864904878,-0.028427521698176802,0.014356577768921802,19.730941704035875,23.467862481315397,5.007473841554559,75.41106128550075,10.538116591928251,19.730941704035875,60.239162929745895
CDK6,graph_connected,0.0066974265500903,-0.0050813616253435,0.0293263029307127,0.0028096947353333,-0.0165299829095602,not_computed,not_separately_audited,True,,0.0001918095367727,0.0002269217657158,,,,,-0.0066974265500903,0.0050813616253435,-0.0165299829095602,0.032135997666046,-0.0553634071256965,-0.0016160649247468004,0.012088953750208001,32.62331838565022,62.66816143497758,5.381165919282512,81.09118086696562,10.500747384155455,52.09267563527653,47.6457399103139
NRXN1,graph_connected,0.0216070208698511,0.0146517101675271,0.0493733212351799,-0.0155420387163758,0.0156060233712196,not_computed,not_separately_audited,True,,0.0003209517453797,0.0003529419482219,,,,,-0.0216070208698511,-0.0146517101675271,0.0156060233712196,0.0493733212351799,-0.0553743187338114,-0.0362587310373782,0.0233560228720307,6.988041853512705,26.644245142002987,88.00448430493275,89.72346786248131,10.46337817638266,13.153961136023916,87.5560538116592
ANKRD11,graph_connected,0.0140176685526967,0.0342702232301235,0.032342329621315,-0.0084827682003378,-0.0090803494676947,not_computed,not_separately_audited,True,,0.0001197787278215,7.874776929384097e-05,,,,,-0.0140176685526967,-0.0342702232301235,-0.0090803494676947,0.032342329621315,-0.055440347641706404,-0.0482878917828202,0.01963866781443354,15.582959641255606,7.212257100149477,14.723467862481316,81.20328849028401,10.426008968609866,8.221225710014949,79.82062780269058
ARHGAP31,graph_connected,-0.0028402940370142,-5.733832949772477e-05,0.0501486472785472,-0.0027079167775809,-0.0082140369340777,not_computed,not_separately_audited,True,,0.0002288856776431,0.0002677039592526,,,,,0.0028402940370142,5.733832949772477e-05,-0.0082140369340777,0.0501486472785472,-0.0555223901756107,0.002897632366511925,0.012793646671343546,66.70403587443946,53.69955156950673,16.741405082212257,90.09715994020927,10.388639760837071,58.594917787742894,51.94319880418535
LILRB1,graph_connected,0.003977570682764,-0.0026873431634157,0.0205882992595434,0.0236586444079875,-0.0074967360123991,not_computed,not_separately_audited,True,,0.0001851690758485,0.0001501611550338,,,,,-0.003977570682764,0.0026873431634157,-0.0074967360123991,0.0442469436675309,-0.055721250362694,-0.0012902275193482997,0.01168171870522194,41.81614349775785,58.40807174887892,18.124065769805682,87.92974588938715,10.351270553064275,52.72795216741405,44.992526158445436
ARMC8,graph_connected,0.0059469160623848,0.0003310549072921,0.0405587926506996,-0.0023610845673829,-0.0094228349626064,not_computed,not_separately_audited,True,,0.0001766923232935,0.0001688449410721,,,,,-0.0059469160623848,-0.0003310549072921,-0.0094228349626064,0.0405587926506996,-0.055928543675690806,-0.0062779709696768994,0.01172413663007316,35.38863976083707,52.54110612855008,14.088191330343797,86.43497757847534,10.31390134529148,45.70254110612855,45.3288490284006
CADM1,graph_connected,0.0134287243708968,0.0126739181578159,0.042793795466423,-0.0028223402332514,0.0001752711395965,not_computed,not_separately_audited,True,,0.0001905130920931,0.0001380649337079,,,,,-0.0134287243708968,-0.0126739181578159,0.0001752711395965,0.042793795466423,-0.056047248697723304,-0.0261026425287127,0.01437880987359672,16.77877428998505,29.409566517189834,42.63826606875934,87.25710014947683,10.276532137518684,21.78624813153961,60.42600896860987
HNRNPK,graph_connected,-0.0026529356837272,-0.0024911137297749,0.0181919783353805,0.0456101931631565,0.0050499909557402,not_computed,not_separately_audited,True,,0.000338148442097,0.000268155359663,,,,,0.0026529356837272,0.0024911137297749,0.0050499909557402,0.06380217149853701,-0.05609924485906961,0.0051440494135021,0.01479924237355586,65.6576980568012,58.03437967115097,61.39760837070254,94.02092675635276,10.23916292974589,61.58445440956651,62.66816143497758
IBTK,graph_connected,0.0222735945135355,0.0095081301406025,0.0337989367544651,0.017149107530713,0.0169406589120626,not_computed,not_separately_audited,True,,0.0001888336119009,0.0001811399124562,,,,,-0.0222735945135355,-0.0095081301406025,0.0169406589120626,0.0509480442851781,-0.056280979886651,-0.031781724654138,0.01993408557027574,6.390134529147982,35.01494768310911,89.87294469357249,90.43348281016442,10.201793721973095,16.55455904334828,80.64275037369207
ZFR,graph_connected,0.0086636980995535,-0.0018502393504604,0.0313917323946952,-0.0062664803117513,-0.0162330325692892,not_computed,not_separately_audited,True,,0.0001841329358285,0.0002021914551733,,,,,-0.0086636980995535,0.0018502393504604,-0.0162330325692892,0.0313917323946952,-0.0562884630635379,-0.0068134587490931,0.01288103654514992,26.905829596412556,57.0627802690583,5.568011958146488,80.23168908819133,10.164424514200299,44.843049327354265,52.279521674140504
PPFIA1,graph_connected,-0.001581086195074,0.0176781397312879,0.0343330614268779,0.0134171275421977,-0.010149604640901,not_computed,not_separately_audited,True,,0.0002480122493579,0.0002378543576924,,,,,0.001581086195074,-0.0176781397312879,-0.010149604640901,0.047750188969075597,-0.056318707414902594,-0.0160970535362139,0.015431803907267703,61.846038863976084,21.449925261584454,12.630792227204784,89.0881913303438,10.127055306427504,32.36173393124066,65.6576980568012
PIK3R1,graph_connected,0.0157975535839796,-0.0116334473714232,0.0096903573721647,0.026108143851161,-0.0048759412020444,not_computed,not_separately_audited,True,,0.0002358822966925,0.0001965298870345,,,,,-0.0157975535839796,0.0116334473714232,-0.0048759412020444,0.0357985012233257,-0.0564719960093497,-0.0041641062125564,0.01362108867615458,12.855007473841553,73.01943198804184,24.738415545590435,83.89387144992526,10.089686098654708,48.841554559043345,56.35276532137519
CMTM6,graph_connected,0.0295146871358156,0.0321598909795284,0.020762413740158,0.0100387027487158,0.0035884419921785,not_computed,not_separately_audited,True,,0.0001593571942066,0.0001256716641364,,,,,-0.0295146871358156,-0.0321598909795284,0.0035884419921785,0.0308011164888738,-0.056727361632510895,-0.061674578115344,0.01921282731927926,2.57847533632287,8.295964125560538,56.01644245142003,79.745889387145,10.052316890881913,4.44693572496263,78.40059790732437
