model,source_z_0,source_z_1,source_z_2,source_z_3,source_z_4,source_z_5,source_z_6,source_z_7,source_z_8,source_z_9,source_z_10,source_z_11,source_z_12,source_z_13,source_z_14,source_z_15,source_z_16,source_z_17,source_z_18,source_z_19,source_z_20,source_z_21,source_z_22,source_z_23,source_z_24,source_z_25,source_z_26,source_z_27,source_z_28,source_z_29,source_z_30,source_z_31,source_z_32,source_z_33,source_z_34,source_z_35,source_z_36,source_z_37,source_z_38,source_z_39,source_z_40,source_z_41,source_z_42,source_z_43,source_z_44,source_z_45,source_z_46,source_z_47,source_z_48,source_z_49,source_z_50,source_z_51,source_z_52,source_z_53,source_z_54,source_z_55,source_z_56,source_z_57,source_z_58,source_z_59,source_z_60,source_z_61,source_z_62,source_z_63,source_z_64,source_z_65,source_z_66,source_z_67,source_z_68,source_z_69,source_z_70,source_z_71,source_z_72,source_z_73,source_z_74,source_z_75,source_z_76,source_z_77,source_z_78,source_z_79,source_z_80,source_z_81,source_z_82,source_z_83,source_z_84,source_z_85,source_z_86,source_z_87,source_z_88,source_z_89,source_z_90,source_z_91,source_z_92,source_z_93,source_z_94,source_z_95,source_z_96,source_z_97,source_z_98,source_z_99,source_z_100,source_z_101,source_z_102,source_z_103,source_z_104,source_z_105,source_z_106,source_z_107,source_z_108,source_z_109,source_z_110,source_z_111,source_z_112,source_z_113,source_z_114,source_z_115,source_z_116,source_z_117,source_z_118,source_z_119,source_z_120,source_z_121,source_z_122,source_z_123,source_z_124,source_z_125,source_z_126,source_z_127
fine_bridge_06,-0.08525285,0.12695993,0.10434446,0.050537884,0.11911587,0.5214473,0.12355685,-0.015477047,0.003016928,0.17569768,0.125724,0.22383516,0.09305944,0.031576693,0.12696755,0.24804166,-0.13708131,0.28292856,-0.19665353,0.24476409,0.066502504,-0.05776072,-0.15949884,-0.061827358,-0.054741558,0.16572563,-0.096838355,-0.17217502,-0.14285967,-0.10049459,0.11363629,-0.1507155,0.08150865,0.04080737,0.09403582,0.28554583,-0.28987563,-0.30542666,0.12756373,-0.085990466,0.0023427997,-0.13286616,-0.1499517,0.048086867,-0.2114514,0.31060773,0.22064447,-0.19841465,-0.062288508,0.12851653,-0.08422044,0.20368011,-0.2111386,0.3187507,0.11729445,0.22497791,-0.16108003,0.085640825,-0.35314903,0.76670736,0.32766807,0.3750016,0.013971255,0.05894831,0.1833858,-0.2815061,-0.0019926748,0.22913012,-0.16561878,-0.11833053,-0.16727644,-0.032201644,-0.046630185,-0.17910914,0.23772317,-0.30214238,-0.25903204,-0.24398525,0.031124422,-0.039043687,0.3226855,-0.18023628,0.010182754,0.12002701,-0.1882099,0.11284005,0.15509443,0.029404536,0.31804776,-0.18935104,-0.022959242,-0.53777826,0.2875686,0.49051386,-0.091936976,-0.30634516,-0.026228372,0.21738465,-0.01984473,-0.37895268,0.13007054,0.14637841,-0.2640043,-0.08653484,0.55313885,-0.22941196,-0.0792742,-0.22163923,0.11608032,0.035980903,-0.22993888,0.102885224,-0.052456126,-0.025113868,0.004016075,-0.022895072,-0.04219401,0.12547888,0.15384242,0.15533775,-0.19219293,-0.017532738,0.28871065,0.19347125,0.55482924,0.18253972,0.07853063,-0.054190915
fine_bridge_06,-0.07741816,0.16864535,-0.0030102818,0.012784554,0.102446236,0.32003176,0.049484093,-0.071133845,-0.06083433,0.0963617,0.013156115,0.1015876,0.080130145,0.06772703,0.11824106,0.15854065,-0.13251181,0.23683028,-0.22401525,0.3193628,0.04129631,-0.12736912,-0.20557415,-0.05589291,-0.016349139,0.11943709,-0.004937512,-0.1569072,0.025795009,-0.041799247,0.15210752,-0.059198216,-0.024832075,0.12600169,0.062548056,0.12639864,-0.124445885,-0.30634087,0.099073,0.07943397,-0.020843461,-0.19428627,-0.030412173,0.16136926,-0.12974495,0.30428845,0.2565622,-0.2061078,-0.031928465,0.11067436,-0.041340772,0.0580613,-0.172563,0.0048254654,0.0162065,0.08663776,-0.16133782,0.059689134,-0.2328779,0.34746256,0.31016666,0.29109645,0.0113340225,-0.040056396,0.18286046,-0.26938856,-0.062471412,0.28183904,-0.26955304,-0.05858115,-0.067108445,-0.037815213,-0.09613595,-0.17118406,0.15116131,-0.29269442,-0.21910477,-0.243615,0.034369662,-0.09252461,0.39822027,-0.043756623,0.026986914,0.057892587,-0.20843902,-0.011361735,0.12598158,-0.04706461,0.25504068,-0.077431455,-0.09891343,-0.30811122,0.06109192,0.28713807,-0.08274266,-0.3256135,0.07685129,0.11486852,-0.12797537,-0.33309337,0.08895546,0.06269517,-0.31598413,0.039146904,0.43523553,-0.05493837,-0.021729724,-0.22905944,0.06507975,0.10691515,-0.21519858,0.028992381,-0.1024093,0.04604803,-0.034858417,-0.08830779,-0.103092596,0.08049116,0.111183174,0.12979579,-0.12105462,-0.0018879188,0.30289447,0.16342452,0.4174947,0.12256019,0.08772905,-0.04096388
fine_bridge_06,-0.009342396,-0.08572479,0.03537465,0.063021734,0.049136095,0.22180001,0.07668196,-0.035346974,0.026589982,0.11264751,0.11147631,0.067096315,0.010918026,0.038580257,0.061965987,-0.0243452,-0.033609074,0.09558987,-0.045531463,0.1155877,0.018785575,-0.07662316,-0.13410528,0.0020057464,-0.025207987,0.08051157,0.0077742087,-0.10668465,-0.021851508,-0.06347804,0.018335838,0.044905618,0.03366334,-0.012355491,0.056789055,0.12034258,-0.25234175,-0.15132836,0.017026741,-0.006421606,-0.06671075,-0.09248133,-0.026704082,-0.041295618,-0.1362175,0.19315192,0.20208941,-0.03448997,0.03473505,0.029071786,0.058570832,0.033801015,-0.15265541,0.05712556,0.048679244,0.109593086,-0.124576956,-0.0025819084,-0.044952072,0.34020418,0.11990031,0.20198838,0.005180234,0.0027269144,0.019309975,-0.09778153,0.040658914,0.08426101,-0.011793715,-0.07024869,-0.10289459,0.011887842,-0.008482988,-0.073442355,0.14556332,-0.04208802,-0.046207074,-0.13919581,0.037008233,0.008329992,0.28930134,0.041242734,0.02220659,-0.021000657,0.035096638,0.049833436,0.09986559,-0.04573864,0.1658737,-0.0674288,0.037478488,-0.30097526,0.06004545,0.30958718,0.0026890617,-0.19131067,-0.05329815,0.03667659,0.063195005,-0.1992465,0.06017677,0.10872457,-0.07778318,0.04744323,0.26404756,-0.1689026,-0.010780403,-0.16340621,0.112008035,0.04428554,-0.1453702,0.07304739,-0.08863293,0.018160282,0.036838125,0.050650667,0.1053381,0.04963538,0.030630989,-0.007700297,-0.15367259,-0.045229718,0.17455214,0.06307244,0.23510212,0.09192877,0.045851182,-0.18088701
fine_bridge_06,0.06551827,-0.06686231,0.095617615,-0.03398376,0.057327487,0.093573295,-0.032571983,0.010721978,0.047304947,-0.08547494,0.06433154,-0.046647754,0.012116389,-0.06018459,0.0036569645,-0.13149577,0.046949804,-0.095603496,0.16283129,-0.07142434,-0.047026254,-0.19261491,-0.0077134566,0.05759869,-0.018030092,-0.011695252,-0.023636984,0.030153,-0.065426886,-0.06553671,0.017464312,0.1900889,0.08278712,-0.03845927,0.03875088,-0.020879792,0.09569432,0.04223487,-0.083183624,0.04606537,0.020735135,-0.08009506,0.04913564,-0.017947972,-0.13690016,-0.016105847,-0.07983565,0.09277388,0.05685843,0.04640535,0.07077314,0.017578317,0.058527887,0.07089104,-0.014368182,-0.09301024,-0.14585844,-0.013254829,-0.011312149,0.052288,0.028932868,-0.048974734,-0.06477668,-0.024340626,-0.041586615,-0.05439297,0.028664203,0.03659767,0.064379364,-0.03344769,-0.05346229,0.044126373,-0.057467178,0.055305712,0.060591824,0.026017869,-0.023483418,0.0035683427,-0.03276921,0.064364836,-0.043545302,0.03072624,0.032909136,-0.04513329,0.12859634,0.048326757,0.07047291,-0.086787835,-0.08155878,-0.049522944,0.057980184,0.056913853,0.005451113,0.029016618,0.0614279,0.075016156,-0.06399016,0.044215415,0.06997727,-0.003320818,-0.058358893,0.039578665,0.027612604,-0.013246331,-0.052508656,-0.06953195,0.050422203,-0.043561306,-0.15248449,-0.016303115,-0.008390918,-0.013427772,-0.051311724,-0.04213933,0.03143666,0.04318355,0.07457099,0.124183394,0.11365433,-0.18729885,0.03079996,-0.016001474,0.06484592,0.04020918,-0.038273893,0.0047680843,0.059842896,-0.026437791
fine_bridge_06,0.06218026,-0.17592789,0.03135409,-0.031836268,-0.07715823,-0.16008401,-0.03444045,0.027457502,0.072003886,-0.07307772,-0.04965464,-0.007386684,-0.015993863,-0.12457331,-0.13295269,-0.08051084,0.16425353,-0.2064903,0.21012676,-0.20318495,-0.062278192,0.014599822,0.1067741,-0.016869504,0.015989598,-0.046713077,0.027915435,0.13866161,-0.028176613,0.068501204,0.03760508,0.029135482,0.08041505,0.0063094404,0.0435949,-0.28291214,0.10683233,0.15375656,-0.15894817,-0.029347619,0.007943206,0.07059777,0.094412066,-0.06604912,0.094351366,-0.2695453,-0.16276644,0.19710147,0.016352355,-0.09542139,0.04799635,-0.06683238,0.19372202,-0.036726676,-0.09929238,-0.018419197,0.068131216,-0.072246216,0.1485226,-0.17990746,-0.106698826,-0.18192892,-0.063666165,0.027043737,-0.17068617,0.15244365,0.049121417,-0.049908403,0.1620174,-0.027865723,0.035268996,0.053685077,0.032849167,0.06253073,-0.12524278,0.25543684,0.17758188,0.22815725,0.011129573,0.14606492,-0.23196135,0.12804976,-0.010015999,0.010983322,0.22697492,0.10216626,-0.110853195,-0.10289877,-0.22604942,0.11932853,0.13930371,0.18689443,-0.12342188,-0.110013865,0.15343994,0.2529941,-0.15430263,-0.09657221,0.1411211,0.22477433,-0.08882318,-0.009787612,0.13750449,0.05983684,-0.38065052,0.087602876,0.036365602,0.10393327,-0.1279624,-0.013802501,0.08427609,-0.030308971,0.031185938,-9.460438e-05,0.06149798,-0.04560838,0.21925367,-0.13080971,0.049799707,-0.16692469,0.03421889,-0.09380947,-0.20220925,-0.14700954,-0.4333442,-0.053964432,-0.059377804,0.005520417
fine_bridge_06,0.04680986,-0.09957886,0.08531668,0.040535737,0.044943586,0.18119867,0.10840742,0.024161397,0.0051831533,0.11844381,0.07643222,0.06478503,0.0660183,-0.027365545,-0.004029575,0.096903406,-0.054732952,0.06266781,0.013814118,0.028750364,-0.0065734843,-0.03161559,0.014616725,-0.005232788,-0.069927104,0.05955224,-0.04675512,0.00451099,-0.12346306,-0.15197255,0.069327176,-0.013195881,0.04373369,-0.06958128,0.009161251,0.04244686,-0.2422884,-0.10864753,0.024519578,-0.07552088,0.028733453,-0.05274248,0.0015399401,-0.05809085,-0.06959624,0.12263943,0.1429972,0.02966394,-0.0042525176,-0.067772545,0.03805049,0.028326778,-0.07820238,0.086039685,0.06757682,0.08810202,-0.03496771,0.04353178,-0.036334112,0.29329863,0.15964155,0.1939009,-0.013197565,0.091683105,0.004215554,-0.069614686,-0.011205805,0.11211163,-0.02852171,-0.15147431,-0.113064475,-0.039773528,0.01707054,-0.09035271,0.10765323,-0.07577988,-0.018381223,-0.113759615,0.018740058,0.035257794,0.13211143,0.020296542,0.049527474,0.030335544,0.031708833,0.05260344,-0.039832037,-0.018713823,0.08221085,0.035883047,0.14122505,-0.29113922,0.07504249,0.26841643,-0.032486904,-0.014811813,-0.06991948,-0.010657019,0.105403855,-0.101300195,0.013396381,0.016666228,-0.058006003,-0.06864005,0.1984686,-0.1532406,0.018565085,-0.0708602,0.018646456,-0.06490167,-0.08253314,0.09070746,0.0005376909,0.009430026,0.06853031,0.020379903,0.018461294,0.036189057,0.0257531,0.002502172,-0.12283779,-0.07164831,0.032899376,0.04562169,0.14550225,0.041578878,0.05299172,-0.12637097
fine_bridge_06,0.008121885,-0.13100442,-0.048669733,-0.012696247,-0.15533333,-0.29672918,0.016296161,0.008830782,0.0013233565,-0.1275924,0.17835468,-0.12636554,-0.12014865,-0.07609534,-0.13122666,-0.11018708,0.038021386,-0.2634169,0.21636899,-0.40559226,-0.0053287847,0.19492292,0.24929725,0.013107682,0.1887943,-0.14642525,0.09079602,0.22593096,0.008668464,0.07336299,-0.1449758,0.17936553,0.037909135,-0.17560005,-0.07427256,-0.16192174,0.058207195,0.3679144,-0.09030598,-0.014522713,0.096429884,0.04894142,0.13538514,-0.057164907,0.2633583,-0.26541233,-0.24661684,0.17516197,0.11236897,-0.10317522,0.11339779,-0.0765499,0.24840346,-0.14750376,-0.15351821,-0.14803569,0.09047144,0.022530273,0.15775874,-0.3830525,-0.3407497,-0.2590927,0.06244358,-0.027239688,-0.12004313,0.35966343,0.0382272,-0.29896036,0.20325004,0.13585019,-0.05374365,-0.12153495,0.05969281,0.28313366,-0.033384785,0.22609936,0.27206308,0.14385773,0.04451265,0.12815654,-0.36579898,0.01689251,-0.106831245,-0.14414783,0.2779622,0.025612943,-0.06471585,-0.08855682,-0.22154047,0.11871146,0.098385155,0.28639573,-0.0055358703,-0.23561786,0.11398851,0.30290636,-0.15661137,-0.1830972,0.12819809,0.3693574,-0.008779526,0.074008085,0.27237448,-0.07354338,-0.40171266,0.116286,-0.067767724,0.26089856,-0.14212027,-0.1085249,0.2917441,0.026344955,0.019587506,0.009118162,0.051354416,0.092096366,0.062103074,-0.042029575,-0.22567633,-0.19480066,0.16790673,-0.10342903,-0.30487308,-0.2717477,-0.33500484,-0.13095653,-0.1257956,0.07035125
fine_bridge_06,0.06941397,-0.10345103,-0.15231492,-0.06302295,-0.043695286,-0.4419185,-0.097876884,0.04046321,-0.037760396,-0.20474644,-0.05845739,-0.22707282,-0.12644999,-0.05397551,-0.11723877,-0.07974269,0.11626475,-0.24340144,0.1677164,-0.27448365,-0.03807778,0.1409013,0.16783828,0.041869305,0.06704632,-0.14765093,0.035682138,0.23951139,0.095134236,0.11088472,-0.09991457,0.083042316,-0.072203815,-0.055185888,-0.03276003,-0.22438224,0.22888494,0.28459302,-0.10816347,-0.09536254,-0.07793382,0.09912975,0.093398005,0.0023690856,0.30848643,-0.31878322,-0.29990786,0.20191042,0.13831663,-0.081546694,0.0041023893,-0.18708874,0.11719915,-0.2017599,-0.10386995,-0.18231171,0.20497517,-0.059845038,0.21929604,-0.74642205,-0.35066947,-0.2900081,-0.06217213,-0.033509996,-0.09795434,0.19552481,0.040347487,-0.25496402,0.109362096,0.1260615,0.17734714,0.044656135,0.107988715,0.20804876,-0.29231593,0.23627394,0.30197066,0.28104907,-0.08961817,-0.010795409,-0.29275075,0.06970844,-0.01168533,-0.12859087,0.1635459,-0.09618901,-0.05623777,0.03178716,-0.25755858,0.21795288,0.0010407399,0.53589547,-0.217968,-0.44789153,0.029668273,0.27052477,0.022965191,-0.24157806,-0.024300862,0.27455497,-0.14279315,-0.09410222,0.29319206,0.028308198,-0.4041059,0.27009597,0.025273059,0.24267094,-0.048673637,-0.06332634,0.1765789,-0.17501634,0.100875825,0.06531744,-0.03188573,-0.10347939,0.00018578103,-0.12984341,-0.112227015,-0.090091534,0.15921795,-0.033434343,-0.2797167,-0.258912,-0.4289313,-0.20454276,-0.12161672,0.19327559
fine_bridge_06,-0.10629719,0.26563182,-0.05247631,-0.054284308,0.15854171,0.21710214,-0.069225736,-0.010812061,-0.17203295,0.123111315,-0.122324035,0.019773284,0.11727453,0.029362574,0.18178138,0.23372215,-0.15149735,0.22105461,-0.2054636,0.35401827,0.0024613258,-0.15979604,-0.3210483,-0.047091857,-0.20673326,0.05801382,-0.095544636,-0.241944,0.090876296,-0.008274403,0.05833179,-0.18998712,-0.16467287,0.09893194,0.057872135,0.2752599,0.034830485,-0.25643218,0.06955787,0.052774444,-0.11702811,0.030883208,-0.105513126,0.11917772,-0.25332406,0.32285956,0.19466841,-0.26983938,-0.16194145,0.2043902,-0.10278167,0.08104597,-0.21519418,0.010181951,0.13772751,0.07721879,-0.09822972,0.077877544,-0.14865936,0.11980666,0.1669183,0.23467995,-0.06828877,0.005829574,0.16896278,-0.33093256,-0.029103843,0.2092742,-0.31887013,-0.07886609,0.15584888,0.17451887,-0.039044265,-0.22159852,0.049258996,-0.28902122,-0.34568277,-0.14314458,-0.17958328,-0.2746079,0.3303506,-0.1689481,0.13197841,0.018810475,-0.37141198,-0.09418253,0.09571244,0.18955494,0.18115383,-0.15632139,-0.20525092,-0.12107122,0.08193024,0.10258372,-0.08143078,-0.29241633,0.2795388,0.19792482,-0.08807479,-0.42161572,0.006557823,-0.025865547,-0.2045198,0.05845502,0.4632019,-0.016135465,0.031858906,-0.27353874,0.11238297,0.052544817,-0.2810696,-0.049773313,0.052846253,0.0071850126,0.0017762949,-0.09657702,-0.123793006,0.07016057,0.1530017,0.25886348,-0.052254014,0.143165,0.30299884,0.47673666,0.46687874,-0.014974799,0.18993048,-0.014732962
fine_bridge_06,0.028074492,-0.07375777,-0.10451885,0.06443663,0.015340961,-0.28222933,-0.09593431,0.045583308,0.03691367,-0.18104188,-0.056423753,-0.11114208,-0.10370345,-0.0092180865,-0.14393991,0.0014338461,0.18297577,-0.16236447,0.08769883,-0.21093142,0.012759178,0.13095415,0.20669158,0.020262605,0.016491361,-0.07694179,-0.05206595,0.26375595,0.073635064,0.04904628,-0.1415829,0.022706889,-0.10984818,0.052811906,-0.09038459,-0.08490949,0.19305079,0.16556925,-0.027887551,-0.13309452,0.04902471,0.11371919,0.049379114,-0.005291549,0.22847556,-0.25509858,-0.16929659,0.105629615,-0.046688486,-0.22695355,0.069334455,-0.03738997,0.16646396,-0.13144428,-0.1223587,-0.2162418,0.18219733,-0.10797836,0.085060395,-0.41302678,-0.23951468,-0.29039466,-0.030169623,0.0297273,-0.093651064,0.21579853,0.027787685,-0.20928949,0.12650235,0.10113029,0.124586076,0.06482311,0.094309576,0.11602319,-0.05184803,0.14899474,0.19809335,0.26345024,-0.049611457,0.027269604,-0.21790144,0.10569823,-0.060093842,-0.08083742,0.063258745,-0.065903775,-0.11460759,0.051525496,-0.23264931,0.012788232,0.009897181,0.3095766,-0.20511697,-0.26334882,-0.010190122,0.29128608,0.0141700525,-0.19764699,0.008642884,0.2548332,-0.05184128,-0.11804031,0.15443635,0.10554882,-0.27057344,0.090371035,-0.04698813,0.19916213,-0.043883696,-0.027929196,0.08709086,-0.041610166,0.08507095,0.111653954,-0.0019174543,0.0119251795,-0.06990111,-0.1280183,-0.022711596,-0.09392512,0.149203,-0.031071577,-0.26680514,-0.19305664,-0.2631436,0.032480996,0.05100923,0.1470185
fine_bridge_06,0.119420625,-0.30776417,0.0072449665,0.05686774,-0.07051524,-0.23991208,0.03071391,0.044261746,0.25939953,-0.12848309,0.094605595,0.02840611,-0.11983264,-0.043061353,-0.26829565,-0.05844698,0.2777362,-0.19436455,0.26141715,-0.36392146,0.017471101,0.24725541,0.3293835,0.08405587,0.10210598,-0.16854633,-0.051298793,0.2338758,-0.10398774,0.013158344,-0.0792804,0.17285751,0.10299062,-0.053177997,-0.04018082,-0.3395742,0.1487078,0.32098895,-0.06776288,-0.13472667,0.09877601,-0.025637137,0.11999367,-0.14924426,0.23709701,-0.32775941,-0.33908007,0.3668536,0.17460553,-0.16312905,0.052924346,-0.15669034,0.26632133,0.04036653,-0.12509894,-0.12217673,0.15354525,0.023382735,0.28356645,-0.2148745,-0.27503148,-0.3827815,0.052081548,0.12305012,-0.059102084,0.28307682,0.053605583,-0.31315252,0.32655728,-0.00014446996,-0.022798683,-0.15476222,0.11435188,0.28915,-0.11974718,0.34831992,0.3522154,0.27231315,0.071991496,0.1665518,-0.38667017,0.16418524,-0.11027897,-0.0071148304,0.38118944,-0.029014941,-0.12378289,-0.113936685,-0.2531391,0.16492467,0.25568652,0.20897214,-0.07743354,-0.15210328,0.06975758,0.3621324,-0.21719031,-0.29414237,0.07024218,0.5229823,-0.16085975,0.021403296,0.27606288,0.046233866,-0.54395294,0.056622967,0.057527672,0.31152165,-0.22501457,-0.09906238,0.29280937,0.0027303488,0.11136932,0.009218177,0.005618185,0.007493376,0.13562196,-0.09992691,-0.1420337,-0.16088423,0.110786885,-0.21906814,-0.34638754,-0.40377077,-0.6018638,0.0105979955,-0.13294682,0.12319234
fine_bridge_06,-0.0027865085,0.065993145,0.2263092,0.06950148,0.053794764,0.44545203,0.10647378,0.056620367,0.042326495,0.16374773,0.13670509,0.19957653,0.057882857,-0.011424762,0.1053952,0.16595504,-0.11118415,0.23527458,-0.112527035,0.23618792,-0.02024466,-0.15412682,-0.14163601,-0.07503587,-0.032366734,0.12409405,0.0094763385,-0.16640611,-0.07328493,-0.1414578,0.16010404,-0.052558735,0.1500633,0.098340064,0.113390096,0.12841514,-0.24214768,-0.2642756,0.108100735,0.01872858,-0.039359946,-0.15919274,-0.13175917,0.042033162,-0.28989133,0.21989478,0.26481092,-0.106436126,-0.062458273,0.23683612,-0.04066342,0.09101833,-0.18240003,0.2482388,0.18921916,0.24810578,-0.23115711,0.05203429,-0.2269778,0.652126,0.37382653,0.3417309,-0.05753387,0.020038718,0.06893234,-0.19187766,0.024975957,0.22795604,-0.031166539,-0.16610621,-0.20294562,-0.013554914,-0.08865351,-0.08128838,0.24938385,-0.14057381,-0.20302504,-0.21696775,0.042181857,0.07406389,0.17802131,-0.123232625,-0.018452678,0.11025422,-0.019799499,0.17105769,0.12806183,-0.052620783,0.18543692,-0.18743514,0.008523734,-0.4463473,0.28129333,0.45550463,-0.055902347,-0.22487685,-0.13151367,0.24451777,0.07693707,-0.20940857,0.088366345,0.18177429,-0.24845278,-0.035408802,0.37358955,-0.22088264,0.0021023138,-0.18130487,0.02340573,0.006270437,-0.1651252,0.05364794,-0.10894932,-0.017420277,0.011851596,0.08037905,0.040214233,0.14973006,0.17167202,0.040535387,-0.13809481,-0.00022353599,0.23170894,0.21172751,0.36800534,0.16794349,0.06168423,-0.12641107
fine_bridge_06,0.115116924,-0.32669234,0.016548237,0.07546213,-0.19338937,-0.43664858,-0.044694252,0.070835985,0.16501498,-0.1839373,0.12838061,-0.06244912,-0.11636952,-0.046793777,-0.21317601,-0.0973783,0.19952093,-0.28958914,0.2705932,-0.5536414,0.021553954,0.33510217,0.33774295,0.04331293,0.16294757,-0.15974006,0.04336644,0.3033413,0.022692822,0.09937846,-0.12685981,0.1408564,0.13350894,-0.22590904,-0.12546466,-0.33012286,0.12664138,0.4687415,-0.053173233,-0.09001441,0.16822278,0.0609049,0.21723172,-0.086863935,0.271984,-0.3436154,-0.35351577,0.31077325,0.16481999,-0.2883545,0.032611,-0.13535826,0.3576339,0.020530116,-0.15101026,-0.14657725,0.17557625,0.024858242,0.3559382,-0.21308842,-0.2664901,-0.40801632,0.17012511,0.052102216,-0.06284074,0.3744924,0.057245024,-0.32267004,0.36482933,0.006073917,-0.015885647,-0.15161501,0.107266895,0.2649823,-0.19544108,0.44391948,0.34761947,0.26297635,0.05677524,0.17557546,-0.5114106,0.14393853,-0.12642701,-0.059447937,0.4505795,0.10145734,-0.23065943,-0.03320705,-0.35294527,0.19321533,0.26629102,0.2741406,-0.07691374,-0.2419368,0.089333355,0.48498803,-0.20944856,-0.33353582,0.16919592,0.54995745,0.0021116475,0.03235406,0.5015372,-0.09075821,-0.6549413,0.10011701,0.024468726,0.40951097,-0.24841328,-0.046298917,0.39524153,-0.096345276,0.1631234,0.049562283,-0.012344045,0.13281362,0.16011572,-0.099028066,-0.28902826,-0.16333675,0.17603332,-0.15316036,-0.42680922,-0.39761522,-0.6211029,-0.10608897,-0.25346807,0.088672064
fine_bridge_06,-0.031539332,-0.030367166,0.03743322,0.027707044,0.07307794,0.13921723,0.03860328,0.008074788,0.026914844,0.066885225,-0.058810648,0.060707603,0.02937533,0.060113013,0.04577165,0.03446544,0.019915184,0.17020753,-0.053618908,0.12613647,0.03184867,0.030928258,-0.009556907,-0.026875135,-0.049145594,0.06571459,0.012296898,-0.018063687,0.025446877,-0.10397003,0.06962702,-0.07251823,-0.036437884,0.002559484,-0.016506055,0.05671881,-0.10855359,-0.11186049,0.08790838,-0.16569395,-0.0133483,-0.1342633,-0.036660697,0.094014876,-0.10520487,0.033399325,0.057287008,0.012634888,-0.06567021,-0.052892257,-0.00027493914,-0.0008943595,-0.106197424,-0.06752516,0.06787924,0.0035689678,0.043207675,0.0017925758,-0.0486618,0.23156147,0.10165114,0.13976787,0.028845888,0.06805731,0.12367716,-0.17351082,-0.10024061,0.14456157,-0.1812043,0.031832315,-0.030463973,-0.0020583365,-0.022955438,-0.1511213,0.078372754,-0.13598718,-0.13430785,-0.052924044,-0.05493464,-0.05639605,0.14311738,-0.01209382,-0.0020054178,0.023307253,-0.10489137,-0.042504635,-0.0859824,0.060747314,0.16435659,-0.042287372,0.013916076,-0.1597748,0.07781369,0.08540563,-0.09906867,-0.10414461,0.03854168,0.11002827,-0.06536178,-0.08456997,-0.0060654106,-0.0054161265,-0.12328437,-0.0032347215,0.20743218,-0.027895385,-0.014204638,-0.13169777,0.040701136,0.01773724,0.008509528,0.070473105,0.06698713,0.15925543,-0.027322678,0.10738439,-0.14445935,-0.008806438,0.010056089,0.06772303,0.013786724,0.097978756,0.037703626,0.04428513,0.20755802,0.10521083,0.10456391,0.038721435
fine_bridge_06,0.016801659,-0.005772698,-0.0054014474,0.018752504,0.08079623,0.13380516,-0.004500482,-0.067914285,0.024291,-0.071576305,0.04451777,0.05092341,-0.054202415,0.035577796,0.009320651,0.07171451,0.031332534,0.028807309,-0.0058228,0.15346584,-0.006757439,-0.11623126,-0.049266983,-0.047756385,-0.048196875,-0.018318765,-0.024612648,-0.0431686,-0.015340534,-0.15943308,-0.09614612,0.14339988,-0.05216128,0.084536105,-0.048747014,0.095994666,0.08072099,-0.08070081,-0.08072818,0.069627225,0.06669251,-0.102660775,-0.016828835,-0.08503332,-0.104715675,0.061517697,-0.030524598,0.033762984,-0.015191525,0.061932966,-0.002254548,0.034379993,-0.007654474,0.06860257,0.029156718,-0.08152133,-0.04556955,0.0794283,-0.04885198,0.0912703,0.07632327,0.04155142,-0.03766838,0.02384781,0.17531523,-0.1542634,0.028200513,0.04288495,0.011632432,-0.02689195,-0.058194168,0.00080647285,-0.07638903,-0.043690298,0.12061947,-0.104166456,-0.08402079,0.0067746383,0.017680041,0.014723964,0.032499902,-0.048069354,0.082690425,0.11418931,-0.08700043,-0.09764432,0.07528905,-0.061070446,0.061544754,-0.07014224,-0.113222964,-0.08830569,-0.083211154,0.03112047,-0.007469684,0.0024332218,0.05304879,0.07977047,-0.103368156,-0.019022493,-0.066138536,0.021421937,-0.1390576,0.027651694,0.095651075,0.003843108,-0.050089188,-0.0436115,-0.0802022,-0.039615016,-0.045989376,0.08223278,-0.09349842,0.058016215,0.031002082,-0.10238116,-0.040491953,0.070638046,0.17546034,-0.043072175,0.12517685,0.023306731,0.029770989,0.11270014,0.16748728,0.098834135,0.036310807,-0.020335829
