dataset,cell_index,donor_id,state_label,dominant_module,disease_program_score,dam_lipid_trem2_apoe,lysosomal_endolysosomal,complement_phagocytosis,antigen_presentation,interferon_inflammatory,oxidative_stress_gene_preserved
MTG,3641,H20.33.019,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4353963047016363,0.9063875675201416,1.1968140602111816,1.9578604698181152,1.5781793594360352,0.47008347511291504,0.7051252126693726
MTG,14504,H21.33.009,Micro-PVM_1,oxidative_stress_gene_preserved,1.4345626291324307,0.598308801651001,1.326817512512207,1.3393672704696655,1.1612564325332642,0.0,2.3155770301818848
MTG,11739,H21.33.018,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4343808034054673,0.9604807496070862,1.76326584815979,1.025970697402954,1.5402989387512207,0.0,0.8075793385505676
MTG,37607,H20.33.043,Micro-PVM_2,antigen_presentation,1.4341844955338963,0.9280250072479248,1.3704168796539307,1.9230694770812988,1.95112943649292,0.0,0.0
MTG,26195,H21.33.020,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4337798184469213,1.1174430847167969,1.5813777446746826,1.34873628616333,1.2794511318206787,0.2803589105606079,0.6927579045295715
MTG,13893,H21.33.045,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4336047234633316,0.7618014812469482,1.2338413000106812,1.6454483270645142,1.3923686742782593,0.5579817295074463,1.5102717876434326
MTG,2205,H20.33.037,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4335921193736747,0.6978145241737366,1.2265403270721436,1.6546587944030762,1.4235470294952393,0.5611650347709656,1.6078972816467285
MTG,3105,H20.33.005,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4335447352295707,0.9810988903045654,1.5603617429733276,1.1071281433105469,1.2180920839309692,0.21486440300941467,1.3562595844268799
MTG,28286,H21.33.018,Micro-PVM_2,antigen_presentation,1.4330303205801784,0.5827888250350952,1.505749225616455,1.457425594329834,1.6594371795654297,0.4231474697589874,1.3590829372406006
MTG,24853,H20.33.004,Micro-PVM_2,antigen_presentation,1.4324715355177269,0.8882856965065002,1.1414445638656616,1.429815649986267,1.5738989114761353,0.18429169058799744,1.4419611692428589
MTG,33669,H20.33.004,Micro-PVM_2,antigen_presentation,1.4318052075319518,0.5631183385848999,1.264736533164978,1.5660995244979858,1.950831651687622,0.17230258882045746,1.329411506652832
MTG,28923,H20.33.017,Micro-PVM_3-SEAAD,antigen_presentation,1.431049602075545,0.7996775507926941,1.009498953819275,1.5552746057510376,1.6376864910125732,0.4590981602668762,1.6147141456604004
MTG,17609,H20.33.043,Micro-PVM_2,complement_phagocytosis,1.4305942846696964,0.8858991861343384,1.0770328044891357,1.978731393814087,1.7293554544448853,0.0,0.7323119044303894
MTG,19111,H20.33.028,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4304524832941454,0.9549493193626404,1.420358657836914,1.1553345918655396,1.4158337116241455,0.7135753035545349,1.3481531143188477
MTG,14209,H20.33.043,Micro-PVM_2,antigen_presentation,1.4299744606975073,0.8613203763961792,1.3056612014770508,1.0905091762542725,2.250457763671875,0.0,0.8613203763961792
MTG,14203,H20.33.046,Micro-PVM_1,antigen_presentation,1.4294072386229453,1.0261563062667847,1.178596019744873,1.1778455972671509,1.7724953889846802,0.30483466386795044,1.1600110530853271
MTG,26659,H20.33.020,Micro-PVM_2,oxidative_stress_gene_preserved,1.4289150538397695,0.6894505620002747,1.225641131401062,1.5080288648605347,1.3741811513900757,0.35129356384277344,1.839661717414856
MTG,1737,H20.33.025,Micro-PVM_2,antigen_presentation,1.4286152369752156,1.1335711479187012,0.8788533210754395,1.7706389427185059,2.4212162494659424,0.0,0.0
MTG,33217,H21.33.010,Micro-PVM_2,antigen_presentation,1.4282249856840354,0.6277930736541748,1.231807827949524,1.6176130771636963,1.787334680557251,0.6654864549636841,1.3631689548492432
MTG,11869,H20.33.015,Micro-PVM_2,antigen_presentation,1.4276199164778216,0.759960412979126,1.3607368469238281,1.6217633485794067,1.7701932191848755,0.2989906966686249,0.8969720602035522
MTG,31321,H20.33.017,Micro-PVM_2_3-SEAAD,complement_phagocytosis,1.4275658597104461,1.0836436748504639,1.396335244178772,1.447029948234558,1.2928051948547363,0.43166783452033997,0.9130716919898987
MTG,23103,H21.33.010,Micro-PVM_2,oxidative_stress_gene_preserved,1.4265658080173471,0.8814767003059387,1.2130197286605835,1.370487093925476,1.342629075050354,0.6154028177261353,1.6536757946014404
MTG,15855,H21.33.014,Micro-PVM_2,complement_phagocytosis,1.4265150472515171,0.8979160785675049,1.3173311948776245,1.7043116092681885,1.5976765155792236,0.25919637084007263,0.7775890827178955
MTG,3214,H20.33.004,Micro-PVM_2,antigen_presentation,1.4262532558533922,0.717305064201355,1.082772135734558,1.458418369293213,1.8669942617416382,0.5755884647369385,1.5084115266799927
MTG,14544,H21.33.045,Micro-PVM_1,oxidative_stress_gene_preserved,1.4257896670978814,0.6486198306083679,1.4304372072219849,1.1960183382034302,1.445306420326233,0.5499920845031738,1.8691558837890625
MTG,8133,H21.33.044,Micro-PVM_2,antigen_presentation,1.4247821198727717,0.8832201957702637,0.9425292015075684,1.351900339126587,1.8886315822601318,0.0,1.4876306056976318
MTG,12499,H21.33.045,Monocyte,complement_phagocytosis,1.424454960543031,0.5383246541023254,1.8309836387634277,1.8648667335510254,1.015649437904358,1.0176631212234497,1.154528021812439
MTG,8144,H20.33.018,Micro-PVM_2,complement_phagocytosis,1.4243397712129289,0.854446530342102,0.8569138646125793,1.6792603731155396,1.6303704977035522,0.5375635623931885,1.5926518440246582
MTG,13694,H21.33.010,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4243020646930518,1.0401438474655151,1.5419100522994995,1.4912112951278687,1.4718382358551025,0.5074143409729004,0.5074142813682556
MTG,4748,H20.33.043,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.4241417034165864,0.8778859376907349,1.3542890548706055,1.1304316520690918,1.3625757694244385,0.0,1.6842929124832153
MTG,9828,H21.33.025,Micro-PVM_2_3-SEAAD,oxidative_stress_gene_preserved,1.4237906287281288,0.9877829551696777,1.2851825952529907,1.0043085813522339,1.5151461362838745,0.5144475102424622,1.5433424711227417
MTG,14860,H20.33.043,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4234779800484954,1.3511412143707275,1.5956947803497314,1.2971607446670532,0.3645191788673401,0.4161664545536041,1.2484993934631348
MTG,7636,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,1.422971918193669,0.7663151025772095,1.486405611038208,1.0797326564788818,1.6209126710891724,0.6043239831924438,1.467273473739624
MTG,22257,H20.33.004,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4229447287807457,0.8656810522079468,1.5873820781707764,0.8615866303443909,1.505988359451294,0.1958470195531845,1.483338475227356
MTG,27223,H20.33.013,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4222337688667006,0.9417046904563904,1.4625276327133179,1.6170960664749146,1.3605685234069824,0.0,0.8104202747344971
MTG,36837,H20.33.040,Micro-PVM_2,antigen_presentation,1.4212659424523717,0.78983074426651,1.2628527879714966,1.3937952518463135,1.5513684749603271,0.7845462560653687,1.4861141443252563
MTG,17716,H20.33.043,Micro-PVM_2,oxidative_stress_gene_preserved,1.4212544652208685,0.5509923100471497,1.3388105630874634,1.369078278541565,1.4857292175292969,0.3220190703868866,1.9581117630004883
MTG,17242,H21.33.028,Micro-PVM_2,antigen_presentation,1.4203095615174726,0.7655386328697205,1.4381937980651855,1.5789178609848022,1.799142837524414,0.6569985151290894,0.7583799958229065
MTG,8899,H21.33.035,Micro-PVM_2,complement_phagocytosis,1.4201900397737262,1.0108972787857056,1.1582622528076172,1.780909776687622,1.4347623586654663,0.3375229239463806,0.8771073222160339
MTG,13566,H21.33.045,Micro-PVM_2_3-SEAAD,lysosomal_endolysosomal,1.4196892839164412,1.0577267408370972,1.5769681930541992,1.5561776161193848,1.2403759956359863,0.4921012818813324,0.5868175029754639
MTG,3226,H20.33.027,Micro-PVM_2,antigen_presentation,1.4196493919790087,0.8250244855880737,1.6862163543701172,1.6933832168579102,1.8907220363616943,0.33625680208206177,0.0
MTG,17622,H19.33.004,Micro-PVM_3-SEAAD,dam_lipid_trem2_apoe,1.419627572371461,1.582302212715149,1.3437979221343994,1.3467320203781128,0.8159853219985962,0.5013850927352905,0.6018000841140747
MTG,22238,H21.33.002,Monocyte,complement_phagocytosis,1.4189547556236417,0.8540636897087097,1.6989102363586426,1.7889100313186646,0.9123022556304932,1.0732136964797974,0.9061577916145325
MTG,33902,H21.33.005,Micro-PVM_2_3-SEAAD,antigen_presentation,1.4188577676132748,0.4335082173347473,1.1857740879058838,1.4408518075942993,1.9103600978851318,0.252414345741272,1.8784799575805664
MTG,16505,H21.33.025,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4181853444014603,0.6161710619926453,1.4430084228515625,1.8772265911102295,1.6481019258499146,0.36135536432266235,0.8750847578048706
MTG,25547,H19.30.002,Micro-PVM_2,antigen_presentation,1.4180749942051674,0.8032333850860596,1.1342014074325562,1.6414117813110352,1.9158350229263306,0.7067129611968994,0.9589701890945435
MTG,38552,H21.33.002,Micro-PVM_2,antigen_presentation,1.4180631500993703,0.8942068815231323,1.5996354818344116,1.2789655923843384,1.6661911010742188,0.24211561679840088,0.7263468503952026
MTG,20305,H20.33.046,Micro-PVM_3-SEAAD,antigen_presentation,1.417807317295719,0.7641294002532959,1.2015507221221924,1.5363069772720337,1.5869159698486328,0.17597751319408417,1.4223164319992065
MTG,5911,H20.33.004,Micro-PVM_2,antigen_presentation,1.4164067659586197,0.8530954122543335,1.0987557172775269,1.597674012184143,1.7504578828811646,0.381781667470932,1.1453449726104736
MTG,28187,H20.33.018,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.4161920112514186,0.9433697462081909,1.5026404857635498,1.2830266952514648,0.6731439828872681,0.628913164138794,1.8867394924163818
MTG,3659,H21.33.022,Micro-PVM_2,complement_phagocytosis,1.4154917102413778,0.8138963580131531,1.434951663017273,1.4587421417236328,1.3393452167510986,0.3880305290222168,1.307161569595337
MTG,38605,H20.33.028,Micro-PVM_1,antigen_presentation,1.4147230870001217,0.7435325384140015,1.0250256061553955,1.4377663135528564,1.9074268341064453,0.7819461822509766,1.4941155910491943
MTG,22904,H21.33.006,Micro-PVM_2,complement_phagocytosis,1.4140765075820039,1.0114915370941162,1.2944667339324951,1.591550588607788,1.4909391403198242,0.0,0.7974829077720642
MTG,5237,H21.33.010,Micro-PVM_2,oxidative_stress_gene_preserved,1.4138962104017814,0.471528559923172,1.296222448348999,1.6731256246566772,1.5519660711288452,0.29362958669662476,1.7419312000274658
MTG,9400,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,1.4135125054749944,1.2632652521133423,1.0640888214111328,1.078752040863037,1.72088623046875,0.2494741529226303,0.9855159521102905
MTG,6760,H21.33.046,Micro-PVM_2,antigen_presentation,1.413074041465213,0.9412815570831299,1.3390642404556274,1.5588109493255615,1.618227481842041,0.5084468126296997,0.7626702189445496
MTG,20972,H20.33.031,Micro-PVM_3-SEAAD,antigen_presentation,1.4127151158615119,0.9479979276657104,1.3267021179199219,1.27334463596344,1.8358485698699951,0.18656274676322937,0.8550950288772583
MTG,19185,H20.33.004,Micro-PVM_2,antigen_presentation,1.4127139637630481,0.7302594184875488,1.1351512670516968,1.6121573448181152,2.175457239151001,0.0,0.835238516330719
MTG,2677,H21.33.010,Micro-PVM_2,antigen_presentation,1.412591394950081,0.8546967506408691,1.1996409893035889,1.7757961750030518,1.8761465549468994,0.5162366628646851,0.6213244199752808
MTG,16096,H21.33.047,Micro-PVM_1,oxidative_stress_gene_preserved,1.4124627208239706,0.8844897150993347,0.6554419994354248,1.4015518426895142,1.2346097230911255,0.0,2.5892157554626465
MTG,17365,H21.33.028,Micro-PVM_2,antigen_presentation,1.4121966150527405,0.8429127931594849,1.4724740982055664,1.5966458320617676,1.6384620666503906,0.44390174746513367,0.6817882657051086
MTG,37629,H20.33.020,Micro-PVM_2,complement_phagocytosis,1.4117293351781843,0.9191884994506836,1.372957706451416,1.7587071657180786,1.522264838218689,0.2880098819732666,0.6254486441612244
MTG,8682,H20.33.015,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.4116903137101202,0.6937423944473267,1.5296080112457275,1.4873716831207275,1.0982880592346191,0.5914696455001831,1.6295742988586426
MTG,8499,H20.33.040,Micro-PVM_2,complement_phagocytosis,1.4111025829270503,0.8700591325759888,1.1939624547958374,1.849680781364441,1.501335620880127,0.4301743507385254,0.9299491047859192
MTG,16266,H21.33.010,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4107808879706334,0.9198226928710938,1.5759084224700928,1.4951049089431763,0.8842290043830872,0.43967100977897644,1.319012999534607
MTG,33978,H21.33.044,Micro-PVM_2,antigen_presentation,1.4107754825869132,0.7736894488334656,0.9532296657562256,1.7149609327316284,1.7917732000350952,0.2240283340215683,1.3441699743270874
MTG,38135,H21.33.010,Micro-PVM_2,antigen_presentation,1.4106209158467589,0.6007493138313293,1.0116273164749146,1.7140119075775146,1.9042985439300537,0.5194558501243591,1.4805569648742676
MTG,16824,H21.33.006,Micro-PVM_2,antigen_presentation,1.4095544147659274,0.7290216684341431,1.2782710790634155,1.4164592027664185,1.778136968612671,0.24272698163986206,1.273257851600647
MTG,26118,H20.33.030,Micro-PVM_2,oxidative_stress_gene_preserved,1.409235513648891,0.7628330588340759,1.00862455368042,1.6786701679229736,1.4331104755401611,0.7195639610290527,1.7185046672821045
MTG,24836,H21.33.025,Micro-PVM_2,complement_phagocytosis,1.4089840888714598,0.6785001754760742,1.1518152952194214,1.6414703130722046,1.6348098516464233,0.5402925610542297,1.4781111478805542
MTG,37994,H21.33.005,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.408974082569675,1.1218852996826172,0.7704387903213501,1.3353958129882812,1.514243245124817,0.6036868095397949,1.6692447662353516
MTG,11922,H20.33.004,Micro-PVM_2,antigen_presentation,1.4088110439085595,1.1166465282440186,1.5621764659881592,0.8698099851608276,2.3596012592315674,0.3302159905433655,0.0
MTG,24769,H20.33.043,Micro-PVM_2,complement_phagocytosis,1.4086692183448783,0.7679285407066345,1.3002169132232666,2.2309608459472656,1.9638031721115112,0.0,0.0
MTG,39221,H20.33.018,Micro-PVM_3-SEAAD,antigen_presentation,1.4084135517789236,0.9511727094650269,1.4282463788986206,1.241274118423462,1.7120745182037354,0.0,0.85008704662323
MTG,24062,H21.33.045,Micro-PVM_2,complement_phagocytosis,1.4073394717573762,1.0000580549240112,1.5824832916259766,1.651208758354187,1.215829610824585,0.3865782916545868,0.579867422580719
MTG,6958,H21.33.010,Micro-PVM_2,complement_phagocytosis,1.4072376460538911,0.8556029796600342,1.3089655637741089,1.5780725479125977,1.4694781303405762,0.5006171464920044,1.1160293817520142
MTG,26097,H20.33.038,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4069844522233717,0.8867449164390564,1.5523991584777832,1.2198660373687744,1.4946174621582031,0.44273513555526733,1.048632025718689
MTG,11572,H21.33.025,Micro-PVM_2,antigen_presentation,1.4068926572694258,0.6926169395446777,1.4690451622009277,1.504157543182373,1.6579426527023315,0.5081841349601746,1.0676758289337158
MTG,39919,H19.30.002,Micro-PVM_2,complement_phagocytosis,1.4061420594747074,0.6974822282791138,1.370400071144104,2.0673084259033203,1.4120852947235107,0.0,0.8354815244674683
MTG,20430,H21.33.026,Micro-PVM_2,antigen_presentation,1.4058685185594624,0.8694683313369751,1.6297624111175537,1.5395658016204834,2.0155227184295654,0.0,0.0
MTG,7674,H20.33.030,Micro-PVM_2_3-SEAAD,complement_phagocytosis,1.4058645612242444,0.8662135004997253,1.4336634874343872,1.7535406351089478,1.3891489505767822,0.25882792472839355,0.7764837741851807
MTG,32988,H20.33.020,Micro-PVM_2,complement_phagocytosis,1.4052934991498638,0.6320778131484985,1.0923056602478027,2.0339717864990234,1.9737087488174438,0.0,0.821986734867096
MTG,26337,H20.33.045,Micro-PVM_2,antigen_presentation,1.405116189202237,1.0308361053466797,1.1551510095596313,1.3115410804748535,1.8207826614379883,0.0,0.9117269515991211
MTG,34861,H20.33.001,Micro-PVM_2_3-SEAAD,antigen_presentation,1.4051126063374206,0.5650038719177246,1.2992063760757446,1.48678457736969,1.7580184936523438,0.5126391649246216,1.5058348178863525
MTG,30247,H20.33.004,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.4051104622990878,0.9033006429672241,0.9377288222312927,1.3704285621643066,1.5576136112213135,0.0,1.7504322528839111
MTG,28550,H21.33.025,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,1.4045908840899346,0.9692478179931641,1.4779781103134155,1.4243098497390747,1.4135687351226807,0.0,0.8451429009437561
MTG,24253,H21.33.010,Micro-PVM_3-SEAAD,antigen_presentation,1.4044781282133885,1.0717135667800903,1.2988929748535156,1.2849019765853882,1.374502420425415,0.1879090517759323,1.1274542808532715
MTG,3795,H21.33.028,Micro-PVM_3-SEAAD,antigen_presentation,1.4043889769232538,0.7899105548858643,1.4391361474990845,1.3273234367370605,1.7434449195861816,0.5880641937255859,1.0181365013122559
MTG,33266,H21.33.045,Monocyte,oxidative_stress_gene_preserved,1.4043029190973249,0.47142574191093445,1.434699535369873,1.5212041139602661,1.3456510305404663,1.0797498226165771,1.9019367694854736
MTG,16477,H20.33.028,Micro-PVM_2,complement_phagocytosis,1.4035504407691308,0.8629909753799438,1.297264814376831,1.5822423696517944,1.1451401710510254,0.43793785572052,1.4690477848052979
MTG,31872,H21.33.009,Monocyte,oxidative_stress_gene_preserved,1.4034766278194195,0.3114732801914215,1.3122724294662476,1.638660192489624,1.7330679893493652,0.15428867936134338,1.8535624742507935
MTG,20212,H21.33.002,Micro-PVM_2,antigen_presentation,1.4031472036770907,0.7269226312637329,1.0485351085662842,1.8497154712677002,1.9830918312072754,0.0,0.8948701024055481
MTG,19191,H21.33.015,Micro-PVM_3-SEAAD,antigen_presentation,1.4028579962446486,1.1861664056777954,1.3958063125610352,0.9610707759857178,1.7148027420043945,0.5331881642341614,0.7260497808456421
MTG,3013,H20.33.040,Micro-PVM_2,antigen_presentation,1.4022287746848354,0.9282426834106445,1.3281415700912476,1.3901482820510864,1.8511252403259277,0.4687279760837555,0.711723804473877
MTG,29554,H20.33.037,Micro-PVM_3-SEAAD,complement_phagocytosis,1.401528746060833,0.9572131633758545,1.3310457468032837,1.507710576057434,1.393993854522705,0.41060397028923035,1.0224367380142212
MTG,36669,H21.33.044,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4008880355834816,0.775194525718689,1.1676143407821655,1.951873540878296,1.6229418516159058,0.2946745753288269,0.8840237259864807
MTG,36869,H20.33.017,Micro-PVM_3-SEAAD,antigen_presentation,1.4003973881056537,0.8312848806381226,1.5927207469940186,0.8490821123123169,1.596144199371338,0.46565645933151245,1.3969693183898926
MTG,39050,H21.33.040,Micro-PVM_2,lysosomal_endolysosomal,1.4001732771375697,0.5546927452087402,1.7426491975784302,1.591701865196228,1.391374111175537,0.0,1.0915305614471436
MTG,1296,H21.33.020,Micro-PVM_1,oxidative_stress_gene_preserved,1.4000963318036241,0.8391528129577637,1.4782193899154663,1.6715562343597412,0.58223557472229,0.8107277750968933,1.7467067241668701
MTG,30576,H21.33.031,Micro-PVM_3-SEAAD,complement_phagocytosis,1.4000620056364457,0.9223700165748596,1.553331971168518,1.8797459602355957,0.9579487442970276,0.26353922486305237,0.7906176447868347
MTG,13579,H21.33.044,Micro-PVM_2,complement_phagocytosis,1.399984821146484,0.45102906227111816,1.20693838596344,1.8885388374328613,1.8260517120361328,0.22182272374629974,1.330936312675476
MTG,38261,H20.33.044,Micro-PVM_3-SEAAD,antigen_presentation,1.398759356756737,1.0223770141601562,0.9643656611442566,1.407749891281128,1.9094610214233398,0.48947402834892273,1.006518840789795
MTG,18663,H20.33.020,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.3987405605467587,0.925628125667572,1.1742148399353027,1.0852800607681274,1.3764994144439697,0.38052040338516235,1.8423449993133545
MTG,29667,H20.33.034,Micro-PVM_2,complement_phagocytosis,1.3987045451383018,0.9734154939651489,1.2861086130142212,1.5741872787475586,1.5246771574020386,0.8763524293899536,0.829386293888092
MTG,30568,H20.33.018,Micro-PVM_2,complement_phagocytosis,1.3984544969398274,0.6719385385513306,1.3805038928985596,1.8718903064727783,1.8271534442901611,0.20386874675750732,0.611606240272522
MTG,21176,H20.33.011,Micro-PVM_2,antigen_presentation,1.3982882884790602,1.1469913721084595,1.0144753456115723,1.44100022315979,1.816177248954773,0.2953115999698639,0.7344881892204285
MTG,2397,H21.33.023,Micro-PVM_2_3-SEAAD,antigen_presentation,1.398135311099511,0.7263408303260803,1.2593194246292114,1.5171903371810913,1.5740073919296265,0.16504603624343872,1.390119194984436
MTG,6472,H20.33.031,Micro-PVM_2,antigen_presentation,1.3971395476170851,0.7991249561309814,0.9456275701522827,1.6653099060058594,1.7943334579467773,0.6352396011352539,1.3214884996414185
MTG,31813,H20.33.004,Micro-PVM_2,antigen_presentation,1.3968501455806737,0.7428826689720154,1.0485591888427734,1.4914684295654297,1.9647786617279053,0.2136320173740387,1.2817920446395874
MTG,39269,H20.33.045,Micro-PVM_1,antigen_presentation,1.3965900664594124,0.515088677406311,1.641228437423706,1.510103702545166,1.7076987028121948,0.9421640634536743,1.065504550933838
MTG,31302,H21.33.028,Micro-PVM_2,antigen_presentation,1.396443966882906,0.6382624506950378,1.2446315288543701,1.5713716745376587,1.6644783020019531,0.21275416016578674,1.4256789684295654
MTG,36376,H21.33.044,Micro-PVM_2,complement_phagocytosis,1.3963768230080782,1.003028392791748,1.3615353107452393,1.7895324230194092,1.264506220817566,0.3508172035217285,0.6829140186309814
MTG,7778,H20.33.001,Micro-PVM_1,antigen_presentation,1.396131710679264,1.1896774768829346,0.9667567014694214,1.8520232439041138,2.0293402671813965,0.37596094608306885,0.0
MTG,10100,H21.33.045,Micro-PVM_1,complement_phagocytosis,1.3960118012810803,0.719342827796936,1.410564661026001,1.8732342720031738,0.6899793148040771,0.0,1.7351540327072144
MTG,11105,H21.33.021,Micro-PVM_3-SEAAD,complement_phagocytosis,1.3946128545431038,0.8857257962226868,1.4690061807632446,1.559748649597168,1.0624154806137085,0.3999210000038147,1.241123914718628
MTG,13895,H21.33.034,Micro-PVM_2,complement_phagocytosis,1.3943615930163706,0.9432635307312012,1.3304578065872192,1.797804832458496,1.4593372344970703,1.2573368549346924,0.6217578649520874
MTG,17118,H20.33.015,Micro-PVM_2,oxidative_stress_gene_preserved,1.3940137122097163,0.8574416637420654,1.0819439888000488,1.5146591663360596,1.4172024726867676,0.0,1.5729138851165771
MTG,1167,H20.33.038,Micro-PVM_2,antigen_presentation,1.39340862098315,0.8111585974693298,1.4202940464019775,1.3456904888153076,1.6111831665039062,0.26860886812210083,1.1017951965332031
MTG,20969,H21.33.023,Micro-PVM_2,antigen_presentation,1.3933629126065958,0.7580881118774414,1.559346079826355,1.5634427070617676,1.679348349571228,0.5402659773826599,0.6578971147537231
MTG,20808,H21.33.035,Micro-PVM_2,antigen_presentation,1.3933024553959739,1.0950855016708374,1.268076777458191,1.6478233337402344,1.9764193296432495,0.3545653522014618,0.0
MTG,24169,H20.33.012,Micro-PVM_2,complement_phagocytosis,1.3930774513843391,0.6959273815155029,1.3428094387054443,1.644952416419983,1.4521135091781616,0.26538485288619995,1.2932093143463135
MTG,10940,H20.33.002,Micro-PVM_2,complement_phagocytosis,1.3921918590544229,0.7187614440917969,1.2711765766143799,1.722386360168457,1.6130809783935547,0.20678609609603882,1.087923288345337
MTG,17513,H20.33.017,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.392046055542476,0.7504099607467651,1.2314634323120117,1.302920937538147,1.5397658348083496,0.6033717393875122,1.6561918258666992
MTG,38786,H20.33.033,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.3916795004161213,0.917651891708374,1.109769344329834,1.1293811798095703,1.3619868755340576,0.2823849320411682,1.9078943729400635
MTG,12211,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,1.3913240404648903,0.8355456590652466,1.421367883682251,1.2350425720214844,1.62566077709198,0.19275718927383423,1.1565431356430054
MTG,10184,H20.33.004,Monocyte,antigen_presentation,1.3911235839655993,0.31769126653671265,1.3115284442901611,1.242039442062378,2.106029510498047,0.5303037762641907,1.850172996520996
MTG,14689,H21.33.020,Micro-PVM_2_3-SEAAD,oxidative_stress_gene_preserved,1.3907051343494465,0.3166002035140991,2.055590867996216,0.5065603256225586,1.1599435806274414,0.7592545747756958,2.5747060775756836
MTG,27209,H20.33.027,Micro-PVM_2,antigen_presentation,1.3906533419482658,0.8527242541313171,1.2428793907165527,0.9467771053314209,2.1507842540740967,0.0,1.1510661840438843
MTG,25870,H20.33.031,Micro-PVM_2,oxidative_stress_gene_preserved,1.3905344253711662,0.8060033321380615,1.1769921779632568,1.3347448110580444,1.4876768589019775,0.5738978385925293,1.6466190814971924
MTG,36707,H20.33.040,Micro-PVM_2,antigen_presentation,1.390493866907835,0.9311815500259399,1.3595367670059204,1.505547285079956,1.506192684173584,0.46245503425598145,0.8764649033546448
MTG,34264,H20.33.046,Micro-PVM_2,antigen_presentation,1.3904581050605072,0.7255736589431763,0.9618118405342102,1.3739815950393677,1.8386249542236328,0.7875862121582031,1.7174769639968872
MTG,33707,H20.33.026,Micro-PVM_3-SEAAD,antigen_presentation,1.3900259397505097,1.0448981523513794,1.3870760202407837,1.2519736289978027,1.4321380853652954,0.3242098391056061,0.9749609231948853
MTG,11382,H20.33.041,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.3898107886919695,0.6196200847625732,1.5083744525909424,1.361219048500061,1.2033600807189941,0.0,1.7848159074783325
MTG,39215,H21.33.028,Micro-PVM_2,antigen_presentation,1.3895971528203592,0.8041200637817383,1.303515911102295,1.468732476234436,1.6788723468780518,0.43907687067985535,1.0742132663726807
MTG,34321,H21.33.010,Micro-PVM_3-SEAAD,antigen_presentation,1.3892125524330714,0.6858658790588379,1.4776555299758911,1.2109639644622803,1.7900160551071167,0.0,1.2117443084716797
MTG,34611,H21.33.021,Micro-PVM_3-SEAAD,antigen_presentation,1.3888599691535775,0.7319178581237793,1.437624216079712,1.3421862125396729,1.5238699913024902,0.16434888541698456,1.3267359733581543
MTG,35923,H21.33.028,Micro-PVM_2,antigen_presentation,1.3885913302219832,0.8641386032104492,1.2753570079803467,1.156712293624878,1.617783546447754,0.19853007793426514,1.424540638923645
MTG,32786,H20.33.044,Micro-PVM_2,antigen_presentation,1.3885452913845202,0.5323810577392578,1.1569997072219849,1.2846882343292236,2.0037193298339844,0.23661379516124725,1.7147552967071533
MTG,27522,H21.33.001,Micro-PVM_3-SEAAD,oxidative_stress_gene_preserved,1.3883289453818441,0.5889379978179932,1.084352731704712,0.525634229183197,2.1161091327667236,0.36108583211898804,2.4706101417541504
MTG,4396,H20.33.015,Micro-PVM_2,complement_phagocytosis,1.3878088784739806,0.6332864761352539,1.2710890769958496,1.8857412338256836,1.287445306777954,0.0,1.42787766456604
MTG,15595,H20.33.040,Micro-PVM_2,antigen_presentation,1.3877962337440075,1.0051108598709106,1.5083391666412354,1.507771372795105,1.9293774366378784,0.21036267280578613,0.0
MTG,32802,H20.33.001,Micro-PVM_3-SEAAD,antigen_presentation,1.3876081574058452,0.9632028937339783,1.6010411977767944,1.4822967052459717,1.8995708227157593,0.5592821836471558,0.0
MTG,6578,H21.33.028,Micro-PVM_2_1-SEAAD,antigen_presentation,1.3870980713570233,0.4197545349597931,1.4600367546081543,1.5107710361480713,1.6966997385025024,0.30331650376319885,1.5381373167037964
