path,bytes,sha256,mtime,extension,git_present_exact,git_present_different,git_present_status,ignored_reason,likely_stage,classification,decision_bearing,sensitive_or_protected,sensitive_class,large_or_generated,fresh_hash_performed,existing_manifest_sha256_if_available,recommended_action,reason,proposed_repo_path,chronology_class,exact_or_reconstructed,superseded_by,recommended_commit_group,git_filter_alters_bytes,repair_disposition,repair_reason
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/IMPLEMENTATION_GATE_MANIFEST.csv,1670,47584168d002372ffe011ac32eb31c80681cebd13f151ef3c2e819a1116fb202,2026-08-29T20:40:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/IMPLEMENTATION_GATE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/IMPLEMENTATION_GATE_ROOT_MANIFEST.csv,1879,af97731227e279d65660db8fec40660ec93c7de09953b2c2e888d3946e4cfc91,2026-08-29T20:40:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/IMPLEMENTATION_GATE_ROOT_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/artifacts/03_preflight_full104_refit_null_sensitivity_v1.py,9097,55ed9c416a918ff4e8c52bc9bd7935f594c437ede1e9eee9a65fabb1967e9a17,2026-08-29T20:30:08+00:00,.py,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/artifacts/03_preflight_full104_refit_null_sensitivity_v1.py,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/artifacts/08_INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,644,e93e562cf3dd03297b57a41960c8d74644280b9c836ede5e7f23434b20f60fa1,2026-08-29T20:37:36+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/artifacts/08_INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/artifacts/10_IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,670,10a33d16314ba6eab1339162aab80fe466ce4e8079c5adfa38a32f6894d9221e,2026-08-29T20:38:06+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v1/artifacts/10_IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_independent_validator_v8/INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,644,26c24433f8aec9e41041970d3ea0d19dde5b31b39f7f7d1d1535f8c807954879,2026-08-29T23:10:42+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_independent_validator_v8/INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_compute_preflight_v7/IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,670,2093e51ed517dcb9eb84f4cdecd1ceba4658fcb4e8b7d4146d127fa3dee64c4d,2026-08-29T23:11:46+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_compute_preflight_v7/IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_independent_validator_v9/INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,644,c30541bfdfad66a4bc5d5df5b4fd663131a6215f43e158f249f6601b5742456c,2026-08-29T23:21:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_independent_validator_v9/INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_compute_preflight_v8/IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,670,cae42abba2ae21b157667758be651a13aa6bd44d6a6e79628cd01baecc52780b,2026-08-29T23:21:48+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_compute_preflight_v8/IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/IMPLEMENTATION_GATE_MANIFEST.csv,1809,0de3e07f44b7a8501fe812ec689307b7da14ccf98d330243406eebfd3d2e75c8,2026-08-30T00:17:32+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/IMPLEMENTATION_GATE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/IMPLEMENTATION_GATE_ROOT_MANIFEST.csv,2018,f69894f5953606cdeff75f1cac6a959e7a6c848ba891d4012875420ceaba32f2,2026-08-30T00:17:32+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/IMPLEMENTATION_GATE_ROOT_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/artifacts/03_preflight_full104_refit_null_sensitivity_v1.py,9097,55ed9c416a918ff4e8c52bc9bd7935f594c437ede1e9eee9a65fabb1967e9a17,2026-08-29T20:30:08+00:00,.py,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/artifacts/03_preflight_full104_refit_null_sensitivity_v1.py,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/artifacts/08_INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,644,c30541bfdfad66a4bc5d5df5b4fd663131a6215f43e158f249f6601b5742456c,2026-08-29T23:21:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/artifacts/08_INDEPENDENT_IMPLEMENTATION_VALIDATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/artifacts/10_IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,670,cae42abba2ae21b157667758be651a13aa6bd44d6a6e79628cd01baecc52780b,2026-08-29T23:21:48+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/refit_null_sensitivity_implementation_gate_v2_scoped/artifacts/10_IMPLEMENTATION_COMPUTE_PREFLIGHT_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_4/FULL512_SENSITIVITY_CAP_MANIFEST.csv,56408,7c01599d167bf13ed1b8cae4b31b01210e4b1272ec44c105eabb324568380089,2026-08-30T03:43:52+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_4/FULL512_SENSITIVITY_CAP_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_16/FULL512_SENSITIVITY_CAP_MANIFEST.csv,56410,a6b664fdbaafbb1875f7dc7b40f25eb9acd5238f112b2474fa4ffcc959add038,2026-08-30T07:07:40+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_16/FULL512_SENSITIVITY_CAP_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_64/FULL512_SENSITIVITY_CAP_MANIFEST.csv,56410,308bd465ed8406bc6bf8d066be47a04c794045751c45dc8d218dc7efc058c932,2026-08-30T10:43:48+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_64/FULL512_SENSITIVITY_CAP_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_256/FULL512_SENSITIVITY_CAP_MANIFEST.csv,56412,1e45d1fbfa2283eb8f4b4d97c32c2453e93e83c267119b8f554089d6bd3d4d67,2026-08-30T16:42:08+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_256/FULL512_SENSITIVITY_CAP_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_1024/FULL512_SENSITIVITY_CAP_MANIFEST.csv,56412,36b1be0809b9afc7a4aa9243ce279f686a4c2aba7cba642758569a44f1e000b0,2026-08-30T23:17:16+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v2_lossless_scoped/cap_1024/FULL512_SENSITIVITY_CAP_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_targeted_tests_v2/ATTEMPT_STATUS.json,437,2346e09220ee402d7424a6dd07bb358fd06a3dc402a04296a3f5064af89d7686,2026-08-31T14:14:10+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_targeted_tests_v2/ATTEMPT_STATUS.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_batch_benchmark_v1/ATTEMPT_STATUS.json,355,9d3e845fef19fd50ad7ef1a03f910abb62ec888f29dbeb0e485705001fc4b10e,2026-08-31T14:17:42+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_batch_benchmark_v1/ATTEMPT_STATUS.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/physical_read_locality_benchmark_v1/ATTEMPT_STATUS.json,140,0e7499258b0a77d2fb788aaa503b475c0f358b5ceec2f63765a56cb72505fbcb,2026-08-31T14:37:48+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/physical_read_locality_benchmark_v1/ATTEMPT_STATUS.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_full104_gold_parity_v1/ATTEMPT_STATUS.json,300,3db1300d9055ff917df1d19090bf3a80cd0bd487a919f8b1d9f998aff932c618,2026-08-31T14:47:02+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_full104_gold_parity_v1/ATTEMPT_STATUS.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_full104_gold_parity_v2/ATTEMPT_STATUS.json,379,59498e3538ceb3514e3590ae30174e384ff16df64a8a1e9a4a13096e21a6f1d8,2026-08-31T14:59:32+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_full104_gold_parity_v2/ATTEMPT_STATUS.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/wsl_backend_preflight_v1/WSL_BACKEND_PREFLIGHT.json,9208,6e61a2ea722b7da6675349cb15e8164c2be8dcea1b34a629c7ca14a27e6a30b8,2026-08-31T15:26:50+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/wsl_backend_preflight_v1/WSL_BACKEND_PREFLIGHT.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_full104_gold_parity_v5_wsl/AUTHENTICATED_OLD_OBSERVED_BASIS_AUDIT.json,905,7ae00037e6c025ca92841ed993bfe3bb8158e408a8606026384c77e83910702a,2026-08-31T15:29:02+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_full104_gold_parity_v5_wsl/AUTHENTICATED_OLD_OBSERVED_BASIS_AUDIT.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/wsl_cross_blas_promotion_check_v1/CROSS_BLAS_DECISION_INVARIANCE.json,2558,bbce0b3d1754db178525c0de0310058d43415bd8afa45e4874090cb1636ad58c,2026-08-31T17:23:00+00:00,.json,False,False,IGNORED,,FULL104,HISTORICAL_DECISION,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/wsl_cross_blas_promotion_check_v1/CROSS_BLAS_DECISION_INVARIANCE.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/IMPLEMENTATION_GATE_MANIFEST.csv,3209,4ac264d143122b16cab08352bc909bfe2f3046395feca1f773a15609d37bd90d,2026-08-31T17:49:16+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/IMPLEMENTATION_GATE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/IMPLEMENTATION_PREFLIGHT_STATUS.json,786,acadb445ce18396edcfb0cd80e9694cce0637839c9d9072620acf43a0603d526,2026-08-31T17:49:16+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/IMPLEMENTATION_PREFLIGHT_STATUS.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/08_CROSS_BLAS_DECISION_INVARIANCE.json,2558,bbce0b3d1754db178525c0de0310058d43415bd8afa45e4874090cb1636ad58c,2026-08-31T17:23:00+00:00,.json,False,False,IGNORED,,FULL104,HISTORICAL_DECISION,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/08_CROSS_BLAS_DECISION_INVARIANCE.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/16_WSL_BACKEND_PREFLIGHT.json,9208,6e61a2ea722b7da6675349cb15e8164c2be8dcea1b34a629c7ca14a27e6a30b8,2026-08-31T15:26:50+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/16_WSL_BACKEND_PREFLIGHT.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/17_PHASE2_FEATURE_MATRIX_MANIFEST.csv,906,986c9508314fdceadfac2397dad94767f2590126fb5902221307aea536accf91,2026-08-29T15:26:46+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/17_PHASE2_FEATURE_MATRIX_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/20_AUTHENTICATED_OLD_OBSERVED_BASIS_AUDIT.json,905,7ae00037e6c025ca92841ed993bfe3bb8158e408a8606026384c77e83910702a,2026-08-31T15:29:02+00:00,.json,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v1/artifacts/20_AUTHENTICATED_OLD_OBSERVED_BASIS_AUDIT.json,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v2/IMPLEMENTATION_GATE_MANIFEST.csv,3210,91805d5527bc33ac2f6cfb6269a05a4a601d3f8982e3ad21602a8aca14b766ed,2026-08-31T17:49:58+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v2/IMPLEMENTATION_GATE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
