replicate,t_depth,t_detect,t_max,argmax_metric
372,0.17199245301764302,0.17193855602785568,0.17199245301764302,Q_DEPTH
373,0.16742918323740705,0.1651156979510562,0.16742918323740705,Q_DEPTH
374,0.158520124649567,0.13675048009029556,0.158520124649567,Q_DEPTH
375,0.19478317672033063,0.22120675886314986,0.22120675886314986,Q_DETECT
376,0.25979068074327427,0.2473530844084911,0.25979068074327427,Q_DEPTH
377,0.2675660555533327,0.2768248945076483,0.2768248945076483,Q_DETECT
378,0.21967396350342488,0.23778629053801545,0.23778629053801545,Q_DETECT
379,0.1992649723278389,0.20085353567949243,0.20085353567949243,Q_DETECT
380,0.24908978783077462,0.23612779298668451,0.24908978783077462,Q_DEPTH
381,0.18173524810510602,0.1870919126838018,0.1870919126838018,Q_DETECT
382,0.23043150023758546,0.23703134369107395,0.23703134369107395,Q_DETECT
383,0.21313676576229817,0.20968073519383312,0.21313676576229817,Q_DEPTH
384,0.12373160754973954,0.13556205999288565,0.13556205999288565,Q_DETECT
385,0.27129173391356515,0.27137109641170826,0.27137109641170826,Q_DETECT
386,0.21920622650696886,0.18976189609620644,0.21920622650696886,Q_DEPTH
387,0.2943168922282402,0.27103305891758933,0.2943168922282402,Q_DEPTH
388,0.13666128687694593,0.15482763635739172,0.15482763635739172,Q_DETECT
389,0.20868705155380035,0.21049859972187765,0.21049859972187765,Q_DETECT
390,0.2137327128165491,0.1944171208707782,0.2137327128165491,Q_DEPTH
391,0.15263696057843637,0.15066381379088895,0.15263696057843637,Q_DEPTH
392,0.19587174585054307,0.1949546764827409,0.19587174585054307,Q_DEPTH
393,0.1588735427123916,0.1442698220480906,0.1588735427123916,Q_DEPTH
394,0.21862202593998167,0.21697658372476847,0.21862202593998167,Q_DEPTH
395,0.16125251204499225,0.17228263802621915,0.17228263802621915,Q_DETECT
396,0.21033930903705547,0.1885465177813087,0.21033930903705547,Q_DEPTH
397,0.14768585947223764,0.1672746577507535,0.1672746577507535,Q_DETECT
398,0.17487034156928633,0.18833216116986684,0.18833216116986684,Q_DETECT
399,0.26512089492408086,0.2976313317735736,0.2976313317735736,Q_DETECT
400,0.24101349210031606,0.22541134779456393,0.24101349210031606,Q_DEPTH
401,0.16664021215798247,0.17165928723215718,0.17165928723215718,Q_DETECT
402,0.15499011644037078,0.13305062559537548,0.15499011644037078,Q_DEPTH
403,0.23956390578855194,0.22259268316865935,0.23956390578855194,Q_DEPTH
404,0.23002938062565872,0.24054031590271746,0.24054031590271746,Q_DETECT
405,0.20043702487356407,0.19082732078310338,0.20043702487356407,Q_DEPTH
406,0.270155333916476,0.2660990670285726,0.270155333916476,Q_DEPTH
407,0.2454793840312798,0.2283072409705436,0.2454793840312798,Q_DEPTH
408,0.24267782290133763,0.23182704529145204,0.24267782290133763,Q_DEPTH
409,0.23289827079177583,0.23245635239049398,0.23289827079177583,Q_DEPTH
410,0.2904301193442774,0.29743606997531236,0.29743606997531236,Q_DETECT
411,0.1873856585515753,0.18630092241960985,0.1873856585515753,Q_DEPTH
412,0.21937773432655316,0.20055477572063368,0.21937773432655316,Q_DEPTH
413,0.18376177129342916,0.17578260898494086,0.18376177129342916,Q_DEPTH
414,0.19680128765514782,0.19543092488635594,0.19680128765514782,Q_DEPTH
415,0.23219386706551914,0.24295617124607757,0.24295617124607757,Q_DETECT
416,0.22701752286830482,0.23404901284549917,0.23404901284549917,Q_DETECT
417,0.28173979257243054,0.26278803208206236,0.28173979257243054,Q_DEPTH
418,0.18489649814423942,0.18169686297869714,0.18489649814423942,Q_DEPTH
419,0.18374847038254563,0.16827383106851757,0.18374847038254563,Q_DEPTH
420,0.16171647796678942,0.19622671334213224,0.19622671334213224,Q_DETECT
421,0.20660833977158438,0.200123000792087,0.20660833977158438,Q_DEPTH
422,0.199456839257249,0.20205235479256775,0.20205235479256775,Q_DETECT
423,0.21109371243421157,0.19965215427529226,0.21109371243421157,Q_DEPTH
424,0.23614007612944743,0.23584190814250583,0.23614007612944743,Q_DEPTH
425,0.20100279484048095,0.2227668364380768,0.2227668364380768,Q_DETECT
426,0.2651901200961619,0.2400119215192369,0.2651901200961619,Q_DEPTH
427,0.210679783728994,0.21704241930737522,0.21704241930737522,Q_DETECT
428,0.20111161627151358,0.198559259177712,0.20111161627151358,Q_DEPTH
429,0.18036127908795277,0.204758391528303,0.204758391528303,Q_DETECT
430,0.17819010483511238,0.17251565973273508,0.17819010483511238,Q_DEPTH
431,0.26082162107510887,0.261187138495443,0.261187138495443,Q_DETECT
432,0.21788486045278507,0.21277855987859096,0.21788486045278507,Q_DEPTH
433,0.19633979817660602,0.19888826822510888,0.19888826822510888,Q_DETECT
434,0.21937033358462196,0.2160345246870515,0.21937033358462196,Q_DEPTH
435,0.23480638372786636,0.22677647162470618,0.23480638372786636,Q_DEPTH
436,0.26319764048127214,0.2615328429984315,0.26319764048127214,Q_DEPTH
437,0.19327753007920567,0.2303460698139591,0.2303460698139591,Q_DETECT
438,0.24760115477582223,0.25771580967073815,0.25771580967073815,Q_DETECT
439,0.1574511575089678,0.15422972533232174,0.1574511575089678,Q_DEPTH
440,0.18347567899430775,0.20445185164360877,0.20445185164360877,Q_DETECT
441,0.17815697003179556,0.18005769173912647,0.18005769173912647,Q_DETECT
442,0.192018933481598,0.1947296150298986,0.1947296150298986,Q_DETECT
443,0.24035518888095211,0.24230941296628775,0.24230941296628775,Q_DETECT
444,0.19041303143759658,0.18161941316556426,0.19041303143759658,Q_DEPTH
445,0.2812776278782297,0.28958118008864603,0.28958118008864603,Q_DETECT
446,0.2313427789074578,0.22942948720009929,0.2313427789074578,Q_DEPTH
447,0.16433313688546725,0.18229982330398595,0.18229982330398595,Q_DETECT
448,0.17903544858298764,0.18460941402696843,0.18460941402696843,Q_DETECT
449,0.22080553274758213,0.20713247337963633,0.22080553274758213,Q_DEPTH
450,0.1775969863494583,0.1912343988758526,0.1912343988758526,Q_DETECT
451,0.18836478227945483,0.20605576871987044,0.20605576871987044,Q_DETECT
452,0.24233908245066102,0.241852096536234,0.24233908245066102,Q_DEPTH
453,0.2707981000206877,0.2652134269562858,0.2707981000206877,Q_DEPTH
454,0.20357918299147162,0.2073023812479131,0.2073023812479131,Q_DETECT
455,0.13694678453436182,0.15279964672262097,0.15279964672262097,Q_DETECT
456,0.15732920771705455,0.18219685272144878,0.18219685272144878,Q_DETECT
457,0.2622370254059352,0.264015066082575,0.264015066082575,Q_DETECT
458,0.18236014506177808,0.1775273192462012,0.18236014506177808,Q_DEPTH
459,0.23103892131476156,0.22134920621527082,0.23103892131476156,Q_DEPTH
460,0.15206128050572898,0.15650081055209808,0.15650081055209808,Q_DETECT
461,0.15683398163703333,0.15860657818024185,0.15860657818024185,Q_DETECT
462,0.24780922404627898,0.23573190261500418,0.24780922404627898,Q_DEPTH
463,0.17832676203276357,0.1844668314162997,0.1844668314162997,Q_DETECT
464,0.19877584184331587,0.2042682447153511,0.2042682447153511,Q_DETECT
465,0.20868387886634965,0.22625058838131873,0.22625058838131873,Q_DETECT
466,0.19079320714137493,0.20203987140817165,0.20203987140817165,Q_DETECT
467,0.21754375435684264,0.20810214553289696,0.21754375435684264,Q_DEPTH
468,0.20561807147165037,0.21496669217899592,0.21496669217899592,Q_DETECT
469,0.23746771299468594,0.2265392669493308,0.23746771299468594,Q_DEPTH
470,0.2318257887423026,0.23268538029177455,0.23268538029177455,Q_DETECT
471,0.1551935120973527,0.1979912866589164,0.1979912866589164,Q_DETECT
472,0.21074358661881754,0.2059320491221202,0.21074358661881754,Q_DEPTH
473,0.24096938779532293,0.25496607545016703,0.25496607545016703,Q_DETECT
474,0.16546685259929036,0.17396296542444808,0.17396296542444808,Q_DETECT
475,0.1779908135060415,0.17692480823834147,0.1779908135060415,Q_DEPTH
476,0.1837809188141446,0.15381990963064193,0.1837809188141446,Q_DEPTH
477,0.20712224600376802,0.2040053626539937,0.20712224600376802,Q_DEPTH
478,0.22170115825677725,0.23295366616897134,0.23295366616897134,Q_DETECT
479,0.16568722413827708,0.1703923859662599,0.1703923859662599,Q_DETECT
480,0.2298846668226238,0.22671731800657435,0.2298846668226238,Q_DEPTH
481,0.26828192187920546,0.2672982918407964,0.26828192187920546,Q_DEPTH
482,0.15971005544325506,0.1734534527831659,0.1734534527831659,Q_DETECT
483,0.2081390035074852,0.20461575768199325,0.2081390035074852,Q_DEPTH
484,0.27557457647056904,0.2832490070789675,0.2832490070789675,Q_DETECT
485,0.2014529717679873,0.1964682666747496,0.2014529717679873,Q_DEPTH
486,0.1998559379459422,0.19950759955056407,0.1998559379459422,Q_DEPTH
487,0.17631561700589923,0.18580881173648012,0.18580881173648012,Q_DETECT
488,0.17121189552572347,0.17620524058459539,0.17620524058459539,Q_DETECT
489,0.17501447549207638,0.1798974713383679,0.1798974713383679,Q_DETECT
490,0.1917835466534704,0.19507845699850743,0.19507845699850743,Q_DETECT
491,0.2791374276590791,0.2692844546478436,0.2791374276590791,Q_DEPTH
492,0.203721746550702,0.20082201000693944,0.203721746550702,Q_DEPTH
493,0.18830050537848148,0.18906765362567668,0.18906765362567668,Q_DETECT
494,0.1628564192255001,0.1702541182343799,0.1702541182343799,Q_DETECT
495,0.2080004995857046,0.18177911468722907,0.2080004995857046,Q_DEPTH
496,0.14465493865763224,0.13101260038724813,0.14465493865763224,Q_DEPTH
497,0.30180925378427204,0.29301729700410706,0.30180925378427204,Q_DEPTH
498,0.17079461984349553,0.1796316441550185,0.1796316441550185,Q_DETECT
499,0.3005657225509431,0.2975754968671357,0.3005657225509431,Q_DEPTH
500,0.17580999696816868,0.20221466586318856,0.20221466586318856,Q_DETECT
501,0.15393528728327718,0.13957061630386955,0.15393528728327718,Q_DEPTH
502,0.2078925474008526,0.202224434285088,0.2078925474008526,Q_DEPTH
503,0.22823542704273703,0.2504535695190266,0.2504535695190266,Q_DETECT
504,0.1791134643038115,0.16219672138897046,0.1791134643038115,Q_DEPTH
505,0.22876200662407603,0.22974130108239402,0.22974130108239402,Q_DETECT
506,0.2707476528981468,0.26228665383444805,0.2707476528981468,Q_DEPTH
507,0.18520593900154617,0.17363485332846632,0.18520593900154617,Q_DEPTH
508,0.1894825179561071,0.18908555538907665,0.1894825179561071,Q_DEPTH
509,0.2500798170050252,0.2478416979030509,0.2500798170050252,Q_DEPTH
510,0.22327630410829263,0.2149832886188247,0.22327630410829263,Q_DEPTH
511,0.14611822888127352,0.14753225776781972,0.14753225776781972,Q_DETECT
512,0.1962995867203033,0.19327403810627777,0.1962995867203033,Q_DEPTH
513,0.21846043577466026,0.21871756806943565,0.21871756806943565,Q_DETECT
514,0.29211072316867187,0.2837594273383642,0.29211072316867187,Q_DEPTH
515,0.220163193630254,0.2192666150591519,0.220163193630254,Q_DEPTH
516,0.14927841786009027,0.1371722793854243,0.14927841786009027,Q_DEPTH
517,0.1020749206936243,0.1043710485824735,0.1043710485824735,Q_DETECT
518,0.16469697708678893,0.1757556589346722,0.1757556589346722,Q_DETECT
519,0.223936926384223,0.20880506676513455,0.223936926384223,Q_DEPTH
520,0.22790926325820735,0.2136352862780944,0.22790926325820735,Q_DEPTH
521,0.18719702682453018,0.17774212558440583,0.18719702682453018,Q_DEPTH
522,0.20113476465468066,0.19631736899136096,0.20113476465468066,Q_DEPTH
523,0.17160456750144723,0.191919498665707,0.191919498665707,Q_DETECT
524,0.24872780065505845,0.2418815837258951,0.24872780065505845,Q_DEPTH
525,0.25773802964898507,0.2679001370289986,0.2679001370289986,Q_DETECT
526,0.18833100992087795,0.21211490000561006,0.21211490000561006,Q_DETECT
527,0.16203893559673077,0.1498935819070396,0.16203893559673077,Q_DEPTH
528,0.24260615272168964,0.2402425466471302,0.24260615272168964,Q_DEPTH
529,0.10816925699038882,0.1209636445160248,0.1209636445160248,Q_DETECT
530,0.15556617807671255,0.15015123733175503,0.15556617807671255,Q_DEPTH
531,0.20902532794768264,0.21502990945818334,0.21502990945818334,Q_DETECT
532,0.2136635284063407,0.21727087533578002,0.21727087533578002,Q_DETECT
533,0.18782104501681998,0.20620156868472328,0.20620156868472328,Q_DETECT
534,0.2116200558396837,0.2003650017104022,0.2116200558396837,Q_DEPTH
535,0.18678229929158477,0.20324765034088368,0.20324765034088368,Q_DETECT
536,0.19495399745815212,0.19542678443024294,0.19542678443024294,Q_DETECT
537,0.26314961358529315,0.26904050886665787,0.26904050886665787,Q_DETECT
538,0.2623779262455911,0.25508338795552704,0.2623779262455911,Q_DEPTH
539,0.25441647684830904,0.2395546714364635,0.25441647684830904,Q_DEPTH
540,0.22016170608212915,0.23002128486007958,0.23002128486007958,Q_DETECT
541,0.22989950338104906,0.2242613349438722,0.22989950338104906,Q_DEPTH
542,0.20026705254713187,0.22459034129933794,0.22459034129933794,Q_DETECT
543,0.2414927483452887,0.24478103650072494,0.24478103650072494,Q_DETECT
544,0.19824052761469418,0.20743317418203863,0.20743317418203863,Q_DETECT
545,0.1649690967757626,0.15856643827357175,0.1649690967757626,Q_DEPTH
546,0.11027676220861794,0.11825098382685423,0.11825098382685423,Q_DETECT
547,0.26301712691035123,0.2535350279288685,0.26301712691035123,Q_DEPTH
548,0.24308972467166642,0.237324445933361,0.24308972467166642,Q_DEPTH
549,0.20718898965531587,0.21556572826792497,0.21556572826792497,Q_DETECT
550,0.22244878738461493,0.2355898970359693,0.2355898970359693,Q_DETECT
551,0.17001244569232862,0.1642258105935566,0.17001244569232862,Q_DEPTH
552,0.18647019127279985,0.18174512889527739,0.18647019127279985,Q_DEPTH
553,0.2528468236124164,0.2620862491156256,0.2620862491156256,Q_DETECT
554,0.18627471948000107,0.17150345464527172,0.18627471948000107,Q_DEPTH
555,0.2262123248326175,0.24541731069040684,0.24541731069040684,Q_DETECT
556,0.14122056447831055,0.1579468887332539,0.1579468887332539,Q_DETECT
557,0.13890258570070457,0.1436038598084114,0.1436038598084114,Q_DETECT
558,0.21480840249520314,0.2243385119764841,0.2243385119764841,Q_DETECT
559,0.1672092637676817,0.16393269160033969,0.1672092637676817,Q_DEPTH
560,0.16578396612222984,0.1427539606091124,0.16578396612222984,Q_DEPTH
561,0.27380249014542146,0.2649179104629438,0.27380249014542146,Q_DEPTH
562,0.24533296767581525,0.25604141925337504,0.25604141925337504,Q_DETECT
563,0.21498077289825396,0.1988800110108048,0.21498077289825396,Q_DEPTH
564,0.162992534259712,0.1596010333871703,0.162992534259712,Q_DEPTH
565,0.2072692805977827,0.20035676175853456,0.2072692805977827,Q_DEPTH
566,0.2172845841027209,0.20576758185843666,0.2172845841027209,Q_DEPTH
567,0.17981564251497537,0.18318625843843656,0.18318625843843656,Q_DETECT
568,0.15610159286305755,0.16326214428602612,0.16326214428602612,Q_DETECT
569,0.15821759656814366,0.16724291757391851,0.16724291757391851,Q_DETECT
570,0.22648141386896048,0.2527274364528714,0.2527274364528714,Q_DETECT
571,0.1616187568112282,0.1424973324892006,0.1616187568112282,Q_DEPTH
572,0.2231675249345367,0.21289354266111993,0.2231675249345367,Q_DEPTH
573,0.19158088810737645,0.18039054170823918,0.19158088810737645,Q_DEPTH
574,0.17746058812386958,0.17045522807142555,0.17746058812386958,Q_DEPTH
575,0.2290007935547212,0.22013876567113036,0.2290007935547212,Q_DEPTH
576,0.20787134818866335,0.2132149538937592,0.2132149538937592,Q_DETECT
577,0.18025282019027866,0.1871273267861569,0.1871273267861569,Q_DETECT
578,0.16905801061078846,0.16164508256877935,0.16905801061078846,Q_DEPTH
579,0.20433937293366558,0.22488546178035193,0.22488546178035193,Q_DETECT
580,0.1743390358444756,0.18573833433322304,0.18573833433322304,Q_DETECT
581,0.16913562435466206,0.17445737073585796,0.17445737073585796,Q_DETECT
582,0.1737334895561716,0.18589416468845593,0.18589416468845593,Q_DETECT
583,0.16864312527836203,0.1702524634238104,0.1702524634238104,Q_DETECT
584,0.15819617397786476,0.16351659224979068,0.16351659224979068,Q_DETECT
585,0.16562524752458377,0.14745897450750559,0.16562524752458377,Q_DEPTH
586,0.14000763125164672,0.15305223400806678,0.15305223400806678,Q_DETECT
587,0.2439323883753755,0.23554458422830946,0.2439323883753755,Q_DEPTH
588,0.18220396102084135,0.18290574011676008,0.18290574011676008,Q_DETECT
589,0.1818796732088723,0.18222587491551037,0.18222587491551037,Q_DETECT
590,0.1645747998958096,0.1676602864916238,0.1676602864916238,Q_DETECT
591,0.23215139730763734,0.22559135583181758,0.23215139730763734,Q_DEPTH
592,0.14266459222980074,0.1606341435515138,0.1606341435515138,Q_DETECT
593,0.2084223261121718,0.23401550546175814,0.23401550546175814,Q_DETECT
594,0.21378844403903022,0.22178766958799054,0.22178766958799054,Q_DETECT
595,0.241110829703808,0.25677618866069835,0.25677618866069835,Q_DETECT
596,0.23672953763641175,0.2419332419365534,0.2419332419365534,Q_DETECT
597,0.19907315935459888,0.19331003891811685,0.19907315935459888,Q_DEPTH
598,0.23554541180964397,0.20959859728152747,0.23554541180964397,Q_DEPTH
599,0.18689953822696836,0.16795030269146677,0.18689953822696836,Q_DEPTH
600,0.20503982885459032,0.20223057117621707,0.20503982885459032,Q_DEPTH
601,0.23746233807701295,0.23545810269013645,0.23746233807701295,Q_DEPTH
602,0.2763126665724098,0.2677871364754774,0.2763126665724098,Q_DEPTH
603,0.1736266794160294,0.1607480599502931,0.1736266794160294,Q_DEPTH
604,0.22356839016166033,0.22061328416470236,0.22356839016166033,Q_DEPTH
605,0.2654978954265425,0.2607051456677137,0.2654978954265425,Q_DEPTH
606,0.1748748128261043,0.15888913616397912,0.1748748128261043,Q_DEPTH
607,0.25927976532478203,0.27485657768849964,0.27485657768849964,Q_DETECT
608,0.22419391802554012,0.24246269936383058,0.24246269936383058,Q_DETECT
609,0.154609235814829,0.15733300665944075,0.15733300665944075,Q_DETECT
610,0.27401849288952457,0.2926345750355091,0.2926345750355091,Q_DETECT
611,0.19210605551157106,0.1828730225833867,0.19210605551157106,Q_DEPTH
612,0.17565523321100676,0.1666199402892412,0.17565523321100676,Q_DEPTH
613,0.1665605905135213,0.1622750241209572,0.1665605905135213,Q_DEPTH
614,0.21969056330193912,0.2058140378699809,0.21969056330193912,Q_DEPTH
615,0.23448561737118612,0.2333980504470095,0.23448561737118612,Q_DEPTH
616,0.21110150955019288,0.22413680881135484,0.22413680881135484,Q_DETECT
617,0.16720492284666524,0.1780147549441655,0.1780147549441655,Q_DETECT
618,0.2602148280221679,0.2715661613526477,0.2715661613526477,Q_DETECT
619,0.24375344558586884,0.2374273217482912,0.24375344558586884,Q_DEPTH
620,0.2131345921631531,0.2237937414891412,0.2237937414891412,Q_DETECT
621,0.17959992760692306,0.1881443217434634,0.1881443217434634,Q_DETECT
622,0.1947809666459315,0.1844367594663677,0.1947809666459315,Q_DEPTH
623,0.17711490356053755,0.19036405833843428,0.19036405833843428,Q_DETECT
624,0.2213857052893806,0.2238964316940877,0.2238964316940877,Q_DETECT
625,0.19874115094483968,0.21409223002277333,0.21409223002277333,Q_DETECT
626,0.25532914711258226,0.2492102749969457,0.25532914711258226,Q_DEPTH
627,0.1932261907872993,0.21026334029230956,0.21026334029230956,Q_DETECT
628,0.2752161668781198,0.24092544822024375,0.2752161668781198,Q_DEPTH
629,0.22422032813856768,0.22621055684653563,0.22621055684653563,Q_DETECT
630,0.18442160302522137,0.18963551074784465,0.18963551074784465,Q_DETECT
631,0.12058667047202237,0.1151358803226966,0.12058667047202237,Q_DEPTH
632,0.2673870399495811,0.2512968293700371,0.2673870399495811,Q_DEPTH
633,0.16646191423751963,0.17663265673025233,0.17663265673025233,Q_DETECT
634,0.283056024659549,0.29793241618075944,0.29793241618075944,Q_DETECT
635,0.1543626015697894,0.1514653471159973,0.1543626015697894,Q_DEPTH
636,0.16767302511199092,0.16606473556294635,0.16767302511199092,Q_DEPTH
637,0.22879276715714544,0.24697095716769063,0.24697095716769063,Q_DETECT
638,0.1472795540320489,0.15467805959923497,0.15467805959923497,Q_DETECT
639,0.262285576462572,0.28291176717766137,0.28291176717766137,Q_DETECT
640,0.20873509423532016,0.20779300360468322,0.20873509423532016,Q_DEPTH
641,0.16442093003676472,0.16226004099101418,0.16442093003676472,Q_DEPTH
642,0.24796155391270475,0.2550830691836989,0.2550830691836989,Q_DETECT
643,0.1819908644679453,0.18206269535833616,0.18206269535833616,Q_DETECT
644,0.20558140126727348,0.225777512184422,0.225777512184422,Q_DETECT
645,0.20891881257247652,0.20937482371272895,0.20937482371272895,Q_DETECT
646,0.18616972907893556,0.1917198996907268,0.1917198996907268,Q_DETECT
647,0.17317958898702107,0.18364195115178283,0.18364195115178283,Q_DETECT
648,0.15884645146155496,0.18465022040757395,0.18465022040757395,Q_DETECT
649,0.1563051037002958,0.1516650741178674,0.1563051037002958,Q_DEPTH
650,0.19200416146200858,0.17211524802455067,0.19200416146200858,Q_DEPTH
651,0.15712253953466562,0.1582058996230671,0.1582058996230671,Q_DETECT
652,0.18171989965589583,0.16637389512295553,0.18171989965589583,Q_DEPTH
653,0.17123429305805316,0.18284495000335083,0.18284495000335083,Q_DETECT
654,0.2123422289770901,0.21240299786434877,0.21240299786434877,Q_DETECT
655,0.16986303855818594,0.1871144685407882,0.1871144685407882,Q_DETECT
656,0.23534264881113692,0.2446138482141702,0.2446138482141702,Q_DETECT
657,0.1710117869650035,0.1766045720840473,0.1766045720840473,Q_DETECT
658,0.26922212594401307,0.27961631577209656,0.27961631577209656,Q_DETECT
659,0.19265776212138067,0.20086415384506162,0.20086415384506162,Q_DETECT
660,0.21750021944135955,0.19238924396244309,0.21750021944135955,Q_DEPTH
661,0.1542985992033055,0.16157350600539225,0.16157350600539225,Q_DETECT
662,0.1862859499818105,0.17453839104100755,0.1862859499818105,Q_DEPTH
663,0.1952186720655732,0.1848675414937445,0.1952186720655732,Q_DEPTH
664,0.19235186333184504,0.20179860862598756,0.20179860862598756,Q_DETECT
665,0.2847826351066862,0.2859212296166243,0.2859212296166243,Q_DETECT
666,0.22970803786310917,0.2335991553220368,0.2335991553220368,Q_DETECT
667,0.15931666409836653,0.17719874478327494,0.17719874478327494,Q_DETECT
668,0.23255192730528126,0.23266169750407842,0.23266169750407842,Q_DETECT
669,0.17930638242227862,0.1727131037226659,0.17930638242227862,Q_DEPTH
670,0.14616967366654357,0.13410997764465474,0.14616967366654357,Q_DEPTH
671,0.1878032734323735,0.1935137774105235,0.1935137774105235,Q_DETECT
672,0.2715713430220055,0.25313369065624164,0.2715713430220055,Q_DEPTH
673,0.17876807324283828,0.18445345526079485,0.18445345526079485,Q_DETECT
674,0.14312259199839963,0.15416616049431975,0.15416616049431975,Q_DETECT
675,0.22840087780761134,0.21823303469747055,0.22840087780761134,Q_DEPTH
676,0.21815667413403425,0.21556250192059184,0.21815667413403425,Q_DEPTH
677,0.24918723231058115,0.24483119169232376,0.24918723231058115,Q_DEPTH
678,0.31905332846932466,0.30420381946584674,0.31905332846932466,Q_DEPTH
679,0.27396260630947,0.28061114817147303,0.28061114817147303,Q_DETECT
680,0.18725795594004815,0.18235508130807504,0.18725795594004815,Q_DEPTH
681,0.17947054923565636,0.17164712022347847,0.17947054923565636,Q_DEPTH
682,0.19858675333609416,0.22664725379235243,0.22664725379235243,Q_DETECT
683,0.1718209119637546,0.1791016730075484,0.1791016730075484,Q_DETECT
684,0.23664864513996664,0.21376864061323722,0.23664864513996664,Q_DEPTH
685,0.22628270182094568,0.24661137662576305,0.24661137662576305,Q_DETECT
686,0.2731524878413063,0.25881828910357235,0.2731524878413063,Q_DEPTH
687,0.24144828021102574,0.23480308508856154,0.24144828021102574,Q_DEPTH
688,0.26717897992694334,0.26842887556348205,0.26842887556348205,Q_DETECT
689,0.2019078646099014,0.21003925893002376,0.21003925893002376,Q_DETECT
690,0.2376335637862461,0.25333320240823665,0.25333320240823665,Q_DETECT
691,0.14825877697371828,0.1599356797201591,0.1599356797201591,Q_DETECT
692,0.18335070852619095,0.17229473274771454,0.18335070852619095,Q_DEPTH
693,0.17344328370901604,0.1798130606618663,0.1798130606618663,Q_DETECT
694,0.16236117776454803,0.1833115157984178,0.1833115157984178,Q_DETECT
695,0.16344277341356248,0.1657382373302099,0.1657382373302099,Q_DETECT
696,0.19180401816100684,0.19188809842988658,0.19188809842988658,Q_DETECT
697,0.237343795613024,0.2583236363283798,0.2583236363283798,Q_DETECT
698,0.2055301762871343,0.19996080579943154,0.2055301762871343,Q_DEPTH
699,0.21284956446939607,0.2005788901882101,0.21284956446939607,Q_DEPTH
700,0.19068641432999103,0.18793260973814618,0.19068641432999103,Q_DEPTH
701,0.21840391853073968,0.21912453148502686,0.21912453148502686,Q_DETECT
702,0.23081991530533028,0.23044534005489936,0.23081991530533028,Q_DEPTH
703,0.1901466548542829,0.19907471763743653,0.19907471763743653,Q_DETECT
704,0.21405779874999745,0.21768905947319842,0.21768905947319842,Q_DETECT
705,0.17701083875534274,0.19900296622907032,0.19900296622907032,Q_DETECT
706,0.2233159003730922,0.21274192729577582,0.2233159003730922,Q_DEPTH
707,0.18997778874101273,0.19209012952043747,0.19209012952043747,Q_DETECT
708,0.18369276951518695,0.1885568276486849,0.1885568276486849,Q_DETECT
709,0.14632688665097254,0.1568512476887751,0.1568512476887751,Q_DETECT
710,0.2618038572607244,0.26939833632279997,0.26939833632279997,Q_DETECT
711,0.22388654816718295,0.2084001909039233,0.22388654816718295,Q_DEPTH
712,0.1735102349715123,0.142040154363883,0.1735102349715123,Q_DEPTH
713,0.16393712799528326,0.15714488376021227,0.16393712799528326,Q_DEPTH
714,0.1674171249710216,0.16362630420968943,0.1674171249710216,Q_DEPTH
715,0.2374601666081205,0.20454770919947224,0.2374601666081205,Q_DEPTH
716,0.18529674465384074,0.19045636490939255,0.19045636490939255,Q_DETECT
717,0.19391186632286397,0.17533177557855517,0.19391186632286397,Q_DEPTH
718,0.2081663108123631,0.20157575959885782,0.2081663108123631,Q_DEPTH
719,0.21498963680712815,0.18630435749352087,0.21498963680712815,Q_DEPTH
720,0.16603926303303768,0.17681653921949528,0.17681653921949528,Q_DETECT
721,0.18228363873310985,0.1997816880211432,0.1997816880211432,Q_DETECT
722,0.19543063320357784,0.1987437185038799,0.1987437185038799,Q_DETECT
723,0.19147209873412152,0.1887457271687969,0.19147209873412152,Q_DEPTH
724,0.24313055353145568,0.24162056030462153,0.24313055353145568,Q_DEPTH
725,0.21436284414503223,0.18774852514632978,0.21436284414503223,Q_DEPTH
726,0.2776485419132019,0.27591110862701423,0.2776485419132019,Q_DEPTH
727,0.23089402031903383,0.23279208666517334,0.23279208666517334,Q_DETECT
728,0.19872381817215237,0.19215531691978222,0.19872381817215237,Q_DEPTH
729,0.1521317539467265,0.15417556445853517,0.15417556445853517,Q_DETECT
730,0.17676416287819696,0.18303899341020707,0.18303899341020707,Q_DETECT
731,0.18827188281475432,0.187669064609621,0.18827188281475432,Q_DEPTH
732,0.2050230602459805,0.21596098435014785,0.21596098435014785,Q_DETECT
733,0.16550977113507692,0.1495758948913385,0.16550977113507692,Q_DEPTH
734,0.22946915235756896,0.24014912128424312,0.24014912128424312,Q_DETECT
735,0.19938223948092296,0.20879486356769206,0.20879486356769206,Q_DETECT
736,0.24973645156456512,0.25728294847389227,0.25728294847389227,Q_DETECT
737,0.1654725898177702,0.15609110725862177,0.1654725898177702,Q_DEPTH
738,0.24448597711000947,0.24050364862520737,0.24448597711000947,Q_DEPTH
739,0.23698803000877053,0.24397608885634967,0.24397608885634967,Q_DETECT
740,0.2898009124290847,0.27804935073321174,0.2898009124290847,Q_DEPTH
741,0.1309914667583723,0.11994986805584507,0.1309914667583723,Q_DEPTH
742,0.16456425224755417,0.16806870664545084,0.16806870664545084,Q_DETECT
743,0.20782110742958004,0.2081966172843797,0.2081966172843797,Q_DETECT
744,0.2203248970254807,0.22915286144418945,0.22915286144418945,Q_DETECT
