amplitude_00,amplitude_01,amplitude_02,amplitude_03,amplitude_04,amplitude_05,amplitude_06,amplitude_07,amplitude_08,amplitude_09,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,correlated_covariance_energy,effective_correlated_rank,example,family,sum_amplitude_squared,view
0.057769775390625,0.016732385382056236,0.021064624190330505,0.017733192071318626,0.03038678504526615,0.030038030818104744,0.018540455028414726,0.027865350246429443,0.020902400836348534,0.019421644508838654,0.018468836322426796,0.02219270169734955,0.019496921449899673,0.016475100070238113,0.02214987389743328,0.02650376223027706,0.02135152369737625,0.022064466029405594,0.01732593961060047,0.02219270169734955,0.02030499465763569,0.055300939828157425,0.0141086271032691,0.05105484649538994,0.060689616948366165,0.017596397548913956,0.033324114978313446,0.0257980078458786,0.016603250056505203,0.03647021949291229,0.021558811888098717,0.031036553904414177,4.564789560390636e-05,21.30957794189453,10,RANDOM_40,0.027627982199192047,0
0.05809959024190903,0.016862519085407257,0.021228095516562462,0.017871038988232613,0.030621498823165894,0.030211912468075752,0.018684519454836845,0.028080860152840614,0.021064624190330505,0.019572488963603973,0.018612349405884743,0.02236482873558998,0.019648345187306404,0.016603250056505203,0.02232167311012745,0.026708880439400673,0.02151719480752945,0.022235609591007233,0.017460651695728302,0.02236482873558998,0.020462628453969955,0.05561704561114311,0.014218498952686787,0.05134730413556099,0.06103559955954552,0.017733192071318626,0.033581141382455826,0.025997739285230637,0.016732385382056236,0.03675106540322304,0.02176809310913086,0.03127620741724968,4.675716263591312e-05,21.34593963623047,11,RANDOM_40,0.028003957122564316,0
0.05787951126694679,0.016732385382056236,0.02110537514090538,0.017801983281970024,0.03050391934812069,0.03009588085114956,0.018612349405884743,0.027972901239991188,0.02098335698246956,0.01945924572646618,0.018504612147808075,0.022278599441051483,0.019534669816493988,0.016475100070238113,0.022235609591007233,0.02655489556491375,0.021434199064970016,0.02210712991654873,0.01732593961060047,0.022235609591007233,0.02038366161286831,0.0554061122238636,0.014163456857204437,0.051152151077985764,0.060804739594459534,0.01766466163098812,0.03338818997144699,0.025847798213362694,0.016603250056505203,0.036610379815101624,0.021642284467816353,0.03109629638493061,4.602691842592321e-05,21.32068634033203,12,RANDOM_40,0.027756579220294952,0
0.05865335091948509,0.017125803977251053,0.021558811888098717,0.018185090273618698,0.031036553904414177,0.0306804571300745,0.019012732431292534,0.028516823425889015,0.021434199064970016,0.019877666607499123,0.018902698531746864,0.022713053971529007,0.01995469629764557,0.016862519085407257,0.0226692333817482,0.027071615681052208,0.021852364763617516,0.02258184365928173,0.017733192071318626,0.022713053971529007,0.02082175202667713,0.056147802621126175,0.014496911317110062,0.051838357001543045,0.06149987876415253,0.01807980425655842,0.033970337361097336,0.02635093964636326,0.016993656754493713,0.03717632219195366,0.02210712991654873,0.03169999271631241,4.860416811425239e-05,21.46770668029785,13,RANDOM_40,0.028688540682196617,0
0.05820993334054947,0.016862519085407257,0.021269159391522408,0.017940359190106392,0.0306804571300745,0.03027009405195713,0.018756967037916183,0.028134996071457863,0.021146204322576523,0.01961037889122963,0.01864839904010296,0.02240806445479393,0.019686384126544,0.016667693853378296,0.02240806445479393,0.0267604049295187,0.02160050719976425,0.022278599441051483,0.017460651695728302,0.02240806445479393,0.020541900768876076,0.055722806602716446,0.014273753389716148,0.05144514888525009,0.06103559955954552,0.017801983281970024,0.03364570066332817,0.026047909632325172,0.016732385382056236,0.03682160750031471,0.02181018888950348,0.031336408108472824,4.701673606177792e-05,21.365951538085938,14,RANDOM_40,0.02810666337609291,0
0.057769775390625,0.016667693853378296,0.021023953333497047,0.017733192071318626,0.03038678504526615,0.029980288818478584,0.018540455028414726,0.027865350246429443,0.020902400836348534,0.0193841140717268,0.01843312941491604,0.02219270169734955,0.01945924572646618,0.016411393880844116,0.02214987389743328,0.026452725753188133,0.02135152369737625,0.022021884098649025,0.01725897379219532,0.02219270169734955,0.02030499465763569,0.055300939828157425,0.0141086271032691,0.05105484649538994,0.060689616948366165,0.017596397548913956,0.033324114978313446,0.0257980078458786,0.01653905212879181,0.03647021949291229,0.021558811888098717,0.030976923182606697,4.5628716179635376e-05,21.289230346679688,15,RANDOM_40,0.027601584792137146,0
0.057769775390625,0.016732385382056236,0.021064624190330505,0.017733192071318626,0.03038678504526615,0.030038030818104744,0.018540455028414726,0.027865350246429443,0.020902400836348534,0.019421644508838654,0.018468836322426796,0.02219270169734955,0.019496921449899673,0.016475100070238113,0.02214987389743328,0.02650376223027706,0.02135152369737625,0.022064466029405594,0.01732593961060047,0.02219270169734955,0.02030499465763569,0.055300939828157425,0.0141086271032691,0.05105484649538994,0.060689616948366165,0.017596397548913956,0.033324114978313446,0.0257980078458786,0.016603250056505203,0.03647021949291229,0.021558811888098717,0.031036553904414177,4.564789560390636e-05,21.30957794189453,16,RANDOM_40,0.027627982199192047,0
0.057989452034235,0.016797328367829323,0.021146204322576523,0.017801983281970024,0.03056265227496624,0.030153842642903328,0.01864839904010296,0.028026828542351723,0.021023953333497047,0.019496921449899673,0.018540455028414726,0.02232167311012745,0.019572488963603973,0.01653905212879181,0.022278599441051483,0.026606125757098198,0.0214756578207016,0.02214987389743328,0.017393164336681366,0.022278599441051483,0.020423108711838722,0.0555114820599556,0.014163456857204437,0.05124963819980621,0.06092006340622902,0.01766466163098812,0.03345238417387009,0.025897681713104248,0.016667693853378296,0.036610379815101624,0.02168414182960987,0.031156150624155998,4.636474113794975e-05,21.32276153564453,17,RANDOM_40,0.027859104797244072,0
0.05809959024190903,0.016862519085407257,0.021228095516562462,0.017871038988232613,0.030621498823165894,0.03027009405195713,0.018720708787441254,0.028134996071457863,0.02110537514090538,0.019572488963603973,0.01864839904010296,0.02240806445479393,0.019686384126544,0.016603250056505203,0.02236482873558998,0.026708880439400673,0.021558811888098717,0.022235609591007233,0.017460651695728302,0.02240806445479393,0.020502226427197456,0.05561704561114311,0.014273753389716148,0.05134730413556099,0.06103559955954552,0.017801983281970024,0.033581141382455826,0.025997739285230637,0.016732385382056236,0.03675106540322304,0.02176809310913086,0.03127620741724968,4.677499964600429e-05,21.365604400634766,18,RANDOM_40,0.028029663488268852,0
0.05887628346681595,0.017192261293530464,0.021642284467816353,0.01825561933219433,0.031156150624155998,0.03079870715737343,0.019086439162492752,0.028626853600144386,0.02151719480752945,0.01995469629764557,0.019012732431292534,0.02280094288289547,0.020070791244506836,0.016993656754493713,0.02280094288289547,0.02717614360153675,0.021979382261633873,0.0226692333817482,0.017801983281970024,0.02280094288289547,0.020902400836348534,0.056254539638757706,0.014553239569067955,0.05203605815768242,0.06173330545425415,0.018149929121136665,0.03410105034708977,0.02650376223027706,0.017059603706002235,0.03731914237141609,0.02219270169734955,0.03182211145758629,4.9283560656476766e-05,21.48605728149414,19,RANDOM_40,0.02890877053141594,0
0.05876471474766731,0.017125803977251053,0.02160050719976425,0.018185090273618698,0.031036553904414177,0.0306804571300745,0.019012732431292534,0.028516823425889015,0.021434199064970016,0.019916143268346786,0.0189393050968647,0.02275695651769638,0.01999332197010517,0.016927963122725487,0.022713053971529007,0.0271238312125206,0.021894624456763268,0.022625496610999107,0.017733192071318626,0.02275695651769638,0.02082175202667713,0.056147802621126175,0.014496911317110062,0.05193711444735527,0.06161648407578468,0.01807980425655842,0.03403563052415848,0.026401784271001816,0.016993656754493713,0.0372476652264595,0.02210712991654873,0.03169999271631241,4.887285103905015e-05,21.460102081298828,20,RANDOM_40,0.028759758919477463,0
0.057769775390625,0.016667693853378296,0.021023953333497047,0.017733192071318626,0.03038678504526615,0.029980288818478584,0.018540455028414726,0.027865350246429443,0.020902400836348534,0.0193841140717268,0.01843312941491604,0.02219270169734955,0.01945924572646618,0.016411393880844116,0.02214987389743328,0.026452725753188133,0.02135152369737625,0.022021884098649025,0.01725897379219532,0.02219270169734955,0.02030499465763569,0.055300939828157425,0.0141086271032691,0.05105484649538994,0.060689616948366165,0.017596397548913956,0.033324114978313446,0.0257980078458786,0.01653905212879181,0.03647021949291229,0.021558811888098717,0.031036553904414177,4.563430047710426e-05,21.290082931518555,21,RANDOM_40,0.02760528400540352,0
0.05820993334054947,0.016862519085407257,0.021269159391522408,0.017940359190106392,0.0306804571300745,0.03027009405195713,0.018756967037916183,0.028134996071457863,0.021146204322576523,0.01961037889122963,0.01864839904010296,0.02240806445479393,0.019686384126544,0.016667693853378296,0.02240806445479393,0.0267604049295187,0.02160050719976425,0.022278599441051483,0.017460651695728302,0.02240806445479393,0.020541900768876076,0.055722806602716446,0.014273753389716148,0.05144514888525009,0.06103559955954552,0.017801983281970024,0.03364570066332817,0.026047909632325172,0.016732385382056236,0.03682160750031471,0.02181018888950348,0.031336408108472824,4.701673606177792e-05,21.365951538085938,22,RANDOM_40,0.02810666337609291,0
0.057769775390625,0.016667693853378296,0.02098335698246956,0.01766466163098812,0.030328383669257164,0.02992265857756138,0.018504612147808075,0.027811730280518532,0.020862039178609848,0.019346654415130615,0.018397493287920952,0.02214987389743328,0.019421644508838654,0.016411393880844116,0.02210712991654873,0.026452725753188133,0.02131030149757862,0.022021884098649025,0.01725897379219532,0.02214987389743328,0.020265772938728333,0.05519596114754677,0.014054006896913052,0.05095772445201874,0.060574717819690704,0.017528394237160683,0.03326016291975975,0.02574831433594227,0.01653905212879181,0.036400336772203445,0.02151719480752945,0.030976923182606697,4.5368844439508393e-05,21.284276962280273,23,RANDOM_40,0.027518117800354958,0
0.05820993334054947,0.016862519085407257,0.021269159391522408,0.017940359190106392,0.0306804571300745,0.03027009405195713,0.018720708787441254,0.028134996071457863,0.021146204322576523,0.01961037889122963,0.01864839904010296,0.02240806445479393,0.019686384126544,0.016603250056505203,0.02236482873558998,0.0267604049295187,0.021558811888098717,0.022278599441051483,0.017460651695728302,0.02240806445479393,0.020502226427197456,0.05561704561114311,0.014273753389716148,0.05144514888525009,0.06103559955954552,0.017801983281970024,0.033581141382455826,0.026047909632325172,0.016732385382056236,0.03682160750031471,0.02181018888950348,0.031336408108472824,4.693802839028649e-05,21.364973068237305,24,RANDOM_40,0.028081681579351425,0
0.057989452034235,0.016797328367829323,0.021146204322576523,0.017801983281970024,0.03050391934812069,0.03009588085114956,0.018612349405884743,0.027972901239991188,0.02098335698246956,0.019496921449899673,0.018540455028414726,0.022278599441051483,0.019572488963603973,0.01653905212879181,0.022235609591007233,0.026606125757098198,0.021434199064970016,0.02214987389743328,0.017393164336681366,0.022278599441051483,0.02038366161286831,0.0554061122238636,0.014163456857204437,0.05124963819980621,0.060804739594459534,0.01766466163098812,0.03345238417387009,0.025897681713104248,0.016667693853378296,0.036610379815101624,0.021642284467816353,0.031156150624155998,4.6179462515283376e-05,21.328710556030273,25,RANDOM_40,0.027811195701360703,0
0.05809959024190903,0.016862519085407257,0.021187111735343933,0.017871038988232613,0.03056265227496624,0.030211912468075752,0.018684519454836845,0.028080860152840614,0.021064624190330505,0.019534669816493988,0.01857636868953705,0.02236482873558998,0.01961037889122963,0.016603250056505203,0.02232167311012745,0.026657454669475555,0.02151719480752945,0.02219270169734955,0.017460651695728302,0.02236482873558998,0.020462628453969955,0.0555114820599556,0.014218498952686787,0.05134730413556099,0.06092006340622902,0.017733192071318626,0.03351670503616333,0.02594766393303871,0.016667693853378296,0.03668065741658211,0.021726077422499657,0.031216120347380638,4.655006341636181e-05,21.349117279052734,26,RANDOM_40,0.02794399857521057,0
0.05809959024190903,0.016797328367829323,0.021187111735343933,0.017871038988232613,0.03056265227496624,0.030153842642903328,0.01864839904010296,0.028026828542351723,0.021064624190330505,0.019534669816493988,0.01857636868953705,0.02232167311012745,0.01961037889122963,0.01653905212879181,0.02232167311012745,0.026657454669475555,0.02151719480752945,0.02219270169734955,0.017393164336681366,0.02232167311012745,0.020423108711838722,0.0555114820599556,0.014218498952686787,0.05124963819980621,0.06092006340622902,0.017733192071318626,0.03351670503616333,0.02594766393303871,0.016667693853378296,0.03668065741658211,0.021726077422499657,0.031216120347380638,4.6488123189192265e-05,21.338979721069336,27,RANDOM_40,0.02791394665837288,0
0.05820993334054947,0.016927963122725487,0.02131030149757862,0.017940359190106392,0.0306804571300745,0.030328383669257164,0.018756967037916183,0.02818923443555832,0.021146204322576523,0.019648345187306404,0.018684519454836845,0.022451385855674744,0.019724493846297264,0.016667693853378296,0.02240806445479393,0.0267604049295187,0.02160050719976425,0.02232167311012745,0.017528394237160683,0.022451385855674744,0.020541900768876076,0.055722806602716446,0.014273753389716148,0.05144514888525009,0.061151351779699326,0.017801983281970024,0.03364570066332817,0.02609817497432232,0.016797328367829323,0.03682160750031471,0.02181018888950348,0.031336408108472824,4.7138753870967776e-05,21.37578582763672,28,RANDOM_40,0.028148673474788666,0
0.057989452034235,0.016797328367829323,0.021146204322576523,0.017801983281970024,0.03056265227496624,0.030153842642903328,0.01864839904010296,0.028026828542351723,0.021023953333497047,0.019496921449899673,0.018540455028414726,0.02232167311012745,0.019572488963603973,0.01653905212879181,0.022278599441051483,0.026606125757098198,0.0214756578207016,0.02214987389743328,0.017393164336681366,0.022278599441051483,0.020423108711838722,0.0555114820599556,0.014163456857204437,0.05124963819980621,0.06092006340622902,0.01766466163098812,0.03345238417387009,0.025897681713104248,0.016667693853378296,0.036610379815101624,0.02168414182960987,0.031156150624155998,4.636474113794975e-05,21.32276153564453,29,RANDOM_40,0.027859104797244072,0
0.05787951126694679,0.016732385382056236,0.02110537514090538,0.017801983281970024,0.03050391934812069,0.03009588085114956,0.018612349405884743,0.027972901239991188,0.02098335698246956,0.01945924572646618,0.018504612147808075,0.022278599441051483,0.019534669816493988,0.016475100070238113,0.022235609591007233,0.02655489556491375,0.021434199064970016,0.02210712991654873,0.01732593961060047,0.022278599441051483,0.02038366161286831,0.0554061122238636,0.014163456857204437,0.051152151077985764,0.060804739594459534,0.01766466163098812,0.03338818997144699,0.025897681713104248,0.016603250056505203,0.036610379815101624,0.021642284467816353,0.03109629638493061,4.6030720113776624e-05,21.32343292236328,30,RANDOM_40,0.027761075645685196,0
0.05809959024190903,0.016862519085407257,0.021228095516562462,0.017871038988232613,0.030621498823165894,0.030211912468075752,0.018684519454836845,0.028080860152840614,0.021064624190330505,0.019572488963603973,0.018612349405884743,0.02236482873558998,0.019648345187306404,0.016603250056505203,0.02232167311012745,0.026708880439400673,0.02151719480752945,0.022235609591007233,0.017460651695728302,0.02236482873558998,0.020462628453969955,0.05561704561114311,0.014218498952686787,0.05134730413556099,0.06103559955954552,0.017733192071318626,0.033581141382455826,0.025997739285230637,0.016732385382056236,0.03675106540322304,0.02176809310913086,0.03127620741724968,4.675716263591312e-05,21.34593963623047,31,RANDOM_40,0.028003957122564316,0
0.05865335091948509,0.017059603706002235,0.02151719480752945,0.018149929121136665,0.030976923182606697,0.03056265227496624,0.0189393050968647,0.02840721234679222,0.02135152369737625,0.019839264452457428,0.01886616088449955,0.0226692333817482,0.019916143268346786,0.016862519085407257,0.022625496610999107,0.027019502595067024,0.02181018888950348,0.02253827638924122,0.01766466163098812,0.0226692333817482,0.020741412416100502,0.056041259318590164,0.014440799131989479,0.051838357001543045,0.06149987876415253,0.01800994761288166,0.033905163407325745,0.02630019560456276,0.016927963122725487,0.03710511326789856,0.022021884098649025,0.031639110296964645,4.8458379751536995e-05,21.42852020263672,32,RANDOM_40,0.028598610311746597,0
0.058320481330156326,0.016993656754493713,0.02135152369737625,0.01800994761288166,0.03079870715737343,0.03038678504526615,0.018829692155122757,0.028243571519851685,0.021228095516562462,0.019686384126544,0.018720708787441254,0.022494789212942123,0.0197626780718565,0.016732385382056236,0.022494789212942123,0.026812030002474785,0.02168414182960987,0.02236482873558998,0.017528394237160683,0.022494789212942123,0.02062147483229637,0.0558287613093853,0.014329221099615097,0.05154317989945412,0.061151351779699326,0.017871038988232613,0.033710382878780365,0.026148535311222076,0.016797328367829323,0.03689228743314743,0.021894624456763268,0.03139672055840492,4.741163138533011e-05,21.400720596313477,33,RANDOM_40,0.028259672224521637,0
0.05809959024190903,0.016862519085407257,0.021187111735343933,0.017871038988232613,0.030621498823165894,0.030211912468075752,0.018684519454836845,0.028080860152840614,0.021064624190330505,0.019534669816493988,0.018612349405884743,0.02236482873558998,0.019648345187306404,0.016603250056505203,0.02232167311012745,0.026657454669475555,0.02151719480752945,0.022235609591007233,0.017460651695728302,0.02236482873558998,0.020462628453969955,0.05561704561114311,0.014218498952686787,0.05134730413556099,0.06092006340622902,0.017733192071318626,0.03351670503616333,0.025997739285230637,0.016732385382056236,0.03668065741658211,0.021726077422499657,0.031216120347380638,4.662871651817113e-05,21.35041046142578,34,RANDOM_40,0.02796882763504982,0
0.05809959024190903,0.016797328367829323,0.021187111735343933,0.017871038988232613,0.03056265227496624,0.030211912468075752,0.018684519454836845,0.028080860152840614,0.021064624190330505,0.019534669816493988,0.01857636868953705,0.02236482873558998,0.01961037889122963,0.016603250056505203,0.02232167311012745,0.026657454669475555,0.02151719480752945,0.02219270169734955,0.017393164336681366,0.02232167311012745,0.020462628453969955,0.0555114820599556,0.014218498952686787,0.05134730413556099,0.06092006340622902,0.017733192071318626,0.03351670503616333,0.02594766393303871,0.016667693853378296,0.03668065741658211,0.021726077422499657,0.031216120347380638,4.6547691454179585e-05,21.342512130737305,35,RANDOM_40,0.027937524020671844,0
0.05809959024190903,0.016862519085407257,0.021228095516562462,0.017871038988232613,0.030621498823165894,0.03027009405195713,0.018720708787441254,0.028134996071457863,0.02110537514090538,0.019572488963603973,0.018612349405884743,0.02240806445479393,0.019648345187306404,0.016603250056505203,0.02236482873558998,0.026708880439400673,0.021558811888098717,0.022235609591007233,0.017460651695728302,0.02236482873558998,0.020502226427197456,0.05561704561114311,0.014273753389716148,0.05134730413556099,0.06103559955954552,0.017733192071318626,0.033581141382455826,0.025997739285230637,0.016732385382056236,0.03675106540322304,0.02176809310913086,0.03127620741724968,4.677206015912816e-05,21.358779907226562,36,RANDOM_40,0.028022442013025284,0
0.057989452034235,0.016797328367829323,0.021187111735343933,0.017871038988232613,0.03056265227496624,0.030153842642903328,0.01864839904010296,0.028026828542351723,0.021023953333497047,0.019534669816493988,0.01857636868953705,0.02232167311012745,0.01961037889122963,0.01653905212879181,0.022278599441051483,0.026606125757098198,0.0214756578207016,0.02219270169734955,0.017393164336681366,0.02232167311012745,0.020423108711838722,0.0555114820599556,0.014218498952686787,0.05124963819980621,0.06092006340622902,0.017733192071318626,0.03345238417387009,0.02594766393303871,0.016667693853378296,0.03668065741658211,0.02168414182960987,0.031216120347380638,4.6391302021220326e-05,21.340770721435547,37,RANDOM_40,0.027886880561709404,0
0.058320481330156326,0.016927963122725487,0.02131030149757862,0.017940359190106392,0.030739525333046913,0.03038678504526615,0.018793294206261635,0.028243571519851685,0.021187111735343933,0.019648345187306404,0.018720708787441254,0.022494789212942123,0.0197626780718565,0.016667693853378296,0.022451385855674744,0.026812030002474785,0.021642284467816353,0.02232167311012745,0.017528394237160683,0.022451385855674744,0.020581649616360664,0.055722806602716446,0.014329221099615097,0.05154317989945412,0.061151351779699326,0.017871038988232613,0.033710382878780365,0.02609817497432232,0.016797328367829323,0.03689228743314743,0.021852364763617516,0.03139672055840492,4.732208981295116e-05,21.3842716217041,38,RANDOM_40,0.028217192739248276,0
0.05809959024190903,0.016862519085407257,0.021228095516562462,0.017871038988232613,0.030621498823165894,0.030211912468075752,0.018684519454836845,0.028080860152840614,0.02110537514090538,0.019572488963603973,0.018612349405884743,0.02236482873558998,0.019648345187306404,0.016603250056505203,0.02236482873558998,0.026708880439400673,0.021558811888098717,0.022235609591007233,0.017460651695728302,0.02236482873558998,0.020462628453969955,0.05561704561114311,0.014218498952686787,0.05134730413556099,0.06103559955954552,0.017733192071318626,0.033581141382455826,0.025997739285230637,0.016732385382056236,0.03675106540322304,0.02176809310913086,0.03127620741724968,4.6760269469814375e-05,21.350196838378906,39,RANDOM_40,0.02800939418375492,0
0.058320481330156326,0.016993656754493713,0.02135152369737625,0.01800994761288166,0.03079870715737343,0.03038678504526615,0.018829692155122757,0.028243571519851685,0.021228095516562462,0.019686384126544,0.018756967037916183,0.02253827638924122,0.019800934940576553,0.016732385382056236,0.022494789212942123,0.02686374820768833,0.02168414182960987,0.02236482873558998,0.017596397548913956,0.022494789212942123,0.02062147483229637,0.0558287613093853,0.014329221099615097,0.05154317989945412,0.06126731261610985,0.017871038988232613,0.033710382878780365,0.026148535311222076,0.016862519085407257,0.03689228743314743,0.021894624456763268,0.031457144767045975,4.752347376779653e-05,21.4009952545166,40,RANDOM_40,0.028289856389164925,0
