a3_core_eligible,boundary_available,brain_region,canonical_person_group_id,coordinate_class,dataset_id,direct_measurement,exact_donors,frozen4096_support_fraction,frozen4096_supported,measurement_semantics,n_exact_matches,pairing_class,pairing_fraction,pathology_blind_provenance,physical_geometry,qualification_role,quarantine_required,reason,reference_only,sample_id,source_donor_id,source_feature_count,spatial_entity_type,supportive_eligible,technology
false,false,nucleus accumbens,PERSON_0055,GRID_SPOT_COORDINATES,GSE307586,true,10,1.0,4096,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,MULTIDONOR_SPOT_CONTEXT,false,broad direct spot data from at least two exact donors,false,GSM9227465,Br8667,36601,SPOT,true,10x Visium
false,false,nucleus accumbens,PERSON_0052,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227466,Br8325,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0052,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227467,Br8325,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0056,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227468,Br8492,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0056,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227469,Br8492,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0058,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227470,Br2720,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0058,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227471,Br2720,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0049,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227472,Br6423,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0049,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227473,Br6423,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0051,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227474,Br2743,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0051,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227475,Br2743,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0053,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227476,Br3942,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0053,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227477,Br3942,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0050,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227478,Br6432,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0050,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227479,Br6432,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0054,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227480,Br6471,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0054,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227481,Br6471,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0057,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227482,Br6522,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0057,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227483,Br6522,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0055,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227484,Br8667,36601,NUCLEUS,false,10x snRNA-seq
false,false,nucleus accumbens,PERSON_0055,NO_SPATIAL_COORDINATES,GSE307587,false,10,1.0,4096,PROCESSED_COUNT_LIKE,,REFERENCE_ONLY,,REFERENCE_ONLY,false,MOLECULAR_REFERENCE_ONLY,false,predeclared dataset class,true,GSM9227485,Br8667,36601,NUCLEUS,false,10x snRNA-seq
false,true,nucleus accumbens,PERSON_0057,CELL_BOUNDARY_GEOMETRY,GSE325489,true,4,0.01220703125,50,RAW_FEATURE_COUNT,172722,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,CELL_RESOLVED_TARGETED_CONTEXT,false,frozen targeted-panel gates pass,false,GSM9604821,Br6522,541,CELL,true,10x Xenium
false,true,nucleus accumbens,PERSON_0058,CELL_BOUNDARY_GEOMETRY,GSE325489,true,4,0.01220703125,50,RAW_FEATURE_COUNT,228127,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,CELL_RESOLVED_TARGETED_CONTEXT,false,frozen targeted-panel gates pass,false,GSM9604822,Br2720,541,CELL,true,10x Xenium
false,true,nucleus accumbens,PERSON_0050,CELL_BOUNDARY_GEOMETRY,GSE325489,true,4,0.01220703125,50,RAW_FEATURE_COUNT,195980,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,CELL_RESOLVED_TARGETED_CONTEXT,false,frozen targeted-panel gates pass,false,GSM9604823,Br6432,541,CELL,true,10x Xenium
false,true,nucleus accumbens,PERSON_0054,CELL_BOUNDARY_GEOMETRY,GSE325489,true,4,0.01220703125,50,RAW_FEATURE_COUNT,188503,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,CELL_RESOLVED_TARGETED_CONTEXT,false,frozen targeted-panel gates pass,false,GSM9604824,Br6471,541,CELL,true,10x Xenium
false,false,20 PFC/reference cortical regional categories,UNRESOLVED,NO_SPATIAL_COORDINATES,HPA_Zhong_PFC_RNA,false,0,0.987060546875,4043,ESTIMATED_COUNT,,REFERENCE_ONLY,,REFERENCE_ONLY,false,REGIONAL_REFERENCE_ONLY,false,predeclared dataset class,true,dataset_level,unresolved,403240,REGION,false,bulk RNA-seq
false,false,frontal cortex and cerebellum,UNRESOLVED,NO_SPATIAL_COORDINATES,HPA_human_brain_StereoSeq,false,0,0.0,0,ESTIMATED_COUNT,,REFERENCE_ONLY,,REFERENCE_ONLY,false,ACCESS_TRACE_ONLY,false,predeclared dataset class,true,dataset_level,unresolved,0,NONE,false,Stereo-seq
false,false,193 anatomical brain subregions,UNRESOLVED,NO_SPATIAL_COORDINATES,HPA_regional_human_brain_RNA,false,0,0.987060546875,4043,ESTIMATED_COUNT,,REFERENCE_ONLY,,REFERENCE_ONLY,false,REGIONAL_REFERENCE_ONLY,false,predeclared dataset class,true,dataset_level,unresolved,3891266,REGION,false,bulk RNA-seq
false,false,prefrontal cortex,PERSON_SCP2167_human_cortex1,PHYSICAL_XY_UNKNOWN_UNITS,SCP2167,true,1,1.0,4096,RAW_UMI_COUNT,4065,SAME_ENTITY_EXACT,0.9995082370297517,UNKNOWN,true,QUARANTINED_PENDING_GOVERNANCE,true,molecular/geometry gates pass but pathology-blind provenance requires human review,false,dataset_level,human_cortex1,36601,NUCLEUS,false,Slide-tags / snRNA-seq
false,false,MTG,PERSON_0080,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,3044,SAME_ENTITY_EXACT,1.0,SURGICAL_TISSUE_PROVENANCE_REVIEW,true,QUARANTINED_PENDING_GOVERNANCE,true,molecular/geometry gates pass but pathology-blind provenance requires human review,false,H18.06.006.MTG.4000.expand.rep1,H18.06.006,3999,CELL,false,MERFISH
false,false,MTG,PERSON_0080,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,4045,SAME_ENTITY_EXACT,1.0,SURGICAL_TISSUE_PROVENANCE_REVIEW,true,QUARANTINED_PENDING_GOVERNANCE,true,molecular/geometry gates pass but pathology-blind provenance requires human review,false,H18.06.006.MTG.4000.expand.rep2,H18.06.006,3999,CELL,false,MERFISH
false,false,MTG,PERSON_0080,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,3970,SAME_ENTITY_EXACT,1.0,SURGICAL_TISSUE_PROVENANCE_REVIEW,true,QUARANTINED_PENDING_GOVERNANCE,true,molecular/geometry gates pass but pathology-blind provenance requires human review,false,H18.06.006.MTG.4000.expand.rep3,H18.06.006,3999,CELL,false,MERFISH
true,false,STG,PERSON_0004,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,4835,SAME_ENTITY_EXACT,1.0,NEUROTYPICAL_DECLARED,true,CORE_CELL_RESOLVED_HIGH_PLEX_CONTEXT,false,all frozen high-plex same-entity gates pass,false,H19.30.001.STG.4000.expand.rep1,H19.30.001,3999,CELL,false,MERFISH
true,false,STG,PERSON_0004,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,5610,SAME_ENTITY_EXACT,1.0,NEUROTYPICAL_DECLARED,true,CORE_CELL_RESOLVED_HIGH_PLEX_CONTEXT,false,all frozen high-plex same-entity gates pass,false,H19.30.001.STG.4000.expand.rep2,H19.30.001,3999,CELL,false,MERFISH
true,false,STG,PERSON_0081,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,6135,SAME_ENTITY_EXACT,1.0,NEUROTYPICAL_DECLARED,true,CORE_CELL_RESOLVED_HIGH_PLEX_CONTEXT,false,all frozen high-plex same-entity gates pass,false,H20.30.001.STG.4000.expand.rep1,H20.30.001,3999,CELL,false,MERFISH
true,false,STG,PERSON_0081,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,4871,SAME_ENTITY_EXACT,1.0,NEUROTYPICAL_DECLARED,true,CORE_CELL_RESOLVED_HIGH_PLEX_CONTEXT,false,all frozen high-plex same-entity gates pass,false,H20.30.001.STG.4000.expand.rep2,H20.30.001,3999,CELL,false,MERFISH
true,false,STG,PERSON_0081,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,3918,SAME_ENTITY_EXACT,1.0,NEUROTYPICAL_DECLARED,true,CORE_CELL_RESOLVED_HIGH_PLEX_CONTEXT,false,all frozen high-plex same-entity gates pass,false,H20.30.001.STG.4000.expand.rep3,H20.30.001,3999,CELL,false,MERFISH
false,false,MTG,PERSON_0082,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,4321,SAME_ENTITY_EXACT,1.0,SURGICAL_TISSUE_PROVENANCE_REVIEW,true,QUARANTINED_PENDING_GOVERNANCE,true,molecular/geometry gates pass but pathology-blind provenance requires human review,false,H22.26.401.MTG.4000.expand.rep1,H22.26.401,3999,CELL,false,MERFISH
false,false,MTG,PERSON_0082,PHYSICAL_XY_UNKNOWN_UNITS,doi:10.5061/dryad.x3ffbg7mw,true,4,0.23291015625,954,DIRECT_MOLECULE_COUNT,3512,SAME_ENTITY_EXACT,1.0,SURGICAL_TISSUE_PROVENANCE_REVIEW,true,QUARANTINED_PENDING_GOVERNANCE,true,molecular/geometry gates pass but pathology-blind provenance requires human review,false,H22.26.401.MTG.4000.expand.rep2,H22.26.401,3999,CELL,false,MERFISH
false,false,DLPFC,PERSON_0058,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br2720_ant,Br2720,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0058,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br2720_mid,Br2720,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0058,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br2720_post,Br2720,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0051,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br2743_ant,Br2743,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0051,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br2743_mid,Br2743,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0051,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br2743_post,Br2743,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0053,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br3942_ant,Br3942,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0053,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br3942_mid,Br3942,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0053,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br3942_post,Br3942,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0049,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6423_ant,Br6423,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0049,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6423_mid,Br6423,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0049,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6423_post,Br6423,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0050,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6432_ant,Br6432,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0050,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6432_mid,Br6432,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0050,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6432_post,Br6432,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0054,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6471_ant,Br6471,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0054,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6471_mid,Br6471,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0054,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6471_post,Br6471,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0057,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6522_ant,Br6522,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0057,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6522_mid,Br6522,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0057,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br6522_post,Br6522,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0052,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8325_ant,Br8325,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0052,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8325_mid,Br8325,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0052,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8325_post,Br8325,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0056,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8492_ant,Br8492,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0056,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8492_mid,Br8492,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0056,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8492_post,Br8492,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0055,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8667_ant,Br8667,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0055,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8667_mid,Br8667,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_0055,GRID_SPOT_COORDINATES,spatialDLPFC,true,10,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,Br8667_post,Br8667,0,SPOT,false,10x Visium and 10x snRNA-seq
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_1,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151507,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_1,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151508,unresolved,0,SPOT,false,10x Visium
