cumulative_sum_of_per_update_gradient_l2_norms,fixture,gradient_cumulative_definition,mean_finite_nonzero_gradient_element_fraction,mean_gradient_norm_since_previous_checkpoint,mean_parameter_tensor_fraction_with_finite_nonzero_gradient,module_group,online_absolute_movement_from_initialization,online_parameter_norm,online_relative_movement_from_initialization,online_target_module_distance,optimizer_step,parameter_count,parameter_tensor_count,seed,target_absolute_movement_from_initialization,target_equivalent,target_parameter_norm,target_relative_movement_from_initialization
0.01882110441486584,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999905904134115,1.9189440591501466e-05,1.0,gene_embedding_identity_pathway,0.42790061235427856,443.346435546875,0.0009650209984393325,0.23245428502559662,200,196608,1,8114001,0.20287714898586273,EMA target encoder group,443.390625,0.00045753780953406684
2.076466375847852,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.001663589759420436,1.0,identity_projection_W_id,0.17058314383029938,7.454390048980713,0.022972916490203662,0.11676602065563202,200,7840,2,8114001,0.05657820403575897,EMA target encoder group,7.435138702392578,0.00761954743765443
6.816285365558579,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999981287425149,0.005422930410079997,1.0,value_encoder_V_x,0.13962729275226593,8.715950965881348,0.016025634491527288,0.08580026030540466,200,5344,4,8114001,0.055210839956998825,EMA target encoder group,8.713910102844238,0.006336789345983467
1.6038182481233332,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.0012868688933432321,1.0,tokenizer_layernorm,0.022198816761374474,12.643180847167969,0.0017549705368843827,0.013748615980148315,200,320,2,8114001,0.008855625055730343,EMA target encoder group,12.647439956665039,0.0007000986235240947
20.88093859899329,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999959365325077,0.01446458244718861,1.0,gene_to_latent_cross_attention,1.2441389560699463,21.370201110839844,0.058397328746207074,0.845958948135376,200,103360,6,8114001,0.40669557452201843,EMA target encoder group,21.316612243652344,0.019089455441546863
0.9757487334276311,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.001598335164991598,1.0,learned_latent_queries,0.2057773768901825,1.370004653930664,0.16546913359772955,0.13924533128738403,200,3840,1,8114001,0.06781069189310074,EMA target encoder group,1.2833342552185059,0.054527745497514345
9.868682061151304,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999948199070486,0.007071923590175376,1.0,latent_block_1,0.7776808142662048,27.795337677001953,0.027957345098453046,0.5003812909126282,200,206560,12,8114001,0.2967184782028198,EMA target encoder group,27.807586669921875,0.01066692239287321
9.276835319168445,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999936096049572,0.006200014334416809,1.0,latent_block_2,0.7923039197921753,27.78354263305664,0.028498202171787182,0.4971412420272827,200,206560,12,8114001,0.31266722083091736,EMA target encoder group,27.792850494384766,0.011246257211585628
1.1990692712200126,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.0007988595380230354,1.0,final_encoder_layernorm,0.03868011012673378,12.628121376037598,0.003057931166582501,0.023455467075109482,200,320,2,8114001,0.015430486761033535,EMA target encoder group,12.641342163085938,0.0012198870744551196
10.83225028571059,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999881390395042,0.006315630601503051,1.0,predictor,0.5986614227294922,27.801361083984375,0.021513000597882265,,200,206560,12,8114001,,N/A - predictor has no EMA target equivalent,,
0.020479435526327857,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.999989013671875,1.6583311114620164e-05,1.0,gene_embedding_identity_pathway,0.4832993149757385,443.29779052734375,0.0010899586820333495,0.2131602019071579,300,196608,1,8114001,0.28394654393196106,EMA target encoder group,443.3672790527344,0.0006403692105533838
2.21974136087011,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999987244897959,0.0014327498502225797,1.0,identity_projection_W_id,0.2593074142932892,7.4488091468811035,0.03492166599870269,0.15496598184108734,300,7840,2,8114001,0.10797592252492905,EMA target encoder group,7.440271377563477,0.014541424172517211
7.283301010922905,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999981287425149,0.004670156453643238,1.0,value_encoder_V_x,0.1665678769350052,8.716349601745605,0.01911772305523536,0.0809672474861145,300,5344,4,8114001,0.08737117052078247,EMA target encoder group,8.714509010314941,0.01002797100955924
1.7147334910563592,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.0011091524293302562,1.0,tokenizer_layernorm,0.027876343578100204,12.639731407165527,0.0022038184368797383,0.014271313324570656,300,320,2,8114001,0.014096279628574848,EMA target encoder group,12.645406723022461,0.0011144087405089542
22.098555179786768,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999951625386998,0.012176165807934833,1.0,gene_to_latent_cross_attention,1.7314717769622803,21.422727584838867,0.08127173100780309,0.98445063829422,300,103360,6,8114001,0.7640183568000793,EMA target encoder group,21.33667755126953,0.035861453362997814
1.0863932498311863,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.001106445164035551,1.0,learned_latent_queries,0.28114792704582214,1.4103772640228271,0.22607589135465048,0.15707680583000183,300,3840,1,8114001,0.1261535882949829,EMA target encoder group,1.3174492120742798,0.10144227354280852
10.338454650542962,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999948683191323,0.0046977258939166,1.0,latent_block_1,0.9802351593971252,27.79037094116211,0.035239100831825,0.5269958972930908,300,206560,12,8114001,0.48203614354133606,EMA target encoder group,27.800966262817383,0.017329025697552455
9.71034704095791,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999926897753678,0.00433511721789467,1.0,latent_block_2,0.9681185483932495,27.780597686767578,0.03482203915588962,0.5009975433349609,300,206560,12,8114001,0.4943593442440033,EMA target encoder group,27.787689208984375,0.017781500489702458
1.2671478878304578,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.0006807861661044528,1.0,final_encoder_layernorm,0.04675542935729027,12.622416496276855,0.003696341198878521,0.022608181461691856,300,320,2,8114001,0.024501824751496315,EMA target encoder group,12.635916709899902,0.0019370393026352515
11.34044089879757,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999845565453136,0.005081906130869705,1.0,predictor,0.693877100944519,27.79410171508789,0.02493459227657843,,300,206560,12,8114001,,N/A - predictor has no EMA target equivalent,,
0.023288771755425104,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999875895182292,1.404668114548631e-05,1.0,gene_embedding_identity_pathway,0.5925319790840149,443.19091796875,0.001336305173570225,0.1945234090089798,500,196608,1,8114001,0.42242008447647095,EMA target encoder group,443.2952575683594,0.000952661061734597
2.484304618341439,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.0013228162873566566,1.0,identity_projection_W_id,0.4443887174129486,7.42898416519165,0.059847090779804546,0.20150619745254517,500,7840,2,8114001,0.2471630871295929,EMA target encoder group,7.437648296356201,0.033286154965802194
8.144813864170773,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999971931137724,0.004307564266239295,1.0,value_encoder_V_x,0.2099379599094391,8.717242240905762,0.0240954969840664,0.06850885599851608,500,5344,4,8114001,0.14436791837215424,EMA target encoder group,8.715630531311035,0.01656973680811587
1.9186671049202044,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.001019668069319228,1.0,tokenizer_layernorm,0.03820183128118515,12.632969856262207,0.003020119904325794,0.014029930345714092,500,320,2,8114001,0.02479345165193081,EMA target encoder group,12.64013385772705,0.001960094433164369
24.330663848038647,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999926470588235,0.01116054334125932,1.0,gene_to_latent_cross_attention,2.654351234436035,21.559385299682617,0.1245897983412611,1.116289496421814,500,103360,6,8114001,1.575136423110962,EMA target encoder group,21.410507202148438,0.07393367040856824
1.2477879266835927,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.00080697338426204,1.0,learned_latent_queries,0.4133298993110657,1.4818460941314697,0.332365692296381,0.16463813185691833,500,3840,1,8114001,0.25249817967414856,EMA target encoder group,1.3878824710845947,0.20303813595593817
11.09791791306481,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999930286599533,0.0037973163126092456,1.0,latent_block_1,1.2822153568267822,27.78423309326172,0.04609518013526782,0.48055633902549744,500,206560,12,8114001,0.8425916433334351,EMA target encoder group,27.790502548217773,0.030290866018049832
10.428661489558968,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999895914020139,0.0035915722430052656,1.0,latent_block_2,1.2214807271957397,27.776491165161133,0.04393516659831322,0.43889549374580383,500,206560,12,8114001,0.8260218501091003,EMA target encoder group,27.780208587646484,0.029710994852704387
1.3967805459377045,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.0006481632905362397,1.0,final_encoder_layernorm,0.05889898166060448,12.613202095031738,0.004656373291332776,0.019023841246962547,500,320,2,8114001,0.04056278243660927,EMA target encoder group,12.625478744506836,0.0032067694794509828
12.279431876821763,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999799331913245,0.004694954890120906,1.0,predictor,0.8607954382896423,27.78159523010254,0.030932831272388456,,500,206560,12,8114001,,N/A - predictor has no EMA target equivalent,,
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,gene_embedding_identity_pathway,0.0,444.0194396972656,0.0,0.0,0,196608,1,8114002,0.0,EMA target encoder group,444.0194396972656,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,identity_projection_W_id,0.0,7.371722221374512,0.0,0.0,0,7840,2,8114002,0.0,EMA target encoder group,7.371722221374512,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,value_encoder_V_x,0.0,8.681018829345703,0.0,0.0,0,5344,4,8114002,0.0,EMA target encoder group,8.681018829345703,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,tokenizer_layernorm,0.0,12.649110794067383,0.0,0.0,0,320,2,8114002,0.0,EMA target encoder group,12.649110794067383,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,gene_to_latent_cross_attention,0.0,21.276248931884766,0.0,0.0,0,103360,6,8114002,0.0,EMA target encoder group,21.276248931884766,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,learned_latent_queries,0.0,1.2347773313522339,0.0,0.0,0,3840,1,8114002,0.0,EMA target encoder group,1.2347773313522339,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,latent_block_1,0.0,27.810527801513672,0.0,0.0,0,206560,12,8114002,0.0,EMA target encoder group,27.810527801513672,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,latent_block_2,0.0,27.812253952026367,0.0,0.0,0,206560,12,8114002,0.0,EMA target encoder group,27.812253952026367,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,final_encoder_layernorm,0.0,12.649110794067383,0.0,0.0,0,320,2,8114002,0.0,EMA target encoder group,12.649110794067383,0.0
0.0,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.0,0.0,0.0,predictor,0.0,27.825340270996094,0.0,,0,206560,12,8114002,,N/A - predictor has no EMA target equivalent,,
0.00991808287295145,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999997456868488,0.0004959041436475725,1.0,gene_embedding_identity_pathway,0.22014860808849335,444.00946044921875,0.0004958084903638265,0.2060876041650772,20,196608,1,8114002,0.014463446103036404,EMA target encoder group,444.01898193359375,3.2573902874382356e-05
1.1574271885421585,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.057871359427107916,1.0,identity_projection_W_id,0.04231100156903267,7.372514247894287,0.005739635908465291,0.039736539125442505,20,7840,2,8114002,0.002704508602619171,EMA target encoder group,7.371827602386475,0.0003668760869444285
3.366857580545489,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.16834287902727452,1.0,value_encoder_V_x,0.03310194984078407,8.681265830993652,0.0038131411175937975,0.03101327084004879,20,5344,4,8114002,0.0021819958928972483,EMA target encoder group,8.681025505065918,0.0002513525123941826
0.8668725719797715,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.04334362859898856,1.0,tokenizer_layernorm,0.008282878436148167,12.648492813110352,0.0006548190280721517,0.007773558143526316,20,320,2,8114002,0.0005361882504075766,EMA target encoder group,12.649107933044434,4.2389402633666286e-05
10.683191306054159,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999980650154798,0.5341595653027081,1.0,gene_to_latent_cross_attention,0.19950559735298157,21.277372360229492,0.00937691592120831,0.1891195923089981,20,103360,6,8114002,0.010942270047962666,EMA target encoder group,21.27628517150879,0.000514295075367561
0.4147108396285229,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.02073554198142614,1.0,learned_latent_queries,0.03480483591556549,1.2409825325012207,0.02818713547117835,0.03289317712187767,20,3840,1,8114002,0.0020155124366283417,EMA target encoder group,1.234953761100769,0.0016322881749222804
5.048558710720842,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999992738187451,0.2524279355360421,1.0,latent_block_1,0.2868187725543976,27.806779861450195,0.010313316403106402,0.27177268266677856,20,206560,12,8114002,0.01594598777592182,EMA target encoder group,27.810361862182617,0.0005733795449597297
5.073382134641594,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999990317583268,0.2536691067320797,1.0,latent_block_2,0.3080499768257141,27.807491302490234,0.011076052209111587,0.29193052649497986,20,206560,12,8114002,0.01699470914900303,EMA target encoder group,27.812007904052734,0.000611051127978242
0.6480818706431722,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.03240409353215862,1.0,final_encoder_layernorm,0.01286502555012703,12.64310073852539,0.0010170695600327032,0.012196782045066357,20,320,2,8114002,0.0007071326836012304,EMA target encoder group,12.64889907836914,5.5903746525240805e-05
5.731602252755333,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999997579395817,0.28658011263776667,1.0,predictor,0.30485105514526367,27.817201614379883,0.010955878784455583,,20,206560,12,8114002,,N/A - predictor has no EMA target equivalent,,
0.011969098452116937,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999974568684896,6.836718597218269e-05,1.0,gene_embedding_identity_pathway,0.2917148172855377,444.00341796875,0.0006569865893358861,0.24981282651424408,50,196608,1,8114002,0.042384807020425797,EMA target encoder group,444.017333984375,9.545709766519218e-05
1.3926498703639714,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.007840756060727098,1.0,identity_projection_W_id,0.0651579275727272,7.384281158447266,0.008838901631941584,0.057305656373500824,50,7840,2,8114002,0.008278759196400642,EMA target encoder group,7.372474670410156,0.001123042750091173
4.0565102149383625,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.022988421146429135,1.0,value_encoder_V_x,0.04413662850856781,8.681512832641602,0.0050842682611592065,0.038082778453826904,50,5344,4,8114002,0.0062601095996797085,EMA target encoder group,8.681056022644043,0.0007211261400007283
1.0428212454043586,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.00586495578081957,1.0,tokenizer_layernorm,0.011656439863145351,12.647186279296875,0.000921522473232853,0.010134800337255001,50,320,2,8114002,0.001584070734679699,EMA target encoder group,12.648955345153809,0.00012523178589143603
12.98946626769789,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999958075335397,0.07687583205479104,1.0,gene_to_latent_cross_attention,0.41226068139076233,21.28401756286621,0.019376567867324817,0.371996134519577,50,103360,6,8114002,0.04255099222064018,EMA target encoder group,21.27652359008789,0.0019999292336194143
0.5467280023382615,balanced_multifactor,sum of post-unscale per-update module L2 norms,1.0,0.004400572090324614,1.0,learned_latent_queries,0.07029818743467331,1.2700879573822021,0.0569318739903397,0.06337304413318634,50,3840,1,8114002,0.00737348897382617,EMA target encoder group,1.237165093421936,0.00597151307090428
6.206792140802771,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999980635166537,0.03860778100273106,1.0,latent_block_1,0.4085268974304199,27.80303955078125,0.01468964919853785,0.35760194063186646,50,206560,12,8114002,0.05287434160709381,EMA target encoder group,27.80950355529785,0.0019012347404717708
6.344763201451512,balanced_multifactor,sum of post-unscale per-update module L2 norms,0.9999970952749806,0.04237936889366399,1.0,latent_block_2,0.43629223108291626,27.80158233642578,0.015687050457524266,0.3813050091266632,50,206560,12,8114002,0.05679076164960861,EMA target encoder group,27.810863494873047,0.0020419330899094897
