factor,fixture,optimizer_step,r2,representation,seed
1,dominant_axis_multifactor,300,-0.22369040463645007,target_final_slot_14,8114002
2,dominant_axis_multifactor,300,-0.5413623799767584,target_final_slot_14,8114002
3,dominant_axis_multifactor,300,-0.4148800708252627,target_final_slot_14,8114002
4,dominant_axis_multifactor,300,-0.37267167512958577,target_final_slot_14,8114002
5,dominant_axis_multifactor,300,-0.1966627172950821,target_final_slot_14,8114002
6,dominant_axis_multifactor,300,-0.42532237188018374,target_final_slot_14,8114002
7,dominant_axis_multifactor,300,-0.4213694794082048,target_final_slot_14,8114002
8,dominant_axis_multifactor,300,-0.40887592510977444,target_final_slot_14,8114002
9,dominant_axis_multifactor,300,-0.33101555679880823,target_final_slot_14,8114002
10,dominant_axis_multifactor,300,-0.7720264901960117,target_final_slot_14,8114002
11,dominant_axis_multifactor,300,-0.5015733197121051,target_final_slot_14,8114002
12,dominant_axis_multifactor,300,-0.13185075645496735,target_final_slot_14,8114002
13,dominant_axis_multifactor,300,-0.39078705781178336,target_final_slot_14,8114002
14,dominant_axis_multifactor,300,-0.46356813481182324,target_final_slot_14,8114002
15,dominant_axis_multifactor,300,-0.012644529928869774,target_final_slot_14,8114002
16,dominant_axis_multifactor,300,-0.06456706579905158,target_final_slot_14,8114002
17,dominant_axis_multifactor,300,-0.02042136932239491,target_final_slot_14,8114002
18,dominant_axis_multifactor,300,-0.08732476589772387,target_final_slot_14,8114002
19,dominant_axis_multifactor,300,0.0868800910836901,target_final_slot_14,8114002
20,dominant_axis_multifactor,300,-0.2729556703518663,target_final_slot_14,8114002
21,dominant_axis_multifactor,300,-0.18874634511347388,target_final_slot_14,8114002
22,dominant_axis_multifactor,300,-0.46056366829706197,target_final_slot_14,8114002
23,dominant_axis_multifactor,300,-0.3769128071229979,target_final_slot_14,8114002
24,dominant_axis_multifactor,300,-0.5727117358588094,target_final_slot_14,8114002
25,dominant_axis_multifactor,300,-0.35714680111403885,target_final_slot_14,8114002
26,dominant_axis_multifactor,300,-0.09138846440054715,target_final_slot_14,8114002
27,dominant_axis_multifactor,300,-0.23519026739409665,target_final_slot_14,8114002
28,dominant_axis_multifactor,300,-0.24803981403271158,target_final_slot_14,8114002
29,dominant_axis_multifactor,300,-0.33552613470737414,target_final_slot_14,8114002
30,dominant_axis_multifactor,300,-0.0033750854281948683,target_final_slot_14,8114002
31,dominant_axis_multifactor,300,-0.5493741887868342,target_final_slot_14,8114002
0,dominant_axis_multifactor,300,0.5754606594064766,target_final_slot_15,8114002
1,dominant_axis_multifactor,300,-0.6337559355099442,target_final_slot_15,8114002
2,dominant_axis_multifactor,300,0.02644650134989257,target_final_slot_15,8114002
3,dominant_axis_multifactor,300,-0.29819352490867534,target_final_slot_15,8114002
4,dominant_axis_multifactor,300,-0.42822483658935684,target_final_slot_15,8114002
5,dominant_axis_multifactor,300,-0.1668304769509621,target_final_slot_15,8114002
6,dominant_axis_multifactor,300,-0.20026660595207058,target_final_slot_15,8114002
7,dominant_axis_multifactor,300,-0.19999137715244442,target_final_slot_15,8114002
8,dominant_axis_multifactor,300,-0.1028444703413729,target_final_slot_15,8114002
9,dominant_axis_multifactor,300,-0.5858787964909984,target_final_slot_15,8114002
10,dominant_axis_multifactor,300,-0.09978109347016018,target_final_slot_15,8114002
11,dominant_axis_multifactor,300,-0.15406057521634975,target_final_slot_15,8114002
12,dominant_axis_multifactor,300,-0.3371190575435934,target_final_slot_15,8114002
13,dominant_axis_multifactor,300,-0.18786730205335544,target_final_slot_15,8114002
14,dominant_axis_multifactor,300,-0.29022477051987483,target_final_slot_15,8114002
15,dominant_axis_multifactor,300,0.06401436031402807,target_final_slot_15,8114002
16,dominant_axis_multifactor,300,-0.6610992578884172,target_final_slot_15,8114002
17,dominant_axis_multifactor,300,0.020075124887212303,target_final_slot_15,8114002
18,dominant_axis_multifactor,300,-0.10265312843518126,target_final_slot_15,8114002
19,dominant_axis_multifactor,300,-0.08895995087646669,target_final_slot_15,8114002
20,dominant_axis_multifactor,300,-0.9743358650800056,target_final_slot_15,8114002
21,dominant_axis_multifactor,300,-0.42578844700437535,target_final_slot_15,8114002
22,dominant_axis_multifactor,300,-0.3853010933415726,target_final_slot_15,8114002
23,dominant_axis_multifactor,300,-0.3303998567483646,target_final_slot_15,8114002
24,dominant_axis_multifactor,300,-0.48376560845814964,target_final_slot_15,8114002
25,dominant_axis_multifactor,300,-0.5178817806683971,target_final_slot_15,8114002
26,dominant_axis_multifactor,300,0.0625545457766663,target_final_slot_15,8114002
27,dominant_axis_multifactor,300,-0.2937907058896796,target_final_slot_15,8114002
28,dominant_axis_multifactor,300,-0.08194946030539474,target_final_slot_15,8114002
29,dominant_axis_multifactor,300,-0.02063537538594562,target_final_slot_15,8114002
30,dominant_axis_multifactor,300,-0.4909296209782097,target_final_slot_15,8114002
31,dominant_axis_multifactor,300,-0.2603631632852801,target_final_slot_15,8114002
0,dominant_axis_multifactor,300,0.5806471208914725,target_final_slot_16,8114002
1,dominant_axis_multifactor,300,-0.4099644487528291,target_final_slot_16,8114002
2,dominant_axis_multifactor,300,-0.1522799337801657,target_final_slot_16,8114002
3,dominant_axis_multifactor,300,0.08646993766041677,target_final_slot_16,8114002
4,dominant_axis_multifactor,300,-0.10424707424738067,target_final_slot_16,8114002
5,dominant_axis_multifactor,300,-0.1029208643074444,target_final_slot_16,8114002
6,dominant_axis_multifactor,300,-0.18126134349975032,target_final_slot_16,8114002
7,dominant_axis_multifactor,300,-0.22732787607938976,target_final_slot_16,8114002
8,dominant_axis_multifactor,300,-0.43735077155012725,target_final_slot_16,8114002
9,dominant_axis_multifactor,300,-0.28438745520057074,target_final_slot_16,8114002
10,dominant_axis_multifactor,300,-0.3235139536859939,target_final_slot_16,8114002
11,dominant_axis_multifactor,300,-0.8761765245792577,target_final_slot_16,8114002
12,dominant_axis_multifactor,300,-0.3435964703943628,target_final_slot_16,8114002
13,dominant_axis_multifactor,300,-0.23925630581895896,target_final_slot_16,8114002
14,dominant_axis_multifactor,300,-0.47695665670912124,target_final_slot_16,8114002
15,dominant_axis_multifactor,300,0.13698516394307447,target_final_slot_16,8114002
16,dominant_axis_multifactor,300,-0.10580308168663,target_final_slot_16,8114002
17,dominant_axis_multifactor,300,-0.0393795956377907,target_final_slot_16,8114002
18,dominant_axis_multifactor,300,-0.09764870761203404,target_final_slot_16,8114002
19,dominant_axis_multifactor,300,-0.42201630380418975,target_final_slot_16,8114002
20,dominant_axis_multifactor,300,-0.6346857305592917,target_final_slot_16,8114002
21,dominant_axis_multifactor,300,-0.04159081854013347,target_final_slot_16,8114002
22,dominant_axis_multifactor,300,0.04296247980121648,target_final_slot_16,8114002
23,dominant_axis_multifactor,300,-0.2588385203074035,target_final_slot_16,8114002
24,dominant_axis_multifactor,300,-0.17083537669069093,target_final_slot_16,8114002
25,dominant_axis_multifactor,300,-0.17793745166238928,target_final_slot_16,8114002
26,dominant_axis_multifactor,300,-0.06833674379710697,target_final_slot_16,8114002
27,dominant_axis_multifactor,300,-0.376325218416955,target_final_slot_16,8114002
28,dominant_axis_multifactor,300,-0.05294205024455745,target_final_slot_16,8114002
29,dominant_axis_multifactor,300,-0.2942169336055973,target_final_slot_16,8114002
30,dominant_axis_multifactor,300,-0.2567338960991008,target_final_slot_16,8114002
31,dominant_axis_multifactor,300,-0.2098211134269412,target_final_slot_16,8114002
0,dominant_axis_multifactor,300,0.6306186156516562,target_final_slot_17,8114002
1,dominant_axis_multifactor,300,-0.14920272588425498,target_final_slot_17,8114002
2,dominant_axis_multifactor,300,-0.265862280633687,target_final_slot_17,8114002
3,dominant_axis_multifactor,300,-0.06671579556518115,target_final_slot_17,8114002
4,dominant_axis_multifactor,300,-0.4537384331886787,target_final_slot_17,8114002
5,dominant_axis_multifactor,300,-0.546267942589848,target_final_slot_17,8114002
6,dominant_axis_multifactor,300,-0.8244374290564485,target_final_slot_17,8114002
7,dominant_axis_multifactor,300,-0.0320400235235041,target_final_slot_17,8114002
8,dominant_axis_multifactor,300,-0.5377748339464898,target_final_slot_17,8114002
9,dominant_axis_multifactor,300,-0.364034947054902,target_final_slot_17,8114002
10,dominant_axis_multifactor,300,-0.43027810373415987,target_final_slot_17,8114002
11,dominant_axis_multifactor,300,-0.0061091372660921905,target_final_slot_17,8114002
12,dominant_axis_multifactor,300,-0.08427773234379377,target_final_slot_17,8114002
13,dominant_axis_multifactor,300,-0.47775214776428565,target_final_slot_17,8114002
14,dominant_axis_multifactor,300,-0.1280572078629978,target_final_slot_17,8114002
15,dominant_axis_multifactor,300,-0.011617561711624314,target_final_slot_17,8114002
16,dominant_axis_multifactor,300,-0.06351777932424363,target_final_slot_17,8114002
17,dominant_axis_multifactor,300,-0.029356300353577724,target_final_slot_17,8114002
18,dominant_axis_multifactor,300,-0.2577620430506451,target_final_slot_17,8114002
19,dominant_axis_multifactor,300,-0.023954791932924158,target_final_slot_17,8114002
20,dominant_axis_multifactor,300,-0.1845029424086817,target_final_slot_17,8114002
21,dominant_axis_multifactor,300,-0.143609608763982,target_final_slot_17,8114002
22,dominant_axis_multifactor,300,-0.25495736183544415,target_final_slot_17,8114002
23,dominant_axis_multifactor,300,-0.21022667683816998,target_final_slot_17,8114002
24,dominant_axis_multifactor,300,-0.2041104921536958,target_final_slot_17,8114002
25,dominant_axis_multifactor,300,-0.33866859882188427,target_final_slot_17,8114002
26,dominant_axis_multifactor,300,-0.44830115569422313,target_final_slot_17,8114002
27,dominant_axis_multifactor,300,-0.3747599256073664,target_final_slot_17,8114002
28,dominant_axis_multifactor,300,-0.24034335743908497,target_final_slot_17,8114002
29,dominant_axis_multifactor,300,-0.05685161899193125,target_final_slot_17,8114002
30,dominant_axis_multifactor,300,-0.5329623316869418,target_final_slot_17,8114002
31,dominant_axis_multifactor,300,-0.4082397593411744,target_final_slot_17,8114002
0,dominant_axis_multifactor,300,0.5801848182441569,target_final_slot_18,8114002
1,dominant_axis_multifactor,300,-0.32941718642973905,target_final_slot_18,8114002
2,dominant_axis_multifactor,300,-0.11998700215080604,target_final_slot_18,8114002
3,dominant_axis_multifactor,300,-0.018551996214981603,target_final_slot_18,8114002
4,dominant_axis_multifactor,300,-0.3676193945587405,target_final_slot_18,8114002
5,dominant_axis_multifactor,300,-0.004034603573069173,target_final_slot_18,8114002
6,dominant_axis_multifactor,300,-0.9613550686816441,target_final_slot_18,8114002
7,dominant_axis_multifactor,300,-0.7214554534456539,target_final_slot_18,8114002
8,dominant_axis_multifactor,300,-0.26312578578868284,target_final_slot_18,8114002
9,dominant_axis_multifactor,300,-0.25481666437167827,target_final_slot_18,8114002
10,dominant_axis_multifactor,300,-0.45986464056900744,target_final_slot_18,8114002
11,dominant_axis_multifactor,300,-0.0874532108082613,target_final_slot_18,8114002
12,dominant_axis_multifactor,300,-0.3301543332962207,target_final_slot_18,8114002
13,dominant_axis_multifactor,300,0.19270363099588372,target_final_slot_18,8114002
14,dominant_axis_multifactor,300,-0.25418202009863555,target_final_slot_18,8114002
15,dominant_axis_multifactor,300,-0.039201301094091257,target_final_slot_18,8114002
16,dominant_axis_multifactor,300,-0.5366453699467133,target_final_slot_18,8114002
17,dominant_axis_multifactor,300,-0.45748027469867614,target_final_slot_18,8114002
18,dominant_axis_multifactor,300,-0.4809359114072109,target_final_slot_18,8114002
19,dominant_axis_multifactor,300,-0.2708693724369582,target_final_slot_18,8114002
20,dominant_axis_multifactor,300,-0.39194244685124735,target_final_slot_18,8114002
21,dominant_axis_multifactor,300,-0.3968115273763855,target_final_slot_18,8114002
22,dominant_axis_multifactor,300,-0.5314770668284077,target_final_slot_18,8114002
23,dominant_axis_multifactor,300,-0.4075977217689031,target_final_slot_18,8114002
24,dominant_axis_multifactor,300,-0.2647513056427655,target_final_slot_18,8114002
25,dominant_axis_multifactor,300,-0.1966415898458802,target_final_slot_18,8114002
26,dominant_axis_multifactor,300,-0.024986833861190494,target_final_slot_18,8114002
27,dominant_axis_multifactor,300,-0.5320878265924629,target_final_slot_18,8114002
28,dominant_axis_multifactor,300,-0.2020666285109871,target_final_slot_18,8114002
29,dominant_axis_multifactor,300,-0.37628448597187125,target_final_slot_18,8114002
30,dominant_axis_multifactor,300,-0.5485215021732253,target_final_slot_18,8114002
31,dominant_axis_multifactor,300,-0.5712113148244538,target_final_slot_18,8114002
0,dominant_axis_multifactor,300,0.7145010219099088,target_final_slot_19,8114002
1,dominant_axis_multifactor,300,-0.21684592636596411,target_final_slot_19,8114002
2,dominant_axis_multifactor,300,-0.18699075807646648,target_final_slot_19,8114002
3,dominant_axis_multifactor,300,0.09911714629554613,target_final_slot_19,8114002
4,dominant_axis_multifactor,300,-0.17708253622472436,target_final_slot_19,8114002
5,dominant_axis_multifactor,300,-0.1901496829751399,target_final_slot_19,8114002
6,dominant_axis_multifactor,300,-0.7318103747143336,target_final_slot_19,8114002
7,dominant_axis_multifactor,300,-0.4390625946551432,target_final_slot_19,8114002
8,dominant_axis_multifactor,300,-0.25156350115481674,target_final_slot_19,8114002
9,dominant_axis_multifactor,300,-0.5871483341123618,target_final_slot_19,8114002
10,dominant_axis_multifactor,300,-0.16843284814203918,target_final_slot_19,8114002
11,dominant_axis_multifactor,300,-0.1788062175312508,target_final_slot_19,8114002
12,dominant_axis_multifactor,300,-0.3010198331182663,target_final_slot_19,8114002
13,dominant_axis_multifactor,300,-0.6379611341971352,target_final_slot_19,8114002
14,dominant_axis_multifactor,300,-0.2189380243136505,target_final_slot_19,8114002
15,dominant_axis_multifactor,300,-0.05275912273079619,target_final_slot_19,8114002
16,dominant_axis_multifactor,300,-0.03624616483812426,target_final_slot_19,8114002
17,dominant_axis_multifactor,300,-0.34546367556110846,target_final_slot_19,8114002
18,dominant_axis_multifactor,300,-0.3070872996120886,target_final_slot_19,8114002
19,dominant_axis_multifactor,300,0.009890067960233617,target_final_slot_19,8114002
20,dominant_axis_multifactor,300,-0.3570979529624094,target_final_slot_19,8114002
21,dominant_axis_multifactor,300,0.031203060921591752,target_final_slot_19,8114002
22,dominant_axis_multifactor,300,-0.20907359534092396,target_final_slot_19,8114002
23,dominant_axis_multifactor,300,-0.15865804448516352,target_final_slot_19,8114002
24,dominant_axis_multifactor,300,-0.5176751093842631,target_final_slot_19,8114002
25,dominant_axis_multifactor,300,-0.22082383132529815,target_final_slot_19,8114002
26,dominant_axis_multifactor,300,-0.27509031714535026,target_final_slot_19,8114002
27,dominant_axis_multifactor,300,-0.29269168546736624,target_final_slot_19,8114002
28,dominant_axis_multifactor,300,-0.2947958182438062,target_final_slot_19,8114002
29,dominant_axis_multifactor,300,0.08023886050440954,target_final_slot_19,8114002
30,dominant_axis_multifactor,300,-0.12844956526041962,target_final_slot_19,8114002
31,dominant_axis_multifactor,300,-0.49539529134102445,target_final_slot_19,8114002
0,dominant_axis_multifactor,300,0.3999194985846253,target_final_slot_20,8114002
1,dominant_axis_multifactor,300,-0.1514552177745383,target_final_slot_20,8114002
2,dominant_axis_multifactor,300,-0.3589114260681161,target_final_slot_20,8114002
3,dominant_axis_multifactor,300,-0.08344964849104963,target_final_slot_20,8114002
4,dominant_axis_multifactor,300,-0.24826058388200023,target_final_slot_20,8114002
5,dominant_axis_multifactor,300,-0.2885352223639024,target_final_slot_20,8114002
6,dominant_axis_multifactor,300,-1.1522780657124931,target_final_slot_20,8114002
7,dominant_axis_multifactor,300,-0.3007018057365647,target_final_slot_20,8114002
8,dominant_axis_multifactor,300,-0.18317733903204592,target_final_slot_20,8114002
9,dominant_axis_multifactor,300,-0.4862686161399563,target_final_slot_20,8114002
10,dominant_axis_multifactor,300,-0.23356389917545073,target_final_slot_20,8114002
11,dominant_axis_multifactor,300,-0.39909435636463453,target_final_slot_20,8114002
12,dominant_axis_multifactor,300,-0.22080588727359385,target_final_slot_20,8114002
13,dominant_axis_multifactor,300,-0.6512171572335343,target_final_slot_20,8114002
14,dominant_axis_multifactor,300,-0.13399367382302318,target_final_slot_20,8114002
15,dominant_axis_multifactor,300,-0.28337160448328635,target_final_slot_20,8114002
16,dominant_axis_multifactor,300,-0.14077086660731952,target_final_slot_20,8114002
17,dominant_axis_multifactor,300,-0.15609396503330086,target_final_slot_20,8114002
18,dominant_axis_multifactor,300,-0.3604799682520923,target_final_slot_20,8114002
19,dominant_axis_multifactor,300,-0.3771958697027513,target_final_slot_20,8114002
20,dominant_axis_multifactor,300,-0.46678521378569116,target_final_slot_20,8114002
21,dominant_axis_multifactor,300,-1.0425609747657338,target_final_slot_20,8114002
22,dominant_axis_multifactor,300,-0.2305183984671766,target_final_slot_20,8114002
23,dominant_axis_multifactor,300,-0.2216742545105186,target_final_slot_20,8114002
24,dominant_axis_multifactor,300,-0.3097694533647972,target_final_slot_20,8114002
25,dominant_axis_multifactor,300,-0.8205431559758489,target_final_slot_20,8114002
26,dominant_axis_multifactor,300,-0.06111489492361977,target_final_slot_20,8114002
27,dominant_axis_multifactor,300,-0.9749614827827477,target_final_slot_20,8114002
28,dominant_axis_multifactor,300,-0.6430471408997327,target_final_slot_20,8114002
29,dominant_axis_multifactor,300,-0.19512219961433286,target_final_slot_20,8114002
30,dominant_axis_multifactor,300,-0.6448296053081735,target_final_slot_20,8114002
31,dominant_axis_multifactor,300,-0.41481229372020767,target_final_slot_20,8114002
0,dominant_axis_multifactor,300,0.35541647787578934,target_final_slot_21,8114002
1,dominant_axis_multifactor,300,-0.32002858488951214,target_final_slot_21,8114002
2,dominant_axis_multifactor,300,-0.47841487321958853,target_final_slot_21,8114002
3,dominant_axis_multifactor,300,-0.17388852689798395,target_final_slot_21,8114002
4,dominant_axis_multifactor,300,-0.16023630111632037,target_final_slot_21,8114002
5,dominant_axis_multifactor,300,-0.40849786962942125,target_final_slot_21,8114002
6,dominant_axis_multifactor,300,-0.2223428355114747,target_final_slot_21,8114002
7,dominant_axis_multifactor,300,-0.5348787014588361,target_final_slot_21,8114002
8,dominant_axis_multifactor,300,-0.32818188182899855,target_final_slot_21,8114002
9,dominant_axis_multifactor,300,-0.3047944068519637,target_final_slot_21,8114002
10,dominant_axis_multifactor,300,-0.3801647046628096,target_final_slot_21,8114002
11,dominant_axis_multifactor,300,-0.2870060875194702,target_final_slot_21,8114002
12,dominant_axis_multifactor,300,-0.4429011081244387,target_final_slot_21,8114002
13,dominant_axis_multifactor,300,-0.2456727010811448,target_final_slot_21,8114002
14,dominant_axis_multifactor,300,-0.020449011449261256,target_final_slot_21,8114002
15,dominant_axis_multifactor,300,0.10454894632080636,target_final_slot_21,8114002
16,dominant_axis_multifactor,300,-0.2920656666545467,target_final_slot_21,8114002
17,dominant_axis_multifactor,300,-0.4959877760279008,target_final_slot_21,8114002
18,dominant_axis_multifactor,300,-0.5701239504842861,target_final_slot_21,8114002
19,dominant_axis_multifactor,300,-0.4237758595081773,target_final_slot_21,8114002
20,dominant_axis_multifactor,300,-0.3805813929374391,target_final_slot_21,8114002
21,dominant_axis_multifactor,300,-0.181913745483123,target_final_slot_21,8114002
22,dominant_axis_multifactor,300,-0.30035203352121287,target_final_slot_21,8114002
23,dominant_axis_multifactor,300,-0.28384624810651915,target_final_slot_21,8114002
24,dominant_axis_multifactor,300,-0.10848255563406783,target_final_slot_21,8114002
25,dominant_axis_multifactor,300,-0.3444773411256392,target_final_slot_21,8114002
26,dominant_axis_multifactor,300,0.013768699778361482,target_final_slot_21,8114002
27,dominant_axis_multifactor,300,-0.7337318271686359,target_final_slot_21,8114002
28,dominant_axis_multifactor,300,-0.0577941776542894,target_final_slot_21,8114002
29,dominant_axis_multifactor,300,-0.4092553510147563,target_final_slot_21,8114002
30,dominant_axis_multifactor,300,-0.48367535214072843,target_final_slot_21,8114002
31,dominant_axis_multifactor,300,-0.5917512786145669,target_final_slot_21,8114002
0,dominant_axis_multifactor,300,0.38393834422537065,target_final_slot_22,8114002
1,dominant_axis_multifactor,300,-0.8224191162042744,target_final_slot_22,8114002
2,dominant_axis_multifactor,300,-0.2204482682969644,target_final_slot_22,8114002
3,dominant_axis_multifactor,300,0.070484754915213,target_final_slot_22,8114002
4,dominant_axis_multifactor,300,-0.5430373630116736,target_final_slot_22,8114002
5,dominant_axis_multifactor,300,-0.6059153743275569,target_final_slot_22,8114002
6,dominant_axis_multifactor,300,-0.7891542849633062,target_final_slot_22,8114002
7,dominant_axis_multifactor,300,-0.16914548314807876,target_final_slot_22,8114002
8,dominant_axis_multifactor,300,-0.16297154963954452,target_final_slot_22,8114002
9,dominant_axis_multifactor,300,-0.3679866722584988,target_final_slot_22,8114002
10,dominant_axis_multifactor,300,-0.45699523195406133,target_final_slot_22,8114002
11,dominant_axis_multifactor,300,-0.23053319227607338,target_final_slot_22,8114002
12,dominant_axis_multifactor,300,-0.25449483133488493,target_final_slot_22,8114002
13,dominant_axis_multifactor,300,-0.3848137454291001,target_final_slot_22,8114002
14,dominant_axis_multifactor,300,-0.21623792539302333,target_final_slot_22,8114002
15,dominant_axis_multifactor,300,0.14762293430919327,target_final_slot_22,8114002
16,dominant_axis_multifactor,300,-0.2246265591999943,target_final_slot_22,8114002
17,dominant_axis_multifactor,300,-0.28266978867329917,target_final_slot_22,8114002
18,dominant_axis_multifactor,300,-0.3795964559680578,target_final_slot_22,8114002
19,dominant_axis_multifactor,300,-0.14740170698795962,target_final_slot_22,8114002
20,dominant_axis_multifactor,300,-0.08233401682439268,target_final_slot_22,8114002
21,dominant_axis_multifactor,300,-0.280153668459191,target_final_slot_22,8114002
22,dominant_axis_multifactor,300,0.02705220570711775,target_final_slot_22,8114002
23,dominant_axis_multifactor,300,-0.126889831872117,target_final_slot_22,8114002
24,dominant_axis_multifactor,300,0.0059941245044136116,target_final_slot_22,8114002
25,dominant_axis_multifactor,300,-0.638932941618797,target_final_slot_22,8114002
26,dominant_axis_multifactor,300,-0.06717146689106746,target_final_slot_22,8114002
27,dominant_axis_multifactor,300,-0.5503110133209952,target_final_slot_22,8114002
28,dominant_axis_multifactor,300,-0.3780888885186968,target_final_slot_22,8114002
29,dominant_axis_multifactor,300,-0.08883131878027473,target_final_slot_22,8114002
30,dominant_axis_multifactor,300,-0.19206091369820455,target_final_slot_22,8114002
31,dominant_axis_multifactor,300,-0.7048596757743542,target_final_slot_22,8114002
0,dominant_axis_multifactor,300,0.6313829121620218,target_final_slot_23,8114002
1,dominant_axis_multifactor,300,-0.5163900295557586,target_final_slot_23,8114002
2,dominant_axis_multifactor,300,-0.15899340109427773,target_final_slot_23,8114002
3,dominant_axis_multifactor,300,-0.026473826394295186,target_final_slot_23,8114002
4,dominant_axis_multifactor,300,-0.3498141118099234,target_final_slot_23,8114002
5,dominant_axis_multifactor,300,-0.09964839452597851,target_final_slot_23,8114002
6,dominant_axis_multifactor,300,-0.4954546117724725,target_final_slot_23,8114002
7,dominant_axis_multifactor,300,-0.4386900302064656,target_final_slot_23,8114002
8,dominant_axis_multifactor,300,-1.0223242003691095,target_final_slot_23,8114002
9,dominant_axis_multifactor,300,-0.32299858644620727,target_final_slot_23,8114002
10,dominant_axis_multifactor,300,-0.4932429183179121,target_final_slot_23,8114002
11,dominant_axis_multifactor,300,-0.13717942349341383,target_final_slot_23,8114002
12,dominant_axis_multifactor,300,-0.42984714866584195,target_final_slot_23,8114002
13,dominant_axis_multifactor,300,-0.3100056603107926,target_final_slot_23,8114002
14,dominant_axis_multifactor,300,-0.8372907815134798,target_final_slot_23,8114002
15,dominant_axis_multifactor,300,-0.12372246306677259,target_final_slot_23,8114002
16,dominant_axis_multifactor,300,-0.04757110392190622,target_final_slot_23,8114002
17,dominant_axis_multifactor,300,-0.0017742758443999307,target_final_slot_23,8114002
18,dominant_axis_multifactor,300,-0.43179472308416367,target_final_slot_23,8114002
19,dominant_axis_multifactor,300,-0.2564804680948103,target_final_slot_23,8114002
20,dominant_axis_multifactor,300,-0.6704913999991191,target_final_slot_23,8114002
21,dominant_axis_multifactor,300,-0.40884448443678245,target_final_slot_23,8114002
22,dominant_axis_multifactor,300,-0.31238430450480514,target_final_slot_23,8114002
23,dominant_axis_multifactor,300,-0.19957300872616046,target_final_slot_23,8114002
24,dominant_axis_multifactor,300,-0.0780916857446361,target_final_slot_23,8114002
25,dominant_axis_multifactor,300,-0.6792001854497567,target_final_slot_23,8114002
26,dominant_axis_multifactor,300,-0.19077912484144388,target_final_slot_23,8114002
27,dominant_axis_multifactor,300,-0.5375005432556468,target_final_slot_23,8114002
28,dominant_axis_multifactor,300,-0.9655705958118241,target_final_slot_23,8114002
29,dominant_axis_multifactor,300,-0.46508496599451976,target_final_slot_23,8114002
30,dominant_axis_multifactor,300,-0.7311596551233674,target_final_slot_23,8114002
31,dominant_axis_multifactor,300,-0.19403900351682446,target_final_slot_23,8114002
0,dominant_axis_multifactor,500,0.9648500545784859,full_token_tensor,8114002
1,dominant_axis_multifactor,500,0.8523632846949171,full_token_tensor,8114002
2,dominant_axis_multifactor,500,0.8225212658513049,full_token_tensor,8114002
3,dominant_axis_multifactor,500,0.8251650254581273,full_token_tensor,8114002
4,dominant_axis_multifactor,500,0.8775265329427474,full_token_tensor,8114002
5,dominant_axis_multifactor,500,0.8248894573725913,full_token_tensor,8114002
6,dominant_axis_multifactor,500,0.8639740813355018,full_token_tensor,8114002
7,dominant_axis_multifactor,500,0.8472212829303702,full_token_tensor,8114002
8,dominant_axis_multifactor,500,0.8476388144176787,full_token_tensor,8114002
9,dominant_axis_multifactor,500,0.8383254626144911,full_token_tensor,8114002
10,dominant_axis_multifactor,500,0.8047319916802221,full_token_tensor,8114002
11,dominant_axis_multifactor,500,0.8442124116639332,full_token_tensor,8114002
12,dominant_axis_multifactor,500,0.8297918896613721,full_token_tensor,8114002
13,dominant_axis_multifactor,500,0.8483612088868513,full_token_tensor,8114002
14,dominant_axis_multifactor,500,0.8521042547876727,full_token_tensor,8114002
15,dominant_axis_multifactor,500,0.8092508520248045,full_token_tensor,8114002
16,dominant_axis_multifactor,500,0.7907252696761036,full_token_tensor,8114002
17,dominant_axis_multifactor,500,0.850894463276307,full_token_tensor,8114002
18,dominant_axis_multifactor,500,0.8260061614044678,full_token_tensor,8114002
19,dominant_axis_multifactor,500,0.8088296853392749,full_token_tensor,8114002
20,dominant_axis_multifactor,500,0.8342701377156434,full_token_tensor,8114002
21,dominant_axis_multifactor,500,0.8639575721410926,full_token_tensor,8114002
22,dominant_axis_multifactor,500,0.8342115091756955,full_token_tensor,8114002
23,dominant_axis_multifactor,500,0.8410278796767157,full_token_tensor,8114002
24,dominant_axis_multifactor,500,0.8289272236851547,full_token_tensor,8114002
25,dominant_axis_multifactor,500,0.8615990591237537,full_token_tensor,8114002
26,dominant_axis_multifactor,500,0.8281857438733529,full_token_tensor,8114002
27,dominant_axis_multifactor,500,0.856499999100228,full_token_tensor,8114002
28,dominant_axis_multifactor,500,0.8938048754302292,full_token_tensor,8114002
29,dominant_axis_multifactor,500,0.8628938877662614,full_token_tensor,8114002
30,dominant_axis_multifactor,500,0.8360384450508597,full_token_tensor,8114002
31,dominant_axis_multifactor,500,0.8344534198510852,full_token_tensor,8114002
0,dominant_axis_multifactor,500,0.8503373373898843,online_full_flattened,8114002
1,dominant_axis_multifactor,500,0.5590200598835025,online_full_flattened,8114002
2,dominant_axis_multifactor,500,0.5995434329111073,online_full_flattened,8114002
3,dominant_axis_multifactor,500,0.5784466942363511,online_full_flattened,8114002
4,dominant_axis_multifactor,500,0.6279688491913531,online_full_flattened,8114002
5,dominant_axis_multifactor,500,0.6044414235012481,online_full_flattened,8114002
6,dominant_axis_multifactor,500,0.5275883709893312,online_full_flattened,8114002
7,dominant_axis_multifactor,500,0.5089571717896846,online_full_flattened,8114002
8,dominant_axis_multifactor,500,0.5625299002811578,online_full_flattened,8114002
9,dominant_axis_multifactor,500,0.4272698316594694,online_full_flattened,8114002
